Mixture	Malignant	B	Endothelial	Mono	CD4Tconv	Myofibroblasts	Fibroblasts	Plasma	CD8Tex	Tprolif	Mast	P-value	Correlation	RMSE	Absolute score (sig.score)
spot_493	0.408012868155585	0	0.253319070012919	0	0.0853741258068216	0.0021100476825973	0.370653291047372	0	0.0182217196767317	0	0.0614488048425845	0	0.929955951725173	0.470422324781377	1.19913992722461
spot_494	0.293794331783463	0.0327905838274004	0.0340533547416308	0	0.0806388875392473	0	0.00202993559357421	0	0	0.00540819770675965	0.295247659519139	0	0.768002660818702	0.789353548824549	0.743962950711214
spot_495	0.0546932323359701	0.0429560492251829	0.0435597858653994	0.25064206698689	0.183985116513664	0.110394338164169	0.00591735451299873	0.000391557945908096	0.0885280857954468	0.0920998591621348	0.0315629537568735	0	0.880071170692077	0.638972343922707	0.904730400264638
spot_496	0.531010138326628	0.0620078407844954	0.00776548332902767	0.00557412964393328	0	0.0196407172777727	0.0596965173028864	0.0641962145491072	0.0161478505651513	0	0.00174145886605269	0	0.513931617549297	0.862848452523784	0.767780350645055
spot_497	0.000272269525920395	0.0255599678153203	0.145669671992696	0.00337841567287118	0.292885542400526	0.0739691895853108	0.0460997430151711	0.24271930991871	0	0.062156673837685	0.0100348331726064	0	0.752445196737266	0.682827461624079	0.902745616936818
spot_498	0.229641208908318	0.0355704722145951	0.0524726315965093	0.307679634609439	0	0.297850708851493	0	0	0	0.0712225886882975	0.000600796811798438	0	0.652462690926176	0.772693464040023	0.99503804168045
spot_499	0.0556847939993614	0.0537905097727466	0	0.0150576067237199	0.064688681454614	0.0790264941777342	0.536901573356272	0.170904918893945	0	0.26818580192662	0.0154354384181099	0	0.848322330025468	0.532061078771462	1.25967581872312
spot_500	0	0.00348043062365424	0.0111915319682879	0	0.0663684215200663	0	0.968233127227942	0	0.235340856907247	0.11028903652341	0.0208862432674552	0	0.922906824980003	0.529430176622027	1.41578964803806
spot_501	0.799008979182113	7.67496460721348e-06	8.63727502472706e-05	8.14698994640371e-06	7.46866555788074e-06	5.63727569812484e-05	0	0	6.29827835529894e-06	6.59266076337254e-06	1.81804203001532e-05	0	0.90047401636836	0.616578876876589	0.799206086668872
spot_502	0.148716567015315	0.0674596993976327	0.00125004842706886	0.0485154518314947	0.0994232836273817	0.0245132183138941	0.196693999507877	0.04401936766107	0.0232000453125611	0.0527190625655746	0.016942779330537	0	0.561573443230879	0.828257305225325	0.723453522990407
spot_503	0.0538770052470654	0.207267698894401	0	0.346564655092665	0	0.00624094034253279	0	0.000113657757306706	0.193666582986271	0.0745056488957687	0	0	0.942676259301919	0.407918968847168	0.882236189216011
spot_504	0.565619077706218	0.111161956701225	0.00102376264103428	0.00139299986882587	0	0	0.00217086776624539	0	0.109634882619779	0.00255118609486868	2.78005085189042e-05	0	0.890957243939002	0.679035529385276	0.793582533906715
spot_505	0.0863979199997504	0.161240963703651	0.000363077831017637	0.0465368232972204	0.325370978003704	0.0078771525575953	0.0118173072490334	0	0	0.087324474197639	0.00744113445380558	0	0.80865622982871	0.713985005663216	0.734369831293417
spot_506	0.0446065906216008	0	0.110521294529322	0.243615222116503	0.169602624671567	0	0	0	0	0.191948291914213	0.014433068439219	0	0.750935988628643	0.717624456890947	0.774727092292425
spot_507	0.613681126696816	0.0675040207757667	0	0	0.0360381510800108	5.28310652943476e-05	0	0	0.012901916434955	0.0208712082968113	0.000191235230233471	0	0.809738843860404	0.714378132164735	0.751240489579888
spot_508	0.0387975594913694	0.048840759597404	0.144124770779672	0.0331275212094771	0.550351485260577	0.0178801707245782	0	0	0.00365155867893418	0.0299767847145483	0.0119581124300124	0	0.712111284688985	0.821883105659573	0.878708722886573
spot_509	0.0192120489255598	0	0	0.00789350935364184	0.516278218015017	0.283345469203906	0	0	0.011824798684095	0	0.0149507735319537	0	0.775843943357222	0.776310265687888	0.853504817714173
spot_510	0.532394252638082	0.0489662648608834	0.00144230429753443	0.0105472642877969	0	0	0.270400588414311	0.0022805918925253	0	0.0314215950048315	0	0	0.935263139046577	0.457123258761113	0.897452861395964
spot_511	0.0141160680313341	0.0387578769848854	0.0844800100234886	0.259344861597894	0.160980234402627	0.0475380912566274	0	0.0719611020650238	0.144361614723156	0.0214482752225874	0.0101378994336921	0	0.645725344191711	0.778079083270126	0.853126033741317
spot_512	0	0.198381975969076	0	0	0.257642897075764	0	1.03974215236961	0.164028369825602	0.0666817248541357	0.106801080368934	0	0	0.852877775257615	0.573654344533544	1.83327820046312
spot_513	0.171153359480587	0.0483086507346014	0.0262443069946165	0	0.137852049394289	0	1.1056662718351	0	0	0.180970531921379	0	0	0.971079328606699	0.367499744287891	1.67019517036057
spot_514	0.0967699986442469	0.176682646385833	0.119436872550086	0.254802147828299	0.0398788606423432	0	0.221914940137525	0	0.0507605616017394	0.128229355495116	0.0150641469827571	0	0.954849934723157	0.445146797452939	1.10353953026795
spot_515	0.140175649675294	0.17539864074647	0.0430718756361231	0.390101225703497	0	0.0432616977466538	0.425404684019681	0	0.087912061735264	0	0	0	0.885922485724391	0.473943051874256	1.30532583526298
spot_516	0.10149779188839	0.00493675033552413	0.0009605551244507	0	0.566902240038847	0	0.038600702694323	0	0	0.00545481875070698	0.00344667805164867	0	0.547080814041263	0.886851670116863	0.72179953688389
spot_517	0.226327567558642	0.0289343446625017	0.00424841814693757	0.0130443968293948	0.358982698725233	0	0	0	0	0.0411071587580985	0.00979008286798516	0	0.672121027752649	0.847451452897948	0.682434667548793
spot_518	0.443082300360979	0.193245469941587	0.00651008024413882	0.095212605650849	0.0347541983703988	0.0321051281526451	0	0	0.0323115131513561	0.0108612411562448	0.00570509115572455	0	0.845966696926534	0.659762894946758	0.853787628183923
spot_519	0	0.0586737570987456	0	0.00294875576057002	0.404947920526764	0	0	0	0	0.364735347556109	0.0104854061274377	0	0.618379587025801	0.84163087648809	0.841791187069627
spot_520	0.407626242101308	0	0.000122862218592887	0.0563521838270689	0.0987555421976255	0.000820439611915386	0.00024592033834686	0.135970106453416	0	0.00171981743060016	0.00927011440200568	0	0.870331471150061	0.633418279201767	0.71088322858088
spot_521	0.0541200978005774	0.111220540689078	0.0162655624556175	0.488606966504028	0	0.055691268816734	0.439952446564796	0	0.0558484845613811	0.0459095846421909	0	0	0.910043361541583	0.420208672865854	1.2676149520344
spot_522	0.422430027000462	0.0426116974335395	0.102783206794053	0.000534498585234363	0.234319937062684	0.159680904060911	0.0621244110430341	0	0	0.0166347915417985	0.00221496246902093	0	0.830665767068779	0.744737826809871	1.04333443599074
spot_523	0.0182768969764227	0	0.554017503871297	0	0	0.00286104224942062	0.54765567943321	0	0.149452779298353	0	0.00659815573001307	0	0.86127431038585	0.510688614564973	1.27886205755872
spot_524	0.226253830328573	0	0.00137381045038318	0	0.187648592584945	0	0	0.567719344432495	0.0351982693752871	0	0	0	0.674544723035852	0.831972711982592	1.01819384717168
spot_525	0	0.0892246394820587	0	0	0.363113465967829	0.0274899192109914	1.3264148671972	0.00455057561918655	0	0.0564019776054711	0.00908639414981676	0	0.955667618679139	0.479925398264116	1.87628183923255
spot_526	0.340328400740726	0	0	0.0822896258627094	0.0234899560845708	0.393490630434431	0.405138619586908	0	0	0.000383508276430391	0	0	0.86621249432925	0.504907832131343	1.24512074098578
spot_527	0.120890773352149	0.107566098316259	0	0.218177689381223	0.0530760597973258	0.142038396613898	0	0.000174133467853631	0	0.0621368836834935	0.206955512857199	0	0.813873804378811	0.659566697597414	0.911015547469401
spot_528	0.202271541757524	0.0906055403352782	0	0	0.18436758868088	0.0244661795437772	0.653804990086503	0	0.0453637946133903	0	0.0591269809270731	0	0.969419256233023	0.250052097548888	1.26000661594443
spot_529	0.603166287367899	0	0	0	0	3.08617855188552e-05	0	0.00144785116193104	0	5.07104534229199e-05	1.60977373538177e-06	0	0.547694620474681	0.841393611765082	0.604697320542508
spot_530	0.0317213049899632	0.22196931899866	0.00377656310599346	0.000382937258410776	0.532527584553599	0	0.00450370449382204	0	0.120960010906699	0	0.000881462424811165	0	0.627833313395534	0.81480419809487	0.916722886731958
spot_531	0.470721780926674	0.0574118931054311	0.00347752360210664	0.000919948355746625	0.123160656526708	0.0146017116726237	0.0159683856851583	0	0.0193219253039019	0	0.0221700616890005	0	0.875179759855914	0.719604820990055	0.72775388686735
spot_532	0.191285183083306	0.0120354969522709	0.0328700676523864	0.0966003462695137	0.200922780935477	0.0307232432243219	0.316142804169228	0	0	0.154796306779839	0.0364067679564824	0	0.773835488995187	0.653285599242576	1.07178299702282
spot_533	0	0.0155227684089369	0	0	0.186551154522149	0.254085562690424	0.970811472956295	0	0.0246641750488045	0.0349295324958729	0	0	0.964928655639267	0.432916154227748	1.48656466612248
spot_534	0.0303391886133685	0.109479041020798	0.23479409890074	0.000335027320290736	0.207470300475406	0.00219997663548534	0	0.008097001079137	0.206672718264822	0	0.00411909823576794	0	0.77471321437631	0.759471577441128	0.803506450545815
spot_535	0.297420978320605	0.159929984116531	0.00794136813833664	0.191598529786439	0	0	0.00107028071457351	0	0.136613784494139	0	0	0	0.765956548039043	0.684980916523044	0.794574925570625
spot_536	0.0100969460713995	0.0111483800856224	0	0.00338861410979516	0.542091210221383	0.0129639189828506	0.0614381632157819	0.000981045194206082	0.215384518654134	0	0.0134962871565252	0	0.553300590243541	0.870200002825857	0.870989083691697
spot_537	0.0592808810369744	0.170085299418058	0.287840322856735	0.162605521588445	0	0	0.163608742082208	0	0	0.063065904961603	0.0336390310000727	0	0.797943041411563	0.630510469954915	0.940125702944095
spot_538	0	0.161914685107958	0.00653281405021054	0.301200615630536	0	0	1.30916130957922	0	0.0281312797281396	0.018398363055767	0	0	0.969726806095398	0.473656332307004	1.82533906715184
spot_539	0.427898646032776	0.00999352085005186	0.0036381905279534	0.000333651866867517	0.0688209689774246	0.00371326224026686	0.311112964043384	0	0.051904816562219	0	0.0018429931233373	0	0.739695659580423	0.673656141655565	0.879259014224281
spot_540	0.00173929911737559	0.136871614607488	0.000920988157295918	0.636587710329523	0.108092178258268	0.000724959966657794	0	0	0	0	0.00336362867876952	0	0.892363578165616	0.45225290346582	0.888300379115378
spot_541	0.345957877604368	0.0128425705813762	0.00425113655640567	0	0.0951523685602679	0	0.00066823706203217	0.226103652459065	0.0394182085991051	0	0	0	0.752235656089295	0.668942235098489	0.72439405142262
spot_542	0.884220234726059	0.09893951513937	0.00385412250581792	0.00175745838653088	0	0.0068657426784275	0.0677873594267071	0	0.00207341695514957	0	0	0	0.762597147507981	0.728120652675545	1.06549784981806
spot_543	0	0.0785552643041567	0.00925473697438875	0.115512412519282	0	0.0248350387411419	1.77529228026514	0.00315178786966137	0.0269240303245633	0	0	0	0.884530264273247	0.890859111494961	2.03352555099834
spot_544	0.0213365973575879	0.0655431980862136	0	0.0488357871483873	0.206975436748146	0	1.05741317072722	0.00377782030710235	0	0.150475254920792	0.00435924148589268	0	0.961062024003388	0.42228726613769	1.55871650678134
spot_545	0	0.0566430704079568	0	0.0152170438749615	0.21510095453253	0.348603125696008	0.680759322864295	0	0.0158821293846968	0.0915455937291325	0	0	0.920444693941137	0.407597395678447	1.42375124048958
spot_546	0.472084613663032	0.00832490740968013	0	0	0.159445876067764	0	0.298555000496594	0.0437279109217185	0.0791295917658692	0	0.0112435549737452	0	0.910262180030073	0.530109962628333	1.0725114552984
spot_547	0.599905025050965	0	0.0279634565113858	0.0239545865937178	0.127568932287844	0	0.0721514904893472	0.00184908846274145	0	0	0.00271062933704631	0	0.752566235602186	0.755875911489924	0.856103208733047
spot_548	0.554672244548326	0.00762841464494882	0.0208499208356879	0	0.0221032463769373	0	0.383298633683467	0.000620681474094294	0.00650931540872171	0.0159058552040054	0.00528234611028146	0	0.893395053281074	0.468679853434474	1.01687065828647
spot_549	0.0484543446228317	0.0899262065961544	0.00142291626178173	0.000413515674971906	0.0138079435025444	0	2.61551770652528e-05	1.41114649027527	0	0.0214752184064472	0.00247706062418465	0	0.388881703385587	1.58026509305401	1.58914985114125
spot_550	0.117472513526044	0.0516925777596144	0.0142578741306501	0.0124151682661407	0	0.0467947699311763	0.424794341608301	0.054513852216068	0.119017167286575	0.00150129440038808	0.0129820551654814	0	0.712817570867502	0.749778271986702	0.85544161429044
spot_551	0.25377718046002	0.0738744712667221	0.138571686754118	0.0869090257580324	0.0201742843164102	0	0.203678918194973	0.0822563618419982	0.000781139571802121	0.152580417723942	0.0244458028979558	0	0.748084965029814	0.705519322115137	1.03704928878597
spot_552	0.00565033998999059	0.147005222948598	0.0668800251845289	0.355838019022074	0.0369340811275386	0	0.563049636822084	0	0.127650291842699	0.0181964849480302	0	0	0.924318275819708	0.384313767283844	1.32120410188554
spot_553	0.522643910897325	0.119874511538111	3.31411174169877e-05	0.00193117919155491	0.104096448761942	0.0178438726539288	0.0387848639330809	0	0.0291647530208881	0	0.000559505455385658	0	0.284551702270305	0.962567089859226	0.834932186569633
spot_554	0.169250300478252	0.0447733996486521	0	0	0.237449931705905	0.417539630041284	0	0	0.111823478792297	0.00163100660453261	0	0	0.722910944121502	0.767683961906335	0.982467747270923
spot_555	0.875846809175424	0.0104949794362645	0.000914334388645788	0.000830381921491532	0	0.000123775749027656	0	0	0	0.0206817103291627	0.00146196202677815	0	0.420342371278623	0.908244389637063	0.910353953026795
spot_556	0.332068097183236	0.283750864472758	0.0382040601088057	0.00563775463666905	0.219528221658036	0.0240339540321518	0.203636807516148	0	0.0305711742734705	0	0	0	0.400531839147249	0.920998597074055	1.13743093388127
spot_557	0.709636372449088	0	0.00343828628633533	0	0.00338866791507251	0	0.229252597678192	6.41356898103008e-06	0.00412992277809226	0	0.000858953350040523	0	0.911509544965597	0.52708997199493	0.950711214025802
spot_558	0.0461874818543883	0.08871471313815	0.0111263596724621	0.210964333745238	0	0	1.11524008445859	0	0	0.0897915061255477	0	0	0.945928852786952	0.526653917730901	1.56202447899438
spot_559	0.000423950793109538	0.140129316507209	0.109985002718228	0.0120646168846645	0.326625840918212	0.13484374053474	0	0.0199905092162323	0.0357564100787069	0.0265849406890275	0.00135159420242859	0	0.885100320098063	0.695592876878402	0.807755922542558
spot_560	0.280794409001668	0.0426904309371053	0.0371103806947431	0.00458856593552427	0.0851396641129122	0	0.63666012116907	0.000906453757485702	0	0.0377029552898726	0.0219425798029092	0	0.933199781648845	0.381775464126262	1.14753556070129
spot_561	0	0.046117729935926	0	0	0.436571061394928	0	0.601385463015626	0	0	0.100510192220905	0	0	0.949253571687689	0.317076952743442	1.18458444656738
spot_562	0.200018652866134	0.00804281488931213	0.00695873537347438	0	0.314572908537037	0	0.113612995457111	0	0	0.025370504441607	0.00988848932847743	0	0.37009979000381	0.928976256050756	0.678465100893152
spot_563	0.0455131112157198	0	0.0886682742179375	0.370443809128527	0	0.00607068349104798	0	0.00809521390756467	0.256219803680617	0	0.00456200092568256	0	0.42628611986658	0.919911934671642	0.779572896567097
spot_564	0.739211460337205	0	0	7.87807374834141e-06	4.34478695992041e-05	0	8.71882647499292e-06	0	4.74380144514625e-06	0	5.55407044944461e-05	0	0.643463636158085	0.786661761470312	0.739331789612967
spot_565	0.129662238528583	0	0.141717452136775	0.107901914123984	0.325099881119747	0.000241005108187914	0	0.000232055917481936	0	0.0205544960123423	0.0294702160671232	0	0.743637040089531	0.795466431764718	0.754879259014224
spot_566	0.111317682115556	0.0382527179283748	0.000334665539018401	0.0002965250945154	0.280376336798534	0	0	0.156281805177813	0	0.0469477433633891	0	0	0.575138654390161	0.820305664099099	0.633807476017201
spot_567	0	0.0538936780627107	0.00301554183844141	0	0.464678753436528	0	0.00283130364838569	0	0.11860186155621	0.0899137812672224	0.00742412680284397	0	0.756285300333939	0.794330317302712	0.740359046612342
spot_568	0	0.44916688753114	0.00626116566554909	0.224628119978283	0.180139808596989	0	0.0229929441519592	0	0.0790917661581082	0.0258034198484143	0.00524769836574487	0	0.983539766814778	0.295672748773512	0.993331810296188
spot_569	0	0.0294757820672735	0.00338518292251772	0	0.0702600348125898	0	0.507675589006052	0	0.645914492531557	0	0	0	0.931020089697106	0.395125587400083	1.25671108133999
spot_570	0.303813911315882	0	0	0.179443441880444	0.194855537844532	0	0.222947286210056	0.00540115662392621	0.121343481989819	0.000723524347576154	0.0210912429832659	0	0.572404763690948	0.823614987400013	1.0496195831955
spot_571	0.211158131283312	0.15475296009601	0.381425188642239	0	0.0258039760561778	0	6.52651151897921e-06	0	0.0273553196741299	0.00875796907456279	0.0111170374943358	0	0.497845475671911	0.869486381550295	0.820377108832286
spot_572	0.00436927250961859	0.0115160593232864	0.396533763048019	0.175415562993328	0.126719112555305	0.252423286311992	0.00221834917879464	0	0.101595199438571	0	0	0	0.831125313639007	0.671944882297784	1.07079060535891
spot_573	0.39673615369411	0.016222263719075	0	0	0.0188568300738759	0	1.07747229522478	0	0.01281744187334	0	0	0	0.952963206340997	0.489359068417069	1.52210498458518
spot_574	0.267990954663571	0.15188024427341	0.128641154721263	0.248933038651575	0	0	0.145915632092531	0	0.0801166726584751	0.0122266132181629	0.0367402811864434	0	0.948920102328436	0.51186459703006	1.07244459146543
spot_575	0.000732659646976364	0.000236496226244855	0	0.000204849965357957	0.152048997928806	1.2109394767106	0	0	0	0.00161366362326975	0.000416379881539586	0	0.761716069386228	0.649471803980256	1.3661925239828
spot_576	0.0343621505776457	0.336487473875746	0	0	0.288344653949301	0	0.369917872275642	0	0.0661911057290888	0	0.00362366888709982	0	0.940481927457849	0.399303297207811	1.09892692529452
spot_577	0.0248087736727327	0.383950465373255	0.00054859186510164	0.00994124732735952	0.117669741952555	0.0141873641072716	0.0351443857240599	0.495893307219958	0	0.00704489074564201	0	0	0.663975032388874	0.80911755497676	1.08918876798793
spot_578	0.0439290164717266	0.181733539898226	0.00793546364655231	0.0113664052569735	0.320817827787394	0.000755769926956356	0	0.00943215672516734	0	0.0295877481564779	0.0173332398447166	0	0.730994187397985	0.744554134022871	0.622891167714191
spot_579	0.0780307603614346	0.100641597844985	0.0123918589317683	0.0197751554704758	0.18100707964073	0.0237317257145088	0.0163963365862372	0.0344456838871111	0	0	0.272950603202939	0	0.150397651114675	1.01328220429849	0.739370801640189
spot_580	0	0	0.162045977626341	0.274324019428118	0.251883274048635	0.176071817090417	0.605242576124739	0	0	0	0.0312593287350083	0	0.853510234790171	0.523079248287291	1.50082699305326
spot_581	0.0285041493266644	0.00915798585791553	0.00894473016285945	0	0.445335981426453	0.348250313638227	0	0.000945198289913071	0.06583407534053	0.00364476842668916	0.0327254678655622	0	0.708805494391195	0.792574876081016	0.943342670334813
spot_582	0.324358327551495	0.303622677888973	0	0	0.112931527314588	0	0.190858094755053	0	0	0.00513115412007982	0.00197190861701688	0	0.906513532887006	0.545833740440993	0.938873690247206
spot_583	0.658342357114806	0	0.0100040275682184	0	0.0769260698188954	0	0.000639413941369511	0	0.141263846145871	0	0.0177769093020655	0	0.638278180706941	0.821082954356049	0.904952623891226
spot_584	0.343464662095765	0	0.087372968082944	0.270719843227505	0.0701510066873537	0.0400124600621977	0	0.0236921318639369	0	0.0027382039151815	0.0205983105685901	0	0.483100276800788	0.876142231516566	0.858749586503473
spot_585	0.0955110998325838	0.0988720973961021	0	0	0	0	0.263668776499454	0.0850481152371775	0.0347877342471542	0.197478423275774	0.0178854901971663	0	0.737011003113432	0.676997532314965	0.793251736685412
spot_586	0.0722500298222251	0.0741200888278842	0.0571400799977267	0	0.125474888606023	0.010350422091738	0	0.108926425602225	0	0.0790703970829047	0.00293561371852892	0	0.254771627159742	0.995791491559235	0.530267945749256
spot_587	0.0126750116094073	0	0	0.00300175327165401	0.418200262616032	0.09079102825896	0.627626729946851	0.0344482788518914	0.0360699240886691	0.00328349923092504	0.0147218976119587	0	0.596870320905779	0.89227413735214	1.24081838548635
spot_588	0.287533973500218	0.0111101693237843	0.00644230104194483	0	0.0778424659576383	0	0.0408254300333631	0.101601929457783	0	0.00397444348684688	0.0264086189880351	0	0.526674179747436	0.852690160260758	0.555739331789613
spot_589	0.244549290632886	0.00816673301631935	0.178829942382964	0.0338077577291643	0.00289947494146469	0	0.2438789720956	0.093200792696963	0.208809691639532	0.0509576963515915	0.00899822608546427	0	0.884466156560197	0.594622923755446	1.07409857757195
spot_590	0.607100936342593	3.99934212964921e-05	0.000741842809405696	0.000128788254488237	0.0813565627787973	0	0	0	0.204554061530185	0	6.79083583681792e-06	0	0.796501704065364	0.758419798181615	0.893928975972602
spot_591	0	0	0	0.377474922214855	0.1351068812505	0.00763417471142343	0.00221776474143622	0.000488953906254486	0.38231796560781	0	0.0374509323403217	0	0.860943686404674	0.606427539296568	0.9426915947726
spot_592	0.175369361042416	0.0639725981214538	0.00732431458362622	0.00196337324680053	0.126616189356331	0	0	0	0	0.0433224255718761	0.139817447637536	0	0.479182507949691	0.892642880000894	0.55838570956004
spot_593	0.0139432523028446	0.160606162940435	0.028115464045347	0.000796700907625161	0.265485873980611	0	0	0	0.386075181932305	0.042430225286797	0	0	0.794836254305565	0.734275396223992	0.897452861395964
spot_594	0.00915934729787759	0	0.0154200366936941	0.456396407657916	0.164557283953116	0.0690701139076552	0.173368302463172	0	0.0890587217684049	0.0612646919454467	0.0103322858443085	0	0.867174009028912	0.55515299033042	1.04862719153159
spot_595	0.00708610623592711	0.0406619688981434	0	0.0357834382096976	0	0.0629212960028781	0.435354891174249	0	0	0.583133608361691	0.0292724864363348	0	0.821991145990126	0.57490022711004	1.19421379531892
spot_596	0.469599529237873	0.0686429391794647	0.00176467048152712	0.00190864838041835	0.00395179794276332	0	0.000123397547583816	0	0.202127264536201	0.00088329528416685	0.00290054143249528	0	0.305617653461712	0.953282147438081	0.751902084022494
spot_597	0.00359566569848112	0.0379408430066688	0	0.478520664195453	0.318916437277015	0.00258347162746527	0	0.000632306735410627	0	0	0.00134988971571777	0	0.915834045772444	0.464331264228663	0.843539278256211
spot_598	0	0.17781766507255	0.410291494679407	0	0	0.0945399527595967	0.877520100297444	0	0.0152283408893049	0.00523082735969851	0	0	0.955872295333824	0.336122222730583	1.580628381058
spot_599	0.109320880189318	0	0	0.0290240997931145	0.613436022759791	0.118273711117587	0.331448267904228	0	0.12370628365028	0	0.079849166208569	0	0.471802046128665	0.882635843486865	1.40505843162289
spot_600	0.000501209114104121	0.279586353081876	0.0011307767546267	0.305372616927164	0.0566287093575995	0.00273550708144176	0	0.139514187810783	0.0372145183940016	0.000107858593997186	0.000231749487118929	0	0.873756557710427	0.48818023104529	0.823023486602713
spot_601	0.00609990301383549	0.181869117808055	0.0947634738609504	0.249463601672779	0.135066212626621	0	0.113128537969458	0	0.0552138838387846	0.0779879551034367	0.107247539048191	0	0.857959258317505	0.581825736010106	1.02084022494211
spot_602	0	0.0450803515670184	0.148463527027538	0.00374018099151213	0.610833729372194	0	0	0	0.0280000099631978	0	0	0	0.747198130589527	0.813385636996003	0.836117798921461
spot_603	0.133422105008353	0.0396994062172728	0.00584653096144339	0.0138099225788787	0.344275447617344	0	0.00322322237270361	0	0.00678839437928644	0.149508004244053	0.033803198313029	0	0.501351422922287	0.895222357392503	0.730376231692364
spot_604	0	0	0	0.498583223752679	0.0108637913244852	0	0.83332319393503	0	0.0164477596644419	0.00771451142354712	0.0118303382921426	0	0.95573974762013	0.389495358628566	1.37876281839233
spot_605	0.0917449756187315	0.152059709283111	0.26813334769664	0.0050770771511827	0.212703580457078	0.0312362854964323	0	0	0	0.0992948390293327	0.0295947105734795	0	0.819827480150282	0.720621719375373	0.889844525305987
spot_606	0.258565475808667	0.0032505226100223	0	0.00678373757639595	0.212364200488532	0.000979685595589425	0	0.0090053447083451	0.249245258652031	0.0156223136150554	0.0272369264927961	0	0.720819353482848	0.827800316628567	0.783053465547435
spot_607	0.00999041432017092	0.0209023796634923	0.000822534701325543	0.0820086864543505	0.229584694064092	0.00450775586382977	0	0	0.396487530404715	0	0.0134297934799966	0	0.559386167606195	0.853228832430847	0.757733788951972
spot_608	0	0.00159570056001027	0	0	0.648783526302913	0	0.725737213758976	0	0	0	0	0	0.958377425263797	0.290199915469643	1.3761164406219
spot_609	0.376469662402862	0.0858359436578677	0.00376381926160314	0.000668287124939119	0.208974797684336	0	0	0	0	0	0.00176019909763431	0	0.82372647556218	0.752592176260847	0.677472709229243
spot_610	0.322907019991959	0.00780708925864265	0.0009760372965085	0.000169901945663664	0.117110261433314	0.000699928635121625	0	0.00547016661784499	0	0.0188291568384459	0.0021382585321092	0	0.448746249055036	0.90128629047663	0.476107820549609
spot_611	0.0249659983028456	0	0.0133124385514573	0.66958282043689	0	0	0	0.0620467658869526	0.0564793996211961	0	0.0084885798401557	0	0.705133747427488	0.731118719936392	0.834876002639498
spot_612	0	0.129527197568622	0.00139331395737247	0.282131247527216	0	0.0664837557290018	0.162130103656887	0	0.511918130510006	0	0.0128072533664757	0	0.92289657132769	0.541626619602052	1.16639100231558
spot_613	0.340921824071989	0.191184178975217	0.0945479629930281	0.00411654829684397	0.0817190085969704	0	0.000862940369934557	0.000914278502661733	0.179052267327432	0	0.000825880048853039	0	0.703529680818156	0.783373299798321	0.894144889182931
spot_614	4.60299727340617e-05	0.00114292528258642	4.79814967351304e-05	2.7042211012441e-05	0.857168642159025	2.47868934267914e-05	2.56558413231201e-05	0	0.00187297082588157	0.00175019631040172	2.3314683456502e-05	0	0.754581392512642	0.81498484682585	0.862129545676582
spot_615	0.175635027543961	0	0.00387111019673163	0.0269609895958003	0.276220223180152	0	0	0.122807391517838	0.0362225861579937	0.0699248697610561	0.0247124166677045	0	0.454566026536463	0.893272513456929	0.736354614621237
spot_616	0.547541539395772	0.0540482761943147	0.0926682535983349	0.00409931608162603	0.114702392405881	0.0942139332226264	0.122095537191633	0.00148000153907164	0	0.00225843534033327	0.00625718436550541	0	0.883536544920994	0.669942724162873	1.0393648693351
spot_617	0.00825388863077309	0.19277892190608	0.0351394494287509	0.236424617037332	0.314015843328557	0.0212176733813552	0.051263735117081	0	0	0.171300775212801	0.0073159791858501	0	0.837259194445325	0.627242916705831	1.03771088322858
spot_618	0.179067040594225	0.0763506089256063	0.00518406751601499	0.00458484012084508	0.338288299676703	0	0.000214345262534425	0	0.132350315235377	0.020274478468338	0	0	0.733979258844485	0.812353091520037	0.756313995799644
spot_619	0	0.0429335762601917	1.66011009411636e-05	9.25898726480156e-06	0.676920137045708	0	0.00010309494572429	0	0	0.000590723932715694	2.9998520461106e-05	0	0.631623433292817	0.849746240457785	0.720603390793007
spot_620	0.440010428177766	0	0.0728242239324129	0	0	0	0.28148062455021	0	0.235787270478215	0	0	0	0.848638627452531	0.597635328910647	1.0301025471386
spot_621	0	5.20032233606969e-05	0	0	0.164400813032795	3.51242945701181e-06	0	0	0	0.000180072723254077	0.528732826859219	0	0.604879636045874	0.839717417700471	0.693369228268085
spot_622	0.421855812362579	0.00857552921069106	0.000139222930981448	0.00413711827689823	0.242529425981436	0.0137999309609559	0	0	0	0.0986329853801213	0.00126613103262602	0	0.685938989961475	0.828850158261702	0.790936156136288
spot_623	0.0676855950490488	0.127341178531915	0	0.00183959128654372	0.159386327971743	0	0.412821517680474	0	0.278863201899979	0.0409630519759167	0.0101321002556203	0	0.925704896990419	0.42268378011075	1.09903256465124
spot_624	0.533040876183867	0.0166724757586769	0.00278526816706944	0.00981827626891766	0	0.013361984817331	0.0253865732356029	0	0	0.00525227991046729	0.143012340095915	0	0.450616805785435	0.896527383396425	0.749330074437847
spot_625	0	0.0331487469601617	0	0.121212651937854	0	0	1.04191513825107	0	0.225108701537874	0.0976356015379778	0	0	0.976194125835756	0.388278594830327	1.51902084022494
spot_626	0.463092791597477	0	0.0117592966828787	0.0153294054730996	0.0252936267243062	0	0.00127054202022432	0.00441458096224953	0.33693920497692	0	0.0376202630281159	0	0.388252289792935	0.92570082051465	0.895719711465272
