Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
RABGAP1	0.00015942248865030706	6.463725003413856e-05	0.00011783179070334882	8.831193554215133e-05	0.00025572499725967646	0.0001234707742696628	0.00013868424866814166	0.0003196476900484413	4.325636109570041e-05	8.682109182700515e-05	0.0004956311895512044	0.00010552526509854943	0.0011190033983439207	7.4534080340527e-05	0.0004069711430929601	0.00012290492304600775
SELK	0.0006059722509235144	0.00032256499980576336	0.0007913816371001303	0.000412103341659531	0.00043375903624109924	0.0004917501355521381	0.0005245053907856345	0.00035106288851238787	0.003431086428463459	0.0007165147690102458	0.0004133973561692983	0.0003660678630694747	8.842499664751813e-05	0.0013834508135914803	0.00035341555485501885	0.000612563278991729
CDK2	7.714318053331226e-05	0.0006668862770311534	6.881954323034734e-05	4.05788523494266e-05	0.00022802394232712686	4.656328019336797e-05	9.668048733146861e-05	0.0002417785144643858	4.2341249354649335e-05	0.00017936785297933966	0.0002362618688493967	0.00010807899525389075	0.00010295669198967516	4.905272726318799e-05	0.00011913748312508687	0.00012684683315455914
RPS7	0.0013174958294257522	0.0008778704213909805	0.0044114249758422375	0.00045277291792444885	0.0010474862065166235	0.0016536784823983908	0.001540173077955842	0.0006809160695411265	0.0009235735633410513	0.001307515543885529	0.0008589154458604753	0.0007946185651235282	5.9932379372185096e-05	0.0010061431676149368	0.0004514350730460137	0.0014018139336258173
HELB	0.0004597785300575197	3.9803409890737385e-05	0.00019370231893844903	3.9969454519450665e-05	6.921026215422899e-05	6.800339178880677e-05	0.0005791993462480605	5.027512088418007e-05	0.00013108106213621795	3.2116484362632036e-05	3.576144081307575e-05	4.8752881411928684e-05	0.0003801558632403612	0.00013414026761893183	2.2499707483802922e-05	0.00036287499824538827
SPTSSA	0.00010516337351873517	0.00020215548283886164	8.69381328811869e-05	0.00023202726151794195	0.0004493978340178728	0.0001846141676651314	9.172111458610743e-05	0.0002994142414536327	0.0003338320821058005	0.0006917325081303716	0.0003500329330563545	0.0003129711840301752	2.957984179374762e-05	0.0002522894355934113	0.0002508983889129013	0.0001326244237134233
TLDC2	2.5704246127133956e-06	2.768219474091893e-06	3.4604802578996896e-08	8.764142478412396e-08	5.072396561445203e-06	0.0012076697312295437	1.1181369927726337e-06	3.7262342544863714e-08	5.473242481457419e-07	9.317930427243937e-09	2.6282901899321587e-07	1.251703878324406e-07	3.444844409727921e-08	2.1784990167361684e-06	3.4230249639222166e-06	3.18806002042038e-07
SLC31A1	6.502259202534333e-05	0.00012233492452651262	5.5585602240171283e-05	0.0007128776051104069	7.679456030018628e-05	2.810165642586071e-05	5.6366727221757174e-05	0.00011411862215027213	0.0002091422793455422	0.00026255115517415106	7.830933463992551e-05	0.00017153151566162705	0.0001956281193997711	0.00012541611795313656	0.0002502723364159465	7.536318298662081e-05
CSRP1	0.0001958655921043828	0.00014293780259322375	0.0001778984151314944	0.0001710722572170198	0.00034358471748419106	9.633399895392358e-05	0.00011839282524306327	0.0002842198882717639	0.0002040191466221586	0.00039241285412572324	0.0016555791953578591	0.00027583626797422767	6.652865704381838e-05	0.0002851498720701784	0.0004471788997761905	0.00022721187269780785
SPCS1	0.0009728652075864375	0.000440937583334744	0.0008078333921730518	0.00033810583408921957	0.00046914114500395954	0.000892767624463886	0.0006877019768580794	0.00029692077077925205	0.0037474052514880896	0.0012622701469808817	0.00042883618152700365	0.0005878589581698179	0.00021791971812490374	0.0019727188628166914	0.0004127042484469712	0.0007923743105493486
PROM1	4.3033381302848284e-08	5.04739830375911e-07	2.9403304324659985e-07	1.9257241490322485e-07	6.133990154921776e-06	9.563996718497947e-05	2.6458585011823743e-07	6.339088827189698e-07	6.998402568569873e-07	0.0001679246051935479	2.8849416366938385e-07	7.488530968657869e-07	8.847864592098631e-06	1.590678220964037e-05	2.380998012085911e-06	7.360718967674984e-08
SSR3	0.0003854607348330319	0.0003094649873673916	0.0003331907792016864	0.000536634586751461	0.0003628110862337053	0.00035327961086295545	0.00043469088268466294	0.00025990130961872637	0.003796003293246031	0.0006316577782854438	0.00030837266240268946	0.000351168419001624	0.00018345180433243513	0.002459379378706217	0.0008428853470832109	0.0004271782818250358
CNN2	0.0006344463326968253	0.00045619806041941047	0.0011676754802465439	0.00013054112787358463	0.001563357189297676	0.0004509958962444216	0.0010772455716505647	5.054923167335801e-05	0.00010368099174229428	0.00014001621457282454	0.0003312563931103796	0.0003864357713609934	0.00017619534628465772	0.0001363074261462316	0.0010768338106572628	0.000828316027764231
SLC7A5	0.0002813574974425137	0.00019314358360134065	7.197963714133948e-05	9.974280692404136e-05	0.00014682786422781646	0.0002313872828381136	0.00027577512082643807	1.3874583601136692e-05	0.0004175514914095402	8.39007698232308e-05	7.77596069383435e-05	1.7340737031190656e-05	0.00012467462511267513	0.00017568505427334458	2.5598314095987007e-05	0.000847763498313725
TMEM204	0.00025762562290765345	1.3133090760675259e-05	0.00044147216249257326	3.6722872209793422e-06	0.00011187511699972674	2.4918369945226004e-06	0.00042762208613567054	0.0015382665442302823	4.169283783994615e-06	2.0826664695050567e-06	0.0006152159767225385	0.0007582309190183878	1.7195656255353242e-05	2.462070006004069e-05	0.0006156212766654789	0.00010317920532543212
SH3PXD2A	0.00011042987898690626	2.717094866966363e-05	4.8823942051967606e-05	6.126382504589856e-05	0.00012807500024791807	4.548522338154726e-05	2.1755822672275826e-05	0.00021380788530223072	8.037401858018711e-05	3.93143345718272e-05	0.0002585551992524415	0.00029982096748426557	0.0010954852914437652	0.00014700205065310001	0.0011776505270972848	3.023369936272502e-05
SCD	1.2636880455829669e-05	3.089243546128273e-05	2.3846580461395206e-06	0.0002866476133931428	1.3967503036838025e-05	6.710377419949509e-06	2.6164527298533358e-05	2.7125039196107537e-05	1.0243568794976454e-05	0.0003829548950307071	2.879938847399899e-06	6.167652372823795e-06	2.482751733623445e-05	2.7960189981968142e-05	9.806541493162513e-05	2.462548582116142e-05
FAT4	7.943657465148135e-07	2.763289046470163e-07	4.910479674435919e-06	3.0476363122033945e-07	5.4451058531412855e-05	2.546177597650967e-07	1.4511762174151954e-06	0.0005533663206733763	1.0133132946066326e-06	1.4748475507531111e-07	2.8814267352572642e-05	0.0006490625091828406	7.960070070112124e-05	1.392268040945055e-05	0.00039455181104131043	8.466182066513284e-07
IRS2	0.00012638083717320114	3.361980270710774e-05	0.00020169482741039246	0.00019749834609683603	4.223738505970687e-05	0.00046289709280245006	3.8500034861499444e-05	3.6535057006403804e-06	3.5140976706315996e-06	0.00024301346275024116	1.835712646425236e-05	0.0006803280557505786	0.00029730709502473474	1.274033547815634e-05	0.0003983067872468382	6.609921547351405e-05
CYB5A	0.00010570014273980632	9.16954450076446e-05	0.00012837561371270567	0.00011997143883490935	0.0003301862452644855	0.00011784079106291756	9.812742791837081e-05	0.0004267785989213735	8.918006642488763e-05	0.001997927436605096	0.00011205390910618007	0.0005621726741082966	0.0002976934483740479	0.00019583129324018955	0.0002722559147514403	8.055818761931732e-05
PFDN5	0.0012442927109077573	0.0005267076776362956	0.0035135438665747643	0.0009296767530031502	0.0015426097670570016	0.0014736962039023638	0.0013495999155566096	0.0005042850389145315	0.0007492329459637403	0.0011505625443533063	0.0009689895668998361	0.0011751472484320402	0.0003651552542578429	0.0008232851978391409	0.0007264489540830255	0.0011797694023698568
COL13A1	3.1366548114419857e-07	2.7902734700546716e-07	3.244268498292513e-07	9.930691931003821e-07	1.593981869518757e-05	0.00015574699500575662	1.879984807828805e-07	0.0005406145355664194	5.519661385733343e-07	1.0758596147297794e-07	0.0001001924101728946	5.5179545597638935e-05	9.296103962697089e-05	1.730820440570824e-05	6.281197420321405e-05	2.9309143201317056e-07
C9orf16	0.0011843793326988816	0.00041846855310723186	0.0009223002125509083	0.00040906938374973834	0.0013086068211123347	0.0005970167112536728	0.00041878517367877066	0.0004175851936452091	0.0004402196791488677	0.0009944195626303554	0.00041453796438872814	0.0004307117487769574	0.00013418997696135193	0.0003789076872635633	0.0007073563756421208	0.0010606128489598632
ARHGAP1	0.00029347953386604786	0.00011576046381378546	0.00020734182908199728	0.00011335887393215671	0.00022671092301607132	0.0001960527733899653	0.00031322354334406555	0.00019804290786851197	0.00010934962483588606	0.00020040501840412617	0.000900613609701395	0.00024361156101804227	0.0005503690917976201	0.00011911064211744815	0.0008331852732226253	0.00029111700132489204
RAD54L	9.773667386525631e-08	0.0017747593810781837	7.456499133695615e-07	4.011681369320286e-07	3.189948984072544e-05	1.1029584356947453e-07	8.742974387132563e-06	5.016000272917154e-07	1.6415835943917045e-06	2.303190740349237e-05	1.2924034820116503e-07	3.0355806757143e-06	1.7869238035927992e-06	3.6814267332374584e-06	8.954156328400131e-06	2.0050427451678843e-07
PRR15	3.888828103981723e-08	3.4460737197150593e-07	2.7681346992380895e-08	5.421855348686222e-06	4.61024728792836e-06	4.356345925771166e-06	6.312700406851945e-08	1.3685958037967794e-06	6.202953386491572e-07	0.0015684706158936024	1.0048209020396826e-07	3.0135763154248707e-05	0.000583725341130048	2.2615558918914758e-06	1.9944811356253922e-05	4.9094499132706915e-08
CHN2	1.1399160939618014e-05	3.195918225173955e-06	1.3817314538755454e-05	0.0002917794918175787	3.058377478737384e-05	0.0005425555864349008	0.00022470855037681758	8.10542405815795e-05	1.3650490018335404e-06	9.667552149039693e-06	8.959266892816231e-07	0.00022561545483767986	0.00019280951528344303	7.5271846071700566e-06	6.937974831089377e-06	0.00031393588869832456
KIT	5.812942731608928e-07	8.633080028630502e-07	8.953366886998992e-06	1.314677717800805e-07	1.1627226740529295e-05	0.0022201738320291042	4.176138190814527e-06	3.299547825008631e-05	3.5302005585435836e-07	1.1985689525317866e-05	1.569770802234416e-06	6.222835054359166e-06	8.579456334700808e-06	3.2970483516692184e-06	1.8738193830358796e-05	1.2905870789836626e-06
NR5A2	8.904142305254936e-05	1.0606054274830967e-05	3.527690921600879e-07	1.1170672564730921e-07	5.292771675158292e-05	8.709013854968362e-06	2.7034050162910717e-06	0.0012513998663052917	1.0941218988591572e-06	9.533663387628621e-07	3.3098874041570525e-07	4.371746399556287e-06	4.750956122734351e-06	2.1935229597147554e-05	2.3546373029148526e-07	0.00012758934462908655
STK17A	0.0006021755980327725	0.000423761666752398	0.0007859026663936675	3.281258250353858e-05	0.0001987695723073557	0.00024728153948672116	0.0017013570759445429	6.380339618772268e-05	8.650127711007372e-05	8.332122888532467e-06	4.475945752346888e-05	1.1241994798183441e-05	7.086603000061586e-05	0.00010409679816802964	9.719974332256243e-05	0.0010938284685835242
PRDX6	0.00034643433173187077	0.00032757670851424336	0.00037479042657651007	0.00030023304861970246	0.000416750815929845	0.000903008971363306	0.00039310770807787776	0.00034439651062712073	0.00029909724253229797	0.0008501879638060927	0.00041457300540059805	0.0007065925165079534	2.9926486604381353e-05	0.0004369333037175238	0.00030999790760688484	0.0005489991744980216
B2M	0.0022319601848721504	0.0004979677614755929	0.0013450650731101632	0.00092401570873335	0.0007914730813354254	0.001134678372181952	0.0018099402077496052	0.0006920442101545632	0.001588380429893732	7.935071334941313e-05	0.0006496513378806412	0.00033044820884242654	7.834886491764337e-05	0.0011585054453462362	0.0004829905810765922	0.0020950145553797483
AVPR1A	2.8060321710654534e-07	1.5155947608036513e-07	8.649064398014161e-08	1.256752710787623e-07	1.4487856788036879e-05	2.439465447423572e-07	1.9614907387222047e-07	2.528896061448904e-07	5.72951364574692e-07	1.850818520665598e-08	0.0018545205239206553	2.0915379081998253e-06	4.140140958952543e-07	6.06520052315318e-06	2.3540687834611163e-06	2.974001347411104e-07
CPNE8	0.0001256297982763499	1.2609717487066519e-05	0.00011793984594987705	0.0002562925801612437	4.183960481896065e-05	7.784290210111067e-05	7.63498101150617e-05	0.0005642261239700019	2.3487215003115125e-05	2.5176989311148645e-06	0.00022316392278298736	0.00019307449110783637	3.503052721498534e-05	3.945057324017398e-05	0.000178179019712843	2.608357863209676e-05
DERL1	0.0004077358462382108	0.0003222195082344115	0.0003311893960926682	0.00021252727310638875	0.00019268825417384505	0.00018890394130721688	0.0005895770736970007	0.00017378544725943357	0.0015436862595379353	0.00027396876248531044	0.000123043661005795	0.00016237510135397315	0.0002096478856401518	0.0009160978952422738	0.00020765561203006655	0.0005074474611319602
LIMS1	0.0009090466191992164	0.00017559746629558504	0.0002785866381600499	0.0009174610604532063	0.0003010962391272187	0.000229789424338378	0.00021810985344927758	0.00034946860978379846	0.00013569196744356304	9.727304131956771e-05	0.0003703671391122043	0.00021966875647194684	7.238238322315738e-05	0.00014894793275743723	0.00046199248754419386	0.0003719473897945136
P2RX1	1.4253839708544547e-07	8.115122909657657e-05	1.353510299395566e-07	5.9227233577985317e-05	1.1167063348693773e-05	0.0016655628569424152	2.1329687172055856e-07	1.370672180200927e-07	0.0020041412208229303	1.364574853113254e-08	1.3733809282712173e-05	2.2824379186658916e-07	2.351167267988785e-06	0.0010208130115643144	1.4967191646064748e-06	4.867822553933365e-07
ZNF791	0.00031756970565766096	0.00026845152024179697	0.0003058968868572265	0.00011637964053079486	9.66321094892919e-05	0.0002714739239308983	0.0004311513912398368	0.00014410220319405198	0.00025577793712727726	0.00013857914018444717	0.00017445313278585672	0.00018943478062283248	0.0006871353834867477	0.0001685162860667333	0.0001436140009900555	0.00036320643266662955
AQP1	2.0725190097437007e-06	1.1802585504483432e-06	2.5911672310030553e-06	1.7751092400430935e-06	5.755856545874849e-05	8.727338354219683e-07	6.433151611417998e-07	0.001841427874751389	2.1167652448639274e-06	1.0416977147542639e-06	2.1187459424254484e-05	8.13470032881014e-05	2.7605535706243245e-06	7.557892968179658e-05	2.294279693160206e-05	4.087550280473806e-07
C12orf75	0.0001413532590959221	0.000460646057035774	0.00014947880117688328	7.496218586311443e-06	0.0003574049042072147	0.00029691189411096275	0.000817043473944068	9.384812983626034e-06	8.6070409452077e-05	4.190764229861088e-05	0.0002862397814169526	0.00014377778279595077	4.100953447050415e-05	4.1075825720326975e-05	0.0003549752873368561	0.0010706784669309855
DERL3	1.5418845578096807e-06	6.059973384253681e-05	1.3307391100170207e-06	1.276832972507691e-05	3.894461042364128e-05	4.2644842324079946e-05	2.2943568183109164e-06	8.325106932716153e-07	0.007492995820939541	1.3404537639871705e-06	2.5159235519822687e-05	2.31445505960437e-06	4.0785365854389966e-05	0.0029392018914222717	0.0002294813166372478	5.461801720230142e-06
LUZP1	0.0003589350380934775	0.00011647719657048583	0.00011922798148589209	0.00016135450277943164	0.00025172519963234663	9.702001261757687e-05	0.0002599886211100966	0.0008900561952032149	4.251569407642819e-05	9.080492600332946e-05	0.00015987313236109912	0.00028510254924185574	0.00031550758285447955	8.191772212740034e-05	0.0005190351512283087	0.0001986719435080886
FKBP1A	0.0006425270112231374	0.0004145172715652734	0.00032005205866880715	0.0005256505683064461	0.001633155974559486	0.00032540448592044413	0.00020354615116957575	0.0017398848431184888	0.0001993252953980118	0.0006039377185516059	0.00032058911165222526	0.00041966731077991426	3.2922216632869095e-05	0.00026467087445780635	0.0003191792930010706	0.0006352774798870087
ADGRF5	8.410575560446887e-07	5.374366196519986e-07	6.571961534973525e-07	1.5703501787811547e-07	2.4497672711731866e-05	5.945834118392668e-07	3.840315514480608e-07	0.001464880770072341	6.795702347517363e-07	1.7731778712004598e-07	0.0009614116861484945	2.7817755835712887e-05	2.7441876682132715e-06	1.7886819478007965e-05	7.850726433389354e-06	3.3114093866970506e-07
IGKV1D-16	3.1540377420924415e-08	5.435403949149986e-08	2.3663560000386497e-08	3.051444963375616e-08	6.701399979647249e-05	4.03712938634726e-08	3.451324914749421e-08	3.235444623328476e-08	1.7981136579692247e-07	3.808103166136334e-09	1.0992991974489996e-06	9.547250812147468e-08	2.5447683071888605e-08	0.024544592946767807	2.707149526770536e-08	2.8731083290267634e-08
PRDX4	0.00015675902250222862	0.00016014340508263558	0.0001305272162426263	0.00025547188124619424	0.0003623985103331506	8.532075298717245e-05	0.00013468148245010525	0.0002970786881633103	0.005361690651625395	0.00028945159283466637	0.0003688966971822083	0.00038181449053809047	3.196491888957098e-05	0.004192478489130735	0.00043505910434760153	0.00016313951346091926
RAB34	1.9488188627292402e-05	3.7839217839064077e-05	6.929891969775781e-05	0.00037965088267810643	0.00020671631500590593	0.0003774226934183389	3.3580978197278455e-05	0.00016567614511586726	7.309147622436285e-05	0.0004530860169325024	0.0007756275008432567	0.0013493639416992664	0.00020208304340485483	0.00019236518710386008	0.000744661723729223	3.3318188798148185e-05
CAPG	0.0001199935213662684	0.0002199053269578144	0.00011779196938732639	0.0016279022675007582	0.00016644246352370828	0.001226083724759519	0.00017680365999694914	1.761110979714431e-05	3.503877451294102e-05	0.0003732676268555224	1.0317237865820061e-05	5.234370837570168e-05	4.254938903613947e-05	5.520337799680419e-05	0.00014164332242216915	0.00043427490163594484
FCN1	6.92048942596557e-08	3.68612006695912e-07	3.924511204900227e-08	0.0009677268099039793	5.566918844124302e-06	0.0003349590697325766	6.385338480185965e-08	1.13930141765195e-07	3.7686319842578087e-07	1.00490167298517e-08	1.326546765767489e-07	1.594140144334233e-07	3.58093679153626e-08	2.1792552615806926e-06	6.060131596541396e-08	1.1493460050360227e-07
RAB2A	0.0004164895508438349	0.00022469254327006638	0.0003647342382464558	0.00026392212021164596	0.00027689398848451674	0.0003015893744304776	0.00034749755286611617	0.0003707557334564626	0.0005147353513166308	0.0012383266584947705	0.0006327364826574922	0.0004576640494633466	0.00014389018178917468	0.000576741760596633	0.0005488409660756588	0.00037465678178705275
SEMA6A	1.2372844366836944e-06	7.191453050836571e-07	1.480758328398224e-06	4.6994034619274316e-07	3.456536433077417e-05	6.288299232437566e-07	5.299619374454778e-07	0.0008867869037203491	6.959356255720195e-07	1.3580410268332344e-05	1.7882937754620798e-05	0.00031491683330386877	7.846295920899138e-05	2.841271270881407e-05	4.4981232349528e-05	2.542218737744406e-07
CTSG	6.036641053697167e-08	1.299012097888408e-07	4.114155416345966e-08	5.0194906009437545e-08	6.036210379534168e-06	0.0003534220450092107	8.894485148402964e-08	4.06877944669759e-08	2.1215637957539002e-07	3.124343450622291e-08	1.4888884436459193e-07	1.5562224575660366e-07	3.590862363012093e-08	1.7907912024384132e-06	4.4215713757012054e-08	1.0569250008529707e-07
SLC15A3	7.454179353771906e-07	4.7263405576813966e-05	5.395368702920678e-07	0.0011826039990410209	5.650571620208211e-05	0.00017390496213920414	5.238545668362349e-07	0.00014154765813145787	5.454106576507911e-05	3.2612474569759797e-06	3.4657878131838515e-05	5.9661859268089756e-05	4.946011176798493e-05	4.2495248635532334e-05	0.0002713213616516441	6.939564514141239e-07
MPG	0.0005569150089286268	0.0003201237414032221	0.00046007722266949713	0.00026958543458022177	0.00042673980351537466	0.0007213587523438036	0.0003704978444147855	0.0003113678249064833	0.0008143136510625482	0.0006502573378384113	0.0005977275432087481	0.0004456576716620475	0.0002519549452699721	0.0006007973570376635	0.0003997288877144456	0.0007527339039370418
DYNLT1	0.000551374745555222	0.00029293395346030593	0.0001937806373462081	0.0005123293376527727	0.0011757661122828722	0.0002317974140169099	0.00031650072196498513	0.0003257977368775755	0.0001936717890202999	0.0010581091046333313	0.0004770254890900105	0.0003441683074925095	0.00010656452650437132	0.00027183329802937806	0.00043986618402414024	0.0005388552672229707
SMDT1	0.0004444188380148262	0.00045938059338368475	0.0009707930730655789	0.0002957257383968681	0.0003155554295517504	0.0005280157784000039	0.0004925879184156656	0.0002610612427815795	0.0010082748485729098	0.000686370418407023	0.00034074351424351335	0.00040669983718544245	3.33644675265532e-05	0.000541972869541496	0.00022318957780953497	0.00045410008169710636
TMEM176B	2.839707121893298e-06	2.5071246909647016e-06	5.322207925928524e-06	0.001245390740223229	8.914821955841035e-05	0.00011646703933365643	3.9771307456248906e-06	4.568168151308782e-06	5.195568519411609e-06	3.6462863590713823e-06	0.00018757194629870355	0.0018068409990519285	1.3871177543478552e-05	4.1321516619063914e-05	0.0002968714979942888	3.2699917937861755e-06
MYCT1	8.732224614504958e-07	6.4526466303505e-07	2.3038985546008917e-06	8.55533954791099e-08	1.4296400877356064e-05	2.3536885862540657e-07	3.5829978628498793e-07	0.001754033612087369	8.237096267293964e-07	1.3891381378527967e-08	2.2521673770370398e-07	4.453604105947306e-06	1.0912535941542956e-07	1.6176973076653667e-05	3.732967570613255e-07	2.3222217748752882e-07
HIST1H2AL	1.597505070094485e-05	0.0007816763827577233	6.827135621279012e-06	2.6455796614754945e-05	7.961600203998387e-06	4.483937118493486e-06	4.753094253828749e-05	4.3435210983489014e-08	3.03477791021578e-05	5.540352140087634e-05	2.0674559664257686e-07	1.986475353987771e-06	1.4787256986892316e-05	6.263152499741409e-06	1.5810331888133078e-07	1.2345937648206018e-05
STARD9	8.667854126542807e-05	4.9978210881818086e-05	1.753573633322958e-05	3.082639159401879e-05	4.4956381316296756e-05	8.707119377504569e-06	5.8148682001046836e-05	0.00040680996607989073	1.0958226084767375e-05	1.433333807199233e-07	0.00015402758435811847	0.00019116686598863453	0.00010318020213162526	6.59044089843519e-05	0.0002128956257365644	0.00014046390424482524
SLC1A3	3.344250387726788e-07	1.3827367411067826e-06	6.768328830730752e-08	0.0007068144623190165	1.0213067980657797e-05	5.0209009714308195e-06	1.5550611465187103e-07	4.0574323634245957e-07	2.7997887173114577e-06	1.998226935029379e-06	9.148239428213856e-07	0.00011405377881601453	7.684714364586398e-05	7.964061296661384e-06	0.00034928598324768245	1.8936196966024e-07
PTMA	0.0014272494008764625	0.0023568705655634403	0.002091027097776532	0.0007562594837509096	0.0015601781196892262	0.0015842127613723278	0.001145517104305327	0.0012512683169916272	0.0005837972275912762	0.0013630696339532733	0.0013309461064636707	0.0006649544811807573	0.00010464963270351291	0.000478937232401222	0.000480383459944278	0.0012547285296022892
NPC2	0.00013305875472724438	5.9053210861748084e-05	0.0001611786865396425	0.002346131019294262	0.00024031850625760853	0.0006172050489112735	9.952828986570239e-05	0.00032212637597694993	0.0008557318360544741	0.00019318102567922324	0.000156954673002474	0.00100757647305727	2.2117937987786718e-05	0.0009445198229514062	0.0003760842082556337	6.149209366412833e-05
PHACTR1	3.905677203874802e-07	0.0001698147680144757	7.616491757289623e-07	0.0005413886392489076	2.718211180763319e-05	0.0009497568826191127	7.074457357703068e-07	0.0001341121387667954	8.209280349547043e-05	4.453152996575227e-06	2.282182867929805e-05	7.14649650035426e-05	4.9574457079870626e-05	7.579913653898984e-05	8.672176045365632e-05	7.954487841743685e-07
HMGB2	0.0003360765695106238	0.003331471234560013	0.00017287601076532155	0.00010610579920466989	0.00022370593796949834	5.24870993103832e-05	0.0006873120437376201	0.00010390157694928348	5.8803034335142e-05	9.968179074348882e-05	5.976983084110543e-05	0.00014830095460638404	2.2363556126947515e-05	0.00015136691217776388	4.424653889145702e-05	0.00031853452674113214
PLS3	5.163575224287342e-06	2.822171700245235e-05	4.555226951197255e-06	5.7912679949367885e-06	0.0011550794588401914	5.4044262469687965e-06	3.198930471626227e-06	0.000574121018871665	6.34958678347175e-06	4.52601962024346e-05	0.0009163878858089447	0.0002904171997215599	2.1763107724837027e-05	3.383499642950483e-05	0.0010875846492126584	1.811055699363351e-05
COL4A2	1.004936393655953e-06	2.7783082714449847e-06	1.055683924278128e-06	1.343502162853838e-06	6.631819996982813e-05	1.964541297638789e-06	9.575367130310042e-07	0.0016639530658721924	4.888658168056281e-06	5.012327164877206e-06	0.00199225009419024	0.00035654351813718677	3.365486554685049e-05	4.5600718294736e-05	0.00017995240341406316	1.3340956002139137e-06
ACAP1	0.000933696748688817	0.00023255398264154792	0.0007964714895933867	2.470517938490957e-05	0.0002054086944554001	0.0001742760941851884	0.0014814656460657716	9.537668574921554e-07	0.0001485335815232247	3.302432560303714e-06	6.253442734305281e-06	4.321390861150576e-06	1.156589132733643e-05	8.635941776446998e-05	6.360645329550607e-06	0.0009812902426347136
FLNB	7.395535067189485e-05	3.550322071532719e-05	6.0746493545593694e-05	8.660845924168825e-05	0.00014257153088692576	0.0001224432053277269	5.555240932153538e-05	0.0007438288303092122	7.493237262679031e-06	0.0008724372601136565	5.902774319110904e-06	7.57391972001642e-05	0.003214934142306447	2.055338518403005e-05	0.0004418476019054651	1.962839814950712e-05
KCNN3	7.082589945639484e-07	5.150547622179147e-06	1.4461357977779699e-07	2.993547695950838e-06	1.9341876395628788e-05	5.114706027598004e-07	4.3940849536738824e-07	0.0010679301340132952	0.0014116979436948895	2.0514409015959245e-07	8.391337360080797e-06	0.00010173290502279997	4.321992037148448e-06	0.0008398906793445349	1.245153271156596e-05	3.800767444772646e-06
EMP1	7.791429197823163e-06	4.77396815767861e-06	1.3256495549285319e-05	0.00012654447345994413	0.00020035996567457914	7.387292043858906e-06	6.218417183845304e-06	0.0014574412489309907	6.304502221610164e-06	5.627395512419753e-05	5.4615251428913325e-05	0.0009174005826935172	4.711685687652789e-05	5.166637129150331e-05	0.0008205314516089857	5.277100626699394e-06
HMG20B	0.0003335427609272301	0.000419208372477442	0.0002246387448394671	0.00020583966397680342	0.0002278336905874312	0.00014662102330476046	0.00030053171212784946	0.000315548328217119	0.0003057655703742057	0.0009263998363167048	0.0002879464300349355	0.0003401663852855563	0.0010074409656226635	0.0002601402811706066	0.00029605781310237944	0.0003294522757641971
HRH2	0.0002020218234974891	1.2026902368234005e-05	0.00032759748864918947	0.0005258587771095335	4.53704378742259e-05	0.00011800731590483338	4.1929364670068026e-05	2.412286050912371e-07	2.3865195544203743e-06	2.0935534848831594e-05	0.0005092707579024136	7.953758540679701e-07	0.0001058145790011622	6.3483353187621105e-06	3.074625419685617e-05	1.1665679267025553e-05
PROCR	3.3201713449670933e-06	5.052548203821061e-06	2.4216846213676035e-05	0.0002820562804117799	4.3749227188527584e-05	0.0007909985724836588	2.505363227101043e-06	0.0007651763153262436	2.076420969387982e-06	0.00011534981604199857	0.0009523343178443611	0.00035828445106744766	0.0002628187939990312	2.1462423319462687e-05	0.00022237736266106367	8.960683771874756e-06
POC1A	6.383993422787171e-06	0.0014691618271172047	1.2115053777961293e-06	2.666830005182419e-05	3.086397919105366e-05	5.106637763674371e-05	4.605747017194517e-05	2.3983637220226228e-05	1.7406049664714374e-05	0.00012103353219572455	1.2974290939382627e-06	1.8999411622644402e-05	3.8320055750773463e-07	3.831970752798952e-05	7.855343937990256e-06	1.4430189366976265e-05
NCR3	0.00015164577052928507	0.00036525228642858565	0.00023663359752390534	3.523659870552365e-07	6.087126530474052e-05	8.9918656158261e-05	0.00016600872913841158	3.732009474788356e-07	1.065210653905524e-05	7.256285528001172e-08	5.481223865899665e-07	5.050890194979729e-07	1.0394833225291222e-06	1.337896719633136e-05	1.1595471249847833e-07	0.0006364742876030505
CD300E	3.7077050762945873e-08	7.586710637497163e-08	2.7531747548437124e-08	0.0009341213153675199	4.608604285749607e-06	2.8700598704745062e-05	6.742799740777627e-08	3.773864420963946e-08	2.023458023359126e-07	3.454911023936802e-08	8.026835018881684e-08	1.071866648771902e-07	3.031403750242134e-08	1.6746133724154788e-06	5.8317223050607936e-08	6.355062964757963e-08
DUSP6	4.7769597586011514e-05	1.6700661944923922e-05	4.2864325223490596e-05	0.0009525293717160821	4.929733040626161e-05	0.0003989536198787391	0.00015929955407045782	0.0008562734583392739	1.4557196664100047e-05	1.8271348380949348e-05	4.014888691017404e-05	0.00030119449365884066	0.00011922659177798778	2.358958954573609e-05	2.5650879251770675e-05	9.577071614330634e-05
SORD	0.00010237115202471614	9.716795466374606e-05	4.2887317249551415e-05	0.00010883180948439986	3.054929038626142e-05	4.6218039642553777e-05	4.023011933895759e-05	3.73291622963734e-05	3.336663212394342e-05	0.0012106936192139983	3.8134745409479365e-05	5.222484469413757e-05	3.066144199692644e-05	2.9140372134861536e-05	4.316409467719495e-05	4.157361763645895e-05
