Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
PAQR4	4.36324262409471e-05	0.00010159336670767516	0.00024907392798922956	1.8922268282040022e-05	7.432472193613648e-05	1.1126529670946184e-06	7.002457095950376e-06	2.7474363378132693e-05	1.289049851038726e-05	0.0001117793726734817	4.4268158490012866e-06	2.148082558051101e-06	7.513078230658721e-07	1.365649040963035e-05	1.0869546258618357e-06	3.491466122795828e-05	1.6426764659627224e-06	0.00021142096375115216	0.0002504194271750748	1.4552549600921338e-06	6.301671965047717e-05	0.0007817924488335848
TACC3	7.071839263517177e-06	4.237115354044363e-05	7.194498266471783e-06	1.2762014875988825e-06	2.9966809051984455e-06	3.3145188353955746e-05	0.00011552155046956614	4.9444188334746286e-05	0.0005533001385629177	0.000208836849196814	8.805138804746093e-07	0.00019594769401010126	4.979269942850806e-05	0.00016475583834107965	7.90802514529787e-05	3.365241354913451e-05	1.0062359251605812e-05	0.0005875747301615775	0.00018608719983603805	0.0006540268659591675	3.756979140234762e-06	0.001245100051164627
MICAL2	0.00022350603831000626	9.57939846557565e-05	5.1325030653970316e-05	0.00047901138896122575	0.0004017901956103742	6.79888398735784e-05	0.00010726133041316643	3.042004391318187e-05	0.00011589947098400444	8.639199222670868e-05	4.037979306303896e-05	2.883748948079301e-06	3.117483720416203e-05	0.00022852742404211313	0.00016955453611444682	5.7567822295823134e-06	1.5169778635026887e-05	0.000620344071649015	0.0003362985444255173	0.0003842900332529098	0.0014876003842800856	5.885892824153416e-05
HCST	9.027513669934706e-07	8.35713365177071e-07	6.943767516531807e-07	1.131407998400391e-06	9.938997891367762e-07	1.4311171071312856e-05	0.0002719254407566041	0.00016097637126222253	0.0014178352430462837	0.0004667381872422993	1.557531959406333e-06	9.710039012134075e-05	0.0002997622941620648	0.0003981450281571597	0.002777618821710348	0.00011490298493299633	6.171634595375508e-05	0.0005731363780796528	0.001919636270031333	0.00025276525411754847	1.6288005326714483e-06	1.2648847587115597e-05
C4orf48	7.686663593631238e-05	0.00016847177175804973	0.0004847737727686763	0.000931770249735564	6.719874363625422e-05	0.00011637630086624995	0.0003785275330301374	0.0003607241960708052	0.0003595596645027399	0.0006970864487811923	6.291472527664155e-05	0.00017001797095872462	0.0009161719935946167	0.00021628488320857286	0.00011462023394415155	0.0003336179652251303	0.00037610356230288744	0.001085546799004078	0.0007825225475244224	0.00013054761802777648	0.0007343880133703351	0.00020591868087649345
SOCS2	0.00014706377987749875	0.0005744416266679764	7.4697645686683245e-06	0.0001306326303165406	0.00025075647863559425	0.00010002154886024073	8.961967250797898e-05	5.919060276937671e-05	3.621937503339723e-05	1.918524139910005e-05	0.00027051870711147785	5.6808212320902385e-06	0.00015285461267922074	4.88275800307747e-05	0.00014587838086299598	1.8391252524452284e-05	2.1387719243648462e-05	0.0002259362954646349	1.816478652472142e-05	5.314421741786646e-06	6.68009088258259e-05	5.678592515323544e-06
ABI3BP	4.254647501511499e-05	1.214545682159951e-05	5.09597100517567e-07	0.0005727268871851265	4.7297911009991367e-07	4.516514309216291e-06	7.71262202761136e-05	1.8474225726095028e-05	4.505866399995284e-07	6.856670324850711e-07	0.0019188392907381058	7.219195481411589e-07	7.885593618084386e-07	7.727328193141147e-05	1.1570201422728132e-05	5.43125224794494e-07	7.108727004379034e-06	9.215951877195039e-07	2.8079193725716323e-07	2.3141135898185894e-05	0.00017324578948318958	5.417924171524646e-07
EFCAB14	0.0002417625510133803	0.0007460269262082875	0.00012499577132984996	0.0002474970242474228	0.0005681424518115819	0.00021430883498396724	0.00012809185136575252	0.00011338022159179673	0.0003496506833471358	0.00029462046222761273	0.00034452942782081664	0.00033138447906821966	0.0008826792472973466	0.00021370674949139357	0.00043692070175893605	0.00021796429064124823	7.155633647926152e-05	0.000411349959904328	0.00043825997272506356	0.0006424520397558808	0.0002312003925908357	0.00011802252265624702
APOA1BP	0.0002799488720484078	9.857016266323626e-05	0.001623519230633974	0.00027903966838493943	0.0016232291236519814	0.000990176689811051	0.000440744188381359	0.0006329079042188823	0.00028084180667065084	0.00019588462600950152	0.00023367814719676971	0.00019106770923826844	0.0002517908869776875	0.00034374676761217415	0.0004964767140336335	0.0006631140713579953	0.0008559520356357098	0.0003186434041708708	0.00038892083102837205	0.00019487836107145995	0.00012837651593144983	0.0005085459561087191
SFRP2	1.0322613661628566e-06	1.7688013258521096e-06	9.444183888263069e-07	0.001300650998018682	6.602850248782488e-07	2.8346053113637026e-06	7.788854418322444e-05	2.5475066649960354e-05	6.449260467888962e-07	6.693054501738516e-07	0.0013088507112115622	3.881998509314144e-06	2.550886620156234e-06	0.00021772021136712283	4.152453584538307e-06	1.0882228025366203e-06	8.453325790469535e-06	1.8327890529690194e-06	7.961728556438175e-07	1.4225500308384653e-05	0.0010785860940814018	7.709421083745838e-07
C19orf66	0.0003025987825822085	0.00022944118245504797	0.00024274141469504684	0.0003733995836228132	0.00010048771218862385	0.00021243623632472008	0.00035438084159977734	0.0005518820835277438	0.0006494984845630825	0.00018084744806401432	0.0002635772980283946	0.00040758229442872107	0.00021529564401134849	0.0005076425150036812	0.0007517545018345118	0.00031697668600827456	0.0003797461395151913	0.0007735169492661953	0.0012298061046749353	0.0008001387468539178	0.0004243468283675611	0.0001738439459586516
RAB10	0.000336084165610373	0.00032777231535874307	0.0009621234494261444	0.00036309839924797416	0.001311617554165423	0.0004929523565806448	0.00021679350174963474	0.0002613209653645754	0.00029903699760325253	0.0006960020400583744	0.00025644226116128266	0.0002827491844072938	0.0001952253223862499	0.00036300302599556744	0.0003832570801023394	0.0003066103090532124	0.00041775035788305104	0.0006379769183695316	0.0003528539673425257	0.0003422413719817996	0.0002719492476899177	0.00032404594821855426
SYNPO	0.0004077624180354178	0.0011706867953762412	3.205769098713063e-05	0.0007458965992555022	8.033216545300093e-06	7.412380000459962e-06	2.1302206732798368e-05	1.8926790289697237e-05	4.950613856635755e-07	1.5871190043981187e-05	0.0001759273582138121	5.3648956964025274e-05	4.4762218749383464e-06	0.00014075414219405502	9.004150456348725e-07	2.2593074390897527e-05	2.9721275495830923e-05	1.9664591945911525e-06	6.767416834918549e-06	7.099115919118049e-06	0.000512200640514493	3.4107188184862025e-06
SF3B6	0.00046559330075979233	0.0003735111386049539	0.001950878300704062	0.0007523125386796892	0.0007258685654960573	0.0010732392547652125	0.00044130210881121457	0.00040731675107963383	0.00047788440133444965	0.0003496417193673551	0.00035432205186225474	0.00039734100573696196	0.00036287083639763296	0.0002626301138661802	0.00047463024384342134	0.0003397077671252191	0.00043011983507312834	0.0005653004045598209	0.0005582651356235147	6.77520947647281e-05	0.0003020397562067956	0.0008006867719814181
LRP2	1.3111397834109084e-07	2.6787887463797233e-07	0.00017075920186471194	5.202817021654482e-08	0.002183553297072649	1.3895734340962917e-08	3.314078867333592e-06	2.6188060928689083e-06	1.1952875134113583e-08	2.218814643129008e-08	8.621385205742627e-08	5.6176350682335396e-08	5.713855344424701e-08	7.999894478416536e-06	1.2873231014509656e-07	1.0025737395835677e-07	7.184028163464973e-07	3.598414011207751e-08	4.1694477204146096e-08	1.781300653647122e-07	3.0256064320610676e-08	4.342888075825613e-07
EPB41L4A	8.586270269006491e-05	0.0008234879933297634	4.759299372381065e-06	6.445012695621699e-05	0.0002961368882097304	2.5274461222579703e-05	7.040904893074185e-05	8.282588532892987e-05	2.062540033875848e-06	8.3968728858963e-07	9.659205534262583e-05	5.8809499023482203e-05	0.00013525977556128055	9.672695159679279e-05	0.0002795892069116235	6.198971823323518e-05	0.00032992809428833425	1.8070692249239073e-06	7.211856996036659e-07	4.625790552381659e-06	4.9755115469451994e-05	5.258742930891458e-06
SYDE1	0.0012431680224835873	0.0002523712464608252	2.6027213607449085e-05	0.0005145929753780365	2.0996078546886565e-06	2.3530465114163235e-05	6.436321564251557e-05	2.19384855881799e-05	2.342714253700251e-07	1.588680902386841e-07	0.0005908317398279905	3.299531954326085e-07	1.0097788845087052e-06	5.559983765124343e-05	1.0149415174964815e-06	3.6715030660161574e-07	2.448405439281487e-06	1.490830186412495e-06	3.3425644119233766e-07	4.1630696614447515e-06	0.0007903929217718542	1.1845356311823707e-05
MIR497HG	0.0007151541067287326	5.343882367014885e-05	0.00015792074555065483	0.00023604602029081434	0.000132706860313192	0.00027835165383294225	2.4461480279569514e-05	1.8591268599266186e-05	2.0434605175978504e-05	5.769506606156938e-05	0.0006320416578091681	3.026776767001138e-06	1.4988603652454913e-05	3.65478299499955e-05	3.947442019125447e-05	1.632874227652792e-05	2.4048733848758275e-06	5.282710480969399e-05	6.989084067754447e-05	6.35939504718408e-05	8.581502333981916e-05	9.768089512363076e-05
SLPI	2.56675389209704e-06	3.703292122736457e-06	0.0002970507775899023	1.1050177818106022e-05	2.9322720365598798e-05	8.588864943703811e-07	1.4515313523588702e-05	5.314373993314803e-06	2.894704948630533e-06	3.236078782720142e-06	1.7329852198599838e-05	1.745560211929842e-06	1.56149451413512e-06	3.285521233920008e-05	2.8614294933504425e-06	2.6741397505247733e-06	4.9842719818116166e-06	8.027222065720707e-06	3.2195910080190515e-06	2.590329813756398e-06	3.2831483167683473e-06	2.9420401915558614e-05
CEBPD	0.00017124491569120437	7.407789962599054e-05	0.0006802501739002764	0.0002804127288982272	0.00015490349323954433	2.8818798455176875e-05	1.3427721569314599e-05	6.308038791758008e-06	2.6860714569920674e-05	0.00040389352943748236	0.0006864118040539324	8.168093472704641e-07	9.021227015182376e-06	2.8187467250972986e-05	0.0004971754970028996	2.983702415804146e-06	1.0294409548805561e-05	1.9375727788428776e-05	1.952279308170546e-05	8.76815556694055e-06	7.230602204799652e-05	5.4307211030391045e-06
TRH	5.126674551547694e-08	2.4326769931803938e-08	1.492836787519991e-08	4.875516879110364e-08	3.5627225614121016e-09	1.3860813830035568e-08	3.2101550004881574e-06	2.6252616862620926e-06	1.0101860681288599e-08	2.0726455218778028e-08	7.558901415904984e-08	4.846855006235273e-08	5.538251457437582e-08	7.741494300717022e-06	1.227161448014158e-07	9.740006845504467e-08	6.860104235784092e-07	3.4244287405726936e-08	3.189829911320885e-08	1.5510373430061009e-07	3.03594767103732e-08	4.3077861278106866e-08
SFI1	6.230700091691688e-05	7.504355016862974e-05	3.617265974753536e-05	1.3988209502713289e-05	0.0001364520867355168	5.2505383791867644e-05	0.0001051915533025749	0.00012505686026997864	0.0004995552008040249	2.96719135803869e-05	8.231693209381774e-05	0.00019615759083535522	8.15763560240157e-05	0.00021099488367326558	0.0005951070343144238	6.906189082656056e-05	4.4830467231804505e-05	0.00030360440723598003	0.00025051506236195564	0.0022438894957304	0.00011170520883752033	6.0563073930097744e-05
ACYP1	0.000272324396064505	8.46877956064418e-05	0.00025960765196941793	8.27896801638417e-05	0.00020880195370409638	0.00013797247083857656	0.00010841900802915916	0.00011410302249714732	0.00024463701993227005	4.6768964239163324e-05	0.0002670869289431721	0.00018140688189305365	9.616404713597149e-05	6.708121509291232e-05	0.00034557681647129357	5.6317363487323746e-05	8.142987644532695e-05	0.00028970299172215164	0.0002775630564428866	0.0003323453420307487	5.016908107791096e-05	0.0006368350586853921
TMEM9	0.0001727877970552072	0.00014704217028338462	0.0013062246143817902	0.0003196273755747825	0.0006109811365604401	0.00022809729853179306	0.00014832339365966618	0.00048072109348140657	0.0001672832586336881	9.550723189022392e-05	0.000553015386685729	0.00011413344327593222	0.00010232723434455693	0.00012737156066577882	0.00019621735555119812	0.00017449603183194995	0.0003053652180824429	0.00011170473590027541	0.00011484313290566206	0.00011553906369954348	0.0002896027290262282	0.00026001824880950153
TXNIP	0.00022073912259656936	0.0006513870903290808	5.496531230164692e-05	0.00017981934070121497	0.000191102473763749	0.0004152348847128451	0.0006984135834500194	0.0003533341223374009	0.0008724242798052728	0.00039767270209267735	0.0008155457326211035	0.0008004498668015003	0.00038025903631933033	0.00029619495035149157	0.0011408795835450292	0.0004297529230825603	0.000247224816121161	0.00038446582038886845	0.0001424193469574675	0.0005601574084721506	0.00010584472329355776	1.677084765105974e-05
ERGIC3	0.0004256300162523985	0.0002887896844185889	0.001389216398820281	0.0006019714055582881	0.0007245392771437764	0.0011357184266671538	0.0007013255381025374	0.001840981189161539	0.00037748509203083813	0.0003612512082327157	0.0006049865623936057	0.0002235598221886903	0.00037934916326776147	0.0006091989343985915	0.0003410737554077059	0.0014271038817241788	0.001493793330155313	0.00044921902008354664	0.0003803903819061816	0.00015400644042529166	0.0003409411001484841	0.0004088134446647018
CPNE7	6.968065804358048e-07	1.0657687425918994e-06	3.531488619046286e-05	2.523942839616211e-06	4.7773522965144366e-05	2.5147492124233395e-05	7.104175165295601e-05	0.00010392299736849964	0.000336247991072014	3.480965915514389e-07	1.0950117257380043e-06	2.282825562360813e-06	1.6038227840908803e-05	4.820625326829031e-05	0.0003956112777814269	7.559476671303855e-06	2.7536098059499636e-05	0.00011147729674121365	0.0008933226927183568	0.00032704483601264656	2.9221096156106796e-06	6.81577657815069e-05
PTGER2	1.5651599824195728e-05	5.10462484726304e-07	4.4795513076678617e-07	4.135992639930919e-05	1.0100629879161716e-05	8.374788194487337e-06	5.152798257768154e-05	2.4054284949670546e-05	0.0006234078900888562	7.685950549785048e-05	3.61785278073512e-05	1.134905005528708e-06	0.0002002362161874771	3.6476089007919654e-05	0.0012733216863125563	3.947704499296378e-06	9.53497328737285e-06	3.810926136793569e-05	3.8960803067311645e-05	0.00010223835124634206	5.405893534771167e-05	6.277756710915128e-06
LPL	0.0011119324481114745	0.00018535291019361466	1.8745899069472216e-05	5.618534032691969e-06	1.0300071906499397e-08	1.5614047299550293e-07	7.085212473612046e-06	1.1460573659860529e-05	3.146793972064188e-07	0.00017611740622669458	0.00032729029771871865	2.495543185432325e-07	3.8923678857827326e-07	1.9236204025219195e-05	2.8143263079982717e-06	4.190818572169519e-07	1.3626557802126626e-06	5.10826339450432e-06	4.846795036428375e-06	3.175432993884897e-06	7.645423465874046e-06	2.3860795408836566e-05
IGLV6-57	2.1323040755305556e-07	3.770678176806541e-06	1.4785685564788764e-08	5.069485098374571e-08	3.570653550610814e-09	1.6585616435804695e-07	3.2352309062844142e-06	1.9761919247685e-05	2.7641490873975272e-08	2.1849530185136246e-08	4.5109118218533695e-07	3.1875501917966176e-06	3.822590770141687e-06	7.7133199738455e-06	4.2461401790205855e-06	0.0009153771097771823	9.229585202774615e-07	3.6631731745728757e-06	3.3723985382039245e-08	4.372452622192213e-06	3.1783869758328365e-08	5.248025445325766e-07
PLEKHH2	0.00035113203921355307	2.8855979508080054e-06	2.1230351194390096e-05	0.00013757534907199442	2.7311598387314007e-06	1.2098443221475463e-05	2.664879139047116e-05	1.10382143247989e-05	1.1623877981037367e-05	9.750504403882587e-08	0.0020632685627788305	2.2847589207231067e-06	1.67524751759629e-06	3.785413355217315e-05	0.00015139063179958612	4.1075628587350366e-07	3.900472620443907e-06	9.037746622198028e-07	2.895127693136601e-07	1.01864961834508e-05	0.00036463633296079934	5.20033472639625e-06
SLC31A2	5.0817929150070995e-05	4.069031274411827e-05	5.272118141874671e-05	0.00023825286189094186	0.00044727473868988454	6.415251846192405e-05	0.0001286233455175534	3.1115028832573444e-05	4.548531796899624e-05	0.0008132849470712245	9.911810047924519e-05	8.897568477550521e-06	1.4443106010730844e-05	5.4694595746695995e-05	7.454469596268609e-05	8.10730125522241e-05	8.186724153347313e-05	0.0001924777025124058	1.9703942598425783e-05	5.750087439082563e-05	0.00016326458717230707	1.0881401067308616e-05
MFAP2	4.623462700692471e-06	6.522160401800647e-05	0.0011836305493488908	0.002033615717664361	0.00018231927242595702	7.587230356875807e-05	4.214408545522019e-05	4.265901225153357e-05	7.245424740176531e-07	3.8337802266141807e-07	0.00029361655469983816	1.1830790072053787e-06	5.270078872854356e-06	0.00027673301519826055	1.2264288670849055e-05	1.1881990076290094e-06	2.3097691155271605e-05	2.9403940970951226e-06	1.9358474219188793e-06	3.868892599712126e-05	0.0016622473485767841	0.00018305184494238347
IGHV3-11	1.4390957403520588e-07	6.259413254383617e-08	1.587811127023997e-08	9.405134449025354e-08	6.531137852761049e-09	2.58542360853653e-08	2.3436403353116475e-05	2.684736045921454e-06	1.3052091851761816e-08	5.047209583608492e-08	1.2965604412329412e-07	6.368637741616112e-07	3.5563414257921977e-07	8.989426532934885e-06	1.2279478767140972e-07	0.0009919056901708245	0.0003942127514164895	8.370419664061046e-07	3.653628155575461e-08	5.952342121418042e-07	1.1089279894349602e-07	2.536409920139704e-05
JAKMIP1	6.33745855793677e-07	8.623847946864771e-08	2.5722933969518635e-06	1.3132138292348827e-06	3.941352588299196e-06	1.1246376061535557e-06	6.629691051784903e-05	3.0399694878724404e-05	0.00018196890596300364	1.777165010707904e-07	2.8295292509028513e-07	1.1832149766632938e-06	5.034929927205667e-06	3.4987217077286914e-05	8.504403376718983e-05	1.1595114301599097e-05	1.2511473869381007e-05	0.0004980433732271194	0.0010903979418799281	7.134876068448648e-05	4.2683600440796e-06	2.9078099032631144e-05
CDC20	3.9540626062262163e-07	2.920446888765582e-07	1.0592014405119698e-05	1.348962200609094e-06	5.221193987381412e-06	6.739780644693383e-08	9.898743883240968e-06	4.0590516618976835e-06	4.1534309502822e-07	3.466937187113217e-06	6.329121333692456e-07	6.696023291397069e-08	1.0692915708432338e-07	3.6198613088345155e-05	8.284106343126041e-07	2.2954761789151235e-06	1.1840134902740829e-05	1.6788532093414688e-06	1.5627238099114038e-05	2.719515919125115e-07	2.777583631541347e-06	0.003017256036400795
