Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
TTC39C	7.815534627297893e-05	0.00019975999020971358	9.958929695130792e-06	0.0009499356965534389	8.799495117273182e-05	2.6465359042049386e-06	1.0131214366992936e-05	4.897613689536229e-05	0.00011748743418138474	0.0006598626496270299	0.0003468059585429728	9.13674921321217e-06	0.0001398900494677946	0.00040586607065051794	3.440837826929055e-05	0.0004121259262319654	5.216201316216029e-06	0.00011511504999361932	3.903419928974472e-05	0.0002704895450733602	0.00022243110288400203	0.0004483989323489368	0.000152144260937348	7.250892667798325e-05	0.0005260962061583996	0.0007761584711261094
DPY19L2	0.00010679771366994828	2.000867789320182e-05	9.744863746163901e-06	1.8749975652099238e-06	4.1032337321667e-05	1.2987310356038506e-06	0.0009577016462571919	2.5149657290057803e-07	4.507581252255477e-06	1.6584164086452802e-06	1.0901387668127427e-06	1.0764402759377845e-05	1.6596804925939068e-05	1.5854397133807652e-05	7.4519207373668905e-06	2.7460078854346648e-05	1.1273284144408535e-05	1.9638890080386773e-05	4.4374450226314366e-05	1.2511616660049185e-05	9.216173566528596e-07	7.599004675284959e-06	8.078063729044516e-06	0.1443457156419754	3.430702008699882e-06	1.1550387171155307e-05
TWIST2	5.954136940999888e-05	6.330009000521386e-06	7.166725117713213e-05	3.128239995930926e-07	0.00026112244813703	1.0699578751882655e-06	2.1549147277255543e-05	1.6038071635193774e-06	7.180684065133391e-07	7.723556905148143e-07	5.280668119667098e-06	1.6523729584605462e-07	0.0012245909310877323	2.552640978592535e-07	1.5284078472177498e-05	9.804631417864584e-07	4.521320420280972e-07	2.5947752874344587e-05	0.0006188953993842006	2.1577836378128268e-05	4.662681760692067e-07	3.221269253117498e-06	2.6161335426877486e-06	0.00012523461191449314	2.5204999474226497e-06	2.0643791742713802e-07
CH17-224D4.1	9.54484312387649e-06	8.367686632482219e-08	1.0572157549404437e-07	1.4340287179948064e-08	9.432433500933257e-08	0.00016476864402648062	4.560906674555554e-08	1.838850316460139e-08	4.276837373140552e-08	3.9751031977175444e-07	1.4467196329803755e-08	2.6418332410571566e-08	6.82477008240312e-08	5.151264304004144e-08	1.7279769508604659e-06	1.1397972343729634e-07	5.173964012783472e-08	7.505222583858995e-06	1.5328087243915434e-08	1.9818119199044304e-06	2.327697146142782e-09	1.4662029457213066e-07	3.8473157815133163e-07	2.844358050424489e-06	9.609811257860201e-08	2.161748469120539e-08
IGKV3D-20	1.3827841939928476e-05	3.769403988940212e-08	7.518051461374853e-07	1.7555105102928792e-07	2.2340273631016316e-07	0.0005798684433102608	4.643040796281639e-08	1.9067950773887787e-08	8.999732017400675e-06	4.396052588617749e-08	1.494548484970437e-08	2.2777626895731373e-08	6.893589699075164e-08	5.245373557727362e-08	2.0808652152481955e-06	1.5048465684230905e-05	6.614234138169195e-08	8.400927072216291e-06	5.8193478480461636e-08	3.0499456897814525e-06	4.990258872794584e-09	1.693460092155874e-07	1.2942398086579487e-07	2.2937649646337377e-06	9.783027365983799e-08	3.084741351244702e-08
BRCA2	4.8160029109567404e-05	0.0011632356327027082	5.516481905942783e-06	3.817625838564709e-05	1.3443710486171767e-05	0.00022909186372999102	5.546559805225115e-06	7.578692748211324e-05	0.00012580177281051874	0.00018815102521330118	8.544693628209643e-06	2.0480565581237897e-05	4.002634887001477e-05	6.0596203184104525e-06	5.999678705848055e-06	8.846964919939637e-05	4.395271389512345e-05	2.088302790070884e-05	8.590495417593047e-05	4.786263616551878e-06	4.144152990193106e-05	1.7149499399238266e-05	0.0003942633920814842	1.1896721844095737e-05	3.381790520506911e-06	8.129676280077547e-05
ALOX5AP	4.271732905181125e-05	6.945157656446099e-05	1.435178432984685e-06	0.0003248820430599153	7.454886485902534e-07	9.253040843759663e-06	6.67271933707525e-07	0.0006863584858365357	0.00017870774900075048	0.0008215814596042037	5.865228740731254e-05	9.715214446259779e-07	1.2593504834512714e-06	0.0006494688568636775	1.1261768122494686e-05	0.00046964979264885187	0.0012097040889784694	9.781523840501904e-05	2.108036596837337e-06	7.331525557674468e-05	6.383940132081989e-08	0.00031441234750673175	0.0009752697078511119	5.880800017621368e-05	2.0992415556975175e-06	0.0018434524536132812
COL3A1	0.0001223820581799373	2.0412412595760543e-06	1.036059529724298e-05	1.1455778121671756e-06	6.164478236314608e-06	2.2262395305006066e-06	6.900140579091385e-05	9.645088994147955e-07	1.409980882272066e-06	1.8543277064964059e-06	1.999169853661442e-06	4.580767267725605e-07	2.4023429432418197e-05	1.6872777450771537e-06	4.8137047997443005e-05	3.2120935884449864e-06	2.0450645479286322e-06	5.656963185174391e-05	0.0022162965033203363	6.559729808941483e-05	4.5365376877271046e-07	9.053667781699914e-06	3.120467226835899e-06	8.640703890705481e-05	1.3115826732246205e-05	1.1256171319473651e-06
SEMA5A	0.0002789958380162716	5.360005616239505e-06	1.296532809647033e-05	3.147472625641967e-06	3.4400680306134745e-05	4.2827866764127975e-07	0.0010233308421447873	6.354637207550695e-07	6.602087410101376e-07	6.740945650562935e-07	2.0237135686329566e-05	4.84116128518508e-07	0.0017136040842160583	5.222545951255597e-07	2.126981235051062e-05	9.425563803233672e-06	2.1435853341245092e-06	2.4556220523663796e-05	0.0008009017910808325	0.00017733934510033578	2.8313123038969934e-05	5.068487098469632e-06	2.932581992354244e-05	0.0013091959990561008	0.0002471656771376729	4.094043219993182e-07
RASSF2	0.0002302383363712579	7.245432789204642e-05	1.489909573137993e-05	0.00036270945565775037	6.42392933514202e-06	3.0967457860242575e-05	7.269822617672617e-06	0.0004117339267395437	0.0004030998097732663	0.00012619071640074253	0.00011026571883121505	0.00010938024206552655	4.170683314441703e-05	5.7758290495257825e-05	0.00029152221395634115	0.00031234894413501024	0.00036384546547196805	0.00048759268247522414	0.00016577387577854097	4.2669322283472866e-05	2.2447518404078437e-06	0.0009041499579325318	0.0015948658110573888	0.00029906065901741385	2.4487757400493138e-05	0.000196288907318376
CPM	8.279724715976045e-05	3.7165522371651605e-05	5.415138730313629e-06	2.3669861548114568e-05	7.568303408334032e-05	1.479933757764229e-06	0.000945870007853955	0.0006337939412333071	1.3356391718843952e-05	0.0008228864753618836	8.376530786335934e-06	0.0003610587154980749	3.405411234780331e-06	8.783080147622968e-07	9.524720371700823e-05	9.522202162770554e-06	0.00031268567545339465	2.5102564904955216e-05	1.2170113222964574e-05	0.00026903333491645753	1.1835413715743925e-05	6.539071819133824e-06	1.1562049621716142e-05	2.6351055566919968e-05	1.304387205891544e-05	8.293971404782496e-06
RCAN3	0.00010534482134971768	0.0002041011757683009	2.965485145978164e-05	0.0010511878645047545	6.818999827373773e-05	4.3284591811243445e-05	1.2509063708421309e-05	5.504280488821678e-05	0.0002491931663826108	0.0003690458252094686	0.0002708811080083251	2.002522705879528e-05	2.2970660211285576e-05	8.273794082924724e-05	5.001320823794231e-05	0.00040773331420496106	3.3255029848078266e-05	0.0002820577356033027	2.8283524443395436e-05	9.728267468744889e-05	0.00013491319259628654	0.0002607776550576091	7.95559462858364e-05	0.00011846974666696042	0.0001090139921871014	0.0004365233762655407
TSPAN14	0.00016145853442139924	0.00012664770474657416	0.00011028775770682842	0.000622629770077765	9.407189645571634e-05	2.0265149942133576e-05	0.00035421500797383487	0.00025857059517875314	0.0001001698910840787	0.0007001640624366701	0.000173179418197833	0.0005409796722233295	0.0001364385971101001	0.000652133603580296	0.000211163773201406	0.00039482853026129305	6.290817691478878e-05	0.00013058463810011744	5.44805770914536e-05	0.0001807401276892051	0.00015470414655283093	0.0005772009026259184	3.43168358085677e-05	0.0002629756345413625	0.0007150794262997806	0.0007159117376431823
CLDN4	1.048967897077091e-05	1.3512810710381018e-06	3.5916673368774354e-07	3.075179392908467e-06	6.717646465403959e-05	2.5759134132385952e-06	9.280539359224349e-08	8.831692070998542e-07	1.6865952545686014e-07	2.9198688480391866e-06	1.0918389534708695e-06	1.0719486454036087e-06	2.0160900930932257e-06	8.968084330263082e-06	1.6086963796624332e-06	9.162539527096669e-07	1.6439729222383903e-07	5.975325166218681e-06	3.706920097101829e-06	2.4145610950654373e-06	0.0006454098620451987	3.855926138385257e-07	8.639806310384301e-07	3.108941427854006e-06	1.4382520419076172e-07	2.226270908067818e-06
TRGV10	2.476820009178482e-05	1.0523822311370168e-05	4.509386712925334e-07	5.86837631999515e-05	3.435754933889257e-07	5.942891903032432e-07	4.1793123273237143e-07	2.035095434393952e-07	2.4352136733796215e-06	1.4370245480677113e-05	1.6266129023279063e-05	2.403858729849162e-07	2.617452423692157e-07	0.0003774393117055297	4.692562470154371e-06	8.674040145706385e-05	4.979876848665299e-07	4.913505108561367e-05	5.699874350284517e-08	2.6155157684115693e-05	1.4156571026546771e-08	9.276114724343643e-05	7.299199751287233e-07	8.643666660645977e-05	1.3347802223506733e-06	0.0009550501126796007
RASSF4	6.570933328475803e-05	1.4949296200938988e-05	8.280746988020837e-05	2.161798420274863e-06	5.329957639332861e-05	6.174360896693543e-05	0.00014410933363251388	0.0015680505894124508	6.244615633477224e-06	9.486914495937526e-05	4.301905846659793e-06	1.4859270777378697e-05	0.00012203770893393084	0.0001119497319450602	1.4934177670511417e-05	4.6691384341102093e-05	3.2713043651710905e-07	4.476817775866948e-05	3.3277236070716754e-05	6.205419776961207e-05	8.949542461778037e-06	9.94401125353761e-06	0.00025703065330162644	3.852103327517398e-05	5.5044834880391136e-05	1.981731111300178e-05
IGKV1-6	6.324076366581721e-06	4.1845005682716874e-08	2.6314517526770942e-05	8.022250767680816e-06	1.2358988499272527e-07	0.002629099180921912	4.947096954310837e-08	2.1067728894763604e-08	5.317357135936618e-06	3.230643130791577e-08	1.487760226126511e-08	2.296980028404505e-08	6.859589518626308e-08	5.441443562403947e-08	3.157490573357791e-05	1.1266293768130708e-05	5.2711520481807383e-08	0.00013545149704441428	9.729563998917001e-08	1.9407286799832946e-06	2.5802122660678606e-09	1.6175839334664488e-07	6.318803116300842e-06	2.2913613975106273e-06	9.702465320060583e-08	2.5253946489556256e-08
CDC6	3.7111560232006013e-05	0.0017519210232421756	1.8218192053609528e-05	3.945365989466154e-08	0.00013550498988479376	0.00019125799008179456	1.556352771103775e-07	7.62016441058222e-07	1.9236215109685872e-07	7.079776196405874e-07	2.1322448162663932e-07	1.3278799997351598e-06	1.2087603863619734e-05	5.962593149888562e-06	2.314370931344456e-06	9.35769458010327e-06	8.828831710161467e-08	5.867083018529229e-06	8.180898475984577e-06	3.658539981188369e-06	2.854843478417024e-05	1.0350979664508486e-06	1.1711109436873812e-05	3.343816388223786e-06	1.1746592463168781e-06	1.474273176427232e-06
SLC35G2	2.534555460442789e-05	2.2631793399341404e-06	0.0003370966005604714	3.727375542439404e-06	6.010990182403475e-05	3.794826989178546e-05	5.5172804422909394e-05	1.9014534018424456e-06	2.302594111824874e-06	5.6873905123211443e-05	5.2441814659687225e-06	0.000757497560698539	0.00018878300033975393	2.9863645977457054e-05	5.042239718022756e-05	1.5466435797861777e-05	1.6192514067370212e-06	2.6537049052421935e-05	0.00010534009925322607	3.050194754905533e-05	1.772779569364502e-06	0.0014403928071260452	5.745318389926979e-07	2.3598848201800138e-05	4.230379545333562e-06	1.3955632311990485e-05
CRIP2	0.00014341734640765935	4.4821299525210634e-05	0.0011106427991762757	5.635985507979058e-05	0.0003643933159764856	5.745453108829679e-06	0.0011378041235730052	1.5523448837484466e-06	2.3109883841243573e-05	3.554423983587185e-06	0.0001427356619387865	0.002308292081579566	4.917924161418341e-05	7.900860509835184e-06	0.0015502022579312325	3.07826412608847e-05	1.8331519413550268e-06	6.61737794871442e-05	0.000136456816107966	0.0004742944147437811	0.0009883325546979904	0.000119735901535023	1.3670442058355547e-05	0.000127119361422956	0.00013424723874777555	6.1582672969962005e-06
CCDC18	5.374179090722464e-05	0.000636278185993433	4.6133191062835976e-05	0.0002602509339340031	1.888015503936913e-05	0.00010128673602594063	2.073236282740254e-05	0.00012320837413426489	0.00029692030511796474	0.00020091272017452866	0.0001384964125463739	7.325920887524262e-05	7.575706695206463e-05	0.00010954630852211267	0.0008970881463028491	0.00016919027257245034	0.00017399663920514286	3.1153755116974935e-05	5.5510947277070954e-05	2.2576368792215362e-05	2.5345356334582902e-05	0.0007896229508332908	0.0002964369487017393	8.000124944373965e-05	0.00026563197025097907	0.00022962299408391118
MYOF	8.107405301416293e-05	6.283179573074449e-06	0.00020421508816070855	3.7061870443722e-06	0.00010341607412556186	1.4300121620181017e-05	0.00033703460940159857	0.0002767227706499398	2.3687532575422665e-06	4.196009467705153e-05	1.2864558811997995e-05	0.0003550690598785877	0.00020205994951538742	1.6665005659888266e-06	0.00031213933834806085	1.88512585737044e-05	8.527218255949265e-07	0.00047368387458845973	0.0011736665619537234	0.0005647593643516302	0.0005744884838350117	9.50127468968276e-06	8.519306720700115e-05	6.90887391101569e-05	0.000609238282777369	2.530456185922958e-06
TNIK	0.00016357243293896317	4.101521699340083e-05	2.018761279032333e-06	0.0009962370386347175	2.0113957361900248e-05	5.650887942465488e-06	3.6558343708748e-05	2.883237903006375e-05	6.193566514411941e-05	0.0005840521189384162	6.005497925798409e-05	4.867374627792742e-07	3.292459950898774e-05	0.0002684016653802246	2.1138901502126828e-05	0.0003621145442593843	0.0008121798164211214	0.00016518351912964135	7.616530638188124e-05	7.917250331956893e-05	8.056057595240418e-06	0.00038969478919170797	2.8227766506461194e-06	0.00012886873446404934	0.0004633575154002756	0.0003484268963802606
ANKRD50	2.216926441178657e-05	2.313799996045418e-06	2.4857343305484392e-05	2.3064633296598913e-06	3.547030792105943e-05	8.238927193815471e-07	0.0001967072021216154	3.625075987656601e-05	1.4689243243992678e-07	7.835707947378978e-06	2.4816058612486813e-06	0.00018485134933143854	0.00022980166249908507	3.5810028293781215e-06	7.17766597517766e-05	1.0371276175646926e-06	5.865925686521223e-06	1.2150990187365096e-05	0.00012184046499896795	2.253477941849269e-05	0.0018155982252210379	4.4923472160007805e-06	5.552504717343254e-06	6.6455540945753455e-06	0.001562856137752533	2.2773633645556401e-07
THBD	3.537505108397454e-05	3.3732717952261737e-07	0.0005072218482382596	1.7067462465547578e-07	5.125025836605346e-06	1.4655634004157037e-06	0.00043583818478509784	0.0004182223347015679	3.891263418154267e-07	2.8739651725118165e-07	1.0339928167013568e-06	0.0012689299182966352	1.9252449419582263e-05	1.0905644103331724e-06	0.00011869903391925618	3.7617957104885136e-07	2.3382115443837392e-07	4.6080091124167666e-05	2.174708788516e-05	4.292507946956903e-05	8.14346731203841e-06	1.4573161024600267e-06	0.00022627253201790154	1.945819349202793e-05	5.720873446080077e-07	3.176109260039084e-07
CTD-3193K9.4	0.00016710201452951878	9.474188118474558e-07	7.275452389876591e-06	1.607853118912317e-05	4.632730269804597e-05	0.00016584385593887419	0.0009960266761481762	2.3475271518691443e-05	2.9415436074486934e-05	1.7023481859723688e-06	1.517902455816511e-05	1.3430343415166135e-06	0.0002813334867823869	3.291048642495298e-07	5.892280114494497e-06	5.077481546322815e-06	5.569304448727053e-07	1.081396021618275e-05	0.00017645760090090334	6.039960135240108e-05	4.270914359949529e-06	4.4512777094496414e-05	0.00024976491113193333	0.0002555101236794144	1.657764005358331e-05	1.7311629108007764e-06
PLK1	1.5075483133841772e-05	0.002652865368872881	1.56181386046228e-06	6.404113150892954e-07	8.66234677232569e-06	6.359352482832037e-06	6.522533908537298e-07	2.849083102773875e-06	9.716186468722299e-07	3.5257746731076622e-06	3.5961249977845e-07	4.134388746024342e-06	2.542672916661104e-07	5.549831598727906e-07	2.5897186333168065e-06	1.90058235602919e-05	1.356957852749474e-07	7.031657787592849e-06	1.3819839296047576e-05	3.836988071270753e-06	5.936738034506561e-06	1.951514605025295e-05	6.1853670558775775e-06	4.348641141405096e-06	2.657161815022846e-07	5.751424396294169e-06
IFI30	4.422224810696207e-05	3.987233867519535e-06	2.1410234694485553e-05	1.6545101289011654e-06	0.00010353870311519131	0.00014381138316821307	2.820458803398651e-06	0.0018797715893015265	0.00018051853112410754	7.356798960245214e-06	5.643458734994056e-06	1.9137803519697627e-06	1.0076308171846904e-05	8.197079637284332e-07	8.997260010801256e-06	8.185334991139825e-06	9.137295819527935e-06	1.091353169613285e-05	6.706472959194798e-06	4.772722604684532e-06	6.0026563005521894e-05	4.53512529929867e-06	0.0001328759390162304	1.615040673641488e-05	3.204990264293883e-07	4.376187007437693e-06
DENND3	3.033069151570089e-05	4.415503281052224e-05	8.43785164761357e-06	2.816754386003595e-05	4.433371941559017e-05	0.00033269901177845895	8.196954149752855e-05	0.000510913785547018	0.0005933126667514443	9.398490510648116e-05	6.355650839395821e-06	0.0004655128577724099	1.2040779438393656e-05	0.0003024034376721829	5.390855949372053e-05	0.00043426602496765554	3.8642661820631474e-05	0.00011779973283410072	4.934321987093426e-05	1.5772171536809765e-05	1.4496005860564765e-05	7.351532258326188e-05	0.00019100743520539254	2.6864843675866723e-05	0.0002800457878038287	8.906908624339849e-05
CD320	7.42692791391164e-05	0.0003341060073580593	0.0004640616534743458	0.00026617691037245095	0.000624318839982152	0.0004695493553299457	0.0001382815244141966	1.1991977771685924e-05	8.209751831600443e-05	0.0004937591147609055	0.000342746265232563	0.0009588788961991668	0.0001617156231077388	0.00047135772183537483	0.00028621620731428266	0.00037754426011815667	3.8290356314973906e-05	0.00018618789908941835	6.682037928840145e-05	0.00013845294597558677	0.00017727131489664316	0.0003177806211169809	0.00016762828454375267	7.701503636781126e-05	7.05583588569425e-05	0.0002555915853008628
TRAC	0.00023980064725037664	5.771012365585193e-05	2.2506094410346122e-06	0.0010275967651978135	2.5489850941085024e-06	6.659297469013836e-06	2.49765412263514e-06	1.5238725836752565e-06	0.00018405205628369004	0.0017303376225754619	0.00012278112990316004	1.188122837447736e-06	1.1237045328016393e-05	0.0003347222227603197	5.5499200243502855e-05	0.0008107509347610176	1.9522169623087393e-06	0.000179777285666205	6.131281224952545e-06	8.414414332946762e-05	6.216409929038491e-07	0.0016642652917653322	8.247228834079579e-06	0.00016763196617830545	8.674328455526847e-06	0.0013674009824171662
NPDC1	5.9247249737381935e-05	4.992934555048123e-05	0.0008256545406766236	0.0001381041802233085	5.345257886801846e-05	5.7720621953194495e-06	6.0155154642416164e-05	1.6236213923548348e-05	5.754190169682261e-06	0.00048659497406333685	0.0001232201757375151	0.0016967500559985638	0.00022284557053353637	2.2247788365348242e-05	0.0005033104680478573	5.9464004152687266e-05	8.214671652240213e-06	0.00020035587658639997	0.00018102666945196688	0.00037449333467520773	0.0004159613454248756	5.647768921335228e-05	3.5585635487223044e-06	0.0001746766793075949	0.00012395446537993848	0.00011115076631540433
TWF2	0.0003405491297598928	0.00029283639742061496	0.00040454728878103197	0.0004632954951375723	0.00021086096239741892	7.887303218012676e-05	0.0001797210716176778	0.0007761880988255143	0.00041501689702272415	0.0007930058054625988	0.0006619180785492063	0.0002048532187473029	0.000217996392166242	0.0007215290679596364	0.00016632194456178695	0.0009451453224755824	0.0001793350966181606	0.0001870110718300566	0.00015743073890917003	0.0002514463267289102	0.0001579239178681746	0.0006785118021070957	0.0004042483342345804	0.00019716836686711758	7.018556061666459e-05	0.0007925637764856219
TNFAIP1	0.00011702696792781353	5.398648136178963e-05	0.0003669412690214813	8.83115062606521e-05	0.00019850356329698116	0.00010595589264994487	0.0003389953635632992	7.96617241576314e-05	6.920151645317674e-05	0.00012267222336959094	0.00014416914200410247	0.0010559813817963004	8.919537503970787e-05	6.034752368577756e-05	0.0008617237326689065	5.368874917621724e-05	7.313314563361928e-05	6.675507756881416e-05	0.00020037151989527047	0.00018121198809240013	0.00024179504544008523	0.0004809583188034594	7.559142250102013e-05	3.343094795127399e-05	3.903467586496845e-05	9.546242654323578e-05
PARK7	0.0006116031436249614	0.0010218721581622958	0.0013481660280376673	0.0004985978594049811	0.0009917063871398568	0.0005293361027725041	0.0006341421394608915	0.0004263363080099225	0.00039286428363993764	0.0015912047820165753	0.001291286083869636	0.00034752924693748355	0.0007943549426272511	0.0009036139235831797	0.0006839268608018756	0.0009928724030032754	0.00042874753125943244	0.000576024642214179	0.00039346935227513313	0.00040650024311617017	0.0011990520870313048	0.0005985566531307995	0.001364300842396915	0.0003315565118100494	5.3997417126083747e-05	0.000884937820956111
TMCC3	1.872022039606236e-05	1.2607310964085627e-06	0.0001452950236853212	1.644440635573119e-05	3.081033582930104e-06	8.875562343746424e-06	1.7961814592126757e-05	0.00025172208552248776	7.284790626727045e-05	4.049351502999343e-07	7.844577680771181e-07	0.0006920872256159782	4.367555902717868e-06	0.00020389730343595147	2.5130004360107705e-05	3.325005673104897e-05	3.11122357743443e-06	1.7066409782273695e-05	4.642000931198709e-05	7.00666059856303e-05	1.1299383913865313e-05	2.3697090000496246e-05	0.0006785532459616661	8.464970051136333e-06	3.382850263733417e-05	6.356819085340248e-06
SLC43A2	1.5597717720083892e-05	2.6347985112806782e-05	0.0001316589768975973	2.6890293156611733e-06	0.00013684024452231824	0.00021354469936341047	1.1871670722030103e-05	0.0011277879821136594	0.00016019369650166482	9.729953308124095e-05	3.657362321973778e-05	5.607449566014111e-05	0.0001150988246081397	1.6604681150056422e-05	1.4573799489880912e-05	0.00011966637248406187	0.0001286283222725615	1.7954394934349693e-05	0.0001023897566483356	3.989106335211545e-05	0.0004468459519557655	3.22868290822953e-05	0.00031523313373327255	1.1185292351001408e-05	2.6719237212091684e-05	6.512765139632393e-06
SMOC2	8.031216566450894e-05	2.748961378529202e-06	1.3320872312760912e-05	9.194959034175554e-07	6.337707600323483e-05	3.965134055761155e-06	0.001101717003621161	6.854274374745728e-07	9.550316235618084e-07	8.376467803827836e-07	3.5775124160863925e-06	3.1140652367867006e-07	0.000989175052382052	3.1717745514470153e-06	0.00020506905275397003	5.186533144296845e-06	3.25067753692565e-06	0.00011228414950892329	0.0012497483985498548	3.6337412893772125e-05	2.805091207846999e-05	7.045712663966697e-06	2.718379846555763e-06	2.4979462978080846e-05	0.00012591484119184315	4.436419942521752e-07
CD55	0.00014266326616052538	7.837434168322943e-06	0.00023274350678548217	0.0003763865097425878	0.00035231965011917055	0.0001730286458041519	2.508529541955795e-05	0.00019495945889502764	0.0008088418981060386	1.2732588402286638e-05	0.0002234299754491076	0.0001066814293153584	4.773263935931027e-05	0.00022216668003238738	3.86746869480703e-05	5.405990668805316e-05	0.0003358455724082887	5.294724542181939e-05	0.001013336586765945	7.03574187355116e-05	3.135927181574516e-05	4.3915657442994416e-05	0.0005926941521465778	5.141168730915524e-05	6.242177914828062e-05	6.506882346002385e-05
DMD	0.00011592693044804037	9.245345609087963e-06	7.890707820479292e-06	8.640480473331991e-07	0.00031361987930722535	3.6380452002049424e-06	0.000892374140676111	4.105879270355217e-05	1.1023766091966536e-05	0.000125174003187567	3.1179527013591724e-06	4.610050382325426e-05	0.00015773937047924846	2.240264649344681e-07	1.39573330670828e-05	7.715795504736889e-07	7.638112583663315e-05	1.824687933549285e-05	0.00013188521552365273	6.381017101375619e-06	0.00011471329344203696	1.124353616432927e-06	0.0002655313001014292	0.00010292735532857478	0.0006196530885063112	2.6519199991525966e-07
UBA52	0.0006608829135075212	0.0006649957504123449	0.0012452660594135523	0.0016411810647696257	0.0007885036757215858	0.0005013707559555769	0.00042726032552309334	0.0007091348525136709	0.0018072715029120445	0.0006519326707348228	0.003771616844460368	0.000350239803083241	0.0008626756025478244	0.001188849564641714	0.0008588317432440817	0.001124332775361836	0.0006757403025403619	0.0010037899482995272	0.00040025694761425257	0.0006797733367420733	0.0007368955994024873	0.0013185603311285377	0.001220321748405695	0.000611618859693408	0.00011774608719861135	0.001183182466775179
KIAA0922	0.00021641980856657028	2.455683352309279e-05	1.411372340953676e-05	0.0006463646423071623	3.76380849047564e-05	2.483851130818948e-05	0.00018389025353826582	6.247124838409945e-05	0.0008927899179980159	0.00019775003602262586	3.8655631215078756e-05	8.95665361895226e-05	2.4222248612204567e-05	0.0001964844122994691	4.8117573896888644e-05	0.00014449394075199962	5.312847497407347e-05	0.0001806628715712577	0.00010959976498270407	0.00010751730587799102	1.2566420082293916e-05	0.000261521025095135	0.0002438265219097957	5.839328150614165e-05	0.0003495885175652802	0.00021657445176970214
ADIRF	9.755677456269041e-05	1.5709190392954042e-06	0.0021843023132532835	1.9602432530518854e-06	3.833325899904594e-05	3.32211902787094e-06	0.0019446994410827756	2.225556499979575e-06	2.051598357866169e-06	1.9099456949334126e-06	1.7726033547660336e-05	0.000287266360828653	0.00046183864469639957	3.7804882140335394e-06	6.709508306812495e-05	3.5964499147667084e-06	6.207194928720128e-06	3.8901824154891074e-05	8.889335003914312e-05	0.00018623821961227804	0.0006077258731238544	3.451076918281615e-05	4.946125045535155e-06	8.152949885698035e-05	1.505369073129259e-05	8.9217002141595e-07
OAF	0.0003993631398770958	8.041918590606656e-06	0.00017553646466694772	1.244238546860288e-06	0.0001658368855714798	9.609047992853448e-05	0.0005401569069363177	7.126499258447438e-05	8.989326829578204e-07	1.1466444220786798e-06	7.447674306604313e-06	0.0005660263122990727	0.0014611200895160437	2.855883849406382e-06	0.00029757776064798236	2.6018492462753784e-06	0.000431083986768499	3.7744539440609515e-05	0.00048496457748115063	6.102274710428901e-05	2.146981159967254e-06	3.009365855177748e-06	9.031997251440771e-06	0.001887849415652454	1.7460555682191625e-05	6.892586839057913e-07
PEAK1	0.00024438751279376447	2.5863082555588335e-05	0.00010107038542628288	2.8837859645136632e-05	0.0001302653254242614	3.2531559554627165e-05	0.0010763939935714006	0.0001747433707350865	0.00012576457811519504	6.955587741686031e-05	2.1222302166279405e-05	0.0004769721126649529	0.0002981658326461911	0.00011150668433401734	0.00032511024619452655	1.7119633412221447e-05	1.9264214643044397e-05	3.896668567904271e-05	0.0007556426571682096	9.666664118412882e-05	2.2108588382252492e-05	3.013507739524357e-05	0.0001883659715531394	0.00018871195788960904	0.0005463139386847615	1.0664310138963629e-05
FMO1	2.9152954084565863e-05	4.1222804725293827e-07	0.0001271941582672298	3.4280034810763027e-07	5.030281045037555e-06	2.176177986257244e-06	9.171330930257682e-07	1.3048244795754727e-07	4.5518879687733715e-07	1.8135115453787876e-07	1.849953036980878e-06	1.8907974208559608e-07	0.0017629539361223578	3.4092278156094835e-07	7.18818728273618e-06	3.575052005544421e-07	1.8636700360730174e-07	1.5560892279609106e-05	0.0005769819254055619	1.0098656275658868e-05	2.411520050316085e-08	8.34329341614648e-07	3.962619302910753e-06	1.393682850903133e-05	1.7449168581151753e-06	2.827391938353685e-07
FXYD6	0.00017398591444361955	5.49759715795517e-05	0.0012796856462955475	1.3611389704237808e-06	0.0013902635546401143	3.590364030969795e-06	0.0008792273001745343	0.0001608531892998144	9.459863576921634e-07	3.915246452379506e-06	2.746260861385963e-06	0.0005700892070308328	0.0010544253746047616	4.066705059813103e-06	7.088378333719447e-05	3.900924184563337e-06	9.051448728314426e-07	2.0002278688480146e-05	0.000465805089334026	3.785612352658063e-05	1.7067477529053576e-05	6.011950063111726e-06	2.9157643439248204e-05	9.389162732986733e-05	2.9594819352496415e-05	1.2974617220606888e-06
LGALS9	0.00016747739573474973	0.00017629328067414463	0.0001887407124741003	8.784743840806186e-05	2.082202809106093e-05	3.3526990591781214e-05	1.868095205281861e-05	0.00111627287697047	0.00022539695783052593	0.0005230646347627044	1.5647752661607228e-05	0.0003584043588489294	6.399286939995363e-05	9.870836220216006e-05	6.700876110699028e-05	3.22052655974403e-05	0.0002749073028098792	5.144126043887809e-05	0.0001073584717232734	6.295844650594518e-05	1.728549432300497e-05	1.8375318177277222e-05	0.0006163414800539613	7.977390487212688e-05	2.408927321084775e-05	0.0003647195117082447
