Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
CEBPA	0.001019820338115096	4.612771954271011e-05	6.700475751131307e-06	5.430102646641899e-06	5.0761889724526554e-05	1.508742479927605e-05	0.0001443683577235788	3.849459608318284e-05	5.957023404334905e-06	9.129953832598403e-05	0.00022487402020487934	6.630049028899521e-06	1.0191628462052904e-05	4.553970143206243e-07	2.374921132286545e-05	3.7541144592978526e-06	5.5420928219973575e-06	0.0003490403760224581	3.12437150569167e-05	9.002451974993164e-07	3.21045376949769e-07	1.095237530535087e-05	8.203314791899174e-05	1.743024586176034e-05	1.2150138900324237e-05	5.256873009784613e-06	3.0719555070390925e-05	7.99675672169542e-06	2.049055001407396e-05	8.96169694897253e-06
EGFLAM	5.954667159357996e-08	3.850632856483571e-05	0.0005597734707407653	4.887467730441131e-05	2.920719680332695e-06	1.4716345049237134e-06	0.0006019356078468263	9.84698758088598e-08	1.3168003931696148e-07	0.0007972261519171298	0.0014661600580438972	1.3125729310559109e-05	5.211296956986189e-05	3.19907201173919e-07	8.920486607166822e-07	2.03114211672073e-07	3.741778346011415e-05	1.5602079656673595e-05	7.038040052975703e-07	1.2373016033961903e-07	2.0349574469946674e-07	0.0018785377033054829	2.2131998775876127e-05	2.1319534425856546e-05	6.435349496314302e-05	8.381185580219608e-06	1.7128925833276298e-07	0.00013935842434875667	5.197673090151511e-06	7.201771836662374e-07
IGLV3-1	1.9153597463628103e-07	3.6529520741623855e-08	8.312052557357674e-08	3.0846842946630204e-06	1.2707725716154528e-07	2.063457493761689e-08	8.282277264015647e-08	1.299493760598125e-06	1.0076719263452105e-06	4.369410788740424e-08	5.960734483778651e-08	3.95830375055084e-06	3.0679316296300385e-06	5.608396236311819e-07	3.1117889420784195e-07	1.700280627403572e-08	4.1511793114068496e-08	2.3867673917266075e-06	3.4693653105932754e-07	6.895266778883524e-06	6.763958992905827e-08	4.671163367220288e-08	0.000922112085390836	7.7187060014694e-06	1.4827863196842372e-05	3.2871221264940687e-06	4.183918989042468e-08	5.027714450989151e-06	0.01848824881017208	0.0005042816628701985
IGLV2-8	1.7976738320157892e-07	5.967947203089352e-08	2.6658997853701294e-07	3.141657316518831e-06	9.416673663054098e-08	4.857645663491894e-08	8.76868000432296e-08	1.9164761511092365e-07	3.260766732182674e-07	5.652345791418156e-08	5.444444184377062e-08	4.713128873845562e-06	2.982879095725366e-06	2.1971272872178815e-06	2.4364106820939924e-07	1.6231863853022332e-08	6.707937671990294e-08	2.406342900940217e-06	3.21471105735327e-07	9.368626706418581e-06	4.50372574789526e-08	5.252591108728666e-07	0.00939533393830061	7.4763411248568445e-06	7.990030098881107e-06	2.9261113922984805e-06	8.233337922547435e-08	4.970492227585055e-06	5.933134161750786e-07	0.0007486813119612634
SMS	0.0005079124821349978	0.0006204554229043424	6.200336792971939e-05	6.268102879403159e-05	0.00016586846322752535	0.00012178200267953798	0.000505646807141602	0.0005238020676188171	0.0002646287903189659	7.525002001784742e-05	0.0001232942595379427	0.00035401637433096766	0.0001000742195174098	0.00036614685086533427	5.8033838286064565e-05	0.00026515292120166123	9.036304254550487e-05	0.0005788888083770871	0.0002731795539148152	0.0002000749227590859	0.00017420508083887398	0.00010178725642617792	7.809686212567613e-05	0.00012519628216978163	0.00048020691610872746	4.4331420212984085e-05	0.0010484172962605953	0.0010741754667833447	0.0012065765913575888	7.026787352515385e-05
THY1	1.0944266932710889e-06	2.2927521570181852e-07	0.0027374986093491316	0.00010818477312568575	6.870222932775505e-06	0.00016162422252818942	0.0006506182835437357	9.584913414073526e-07	2.0575148482748773e-06	3.987855507148197e-06	0.00034740622504614294	2.6292582333553582e-05	0.0006115005235187709	1.1747681583074154e-06	6.056349320715526e-06	3.012919250977575e-06	0.0014039759989827871	4.1400999180041254e-05	1.39434314405662e-05	1.168355083791539e-06	1.7665364566710196e-06	0.0009120593895204365	6.901378947077319e-05	9.198112093145028e-05	0.00022593616449739784	2.428472726023756e-05	1.7173820197058376e-06	0.0001956385385710746	3.079196176258847e-05	3.11677172248892e-06
IL1RL1	2.8130241247481536e-08	2.7004189995238903e-09	7.524675993408891e-08	3.7439360767166363e-06	1.288976108071438e-07	3.4304267870766125e-08	1.7974213051275e-07	2.3556438577543304e-08	2.225105077968692e-08	4.290413002649984e-08	1.1747448525056825e-07	5.148795480636181e-06	3.868024577968754e-06	3.252981173318403e-08	2.831534118286072e-07	2.1752123657847733e-08	7.668523949178052e-07	2.7618971216725186e-06	4.6995950242489926e-08	4.9248630062947996e-08	0.004983317572623491	5.8331259822352877e-08	4.991475634597009e-06	1.6352154489140958e-05	1.173829696199391e-05	3.116741254416411e-06	5.140101393408258e-07	8.760741366131697e-06	7.207344765447488e-07	2.3564579976209643e-07
ITM2B	0.0015068246284499764	0.0003024099860340357	0.00048315702588297427	0.0004977244534529746	0.0015936665004119277	0.0010333666577935219	0.0002526308235246688	0.0005535880336537957	0.0008774114539846778	0.0004329691582825035	0.0012388639152050018	0.000980459270067513	0.0005451458273455501	0.0008586975745856762	0.00025067615206353366	0.0009516465361230075	0.0005415534251369536	0.0006258917856030166	0.00106359226629138	0.0002743872464634478	0.0010014118161052465	0.0009893618989735842	0.0004974863259121776	0.0005164755275472999	0.0005612054956145585	0.000720233132597059	6.933593249414116e-05	0.0008485468570142984	0.000449729326646775	0.00028279985417611897
CPEB4	0.0003513419651426375	0.00021651029237546027	0.0003714327176567167	1.873682049335912e-05	6.263243994908407e-05	0.000174978471477516	2.870145908673294e-05	0.00017547333845868707	8.197088754968718e-05	0.0008898572414182127	4.5773722376907244e-05	0.00025461683981120586	0.000167854581377469	0.00015892469673417509	0.00016259221592918038	8.425916166743264e-05	0.00010630290489643812	0.00015482577146030962	0.00010997003118973225	8.636353595647961e-05	0.0001756595738697797	0.00010347659554099664	0.000136184215079993	0.00022816401906311512	0.00027080901782028377	8.352133590960875e-05	4.091312803211622e-05	5.4104559239931405e-05	0.0001372701080981642	0.0015035958494991064
FGD5	0.00012423100997693837	2.4441242203465663e-06	0.0002034513308899477	8.827562851365656e-06	8.602891284681391e-06	0.0014587750192731619	5.67563583899755e-05	8.163779057213105e-07	1.7502824789517035e-07	2.4235498585767346e-07	5.942717689322308e-05	6.29048518021591e-05	2.3076387151377276e-05	3.654802469554852e-07	1.0557453151704976e-06	1.5573461098483676e-07	9.613474685465917e-05	1.5330502719734795e-05	1.7580218525381497e-07	2.039301989498199e-07	3.6510803624878463e-07	5.474166187013907e-07	1.7834328900789842e-05	2.6009085559053347e-05	4.105197876924649e-05	2.3315564249060117e-05	2.750821977315354e-06	2.417103860352654e-05	2.4030655367823783e-06	5.299609142639383e-07
CTSK	1.1308673492749222e-05	1.9789813450188376e-06	0.00047938700299710035	7.277312397491187e-05	1.0179906894336455e-05	1.0529794280955684e-06	0.00018050622020382434	3.600705440476304e-06	5.421175956143998e-06	1.8791739421430975e-05	0.0013014660216867924	4.0934348362497985e-05	0.0005459192325361073	3.368777470313944e-06	3.482341298877145e-06	5.9557942222454585e-06	0.0015006703324615955	0.00013029045658186078	2.673793915164424e-06	1.4975024669183767e-06	1.0106504078066791e-06	1.5645864550606348e-05	8.981864812085405e-05	9.291453170590103e-05	0.00027706328546628356	3.187121546943672e-05	2.880691454265616e-06	0.0001342980976914987	3.160248161293566e-05	1.6921976566663943e-06
MAST4	4.058760168845765e-06	0.0010053814621642232	0.00022305286256596446	8.442729267699178e-06	6.506496447400423e-06	0.0004459002520889044	8.525692101102322e-05	0.0002705845108721405	1.1228098628635053e-05	0.008392966352403164	0.0001923421077663079	4.11489381804131e-05	5.08770281157922e-05	6.955483695492148e-05	5.220247203396866e-06	5.724398579332046e-05	8.954953955253586e-05	0.0002892185584641993	7.813279080437496e-05	5.1939787226729095e-05	0.0008796532638370991	9.856735414359719e-05	3.180213752784766e-05	2.370999936829321e-05	4.006609378848225e-05	1.0139140613318887e-05	6.990212568780407e-05	4.301336593925953e-05	2.8414840926416218e-05	1.426724065822782e-05
DLGAP5	2.9745153895532894e-08	4.862145797090989e-09	4.532348043539969e-07	4.0314507714356296e-06	1.1803781063690622e-07	8.003830771485809e-07	1.2669434568124416e-07	9.038249686454947e-07	1.5558580912511388e-07	6.33361096902263e-08	7.38649745812836e-08	1.0222369382972829e-05	4.362862455309369e-06	1.2142180594310048e-07	2.8833571263930935e-07	1.4181755148001685e-07	1.3799678981740726e-06	3.6592318792827427e-06	5.488199761316537e-08	9.153144446827355e-07	8.166841780621326e-08	1.6416051096257434e-07	8.028637239476666e-06	1.005749527394073e-05	9.30734404391842e-06	3.4308639442315325e-05	0.002642750972881913	5.626269285130547e-06	7.758353604003787e-07	1.9420147054916015e-06
PPP1R18	0.0004188758903183043	1.9851750039379112e-05	0.00011802992230514064	0.0002313243312528357	0.0004569326702039689	0.00018752855248749256	0.00038002157816663384	0.0011398530332371593	0.001281241187825799	0.00015022051229607314	0.00011746647214749828	0.00016787675849627703	0.00032804140937514603	0.0009182845242321491	0.000381365476641804	0.0007237890386022627	0.00019352810340933502	0.0005067498423159122	0.0008970150956884027	0.0009022611193358898	0.0003277904761489481	0.00018063852621708065	0.0001507420529378578	0.0002662070037331432	0.00020424483227543533	0.00023365937522612512	0.00010826172365341336	0.00034736396628431976	0.0010238323593512177	6.522818875964731e-05
CTLA4	4.771272870129906e-07	7.688078618173222e-09	3.538228270372201e-07	1.453158984077163e-05	1.0940105312329251e-05	1.654473322787453e-07	5.764799766438955e-07	0.0013644329737871885	2.1328989987523528e-06	2.023462366196327e-05	3.816759090113919e-06	2.5267028831876814e-05	8.439342309429776e-06	0.00021963214385323226	2.5722611098899506e-06	4.8361485823988914e-05	4.3243076675025804e-07	0.00027067543123848736	7.090526196407154e-05	1.0822379863384413e-06	3.7803178543072136e-07	1.6328181118296925e-07	1.3796340681437869e-05	4.3387077312218025e-05	1.9623152184067294e-05	1.0444288818689529e-05	1.17958488772274e-05	3.708917574840598e-05	1.2535624591691885e-05	5.418974069471005e-07
BLNK	0.00034549037809483707	0.00035128070157952607	4.048349182994571e-06	6.858150754851522e-06	0.0001629414618946612	1.6181078876797983e-07	3.1275982337319874e-07	1.4737432820766116e-06	1.311625510425074e-07	0.0001753796823322773	1.7074225979740731e-06	1.5403053112095222e-05	2.9687465939787216e-05	8.386266017623711e-06	0.0019296146929264069	2.9078094598844473e-07	2.2221493054530583e-06	2.120705357810948e-05	2.2959061141136772e-07	0.0016941976500675082	4.597201268552453e-07	2.536850615797448e-06	0.00011012449976988137	5.976566535537131e-05	2.1167468730709516e-05	0.0001865956000983715	1.3740685972152278e-05	2.5403860490769148e-05	9.440499707125127e-05	0.0012861629948019981
FKBP4	0.00021731387823820114	0.0012063421308994293	9.436636901227757e-05	3.515036223689094e-05	3.970754551119171e-05	0.00010675633529899642	0.00018279239884577692	0.00011549486225703731	0.00012653264275286347	0.00010038516484200954	0.00011870877642650157	4.4503271055873483e-05	8.141567377606407e-05	7.963510870467871e-05	0.00011049117165384814	0.00015968101797625422	9.258577483706176e-05	3.789293623412959e-05	8.898324449546635e-05	0.00011148458725074306	0.00010617641964927316	0.00035980422399006784	4.893370351055637e-05	4.931761577608995e-05	6.788779137423262e-05	5.519650221685879e-05	0.0006787197780795395	4.075955803273246e-05	1.3258339095045812e-05	0.00011896038631675765
NFIC	0.00034140466595999897	0.00102757359854877	0.0006818188121542335	0.0001528192515252158	0.00014807668048888445	0.0005339191993698478	0.0006094129639677703	0.00011367083061486483	0.00014249185915105045	0.0006459410069510341	0.00160005665384233	0.00016158809012267739	0.000686455809045583	0.00016892538405954838	7.225303124869242e-05	0.000193215484614484	0.0010274843079969287	0.0008851736783981323	0.00022141636873129755	5.6765551562421024e-05	0.000147995087900199	0.0004506367549765855	0.00017677058349363506	0.0002607270726002753	0.0004982963437214494	0.00018474050739314407	0.00031075236620381474	0.0003192206786479801	0.00021458278934005648	3.6237841413822025e-05
FPR1	0.001393332495354116	1.4945532811339035e-08	8.36237390444694e-08	3.6972576253901934e-06	0.00037012575194239616	5.597830821102434e-08	1.0864703625657057e-07	5.83419641486671e-08	6.446030909046385e-08	5.6341981746754755e-08	7.40131369525443e-08	5.909975698159542e-06	3.9255942283489276e-06	5.422843685209955e-08	1.2535700761873159e-06	2.7920640022216503e-08	1.2278201211302076e-07	3.7210127175058005e-06	6.545385389244984e-08	1.1987751236119948e-07	7.270566015904478e-08	9.985319593397435e-08	1.3874469004804268e-05	1.4818311683484353e-05	1.2098684237571433e-05	3.85604425900965e-06	1.2849436643591616e-06	7.736289262538776e-06	9.013281669467688e-06	2.740808611179091e-07
ZNF385A	0.0011013706680387259	0.0008635976701043546	5.748614057665691e-05	1.3672326531377621e-05	0.0018263065721839666	4.955555050401017e-05	0.00019709565094672143	1.1138897662021918e-06	9.12037364741991e-07	5.716394298360683e-05	0.00014528744213748723	1.1175507097505033e-05	4.433804133441299e-05	1.5384659945993917e-06	5.475706348079257e-05	1.7226506088263704e-06	5.8632718719309196e-05	2.2687154341838323e-05	2.694939212233294e-06	9.902072633849457e-05	2.4753666139076813e-07	0.00018561402976047248	7.38792004995048e-05	3.333052882226184e-05	2.1198160538915545e-05	1.7148997358162887e-05	2.9266035198816098e-05	0.00043192965677008033	6.413129449356347e-05	4.953918960381998e-06
CRISPLD2	2.238492561446037e-05	1.86468582796806e-06	0.0013452167622745037	0.00012977661390323192	4.23130695708096e-05	4.945465661876369e-06	0.00012999364116694778	3.103546305283089e-06	6.5730978349165525e-06	8.884746421244927e-06	0.0009471027879044414	9.865340689430013e-05	0.00025636274949647486	2.5802298750932096e-06	4.963942956237588e-06	5.589974080066895e-06	0.001153069082647562	3.554987415554933e-05	8.21191497379914e-06	1.1730801361409249e-06	9.488069190410897e-05	0.00033788796281442046	3.415109677007422e-05	3.8755028072046116e-05	0.000555681181140244	1.6485944797750562e-05	6.234792181203375e-06	7.18035371392034e-05	5.217876969254576e-05	1.7046972971002106e-06
LDB2	3.169443516526371e-07	3.563831114661298e-07	0.0004714002425316721	1.3745582691626623e-05	8.190102562366519e-06	0.0016238866373896599	9.495530684944242e-05	7.732548965577735e-07	7.227527385111898e-05	1.7957296449822024e-06	0.0008855620981194079	5.242082988843322e-05	8.13865553936921e-05	1.2409848295646952e-06	5.69677604289609e-06	3.897695023624692e-06	9.831467468757182e-05	4.204307697364129e-05	2.5838146484602476e-06	1.6261448081422714e-06	0.00011477462248876691	0.00020331564883235842	3.6927962355548516e-05	3.138367901556194e-05	6.556505832122639e-05	2.8606764317373745e-05	8.688157322467305e-07	0.00027514496468938887	1.3382431461650413e-05	1.2704512073469232e-06
PILRA	0.0021161192562431097	7.51491552364314e-06	7.873375579947606e-06	4.6869254219927825e-06	0.0002971403591800481	1.5338175671786303e-06	6.1388413996610325e-06	1.3368576219363604e-06	7.394240810754127e-07	1.7420924223188194e-06	1.3616662499771337e-06	8.387056368519552e-06	5.690756552212406e-06	1.8435615345424594e-07	1.5145591305554262e-06	7.811016189407383e-08	3.3899102618306642e-06	5.931158739258535e-06	1.0580739484566948e-07	1.6136153135448694e-05	1.9546691021332663e-07	1.8461965964888805e-06	3.469146759016439e-05	1.897928632388357e-05	1.3703031072509475e-05	7.3770615927060135e-06	1.2154477190051693e-05	9.50906724028755e-06	3.925367764168186e-06	1.0329363249184098e-05
LILRA6	0.0009036980336531997	3.97406774155229e-09	1.382759222678942e-07	4.470338808459928e-06	0.00014714097778778523	4.91716072303916e-08	1.664455879790694e-07	5.235714795048807e-08	2.8059782053446725e-08	6.359270798839134e-08	1.2468514398733532e-07	1.0384472261648625e-05	6.021510671416763e-06	8.320510147541427e-08	1.4396882761502638e-06	2.7029416926893646e-08	1.7030143339979986e-07	6.459970791183878e-06	1.0684922813197772e-07	1.4382750634922559e-07	9.775308740245237e-08	7.937647694689076e-08	2.4733488316996954e-05	2.0340912669780664e-05	2.021531508944463e-05	5.987907115923008e-06	3.3138724120362895e-07	8.359005732927471e-06	3.7972117752360646e-06	1.8108099197888805e-07
GIMAP7	0.00012259770301170647	7.01805404901279e-08	3.779864300668123e-06	8.320806227857247e-05	0.00021235208259895444	0.0006229989812709391	3.7529341625486268e-06	0.00023088676971383393	0.001215652795508504	4.253053339198232e-05	1.9781189166678814e-06	8.290619007311761e-05	3.323157943668775e-05	0.0018316442146897316	1.8622815332491882e-05	0.001257866621017456	4.1491921365377493e-07	0.000436666130553931	0.0008163030724972486	3.889364506903803e-06	1.0965870387735777e-05	1.7033304402502836e-06	5.9924175729975104e-05	0.00024159469467122108	0.00011887049913639203	6.397732795448974e-05	8.422917744610459e-06	0.00030777722713537514	1.07568903331412e-05	2.581145736257895e-06
CXCR3	4.562839706068189e-07	4.69975134365086e-08	1.0254930202791002e-06	5.692382183042355e-05	9.849998605204746e-06	2.5792130031732086e-07	4.895816800853936e-06	0.0009995033033192158	0.0012401653220877051	8.343274384969845e-05	8.125023214233806e-07	0.00023759345640428364	0.0001205043590744026	0.0008828748832456768	0.0005166670307517052	0.0004431126872077584	1.5114889038159163e-06	0.00020504146232269704	0.0005466198781505227	6.823550211265683e-05	1.2120884775868035e-06	8.979076824289223e-07	0.00016682448040228337	0.00036002075648866594	0.00025533861480653286	0.0003134473809041083	2.2909909603185952e-05	5.7228309742640704e-05	2.7240204872214235e-05	0.0001406394294463098
PDE4A	0.00030075234826654196	0.00012696553312707692	0.00024044963356573135	2.1149944586795755e-05	0.00016873085405677557	0.00011382534285075963	0.0003183692169841379	0.0002555313112679869	0.000285614951280877	0.0006387275643646717	0.0003696790081448853	0.00010864998330362141	0.00014869596634525806	5.530812268261798e-05	1.1572906259971205e-05	3.375370943103917e-05	0.00032305586501024663	0.00012662159861065447	3.219528662157245e-05	2.406023213552544e-06	0.0008228726801462471	0.00019642719416879117	0.00018766844004858285	0.00016267165483441204	8.066715963650495e-05	0.00015034213720355183	5.512909410754219e-05	5.081064227852039e-05	0.00010732313239714131	0.0002379262150498107
BTLA	2.20030088371459e-07	1.8707288163000158e-08	4.042000455228845e-06	3.509353336994536e-05	3.7209633774182294e-06	1.3790044306460914e-07	7.600324352097232e-07	0.0007054487941786647	5.929672170168487e-06	4.680484198615886e-05	4.016437287646113e-06	1.7325997760053724e-05	1.7975267837755382e-05	0.0002700922777876258	0.00015230099961627275	9.535448043607175e-05	2.733858309511561e-06	0.0004485253884922713	0.0002993859234265983	0.0006757592200301588	1.173068653770315e-06	1.2949919891980244e-07	1.5138481103349477e-05	9.982908522943035e-05	2.4242655854322948e-05	1.5876294128247537e-05	4.3604482016235124e-06	1.770138624124229e-05	0.0003842738806270063	2.5973151423386298e-05
TAGAP	0.0002481186529621482	2.638498699525371e-07	3.3031173529707303e-07	2.951761598524172e-05	0.00023104625870473683	3.9120732253650203e-07	3.785135731959599e-06	0.0002790695580188185	0.0007491603028029203	3.791201743297279e-05	1.2149852182119503e-06	0.00017337349709123373	5.018740557716228e-05	0.0006966294022276998	0.00015142113261390477	0.0005617662100121379	2.618097312279133e-07	7.421098416671157e-05	0.0006348179304040968	0.0007612373447045684	5.2404720918275416e-05	7.253565854625776e-07	0.0004709700006060302	0.00039410957833752036	0.00013881664199288934	9.126077202381566e-05	2.330895404156763e-05	6.279716762946919e-05	5.211760071688332e-05	0.00041267654160037637
IGLV2-23	2.1811349171230177e-08	1.1278284972604524e-07	4.8371067151720126e-08	2.893912323997938e-06	9.19960072565118e-08	1.8246970157065334e-08	8.877631074710735e-08	2.3984327413018036e-08	7.00325529123802e-07	3.0714261356479255e-08	5.503851951971228e-08	3.7166344100114657e-06	2.941792217825423e-06	2.3472507564292755e-06	2.078699310459342e-07	1.686662010058626e-08	2.2342620198401164e-08	2.324724619029439e-06	3.049066421567659e-08	5.4457635997096077e-05	4.4670084520248565e-08	3.5017899335798575e-07	0.0006818019901402295	2.7313191822031513e-05	7.8138145909179e-06	2.8800129712180933e-06	3.090609368427977e-08	4.958296358381631e-06	5.71585303532629e-07	0.0018728637369349599
IGFBP7	2.1703347101720283e-06	6.254562094909488e-07	0.0011238775914534926	5.672284169122577e-05	2.9100896426825784e-05	0.0015223172958940268	0.00014177302364259958	5.301159831105906e-07	5.608779702015454e-06	8.922895176510792e-06	0.0008831252343952656	5.390449587139301e-05	0.0002055968070635572	1.5968257685017306e-06	5.6601579672133084e-06	2.306068154211971e-06	0.0003653697785921395	6.244293763302267e-05	2.5725294108269736e-06	2.342145762668224e-06	1.8576766933620092e-06	0.0027541040908545256	3.605570236686617e-05	7.051382272038609e-05	0.00035849318373948336	3.446664413786493e-05	3.1822567052586237e-06	0.0001605824800208211	1.4523179743264336e-05	3.101605670963181e-06
DIAPH3	2.0451370801310986e-06	4.0784118482406484e-07	4.1027831798601255e-07	4.233961135469144e-06	1.3252839607957867e-06	6.432893314922694e-06	1.1923697229576646e-07	6.933938720976585e-07	5.83344395010954e-08	1.2463597443002072e-07	7.78608679752324e-08	6.304640464804834e-06	4.274299499229528e-06	8.320586886156889e-08	2.6606181791066774e-07	3.5779798679413943e-08	2.42842870648019e-05	3.3400774555047974e-06	4.618473070649998e-08	1.066114805325924e-06	1.8510007748773205e-07	1.0727877253202678e-07	7.659924449399114e-06	1.0058913176180795e-05	9.732583748700563e-06	3.535281211952679e-05	0.002036101883277297	6.7524961195886135e-06	8.971289844339481e-07	2.3409850200550864e-06
SULF2	0.00012636726023629308	4.494621680350974e-05	0.0007805241621099412	3.0502971640089527e-05	0.0002216211723862216	0.0005781686049886048	6.0746653616661206e-05	6.083193511585705e-06	5.104991032567341e-06	2.1755808120360598e-05	9.425773896509781e-05	3.885666228597984e-05	0.0010474148439243436	1.379424338665558e-05	0.0008392042946070433	5.213569693296449e-06	0.001573304645717144	6.373161886585876e-05	1.004826572170714e-05	2.8209802621859126e-05	6.012126959831221e-06	7.172112418629695e-06	6.724088598275557e-05	6.0709189710905775e-05	0.0005509259644895792	3.657371053122915e-05	8.346215508936439e-06	0.0002574710815679282	0.00012363774294499308	3.0373954359674826e-05
NAIP	0.0011668591760098934	7.275818643392995e-05	0.0003164572990499437	1.0785344784380868e-05	0.0014185865875333548	0.0001264009770238772	1.0286245924362447e-05	6.214278255356476e-05	8.862162940204144e-05	0.00230398983694613	9.390834020450711e-05	2.152837987523526e-05	4.248602272127755e-05	0.0001361970353173092	0.00014212461246643215	7.315431139431894e-05	4.315033947932534e-05	3.7433877878356725e-05	0.00012684715329669416	9.908256470225751e-05	3.076112989219837e-05	6.601415952900425e-05	0.00016786792548373342	6.719367229379714e-05	3.1107058021007106e-05	1.5659119526389986e-05	4.2099251004401594e-05	4.2065101297339424e-05	4.3902524339500815e-05	2.7733651222661138e-05
IGHGP	8.662905202072579e-07	4.5790873315354474e-09	5.993092599965166e-08	3.675384959933581e-06	1.0431163133262089e-07	1.9115811156211748e-08	9.003953493902372e-08	4.863238132202241e-07	4.520923369000229e-08	4.351264593083215e-08	1.1823229328911111e-07	4.2854526327573694e-06	6.384697826433694e-06	8.071252466379519e-08	2.6708167411015893e-07	2.073536187197078e-08	1.4766651190711855e-07	2.9124196316843154e-06	5.629645016824725e-08	1.4882027699059108e-07	5.577700079584247e-08	4.857038859995555e-08	7.451041165040806e-05	0.0003114576975349337	1.1606901352934074e-05	4.696366158896126e-05	3.716026242273074e-08	5.2439568207773846e-06	1.8903932641478605e-06	0.003306096885353327
RPL35	0.0006576752639375627	0.001413907390087843	0.00028607723652385175	0.0006747040315531194	0.0019357101991772652	0.0005727897514589131	0.003381152171641588	0.0009958690498024225	0.001465995330363512	0.00023372207942884415	0.0010594060877338052	0.001307143596932292	0.0010496899485588074	0.0011849444126710296	0.001620476832613349	0.0029260055162012577	0.0008825103868730366	0.0007760951993986964	0.002109329914674163	0.0019055430311709642	0.0007478377083316445	0.0010110664879903197	0.001203195541165769	0.0010267863981425762	0.0011127943871542811	0.00133092503529042	0.0009841404389590025	0.0007528590504080057	0.0009997579036280513	0.0012241126969456673
RGS2	0.0007198074017651379	1.8417358660371974e-05	7.469523552572355e-06	8.91627678356599e-06	0.0010985990520566702	4.933765922032762e-06	5.803064414067194e-05	0.00043255562195554376	0.000193417290574871	1.0714107702369802e-05	4.106961205252446e-05	7.877303141867742e-05	3.59014084096998e-05	9.407539619132876e-05	0.0010720031568780541	0.00012696516932919621	2.7166066502104513e-05	4.045925379614346e-05	0.0003045551129616797	0.00026995816733688116	0.00032191723585128784	4.718136096926173e-06	0.00018455606186762452	7.600027311127633e-05	4.619534593075514e-05	8.343771332874894e-05	4.696385076385923e-05	0.00015679962234571576	0.0001558329677209258	0.0005036334623582661
NDUFC1	0.0004020406340714544	0.0016935857711359859	0.00011358583287801594	0.00011727545643225312	0.00029373238794505596	0.0004144533595535904	0.0008824149263091385	0.0007436113082803786	0.00045107296318747103	0.00015192627324722707	0.0005285603110678494	0.0003827834443654865	0.0005559929413720965	0.00040839772555045784	0.00035211772774346173	0.0005463000270538032	0.0006203215452842414	0.0007372418767772615	0.0005495629156939685	0.0003154001315124333	0.00043553151772357523	0.000520297500770539	0.00028557897894643247	0.0003759484097827226	0.0003500216407701373	0.0003500026068650186	0.0005563847371377051	0.00040198606438934803	0.00024022262368816882	0.0007040858035907149
MBOAT2	7.858089702494908e-06	0.001024474622681737	0.0005120618152432144	1.0800473319250159e-05	0.00010125320841325447	8.066737063927576e-05	2.088917426590342e-05	5.975618478260003e-06	6.941686478967313e-06	0.0002916379307862371	6.031250086380169e-05	0.00011897639342350885	8.350671851076186e-05	1.9765415345318615e-05	1.9759339920710772e-05	1.3706889149034396e-05	0.00030940506258048117	1.1865745364048053e-05	1.2572679224831518e-05	7.474734502466163e-07	2.727571154537145e-05	2.2524987798533402e-05	1.6926418538787402e-05	2.7857517125084996e-05	1.811778020055499e-05	5.844491897732951e-05	0.00012047099880874157	2.1805037249578163e-05	0.00021088277571834624	5.5612222240597475e-06
DOK3	0.0008753109141252935	5.904110821575159e-06	1.616252848180011e-05	1.0575962733128108e-05	5.353639062377624e-05	4.19296084146481e-05	1.1354322850820608e-05	2.399569893896114e-06	3.824425220955163e-07	9.037425115820952e-06	3.101285528828157e-06	3.279524025856517e-05	7.112792081898078e-05	4.976051513949642e-06	2.259524080727715e-06	3.259508787323284e-07	9.495121958025265e-06	1.0381582796981093e-05	7.463049769285135e-07	0.0013166990829631686	0.000760346301831305	5.558517386816675e-06	4.099062425666489e-05	6.25805914751254e-05	3.0069812055444345e-05	2.5647792426752858e-05	1.5173601241258439e-05	1.5061766134749632e-05	1.0112884410773404e-05	0.0012002603616565466
RCN1	0.00010677651880541816	0.000190114151337184	0.0005748174735344946	0.00010719797137426212	0.0001863525394583121	0.0006769781466573477	0.00040570166311226785	7.906755490694195e-05	0.00012220515054650605	7.348365761572495e-05	0.000841295113787055	9.273966134060174e-05	0.00028315704548731446	4.220344635541551e-05	0.0001307167549384758	5.046610385761596e-05	0.0008147564949467778	0.00014461234968621284	8.624541078461334e-05	2.5277382519561797e-05	0.00012472542584873736	0.0003347541787661612	0.0002476578811183572	0.00020822590158786625	0.0003828668559435755	0.0002563779125921428	9.440119174541906e-05	6.145004590507597e-05	0.00042792645399458706	0.00029631939833052456
