Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
SELK	0.00034432936809025705	0.0007317596464417875	0.0003279039519838989	0.0007252051145769656	0.0001067491466528736	0.0011942716082558036	0.000247984251473099	0.0004548692668322474	0.00018923151947092265	0.000515415333211422	0.00039589754305779934	0.000697701470926404	0.00041550910100340843	0.0001896182948257774	0.0004384948988445103	0.00037827080814167857	0.0004988792934454978	0.0007139560766518116	0.0022071392741054296	0.00032637096592225134	0.0006546732038259506	0.0007484870729967952	0.00010956400365103036	0.000642422353848815	0.0007310557994060218	0.0004339592414908111	0.00036886494490318	0.00036607604124583304	0.0015334943309426308	0.0002932854404207319	0.00038430464337579906	0.003481319174170494
CDK2	9.765256254468113e-05	6.518089503515512e-05	0.00010942682274617255	0.00014760323392692953	7.958945934660733e-05	7.275534881046042e-05	0.0001034708257066086	0.00020315802248660475	0.00014312463463284075	0.00022774703393224627	0.00016273497021757066	6.110233516665176e-05	3.846310210064985e-05	0.0001991585158975795	9.158378816209733e-05	0.00010254995140712708	9.180139022646472e-05	3.201566869392991e-05	1.236994194186991e-05	0.00023693432740401477	0.00010797614959301427	0.00015873367374297231	0.00024706500698812306	0.00023024897382128984	7.744313916191459e-05	0.00020979458349756896	0.00011730694677680731	0.00014173962699715048	2.6557461751508527e-05	0.0008565415046177804	8.46347538754344e-05	4.3358544644434005e-05
RPS7	0.0022480846382677555	0.001238552387803793	0.000797391461674124	0.0005875393399037421	0.00042577701970003545	0.0009582765051163733	0.0015731208259239793	0.0009664521785452962	0.0013549133436754346	0.002623211359605193	0.0012580429902300239	0.0014375625178217888	0.0005291068227961659	0.00014169196947477758	0.001015742658637464	0.0004957531346008182	0.0018286725971847773	0.0012321630492806435	0.0008571610087528825	0.00043808453483507037	0.0017194852698594332	0.00234268163330853	0.00011146470933454111	0.0008663274929858744	0.003463560249656439	0.0013457211898639798	0.001229888410307467	0.0006423994200304151	0.0011957604438066483	0.0006422195583581924	0.002510473597794771	0.000935989199206233
HELB	7.745102629996836e-05	0.0001821881887735799	0.0003054008411709219	8.559967682231218e-05	0.0013131595915183425	0.0001567136641824618	0.00014896984794177115	2.1033381926827133e-05	0.0003053959517274052	2.6042827812489122e-05	0.00026747016818262637	0.00015577423619106412	3.791583003476262e-05	0.00018548221851233393	3.836856922134757e-05	1.8350261598243378e-05	0.000438257004134357	1.7250658856937662e-05	0.00013113589375279844	5.595779657596722e-05	0.0005168578936718404	1.944326504599303e-05	0.00012915412662550807	0.0004195664660073817	0.0003740391694009304	7.549934525741264e-05	0.0004475124878808856	7.353554246947169e-05	0.0001172576958197169	1.198808695335174e-05	0.00014828478742856532	0.00013219669926911592
SPTSSA	0.00014445153647102416	0.00016165584383998066	0.00016930123092606664	0.0002780634968075901	6.220294017111883e-05	0.00025074355653487146	8.923035784391686e-05	0.00037490430986508727	0.0003631142317317426	0.00042104601743631065	0.0001556052011437714	0.00021121585450600833	0.00023474430781789124	0.0002973881200887263	0.00032779871253296733	0.0002627315407153219	9.157868771580979e-05	0.00021541619207710028	0.00021049505448900163	0.0002639259910210967	9.04236439964734e-05	0.001123000867664814	0.00010094285244122148	9.744790440890938e-05	7.633717905264348e-05	0.00024738418869674206	9.942173346644267e-05	0.00037956569576635957	0.00014471136091742665	0.00043108215322718024	0.00010093179298564792	0.00034674201742745936
TLDC2	6.082389347739081e-08	6.360714621678198e-08	1.4771994756301865e-06	4.895468919130508e-09	1.7047766220912308e-07	3.6852532048214925e-06	3.098047955063521e-06	4.534655317911529e-08	2.7735277399187908e-06	1.1887579631775225e-07	7.184026458162407e-07	8.574734522426297e-08	1.3117839614551485e-07	1.3032068757468096e-08	7.04163980458361e-08	1.7360253679044035e-08	8.951363383857824e-07	0.002586816670373082	2.062424982796074e-06	2.1096033364642608e-08	1.4374278123341355e-07	1.8391835610032103e-08	5.175932571432895e-08	1.506177369492434e-07	1.5391059093872173e-07	3.054351054743165e-06	6.5433787312940694e-06	2.167276534237317e-06	5.443920144898584e-06	3.428592876275616e-08	1.6543185665796045e-07	3.8550933822989464e-07
SLC31A1	3.862009180011228e-05	6.924813351361081e-05	2.5150979126919992e-05	0.00032354347058571875	2.574722566350829e-05	3.436737824813463e-05	3.239750367356464e-05	7.463532529072836e-05	2.2412885300582275e-05	2.8216625651111826e-05	7.519432983826846e-05	7.244561857078224e-05	0.0006884409813210368	0.00018867178005166352	0.00015685813559684902	0.0002419016236672178	8.482433622702956e-05	9.033596143126488e-06	5.1766426622634754e-05	0.00012892780068796128	6.710236630169675e-05	0.00019547734700608999	0.0002460364194121212	6.992586713749915e-05	5.281168341753073e-05	3.39777470799163e-05	5.952534411335364e-05	2.48423166340217e-05	5.700473047909327e-05	0.00019392512331251055	7.682495197514072e-05	0.0002363180392421782
CSRP1	7.557008211733773e-05	0.00027637372841127217	0.00021007303439546376	5.631609747069888e-05	7.994933548616245e-05	0.00017822424706537277	0.00046240544179454446	0.0018204784719273448	0.00020275656424928457	0.0010300736175850034	0.00016311508079525083	0.00014657994324807078	0.00016886857338249683	0.00047068431740626693	0.00035771902184933424	0.000444282399257645	0.00021275051403790712	0.00013471570855472237	0.0002525680756662041	0.00020620082796085626	0.00018990239186678082	0.0006525783683173358	0.0001810922840377316	0.00020700087770819664	0.0001422756031388417	0.0002187085774494335	0.00027510017389431596	0.0004631808551494032	0.00022018057643435895	0.00026272403192706406	9.551087714498863e-05	0.00021465365716721863
SPCS1	0.0005734614678658545	0.001119615277275443	0.0005085996235720813	0.0017043417319655418	0.00044709077337756753	0.001346017001196742	0.0005501311970874667	0.0004583428963087499	0.00035716433194465935	0.0005669009406119585	0.001109992153942585	0.0005206278874538839	0.00033244845690205693	0.0003067009092774242	0.0006890946533530951	0.00044188849278725684	0.0008616494596935809	0.0008856315398588777	0.0029032432939857244	0.0002552895457483828	0.0007328701321966946	0.0008257358567789197	0.00014697657024953514	0.0006139561883173883	0.0008000130183063447	0.0011545096058398485	0.001080479472875595	0.0005534319789148867	0.0014827540144324303	0.00038243780727498233	0.0017157959518954158	0.0036897461395710707
PROM1	3.8355725706651356e-08	4.9684793168580654e-08	1.1928842695851927e-06	3.329920446049073e-07	4.278443839211832e-07	3.759590299523552e-06	2.852101943062735e-06	2.5180798957080697e-07	3.155436615998042e-06	2.5770808065317397e-07	1.5753425941511523e-07	6.372446392788333e-08	8.784458600530343e-07	0.00015399354742839932	6.557320375577547e-08	3.569429622984899e-07	2.0994304961163834e-08	0.0006352734053507447	2.8698748337774305e-06	6.206354328242014e-07	1.3885004079838836e-07	0.0002854958875104785	4.781885309057543e-06	5.319697038430604e-08	2.145887911808586e-08	2.6975321816280484e-06	8.155728210113011e-06	4.073975105711725e-06	5.8561417972669005e-06	1.4394712479770533e-06	1.4452353980232147e-07	2.605279860290466e-06
SSR3	0.00023004852118901908	0.00044557222281582654	0.0004899239866062999	0.0002134969545295462	0.00026381658972240984	0.0011863639811053872	0.00029164846637286246	0.0003166489477735013	0.00022255023941397667	0.0003545423678588122	0.0004999276716262102	0.0003243465325795114	0.0005029679159633815	0.0003371290222276002	0.00037885759957134724	0.0008826785488054156	0.0004370175302028656	0.00032877453486435115	0.0022270053159445524	0.00024781504180282354	0.00037818451528437436	0.0011138051049783826	0.00034202769165858626	0.0004039907071273774	0.0003806116001214832	0.0007502328953705728	0.0005693649873137474	0.0002850565069820732	0.0011956958333030343	0.0004091256414540112	0.0009807056048884988	0.003998551517724991
CNN2	0.0008147050393745303	0.0006165545200929046	0.00045478803804144263	0.00011362001532688737	0.0005141162546351552	0.00021727889543399215	0.0016885240329429507	0.00036090376670472324	0.0007177830557338893	0.00034138408955186605	0.0005634526605717838	0.0005351839936338365	0.00013706272875424474	0.00021508020290639251	0.00045647003571502864	0.0012117077130824327	0.0012836371315643191	0.000123708086903207	0.00017029339505825192	3.5460707294987515e-05	0.0008019697270356119	0.00015820098633412272	0.00036539489519782364	0.0006290709134191275	0.0010679507395252585	0.0007925351965241134	0.00031638224027119577	0.0006776053342036903	0.0002607784408610314	0.0003152432036586106	0.0009645068785175681	8.58965577208437e-05
SLC7A5	0.00010477416071807966	0.0005251296097412705	0.001005061436444521	6.55553185424651e-06	0.0010537344496697187	0.00038652593502774835	9.157779277302325e-05	7.04510384821333e-05	5.529127884074114e-05	1.4895051208441146e-05	0.00033565869671292603	0.0005740096676163375	9.227440023096278e-05	0.00012960832100361586	1.730986150505487e-05	2.1306077542249113e-05	0.0003484032058622688	0.0002384570543654263	0.00012085348862456158	1.262962723558303e-05	0.00017046555876731873	0.00015086190251167864	7.886280218372121e-05	0.001511378213763237	0.00012052148667862639	0.00035810962435789406	0.0003929176600649953	7.624938734807074e-05	0.0001613348867977038	0.00020655198022723198	0.0006235349574126303	0.00041002340731211007
TMEM204	1.198652262246469e-05	9.656072506913915e-05	0.0006054171244613826	3.8070513141974516e-07	0.00031275764922611415	2.948838118754793e-05	0.00010238817776553333	0.0005849282024428248	0.0002359819336561486	0.0005103342118673027	0.00010173052578466013	0.00012720463564619422	5.658632744598435e-06	5.4785045904282015e-06	0.0007401906186714768	0.0005968259065411985	0.0001896431640489027	2.209390004281886e-06	8.011174941202626e-06	0.0016944084782153368	0.0005677758599631488	3.123451278952416e-06	0.0007040904019959271	5.6884462537709624e-05	0.0004767962673213333	7.931794971227646e-05	9.230865543941036e-05	0.00032018113415688276	2.7683008738677017e-05	2.948516521428246e-05	1.8035072571365163e-05	1.4219159538697568e-06
SH3PXD2A	2.6629166313796304e-05	0.00012902785965707153	0.0006622748333029449	3.054706030525267e-05	0.00012058631546096876	0.0003927494690287858	0.00019411365792620927	0.00018920248840004206	0.0005710647092200816	3.0316161428345367e-05	0.0001076602638931945	5.330466592567973e-06	6.470253720181063e-05	0.0006769585306756198	0.0002060913247987628	0.0011836146004498005	1.3483685506798793e-05	0.00015992681437637657	9.468076314078644e-05	0.0002600855950731784	6.297916843323037e-05	7.341091986745596e-05	0.0014683433109894395	5.702248745365068e-05	4.348033689893782e-05	0.00023925109417177737	4.919476486975327e-05	5.4425014241132885e-05	2.4073173335636966e-05	0.00010795924026751891	3.884547550114803e-05	7.797763828421012e-05
SCD	4.563590664474759e-06	2.550177669036202e-05	1.0121913874172606e-05	0.00031313454383052886	4.291299410397187e-05	9.138218047155533e-06	5.7319412007927895e-06	2.4621847387606977e-06	4.4099456317781005e-06	3.6881624509987887e-06	3.573881622287445e-05	5.402460374170914e-06	0.0002844925911631435	0.0002333356678718701	1.756829078658484e-06	8.577182597946376e-05	3.415812898310833e-05	2.232687393188826e-06	1.17451654659817e-05	2.9520584575948305e-05	6.9782840910193045e-06	0.0004079015925526619	9.529112867312506e-05	1.420928856532555e-05	4.4335288293950725e-06	1.1165037903992925e-05	1.840345430537127e-05	5.5726341088302433e-05	1.2230275387992151e-05	0.0001301779702771455	2.2202016225492116e-07	1.223985782417003e-05
FAT4	2.072531373187303e-07	2.2838034396954754e-07	2.327674883417785e-05	2.83279314317042e-06	4.286828698241152e-06	1.5330331734730862e-05	6.445110193453729e-05	2.0016754206153564e-05	1.9798733774223365e-05	0.00010089714487548918	1.1672758546410478e-06	3.767483212868683e-05	8.663214146054088e-08	1.817624070099555e-05	0.0004689655906986445	0.00041825365042313933	1.7295451470999978e-07	5.633709747598914e-07	7.990664016688243e-06	0.0006305415299721062	1.5392419072668417e-06	2.984894820201589e-07	0.0005281692720018327	3.8718562223039044e-07	1.0631938494043425e-06	1.4554923836840317e-05	3.0337932912516408e-05	9.861463695415296e-06	1.6305419194395654e-05	2.2391216702999373e-07	1.2625342833416653e-06	5.408912215898454e-07
IRS2	8.199225703720003e-05	0.00013650808250531554	1.900369352370035e-05	2.810914520523511e-05	2.1051168005215004e-05	1.4805549653829075e-05	2.803447932819836e-05	1.897258698591031e-05	0.00022829073714092374	1.631009035918396e-05	5.2710718591697514e-05	3.505192944430746e-05	0.0002098779077641666	0.0005391818704083562	0.0006705927080474794	0.0004452811263035983	6.7369915086601395e-06	0.0010324723552912474	1.3298929843585938e-05	3.987071067967918e-06	0.00013218003732617944	0.0003967349766753614	0.00019939677440561354	0.00014275523426476866	0.0001686051400611177	3.648973870440386e-05	2.788518941088114e-05	9.463669266551733e-05	2.2288586478680372e-05	4.9712547479430214e-05	1.0103478416567668e-05	1.2857503861596342e-06
CYB5A	9.72484122030437e-05	0.0001404999929945916	0.00013467707321979105	0.002968819113448262	6.288177246460691e-05	0.0001059225614881143	0.00022020668257027864	0.00011801941582234576	0.00028084981022402644	0.000579642306547612	6.964279600651935e-05	0.00010611676407279447	0.00012503551261033863	0.000580455525778234	0.000601741427090019	0.00029764455393888056	9.529029193799943e-05	0.00010679510160116479	0.0001252539805136621	0.0003858868731185794	7.76332090026699e-05	0.0009010666399262846	0.00010760011355159804	4.693985101766884e-05	0.00010491669672774151	0.00013805757043883204	0.00010429639951325953	0.0004363692132756114	7.730904326308519e-05	0.00015885195170994848	0.00010307082993676886	9.249547292711213e-05
PFDN5	0.0018299181247130036	0.001281330012716353	0.0006590181146748364	0.001487374072894454	0.0005542641738429666	0.0008258616435341537	0.0014385972172021866	0.0010889655677601695	0.0012327019358053803	0.0017606461187824607	0.0012560124741867185	0.0010753609240055084	0.0010091480799019337	0.00038098933873698115	0.00148744264151901	0.0008188346400856972	0.0013694172957912087	0.0011373163433745503	0.000814748287666589	0.0003723117697518319	0.0016884582582861185	0.0009497377322986722	0.000230275429203175	0.000996577087789774	0.0026689842343330383	0.0014464480336755514	0.0009858285775408149	0.0013820205349475145	0.001140765962190926	0.0002075687370961532	0.0015092560788616538	0.0007441042107529938
COL13A1	5.619947529567071e-08	1.656186867649012e-07	8.392900781473145e-06	2.0009817802701946e-08	3.737420968263905e-07	1.2437925761332735e-05	1.5442221410921775e-05	0.00010681164712877944	6.609028332604794e-06	5.08748735228437e-06	5.507402534021821e-07	2.1056310288258828e-05	7.89216244356794e-07	6.0383517848094925e-06	5.872436759091215e-06	6.508758087875322e-05	1.1552666734360173e-07	0.0006688962457701564	4.955803433404071e-06	0.000584201596211642	2.4676509724486095e-07	1.3536543974623783e-07	0.00012518292351160198	1.148101134162971e-07	6.49137845698533e-08	1.2894609426439274e-05	1.61481093527982e-05	8.41743985802168e-06	1.0700814527808689e-05	7.550910368081531e-07	7.79664617311937e-07	5.463577963382704e-07
C9orf16	0.0004653902433346957	0.001785513130016625	0.0005238695885054767	0.0009948767255991697	0.00026886360137723386	0.0003948337980546057	0.0010046128882095218	0.0004554437764454633	0.0007122401730157435	0.0009396325331181288	0.0007003545179031789	0.0008186105987988412	0.00040758069371804595	0.00026040157536044717	0.0005308951367624104	0.0007760032312944531	0.0008089813636615872	0.0008506862795911729	0.0003769627073779702	0.0003384172450751066	0.0003767545858863741	0.0010386203648522496	0.00018087634816765785	0.00105239637196064	0.0008501341217197478	0.0005234160926192999	0.00020015159680042416	0.0008089766488410532	0.0005182435852475464	0.00042366565321572125	0.0005039862007834017	0.0004325256450101733
ARHGAP1	0.00014004073454998434	0.00028354162350296974	0.0004663355939555913	0.00026122081908397377	0.00033115007681772113	0.00014604447642341256	0.000251472694799304	0.0009764399146661162	0.00029836807516403496	0.00015591282863169909	0.0003370133345015347	0.00031426598434336483	0.0001101408779504709	0.00042790643055923283	0.00022993591846898198	0.0008560515125282109	0.0002987018378917128	0.00020271859830245376	5.223297557677142e-05	0.000207152494112961	0.00028819669387303293	0.00014851965534035116	0.0006315146456472576	0.0002748102997429669	0.0002422588295303285	0.00020860758377239108	0.00018009485211223364	0.00037203708779998124	0.00015248182171490043	0.00011614942195592448	0.00039354164618998766	0.00011295184958726168
RAD54L	5.6945570037214566e-08	7.4274318251355e-08	3.701270543388091e-06	2.327082802366931e-05	2.115292971893723e-07	4.413385340740206e-06	4.1194361983798444e-06	7.304190319246118e-08	2.9072834877297282e-06	4.001566139777424e-06	2.2574060949409613e-06	2.3821874606255733e-07	6.662308749127988e-08	4.115796912174119e-07	1.682728623109142e-07	9.188411240756977e-07	5.561556903899145e-08	8.149142871616277e-08	1.4338575965666678e-05	4.3947386529907817e-07	9.507252229923324e-08	1.785803505072181e-08	1.850998501140566e-06	1.5875037888690713e-06	4.7986858930926246e-08	1.9624738342827186e-05	7.97983830125304e-06	6.888628377055284e-06	7.16828299118788e-06	0.002089498098939657	1.7858535272807785e-07	5.976610282232286e-07
PRR15	4.1900477754097665e-08	3.073383325613577e-08	1.2985528883291408e-06	0.0029188315384089947	1.0628419744307394e-07	3.4802883419615682e-06	3.3708456612657756e-06	7.510338662086724e-08	2.087957682306296e-06	9.340800716017839e-06	1.726978382521338e-07	6.620456360906246e-08	8.048218660405837e-06	0.0006903845933265984	3.3257470931857824e-05	2.6869671273743734e-05	3.3403253496544494e-08	4.947252918441336e-08	1.4813665529800346e-06	5.61229171580635e-07	4.074223269867616e-08	2.7762500394601375e-05	3.5628502246254357e-06	6.840878086222801e-08	3.5395078867850316e-08	2.701155835893587e-06	5.533264811674599e-06	2.199086566179176e-06	4.456264377949992e-06	1.7920390291692456e-06	1.2283881289931742e-07	2.543003176924685e-07
CHN2	4.343211912782863e-06	7.960705261211842e-06	4.846194133278914e-05	2.6545487344264984e-05	0.0004411933769006282	1.0443136488902383e-05	3.6184592318022624e-05	1.6934360758114053e-07	1.3798405234410893e-05	8.925731526687741e-05	2.0239229343133047e-05	0.0009651079308241606	0.00028590147849172354	8.493146015098318e-05	0.00021513664978556335	8.855250598571729e-06	0.00020291845430620015	0.0010791374370455742	7.102756171661895e-06	7.59762988309376e-05	4.543247268884443e-05	1.3738417692366056e-05	2.1258250853861682e-05	0.0001329629885731265	3.760107938433066e-05	7.411284605041146e-05	4.219601760269143e-05	2.7299229259369895e-05	2.74114227067912e-05	2.0857278286712244e-06	0.000330603972543031	1.264377829102159e-06
KIT	9.182591611534008e-07	4.3220444467806374e-07	5.5019995670591015e-06	2.673210417469818e-07	1.005753574645496e-06	9.568704626872204e-06	7.389280199276982e-06	3.788416620409407e-07	0.00015187790268100798	1.601980511622969e-05	1.6690253232809482e-06	9.905528486342519e-07	1.6230065114086756e-07	1.7418617517250823e-06	1.4802452596995863e-06	1.0210604159510694e-05	2.676703729775909e-07	0.004856970626860857	2.691765530471457e-06	2.724858495639637e-05	3.342742331824411e-07	2.143053825420793e-05	1.62726628332166e-05	8.245396543316019e-07	1.4941085737518733e-06	5.149834578332957e-06	1.397951473336434e-05	4.695549250754993e-06	9.549042260914575e-06	2.0133636269292765e-07	1.9962362785008736e-05	2.3656656367165851e-07
NR5A2	3.0387153060473793e-07	5.608761421171948e-05	1.0642124834703282e-05	2.2142323359730653e-05	3.8133443922561128e-06	1.0067860785056837e-05	1.4470243513642345e-05	1.7669442797796364e-07	6.048278464731993e-06	0.0005846832063980401	0.00032813730649650097	5.0507329433457926e-05	1.1966133683927183e-07	2.934553720024269e-07	2.3283404004814656e-07	6.270295216381783e-08	8.077692655206192e-06	0.00010697366815293208	5.376055014494341e-06	0.0011907503940165043	1.8573247189124231e-06	2.478267049355054e-07	1.816980983448957e-07	0.0005135276005603373	4.363032246601506e-07	2.7312999009154737e-05	2.3639140636078082e-05	5.597242761723464e-06	1.1741366506612394e-05	4.499926490098005e-06	4.395888026920147e-07	6.158155088087369e-07
STK17A	0.0009258309146389365	0.00039707854739390314	0.0002895333163905889	1.9088782210019417e-05	0.0012138894526287913	0.00014257559087127447	0.0003974463907070458	3.784098953474313e-05	0.0001887188700493425	0.00011590994836296886	0.0008422472747042775	0.001442567678168416	3.702887624967843e-05	1.612433698028326e-05	1.8686843759496696e-05	9.762957051862031e-05	0.001507477485574782	3.2599156838841736e-05	0.0001162411572295241	6.336188380373642e-05	0.0011844512773677707	1.171799794974504e-05	0.00011704138887580484	0.0008907535229809582	0.0009222886292263865	0.0003666299453470856	0.00011748546967282891	0.00047676722169853747	0.00022540496138390154	6.40776997897774e-05	6.77788702887483e-05	7.87919998401776e-05
PRDX6	0.00030018421239219606	0.0004382944607641548	0.000195760527276434	0.00012050688383169472	0.00012024558236589655	0.00023632841475773603	0.0004891626304015517	0.0004319242143537849	0.0003280369855929166	0.0009702137322165072	0.00037850189255550504	0.00048304180381819606	0.00030637893360108137	9.326901636086404e-05	0.0008114306256175041	0.0002958816767204553	0.0004852395213674754	0.0015631059650331736	0.0003336829540785402	0.00023895686899777502	0.0002315758028998971	0.0017339122714474797	0.00013237152597866952	0.0006136431475169957	0.00042137084528803825	0.00019770165090449154	0.00024840643163770437	0.00020701078756246716	0.0003957081353291869	0.0006849466008134186	0.0005240304744802415	0.00032188501791097224
B2M	0.000978867057710886	0.0023865599650889635	0.0010290241334587336	0.00010646774171618745	0.0011194944381713867	0.0010933829471468925	0.0012762246187776327	0.0006711157038807869	0.000814206141512841	0.0008361904183402658	0.0019404597114771605	0.0015164260985329747	0.0009234717581421137	4.329397052060813e-05	0.0003791825729422271	0.0004846221418119967	0.002505386481061578	0.001348077435977757	0.0014860770897939801	0.0006727494182996452	0.0017069458262994885	6.685801781713963e-05	0.00036396278301253915	0.0017403393285349011	0.001602237462066114	0.0011705368524417281	0.0010338699212297797	0.00048697864986024797	0.0015779839595779777	0.00021317748178262264	0.0008200964075513184	0.0015741490060463548
AVPR1A	1.229472275099397e-07	1.522894308436662e-07	3.362619054314564e-06	1.58574096076336e-08	4.562426454413071e-07	7.691362952755298e-06	8.308388714795001e-06	0.001932829269208014	5.593113201030064e-06	1.1235171086809714e-06	1.4776906027691439e-06	2.2359026274898497e-07	6.197339530444879e-08	2.492230919415306e-07	1.987375526368851e-06	1.1229398921841494e-07	2.708589192934596e-07	1.473639628102319e-07	2.954109731945209e-06	6.045452209946234e-07	2.693221858862671e-07	1.59398609866912e-08	0.0002899030805565417	3.8723956663488934e-07	4.7536630631839216e-08	1.4255298992793541e-05	3.37835808750242e-05	4.410463134263409e-06	2.3713417249382474e-05	6.155025999987629e-08	5.099221311866131e-07	3.0017216090527654e-07
CPNE8	2.836096246028319e-05	4.448358595254831e-05	0.00011853039177367464	3.6500364331004675e-07	0.00028152638697065413	1.4335892956296448e-05	3.4715594665613025e-05	0.00018880344578064978	5.0192593334941193e-05	0.00044120874372310936	4.650621849577874e-05	8.114564116112888e-05	0.000247714517172426	1.4701470718136989e-05	0.0001324955519521609	0.000165602148626931	2.310532727278769e-05	0.00013252066855784506	8.837041605147533e-06	0.0005825035623274744	0.0001660860434640199	4.076956884091487e-06	0.00032345298677682877	1.054071071848739e-05	0.00011759273911593482	4.368708687252365e-05	5.112784492666833e-05	7.934749191917945e-06	5.281024277792312e-05	6.523771389765898e-06	5.0447612011339515e-05	2.3829627025406808e-05
DERL1	0.00030907042673788965	0.00043010362423956394	0.00021583723719231784	0.00020759800099767745	0.0004411021072883159	0.0003930098609998822	0.0001502808736404404	0.00011672894470393658	0.0003002050507348031	0.00023056173813529313	0.0004800705937668681	0.0005199839361011982	0.00022223542327992618	0.0002768433769233525	0.00016274835797958076	0.00018718026694841683	0.0005730681587010622	0.00013278984988573939	0.0008574207313358784	0.00016602732648607343	0.0005271961563266814	0.0003337379021104425	0.0002413370821159333	0.0004734688263852149	0.0003782514831982553	0.0003764303692150861	0.00039070224738679826	0.0002177883725380525	0.0004840189649257809	0.00026955516659654677	0.00010686014138627797	0.0016448304522782564
LIMS1	0.0001157663791673258	0.000888874230440706	0.0002812877355609089	3.979984103352763e-05	0.0003481592866592109	0.0001857853349065408	0.00045367199345491827	0.00036924509913660586	0.0001743124594213441	0.0004975175252184272	0.0006827791803516448	9.16368662728928e-05	0.0008996035321615636	6.87802312313579e-05	0.00021718656353186816	0.00046472917892970145	0.0002875793434213847	0.000376670592231676	0.00017876576748676598	0.00032077840296551585	0.0004923035157844424	0.00015683109813835472	0.00037533382419496775	0.0005368117708712816	0.0003848565393127501	0.00017484369163867086	0.00019265449373051524	7.72844796301797e-05	0.00027688572299666703	0.0002311030257260427	7.036863826215267e-05	0.0001265883183805272
P2RX1	0.00043765854206867516	3.0435944609052967e-07	2.768473905234714e-06	8.442973431499468e-09	1.8876480112339777e-07	0.0005185171612538397	5.275928742776159e-06	1.1293402167211752e-05	3.7892623367952183e-06	6.535109378091875e-07	5.043516466685105e-07	9.908163889349453e-08	7.716462278040126e-05	3.7346725889619847e-07	1.214324782949916e-07	2.7160902504874684e-07	4.589609403637951e-08	0.002888602437451482	0.0005717467865906656	3.9643472860007023e-07	1.332946339971386e-07	8.413011620689304e-09	4.4288037770456867e-07	2.3057826581407426e-07	1.0051254406562293e-07	2.3887361749075353e-05	3.105531141045503e-05	3.2361340345232747e-06	0.0002663177438080311	1.831262039786452e-07	0.00017994589870795608	0.0021739813964813948
ZNF791	0.0005871083121746778	0.00017172792286146432	0.00038837824831716716	0.0002469902974553406	0.0007494575111195445	0.00018908704805653542	0.0003089792444370687	0.00017128336185123771	0.0007134099723771214	8.46857947180979e-05	0.000411160261137411	0.0003566889790818095	0.00012957352737430483	0.00034826883347705007	0.0001746996131259948	0.0001306452468270436	0.0003755929064936936	4.6431370719801635e-05	0.0002837135107256472	0.00015821194392628968	0.0006050930242054164	0.00011538275430211797	0.00031560755451209843	0.0003711232275236398	0.0002831613237503916	0.0001001395721687004	0.00015165710647124797	0.0002465157303959131	0.00023060236708261073	2.260854307678528e-05	0.00017461326206102967	0.0002504992007743567
AQP1	1.5281925698218402e-06	9.527723250357667e-07	2.3992031856323592e-05	1.1808321431772129e-07	3.3686894767015474e-06	1.3969500287203118e-05	3.909619772457518e-05	2.1132138499524444e-05	8.825833901937585e-06	0.0010663765715435147	2.0851662156928796e-06	3.414711727600661e-06	6.942685217836697e-07	2.319693749086582e-06	4.7583864215994254e-05	2.056838638964109e-05	2.731854351623042e-07	1.45782439631148e-06	5.493140633916482e-06	0.0019231775077059865	1.3976635955259553e-06	2.5002573238452896e-06	2.8563925297930837e-05	2.183595171345587e-07	1.0622900390444556e-06	1.1055375580326654e-05	2.168080027331598e-05	1.0102180567628238e-05	1.484714539401466e-05	1.1953910643569543e-06	1.4286476471170317e-05	1.0789989346449147e-06
C12orf75	0.00018580924370326102	0.00024428332108072937	0.00012742540275212377	6.537536683026701e-05	0.00012041685113217682	8.550901111448184e-05	0.00013676349772140384	0.000315056269755587	0.00013610150199383497	4.1248185880249366e-05	0.00035070968442596495	0.0012326613068580627	6.862717327749124e-06	2.3107741071726196e-05	0.00019093311857432127	0.0003935393178835511	0.0013398012379184365	6.73039994580904e-06	7.107267447281629e-05	6.4224859670503065e-06	0.000360429025022313	1.753261312842369e-05	7.93947110651061e-05	0.00079546362394467	0.0002060569095192477	0.0001174722274299711	9.804734872886911e-05	0.00011513056961121038	0.00035487490822561085	0.00045454417704604566	0.0015138958115130663	7.123326940927655e-05
DERL3	8.572119259042665e-05	1.0302477676304989e-05	7.668219950573985e-06	2.7389425838464376e-08	1.0652495348040247e-06	0.004590480588376522	6.438313903345261e-06	6.817040684836684e-06	5.882912955712527e-05	6.183523169056571e-07	3.011135731867398e-06	1.3494519635059987e-06	3.76924117517774e-06	3.165528823956265e-06	1.4866420769976685e-06	0.00021101761376485229	2.364716237934772e-06	1.727699157072493e-07	0.007129850797355175	1.6522684518349706e-06	2.670727781151072e-06	3.0826524834992597e-06	0.0002643859770614654	5.3370849855127744e-06	7.61806518312369e-07	0.00022518509649671614	5.5994220019783825e-05	4.894800440524705e-06	0.0009385313605889678	3.408206612220965e-05	0.00022421425092034042	0.007478212472051382
