Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
C2orf40	0.0007376981666311622	2.952353383989248e-07	5.3708736231783405e-05	4.015388185507618e-05	2.6725629709289933e-07	1.6217754819081165e-05	3.039553462258482e-07	5.005333150620572e-06	3.7570450217572215e-07	1.1670873391267378e-05	6.742862410646921e-07	3.707071982717025e-06	7.101318146851554e-07	2.7237443646299653e-05	1.8778844150801888e-06	1.517638850145886e-07	2.391947475643974e-07	1.4834539570074412e-06
MTFR2	1.1591678372724346e-07	8.835560947773047e-06	2.0414077539498976e-07	7.871491902733396e-07	9.22357173749333e-07	6.848062525932619e-07	1.3924831364420243e-05	2.276535269629676e-06	3.0564231110474793e-06	1.7080591305784765e-06	6.648090220551239e-06	0.0010319395223632455	0.005122048314660788	5.504423583602147e-08	1.9836591036437312e-06	9.539275197312236e-06	1.613849963177927e-05	3.576803351279523e-07
CXCL16	6.947792280698195e-05	3.9539620047435164e-05	0.00013351262896321714	3.426344846957363e-05	0.000761136703658849	3.6086232285015285e-05	0.0016781045123934746	1.3526999282476027e-05	0.00012859403796028346	5.9725105529651046e-05	3.658338755485602e-05	9.041758312378079e-05	4.787341094925068e-05	0.00026395218446850777	2.545188181102276e-05	1.242252096744778e-06	1.9839551896438934e-05	7.356091373367235e-05
RPL28	0.000456352747278288	0.0024237511679530144	0.0015383234713226557	0.0005026423605158925	0.0009132681298069656	0.00036583965993486345	0.0008503433782607317	0.0031136495526880026	0.0004597242805175483	0.0010801879689097404	0.001965960254892707	0.0009306747815571725	0.002651891205459833	0.0026125486474484205	0.0009391175117343664	0.0012575289001688361	0.0007804844644851983	0.0006636914913542569
COA3	0.0003913621767424047	0.0002987432817462832	0.000512479804456234	0.0002987368789035827	0.0003035311819985509	7.408147939713672e-05	0.0003228121204301715	0.00028915153234265745	0.0006400466081686318	0.00024449065676890314	0.0004022985231131315	0.0006035759579390287	0.0008992617367766798	0.0016060887137427926	0.0005590550135821104	0.00041024628444574773	0.00041933319880627096	0.0003144561778753996
BAD	0.0003543859929777682	0.00016088676056824625	0.0006491916137747467	0.00025171524612233043	0.00022339707356877625	0.00020877686620224267	0.00017245026538148522	0.00027223225333727896	0.0007947871927171946	9.709592995932326e-05	0.00036317447666078806	0.000438664632383734	0.0006104051135480404	0.0013146107085049152	0.0002804464311338961	0.0003373075451236218	0.0003443376626819372	0.00032879647915251553
GSTO1	0.0003356167289894074	0.00030218492611311376	0.0005045663565397263	0.00033055097446776927	0.00047196869854815304	0.00021151889814063907	0.0010747297201305628	0.0003523143532220274	0.00012454556417651474	0.00044970211456529796	0.00041670160135254264	0.0003893586399499327	0.0009068483486771584	0.00022412788530346006	0.00022187118884176016	0.0004466605023480952	0.00019915404845960438	0.00033317218185402453
ST14	1.6822511383907113e-07	0.00011418769281590357	3.912873296485486e-07	4.5133870116842445e-06	0.00011014576011803001	2.547195663282764e-06	0.0008381716324947774	9.946148793460452e-08	0.0007110789301805198	5.674078238371294e-06	3.7865929698455147e-06	0.00014024358824826777	4.835791514778975e-06	0.0002338859048904851	3.2009352253226098e-06	4.5886341126788466e-07	0.00014561749412678182	1.6688245523255318e-06
RNF152	0.001826953492127359	1.6534553992642032e-07	4.961211288900813e-06	4.360642560641281e-05	3.011969624822086e-07	1.8279624782735482e-05	2.3504513535499427e-07	7.557233061561419e-07	2.9310267564142123e-05	6.061947715352289e-06	1.7716133982048632e-07	2.3198354028863832e-06	0.00035303711774758995	8.2566275523277e-06	3.80510437025805e-06	8.120018151203112e-07	1.2554838804135215e-06	0.00017802056390792131
GPR35	3.0305798759400204e-07	8.355779073099256e-07	1.457130224480352e-06	8.490233653901669e-07	0.002859906293451786	1.87874429684598e-05	0.00027895052335225046	1.0683169193725917e-06	1.469370999984676e-05	6.908570867381059e-06	4.433110007084906e-05	3.909415227099089e-06	6.564320301549742e-06	1.7681211375020212e-06	2.622914053063141e-06	1.158211216534255e-05	2.0634906832128763e-06	8.39545282360632e-06
PPP1R15A	0.0003327605954837054	0.0007156142964959145	0.0005043217679485679	0.0002002333349082619	0.0007701693684794009	0.000542015302926302	0.0005726073868572712	0.000565957510843873	0.0009055314585566521	0.0010957051999866962	0.00046674712211824954	5.936520392424427e-05	0.00012223902740515769	0.0002658361627254635	0.00043557488243095577	0.00023157635587267578	0.0008824876276776195	0.00012021613656543195
HNRNPA2B1	0.0006099484744481742	0.0010624307906255126	0.0006252338644117117	0.0006425788160413504	0.0007487675757147372	0.0018636564491316676	0.0005385691183619201	0.0010299968998879194	0.0010726803448051214	0.0010691224597394466	0.0009723156690597534	0.0015918078133836389	0.0009041002485901117	0.000627692264970392	0.00044808429083786905	0.001089919009245932	0.00042500943527556956	0.00043922115582972765
ATP2B1	0.0002779288624878973	0.0006883690366521478	0.00021034090605098754	0.00025388720678165555	7.011146226432174e-05	0.0021856511011719704	0.0004021612403448671	0.0004738519783131778	0.00020477829093579203	0.0006592855206690729	0.000198716574232094	7.929317507660016e-05	0.0002570019569247961	0.00010862796625588089	0.00012804332072846591	0.00019585833069868386	0.00021802731498610228	0.00011229223309783265
HGF	0.0005637230933643878	1.0332812507840572e-06	0.00034213278559036553	7.223368356790161e-06	0.00014423848188016564	1.191738647321472e-05	0.00023066364519763738	1.8407386903618317e-07	1.9851177057716995e-07	0.000147941944305785	2.922683961514849e-07	1.7707787947074394e-07	4.709370841737837e-06	1.6502973210208438e-08	3.6123357858741656e-05	1.7746823743891582e-07	2.1371331968111917e-05	0.00017691447283141315
RP11-25K19.1	3.4507593227317557e-06	0.00011247726069996133	9.104408491111826e-06	6.888904522384109e-07	0.00024196531740017235	4.895963866147213e-05	5.022481559535663e-07	0.0001641279668547213	9.18254912107841e-08	7.76470624259673e-05	0.0005691155092790723	4.302742672734894e-05	5.341323230823036e-06	7.221377927635331e-06	4.468121187528595e-05	0.0010011252015829086	3.129326069029048e-05	1.0260153430863284e-05
SH3D19	0.0002663474588189274	5.452131972560892e-06	0.0010376519057899714	0.0002268147363793105	2.5287377866334282e-05	0.00013896418386138976	5.796561254101107e-06	1.6933412553044036e-05	0.00016459192556794733	5.946082455920987e-05	7.611216915393015e-06	1.5531919416389428e-05	7.353430555667728e-05	5.3871004638494924e-05	2.8438678782549687e-05	1.4385567737917881e-05	1.6835867427289486e-05	0.0008459953824058175
CBX3	0.00022020596952643245	0.00046131256385706365	0.00031309467158280313	0.00031201314413920045	0.0005678969318978488	0.0005217099096626043	0.0002395137562416494	0.0006255486514419317	0.00041802198393270373	0.00041778883314691484	0.0006194633897393942	0.001020299969241023	0.0006438404670916498	0.0005924490396864712	0.00026657129637897015	0.0007937636692076921	0.0002186344499932602	0.0002768628764897585
PKP4	5.429103475762531e-05	2.8914619178976864e-05	5.835682532051578e-05	0.0012990098912268877	6.783870048820972e-05	0.0002947796310763806	3.3807384170359e-05	5.638200673274696e-05	0.0007310707005672157	0.00012929990771226585	1.963891372724902e-05	0.00014170620124787092	0.00016754204989410937	0.00014438298239838332	1.6247220628429204e-05	2.4929962819442153e-05	1.868203435151372e-05	0.00013220254913903773
ADAM19	7.990309677552432e-05	0.0007402969058603048	1.5674851965741254e-05	5.912958658882417e-05	3.7104634884599363e-06	0.0008224766352213919	6.560419569723308e-05	0.00015537709987256676	7.49692276258429e-07	4.5769418647978455e-05	9.051600500242785e-05	1.8397480744170025e-05	0.00044471988803707063	4.2144563394685974e-07	0.0001013106302707456	0.0005704654613509774	0.0004223111318424344	0.00021072635718155652
GPX3	0.0009682927629910409	5.732250428991392e-06	0.0012177369790151715	0.0002615083649288863	5.46034925719141e-07	8.010288183868397e-06	0.0002573021047282964	8.214579452214821e-07	1.2748563676723279e-05	1.4915622159605846e-05	2.3608095034433063e-06	1.7194688552990556e-05	2.0042862161062658e-05	2.267645641040872e-06	8.841378985380288e-06	1.0938764489765163e-06	9.860950740403496e-06	6.0213984397705644e-05
EEF1D	0.0005892214248888195	0.0010927527910098433	0.0010688406182453036	0.00028789800126105547	0.0006321245455183089	0.00026570071349851787	0.00030734605388715863	0.0015680434880778193	0.0003374551597516984	0.0006724600098095834	0.0009295498603023589	0.0009960695169866085	0.00037002679891884327	0.002881418913602829	0.0009034387185238302	0.000636223005130887	0.0007784155895933509	0.0002485753211658448
CNTRL	5.596410483121872e-05	0.0005677468725480139	0.0001045859171426855	6.352154014166445e-05	0.00016587476420681924	0.0013845690991729498	0.00017571360513102263	0.00047501473454758525	0.0001276471884921193	0.00023423951643053442	0.0002965949825011194	0.00023715109273325652	6.620043131988496e-05	3.030645166290924e-05	9.941414464265108e-05	0.0004830879915971309	0.00011499295214889571	4.24676327384077e-05
IGLV3-21	2.2626589668561792e-07	1.6976973711280152e-05	1.38215955303167e-06	1.0885376156011262e-07	1.381071967898606e-07	1.2962364053237252e-06	1.10067112757406e-07	7.710131058047409e-07	3.702789896919967e-08	7.371679657808272e-06	4.852644792663341e-07	3.9478138091908477e-07	3.976095683810854e-07	6.792714657422039e-08	0.015337381511926651	7.080996056174627e-07	5.6901812968135346e-06	1.4447294915953535e-07
EAF2	2.510437843739055e-05	0.0012906629126518965	2.5626484784879722e-05	1.3419040442386176e-05	0.00011587423068704084	1.3557501915784087e-05	0.00018317572539672256	4.8857604269869626e-05	0.00016744696768000722	4.2883926653303206e-05	6.643596134381369e-05	0.00010318597196601331	2.8164393370389007e-05	2.9308210287126713e-05	0.0014236849965527654	1.6314201275235973e-05	0.0030693302396684885	1.838856769609265e-05
SMCHD1	0.00015877732948865741	0.0007025068043731153	0.00014205812476575375	0.00014405208639800549	0.00020319745817687362	0.0011660035233944654	0.00016204625717364252	0.0007036732276901603	0.0001327503559878096	0.00047653430374339223	0.00038111626054160297	0.00012985857028979808	0.00019051272829528898	4.329046350903809e-05	0.0001771811512298882	0.0008209659135900438	0.0003076948632951826	0.00013082583609502763
UBE2T	1.7477088476880454e-05	5.150255310581997e-05	6.378627404046711e-06	1.649959449423477e-05	6.6495395003585145e-06	2.0592760847648606e-05	8.049996722547803e-06	6.010504876030609e-05	5.1910814363509417e-05	1.352210711047519e-05	5.6207136367447674e-05	0.0027405968867242336	0.0001130888776970096	0.00011871977767441422	1.533741487946827e-05	5.3335628763306886e-05	1.196433549921494e-05	1.0137934623344336e-05
MPRIP	0.0010695595992729068	0.00017428002320230007	0.0001407338713761419	0.0005579874268732965	6.797505193389952e-05	0.0012843456352129579	8.772371074883267e-05	0.00032889642170630395	0.00030850269831717014	0.00032443582313135266	0.0001405178481945768	0.00012074606638634577	0.001114033511839807	7.29237508494407e-05	0.00010117654164787382	0.0004674165102187544	7.748810457997024e-05	0.0004870861303061247
MDFI	3.763618224184029e-05	2.8771501092705876e-06	7.428308163071051e-05	0.00019922021601814777	4.994421942683402e-07	2.7163134291185997e-05	1.17290574053186e-06	1.0830048040588736e-06	0.00015174545114859939	0.0001900395000120625	1.0387717566118226e-06	0.0002773389860522002	0.00022669878671877086	0.001465451903641224	1.7105177903431468e-05	1.064846742337977e-06	2.5601827928767307e-06	0.0002407494030194357
ATOH8	0.00013426212535705417	6.783461685699876e-07	0.00010954189201584086	0.0006402730941772461	2.850195528480981e-07	1.2460654033930041e-05	3.1243620469467714e-05	6.193108958996163e-08	6.403831775969593e-06	5.3017651225673035e-05	1.1515544429130387e-07	1.376891418658488e-06	6.841900813014945e-06	2.887326786549238e-07	2.3831698854337446e-06	3.5529163255887397e-07	3.4887540323325084e-07	5.510728806257248e-05
OAS1	0.00012055085971951485	0.00026507664006203413	5.358466296456754e-05	7.189871394075453e-05	3.0099479772616178e-05	1.4347936485137325e-05	0.0005390167352743447	6.039935033186339e-05	3.329172977828421e-05	3.431405275478028e-05	0.00013915865565650165	8.540228009223938e-05	0.00029651011573150754	1.7352813301840797e-05	0.00014199312136042863	0.0011129778577014804	0.0002939932164736092	0.0002073081850539893
RUNX3	2.9469217679434223e-06	0.00018994556739926338	4.3866184569196776e-06	4.2964686031154997e-07	8.72506425366737e-05	0.0002822277892846614	0.00013665063306689262	0.0003850602079182863	1.6514084109076066e-06	0.00024147237127181143	0.0009501573513261974	4.585179704008624e-05	5.041529948357493e-05	4.448941126611317e-06	5.759276609751396e-05	0.0008418448269367218	4.256540341884829e-05	9.898883945425041e-06
PRDX2	0.00032436641049571335	0.00016136567865032703	0.0006592319114133716	0.00020821724319830537	7.658093818463385e-05	0.00016071787104010582	7.112057210179046e-05	0.0005656139110215008	0.0004036551690660417	0.00028998617199249566	0.0002920552506111562	0.0011071549961343408	0.00010265259334119037	0.0019181156530976295	0.0008818018832243979	0.00034353273804299533	0.0005478778039105237	0.00014600672875531018
FLT1	3.0952503493608674e-06	4.944897682435112e-06	1.7630994761930197e-06	0.002140506636351347	4.602924491337035e-06	2.47833231696859e-05	5.129876808496192e-05	5.1054894356639124e-06	1.5265552519849734e-06	1.0925085007329471e-05	1.6946730738709448e-06	8.751667337492108e-06	6.319844396784902e-05	6.1231603467604145e-06	6.4125606513698585e-06	2.0233781469869427e-05	3.501051423882018e-06	2.340964329050621e-06
PPP1R16B	1.1399270078982227e-06	0.0005327534745447338	2.0559728000080213e-06	0.00021011391072534025	9.175866580335423e-06	0.0005378147470764816	4.6395384742936585e-06	0.0003753368800971657	1.9911782089820917e-07	0.00018587640079203993	0.0004360258171800524	1.5418243492604233e-05	3.4988327115570428e-06	5.215567284722056e-07	5.794466414954513e-05	0.0007546203560195863	8.138875273289159e-05	1.866444989673255e-07
BIN1	5.087973113404587e-05	0.0005613439134322107	0.00036227196687832475	6.449134616559604e-06	1.7635475160204805e-05	0.00017078012751881033	0.00021557742729783058	0.0006901543238200247	4.438719315658091e-06	0.0003692462050821632	0.0008626163471490145	0.00014566713070962578	0.00012922250607516617	6.003160524414852e-05	0.00014567628386430442	0.0006528224912472069	5.3326471970649436e-05	4.154720591031946e-05
KIF2C	8.721824684698731e-08	4.5410621396513307e-07	1.5489587212869083e-06	1.387514998896222e-06	2.2461168214249483e-07	9.810622714212514e-07	1.000930680561396e-07	1.5215027815429494e-07	1.1510250260471366e-05	1.601594249223126e-06	6.835031172158779e-07	0.001861307304352522	4.583148438541684e-06	5.357117416338042e-08	1.5017290024843533e-06	1.6149531347764423e-06	7.128870493033901e-06	6.0630968619079795e-06
C1orf198	0.0003656514163594693	7.014210041234037e-06	0.0002459525712765753	5.4537707910640165e-05	6.893324552947888e-06	5.3808533266419545e-05	2.4168064555851743e-05	1.2568534657475539e-05	0.00016154744662344456	5.9655780205503106e-05	2.1513045794563368e-05	0.00021857957472093403	0.00028809724608436227	0.0003152573190163821	1.873885776149109e-05	3.882741657434963e-05	1.8412956706015393e-05	0.0007971283048391342
MFNG	1.1278157217020635e-06	0.00044698239071294665	3.88323269362445e-06	0.0003669793950393796	0.00023819533817004412	9.733945626066998e-05	0.00017176958499476314	0.0008702886407263577	4.991982791580085e-07	0.0004884611116722226	0.0005763648077845573	2.3496912035625428e-05	1.1445852578617632e-05	7.218034738798451e-07	0.00018828707106877118	0.00034744470031000674	0.00019746202451642603	1.1127908692287747e-06
RGL4	3.6611632481253764e-07	5.634038825519383e-05	1.2582241879499634e-06	1.8450806749115145e-07	6.709846729791025e-06	2.9475268092937768e-05	2.352736174771053e-07	0.0006916619604453444	3.1208028161699986e-08	0.0002137578558176756	0.0007024228689260781	3.6704036574519705e-06	8.489995707350317e-06	9.956283975043334e-08	3.99449527321849e-05	0.00037253950722515583	4.2812825995497406e-06	2.7866425966749375e-07
ZNF552	3.4494496503612027e-05	5.1028655434492975e-05	6.7973837758472655e-06	1.4487151020148303e-05	6.620852946070954e-05	0.0004971746238879859	1.9425619029789232e-05	8.801417425274849e-05	0.0020590773783624172	4.482759686652571e-05	4.077751509612426e-05	3.081875911448151e-05	7.853547685954254e-06	0.00017194073006976396	5.495575169334188e-05	6.630142161156982e-05	2.832942845998332e-05	4.335800986154936e-05
PHGR1	5.985436501987351e-08	4.6688050758803e-08	9.420942603810545e-08	2.9107976473596864e-08	6.815536579551917e-08	2.891085841838503e-07	2.5421551086424188e-08	1.175177377632508e-08	5.902032196303253e-09	1.3116932677803561e-06	3.328982600692143e-08	4.3513939118611233e-08	3.2623501056150417e-07	6.150528975013003e-09	1.1201274219274637e-06	2.9125564182663766e-08	1.4941672077384283e-07	2.3503298862692645e-08
CCR7	1.3787602028969559e-06	0.0005282959900796413	4.771404292114312e-06	1.0601207804938895e-06	7.340448064496741e-06	0.0002605818153824657	2.064106638499652e-06	0.0010500139323994517	1.6375612688079855e-07	0.0001323309406870976	3.873507375828922e-05	2.9169314075261354e-06	4.883311248704558e-06	9.66146671999013e-07	1.8419184925733134e-05	2.5361869120388292e-05	5.5502596296719275e-06	4.126393662318151e-07
IDH3A	0.00014857634960208088	0.0004824732313863933	0.0002087653410853818	0.00018963879847433418	8.534255175618455e-05	0.00019641968538053334	0.00016372457321267575	0.0002125969185726717	0.00010872213169932365	0.00042942282743752003	0.00016818041331134737	0.0002813472237903625	0.00021993329573888332	0.0003300095850136131	8.509222243446857e-05	0.00023336999583989382	0.0007906103855930269	0.00013700523413717747
ADCY7	1.14385261440475e-06	0.0002410076413070783	6.906585440447088e-06	4.1905987018253654e-06	0.0003692314203362912	0.0020217890851199627	0.0004590608587022871	0.0003007392806466669	5.3524413488048594e-06	0.00035170078626833856	0.0005247272201813757	2.7030011551687494e-05	0.0001067773046088405	1.6373870721508865e-06	0.00011943478602916002	0.0003644490207079798	0.00012620925554074347	0.00022114039165899158
FST	6.565865623997524e-05	5.050470122114348e-07	0.00011654887202894315	1.2772409263561713e-07	2.424149272428622e-07	1.5291741419787286e-06	9.489103263149445e-07	5.1352039065477584e-08	6.408881290553836e-06	4.7658381845394615e-06	1.0514557402530045e-07	2.6248397944073076e-07	3.0678070288558956e-06	1.949346000174046e-07	3.582473254937213e-06	1.1775109953759966e-07	1.0556417464613332e-06	0.000943228485994041
RPL39	0.0005462446715682745	0.0023427989799529314	0.001563248340971768	0.0004885954549536109	0.001254826202057302	0.0003109897952526808	0.0006249913712963462	0.0028181839734315872	0.0002676593139767647	0.0014542508870363235	0.0011581629514694214	0.0008603047463111579	0.0017239515436813235	0.0023569162003695965	0.0007751579978503287	0.0008643203182145953	0.0006396123790182173	0.0004925317480228841
PNRC1	0.00043445188202895224	0.0011491627665236592	0.0007515699835494161	0.0002724234655033797	0.00039805774576961994	0.00048529685591347516	0.000584754510782659	0.0012442651204764843	7.593407644890249e-05	0.001101801753975451	0.0008852683240547776	9.281675011152402e-05	0.0002246791118523106	0.0004272267979104072	0.00042484368896111846	0.0007845733198337257	0.00039548930362798274	0.0001429518306395039
KCTD12	0.00010943783127004281	1.5491854355786927e-05	0.0006383900181390345	0.0007421949994750321	5.87579165767238e-07	1.9587232600315474e-05	0.001137029961682856	6.873137408547336e-06	2.916797711804975e-06	0.00010537262278376147	4.092102244612761e-06	4.044142769998871e-06	0.00013644287537317723	1.7714712612360017e-06	2.7859681722475216e-05	1.3954884252598276e-06	1.615712790226098e-05	0.0002908823953475803
LIME1	6.10038910053845e-07	8.671799878356978e-05	4.319590971135767e-06	2.2233041363506345e-06	8.230308594647795e-06	9.744892304297537e-05	1.3115983392708586e-06	0.0010136476485058665	7.188405106717255e-06	0.00026412965962663293	0.0007720896392129362	2.3938882804941386e-05	1.5227837138809264e-05	6.290194960456574e-07	0.0010252953507006168	0.00035882683005183935	0.000984228914603591	4.9109466999652795e-06
OSGEP	0.00018805108265951276	0.0006050495430827141	0.00023693664115853608	0.00016610021702945232	0.00022181087115313858	0.001482784515246749	0.00032199357519857585	0.00040844996692612767	0.00028035856666974723	0.0005816409247927368	0.0003189614799339324	0.00017310839029960334	8.932739001465961e-05	0.0001508331624791026	0.00012796289229299873	0.00026399348280392587	0.000170671206433326	0.00020192601368762553
CNPY3	0.00022339880524668843	0.0012795759830623865	0.00027111032977700233	0.0002072762872558087	0.0004159071540925652	0.00039677650784142315	0.0008814031607471406	0.000584184133913368	0.000290808267891407	0.0004838706518057734	0.0007457143510691822	0.0002802255330607295	0.0003299026284366846	0.0002785943215712905	0.00014825006655883044	0.0004890970885753632	0.0003285562852397561	0.00017047386791091412
ATP1B1	2.371391747146845e-05	2.7523461540113203e-05	4.2452127672731876e-05	1.0193662092206068e-05	0.00037936976877972484	5.917438102187589e-05	0.0002411799505352974	3.705936251208186e-05	0.0007836317527107894	0.00012153820716775954	8.81300657056272e-05	3.999940599896945e-05	9.684557880973443e-06	0.00022775981051381677	3.7995258026057854e-05	0.0001114051992772147	2.273239806527272e-05	0.00013133302854839712
HLX	0.0005008230800740421	6.434437818825245e-05	8.462124969810247e-05	0.0009256068733520806	5.0925267714774236e-05	4.079836799064651e-06	0.0002040766557911411	3.8341891439586107e-08	3.700283514262992e-06	1.8681856090552174e-05	1.731321503939398e-06	2.9568825539172394e-06	8.647585491416976e-05	2.7779490210377844e-06	4.9784644033934455e-06	1.5488606663893734e-07	4.473004810279235e-05	0.00010083225060952827
SLC50A1	0.00010616584040690213	0.00029343157075345516	0.00019672929192893207	0.0001721513399388641	0.00016720060375519097	6.487537029897794e-05	0.0002111859794240445	0.0001869734696811065	0.0006924624321982265	7.658791582798585e-05	0.00020820435020141304	0.0003861844015773386	0.00016118034545797855	0.0008519816910848022	0.0005962058785371482	0.00019969424465671182	0.0007486509857699275	0.00014144310262054205
NDUFS8	0.0003477651916909963	0.00020727411902043968	0.00036778085632249713	0.0002183429169235751	0.00033758929930627346	0.00017594247765373439	0.00036167900543659925	0.00038389788824133575	0.00034439004957675934	0.00021959956211503595	0.0005128023331053555	0.0011108428006991744	0.0003037619753740728	0.0015917083946987987	0.0005676352302543819	0.00048254095599986613	0.0007120652589946985	0.0002608950308058411
RPS21	0.0005044980789534748	0.0022593731991946697	0.0012447693152353168	0.0004915767349302769	0.0008720018086023629	0.0003308954183012247	0.0005258876481093466	0.0027761582750827074	0.0002551813959144056	0.001402239315211773	0.0013916585594415665	0.0009986934019252658	0.001142700668424368	0.002096316311508417	0.0007041522185318172	0.0007471588905900717	0.0006313110934570432	0.000453005894087255
CTNNBL1	0.00022993626771494746	0.0002908532624132931	0.0001931814185809344	0.00013092854351270944	0.0009920061565935612	0.00016141528612934053	0.00026699414593167603	0.00022633482876699418	7.662626740057021e-05	0.0001235047820955515	0.00024259208294097334	0.0002509804326109588	6.021566514391452e-05	0.00017811291036196053	8.029500168049708e-05	0.00026162710855714977	8.825925760902464e-05	9.609637345420197e-05
ABI3	2.385870857324335e-06	0.0003511964750941843	2.0441966626094654e-06	0.00041629208135418594	5.115875865158159e-06	1.9368151697563007e-05	0.000575610960368067	0.00017414672765880823	2.59647464417867e-07	7.051642023725435e-05	0.0013111790176481009	4.9243393732467666e-05	8.79206127137877e-05	4.878159529653203e-07	8.22002039058134e-05	0.0004388664092402905	3.062357063754462e-05	9.936456990544684e-07
H1F0	0.0004236169916111976	9.018988748721313e-06	0.0004485526296775788	0.00017169765487778932	0.0002073782088700682	0.00011594263196457177	0.00017625487816985697	9.35205662244698e-06	0.0010216287337243557	7.382726471405476e-05	4.944274678564398e-06	0.00045885544386692345	0.00011956090020248666	0.0017352376598864794	7.485091191483662e-05	3.312413900857791e-05	2.1119067241670564e-05	0.00034353474620729685
MAPRE3	0.00018031067156698555	6.989653047639877e-05	0.00029145152075216174	6.948244845261797e-05	0.0008472145418636501	0.0005417430656962097	7.564500265289098e-05	2.3050455638440326e-05	0.0001746323541738093	0.00015933834947645664	2.4869799744919874e-05	2.7995476557407528e-05	5.177352431928739e-05	0.00022218433150555938	2.839966327883303e-05	1.028292808769038e-05	0.00011873769108206034	0.00022709784389007837
CD8B	1.924510115713929e-06	1.2188977052574046e-05	1.2493499525589868e-05	4.5457977648766246e-07	5.524348125618417e-06	5.2526011131703854e-05	5.07447794007021e-07	0.0003889397776219994	2.26502109512694e-07	0.00011997122783213854	0.0010942973894998431	3.7144145608181134e-05	1.5003065527707804e-05	8.912710995900852e-07	2.4093975298455916e-05	0.0009187539690174162	3.898395789292408e-06	2.12661097975797e-06
ATP5G2	0.0008438157383352518	0.0012330656172707677	0.0010106507688760757	0.00048691852134652436	0.0013733446830883622	0.0002611851377878338	0.0009095204877667129	0.001400288543663919	0.0011332081630825996	0.0005580618162639439	0.0014252281980589032	0.0008224851335398853	0.0018035446992143989	0.002965198829770088	0.000863435270730406	0.0013380205491557717	0.0008923953282646835	0.00039522716542705894
CMTM6	0.0002099922567140311	0.0007031356217339635	0.00014845300756860524	0.00024001850397326052	0.0005246060318313539	0.000419311982113868	0.0006189782870933414	0.00041235279059037566	0.0007403313647955656	0.0003021246811840683	0.0005395850748755038	0.00023625946778338403	0.0002615282137412578	0.0004898016341030598	0.00016486368258483708	0.0007457660976797342	0.00020220880105625838	0.00018422880384605378
C1QTNF2	0.001089921803213656	6.471676101682533e-07	0.00042458047391846776	3.1572335501550697e-06	3.88204313139795e-07	4.599969906848855e-05	1.6527872048754944e-07	6.794963951506361e-07	9.436573236598633e-06	9.253796633856837e-06	2.0696979845524766e-06	4.280756547814235e-05	1.482289644627599e-05	7.035289968371217e-07	9.665895959187765e-06	5.384641781347455e-07	6.414985364244785e-06	0.00014602000010199845
CCL5	9.183532938550343e-07	2.3668630092288367e-05	4.847348918701755e-06	8.849079904393875e-07	1.1050104149035178e-05	2.255586332466919e-05	1.3018324352742638e-05	0.00042368072899989784	1.3376347851590253e-07	0.0001490250724600628	0.0028241106774657965	1.1986441677436233e-05	6.274449697230011e-05	1.854091777886424e-07	3.240263322368264e-05	0.0011242084437981248	6.487390237452928e-06	1.064184402821411e-06
FCN3	4.836863922719203e-07	7.416926450787287e-08	1.6598552576851944e-07	0.00082820700481534	1.3750222649377974e-07	1.1133578254884924e-06	9.079052176730329e-08	4.753623628062087e-08	1.2380591662974894e-08	2.2580161385121755e-06	7.485369479809378e-08	1.0735215738577608e-07	6.222549018275458e-07	2.9693556058418835e-08	1.7386354329573805e-06	6.351450565489358e-08	1.9831314546081558e-07	1.565280030035865e-07
TMC4	0.00018034354434348643	1.7199837429870968e-06	1.2629573120648274e-06	1.0988336498485296e-06	1.5583187632728368e-05	0.00027485209284350276	2.6759549655253068e-05	1.2150703696534038e-05	0.0016048842808231711	8.177730705938302e-06	2.4096520064631477e-05	1.7304872017120942e-05	2.2367155906977132e-05	0.00034964666701853275	0.00020767984096892178	1.1420976989029441e-05	4.1667375626275316e-05	1.3806748938804958e-05
CTA-392E5.1	5.985633322325157e-08	4.668805431151668e-08	9.421036395451665e-08	2.9107861010402303e-08	6.81507188460273e-08	2.891299857310514e-07	2.5421858396157404e-08	1.1751828843387102e-08	5.904361000119707e-09	1.3117017942931852e-06	3.3289868639485576e-08	4.351933924340301e-08	3.2623012202748214e-07	6.1513989457750995e-09	1.1201382221770473e-06	2.9125592604373196e-08	1.4941761605768988e-07	2.3503380575107258e-08
TNFRSF13C	2.8923949457748677e-07	0.0024020709097385406	5.128416660227231e-07	5.574186729973007e-07	4.382192742014013e-07	4.429352884471882e-06	8.714702204315472e-08	4.496333986026002e-06	1.0420485523354728e-06	3.0489700293401256e-05	2.594575789771625e-06	8.848034667607863e-06	1.0265297305522836e-06	9.82159349405265e-07	0.0001257727126358077	1.5383602658403106e-06	0.0003382948925718665	1.8021985681571095e-07
SCML4	7.295453201550117e-07	0.00010586643475107849	3.8402331483666785e-06	2.155667999659272e-07	1.3572912394010928e-05	0.0002117371914209798	2.92327172246587e-07	0.0007531308219768107	2.942013033191415e-08	0.00025846221251413226	0.0005353101878426969	3.02673925034469e-06	4.305720267439028e-06	1.354961938204724e-07	2.897738158935681e-05	0.00037411038647405803	4.4011180762026925e-06	2.59977241512388e-07
