Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
IGLV2-23	5.140203995779302e-08	5.0120590344704397e-08	1.2299524598802236e-07	1.5681256400057464e-06	8.083869033725932e-06	1.460147558418612e-07	8.14670571003262e-08	3.31150395993518e-08	1.260786319789986e-07	1.337943018597798e-07	2.3052959932101658e-06	2.6734307212450403e-08	0.0007037977920845151	2.3273452498528968e-08	1.0044928444585821e-07	1.5029753797080048e-07	1.299133145948872e-06	7.143095785977494e-07	8.35133448617853e-07	1.1878751848826141e-07
IGFBP7	3.2569255381531548e-06	1.0292728802596685e-06	1.1505998372740578e-05	9.363395747641334e-07	3.0074202186369803e-06	0.0008524786098860204	0.002898575970903039	6.433142061723629e-06	3.238540011807345e-05	3.610351268434897e-05	9.909819345921278e-05	0.0005154860555194318	2.337485739190015e-06	1.2149962458352093e-06	0.00044611189514398575	4.854044163948856e-06	3.5739378745347494e-06	1.2294769931031624e-06	0.0020113394130021334	0.0018259332282468677
DIAPH3	0.00011840932711493224	9.996414291890687e-07	2.006122201692051e-07	8.298633247250109e-08	1.2325932630119496e-07	2.386269670751062e-07	8.554372925573261e-07	5.5587545233493074e-08	1.2355006219877396e-05	1.643963400965731e-07	3.1515930913883494e-06	1.6299911294481717e-05	0.0021335072815418243	6.175512368145064e-08	5.0373259000480175e-05	1.0895287232415285e-05	3.2652394565957366e-06	3.0562805477529764e-06	1.8023249026555277e-07	3.4383331239951076e-06
SULF2	1.6405832866439596e-05	4.573312617139891e-05	5.69836120121181e-05	4.887490831606556e-06	5.0293463573325425e-05	5.481855168909533e-06	6.716298958053812e-05	1.843268910306506e-05	6.891809607623145e-05	1.0687248504837044e-05	0.00010953297896776348	0.0013938469346612692	1.8054774045594968e-05	6.994603154453216e-06	0.0005102966097183526	0.0001490907307015732	0.00015205011004582047	3.741170303328545e-06	1.6099407730507664e-05	0.0005922018899582326
NAIP	2.6583586532069603e-06	0.00020188066991977394	0.000721061835065484	0.00010592080070637167	0.00010756583651527762	8.332484139828011e-05	0.00015814378275536	0.00012304939446039498	2.5048642783076502e-05	0.0002567375195212662	4.753103348775767e-05	0.00011102457938250154	6.302187102846801e-05	0.00010859030589926988	0.000202531271497719	0.0012117060832679272	4.931627699988894e-06	7.005884253885597e-05	4.825596624868922e-05	0.00012144988431828097
IGHGP	6.825863607673455e-08	5.46955547520156e-09	1.7046940570253355e-07	5.65475943403726e-07	4.311036263970891e-06	2.8570806875904964e-07	4.567061182569887e-07	4.878600279312195e-08	1.477417299611261e-07	2.202035886966769e-07	3.922864834748907e-06	1.0073720346781556e-07	0.0011154310777783394	2.9311308935575653e-07	2.493848114681896e-07	5.411750976236362e-07	1.702912231849041e-05	7.115674804936134e-08	7.454927981598303e-07	4.079090132336205e-08
RPL35	0.0012716258643195033	0.0011348150437697768	0.0004971741000190377	0.0019370163790881634	0.001778396312147379	0.0014485137071460485	0.0004173009656369686	0.0039323680102825165	0.0018327446887269616	0.0010641345288604498	0.0011775852181017399	0.0007274648523889482	0.0008550615166313946	0.00122992938850075	0.00024491496151313186	0.0006716165808029473	0.003320031799376011	0.0008614321704953909	0.0012424066662788391	0.0006679382058791816
RGS2	8.54495374369435e-05	8.179285941878334e-06	9.894563117995858e-05	0.0001427134993718937	0.00036099457065574825	6.55181793263182e-05	3.2164202821149956e-06	0.00018693848687689751	0.000432021013693884	0.00022262280981522053	6.571423728018999e-05	1.6823176338220946e-05	0.00019680413242895156	0.00022097534383647144	9.236022378900088e-06	0.0008367840200662613	2.2620975869358517e-05	0.0004640975093934685	5.534573119803099e-06	4.902388809568947e-06
NDUFC1	0.0008268421515822411	0.001631955849006772	0.0001517182245152071	0.0005364713142625988	0.000287647737422958	0.0004669399349950254	0.00018699330394156277	0.0006115909782238305	0.0008140464778989553	0.00023679810692556202	0.0004927013069391251	0.0004988783621229231	0.000543253670912236	0.0004223865980748087	0.00021185124933253974	0.00035791308619081974	0.001654609339311719	0.0007759289001114666	0.0006642499356530607	0.00044816621812060475
MBOAT2	0.0001742886088322848	0.0011027412256225944	0.00022163335233926773	8.627530405647121e-06	7.815652907083859e-07	1.1642382560239639e-05	0.00011380952491890639	3.430715878494084e-05	0.00013938081974629313	4.2488436520216055e-06	2.142660741810687e-05	0.000355017400579527	2.137386218237225e-05	7.600907338201068e-06	3.8052698073443025e-05	1.542443897051271e-05	6.820740964030847e-05	5.119381967233494e-06	1.7924498024513014e-05	0.00010258157271891832
DOK3	1.4844104043731932e-05	6.271571692195721e-06	3.458945684542414e-06	1.4873213558530551e-06	0.0013658449752256274	9.980968570744153e-06	5.009763299312908e-06	1.4659367479907814e-06	2.805109488690505e-06	1.7387499610777013e-05	2.0204059183015488e-05	6.909718649694696e-06	0.00039742031367495656	6.160373686725507e-07	7.604368147440255e-05	0.0008997138356789947	2.042716914729681e-05	1.072248869604664e-05	8.813841304800007e-06	3.425636168685742e-05
RCN1	0.00021778915834147483	0.0001806803047657013	0.00010716900578700006	4.888682087766938e-05	2.4605671569588594e-05	0.0005289205582812428	0.0004808580852113664	9.626784594729543e-05	0.0008620836306363344	0.0002155941037926823	0.0005748543189838529	0.0008221548632718623	0.0001605491415830329	8.273565617855638e-05	0.00011549385817488655	0.00011520992848090827	0.0001577826915308833	8.579476707382128e-05	0.0002806204429361969	0.0008473347988910973
ANKRD13A	5.361099465517327e-05	9.359865362057462e-05	0.0002084466104861349	0.00045996380504220724	0.0006740887183696032	9.337245137430727e-05	9.163478534901515e-05	0.00021975413255859166	4.3967407691525295e-05	0.0002622869797050953	0.00019321180297993124	0.00018550710228737444	0.00018310737505089492	0.00024327602295670658	0.00028797760023735464	0.00015865771274548024	0.0001291007938561961	0.00022094784071668983	5.800198050565086e-05	0.00010859798203455284
PRKACB	6.84258557157591e-05	0.0016046800883486867	0.0006717931828461587	0.0003336220979690552	0.00021009563351981342	0.0004701727593783289	0.00011487019219202921	0.0008076929370872676	5.8082398027181625e-05	0.0004400722391437739	0.0001538589276606217	9.562812920194119e-05	0.00020738945750053972	0.00045789199066348374	0.00015680532669648528	7.894149166531861e-05	0.0006073922268114984	0.00015886567416600883	0.00014847575221210718	2.2950320271775126e-05
CTSB	3.18978309223894e-05	0.00020833774760831147	6.299320375546813e-05	9.590880654286593e-05	4.624157372745685e-05	4.249362973496318e-05	0.00012090172822354361	9.061551827471703e-05	0.0002100427373079583	1.0259019290970173e-05	0.0001295022084377706	0.00046051849494688213	6.84947008267045e-05	4.411284680827521e-05	0.00011966747842961922	0.0017827398842200637	0.00014448056754190475	0.00016658885579090565	6.398989353328943e-05	0.00011589296627789736
SIRPA	0.00010848497913684696	6.739164291502675e-06	4.536075721262023e-06	1.0867377113754628e-06	3.560964614734985e-05	0.00011462860857136548	1.1315873052808456e-05	4.515780801739311e-06	0.0007388467784039676	7.689731091886642e-07	1.9932707800762728e-05	0.00019368529319763184	1.5082731806614902e-05	5.631297312902461e-07	9.18766891118139e-05	0.001267783110961318	2.1174602807150222e-05	1.0805864576468593e-06	9.187471732730046e-06	0.00031838903669267893
SMAGP	0.00041365285869687796	3.703562106238678e-05	3.436740007600747e-05	6.948906229808927e-05	0.000445758574642241	0.00016825487546157092	4.789151353179477e-05	0.00024388774181716144	0.00035248056519776583	0.00030512420926243067	3.96253599319607e-05	0.00010080065840156749	2.033100463449955e-05	0.00016096272156573832	0.00039711015415377915	1.182069354399573e-05	0.00014794516027905047	8.56347742228536e-06	8.842307579470798e-06	0.0008805234101600945
RAC1	0.0006667209672741592	0.00020866144041065127	0.00011512443597894162	0.00042874200153164566	0.00025588288553990424	0.0004545029951259494	0.00047094488400034606	0.00027688543195836246	0.0005571020301431417	0.0003480497980490327	0.00017363176448270679	0.0006345061119645834	0.00031878246227279305	0.0004677670949604362	0.00018757721409201622	0.0014537152601405978	0.0007703428855165839	0.0008860288071446121	0.000700413656886667	0.0007354829576797783
CTSZ	2.9535380235756747e-05	7.729433127678931e-05	8.590307697886601e-05	5.133838567417115e-05	0.0002681377518456429	7.397113222396001e-05	0.00024417819804511964	2.1591584300040267e-05	0.00013989755825605243	4.5883138227509335e-05	4.239521877025254e-05	0.0004635276854969561	0.0001256812975043431	4.736424671136774e-05	0.00018477847333997488	0.001282590557821095	0.0001227965985890478	0.00014174581156112254	0.0001390797842759639	0.000146044185385108
SIGLEC1	8.262080086751666e-08	1.4169434514599288e-08	3.3363161833221966e-07	6.673609220797516e-08	1.1794926990660315e-07	4.1756302948670054e-07	1.3980847768380045e-07	9.565165015601451e-08	2.492866713055264e-07	3.055094452975027e-07	4.542254373518517e-06	7.164779702861779e-08	8.785610816630651e-08	8.038310994606945e-08	2.4164788214875443e-07	0.0011402262607589364	9.683802204563108e-08	2.34405106880331e-07	2.0710369597054523e-07	6.347934089490082e-08
PAM	0.00019190741295460612	8.284540672320873e-05	0.00019864663772750646	0.0001423671783413738	1.1752041245927103e-05	0.00022834404080640525	0.0004202593700028956	0.00010128708527190611	0.0009368766332045197	0.0001553120673634112	0.00011746528616640717	0.0012834316585212946	4.580854874802753e-05	0.00020790399867109954	0.00028411467792466283	3.334366192575544e-05	4.462457218323834e-05	0.0005587441264651716	0.000249125441769138	0.0003603554505389184
RBPMS2	4.393280323711224e-05	3.725265742104966e-06	4.4634816731559113e-07	8.523742422994474e-08	3.942401690437691e-06	4.294397876947187e-05	0.00037863306351937354	1.6749682174577174e-07	4.38501410826575e-05	8.57805662235478e-06	8.766231076151598e-06	4.029207048006356e-05	2.6267098292009905e-05	9.6085813083846e-08	3.203344249413931e-06	4.327357601141557e-07	2.8423144158296054e-06	1.4300233033281984e-06	0.0024924310855567455	3.2982847187668085e-05
PRKAR1A	0.0004090510483365506	0.0006905068294145167	0.0005954108200967312	0.00044219905976206064	0.0004601141845341772	0.0014031005557626486	0.0006551679689437151	0.00040265609277412295	0.0003167827380821109	0.0007190408068709075	0.0007494137971661985	0.0004643167194444686	0.00022771567455492914	0.0005326720420271158	0.0004343533073551953	0.000425110716605559	0.00042758186464197934	0.0007945810793899	0.0005543702282011509	0.000536469160579145
USP1	0.0005792077863588929	0.0003860503202304244	0.00020255094568710774	0.00047124456614255905	0.00028672374901361763	0.00024770840536803007	0.00012683654495049268	0.00034463912015780807	0.00026403189986012876	0.00035453515010885894	0.00030515753314830363	0.00016852730186656117	0.0006868248456157744	0.0003826531465165317	0.0001550187007524073	0.00012684885587077588	0.0004804276686627418	0.00046309371828101575	0.0002707421372178942	0.00015209571574814618
ANTXR1	1.4520986724164686e-06	6.1448454289347865e-06	7.971911145432387e-06	2.074528993034619e-06	1.377719968331803e-06	9.393737855134532e-06	0.00028590820147655904	4.802292551175924e-06	6.77201387588866e-05	2.874829988286365e-06	0.00026364444056525826	0.0018581870244815946	1.3766891697741812e-06	1.8401403849566123e-06	2.5836345230345614e-05	1.2815379704989027e-05	1.1042498044844251e-05	1.6600674825895112e-06	0.0002545418974477798	8.953968517744215e-07
ITM2C	0.0005301228957250714	3.164212330375449e-06	0.00015670173161197454	8.04253650130704e-05	0.0003149263502564281	0.00034280281397514045	0.0002780468494165689	0.00016660118126310408	0.0011045631254091859	0.0003744876303244382	0.00021953390387352556	0.0002022203552769497	0.0017234652768820524	0.0009231371222995222	9.821338608162478e-06	1.0531187399465125e-05	0.00027642460190691054	2.95404352073092e-05	0.00028113811276853085	1.3411442978394916e-06
BANK1	2.6258445018356724e-07	1.3435519008453412e-07	5.478017897075915e-07	8.728401894586568e-07	0.0023630945943295956	5.4641054703097325e-06	3.10242256773563e-07	2.202992419597649e-07	9.684974884294206e-07	8.825219993013889e-06	7.022561021585716e-06	2.4059727365965955e-06	1.6093022168206517e-06	2.165758132832707e-07	5.1339440688025206e-05	2.7620187665888807e-06	4.160317530477187e-06	4.537916993285762e-06	5.81457129555929e-07	7.755002684461942e-07
IGHV4-59	2.2432941193528677e-07	2.251673159037182e-08	1.3747538218922273e-07	2.059544158328208e-06	7.884069418651052e-06	5.828225084769656e-07	2.9982862770339125e-07	7.39089003332083e-08	1.81427935785905e-07	2.1354452428568038e-07	2.868319825211074e-06	1.490328571662758e-07	0.0008809432620182633	1.3811751387038385e-07	5.582691642302962e-07	5.392378810142873e-08	4.7310044237747206e-07	3.1982270343178243e-07	2.1012442630308215e-07	6.640932070922645e-08
FABP5	0.0011913222260773182	3.0551120744348736e-06	4.628559054253856e-06	1.3845295143255498e-05	1.4649355762230698e-05	9.468502867093775e-06	4.699072815128602e-05	1.673051156103611e-05	0.0008972698706202209	5.8511313909548335e-06	9.001847502076998e-06	2.4115084670484066e-05	2.7851900085806847e-05	7.471344724763185e-05	1.618785609025508e-05	0.00022131843434181064	0.0001940579677466303	0.0001295716065214947	9.317613876191899e-05	0.00027320877416059375
LINC00989	3.695928114666458e-07	2.3865625919938793e-08	3.3460128179285675e-07	5.5931682396703764e-08	9.313565385582478e-08	3.92077854485251e-05	0.0018799788085743785	7.791520317823597e-08	2.9430066206259653e-07	3.40985820912465e-07	6.073056283639744e-06	2.39090780951301e-07	1.946066845448513e-07	4.7808530467818855e-08	2.2650056052953005e-07	5.750096576662145e-08	7.310326566312142e-08	1.994021090467868e-07	0.0006454772665165365	1.9242040139033634e-07
KRT17	0.0001053662272170186	8.716386946616694e-05	4.42244163423311e-06	2.722934141274891e-06	2.4866790226951707e-06	7.450315706591937e-07	7.0774194682599045e-06	5.1678557611012366e-06	0.003845016472041607	2.543449681979837e-06	6.734953331033466e-06	1.345295345345221e-06	1.1009244190063328e-05	5.977570253890008e-06	6.947742349439068e-06	3.5585198929766193e-06	3.118058157269843e-05	4.326905582274776e-06	5.631499152514152e-05	7.280265776898887e-07
GSTM1	2.9431939765345305e-05	0.0015411191852763295	1.2287802064747666e-07	1.063039690052392e-05	1.2199612683616579e-05	1.4358870714659133e-07	6.6615793912205845e-06	3.872328591114638e-08	1.1216192206120468e-06	6.894604780427471e-07	2.3241493636305677e-06	0.00015489522775169462	0.00010543812095420435	1.3788732758257538e-05	4.067182453582063e-05	3.5986573493573815e-05	0.001161857508122921	2.64932732534362e-05	0.00020892376778647304	4.2438156810931105e-07
CLEC2D	5.429326392913936e-06	1.8093160178977996e-05	0.0008157214615494013	0.0006550737307406962	0.00024159258464351296	2.6916313800029457e-05	4.10869179177098e-05	0.0002564999449532479	1.0771107554319315e-05	0.00013010110706090927	0.00048031870392151177	4.784725024364889e-05	7.904155791038647e-05	0.0008663243497721851	9.37720833462663e-05	1.6132584278238937e-05	1.7893991753226146e-05	0.0009493625839240849	6.538260095112491e-06	6.910649517521961e-06
LINC01550	1.1623810678429436e-05	6.577067779289791e-06	0.00026936878566630185	0.0007537378114648163	2.939514160971157e-07	2.5461808036197908e-05	1.878673288047139e-06	0.00014676092541776597	1.2703453649010044e-05	1.652071841817815e-05	0.00012232514563947916	1.5473769963136874e-06	8.518690265191253e-06	0.00033253070432692766	2.163215867767576e-06	4.154644557274878e-07	7.47945796319982e-06	0.0001770217204466462	7.892828580224887e-05	4.245063962571294e-07
TSC22D1	0.0002892375341616571	0.001281864126212895	0.00012908395729027689	1.0639510946930386e-05	1.4519881915475708e-05	0.0007922856602817774	0.00018205289961770177	9.974579734262079e-05	0.00032648674095980823	5.447576040751301e-05	0.00023067106667440385	0.00026433274615556	8.16638203104958e-06	3.992790152551606e-05	0.0005319420597516	5.495467848959379e-05	4.223406358505599e-05	3.8035199395380914e-05	0.0013434046413749456	0.0012302733957767487
FBXO5	0.00010974928591167554	6.580885383300483e-05	2.3767246602801606e-05	8.565223106415942e-05	4.8945643357001245e-05	0.00010123287211172283	0.00011673607514239848	7.451940473401919e-05	0.00022628993610851467	2.4577022486482747e-05	2.7830661565531045e-05	4.5142292947275564e-05	0.001073131337761879	0.00013787011266686022	1.099946257454576e-05	2.0235596821294166e-05	7.057551556499675e-05	0.00023396781762130558	7.175638893386349e-05	3.8773479900555685e-05
MT-CO2	0.0004913724260404706	0.0019639439415186644	0.004044978879392147	0.0012366963783279061	0.0016207610024139285	0.0007409488316625357	0.0010628171730786562	0.0017951851477846503	0.00039441941771656275	0.0022537994664162397	0.0017156951362267137	0.0008307064999826252	0.0012636531610041857	0.0012491780798882246	0.0013392155524343252	0.0009141109767369926	0.0011764419032260776	0.0010415215510874987	0.0009296791977249086	0.0008897674269974232
RGS13	0.003785205539315939	1.6393801161029842e-07	6.897523417137563e-05	2.8024146558891516e-07	4.514798638410866e-05	1.686291739133594e-06	1.9293274533538352e-07	1.436629872841877e-07	3.2651823289597814e-07	7.330145308515057e-06	1.1340778655721806e-05	2.764256024079259e-08	3.835340612567961e-05	5.257618795440067e-06	2.6259597234457033e-06	4.999219072487904e-06	2.4001467409107136e-06	9.90160770015791e-05	2.967888974581001e-07	1.0506517611474919e-07
VASP	0.0002024194982368499	0.00015078563592396677	0.00015313713811337948	0.00039899282273836434	0.0006457625422626734	5.7697619922691956e-05	0.00032317923614755273	0.00022580217046197504	0.0001623569114599377	0.0005592908710241318	0.00036816977080889046	0.00011598857236094773	0.00011599834397202358	0.0005481740809045732	0.00041792981210164726	0.0006306989234872162	0.0006117164739407599	0.000691454391926527	0.00042178688454441726	0.0002764821983873844
MGLL	2.1861364075448364e-05	4.16190450778231e-05	6.856383697595447e-05	2.3241882445290685e-06	9.924292498908471e-06	0.0003055491833947599	0.00039328698767349124	1.9683722712215967e-05	6.739622767781839e-05	7.664883742108941e-05	3.138625470455736e-05	1.4169666428642813e-05	0.00013437613961286843	1.0095940524479374e-05	8.88403010321781e-05	0.00023602273722644895	8.899948443286121e-05	4.970019745087484e-06	0.0008077540551312268	0.0014468925073742867
FAM107A	0.0002756677567958832	1.0058764019049704e-05	2.8214187750563724e-06	7.175136573778218e-08	1.6456495188776898e-07	2.1382882096077083e-06	4.991767127648927e-05	5.250645926935249e-07	3.5187109460821375e-05	4.4408045596355805e-07	4.761694981425535e-06	1.4518690477416385e-05	2.2752085442334646e-06	9.037394477218186e-08	0.00011192984675290063	7.973625884005742e-07	1.3961889635538682e-06	5.803530811476776e-08	4.687075033871224e-06	0.000950086279772222
KIAA1324	4.010578413726762e-05	0.0016677742823958397	0.0001866267411969602	0.00010923108493443578	1.84676955541363e-05	1.985953076655278e-06	1.096314281312516e-05	3.1709430913906544e-05	7.209588147816248e-06	1.0216972441412508e-05	9.365408914163709e-06	8.42598637973424e-06	5.614989277091809e-06	3.099957393715158e-05	3.8290904740279075e-06	2.7530263650987763e-06	7.749281394353602e-06	0.00021889830532018095	6.660159215243766e-07	1.0468450000189478e-06
RPL23	0.0007104726973921061	0.0006643639062531292	0.0005829657893627882	0.0010545041877776384	0.0011068915482610464	0.0009754561469890177	0.00027199683245271444	0.0019827797077596188	0.0008129064226523042	0.0006415644311346114	0.0008120635757222772	0.0005602609016932547	0.0002884101995732635	0.0007161228568293154	0.00019636386423371732	0.0004846096853725612	0.0012718216748908162	0.000485743279568851	0.0005876997602172196	0.0005290445405989885
STAC2	9.552489245834295e-06	9.516242425888777e-05	1.9871313270414248e-05	1.2892431868749554e-06	4.7236952127605036e-08	1.461788343704029e-07	8.505886398779694e-06	1.2192892427265178e-05	0.00017622981977183372	6.711919127155852e-07	2.482428044459084e-06	8.737306416151114e-06	1.0455157450905972e-07	3.178589338403981e-07	1.0199864419746518e-07	1.92578545465949e-06	2.91599758384109e-06	3.567604878185193e-08	1.3249100447865203e-05	1.734260450803049e-07
RBP7	4.3412310333224013e-05	1.3387170838541351e-05	1.6550976624785108e-06	3.3044392466763384e-07	7.459553899025195e-07	1.4733460602656123e-06	3.036343059648061e-06	7.32286753191147e-06	1.4372493751579896e-05	6.545519227074692e-06	7.359422852459829e-06	5.399093652158626e-07	2.4070280346677464e-07	4.968525217918796e-07	0.00012695703480858356	6.781111005693674e-05	7.1377558015228715e-06	1.9523165519785834e-06	2.2139142856758554e-06	0.0017085201106965542
TSPAN1	2.0073307496204507e-06	0.0012008765479549766	2.1215391825535335e-06	1.5191244528978132e-06	5.933221700615832e-07	2.6041443561553024e-06	2.560104576332378e-06	1.5932440646793111e-06	7.147737051127478e-05	2.066775834919099e-07	3.970358648075489e-06	1.0985613698721863e-06	5.055051587987691e-06	1.2859699154432747e-06	4.968584335074411e-07	2.2160894275202736e-07	4.4648950279224664e-05	6.861927914769694e-08	2.8963611384824617e-06	6.486287747975439e-05
EMILIN2	1.4864317563478835e-05	3.7185955648055824e-07	0.0001007949686027132	6.798475078539923e-05	9.050996595760807e-05	0.0007210226031020284	0.00011985463788732886	7.436067244270816e-05	4.570992314256728e-05	0.00011846426059491932	0.00013387593207880855	0.00010018509055953473	2.201887582486961e-06	9.447334741707891e-05	1.1128505548185785e-06	0.001110524288378656	5.372718533180887e-06	8.410390728386119e-05	1.2237670489412267e-05	5.343772500054911e-05
CTSL	9.22928211366525e-06	4.370520036900416e-05	6.138887692941353e-05	7.487941184081137e-05	1.0288061957908212e-06	0.0002174827386625111	0.00018362859555054456	2.5856070351437666e-05	0.0002488026220817119	2.7953492462984286e-06	7.928424020064995e-05	0.00025075272424146533	3.445725496931118e-06	7.899812771938741e-06	2.9583503419416957e-05	0.001143403584137559	1.380288176733302e-05	3.0773655453231186e-05	0.0001052280786097981	0.00011213100515305996
RBMS2	2.635596683830954e-05	8.052556950133294e-05	0.00010090390424011275	5.618014711217256e-06	4.498714588407893e-06	9.889232023851946e-05	0.0007097251946106553	3.443583773332648e-05	0.0001658968103583902	2.846847019100096e-05	3.545907384250313e-05	0.0006071081152185798	8.538164365745615e-06	2.382655111432541e-05	0.0006592868594452739	0.00018065828771796077	8.851879101712257e-05	2.031196709140204e-05	0.00012512071407400072	0.0009978354210034013
SDHC	0.001010752865113318	0.0008948495960794389	0.00011616561096161604	0.0003442266897764057	0.00024641575873829424	0.00038285646587610245	0.0002162248274544254	0.00046828645281493664	0.0008535016677342355	0.00026368655380792916	0.00030321491067297757	0.00020945478172507137	0.00024333785404451191	0.00040162267396226525	9.252215386368334e-05	0.0002932711795438081	0.0014272986445575953	0.0003769535105675459	0.00038246228359639645	0.00031957385363057256
DENND1B	5.3305633628042415e-05	0.00015716358029749244	0.0011956432135775685	0.00020031498570460826	0.00016897903697099537	9.074203990167007e-05	5.039202733314596e-05	0.00015114819689188153	3.28546084347181e-05	0.00034192364546470344	0.0004224553413223475	6.32169540040195e-05	0.00023429615248460323	0.0004454477457329631	0.00018332993204239756	0.00020456234051380306	5.5197520850924775e-05	0.0005633337423205376	4.3177125917281955e-05	1.7755817680153996e-05
ANPEP	2.2107378754299134e-06	0.00019445008365437388	7.077799750732083e-07	8.494744747622462e-07	5.574318606704765e-07	0.00044995726784691215	0.0002259931934531778	5.782766265838291e-07	3.518818266456947e-05	6.722937087033642e-07	2.509087607904803e-05	0.0001853669382398948	2.182471462219837e-06	6.730072072969051e-07	8.347907169081736e-06	0.0007726746844127774	8.215886737161782e-06	2.9047427574369067e-07	2.6268078272551065e-06	4.373033334559295e-06
ADK	0.0001202659695991315	0.00039621832547709346	0.0012089493684470654	0.0004936661571264267	0.0007972996099852026	8.107948815450072e-05	0.00021021759312134236	0.00016779113502707332	0.00012907084601465613	0.0002953382791019976	0.00028689909959211946	0.00014342086797114462	0.00015139025344979018	0.0001991305616684258	0.00013059721095487475	9.808148024603724e-05	0.0001465729292249307	0.0002953177026938647	0.00013119149662088603	3.635761822806671e-05
SUB1	0.001355871558189392	0.0011651437962427735	0.00013062270591035485	0.0007404143107123673	0.0005876048817299306	0.0003321724070701748	0.00011911854380741715	0.00035361945629119873	0.0005453165504150093	0.00028817792190238833	0.0003375898231752217	0.00019286024325992912	0.001512099988758564	0.0007534734322689474	0.00018663506489247084	0.0003338347014505416	0.0028891260735690594	0.0012767931912094355	0.00025425327476114035	0.00017938677046913654
ARPC3	0.0007019670447334647	0.0004354449629317969	0.00031730180489830673	0.0009737298241816461	0.0015127432998269796	0.0002620976883918047	0.0002833620528690517	0.0009016689145937562	0.00043385953176766634	0.0009471140801906586	0.0008218917646445334	0.0002445839636493474	0.0003928516525775194	0.0012596257729455829	0.0002885479771066457	0.001610791776329279	0.001981741050258279	0.0012242612428963184	0.000415978254750371	0.0003643193340394646
PTN	9.160539775621146e-07	9.651326763560064e-06	4.42521195509471e-06	2.507421754671668e-07	7.625143894074426e-07	0.00017906124412547797	0.00038683234015479684	1.0508083505555987e-06	0.0013751690275967121	4.735292350233067e-06	3.381264104973525e-05	0.00045803881948813796	3.6767102074009017e-07	1.915064018476187e-07	6.877605187582958e-07	1.4680902893360326e-07	2.5408971282558923e-07	1.1252884490886572e-07	0.0004957327619194984	6.854444336568122e-07
SKIL	4.281491055735387e-05	0.0004800802853424102	0.0005326034151948988	0.0002843181136995554	0.0005602238234132528	2.5218669179594144e-05	0.00012734378105960786	0.00010787032806547359	4.819512105314061e-05	0.00022621513926424086	0.000245072616962716	0.0004500171635299921	0.00015549047384411097	0.0002755969180725515	0.0007824008353054523	0.00030886984313838184	0.00010149192530661821	0.0001241273566847667	5.449295349535532e-05	0.0002510064223315567
LOX	2.174671317334287e-05	4.946281251250184e-07	6.80597349855816e-06	9.661783906267374e-07	2.3244072053785203e-06	2.0412173398653977e-05	3.582617500796914e-05	2.6704515221354086e-06	0.00038944295374676585	2.9286618428159272e-06	3.113143247901462e-05	0.0013805648777633905	1.8677800426303293e-06	1.1811642934844713e-06	7.313609967241064e-05	5.908507887397718e-07	1.4826473488938063e-05	1.2052814781782217e-06	8.802036973065697e-06	9.238119673682377e-05
H2AFX	0.00018772963085211813	0.0005084259901195765	9.390492778038606e-05	0.000620728125795722	0.00037234032060950994	0.0004255170642863959	0.00011587169137783349	0.0008542286814190447	0.00015673843154218048	0.0013351679081097245	0.00011636951967375353	7.648700557183474e-05	0.0016458519967272878	0.0004443905199877918	6.878199928905815e-05	9.676991612650454e-05	0.0002036347141256556	0.00031528290128335357	0.00010974049655487761	0.00011414977052481845
PLGRKT	0.00047683482989668846	0.0008643785258755088	0.00022565489052794874	0.0003071128448937088	0.00021849597396794707	0.00015319592785090208	0.00012782326666638255	0.0006321449764072895	9.110178507398814e-05	0.00027353415498510003	0.0006157731986604631	0.0001469813723815605	0.00018944081966765225	0.0002989851636812091	4.10353131883312e-05	0.00027595876599662006	0.0006832947838120162	0.00043811119394376874	0.00010895927698584273	8.374798198929057e-05
GIMAP5	5.45505656646128e-07	9.823880731119061e-08	0.0007827664958313107	0.0006525797070935369	1.5758530480525224e-06	6.111660695751198e-06	2.912815034505911e-06	6.116478471085429e-05	9.300864576289314e-07	4.9106034566648304e-05	3.692435348057188e-05	6.339224682960776e-07	7.687252946197987e-06	0.0005213076365180314	2.524309638829436e-05	8.423951658187434e-05	1.2860099332101527e-06	4.2799492803169414e-05	9.862377510216902e-07	0.00018876222020480782
TUBB4B	0.0008542925934307277	0.0010133330943062901	0.00016690582560840994	0.00045633988338522613	0.0003851427463814616	0.00048345717368647456	0.0002061308769043535	0.0005159369902685285	0.00035779751488007605	0.0007458223262801766	0.0001583529228810221	0.00015275577607098967	0.0018424419686198235	0.00040918143349699676	0.00015120934403967112	0.00025538011686876416	0.00042275257874280214	0.00032032516901381314	0.0004989933222532272	0.00031538426992483437
ERBB3	1.8470596842234954e-05	0.0018181725172325969	7.875017217884306e-06	6.939749709999887e-06	3.5101090816169744e-06	2.932690676971106e-06	1.6515596712451952e-07	1.6237463569268584e-05	8.83193024492357e-06	6.927457434358075e-07	3.4636568670975976e-06	1.2871893204646767e-06	2.107061845890712e-06	1.1582620572880842e-05	1.4288192460298887e-06	3.144641311791929e-07	6.617611234105425e-06	2.6172807565671974e-07	2.475794360634609e-07	6.208685476849496e-08
