Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14
FCGR2B	3.665972485578095e-07	0.0003719063533935696	1.0718264093156904e-05	7.932778203212365e-07	0.0004824507050216198	3.5026348541578045e-06	4.631334320492897e-07	0.001716938684694469	8.148264896590263e-06	0.000562115281354636	6.404127930181858e-07	0.0012149085523560643	3.021192924279603e-06	5.687759312422713e-07
ALOX5	1.3630380635731854e-05	0.0005188080249354243	0.0037265492137521505	1.0423824505778612e-06	3.8000896893208846e-05	9.219535854754213e-07	2.460406903992407e-05	0.00046890214434824884	2.27365694627224e-06	0.0009944348130375147	5.868096764061193e-07	0.0009344014688394964	3.0695978239236865e-06	6.0110473896202166e-06
SPOCK1	8.39381664263783e-06	1.6890677443370805e-06	4.34452886111103e-06	1.902274902931822e-06	3.8423718251578975e-06	3.727138562226173e-07	1.0915756547547062e-06	1.737980346661061e-05	2.8718620797008043e-06	4.048571895509667e-07	0.0009370474144816399	8.353460543730762e-06	4.528813803972298e-07	3.787332843785407e-06
MPC2	0.0010637639788910747	0.00026143406284973025	0.0002609007933642715	0.0007027440005913377	0.00044161619734950364	0.000591980991885066	0.00039282196667045355	0.00033453412470407784	0.00018387188902124763	0.00021187594393268228	0.00019192825129721314	0.00027130311354994774	0.0003613022272475064	0.00020701989706140012
NCF4	1.930649062842349e-07	0.0007157541695050895	0.0009032408124767244	4.2302108340663835e-05	0.0009491883683949709	0.0007751462981104851	0.00027281459188088775	0.0003879090945702046	0.00011794464808190241	0.0010184845887124538	1.9414636653891648e-07	0.0007577388314530253	0.00010072923760162666	1.0929694553851732e-06
GOLGA8B	8.354595775017515e-05	0.00012193005386507139	5.9634752687998116e-05	2.4331915483344346e-05	0.00019748930935747921	0.00037645644624717534	0.00041091200546361506	2.8226915674167685e-05	0.0023483189288526773	0.00019983282254543155	0.00010064538946608081	6.0529996517288964e-06	0.00035403878428041935	6.24681415501982e-05
MMP28	1.7059278434317093e-06	8.7255261860264e-07	2.099766106766765e-06	4.968777602698538e-07	4.33594641435775e-06	1.6139422598371311e-07	2.7390340619604103e-05	1.928063738887431e-06	7.751715429549222e-07	9.977260560845025e-06	0.00018198990437667817	5.99343422891252e-07	4.924228846903134e-07	0.0009678080677986145
SAC3D1	0.0001737747952574864	0.0001335914566880092	1.8816142983268946e-05	0.001146158785559237	0.00022659935348201543	0.00010038976324722171	0.00012092036922695115	0.000238327935221605	0.00018010706116911024	5.378006972023286e-05	0.00014258168812375516	0.00011991300561930984	4.831594196730293e-05	6.308298179646954e-05
CBLB	3.920595190720633e-05	0.00014068055315874517	4.3859829020220786e-05	8.050721226027235e-05	2.920402039308101e-05	0.0008360242936760187	0.00017149046470876783	5.7855198974721134e-05	0.0009753422345966101	0.00012235330359544605	0.00016993394820019603	5.048321690992452e-05	0.0008095490629784763	0.00015543168410658836
GJA4	1.5292467878680327e-06	2.0633626718336018e-06	6.056288839317858e-07	1.3182487919038977e-06	7.978895837368327e-07	5.749344040850701e-07	5.290891067488701e-07	3.3915971471287776e-06	7.258258847286925e-07	8.885505735634069e-07	0.00021578939049504697	1.3679275525646517e-06	3.150775285121199e-07	0.0009829928167164326
IRF5	2.4230153940152377e-05	0.0009029683424159884	0.00013474514707922935	9.69457469182089e-05	0.00023505011631641537	0.00047298631398007274	0.0001298428833251819	0.000432828557677567	0.00013916433090344071	0.000642956409137696	2.6986197099176934e-07	0.0005583144375123084	2.9204771635704674e-05	1.2089140000171028e-06
ADAMTS9	7.534366659456282e-07	5.489701493388566e-07	8.185414799299906e-07	1.1743743471015478e-06	1.0691591114664334e-06	1.475768129921562e-07	1.4054594998924586e-07	8.043647312661051e-07	3.164175552683446e-07	2.1922875248492346e-07	8.289345714729279e-05	2.2188038428794243e-07	1.0696371077756339e-07	0.0008604637114331126
HSPA12B	5.965135642327368e-05	1.1894711633431143e-06	1.3013017223784118e-06	1.9744413293665275e-05	4.744602392747765e-06	2.779935925900645e-07	8.133343385452463e-07	3.647453240773757e-06	2.221728027507197e-05	1.1635343071247917e-06	0.00022649487073067576	7.972648745635524e-07	5.219635568209924e-07	0.0011952747590839863
MEOX2	3.3246340080950176e-07	6.752158014933229e-07	6.461636985477526e-07	2.941831098723924e-07	6.451053309319832e-07	1.4186552732553537e-07	4.1012808082996344e-07	1.2571366596603184e-06	7.359953428931476e-07	1.0129388101631775e-06	0.00023267118376679718	3.0589737320951826e-07	1.4181887308950536e-07	0.0005019225645810366
ADAM33	7.37611571821617e-08	3.130340337520465e-05	1.8329387785342988e-06	5.770181701336696e-07	1.4310131746242405e-06	1.490734291564877e-07	2.4316918256772624e-07	1.4740492588316556e-05	5.924525339651154e-06	4.4443231672630645e-07	0.0005119956913404167	6.596727075702802e-07	3.311310479148233e-07	6.991974146330904e-07
TOMM20	0.0012368321185931563	0.0004029840638395399	0.0004739931027870625	0.00022867595544084907	0.0004534768231678754	0.00039263739017769694	0.0009053769754245877	0.0004530653532128781	0.00024035006936173886	0.0005881611723452806	0.000294684519758448	0.00027484554448165	0.0006080467137508094	0.0003128592506982386
RHBDD1	0.00014373226440511644	8.79111685208045e-05	0.00014119980914983898	5.7251199905294925e-05	0.0007221786072477698	0.000176384171936661	0.00011342817742843181	0.00014792442379985005	0.0004708717460744083	0.0002951876085717231	7.720314897596836e-05	9.505535854259506e-05	0.00013681435666512698	8.41591609059833e-05
SH3BGRL3	0.00023052758479025215	0.0009276889031752944	0.0013126012636348605	0.0005644605262205005	0.00016188844165299088	0.0022369795478880405	0.0011136803077533841	0.0008494860376231372	0.000278686813544482	0.0006503963377326727	0.00020189113274682313	0.0012107290094718337	0.0013745769392699003	0.00030011049238964915
GPAA1	0.0007367234211415052	0.0002884012064896524	0.00033283972879871726	0.0004687339242082089	0.0006522387266159058	0.00034206960117444396	0.00024867907632142305	0.00026570502086542547	0.00048022286500781775	0.00021303730318322778	0.0003095640568062663	0.0002158263378078118	0.00035734137054532766	0.00018172776617575437
CD68	1.4373815247381572e-05	0.0004868765245191753	0.00018171817646361887	1.2260791663720738e-05	5.9318339481251314e-05	7.962964446051046e-06	6.3841271185083315e-06	8.24240778456442e-05	6.011706773279002e-06	7.060117786750197e-05	4.3538260797504336e-05	0.002605179790407419	6.921021395100979e-06	7.0570808929915074e-06
FANCD2	5.400286681833677e-05	0.0001279717544093728	2.7767293431679718e-05	0.0007374410633929074	5.470428732223809e-06	0.00012546303332783282	0.00014760262274648994	2.209882950410247e-05	0.00039998977445065975	0.00028035129071213305	1.253918253496522e-05	2.8924396247020923e-05	0.00016030578990466893	2.8423790354281664e-05
LRRFIP1	0.0005308939726091921	0.0010042970534414053	0.0006274470943026245	0.00042952640797011554	0.00012517966388259083	0.0009275224874727428	0.0007101352675817907	0.00038817344466224313	0.0011312942951917648	0.0005725358496420085	0.000200034657609649	0.0006261933594942093	0.0007427004748024046	0.0005471527110785246
FNDC3B	8.134342351695523e-05	0.00011267097579548135	5.5668973800493404e-05	6.495862180599943e-05	0.0013053718721494079	0.00020171883807051927	3.5105476854369044e-05	7.11085885995999e-05	0.0003164467343594879	5.334120487532346e-06	0.0007003371138125658	0.0005245383363217115	2.5479725081822835e-05	0.00043889236985705793
POU2F2	1.4320509080789634e-06	0.0009348966414108872	1.6843088815221563e-05	3.917184949386865e-05	0.0005668571684509516	0.00035469452268444	0.0003400182176847011	0.0003627626283559948	0.0004143739934079349	0.0020988008473068476	1.746010093484074e-05	0.0002587978378869593	0.00015156311565078795	6.347636372083798e-06
ADGRA2	9.002291108117788e-07	2.3551626782136736e-06	4.482375970837893e-06	6.545952260239574e-07	6.827804554632166e-06	3.151228611386614e-07	6.213424512679921e-07	6.242101790121524e-06	4.116148829780286e-06	1.7027149397108587e-06	0.0008875272469595075	2.2495496523333713e-06	5.585645794781158e-07	0.0002687533851712942
SAMD9	3.213876698282547e-05	0.0006333020282909274	8.094342774711549e-05	0.0001316559937549755	5.947139288764447e-05	0.0006560389883816242	0.00017430119623895735	4.872999852523208e-05	0.0002171411906601861	0.00022102573711890727	9.438457345822826e-05	0.0002027467271545902	0.00041380280163139105	0.00012236498878337443
ADH1B	2.5925160684892035e-07	1.0504136298550293e-06	4.769280508298834e-07	9.46327133988234e-07	4.4514948172036384e-07	8.461873335363634e-07	2.438014917061082e-06	1.7751913219399285e-06	6.759712505299831e-06	4.6443246901617385e-06	0.00023692402464803308	7.506635029130848e-07	2.8192241074975755e-07	5.236677225184394e-07
RNF13	0.00030403921846300364	0.00039340934017673135	0.00021066174667794257	6.593707803403959e-05	0.00027641747146844864	0.0002442447585053742	0.0003253674367442727	0.00020869466243311763	0.00030131867970339954	0.0003188574337400496	0.00020920980023220181	0.0008663455955684185	0.0003227593842893839	0.0003429120115470141
BID	0.00014392432058230042	0.0011026397114619613	0.00014285733050201088	0.00024498425773344934	0.0004300845321267843	0.00025960407219827175	0.00023361195053439587	0.000998718198388815	0.00013202660193201154	0.00019569580035749823	7.163087866501883e-05	0.0006493318360298872	0.0003456471604295075	0.0003337617963552475
ACP5	0.0001599122624611482	0.0003418115375097841	0.00024262559600174427	5.14957973791752e-05	7.055709284031764e-05	0.0006773915374651551	8.8971879449673e-05	0.00011392553278710693	0.0001820259349187836	0.0005548433982767165	6.541617040056735e-05	0.0009419454145245254	8.476785296807066e-05	1.959712562893401e-06
MGAT4A	8.526572491973639e-05	0.00035599080729298294	2.7631645934889093e-05	6.804020085837692e-05	3.953834675485268e-05	0.00016425730427727103	0.0005907154991291463	5.173949830350466e-05	0.0008819818613119423	0.00012256306945346296	7.152825219236547e-06	0.0005924876895733178	0.0006494445260614157	0.00021823424322064966
EFEMP2	4.6634853788418695e-05	8.439725206699222e-06	2.5030838514794596e-05	1.2423007319739554e-05	1.8268330677528866e-05	1.1468608136055991e-05	1.1978409929724876e-05	1.0133069736184552e-05	4.478673145058565e-05	2.4440792003588285e-06	0.0013804755872115493	1.2524467820185237e-05	5.654220785800135e-06	0.00016418892482761294
IGLV3-19	4.680189569228332e-09	3.8268672142294236e-06	0.00033468299079686403	7.329041551429327e-08	0.0019255613442510366	8.729689398023766e-07	1.4049562651052838e-06	1.1131462997582275e-05	1.2459506137929566e-07	1.4526227460009977e-05	8.521681849060769e-08	1.491729051394941e-07	1.153534981312987e-06	1.190716929500013e-07
NCKAP1L	1.287460804633156e-07	0.0007523548556491733	0.0003238279605284333	4.829959652852267e-05	0.00011478132364572957	0.00048260221956297755	0.0002929276670329273	0.0005499881808646023	0.0005749536794610322	0.000495961750857532	4.972587248630589e-07	0.0007059044437482953	0.0005764046218246222	4.4381579300534213e-07
SEPN1	0.0005130642093718052	6.456957635236904e-05	7.486215326935053e-05	0.0001365582866128534	1.3919113371230196e-05	4.558360524242744e-05	0.00011599678691709414	4.53231405117549e-05	0.0002651024260558188	3.393509905436076e-05	0.0004936910700052977	0.00024036165268626064	2.9418648409773596e-05	0.0010492730652913451
ARHGEF6	1.3291140021465253e-05	0.00031588395358994603	0.0019023980712518096	7.800078310538083e-05	4.858464308199473e-05	0.0005181630840525031	0.0003422893350943923	0.00014379541971720755	0.0004767740610986948	0.00017390337598044425	5.512982897926122e-05	0.00015783647540956736	0.0003463985922280699	0.00010509000276215374
RACGAP1	4.4167125452077016e-05	9.408759069629014e-05	4.346992864157073e-05	0.002514864318072796	5.3794261475559324e-05	0.0001118573491112329	4.535133484750986e-05	1.588742816238664e-05	3.9556030969833955e-05	4.555026316666044e-05	2.349143869651016e-05	9.723563562147319e-05	5.369265636545606e-05	5.9349473303882405e-05
NR4A2	0.00011981421266682446	0.0004488561244215816	0.00020235397096257657	6.682940875180066e-05	0.00012931331002619117	0.00039121267036534846	0.0005698128952644765	0.0004116570926271379	0.0007044782396405935	0.0006186999962665141	9.129455975198653e-06	0.0003169465053360909	0.0006996758165769279	1.903462180052884e-05
SLC16A3	2.107798536599148e-05	0.0006414517411030829	0.00017035214114002883	0.00010931498400168493	0.000229322598897852	0.0003414792590774596	9.221912478096783e-05	0.00012626541138160974	0.00017994234804064035	7.725807517999783e-05	0.00020616564142983407	0.0011784813832491636	0.00011388004350010306	0.00014883240510243922
RAC3	0.0007206198642961681	4.994069968233816e-06	1.6332485301973065e-06	0.00024590332759544253	2.915657387347892e-05	2.116473115165718e-05	2.115776078426279e-05	2.4735109036555514e-06	4.33572586189257e-06	5.698159384337487e-07	0.00017952150665223598	4.923476353724254e-06	1.4395061043614987e-05	1.104782768379664e-05
MORF4L2	0.0006693585310131311	0.00019310982315801084	0.00012292724568396807	0.0003767550806514919	0.0004104791150894016	0.00017376341565977782	0.0002100622223224491	0.0002442992408759892	0.0002864043053705245	0.0001406274677719921	0.0005108069162815809	0.00018465804168954492	0.0001536385389044881	0.00024343503173440695
PTTG1IP	0.00044293931568972766	0.0004013037832919508	0.0002613183169160038	0.00012599278124980628	0.00015330578025896102	0.00019719719421118498	0.0001809110981412232	0.00021353724878281355	0.000339350663125515	0.0001004296209430322	0.0009167691459879279	0.0006933736731298268	0.00018410710617899895	0.0006078272708691657
CYC1	0.0005895489011891186	0.00046403188025578856	0.00012841048010159284	0.0007370600942522287	0.0004150979220867157	0.000389124674256891	0.00027884921291843057	0.000530888035427779	0.0001864560617832467	0.00026130248443223536	0.00020457485516089946	0.000283258268609643	0.0003061851894017309	0.00023154373047873378
CD28	4.254424368355103e-08	1.814753341022879e-05	5.548230888052785e-07	3.965256109950133e-05	1.514727046014741e-05	0.0004558728833217174	0.0006852805381640792	3.607391363402712e-06	0.0002411285968264565	1.1399134791645338e-06	1.405020668698853e-07	4.110836744075641e-05	0.0004935942124575377	2.122020816841541e-07
SH3KBP1	7.483799890906084e-06	0.0006272972095757723	0.00048229037201963365	0.0001693204540060833	9.156656597042456e-05	0.0007717528496868908	0.0005528760957531631	0.0002885935246013105	0.0004520357761066407	0.00033458875259384513	0.00018880830612033606	0.00032126024598255754	0.0007113596657291055	0.00010407397348899394
C5orf56	5.645842611556873e-05	0.00029373669531196356	0.0001362007751595229	7.593708141939715e-05	0.00041041840449906886	0.0006966024520806968	0.00030123177566565573	9.864391176961362e-05	0.0007151140598580241	0.0003609803970903158	0.00016036981833167374	7.097508205333725e-05	0.0008944898727349937	9.732686157803982e-05
SCN4B	2.3983116079762112e-06	5.077891387372802e-07	2.3124653125705663e-07	2.5656621005509805e-07	7.505404369112512e-07	1.4231082445803622e-07	9.973199865953575e-08	9.341046097688377e-05	5.96124550611421e-07	2.2007925792877359e-07	0.00034391487133689225	6.442766107284115e-07	8.806125606497517e-08	1.8759396880341228e-07
ZNF593	0.0006994619616307318	0.0002965047606267035	0.00031608357676304877	0.0002307114627910778	0.0008849659934639931	0.0003432946978136897	0.00027606356889009476	0.0003815326781477779	0.00015365658327937126	0.0002553185331635177	0.00020933426276315004	0.0002349070564378053	0.00017511889745946974	0.00018717221973929554
PCDH7	5.022935965826036e-06	1.1704353255481692e-06	2.327060201423592e-06	7.33530214347411e-07	1.5624646039213985e-06	5.652244681186858e-07	4.948908554069931e-07	2.131949031536351e-06	5.5002033150231e-06	4.329614284870331e-07	0.0008084511500783265	7.250947078318859e-07	5.473301598613034e-07	2.395283900114009e-06
ZBTB48	0.00019039856852032244	0.0001753444375935942	0.0005149254575371742	8.953724318416789e-05	0.00012914462422486395	0.00023193565721157938	0.0002443196135573089	0.00019012470147572458	0.0008658620645292103	0.00020790296548511833	0.00011751987767638639	0.00015163366333581507	0.00028606673004105687	0.00013539988140109926
NEIL3	1.5706099532053486e-08	3.641220473582507e-06	1.6145978065651434e-07	0.0014746292727068067	6.268743391046883e-07	3.2723883123253472e-06	1.2103171798116819e-07	1.6593139662290923e-06	1.977049777224238e-07	3.4407025850669015e-07	3.3851316061372927e-07	3.9635901316614763e-07	6.575983206857927e-07	2.4236130684585078e-06
AR	0.0017742138588801026	1.6178360965568572e-05	5.372590749175288e-06	2.3390798560285475e-06	4.025794623885304e-06	3.2610131484034355e-07	8.390755283471663e-06	3.0441801754932385e-06	7.665209705010056e-05	5.25965697306674e-06	0.00018060460570268333	1.5829416497581406e-06	1.7966034420169308e-06	1.057376812241273e-05
NDUFB7	0.0011073759524151683	0.00037528175744228065	0.00033380018430761993	0.0007006910163909197	0.0010426868684589863	0.0006832018261775374	0.0005056392983533442	0.0006284031551331282	0.0003492336254566908	0.0003733917255885899	0.0005240559694357216	0.0005067071761004627	0.0004999361117370427	0.00041690265061333776
RPL38	0.0010152831673622131	0.0005920373369008303	0.0005402847309596837	0.000508926052134484	0.0003628862032201141	0.0005053597269579768	0.0018604254582896829	0.0009197969338856637	0.0004253537335898727	0.0012979081366211176	0.0005182374734431505	0.00046769314212724566	0.0012840026756748557	0.0005054312641732395
PDIA4	0.0002995660179294646	0.0003941127215512097	0.0001502243394497782	0.0002835981431417167	0.002238004468381405	0.00030990695813670754	0.00024002788995858282	0.00037920213071629405	0.0004048690025229007	0.00012617687752936035	0.00042805535485967994	0.0003858858544845134	0.0002712317800614983	0.0003899774164892733
KCNJ3	1.639065771996684e-08	1.9945872509197216e-07	9.363521513705564e-08	6.533006313702572e-08	1.938991402994361e-07	2.9010919888605713e-08	2.1532351013320294e-08	2.7934171953347686e-07	1.238089311073054e-07	7.055756867657692e-08	1.8735768492206262e-08	3.751494759285379e-08	2.9244219490465184e-08	3.513389046361226e-08
PLVAP	7.934613677207381e-07	7.881172496126965e-05	2.829288405337138e-06	8.447973414149601e-07	7.014707534835907e-06	2.8684556241387327e-07	1.6593401142017683e-06	9.232266165781766e-06	1.109694130718708e-05	4.021931090392172e-06	2.788104893625132e-06	4.899949090031441e-06	9.044716762218741e-07	0.0023879711516201496
ANKH	1.617890302441083e-05	9.268021676689386e-05	6.380146805895492e-05	5.0772359827533364e-05	0.00010177268268307671	0.00021659671620000154	0.0003836274263449013	4.78802430734504e-05	0.0002667365479283035	0.00012554606655612588	0.0006076229619793594	0.0003993231803178787	0.00018721193191595376	0.00020596124522853643
SAMD9L	8.162120138877071e-06	0.0009458657586947083	0.00013820530148223042	0.00013762000889983028	0.00020763043721672148	0.0007491192081943154	4.849912875215523e-05	7.236308010760695e-05	0.00017520945402793586	0.00020865311671514064	0.0001502208469901234	0.00026301975594833493	0.00032613961957395077	0.00014059696695767343
PLN	4.9099826355814e-06	4.913702582598489e-07	3.5690499089469085e-07	4.4297121348790824e-07	9.80356730906351e-07	1.4102654404268833e-06	4.075792219282448e-07	1.0193305115535622e-06	3.070107368330355e-06	2.750672081219818e-07	0.00032950466265901923	3.3025577295120456e-07	1.309011508965341e-06	9.352327197120758e-07
TGFBR3	7.506063411710784e-06	5.686481472366722e-06	3.2354171253246022e-06	1.2514014088083059e-05	9.056999260792509e-06	0.00010401970212114975	0.00011274310236331075	3.4082268030033447e-06	0.0004572759207803756	2.483191337887547e-06	0.0002755177556537092	3.5977285506305634e-07	0.00033290343708358705	0.0005751708522439003
ARHGEF40	3.101364563917741e-05	3.110595571342856e-05	0.0007372177788056433	1.1612170965236146e-05	6.339824903989211e-05	2.9646867005794775e-06	2.621150269987993e-05	0.00010722650768002495	0.00014352492871694267	7.760372682241723e-06	0.0006124560604803264	0.0004019011394120753	8.997842996905092e-06	0.0001638594694668427
PAG1	1.724290882521018e-06	0.0005050100735388696	0.00019167157006449997	0.00011201218148926273	0.00013907739776186645	0.0007774982950650156	0.0005228136433288455	5.6793556723278016e-05	0.0005474331555888057	0.00015832550707273185	8.842437091516331e-05	0.0001581417745910585	0.0006172804860398173	3.4290139865333913e-06
PTP4A2	0.001493329182267189	0.0003164691443089396	0.00024258981284219772	0.0003484393237158656	0.00027613394195213914	0.0003994606377091259	0.0003634555614553392	0.0002695616567507386	0.0004387142835184932	0.00023637100821360946	0.0002322501823073253	0.0003002813027705997	0.0006735220085829496	0.00013277679681777954
ANKRD22	9.645797945267987e-06	0.0014254277339205146	3.557881314009137e-07	1.8195256643593893e-06	3.822829057753552e-07	3.789466973103117e-06	6.627900006606069e-08	2.3742166376905516e-05	2.7964955506831757e-07	8.826491466606967e-07	1.0036853126393908e-07	0.0005181805463507771	4.5104707169230096e-07	1.5345042925218877e-07
C2orf40	3.9467180613428354e-05	3.4412923355375824e-07	1.8453704342391575e-07	2.347804155533595e-07	3.418096525820147e-07	1.4493146238692134e-07	6.0502839005494025e-06	4.998925646759744e-07	2.7793134904641192e-06	1.7903664684126852e-07	5.9059479099232703e-05	3.818629181751021e-07	1.8549661717770505e-06	4.9096703151008114e-05
MTFR2	1.2921805137011688e-06	7.95554879005067e-05	5.462374247144908e-06	0.0019166532438248396	1.6599689843133092e-05	5.8890295804303605e-06	2.389935843893909e-06	1.1903240192623343e-05	8.332290803991782e-07	9.352780580229592e-06	6.441115942834585e-07	1.9968261767644435e-05	1.5605540966134868e-06	1.3798131703879335e-06
CXCL16	0.000200390160898678	0.0002367064298596233	0.0007699662237428129	6.497013600892387e-06	1.7826318071456626e-05	2.3269763005373534e-06	2.4107492208713666e-05	0.0006894828984513879	4.475042806006968e-05	4.136278948863037e-05	7.41689364076592e-05	0.0018281646771356463	1.4847274542262312e-05	3.813495277427137e-05
RPL28	0.0015167574165388942	0.001385149429552257	0.0008057656232267618	0.0007650869665667415	0.0007374071865342557	0.0014476095093414187	0.003473609685897827	0.0018773777410387993	0.0005656113498844206	0.0023961318656802177	0.0007334809051826596	0.0007626123260706663	0.002431298606097698	0.000540133798494935
COA3	0.0011251450050622225	0.0002406892745057121	0.0003010749933309853	0.0004946404369547963	0.00046494673006236553	0.0004733190289698541	0.0003301422402728349	0.000368388689821586	0.00015121159958653152	0.0003078072622884065	0.0003665375988930464	0.0003312412591185421	0.0002475784276612103	0.0003233417228329927
BAD	0.0010584323899820447	0.00015316549979615957	0.00022028341481927782	0.0003818381519522518	0.00035312381805852056	0.00037805549800395966	0.000314277975121513	0.00016668143507558852	0.00012355846411082894	0.00016539703938178718	0.00037904782220721245	0.00018339965026825666	0.0002582911401987076	0.000269379117526114
GSTO1	0.0001751383242662996	0.0004749709623865783	0.00046052466495893896	0.0004030720447190106	0.0001919372589327395	0.000447874452220276	0.00042937532998621464	0.0005409650621004403	0.0002822707174345851	0.0002951341448351741	0.0003649673599284142	0.0011376256588846445	0.00027797018992714584	0.0003368932812009007
ST14	0.00048404413973912597	0.0005223730695433915	0.00011674314737319946	2.7493970264913514e-05	6.911010859766975e-05	2.3039159202653536e-07	2.154306685042684e-06	3.638341149780899e-05	1.0552116691542324e-06	0.00012382287241052836	1.5205064300971571e-06	0.0009100884199142456	4.92145318276016e-07	9.247874004358891e-06
RNF152	2.0051566025358625e-05	4.836269908992108e-07	6.726090191477851e-07	2.6035297651105793e-06	8.023101827348e-07	4.591409208387631e-07	8.674930427332583e-07	7.357025424425956e-07	1.116668681788724e-05	2.4973067525024817e-07	0.000553506484720856	4.2639240405151213e-07	6.1049122450640425e-06	5.612942186417058e-05
GPR35	5.674597559846006e-06	8.9393557573203e-05	0.001986908260732889	1.637657987885177e-05	5.257557404547697e-06	5.326314567355439e-05	4.166532744420692e-05	0.0004572304605972022	0.000588492548558861	2.6141373155041947e-07	1.720468389976304e-05	0.0002859924570657313	8.070763578871265e-05	1.1112414313174668e-06
PPP1R15A	0.0005792914889752865	0.0008046363946050406	0.0007679168484173715	9.144853538600728e-05	0.0008341563516296446	0.00025864318013191223	0.0005752769066020846	0.0006147332605905831	0.000973013520706445	0.0007209568284451962	0.00021197616297286004	0.0005404710536822677	0.0005061874981038272	0.00020169328490737826
HNRNPA2B1	0.0008387730340473354	0.0010721017606556416	0.0006897337734699249	0.001769650960341096	0.00037790482747368515	0.0009688614518381655	0.0009478225256316364	0.0008921816479414701	0.0018820023396983743	0.0010413507698103786	0.0005083764554001391	0.0004839157045353204	0.0011359192430973053	0.000653583905659616
ATP2B1	0.00014795619063079357	0.0003528041415847838	4.463410732569173e-05	9.402290743310004e-05	0.00020610321371350437	0.00018772092880681157	0.0004691164940595627	0.0009167579119093716	0.0011602923041209579	0.000702474033460021	0.00016654026694595814	0.0003572811547201127	0.000348583678714931	0.00026177812833338976
HGF	9.564626424207745e-08	1.9383585822652094e-05	0.0001520298537798226	2.581596163508948e-07	2.2621212337980978e-05	1.837690604133968e-07	5.442509518616134e-07	2.075232941933791e-06	1.2880267604487017e-05	2.510335662009311e-06	0.0002966728643514216	0.000266365212155506	3.096601517427189e-07	7.545827884314349e-06
RP11-25K19.1	3.1117999697016785e-06	0.00010954144090646878	0.00023896565835457295	8.655725832795724e-05	3.235202530049719e-05	0.000981454853899777	0.000127431470900774	5.969921403448097e-06	9.313835471402854e-05	8.79987928783521e-05	8.73569388204487e-06	1.2674519211941515e-06	0.00030160797177813947	9.747470812726533e-07
SH3D19	0.00010853230196516961	3.01384279737249e-05	2.5623106921557337e-05	1.5180246919044293e-05	1.5771611288073473e-05	1.2191968380648177e-05	2.0397490516188554e-05	1.4037512301001698e-05	5.893448178539984e-05	6.058244707674021e-06	0.0007512127631343901	5.97498092247406e-06	1.3555905752582476e-05	0.00022437391453422606
CBX3	0.000510270067024976	0.000445781770395115	0.0005532072973437607	0.001006684498861432	0.00022350676590576768	0.0007759635918773711	0.0006303438567556441	0.0002446543949190527	0.00046391953947022557	0.00044015320600010455	0.00027027519536204636	0.00023733296256978065	0.0006065681227482855	0.000323812710121274
PKP4	0.00043716852087527514	1.4044027921045199e-05	7.510081195505336e-05	0.00016131249140016735	1.9962208170909435e-05	1.6988809875329025e-05	5.0787533837137744e-05	4.697347685578279e-05	0.00018550724780652672	3.0178935048752464e-05	0.00011459105735411867	3.6086170439375564e-05	5.682783012161963e-05	0.0012615957530215383
ADAM19	2.773476239781303e-07	0.0009623526711948216	3.1119391223910498e-06	3.5914032196160406e-05	0.0003433822130318731	0.00046507632941938937	0.00014478625962510705	0.00022029272804502398	0.0002525405725464225	0.0006930679082870483	0.00016467392561025918	1.2759825949615333e-05	0.00011467321019154042	6.829214544268325e-05
GPX3	1.2797448107448872e-05	4.715172508440446e-06	1.0380717867519706e-06	9.261340892408043e-06	1.1259014172537718e-05	2.7836113076773472e-06	2.0587101516866824e-06	2.3172080545919016e-05	5.4898755479371175e-06	1.071445058187237e-05	0.0004191051993984729	0.0002998849959112704	2.675016276043607e-06	0.000268672127276659
EEF1D	0.001609120867215097	0.0005128581542521715	0.0005812776507809758	0.0006075959536246955	0.0008221601601690054	0.0007071400759741664	0.0018090973608195782	0.0008089948096312582	0.00036131421802565455	0.001119071850553155	0.000382389931473881	0.00028141820803284645	0.0011385380057618022	0.00031895635765977204
CNTRL	6.818344263592735e-05	0.0004981029778718948	0.0001442078355466947	0.0003736032813321799	9.345667785964906e-05	0.00042451763874851167	0.0003978729364462197	0.00011879990779561922	0.0007797691505402327	0.0005683310446329415	5.2226507250452414e-05	0.00016126320406328887	0.0005073823849670589	6.0372836742317304e-05
IGLV3-21	3.969249817714626e-08	1.560208943374164e-06	8.269353770629095e-07	2.514600794256694e-07	0.0020693724509328604	3.8649451994388073e-07	1.6362979522455134e-06	1.6177881434487063e-06	2.473881522746524e-06	1.8040029317489825e-05	2.3931320924930333e-07	1.5018704857538978e-07	2.0859349092461343e-07	1.691969089279155e-07
EAF2	9.563814819557592e-05	0.0004627348098438233	0.00014589913189411163	9.612866415409371e-05	0.0031850477680563927	2.2306123355519958e-05	6.155003211461008e-05	0.00041855406016111374	6.569317338289693e-05	0.001458249636925757	1.9658447854453698e-05	0.0001533779432065785	4.694814924732782e-05	1.221041657117894e-05
SMCHD1	7.748043572064489e-05	0.00033638766035437584	0.00017729666433297098	0.00023399089695885777	0.0002741788630373776	0.0006469596410170197	0.0005403308314271271	0.00014906884462106973	0.0008781830547377467	0.0007399309542961419	0.00014028149598743767	0.0001575843634782359	0.0008309214026667178	0.0001452924043405801
