Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
PLPP1	0.00040805392200127244	0.0003338129026815295	1.217146564158611e-05	8.563310257159173e-05	6.480700540123507e-05	0.0014557887334376574	2.719627991609741e-05	2.7054556994698942e-05	0.0010199389653280377	0.00033921212889254093	7.078373164404184e-05	6.56630945741199e-05
CTNND1	1.0314211067452561e-05	0.0003949673264287412	0.0007130116573534906	1.3278304322739132e-05	4.3142714275745675e-05	0.0013229439500719309	2.584283720352687e-05	0.0004624676366802305	0.0004906514659523964	0.00032568848109804094	1.827062078518793e-05	2.2646147044724785e-05
FCGR3B	2.2123933263173967e-07	1.2372210278499551e-07	1.1025645285656083e-08	3.2263076832350635e-07	3.0695855457452126e-07	6.423267109312292e-07	4.7361103838738927e-07	0.0006402478902600706	3.5485720673023025e-07	8.793038119847552e-08	6.47040633339202e-06	2.7999917620036285e-06
CALM3	0.0014350246638059616	0.0003817104734480381	0.0005727861425839365	0.0015125250210985541	0.0002515935047995299	0.00014695707068312913	0.0002944820444099605	0.0006020315340720117	0.0003307078732177615	0.0003552376292645931	0.0006964158965274692	0.0006140221958048642
CXCL11	9.357640351481677e-07	9.23347906791605e-05	3.896857947438548e-07	3.0389362564164912e-06	3.4310207297494344e-07	5.670594691764563e-05	2.38726124734967e-06	0.00024017853138502687	8.305265509989113e-06	4.276698746252805e-06	2.7733747742786363e-07	3.916658215530333e-07
ZFHX4	6.91471825575718e-07	0.0012482770252972841	9.103413276534411e-07	9.84805637926911e-07	2.2338049348036293e-06	6.225403467396973e-06	7.507895588787505e-06	1.9505584987200564e-06	3.936254870495759e-06	6.249648140510544e-05	7.18181581760291e-07	2.162220653190161e-06
LPP	0.0002696753654163331	0.0009392643114551902	0.000280295149423182	0.00011857027857331559	0.00013470629346556962	0.0006689477013424039	5.53820573259145e-05	0.00016681657871231437	0.000257645093370229	0.0012138988822698593	0.00023918450460769236	0.00011424756667111069
CYTL1	1.7280531494634488e-07	5.077337732473097e-07	2.483207595105341e-07	5.250684580460074e-07	1.2892966196886846e-06	0.00025925622321665287	4.345149136497639e-06	5.774518649559468e-05	0.0015938718570396304	1.0397614005341893e-06	1.4828114558440575e-07	2.5755277874850435e-06
SPECC1	4.666175300371833e-05	0.0004950736183673143	5.014486669097096e-05	3.631573054008186e-05	7.322860619751737e-05	6.884792674100026e-05	2.198941547248978e-05	0.00036105155595578253	1.1162397640873678e-05	0.0009666804107837379	5.099641566630453e-05	5.549297566176392e-05
HIP1R	0.00010327264317311347	1.3662619494425599e-05	0.00013950010179542005	5.450480239233002e-05	0.0007510814466513693	0.0007232645875774324	9.637167386244982e-05	1.7221821053681197e-06	0.00019487434474285692	8.04166393209016e-06	0.00016723651788197458	0.0002654990239534527
RGL3	2.180501894599729e-07	4.827460884371249e-07	0.0002806552511174232	2.2999799398348841e-07	3.135229417239316e-05	0.00011988801998086274	4.4165586587041616e-05	4.4342690671328455e-05	7.399382411676925e-06	0.0008093108190223575	6.508144423378326e-08	1.4261519254432642e-07
CD47	0.00048183929175138474	0.00020448662689886987	0.00013233030040282756	0.00039404467679560184	0.0007591283065266907	0.00015254970639944077	0.00031490420224145055	0.0003278798540122807	0.00010156986536458135	0.00012001812137896195	0.0007958017522469163	0.0005781633080914617
EPS8	4.543571776594035e-06	0.00017524704162497073	0.00012410464114509523	1.7499613022664562e-05	1.0921517969109118e-05	0.00020125611627008766	1.261850593436975e-05	0.00011338488548062742	0.0002542929141782224	0.0019885781221091747	3.963594281231053e-06	9.88617648545187e-06
CD22	5.6858218158595264e-05	4.908443429485487e-07	4.107354470761493e-05	9.81365815277968e-07	0.00230293907225132	1.6759724985604407e-06	3.84350187232485e-06	9.636485629016533e-05	3.3992330372711876e-06	6.881923013679625e-07	2.4634647388666053e-07	1.6713055401851307e-06
FNBP1L	6.111380116635701e-06	0.00031745785963721573	0.0008264821954071522	8.384521606785711e-06	7.093162275850773e-05	0.0007092149462550879	2.2658217858406715e-05	2.143846904800739e-05	0.0005154218524694443	0.00020771169511135668	6.027512881701114e-06	4.2240466427756473e-05
SEMA5B	2.8814119445996766e-07	7.728648370175506e-07	4.730161720090109e-07	1.6289731092911097e-06	8.037392831283796e-07	3.873451532854233e-06	1.2553377928270493e-06	2.373830909618846e-07	8.947427886596415e-06	0.00101253401953727	3.816989647020819e-06	1.4365244282998901e-07
KIAA1549	2.043516076355445e-07	0.00016307317127939314	0.00026707505458034575	2.1173568143240118e-07	3.681980160763487e-07	0.00043465205817483366	7.788122275087517e-06	2.184736331400927e-06	5.605629485216923e-05	3.452678720350377e-05	2.6674953801375523e-07	3.761807079172286e-07
ST8SIA4	0.000505833828356117	1.1973749678872991e-05	1.0820876923389733e-06	0.00013173218758311123	0.00029111033654771745	0.0005612790118902922	0.00026714973500929773	0.00042814502376131713	0.00015946854546200484	0.00013097553164698184	0.000551200530026108	0.00015718404029030353
CILP2	8.321393920596165e-07	0.0011237050639465451	6.308882234407065e-07	4.3326733134563256e-07	5.380272796173813e-07	3.981956069765147e-06	2.276482518936973e-06	6.465055548687815e-07	9.53807898440573e-07	8.918087814890896e-07	5.927133628347292e-08	1.0775995633593993e-06
LGALS1	0.00018425173766445369	0.0018412043573334813	7.034039299469441e-05	0.00035734320408664644	6.371338531607762e-05	0.00023950060131028295	0.0001849618274718523	0.0007236638339236379	0.00013318499259185046	0.0007008020184002817	0.00016504383529536426	4.6363973524421453e-05
HIST1H2BH	2.757025504251942e-05	2.3589183228978072e-07	0.00034127660910598934	0.0011703188065439463	6.579689397767652e-06	1.5201182577584404e-05	7.445005758199841e-05	1.4468246263277251e-05	2.3294853690458694e-06	1.1495810525730121e-07	1.781331047823187e-05	4.9851081712404266e-05
RP11-160E2.6	0.00010557119821896777	3.6954843380954117e-05	0.0007299683638848364	9.961806063074619e-05	0.0005382834933698177	5.7755361922318116e-05	0.0014319742331281304	0.0004686687025241554	0.0001314714172622189	0.00015911665104795247	0.0002539421839173883	0.0003954371786676347
IL4R	0.0005348696722649038	0.00020023100660182536	3.432848461670801e-05	0.00015223794616758823	0.0006320099346339703	0.0003391047357581556	2.316768041055184e-05	0.00023707230866421014	9.301323734689504e-05	0.000184355114470236	0.000241080328123644	0.0003351148625370115
DCLK1	8.652647238704958e-07	0.0008000459638424218	0.0010621098335832357	7.564563475170871e-06	5.388732461142354e-06	5.5778527894290164e-05	2.3327238523052074e-05	4.271783836884424e-06	1.8906233890447766e-05	0.0008233231492340565	1.3009525900997687e-06	1.53906785271829e-05
TOMM7	0.0007055374444462359	0.0006923257024027407	0.001058316440321505	0.0006102389306761324	0.0014604481402784586	0.0001890133135020733	0.0005072912899777293	0.00043029742664657533	0.0007661764393560588	0.0006743189296685159	0.001302155782468617	0.0023245688062161207
NPW	1.730889744067099e-05	8.598243766755331e-06	0.0001107227653847076	0.0001922838855534792	6.802157258789521e-06	1.8695060134632513e-05	2.5607063435018063e-05	2.4718585791561054e-06	4.950269612891134e-06	4.822617938771145e-06	4.780455128639005e-06	4.572159753024607e-07
LRR1	0.00013362412573769689	6.472480890806764e-05	0.00011560219718376175	0.000898886879440397	0.0001310542575083673	3.217606354155578e-05	0.00011762792564695701	0.00012229950516484678	7.325828482862562e-05	9.877454431261867e-05	0.0001694149395916611	0.00015495916886720806
RPL17	0.0004423603822942823	0.00023458231589756906	0.000582012056838721	0.00046606658725067973	0.0008280792972072959	0.00011958296818193048	0.0005272609414532781	0.000261101609794423	0.00041742503526620567	0.0002587385242804885	0.0007130820886231959	0.0009217767510563135
PPM1G	0.0010983978863805532	0.00022363255266100168	0.00037418471765704453	0.0007917433977127075	0.0003318458911962807	0.00025757058756425977	0.00037897811853326857	0.0002460380783304572	0.00034412520471960306	0.00027923149173147976	0.0005502427229657769	0.0005569825298152864
ACACB	3.528214438119903e-05	0.00017748922982718796	4.011797864222899e-05	3.188155824318528e-05	3.3778182114474475e-05	0.0006631986470893025	4.194477878627367e-05	1.629053076612763e-05	0.0004138246295042336	0.00010101459338329732	6.059708175598644e-05	5.87683571211528e-05
SLC29A1	5.072742351330817e-05	0.00014734857541043311	0.0007212382624857128	9.895825496641919e-05	2.7249088816461153e-05	0.000781116308644414	0.00017669470980763435	0.0002855854108929634	0.0010050879791378975	0.000739203009288758	7.537208148278296e-06	1.9707376850419678e-05
MTHFD1	0.00040294695645570755	0.0001384974893881008	0.0001716234110062942	0.0005734711303375661	0.00019633780175354332	9.809593757381663e-05	6.820381531724706e-05	0.0001477594778407365	0.00014446298882830888	0.00016374059487134218	0.00019122919184155762	9.848001354839653e-05
SNHG8	0.0002714420552365482	0.00016985439287964255	0.0011421141680330038	0.00024317334464285523	0.0009034951217472553	9.739537199493498e-05	0.00043178617488592863	0.00016455638979095966	0.0005184474284760654	0.0002299912739545107	0.0005020477110520005	0.0010126298293471336
FOXM1	6.344658913803869e-07	1.5379424667116837e-07	2.699673132156022e-05	0.0026117742527276278	2.8578938326973e-07	1.5315183190978132e-05	3.0452445116679883e-06	5.042130396759603e-06	1.8829550754162483e-06	2.2742256078345235e-06	1.4779831758460205e-07	3.4850458519031235e-07
ARSA	0.0004762770258821547	0.0003043459728360176	0.00024131371174007654	0.00016624554700683802	0.000180490969796665	0.00021404137078206986	0.002095717005431652	0.00032875940087251365	6.556289736181498e-05	9.78773896349594e-05	0.0004363330372143537	0.0003069151134695858
NFE2	4.8257430051990013e-08	3.095279055287392e-08	1.8629885744303465e-05	7.00752806892524e-08	8.154989217246111e-08	5.137738980920403e-07	2.1184996512602083e-07	0.0007351068197749555	4.2611264916558866e-07	8.003619456076194e-08	2.226950890360513e-08	5.064216779260278e-08
TAL1	2.273084874104825e-06	5.996786001105647e-08	1.5349520253948867e-05	2.0922909982346027e-07	7.321328894249746e-07	0.0010275060776621103	7.975678499860805e-07	2.0634065549529623e-06	0.0010897096944972873	6.946731900825398e-07	8.577596588565939e-08	1.4353896915508813e-07
TFF3	4.875401415915803e-08	3.243872015445959e-08	0.0014338321052491665	7.407295044004059e-08	7.996860063030908e-08	7.5045149969810154e-06	2.120723223697496e-07	3.5075437665454956e-08	1.1145026292069815e-05	7.055854212012491e-08	2.3280028571548428e-08	3.056512198895689e-08
AKAP2	0.00041806339868344367	2.519134432077408e-05	2.6945957870339043e-05	5.372053783503361e-05	0.0006395470700226724	0.00012029048957629129	0.00044577050721272826	8.82255335454829e-05	0.0005248507368378341	3.253476825193502e-05	4.553262624540366e-05	1.2164407962700352e-05
TNS2	5.088617399451323e-06	0.0003797930257860571	0.00011885598360095173	4.777976755576674e-06	6.855478204670362e-06	0.0014548834878951311	6.342982942442177e-06	4.513026851782342e-06	0.0007498438353650272	0.0009781927801668644	1.0610109484332497e-06	6.37932998870383e-06
FAM105A	0.00015592413546983153	0.00012387493916321546	0.00011227326467633247	0.00021897390251979232	1.0239115908916574e-05	1.0858428140636533e-05	8.322318535647355e-06	0.0007602145196869969	8.724690997041762e-05	4.774066383106401e-06	0.00039620400639250875	0.00028931975248269737
SH3PXD2B	8.054573754634475e-07	0.0011956694070249796	6.289808516157791e-05	2.7050921289628604e-06	5.1950160013802815e-06	0.00018670772260520607	7.116555934771895e-06	0.00010494610614841804	6.581912748515606e-05	0.00010932397708529606	1.394290507050755e-06	3.2008663310989505e-06
SUGCT	9.8212217380933e-07	0.000799861503764987	3.3924061426660046e-06	5.11762027599616e-06	9.372542263008654e-05	4.755694590130588e-06	8.490635082125664e-06	3.3645067105680937e-06	3.285771526861936e-06	8.912668999982998e-05	8.778212645665917e-07	1.1368842024239711e-05
IER3	3.0811945180175826e-05	9.181434870697558e-05	0.0008723105420358479	2.125835271726828e-05	8.6590680439258e-06	0.0001231870410265401	0.00013146965648047626	0.001306407735683024	0.00023716613941360265	0.00033888121834024787	5.030832107877359e-05	6.453941750805825e-05
ADGRL2	7.699638899794081e-07	0.00022604204423259944	5.668112862622365e-06	1.1076348300775862e-06	1.8555930410002475e-06	0.0012989764800295234	3.4119073006877443e-06	1.5406227475978085e-06	0.0003243866958655417	0.0005779603961855173	3.6933803926331166e-07	1.0070597227240796e-06
PLXDC2	1.8845101976694423e-06	0.0013848841190338135	4.0447685023536906e-05	3.693842018037685e-06	4.499076567299198e-06	0.0002804495161399245	9.82391975412611e-06	0.000797254266217351	0.00014963724242988974	1.3896427844883874e-05	1.2344505648798076e-06	5.818166755489074e-06
FEZ1	6.844340987299802e-07	0.000398984964704141	1.8154386225432972e-06	1.6219735698541626e-05	2.9372570224950323e-06	7.576546977361431e-06	4.031302523799241e-06	1.2327087461017072e-05	2.225184471171815e-05	0.0007878796895965934	3.279755765106529e-05	3.8952344766585156e-05
CDCA3	2.7956759822700405e-06	8.56012320582522e-06	2.645155655045528e-05	0.0024473615922033787	1.6011905472623766e-06	9.789505384105723e-06	3.865209873765707e-05	3.792697270910139e-06	2.1611415377265075e-06	4.548860943032196e-06	4.516666081144649e-07	1.0544454198679887e-07
LIMA1	0.00039475064841099083	0.0009774742648005486	0.00027339017833583057	0.0001503644307376817	1.576379145262763e-05	0.00048270527622662485	2.6602459911373444e-05	6.272451719269156e-05	0.00040110378176905215	0.000549571996089071	9.545994544168934e-05	0.00014973912038840353
SDC2	1.0085592521136277e-06	0.0004417623276822269	0.00011301099584670737	2.8940480660821777e-06	1.3571652743848972e-06	7.192871635197662e-06	1.021583466354059e-05	9.329146996606141e-05	2.644046617206186e-06	0.0005834720213897526	8.793138590590388e-07	9.286925433116267e-07
SVOPL	2.1271623040775012e-07	1.6449038753307832e-07	0.00014621445734519511	6.133076340120169e-07	1.4152072935758042e-06	1.076203233196793e-07	3.985502701198129e-07	2.127388256667473e-07	5.18685624228965e-07	6.279126864683349e-06	2.006116517350165e-07	8.789621119831281e-07
CAP1	0.0008679172024130821	0.00041176617378368974	0.0003045050543732941	0.0006858202978037298	0.000602808257099241	0.0003204484819434583	0.0001959307846846059	0.0008528704638592899	0.00035012513399124146	0.0004522742237895727	0.000942473765462637	0.0005176723934710026
MPP1	0.0001096838095691055	7.930259016575292e-05	3.180388011969626e-05	5.25902614754159e-05	4.2017403757199645e-05	9.824166045291349e-05	8.397232159040868e-05	0.001345788943581283	0.00035521728568710387	7.974597974680364e-05	9.23604893614538e-05	6.727653089910746e-05
SPRY1	7.168074080254883e-05	0.000673921313136816	1.4717412341269664e-05	2.6961917683365755e-05	7.434235885739326e-05	0.000677367381285876	9.161020898318384e-06	4.944222382619046e-06	0.00097983842715621	0.0004902202636003494	7.654399087186903e-05	4.3328349420335144e-05
SARAF	0.0009247908601537347	0.0001514303294243291	0.0006159375770948827	0.0004845133807975799	0.000666222011204809	0.00011033963528461754	0.0005155755789019167	0.0003041386080440134	0.00018110078235622495	0.00023043683904688805	0.0013236418599262834	0.0023441275116056204
GREM1	1.9571027110032446e-07	0.0008059734827838838	1.802103639647612e-07	9.511364282843715e-07	3.970031684730202e-06	6.376237251970451e-06	3.933831521862885e-06	2.845618382707471e-06	1.4593380228689057e-06	1.915513394123991e-06	2.701774519664468e-07	6.653828563685238e-07
PLA2G15	0.00012046304618706927	0.0002482654817868024	4.9624133680481464e-05	7.095109322108328e-05	7.87731769378297e-05	0.00022575455659534782	6.859619315946475e-05	0.0005704175564460456	9.62899430305697e-05	9.298250370193273e-05	8.180044824257493e-05	8.986621833173558e-05
EMP3	0.0005874423077329993	0.00043332012137398124	2.535681596782524e-05	0.0004372137482278049	0.0005037084920331836	4.310787335271016e-05	0.0006234617903828621	0.0008668992668390274	5.222317486186512e-05	0.00022215783246792853	0.0012142937630414963	0.0011516861850395799
HLA-DMB	0.00010097025369759649	6.614246785829891e-07	2.188643748013419e-06	5.403071554610506e-05	0.00137279462069273	9.9723125458695e-05	5.574544957198668e-06	0.0012727533467113972	0.00016199031961150467	2.2852009351481684e-06	0.00012844752927776426	2.338329068152234e-05
SLC2A3	0.00039038294926285744	7.313708192668855e-05	5.84571864692407e-07	0.00015315580822061747	0.0005357282934710383	0.00013948175183031708	2.676906115084421e-05	0.0003462373570073396	0.00025532260769978166	0.00012278238136786968	0.0004157836956437677	0.0009970315732061863
CD58	0.0007018271135166287	7.087350240908563e-05	5.031263208365999e-05	0.0002523514558561146	8.543611329514533e-05	0.00015159508620854467	5.490015973919071e-05	0.00034743291325867176	0.000124703801702708	0.00011351025750627741	0.0005325382808223367	0.00022460833133663982
ADAP2	5.243770374363521e-06	1.928085794133949e-06	5.165386937733274e-06	2.8009053494315594e-06	4.328349677962251e-05	9.890607543638907e-06	2.652977673278656e-05	0.0015766173601150513	2.767956857496756e-06	0.0005897753871977329	2.082912260448211e-06	5.934801720286487e-06
NCAPG	4.286919647711329e-06	5.478023581417801e-07	2.7564374249777757e-05	0.0015701523516327143	1.3729796819461626e-06	2.153169407392852e-05	9.296137250203174e-06	5.298632004269166e-06	3.4340782804065384e-06	4.275302103451395e-07	5.551566459871538e-07	2.1784190096241218e-07
PROS1	9.101275281864218e-06	0.0003239072975702584	2.3899721782072447e-05	9.894648428598884e-06	1.0270698112435639e-05	0.0004680186975747347	1.7591757568879984e-05	8.512177009833977e-05	0.0008287796517834067	0.0006762848352082074	8.375820357287012e-07	3.3681610602798173e-06
PXDN	2.8303700219112216e-06	0.001312781823799014	9.263566607842222e-05	2.9311370326468023e-06	2.6675593289837707e-06	0.0011926767183467746	9.33957016968634e-06	4.061778327013599e-06	8.482526754960418e-05	0.00034479398163966835	7.308622684831789e-07	1.0063009767691256e-06
MGST3	0.00020062626572325826	0.0007820489699952304	0.0005733434809371829	0.00029872727463953197	0.0002184851618949324	0.0004623997665476054	0.00032769606332294643	0.00042295100865885615	0.0009910541120916605	0.0013856844743713737	0.00038031599251553416	0.0003984397917520255
NR2F2-AS1	2.189472212421606e-07	0.00011954321234952658	3.01413251690974e-06	5.442879569272918e-07	8.802365414339874e-07	0.00010693974036257714	2.7119481273985002e-06	1.0723247214627918e-06	7.937393093015999e-05	0.0011959117837250233	1.4350402466334344e-07	1.9804494399977557e-07
MCM4	3.9079048292478547e-05	3.7651523598469794e-05	0.0002032716729445383	0.0007494925521314144	3.039893817913253e-05	5.476449223351665e-05	1.9320435967529193e-05	2.4532488168915734e-05	2.689061511773616e-05	5.4671512771165e-05	3.190161078236997e-05	2.5824198019108735e-05
AZGP1	2.400152197878924e-06	6.340209893096471e-06	0.0009954576380550861	1.0871667655010242e-05	1.110614903154783e-05	1.944238283613231e-05	4.425269253260922e-06	2.8357487735775067e-06	2.717847337407875e-06	9.705859156383667e-06	7.641416232218035e-06	1.3963967830932233e-05
IFNG	0.000402788253268227	1.3225053407950327e-07	1.032774648024315e-07	0.00011072723282268271	3.0126821570775064e-07	1.3454312863814266e-07	1.2865714325016597e-06	1.0538131789417093e-07	2.4519724206584215e-07	1.6663922508541873e-07	0.00017887790454551578	1.3538479834096506e-05
AC017002.1	0.0008696791483089328	2.2873038687976077e-05	1.126590447597664e-07	9.53272101469338e-05	1.8149427205571556e-07	4.0556875319452956e-05	9.85537440101325e-07	7.4473227869020775e-06	2.496559773135232e-06	6.532904080813751e-06	1.0517450391489547e-05	4.7060393626452424e-07
C1orf54	7.447144980687881e-06	8.389658614760265e-05	2.2346595869748853e-05	1.1652888133539818e-05	2.1479940187418833e-05	0.0012491721427068114	2.1439598640426993e-05	0.0006245649419724941	0.0008096451638266444	0.0005321085918694735	1.1657056347758044e-05	4.720208380604163e-05
ATP5E	0.0017270244425162673	0.0010212550405412912	0.0013102131197229028	0.0015384270809590816	0.0010217810049653053	0.0005678302841261029	0.0010686255991458893	0.0013705046148970723	0.0009855960961431265	0.0005537012475542724	0.0015481171431019902	0.0013044900260865688
C1QTNF6	2.6133535357075743e-05	0.0011562943691387773	2.13034545595292e-05	2.5072860807995312e-05	2.5447119696764275e-05	0.00016435683937743306	3.306003054603934e-05	9.97786810330581e-06	3.000178185175173e-05	0.00029843952506780624	2.0868596038781106e-05	6.0235288401599973e-05
PKD1	8.541561692254618e-05	0.0007590912282466888	0.0002052585332421586	0.0001354752021143213	7.54873690311797e-05	0.00041710532968863845	9.647854312788695e-05	8.949566836236045e-05	0.00012416247045621276	0.00024773000041022897	0.00019216365762986243	0.00010235236550215632
PTGDS	1.3387656281338423e-06	0.00047561441897414625	2.4912628759921063e-06	1.5976850136212306e-06	0.000278215593425557	2.5476647351752035e-06	4.0801365685183555e-05	3.584620571928099e-05	9.695327753433958e-05	3.908165672328323e-05	5.428734084489406e-07	2.1062171072117053e-05
KIF14	1.5384898688353132e-07	8.363557526536169e-07	2.0378554836497642e-05	0.0010915917810052633	1.3540415011448204e-07	2.4223842046922073e-05	6.608902822335949e-06	1.4080965229368303e-06	1.9149581476085586e-07	9.290228604186268e-07	5.588685070279098e-08	6.655513828945914e-08
TNFSF13	1.8075763819069834e-06	1.0145286069018766e-05	0.000326394074363634	2.5330557491543004e-06	0.00021400926925707608	2.316268000868149e-05	3.618977643782273e-05	0.0014330432750284672	1.5103300938790198e-05	4.4585216528503224e-05	5.438163270810037e-07	8.460581739200279e-06
SEPT6	0.000974251248408109	8.40090579004027e-05	1.2157388482592069e-05	0.0004160265962127596	0.000771461462136358	7.408982492052019e-05	0.0003388198674656451	0.00012699504441116005	9.081333701033145e-05	8.578859706176445e-05	0.0009272064780816436	0.0010688470210880041
SUN2	0.00034339085686951876	0.00013125913392286748	5.338518531061709e-05	0.0003375824016984552	0.00033819914096966386	0.00016473345749545842	4.364138294477016e-05	0.00011681996693369001	0.00010987404675688595	7.598989031976089e-05	0.0012613575672730803	0.000743290816899389
SERINC2	5.531405349756824e-06	0.0001310228690272197	0.0012524817138910294	6.288200438575586e-06	4.357485067885136e-06	9.43632549024187e-05	1.5073043869051617e-05	6.942130858078599e-05	3.3765474654501304e-05	2.3190100364445243e-06	2.567223646110506e-06	4.018801064376021e-06
NEGR1	8.988721447167336e-07	0.0010217318776994944	3.1236941140377894e-05	2.6083182547154138e-06	1.4623976312577724e-05	4.822351456823526e-06	1.7745993318385445e-05	7.747349627607036e-06	3.6690673823613906e-06	5.209019218455069e-05	2.5762722088984447e-07	3.2922359878284624e-06
GIMAP6	0.0003034094988834113	2.186876372434199e-06	2.6950348797072365e-07	0.00013642267731484026	2.6033856102003483e-06	0.00032992567867040634	6.057187874830561e-06	0.0002084005973301828	0.0008999741985462606	1.370189465887961e-06	0.0008377007907256484	0.0004388076195027679
CALU	8.39956701383926e-05	0.0014053573831915855	0.00018039321003016084	9.593684080755338e-05	9.985351789509878e-05	0.0004406641237437725	0.00043023188482038677	0.00013932496949564666	0.00015848751354496926	0.00039435847429558635	8.250155951827765e-05	9.544259955873713e-05
EVI2B	0.00029136735247448087	7.200913387350738e-06	2.3773696966600255e-07	0.00012169248657301068	0.0003294255875516683	1.8323862605029717e-06	0.00016182713443413377	0.00034169229911640286	4.128753971599508e-06	7.716902814536297e-07	0.0004398304154165089	0.000176025481778197
EEF2	0.0006764293648302555	0.0009293033508583903	0.0018362774280831218	0.0005530033959075809	0.0019160103984177113	0.0002964893647003919	0.0010652048513293266	0.0003917534777428955	0.001049207290634513	0.0010790659580379725	0.000706047285348177	0.002437550574541092
LINC00863	0.00019034974684473127	7.541072409367189e-05	0.000264676142251119	4.5428449084283784e-05	0.00016239151591435075	9.063142351806164e-05	7.251239730976522e-05	8.055041689658538e-05	8.344761590706185e-05	0.0001027061152854003	0.00010322214075131342	0.0002649702946655452
CENPA	1.313550228587701e-07	1.575823375787877e-06	8.292297934531234e-06	0.001947993878275156	1.326044696270401e-07	4.788349997397745e-06	3.2292966807290213e-06	2.0654965737776365e-06	6.153404683573171e-07	2.634481575114478e-07	4.287543475811617e-08	6.557970522180767e-08
RNASET2	0.0005540178390219808	8.70034346007742e-05	0.00043125770753249526	0.0002083682338707149	0.0010813773842528462	3.481062958599068e-05	0.0006105913198553026	0.0012814425863325596	3.6458561226027086e-05	6.517828296637163e-05	0.00035238315467722714	0.0009069356019608676
TRDC	1.4457144970947411e-05	8.64304126935167e-07	3.831034064205596e-06	8.213568798964843e-05	1.4836356285741203e-06	3.818794880317e-07	1.6619924281258136e-06	3.6944751968803757e-07	4.7140696324277087e-07	1.035149693962012e-06	0.0006649587885476649	5.479415995068848e-05
NME4	1.2657678780669812e-05	0.000587216520216316	0.0008223570766858757	9.477300773141906e-05	0.00014508933236356825	0.0002188850921811536	0.00045596249401569366	0.0001942144299391657	0.00018939065921586007	0.0004045615787617862	5.806485205539502e-05	0.0002653655828908086
CPNE3	0.00020803527149837464	0.00026151936617679894	0.0007597138173878193	0.00026820009225048125	0.00028879824094474316	0.00013637843949254602	0.00022011398687027395	0.000165040313731879	0.0003778098616749048	0.0002618412545416504	0.0002747401304077357	0.0002827329153660685
ARPC5L	0.0007269755587913096	0.00012950941163580865	0.00034918211167678237	0.0008308145916089416	0.0006520493770949543	0.0002755307068582624	0.0005928701139055192	0.00014200343866832554	0.0003129972901660949	0.00014479865785688162	0.0010756070259958506	0.00042080687126144767
GAMT	7.519416976720095e-05	8.37222978589125e-05	0.0010130875743925571	0.00028789901989512146	0.0001253258960787207	6.803088581364136e-06	0.0002840000670403242	9.411360952071846e-05	2.0600042262231e-05	0.0003950302198063582	0.00019477217574603856	0.00026386749232187867
BIRC5	4.5994485731171153e-07	2.4270493668154813e-06	4.413647548062727e-05	0.0028197355568408966	2.4423587774435873e-07	7.508169346692739e-06	4.373918727651471e-06	6.10277174928342e-06	1.0522236379983951e-06	9.252901236322941e-07	1.272610603564317e-07	1.1252486586954547e-07
ATP5D	0.0010596428764984012	0.00048813666217029095	0.0002924826985690743	0.0007508655544370413	0.0008508405298925936	0.00020190130453556776	0.0012501529417932034	0.0005409793229773641	0.0004819264286197722	0.00046666403068229556	0.0009854044765233994	0.0010706832399591804
KCNC2	4.704738998384528e-08	2.945807864307426e-08	2.795553655232652e-07	6.30420302627499e-08	7.823520320471289e-08	6.400826890740063e-08	2.070254225827739e-07	3.370034207250683e-08	9.443301962619444e-08	0.020458152517676353	2.1388284920931255e-08	2.9274849211446963e-08
HPGDS	1.9791361410170794e-05	4.481241688836235e-08	0.00014368380652740598	1.3454445024763118e-06	1.8228774933959357e-07	3.031761934835231e-06	1.92127117770724e-06	0.0005621550953947008	8.666122539580101e-07	1.5535069053385087e-07	3.8747793951188214e-07	1.7914661611939664e-06
KRTCAP3	9.91807428363245e-06	9.045208571478724e-06	0.0011673640692606568	1.6148105714819394e-05	5.5629068810958415e-05	1.751085619616788e-05	2.9558967071352527e-05	5.4911615734454244e-06	8.319750577356899e-07	9.195950951834675e-06	3.726127397385426e-05	6.882278103148565e-05
TOX	0.0010055083548650146	7.095194632711355e-06	4.580131189868553e-06	0.00022340353461913764	9.598847100278363e-05	7.797115131324972e-07	1.567457184137311e-05	9.337186384072993e-07	3.008612338817329e-06	3.846090294246096e-06	0.0003967933007515967	5.7003082474693656e-05
RASEF	2.1643901959578216e-07	4.407921733218245e-05	0.0011973296059295535	1.6027496485548909e-06	1.034985530168342e-06	1.550060187582858e-05	6.348982878989773e-06	1.2722989595204126e-06	1.7923462110047694e-06	1.0246122656099033e-05	2.4834770329107414e-07	5.445479587251612e-07
OAZ2	0.0001697709085419774	0.0002343957166885957	0.00039299653144553304	0.00018616636225488037	0.00015082015306688845	0.0006326427683234215	0.00016405072528868914	0.0004166727012488991	0.00030185937066562474	0.001192636089399457	0.00012989755487069488	0.00015031237853690982
ORAI2	0.00035630050115287304	0.00021926267072558403	0.00010269409540342167	0.00011632329551503062	0.0011558642145246267	0.0003915332490578294	0.0008547310717403889	0.00021149989333935082	0.00015227422409225255	0.00012523964687716216	0.00016539300850126892	0.0003196834586560726
