Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
TNFRSF4	1.252451056643622e-06	1.7674103219178505e-05	7.776030543027446e-06	5.364560820453335e-06	1.9718056137207896e-05	3.856787770928349e-06	0.0002360779617447406	0.008050593547523022	1.7188885976793244e-05	3.263342662762625e-08	0.0003488481161184609	3.10591931338422e-05	2.0842027481648984e-07	1.1442858038890336e-07	6.626053618674632e-06	6.383873551385477e-05	5.134011007612571e-05	0.0014225004706531763	0.0005002996767871082	2.7173618377673847e-07	6.45243126200512e-05	3.473489050520584e-05	9.216193575412035e-05	6.172262510517612e-05
PDK4	6.690844429613207e-07	1.3959041780253756e-06	1.5995851754269097e-07	1.9112070731353015e-05	0.0009039078140631318	5.397212134994334e-07	1.697944571787957e-05	1.0413981499368674e-06	6.781346542084066e-07	9.481548659096006e-06	0.00018476547847967595	2.2408241875382373e-06	2.392974238318857e-06	2.4811339244479313e-05	0.00025210261810570955	7.688591949772672e-07	0.000521112815476954	1.7390111679560505e-06	7.588116091028496e-07	0.00022508310212288052	4.220079972583335e-06	2.337791011086665e-05	5.615029863292875e-07	8.050152246141806e-06
CRTAP	0.0002439499949105084	0.00035520849633030593	0.00011682404874591157	0.0012943599140271544	0.0005568434717133641	9.662332013249397e-05	0.00021449485211633146	0.0002393824834143743	0.00027815153589472175	0.00023588382464367896	0.00017469062004238367	0.000903670268598944	0.0007658381946384907	0.00010868287063203752	0.0005033448105677962	0.00029711175011470914	0.0014654166297987103	0.00019630610768217593	0.0003110953839495778	0.000931879912968725	0.000604828295763582	0.00019999302458018064	7.032794383121654e-05	0.0002045840083155781
MYO1D	8.534260996384546e-05	0.00017186588956974447	4.653113865060732e-05	0.0011330529814586043	8.456518844468519e-05	2.4035394744714722e-05	0.00019491177226882428	9.762043919181451e-05	0.00035690056392923	9.163765935227275e-05	0.00041440458153374493	0.00012892029189970344	0.0013223878340795636	7.208789611468092e-05	7.670606282772496e-05	3.3849235478555784e-05	0.0001506723347119987	0.0001105420378735289	2.5414761694264598e-05	0.00027080607833340764	6.744379788869992e-05	0.0007468097028322518	7.218164682853967e-06	8.494382200296968e-05
GAS6	2.0674679035437293e-05	2.7497912014950998e-05	5.328888619260397e-06	0.001002515316940844	0.0002310397831024602	7.886015737312846e-06	8.086397428996861e-05	4.831054866372142e-06	0.0011082588462159038	3.617754191509448e-05	0.0005065143341198564	2.93434209197585e-06	0.0013798990985378623	2.769681486824993e-06	0.0002786835830193013	1.6025562217691913e-05	0.0006312947953119874	3.132397978333756e-05	5.482338110596174e-06	0.000632333685643971	7.670375453017186e-06	0.0007406970835290849	2.711842398639419e-06	1.2292881592657068e-06
SKAP1	7.369743252638727e-05	0.000963639176916331	0.00011382275988580659	6.991958798607811e-07	1.801591338335129e-06	0.0010717266704887152	0.00031316810054704547	0.0006366519373841584	2.2528594854520634e-05	1.3193524864618666e-05	4.324298515712144e-06	0.0005313737201504409	2.470310676017107e-07	0.000103432044852525	6.881090826027503e-07	0.0007381766918115318	3.0796497867413564e-06	0.0012356066145002842	0.001361214672215283	4.2635417685232824e-07	0.0005675100837834179	2.751633928710362e-06	0.0010554855689406395	0.0008208820363506675
SLA	0.00013527229020837694	0.0005252200062386692	7.147624273784459e-05	4.819451987714274e-06	1.4704596651426982e-06	0.0004640008555725217	0.00043181984801776707	0.002151878084987402	6.0619375290116295e-05	1.937178808475437e-07	1.2093236136934138e-06	5.6212662457255647e-05	2.4919293082348304e-06	6.579758746738662e-07	0.00031301286071538925	0.0003397371619939804	9.896099300021888e-07	0.0007520914659835398	0.0008944976143538952	1.2077076689820387e-06	0.00013138202484697104	1.4723367485203198e-06	0.0014443815452978015	0.0006100533064454794
TCEAL4	7.601191464345902e-05	0.00015002836880739778	4.692979564424604e-05	0.0006099249585531652	0.00038811846752651036	3.791714334511198e-05	0.00013201635738369077	8.199397416319698e-05	7.260304118972272e-05	0.0007283210288733244	0.0002962257422041148	0.0003542416379787028	0.0004454354930203408	0.000752168707549572	0.00024085627228487283	9.691251034382731e-05	0.0006165314116515219	0.00015570170944556594	9.908818901749328e-05	0.00039183307671919465	0.0001928758720168844	0.00024235621094703674	4.2043986468343064e-05	0.00012658712512347847
ATPIF1	0.0005059143295511603	0.0005890753818675876	0.0011047458974644542	0.0004455421876627952	0.0004405031504575163	0.0006920493324287236	0.001064375159330666	0.0008980974089354277	0.0007877686875872314	0.0015230306889861822	0.0003682121750898659	0.00043453529360704124	0.00035239048884250224	0.0009408688056282699	0.0003616639878600836	0.000646002939902246	0.0005162490415386856	0.0008842123788781464	0.0010160089004784822	0.000341396895237267	0.0011717112502083182	0.00011817172344308347	0.0008874731138348579	0.0007214767974801362
CEBPB	0.00015912762319203466	0.0004965683910995722	0.00011941935372306034	0.00036925083259120584	1.2576568224176299e-05	0.0004765735357068479	0.00019882804190274328	6.152580317575485e-05	0.0002496121160220355	0.00019055340089835227	9.273408068111166e-06	0.0003307634615339339	0.0003121575282420963	1.6594065527897328e-05	0.000854191486723721	0.00039869046304374933	0.0003710959281306714	0.0002362583327339962	0.0002864512207452208	0.00017152252257801592	9.906331251841038e-05	0.00029391070711426437	0.0004796012071892619	0.00040801370050758123
ARL6IP5	0.0006289067096076906	0.0008688998059369624	0.0001335203560302034	0.000495784159284085	0.00026721690664999187	0.000942347920499742	0.0014701198088005185	0.0017574448138475418	0.0001065025498974137	0.00022599838848691434	0.00013089925050735474	0.0005875097122043371	0.00024707315606065094	0.0004886187962256372	0.00039396429201588035	0.0009577588061802089	0.000671970599796623	0.001006432226859033	0.0009453058592043817	0.00016582407988607883	0.000656425894703716	0.00011922976409550756	0.0008181795128621161	0.0007061233045533299
ICOS	1.3786162753604003e-06	9.506757487542927e-05	3.0329512810567394e-05	1.8780677635277243e-07	2.9042806204415683e-07	0.0001005842350423336	0.00018054030078928918	0.0015412895008921623	2.200252765760524e-06	2.0526993438352292e-08	3.9525838246845524e-07	2.4150963895408495e-07	1.9911239235170797e-07	1.4706111528539623e-07	1.7650049244366528e-07	0.00013458391185849905	2.839922785824456e-07	0.0008955895900726318	0.0013815289130434394	1.802200841893864e-07	2.699380820558872e-05	1.3435501386993565e-06	0.00039206730434671044	1.6297695765388198e-05
SNRPE	0.0002794743049889803	0.00024455346283502877	0.000974007009062916	0.0002719004696700722	0.0003333938948344439	0.0003147847601212561	0.00037978601176291704	0.00037910547689534724	0.00019583954417612404	0.0016721012070775032	0.00015797963715158403	0.00018616486340761185	0.00021309367730282247	0.0001112290847231634	0.00021461666619870812	0.0003073267580475658	0.00041579719982109964	0.00024102869792841375	0.00036065783933736384	0.0002476577355992049	0.0006813607760705054	6.722408579662442e-05	0.0003954466083087027	0.00038207045872695744
ZDHHC12	0.00029452473972924054	0.0003291047760285437	0.0007366669015027583	0.00010941257642116398	9.530963143333793e-05	0.0003809438494499773	0.0002872402546927333	0.00047089389408938587	0.0003602271026466042	0.0002468879392836243	7.069495040923357e-05	0.00019956982578150928	0.00012680883810389787	0.0006652318988926709	0.0002973813097923994	0.00031206628773361444	7.708816701779142e-05	0.0004071377625223249	0.00046179682249203324	9.299979865318164e-05	0.000548921583686024	1.784655796654988e-05	0.0006376614328473806	0.0003663346578832716
CSGALNACT1	0.0001401561457896605	0.00014141312567517161	4.0689748857403174e-05	5.7291053963126615e-05	0.0004249883641023189	3.6234265280654654e-05	0.000194892447325401	0.0005560151184909046	0.00013195053907111287	1.5997409718693234e-05	0.0007884447113610804	2.217829205619637e-06	2.8473239581217058e-05	2.9858203561161645e-05	1.077199794963235e-05	0.00020823207159992307	6.463267345679924e-05	0.0014861486852169037	0.0003352195199113339	7.978147914400324e-05	8.824135875329375e-05	9.563256753608584e-05	0.0003555302682798356	9.083876648219302e-06
EGFL7	6.874025757497293e-07	1.4507488685921999e-06	1.1347325198585168e-05	3.8099544781289296e-06	0.0020399477798491716	6.838078547843907e-07	2.3520809918409213e-05	7.267648925335379e-06	7.9534502219758e-06	8.018240623641759e-05	0.0023073144257068634	0.0001348742953268811	1.1774215636251029e-05	9.809378752834164e-06	1.4093158824834973e-05	2.0543068330880487e-06	2.1674261006410234e-05	6.157155439723283e-06	1.24754967600893e-06	7.188721610873472e-06	1.0509394087421242e-05	3.6468220059759915e-05	2.049028353212634e-06	4.581492703437107e-06
TMEM25	2.539657725719735e-05	0.00011488678865134716	1.211281505675288e-05	0.00015831764903850853	7.712308433838189e-05	2.4175720682251267e-05	3.131222547381185e-05	2.7973073883913457e-05	8.59622159623541e-05	0.0005712020210921764	5.8372770581627265e-06	5.300756129145157e-06	7.356132118729874e-05	0.0018452551448717713	6.218976409400057e-07	0.00018380490655545145	0.0002551069192122668	0.00020645215408876538	7.745082257315516e-05	3.731286051333882e-05	8.120314305415377e-05	0.00011316980817355216	4.622681808541529e-05	0.00014063938579056412
CLDN3	2.1757366539532086e-06	1.1003098734363448e-06	9.892536581901368e-06	4.036055543110706e-07	1.4976201327954186e-06	1.2115184517824673e-06	3.137185194646008e-05	1.8034083382190147e-07	3.753729833988473e-05	0.0009038693970069289	1.337991420768958e-06	7.002709025982767e-07	1.7811260022426723e-06	0.0006219040951691568	1.913415189847001e-06	8.312246109198895e-07	3.4127647268178407e-06	5.268868790153647e-06	9.797133770916844e-07	4.928037924400996e-07	8.004319624888012e-07	7.589113374706358e-05	6.164648311823839e-06	1.8944089674732822e-07
LINC00152	2.578884959802963e-05	0.00021060377184767276	0.00038341977051459253	0.00017070389003492892	5.5337695812340826e-05	0.0011081901611760259	0.0007719050045125186	0.00048396928468719125	0.0006118066376075149	0.00015760984388180077	0.00037083294591866434	7.028835534583777e-05	0.0007087662233971059	7.031441055005416e-05	0.00019171803432982415	4.583831105264835e-05	7.063288649078459e-05	0.0011999292764812708	0.0008940292755141854	0.0008972604991868138	0.0005311204004101455	6.144394137663767e-05	0.0012628366239368916	0.00021765685232821852
REL	0.0011177926789969206	0.000593858421780169	8.440248348051682e-05	4.8018351662904024e-05	0.00011393922613933682	0.00043803927837871015	0.0005172673845663667	0.0019067100947722793	1.5562380212941207e-05	0.00010609553282847628	0.00012664652604144067	0.00032582689891569316	4.2991392547264695e-05	0.0006098559824749827	0.00036159245064482093	0.0003674434556160122	7.015460141701624e-05	0.0003963509516324848	0.00031685628346167505	3.0209206670406274e-05	0.00019972232985310256	0.00017497506632935256	0.000244599039433524	0.0009017359698191285
DMXL1	0.0005717349122278392	0.0003945824864786118	3.386900789337233e-05	0.00016203033737838268	0.0001410337135894224	0.00018566766812000424	0.00010117139026988298	9.810925257625058e-05	0.00014989465125836432	7.423481292789802e-05	0.00020966089505236596	0.0002792640298139304	0.0001187067900900729	0.0006157350144349039	0.000204872980248183	0.0001651415805099532	0.00013880556798540056	0.00012167432578280568	0.00019048659305553883	0.000152287888340652	4.525839540292509e-05	0.0009687343845143914	0.0001633420615689829	0.0002392096648691222
PERP	1.0174779163207859e-05	0.00016012553533073515	7.391224062303081e-05	0.00020308145030867308	0.00011490767064969987	0.00011797263141488656	0.00018656646716408432	2.779713031486608e-05	4.7426299715880305e-05	0.001402083900757134	2.619416818561149e-06	8.141780199366622e-06	0.000308996852254495	0.0004927642876282334	1.7490348227511276e-06	6.746171129634604e-05	0.00017462632968090475	6.167610263219103e-05	6.506388308480382e-05	1.6234846043516882e-05	0.0001479953934904188	0.00010171431495109573	6.282312097027898e-05	0.00011903456470463425
ROMO1	0.00031157155171968043	0.00039098109118640423	0.0008539801347069442	0.0007986355340108275	0.0005414250190369785	0.0004779951414093375	0.0005468616727739573	0.0006582303903996944	0.0008857869543135166	0.00200828118249774	0.00036262418143451214	0.0004599858948495239	0.0005922336131334305	0.0002668217057362199	0.0004782886535394937	0.00032204590388573706	0.0004762019671034068	0.0005832990864291787	0.0005069381440989673	0.00042101199505850673	0.0009822390275076032	4.8882833652896807e-05	0.000737554975785315	0.0004378998128231615
IRF7	0.0008558594272471964	0.00020103355927858502	0.00011466440628282726	0.00011932766938116401	0.00012891901133116335	0.0005448816227726638	0.0003552997950464487	0.00011509918113006279	0.0009006976033560932	4.68626240035519e-05	0.00013279024278745055	6.906787166371942e-05	0.00026562472339719534	0.0002520804409869015	0.00039239245234057307	0.00016085187962744385	5.0990402087336406e-05	0.00045970638166181743	0.0006891165394335985	0.00011916320363525301	0.00012348417658358812	0.00021782015392091125	0.001280187745578587	0.00030388147570192814
CTNNAL1	5.012264864490135e-06	1.2897838132630568e-05	0.00048416745266877115	0.000244036185904406	0.0013532120501622558	4.70392978968448e-06	4.75633169116918e-05	0.0001575515343574807	7.728980563115329e-05	0.00018060984439216554	0.00021859067783225328	2.29528195632156e-05	0.0001953220198629424	1.3236933227744885e-05	7.242528681672411e-06	1.4781986465095542e-05	0.0003126591327600181	0.0002557931002229452	2.920610859291628e-05	0.00023930349561851472	0.00012724711268674582	0.00018972990801557899	6.335467332974076e-05	2.6031832021544687e-05
BTG3	0.00010368743096478283	0.00020446546841412783	0.0004652591305784881	0.0001054406093317084	0.00011262415500823408	0.00031510606640949845	0.0004199018294457346	0.0003869695356115699	0.00022832743707112968	7.073448796290904e-05	8.244867785833776e-05	0.00018302813987247646	0.0001856236922321841	3.2205527986661764e-06	0.00014816613111179322	0.00015420449199154973	0.00020937659428454936	0.0003822054131887853	0.0007675151573494077	0.00018471838848199695	0.00017504009883850813	5.937490641372278e-05	0.0005653307307511568	0.00014960415137466043
TPBG	1.579692366249219e-06	3.519320671330206e-05	3.809588406511466e-06	0.0005012605688534677	0.00016370799858123064	1.7401804370820173e-06	8.82997119333595e-06	1.3939612699687132e-06	5.782469088444486e-06	0.00024438879336230457	7.996027852641419e-05	8.192911082005594e-06	0.0005333617446012795	0.002656944328919053	5.034994956076844e-06	1.8780950995278545e-05	0.0005820891819894314	3.605161737141316e-06	3.932665549655212e-06	0.00011724631622200832	1.4152164112601895e-05	0.0008812341256998479	1.7571809394212323e-06	3.117770347671467e-06
LHFP	2.2317685761663597e-06	2.9471993912011385e-06	1.026756399369333e-05	0.0004649400361813605	0.0003938484296668321	7.730724291832303e-07	6.537016452057287e-05	0.0006364252185449004	2.2708404685545247e-06	2.7072944703832036e-06	0.00014746247325092554	1.7532976244183374e-06	0.00012465764302760363	1.9011889662579051e-06	2.4316905182786286e-06	3.101868742305669e-06	0.002359855454415083	2.0176832549623214e-05	1.0827143341884948e-05	0.0031086402013897896	8.127840374072548e-06	0.00033553122193552554	6.000387656968087e-06	5.045923899160698e-06
CCDC102B	3.153650322929025e-05	3.334900247864425e-05	3.992717665823875e-06	1.2945710295753088e-05	3.6459852708503604e-05	1.8548997104517184e-05	3.469831062830053e-05	4.1862363104883116e-06	2.0903426047880203e-05	1.0687870599213056e-05	2.8908018066431396e-05	6.331286567728966e-05	4.453529982129112e-05	3.496964927762747e-05	1.6905833035707474e-05	4.442950739758089e-05	4.7658479161327705e-05	9.30510759644676e-06	1.8401948182145134e-05	0.001726713846437633	7.558911420346703e-06	0.00036555714905261993	4.975341198587557e-06	6.001416841172613e-05
DYNLL1	0.0004060037899762392	0.0003378651163075119	0.0012714704498648643	0.0011367248371243477	0.0007232057978399098	0.0005117954569868743	0.0007682610303163528	0.0011368487030267715	0.0007539113867096603	0.002021137857809663	0.0006779110408388078	0.0007416630978696048	0.0006806575111113489	0.0006539146997965872	0.0007574277697131038	0.00031775858951732516	0.0008289447287097573	0.0007298467098735273	0.0005864334525540471	0.0007988731376826763	0.001282114302739501	0.00015792834165040404	0.0009553643758408725	0.0005214153788983822
DKK3	6.572253141712281e-07	0.00022273720242083073	1.1694837667164393e-06	0.0004506403929553926	1.2319693496465334e-06	0.0002272888523293659	9.405060700373724e-05	1.7916091792358202e-06	1.0413401696496294e-06	9.851420372797293e-07	2.613407195894979e-05	5.798234724352369e-06	0.0013706156751140952	1.537809026785908e-07	2.641394303282141e-07	1.6626187061774544e-05	0.00041221233550459146	6.204114470165223e-06	1.2180328667454887e-05	0.0012310972670093179	1.25768256111769e-05	7.949040445964783e-05	9.914869224303402e-06	1.0131617273145821e-05
IGHG1	1.984418668143917e-05	4.49555318482453e-06	7.023502348602051e-06	2.858052425835922e-07	1.556889628773206e-06	1.9510900528985076e-05	9.973698979592882e-06	2.6969048121827655e-05	0.006458051968365908	1.5788077689649072e-06	3.7198703921603737e-06	2.0937832232448272e-06	1.3595247310149716e-06	1.1724034187921006e-08	3.4722218060778687e-06	7.966638804646209e-06	2.295344529557042e-06	8.037227962631732e-05	1.0215892871201504e-05	1.5721500403742539e-06	1.9253323557677504e-07	2.984167849717778e-06	3.3435064779041568e-06	9.213324119627941e-06
PBXIP1	0.00013014234718866646	0.001125641749240458	3.4136377507820725e-05	0.00012486398918554187	6.720331293763593e-05	0.00026066822465509176	0.000739431765396148	0.00040283682756125927	8.846052514854819e-05	6.379056867444888e-05	9.677445632405579e-05	8.362210064660758e-05	0.0002034537319559604	0.00021238747285678983	3.700541128637269e-05	0.00078963628038764	0.0001568511943332851	0.0012676232727244496	0.0017536166124045849	0.00017121127166319638	0.000437229813542217	0.00021399743854999542	0.00018415790691506118	0.00018231502326671034
HIST1H2AC	0.0002006390132009983	0.0001219391415361315	0.00027018541004508734	3.27314373862464e-05	0.00014824813115410507	0.000110502282041125	8.447932486888021e-05	5.100034104543738e-05	0.00026276102289557457	0.0007528739515691996	0.00018764454580377787	3.251850284868851e-05	3.50261980202049e-05	0.0011753917206078768	8.367015107069165e-05	7.980701047927141e-05	0.00010007835953729227	0.0006533701089210808	0.00014650948287453502	7.71524864831008e-05	0.00010411089169792831	6.066107380320318e-05	0.00014657387509942055	8.285186777357012e-05
KIAA1217	1.5028380175863276e-06	2.703939799175714e-06	3.6109979646425927e-06	0.0006394120282493532	0.00013248961477074772	6.852695833003963e-07	2.935903648904059e-05	0.00012591069389600307	5.658330337610096e-06	0.00010244590521324426	0.0005925268633291125	3.598732064347132e-06	0.0015502993483096361	0.0003731906181201339	1.4082684174354654e-06	1.3690789728570962e-06	0.00012535936548374593	8.783061275607906e-06	4.635411642084364e-06	0.00018706967239268124	8.769148735154886e-06	0.0014727263478562236	6.651344392594183e-06	6.69379278406268e-06
TMEM134	0.0005608216160908341	0.0004597380175255239	0.0002470137260388583	0.0001222998253069818	0.00021917861886322498	0.00041860551573336124	0.0003402633301448077	0.0004817610897589475	0.0005936765810474753	0.0011952172499150038	0.00010819730232469738	0.00017019495135173202	0.00017227859643753618	0.00022578913194593042	0.0002327567635802552	0.00040681628161109984	0.0001222612481797114	0.0005124594317749143	0.0004955926560796797	0.00013689376646652818	0.000697573006618768	0.0001356796856271103	0.0004736674891319126	0.00045965021126903594
AHCY	0.00026102637639269233	9.0852401626762e-05	0.00046737081720493734	0.00020928758021909744	0.00017143951845355332	4.426477607921697e-05	0.00020751274132635444	9.683953248895705e-05	0.00025799538707360625	0.001068450277671218	5.693327693734318e-05	9.255087934434414e-05	0.00015828986943233758	7.477260078303516e-05	0.00027079848223365843	0.00015768158482387662	0.0003136875748168677	0.0001639796537347138	9.619654883863404e-05	0.00020708977535832673	0.00048224441707134247	4.766441270476207e-05	7.975184416864067e-05	5.0282818847335875e-05
CSTA	1.0737204547695e-06	2.5500157789792866e-06	2.8916909286635928e-05	0.0002548496995586902	1.573765530338278e-06	9.54285269472166e-07	1.2863112715422176e-05	6.666972694802098e-06	8.712182534509338e-06	0.0001483011874370277	1.5961120425345143e-06	9.762559329828946e-07	2.144751670130063e-05	3.1046513413457433e-06	0.0009091438259929419	1.3274856200951035e-06	0.00021555177227128297	4.353717940830393e-06	2.1536088752327487e-06	4.1752591073418444e-07	1.49147263073246e-06	1.2309104022278916e-05	1.6786933656476322e-06	1.2771396313837613e-06
EFHD1	3.806387439908576e-06	7.734776772849727e-06	3.4677206713240594e-05	4.429200544109335e-06	6.279629815253429e-06	8.483017154503614e-06	6.021024819347076e-05	7.476102382497629e-06	1.2482816600822844e-05	0.0004977659555152059	2.572572157077957e-06	5.4098372856969945e-06	1.4445527995121665e-05	0.0013190929312258959	7.126241143851075e-07	1.7756778106559068e-05	7.053237641230226e-05	1.1612253729254007e-05	2.7333260277373483e-06	0.0006679276120848954	5.153252004674869e-06	6.706384738208726e-06	1.3869250778952846e-06	4.936842287861509e-06
EID1	0.0004149459127802402	0.0008194405236281455	0.0003383384901098907	0.001423974521458149	0.0009753695339895785	0.0004799612215720117	0.0006537813460454345	0.0008861225796863437	0.00032269684015773237	0.0006656803307123482	0.0006092054536566138	0.0005476486985571682	0.0007140314555726945	0.0007771213422529399	0.00034732272615656257	0.0006153751164674759	0.0014990816125646234	0.0006017835112288594	0.0006692868773825467	0.000992491957731545	0.001241039833985269	0.0001977811916731298	0.0008726553060114384	0.0005797457997687161
C8orf88	5.122809307067655e-05	0.00016470382979605347	3.4329004847677425e-05	0.0005327437538653612	3.386013486306183e-05	4.60648225271143e-05	8.18292610347271e-05	2.7039819542551413e-05	6.463679164880887e-05	1.726683535707707e-06	3.773748403546051e-06	0.0001397003943566233	0.0002199652517447248	2.3310485630645417e-07	7.973974902597547e-07	4.310523218009621e-05	0.0010415323777124286	3.4978696930920705e-05	1.661195892666001e-05	0.0007016404997557402	5.888010491617024e-05	0.00011052441550418735	9.147028322331607e-06	5.2209907153155655e-05
ASS1	2.020261945290258e-06	3.1463987397728488e-06	3.826757165370509e-05	0.00011740629270207137	0.0008195015252567828	3.50009077010327e-06	6.240762741072103e-05	2.0112394850002602e-05	0.00012071008677594364	0.00036200848990119994	0.00034025756758637726	5.428576059784973e-06	6.642618973273784e-05	1.295516881327785e-06	1.9157905626343563e-06	1.5012957419457962e-06	0.0002631433599162847	7.045952952466905e-05	2.054960532404948e-06	2.6524267013883218e-05	5.292095011100173e-06	1.2025693649775349e-05	1.3573608157457784e-05	6.994618615863146e-06
CTD-3073N11.9	3.3425060337322066e-06	5.980402306704491e-08	4.390454577674063e-08	6.064256297122483e-08	5.884139397949184e-08	4.247923968137002e-08	2.102460257447092e-06	1.4034382900263154e-07	1.56442851562133e-07	5.5747868543676304e-09	4.6543945586563495e-08	0.0017966561717912555	3.1282819890066094e-08	5.014697990191053e-09	2.8728740630867833e-07	2.515625219245976e-08	1.0832567909346835e-07	7.822775387467118e-07	4.633846373280903e-08	5.9360260706853296e-08	3.011073701486566e-08	2.0199480843530182e-07	6.132950858273034e-08	9.381324872492769e-08
TXNDC11	0.0001994212798308581	0.00031843845499679446	8.916680235415697e-05	0.00013174573541618884	0.00010750102956080809	0.0002531368809286505	0.0005400485242716968	0.0008536207606084645	0.0034346708562225103	9.700382361188531e-05	0.00010409526294097304	0.000127534061903134	0.00016116540064103901	0.0003145398513879627	0.00017155671957880259	0.000209108431590721	0.00010515822941670194	0.001160824322141707	0.0005807834095321596	7.667461613891646e-05	0.00013078510528430343	0.0002780368668027222	0.0003481540479697287	0.00022866457584314048
POLR2L	0.0003170144627802074	0.0004916135803796351	0.0007982922834344208	0.001455564983189106	0.0009033717215061188	0.0005236777360551059	0.0006780023104511201	0.0004752335953526199	0.0008162864833138883	0.0014371640281751752	0.0004274779639672488	0.00027815686189569533	0.0009303941624239087	0.0014029608573764563	0.0004996757488697767	0.0003772409399971366	0.0006318092346191406	0.0003738056984730065	0.0005006238934583962	0.0006333817727863789	0.0015550904208794236	6.409420893760398e-05	0.0007081505027599633	0.0008652772521600127
PPM1L	2.6932466425932944e-06	2.1853496946278028e-05	2.160574877052568e-05	6.659678183495998e-05	3.265398845542222e-05	5.483843051479198e-05	2.5963166990550235e-05	1.2573648291436257e-06	3.163996370858513e-05	0.0001879233750514686	0.00011587452900130302	1.4896921129547991e-05	3.729443051270209e-05	7.392256520688534e-05	0.00015051798254717141	9.084263183467556e-06	3.231213122489862e-05	1.5440589777426794e-05	5.605388196272543e-06	0.0006032276432961226	9.710754056868609e-06	1.9797451386693865e-05	1.97587905859109e-06	0.0006783485296182334
GGH	4.5313565351534635e-05	2.1852727513760328e-05	0.0011479262029752135	8.112481737043709e-06	7.089695282047614e-05	1.5158346286625601e-05	3.53007999365218e-05	1.4237742107070517e-05	0.00044090612209402025	0.00011211266973987222	4.1423474613111466e-05	3.022468717972515e-06	8.770439308136702e-05	2.4898208721424453e-06	2.8953212677151896e-05	1.136279297497822e-05	7.236380042741075e-05	5.7581200962886214e-05	4.994391019863542e-06	3.181078864145093e-05	4.288461695978185e-06	9.27907876757672e-06	4.054450528201414e-06	7.856867341615725e-06
LIFR	1.1387950280550285e-06	2.6320481083530467e-07	1.63858794621774e-06	4.4744603655999526e-05	0.0015812638448551297	1.0784231108118547e-07	5.855686595168663e-06	4.694387598647154e-07	1.4363679383677663e-06	7.421422196784988e-05	5.9365611377870664e-05	1.7727435306369443e-06	6.658471829723567e-05	0.00014707856462337077	2.472744995429821e-07	2.791811368751951e-07	0.0004444326914381236	5.351200798031641e-07	1.630269395036521e-07	5.6738779676379636e-05	9.356381838188099e-07	0.00024493358796462417	9.35392279188818e-08	6.702508699163445e-07
RASAL2	1.060620434145676e-06	1.4090054492044146e-06	3.5021676012547687e-06	0.00038558064261451364	0.0005126464529894292	7.776924917379802e-07	1.4613620805903338e-05	1.3178439076000359e-05	3.5199384456063854e-06	4.398781675263308e-05	0.0009395290398970246	5.004825652576983e-05	0.00046211210428737104	4.213196370983496e-05	0.0001522990787634626	6.9219424858602e-07	0.00012409737973939627	6.369574293785263e-06	5.734558726544492e-06	0.0006078645819798112	3.073236257478129e-06	0.0014421187806874514	4.8253573368128855e-06	2.995104296132922e-06
CCDC88A	0.00017174231470562518	7.816671131877229e-05	0.00013047808897681534	0.00019561212684493512	0.0002914242504630238	4.16806542489212e-05	2.7086236514151096e-05	2.7260493880021386e-05	0.0005381879745982587	3.6647063097916543e-05	0.000298407394438982	0.0005996229010634124	0.00035492415190674365	6.121284968685359e-06	0.0010887680109590292	6.576137820957229e-05	0.00020908942678943276	6.303472764557227e-05	2.3879842046881095e-05	0.00022095801250543445	4.821543916477822e-05	0.00037783131119795144	2.4342405595234595e-05	5.845005580340512e-05
MCM5	0.0006203060620464385	0.0002816894557327032	0.0010944369714707136	3.8370013498933986e-05	0.00015290385636035353	0.00024334975751116872	0.0005250076064839959	0.00033152621472254395	0.00011334944429108873	7.010362605797127e-05	9.484271868132055e-05	4.933242598781362e-05	2.9710246963077225e-05	4.061433719471097e-05	0.00024332356406375766	0.0002014219353441149	4.7046840336406603e-05	0.0005642540054395795	0.00023555582447443157	7.958551577758044e-05	0.00022194391931407154	0.00012458923447411507	0.0003934187989216298	0.0004324567271396518
ST3GAL3	9.611616405891255e-05	0.000534718157723546	0.0001398118183715269	0.00016727713227737695	0.00011485961294965819	0.00011474167695268989	0.00011484436981845647	0.0001510506117483601	4.417902891873382e-05	6.782536365790293e-05	6.678509089397267e-05	0.0007309935172088444	0.00020812469301745296	0.000130090193124488	4.06569815822877e-05	0.00012920550943817943	0.00037804519524797797	0.0002903840213548392	6.634651799686253e-05	0.00014138626283966005	0.00012342668196652085	0.0004898098995909095	0.00010129835573025048	8.469440945191309e-05
SOAT1	0.00011676544818328694	0.00026184189482592046	6.693414616165683e-05	9.974873682949692e-05	0.00011082374112447724	0.00024930646759457886	0.00025313388323411345	0.00014030504098627716	6.147172098280862e-05	3.4137028706027195e-05	0.0001181890838779509	8.252811676356941e-05	0.00020577256509568542	1.2541548130684532e-05	0.0005169415380805731	0.00023525828146375716	0.00014406294212676585	0.00015578168677166104	0.00024606427177786827	4.9693593609845266e-05	5.335888636182062e-05	0.0003844939637929201	0.00026080128736793995	0.00019447844533715397
