Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
ACTR3	0.0015376654919236898	0.0005558145930990577	0.0008346111280843616	0.0004455643065739423	0.00029653977253474295	0.0002467311860527843	0.0006695993943139911	0.001219753292389214	0.0012872639345005155	0.0005473715718835592	0.0009708089055493474	0.0003791328927036375	0.0009440583526156843	0.0003961494076065719	0.00012205320672364905	0.0002468919847160578	0.00027360543026588857	0.0005997800617478788	0.0003040368028450757	0.0005771578871645033	0.00019894519937224686	0.00031585502438247204	0.001373237813822925	0.0009885708568617702	0.00021515977277886122	0.0006229828577488661
ACVRL1	4.958024533152638e-07	4.541242560662795e-06	2.273431164212525e-05	5.841263373440597e-06	0.00023886830604169518	8.539323971490376e-06	0.00011869739682879299	8.150686880981084e-07	1.5317391444114037e-05	7.569739750579174e-07	7.107479405021877e-07	0.0002927113964688033	3.373533843387122e-07	1.2160201549704652e-05	0.0008343625231646001	1.3391125719408592e-07	0.00186304678209126	9.853705705609173e-06	0.00023798087204340845	1.078901368600782e-05	0.0006361482082866132	0.00014291080879047513	1.6233869928328204e-06	2.6177568202001567e-07	1.877920681181422e-06	1.5470293874386698e-05
ACYP1	0.0003443457535468042	0.0001439903862774372	9.694004984339699e-05	0.0003450682561378926	8.239917951868847e-05	1.8499889847589657e-05	4.629460090654902e-05	0.00039672007551416755	6.852509977761656e-05	0.0006847838521935046	0.00018347460718359798	0.0002596108824945986	0.0004326484049670398	0.000409041007515043	0.0002637400757521391	0.00021610455587506294	5.971445352770388e-05	0.00011003333929693326	0.0002773160522338003	0.000221153226448223	8.059841638896614e-05	3.414515231270343e-05	0.0003861473232973367	0.00032227704650722444	5.3304393077269197e-05	0.0006949165253899992
ADAM12	1.3234341167844832e-05	6.028868301655166e-05	0.00035377623862586915	1.06213065009797e-05	0.0021266983821988106	3.054782428080216e-05	7.174387974373531e-06	2.8156221105746226e-06	3.5971963370684534e-05	7.42219253879739e-06	3.755634679691866e-06	2.3636337118659867e-06	6.60442456137389e-05	5.165757829672657e-05	0.0006205250974744558	4.7437561079277657e-07	6.401839414138522e-07	1.0342007044528145e-05	7.821562758181244e-05	2.5479237592662685e-05	6.949339876882732e-05	0.0006485852645710111	3.249695510021411e-05	1.2200671335449442e-05	2.0103536826354684e-06	9.275346383219585e-05
ADAM15	0.00011955025547649711	0.0002174721157643944	2.5174933398375288e-05	0.00013028511602897197	8.998822158901021e-05	0.00011785157403210178	0.00013668554311152548	6.289599696174264e-05	0.00036770832957699895	0.0002037710655713454	2.3547445380245335e-05	0.0009221502696163952	0.00013453440624289215	0.00030398572562262416	0.00011412087042117491	0.0004984727711416781	0.0018875609384849668	0.00012333659105934203	6.956748984521255e-05	0.00010663823923096061	0.0013278338592499495	5.641984535031952e-05	0.00011819531937362626	5.682292612618767e-05	5.5382843129336834e-05	5.709047763957642e-05
ADAM19	0.00034865373163484037	3.677208587760106e-05	7.464149689440092e-07	3.6597102734958753e-06	0.00031709938775748014	0.00023809897538740188	5.8292549510952085e-05	0.00018035300308838487	0.0002190230443375185	3.162940629408695e-05	0.0009080636664293706	4.024527243018383e-06	0.0005407534190453589	3.7999026972102e-05	2.961773134302348e-05	7.490345410587906e-08	3.589457264752127e-05	1.9263194189989008e-05	8.920038817450404e-05	9.132046398008242e-05	0.0002245953946840018	3.550753172021359e-05	0.0007216765079647303	0.00011450974852778018	0.00036490921047516167	0.0003791695344261825
ADAM28	2.6964471544488333e-06	8.529439583071508e-06	5.0195754738524556e-05	9.849535672401544e-06	1.3450770666167955e-06	0.00010544632823439315	0.00037048570811748505	0.00017717783339321613	0.0006549263489432633	4.04783077101456e-06	0.0024838398676365614	1.104369516724546e-06	5.9896781749557704e-05	6.233265594346449e-05	1.157289602815581e-06	4.446082130016293e-06	7.948137863422744e-07	2.0492279872996733e-06	4.874817136624188e-07	0.0001847321109380573	5.740792403230444e-06	6.98116991770803e-07	3.163256678817561e-06	6.31007253559801e-07	0.00027443005819804966	8.496746158925816e-05
ADAM33	2.6787205342770903e-07	1.0478872354724444e-05	4.290453432531649e-07	2.3226436951517826e-06	0.0005801278748549521	1.1339950106048491e-05	2.0143657764037926e-07	2.8584915412466216e-07	3.578974065021612e-05	4.228986369980703e-07	3.7759286897198763e-07	1.7741479041433195e-06	7.343550691985001e-07	1.059229725797195e-05	0.0015559730818495154	3.4263635484421684e-08	3.4585121966301813e-07	9.856748874881305e-06	0.00011639861622825265	1.3974550711282063e-05	2.7717733246390708e-05	3.8861180655658245e-05	4.2547753764665686e-07	3.343355388096825e-07	1.2872487786808051e-06	5.266706921247533e-06
ADAM8	0.0005613492103293538	0.0006288703880272806	1.3819190826325212e-05	6.6910142777487636e-06	1.1984148841293063e-05	3.628649938036688e-05	0.0006124426727183163	0.0015140037285163999	0.00031203991966322064	3.7592417356790975e-05	0.00033223116770386696	7.755477781756781e-06	0.0013059297343716025	0.00016895144653972238	3.1295510325435316e-06	1.1795676982728764e-05	1.8546079445513897e-06	3.3690789678075816e-06	1.6505307485203957e-06	0.00015238768537528813	1.494051957706688e-05	8.90199999048491e-07	0.00039084136369638145	0.0005005582352168858	7.392851694021374e-05	0.00022290332708507776
ADAMDEC1	1.327957477315067e-07	1.5693087789259152e-06	1.0181798160147082e-07	4.990338879906631e-07	2.595382284198422e-06	5.065794084657682e-06	0.0006279413937591016	2.957899596367497e-07	1.02008089015726e-05	1.9814451661659405e-06	1.524612889625132e-05	8.165330314113817e-07	6.011953814777371e-07	1.835052444221219e-06	3.3276148769800784e-06	8.798514805619106e-09	2.341456024623767e-07	1.119377088798501e-06	1.3916198440711014e-05	6.789827693864936e-06	1.1534273198776646e-06	5.035871708969353e-06	1.8879008223393612e-07	1.0766710545340175e-07	2.660759150785452e-07	1.3894955372961704e-05
ADAMTS1	9.063264769793022e-07	0.00033126355265267193	7.965978170432209e-07	0.00014973076758906245	1.5171805898717139e-05	4.887170234724181e-06	1.6915710432385822e-07	1.0661306987458374e-05	9.263488891519955e-07	2.668010381512431e-07	2.892296890877333e-07	4.699742203229107e-05	7.176008239184739e-06	4.179326424491592e-06	0.0003489067603368312	1.1980887393292505e-06	0.0008454532944597304	4.9013466195901856e-05	0.0005634516128338873	1.6210653484449722e-05	0.0007882352219894528	1.04879809441627e-05	2.5697761429910315e-07	9.83958670985885e-07	4.1829974861684605e-07	3.909476617991459e-06
ADAMTS10	2.7577882065088488e-05	0.00676244031637907	7.285251922439784e-05	9.491330274613574e-05	0.000517139327712357	2.2046579033485614e-05	1.1724624528142158e-05	7.608866144437343e-05	7.517448830185458e-05	9.315182069258299e-06	5.614467113446153e-07	4.8300928028766066e-05	4.4027139665558934e-05	8.942721615312621e-05	0.0001352168619632721	1.0695758646761533e-05	0.0002041154366452247	7.933088636491448e-05	0.00041647671605460346	3.931024548364803e-05	0.0008941213600337505	6.848842167528346e-05	1.5881909348536283e-05	5.2648549171863124e-05	7.688640835112892e-06	6.441528239520267e-05
ADAMTS12	9.41457585668104e-07	8.524766599293798e-06	2.6402526032143214e-07	2.5463282327109482e-06	0.0019322993466630578	1.0417644261906389e-05	8.811419860421665e-08	4.488269382818544e-07	1.0991727776854532e-06	1.3905930700275348e-06	4.115199487841892e-07	1.2102548225811915e-06	4.345267541339126e-07	1.0258382644678932e-05	0.0006389230256900191	6.137373702586046e-07	6.620327326345432e-07	4.399009412736632e-06	0.00042996963020414114	1.7002661479637027e-05	7.506168185500428e-05	0.0003512742114253342	1.746597035889863e-06	2.717762299653259e-07	9.99228404907626e-07	7.571469723188784e-06
ADAMTS2	1.6266025113509386e-06	1.848730789788533e-05	3.146772655782115e-07	2.6407527911942452e-05	0.0021726537961512804	1.2432532457751222e-05	2.2509450445795665e-06	8.165836220541678e-07	8.645177331345621e-06	2.8217070848768344e-06	9.97816641756799e-07	6.249954367376631e-07	5.884693905500171e-07	1.7026837667799555e-05	0.00017586247122380883	3.29254447706262e-07	2.160010126317502e-07	6.854490493424237e-05	0.0002238904417026788	2.0016032067360356e-05	3.987815580330789e-05	0.0007890550186857581	6.589684289792785e-06	5.589310489995114e-07	8.178107577805349e-07	1.2429947673808783e-05
ADAMTS4	5.859978045918979e-06	8.161825462593697e-06	9.056922181116533e-07	7.5386801654531155e-06	0.0005126533797010779	9.416798093297984e-06	1.97250096789503e-06	3.4858323942899005e-06	1.7369735360261984e-05	0.00011828106653410941	1.5201258975139353e-05	1.9679237084346823e-05	8.832732419250533e-06	9.398243128089234e-05	3.971941623603925e-05	2.024268724198919e-06	0.00038809198304079473	1.1430830454628449e-05	0.0008250631508417428	7.718308552284725e-06	0.0016631890321150422	0.00011674605775624514	6.127240339992568e-06	4.460671334527433e-06	1.9114850147161633e-06	1.4018121873959899e-05
ADAMTS9	1.5895726335202198e-07	2.1723817553720437e-06	6.687280347250635e-07	2.8093285436625592e-05	2.5098615878960118e-05	4.382586212159367e-06	1.0625981161638265e-07	1.1580687697687608e-07	4.836605285163387e-07	7.125937599994359e-07	2.2035875701931218e-07	5.577976844506338e-05	1.1780038988717934e-07	5.48155594515265e-06	4.492252628551796e-05	6.275503494634904e-08	0.0008799287606962025	1.3850371942680795e-05	0.00035505290725268424	6.992397629801417e-06	0.0010500011267140508	1.2581455848703627e-05	1.4047309093712101e-07	1.2383054581732722e-07	3.061138897919591e-07	4.388943125377409e-06
ADAMTS9-AS2	7.975632598800075e-08	2.0920654151268536e-06	2.567148840171285e-07	0.000574071251321584	9.314401540905237e-05	5.603910722129513e-06	5.798679580948374e-08	1.7636605775805947e-07	5.974871442049334e-07	1.3433646017801948e-07	1.363900565820586e-07	5.6197990488726646e-05	3.213104946553358e-07	2.933015366579639e-06	0.0009882430313155055	3.3181702718820816e-08	0.00023188866907730699	2.516276617825497e-05	0.0009335634531453252	6.871526693430496e-06	4.7995072236517444e-05	1.9861088730976917e-05	1.2633871904199623e-07	9.415961699232867e-08	3.976021787366335e-07	3.472609250820824e-06
ADAMTSL1	1.9927635719341197e-07	3.1091601613297826e-06	1.1139296702822321e-06	1.2914091485072277e-06	0.0004325394984334707	6.569022843905259e-06	5.5995094783156674e-08	1.473826500841824e-07	5.81591052650765e-07	4.5084411226525845e-07	1.7182084377509454e-07	0.00033018135582096875	2.303619055510353e-07	6.496466539829271e-06	0.00021201050549279898	2.1304028763324823e-08	0.0010437250602990389	3.550168685251265e-06	1.4565598576155026e-06	1.0209270840277895e-05	0.0003277673968113959	0.0001212725110235624	1.8094453935191268e-07	1.7104946437029867e-07	5.674654062204354e-07	5.680235972249648e-06
ADAP2	6.231295628822409e-06	5.355694611353101e-06	1.182784899356193e-06	1.4015799933986273e-06	7.258151072164765e-06	8.736052404856309e-05	0.002140458207577467	2.961488007713342e-06	0.00017791709979064763	3.968720648117596e-06	6.669911817880347e-05	9.387293289364607e-07	1.0860429938475136e-05	6.612392098759301e-06	1.2148561836511362e-06	9.604861588741187e-06	2.8864951673313044e-06	3.4668978514673654e-06	0.0008061210392042994	2.0411043806234375e-05	2.0664272597059608e-05	8.479228199576028e-07	3.741097998499754e-06	6.425516403396614e-06	2.602269159979187e-05	6.469935760833323e-05
ADCY3	6.208631384652108e-05	6.135999137768522e-05	0.00023752615379635245	8.290609548566863e-05	0.0001737724378472194	6.839767593191937e-05	0.00013690243940800428	0.00039147608913481236	0.00011368830018909648	0.00011214139522053301	0.00016778797726146877	1.5406341844936833e-05	0.00010171966277994215	0.00013939090422354639	0.0006762674893252552	5.998902452120092e-06	1.9523164155543782e-05	0.00011941870616283268	0.0010301702423021197	5.02680559293367e-05	0.00019468720711302012	9.280769154429436e-05	0.00037510765832848847	3.0468580007436685e-05	1.194811466120882e-05	0.000272370467428118
ADCY4	1.604404860700015e-05	2.5302790163550526e-05	2.204208794864826e-05	2.1092475890327478e-06	3.546986590663437e-06	1.1002379324054345e-05	1.6903251889743842e-05	2.230539030279033e-05	1.3287684851093218e-05	2.6522643565840553e-06	6.9103898567846045e-06	0.0004919480998069048	7.607187581015751e-05	1.196817811432993e-05	8.686822548042983e-05	5.939283437328413e-05	0.0022559999488294125	1.6554608919250313e-06	0.00026837203768081963	1.3720260540139861e-05	0.0017305868677794933	1.921000830407138e-06	3.3221863304788712e-06	7.712990736763459e-06	4.311140401114244e-06	7.438209195242962e-06
ADCY7	0.00025013252161443233	0.0005799172795377672	0.00039771085721440613	5.8995919971494e-06	0.0003126790397800505	0.00011844515393022448	0.0005171970697119832	0.0010183261474594474	0.00027160553145222366	5.212614269112237e-05	0.0002692558045964688	2.3283773771254346e-06	0.0007866773521527648	0.00013447526725940406	7.331598226301139e-06	5.644673706228787e-07	5.575018349190941e-07	8.86531051946804e-06	1.134011085923703e-06	9.19867743505165e-05	4.703004378825426e-05	7.459477637894452e-05	0.00036086534964852035	0.0003859993885271251	0.00011829218419734389	0.00032292038667947054
ADCYAP1	2.409479193943298e-08	7.271607955772197e-07	5.677413028593037e-08	2.0061141015048634e-07	2.6554570098369368e-08	2.0014667825307697e-06	2.1403417704846106e-08	3.79536828631899e-08	1.342140194537933e-07	4.0043588001026365e-08	4.325757529954899e-08	1.1823961187928944e-07	4.35890896710589e-08	8.12534835858969e-07	6.140779618135639e-08	2.4025110789693827e-09	2.8736875989920918e-08	1.544649990137259e-07	4.749504256551518e-08	2.6233662993035978e-06	7.831569348581979e-08	3.901356393498645e-08	3.8423401349518826e-08	1.5070019898644205e-08	1.1709009584137675e-07	1.4199968063621782e-06
ADGRA2	3.694871111292741e-07	1.3088239029457327e-05	3.9470910451200325e-06	4.9050577217713e-06	0.0008196911076083779	1.6086229152278975e-05	9.959619546862086e-07	5.903038413634931e-07	7.252322575368453e-06	5.670112841471564e-07	1.5302781548598432e-06	0.00013213585771154612	7.141892979234399e-07	6.514130745927105e-06	0.0016675987280905247	1.4242660029140097e-07	0.0003246885898988694	2.8202703106217086e-05	0.0012626618845388293	3.2182109862333164e-05	0.00016648579912725836	0.0001368478697258979	5.631787303173041e-07	3.80755835749369e-07	3.995817223767517e-06	1.4445079614233691e-05
ADGRE2	9.342765224573668e-06	3.665490567072993e-06	0.0016027588862925768	7.890615233918652e-05	2.5523930162307806e-05	4.269441433280008e-06	0.001253773458302021	0.00026168947806581855	2.8209577067173086e-05	2.5175793325615814e-06	1.3994918845128268e-05	3.4451701935722667e-07	3.526287036947906e-05	1.243558585883875e-06	1.4337485936266603e-06	2.3606983177160146e-06	1.0702399322326528e-07	4.90432171318389e-07	0.00015677670307923108	1.9477341993479058e-05	3.423618181841448e-05	9.767359188117553e-06	3.040672027054825e-06	2.3771541236783378e-05	7.825523425708525e-06	0.0002923346182797104
ADGRF5	4.958747013006359e-07	3.1274923912860686e-06	1.3979737559566274e-05	1.030769340104598e-06	1.1412746971473098e-05	6.598999334528344e-06	8.71855689865697e-08	5.698371410289838e-07	5.871230541742989e-07	7.319106885006477e-07	2.7489138574310346e-06	2.6708823497756384e-05	3.526589580360451e-07	4.064222139277263e-06	5.587182840827154e-06	1.1625250806446275e-07	0.0020793715957552195	3.0285350476333406e-06	0.001100710011087358	1.079168669093633e-05	0.00012122208863729611	1.944457380886888e-06	1.6654462342557963e-06	4.5685916916227143e-07	5.091284833724785e-07	9.668965503806248e-06
ADGRG1	1.8706768969423138e-05	0.004978195298463106	1.3395381301961606e-06	0.0003346964658703655	5.634792046294024e-07	9.493542165728286e-06	3.2852835829544347e-06	0.0009099032613448799	3.3973958579736063e-06	0.00010015742009272799	8.166273914866906e-07	9.22111576073803e-05	1.325533685303526e-05	1.6927569959079847e-05	2.754778506641742e-06	0.00012422361760400236	0.0007234258810058236	2.1904041204834357e-05	2.000081849473645e-06	2.3201049771159887e-05	0.0004907764960080385	1.1893566806975286e-06	0.0008429059525951743	3.2511563858861336e-06	3.395641215320211e-06	5.6565531849628314e-05
ADGRL2	5.209174673836969e-07	3.965548603446223e-05	2.723938632698264e-05	0.00042152428068220615	0.0003191886644344777	8.875207640812732e-06	3.049727865800378e-07	3.047431107461307e-07	1.3713760154132615e-06	2.3890513602964347e-06	1.4753984487470007e-06	0.00023523620620835572	1.6021037936297944e-06	4.1361263356520794e-06	0.00043412568629719317	5.124662038724637e-06	0.0009199782507494092	3.8661073631374165e-06	0.0006518565933220088	1.7418047718820162e-05	0.0014454075135290623	2.7876354579348117e-05	6.167903734421998e-07	2.229698594646834e-07	7.746183996459877e-07	1.4027407814865e-05
ADGRL4	1.4505239960271865e-06	3.399391289349296e-06	6.717960445712379e-07	1.8016323792835465e-06	3.5755349472310627e-06	7.30688771000132e-06	1.8301592774605524e-07	8.306503218591388e-07	2.5795523015403887e-06	4.654832252981578e-07	2.594459829197149e-06	0.0008555086678825319	3.3432309010095196e-07	1.3241889064374845e-05	8.247747246059589e-06	1.9904027226402832e-07	0.0032320113386958838	1.193349248751474e-06	5.209927849136875e-07	1.1420645023463294e-05	8.505087316734716e-05	1.4533740113620297e-06	1.1789038580900524e-06	1.2517054983618436e-06	3.483209638943663e-06	3.233861571061425e-05
ADH1B	1.449623709959269e-06	8.523783435521182e-06	2.8167227128506056e-07	3.962444679928012e-06	6.440359356929548e-07	6.562004728039028e-06	3.426891339586291e-07	2.8195466938996105e-07	1.3920302990300115e-06	1.7167501198400714e-07	2.8788870167772984e-06	1.0801330745380255e-06	2.4759026473475387e-07	5.715662609873107e-06	0.0013715452514588833	1.576567854044697e-08	1.856178073467163e-07	1.2297247167225578e-06	6.902302266098559e-05	1.0102385203936137e-05	1.3557329339164426e-06	3.0954001886129845e-06	5.368562483454298e-07	1.7348327219224302e-06	5.672955580848793e-07	3.191564019289217e-06
