Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
KCNN3	1.250145714948303e-06	1.862835460997303e-06	3.3515942050144076e-05	9.335911272501107e-06	4.450769779396069e-07	9.9264616437722e-06	0.0012843389995396137	0.00044198016985319555	3.3246098610106856e-05	6.072555720493256e-07	9.642814802646171e-06	8.402034268328862e-08	5.383268231184957e-08	3.537336965564464e-07	4.636918674805202e-06	4.5108035919838585e-06	1.7597447367734276e-05	0.00013204923016019166
KCNQ1OT1	9.209867130266502e-05	2.5169636501232162e-05	0.00015128259838093072	2.4206334273912944e-05	3.2917676435317844e-05	0.0009620378841646016	0.00013639953976962715	7.212919445009902e-05	0.00016399721789639443	3.339687827974558e-05	3.699120134115219e-05	4.1910803702194244e-05	0.00022341737349051982	0.0009356805239804089	2.87125203612959e-05	5.814776159240864e-05	1.540630910312757e-05	0.00015598020399920642
KCNS3	0.0004879201005678624	1.4955246570025338e-06	6.0784265087932e-07	1.6797486068753642e-06	3.062245377805084e-05	0.0005006192368455231	7.258748519234359e-05	3.356465094839223e-05	3.2824897061800584e-05	4.857963631366147e-06	2.2427357748711074e-07	5.932055273660808e-07	0.00011208956857444718	8.907492883736268e-06	1.987754103538464e-06	0.0007033023284748197	0.0003645805991254747	0.0002100243145832792
KCTD12	6.639555522269802e-06	0.0012418958358466625	1.08409176391433e-06	1.4928383507140097e-06	3.3855592391773826e-06	0.00029970446485094726	0.000679289922118187	8.155061550496612e-06	0.0016457249876111746	8.384934517380316e-06	2.0890694941044785e-05	9.935261914506555e-06	9.834631100602564e-07	9.887156920740381e-06	5.398267603595741e-06	9.881675214273855e-05	0.00025517321773804724	0.000704065605532378
KCTD3	0.00030732195591554046	5.366601180867292e-05	1.7983544466915191e-06	1.3349844039112213e-06	0.0003256232012063265	0.00035587893216870725	0.00023529832833446562	8.569179772166535e-05	0.0001969462027773261	2.9826711397618055e-05	1.5607096429448575e-05	3.528496563376393e-06	0.0014322552597150207	4.531423837761395e-05	2.733378096309025e-06	0.0002439050585962832	9.11444949451834e-05	0.00019746279576793313
KDELR2	0.000578353414312005	0.00045111519284546375	0.000303342443658039	0.000518706685397774	0.0008307502721436322	0.0008174896938726306	0.0003185865352861583	0.0010758725693449378	0.00032280522282235324	0.000809727527666837	0.00027932526427321136	0.0004136366187594831	0.000174872693605721	0.00031845702324062586	0.0006195416790433228	0.00032245967304334044	0.0015505942283198237	0.0004570533928927034
KDM4B	0.00010310181824024767	0.00012930850789416581	9.141878399532288e-05	0.000152301334310323	3.2636799005558714e-05	0.00020984552975278348	0.00012129608512623236	0.00014235539129003882	4.589678064803593e-05	0.00038527947617694736	0.0005156467668712139	0.00013627570297103375	0.0017634421819821	0.0006667684647254646	0.0002548654156271368	0.00011139805428683758	0.00011309568071737885	8.01367059466429e-05
KDR	6.824560387030942e-06	2.769598665963713e-07	3.6548121329360583e-07	7.37235836822947e-07	1.008940307656303e-05	2.2192316464497708e-06	0.0025184492114931345	6.111691845944733e-07	0.00030673405854031444	4.2709848457889166e-06	1.702374675005558e-06	2.319993797073039e-07	1.5631763972123736e-07	8.885518809620407e-07	8.731723823984794e-07	7.134440807021747e-07	1.3281195379022392e-06	1.5198492064882885e-06
KHDRBS2	5.683442338977329e-08	2.328286882402608e-06	1.592258485061393e-07	3.7556594634224894e-07	4.6737476111502474e-08	6.816128006903455e-05	5.66906919630128e-07	2.4438725176878506e-06	7.845258096494945e-07	1.35560981107119e-06	0.0012320165988057852	9.422109314982663e-08	1.7076889236022907e-08	2.611434865684714e-06	1.3151583289072732e-07	1.367669568708152e-07	3.356181650815415e-06	5.957178927928908e-06
KIAA0101	1.2017653716611676e-05	1.0223152457911056e-05	2.3666412118927838e-07	2.9238983188406564e-05	0.00044102538959123194	2.593534702555189e-07	1.502771738159936e-06	0.0018371260957792401	1.0927673201877042e-06	4.8133174459508155e-06	8.290560913337686e-07	2.900439994846238e-06	1.6893181964405812e-05	1.0527702443141607e-06	5.3003765060566366e-05	3.191181860984216e-07	1.9951143315211084e-07	3.3325795811833814e-07
KIAA0125	7.097908394371188e-08	3.347543326981395e-07	0.00013977491471450776	9.983137715607882e-06	9.941020095993736e-08	2.3356578537914174e-07	8.098045327642467e-07	0.0006483641918748617	2.220626583948615e-06	0.0003950690443161875	0.0018890833016484976	4.7124203206294624e-07	1.0414620277288122e-07	1.7437901078665163e-06	1.1130125585623318e-06	2.694001977943117e-06	1.577126909069193e-06	6.390436055880855e-07
KIAA0226L	9.636805771151558e-06	0.00047813510173000395	3.5535322240320966e-07	6.288417466748797e-07	1.2946054539497709e-06	0.0001575044880155474	1.632453887623342e-07	1.169897132058395e-05	1.1639199328783434e-06	2.5308022486569826e-06	0.0018200476188212633	1.2017186179491546e-07	1.6126590196563484e-07	8.993813025881536e-06	2.2595754956000746e-07	7.3495411925250664e-06	7.141817332012579e-05	4.391456513985759e-06
KIAA0355	6.576218584086746e-05	9.271507587982342e-05	2.2429680029745214e-05	0.00015702536620665342	1.4521193406835664e-05	0.00041508552385494113	0.0009845520835369825	5.183146276976913e-05	0.0002363474341109395	8.80402367329225e-05	0.00018194629228673875	0.00025594240287318826	0.00012116814468754455	0.0010584918782114983	0.0001799687452148646	0.00011237314174650237	0.00012058002903359011	6.142493657534942e-05
KIAA0922	1.106418130802922e-05	4.705537867266685e-05	4.001670822617598e-05	0.0002608169161248952	7.050855401757872e-06	9.96039088931866e-05	7.932247535791248e-05	3.144792572129518e-05	6.678529462078586e-05	0.00011955959053011611	0.0008375826291739941	0.00046484850463457406	1.6266012607957236e-05	0.0015913797542452812	0.0002912776544690132	0.00017944580758921802	7.527208072133362e-05	2.7332973331795074e-05
KIAA0930	9.010757639771327e-05	0.00047553342301398516	3.9328166167251766e-05	0.00012066618364769965	0.0003708120493683964	0.0011048748856410384	6.805181328672916e-05	0.00013108967687003314	5.7624281907919794e-05	8.702325430931523e-05	8.764782251091674e-05	5.3404568461701274e-05	6.957635196158662e-05	0.00042950204806402326	5.76280290260911e-05	6.24676322331652e-05	0.00017121070413850248	0.0005201877793297172
KIAA1033	7.65240692999214e-05	0.0004731623630505055	0.00011925047874683514	0.0002675368159543723	3.220209327992052e-05	0.00037002438330091536	0.00020794458396267146	8.975700620794669e-05	0.00027682361542247236	0.0001897940965136513	0.0008792055305093527	0.0003325800353195518	0.00020918324298691005	0.0015098258154466748	0.00020388563279993832	0.00030565852648578584	0.00012205441453261301	0.00025988559355027974
KIAA1217	0.0001642205024836585	1.9595327103161253e-06	2.549236796767218e-06	2.2514343527291203e-06	1.5461422663065605e-05	0.0015909551875665784	0.00038529690937139094	9.133726052823476e-06	0.0005227915244176984	1.3250315532786772e-05	2.1211189960013144e-06	2.7003466129826847e-06	0.00032183865550905466	4.8997018893714994e-05	3.963216659030877e-05	0.00023238547146320343	0.00036263669608160853	3.915817433153279e-05
KIAA1324	0.00018059107242152095	2.666007731022546e-06	5.630806754197692e-07	7.806607754901052e-05	4.345947672845796e-05	5.542578946915455e-06	2.0242346181476023e-06	3.2813124562380835e-05	7.596904652018566e-06	1.4972659300838131e-05	1.8392123820376582e-05	8.322609210154042e-05	0.002184690674766898	0.00026909721782431006	0.00029426030232571065	1.3659698197443504e-05	1.1783374702645233e-06	7.655791023353231e-07
KIAA1462	1.127441464632284e-06	5.453103995023412e-07	9.703189789433964e-06	9.258114914700855e-07	2.2847316358820535e-06	0.0006440944853238761	0.001895657740533352	1.5861721180954191e-07	0.0005531429778784513	7.187568371591624e-06	2.2527251530846115e-06	7.666430974495597e-07	4.276686809134844e-07	4.1039111238205805e-06	7.686888352509413e-07	3.221497081540292e-06	0.0012711574090644717	1.6226347725023516e-05
KIAA1522	0.0008533169166184962	4.291284130886197e-05	0.0010591262253001332	6.918030521774199e-06	5.018820593249984e-05	0.00011528748291311786	0.00017866591224446893	3.695966734085232e-05	5.19176792295184e-05	2.7713247163774213e-06	2.6726584110292606e-06	3.554379418346798e-06	0.0017249410739168525	0.0001062667797668837	1.9213952327845618e-05	3.8377882447093725e-05	5.3248102631187066e-05	2.6760260880109854e-05
KIAA1524	2.535909879952669e-05	2.8817912607337348e-05	1.1711781553458422e-05	6.160635530250147e-05	9.147121454589069e-05	6.870916695334017e-05	4.948605055687949e-05	0.0010994492331519723	8.062315828283317e-06	0.00016594280896242708	5.7327943068230525e-05	0.00011999668640783057	0.0002788447018247098	4.296982297091745e-05	8.341373177245259e-05	2.4488243070663884e-05	2.252702870464418e-05	3.065829514525831e-05
KIAA1549	6.386602763086557e-05	1.031873239298875e-06	0.0014272219268605113	8.717131549929036e-08	7.6879674452357e-05	0.0002022186672547832	0.00026055052876472473	2.4000830762815895e-06	4.078136043972336e-05	4.974381226929836e-07	1.6725249452065327e-07	8.937922757468186e-08	0.0003236281336285174	2.676632675502333e-06	1.3185260172576818e-07	7.127712888177484e-05	1.9878971215803176e-05	0.00011552440992090851
KIF11	7.074841050780378e-06	1.7354808733216487e-05	2.038552224803425e-07	5.929391772951931e-05	1.5379846445284784e-05	1.8396492578176549e-06	2.5722692953422666e-06	0.002554083475843072	1.5672870858907118e-06	1.2153840316386777e-06	1.5335201169364154e-05	1.33282019305625e-05	3.4217260690638795e-05	8.093745123005647e-07	9.606382809579372e-05	5.723981075789197e-07	5.871447683603037e-07	1.432334101991728e-06
KIF14	2.3293996775919368e-07	1.9903798147424823e-06	1.0711845987998458e-07	2.1236007796687772e-07	5.389945363276638e-05	3.2883244216463936e-07	3.829025445156731e-06	0.0015462455339729786	4.367405836092075e-06	2.813878552387905e-07	1.0711217868220047e-07	6.870105551115557e-08	3.7824042919964995e-06	3.48275420947175e-07	2.021736236201832e-06	2.6384320790384663e-06	2.145877715520328e-07	1.3491172978774557e-07
KIF15	1.337312909299726e-07	4.597933184413705e-06	1.6345514097793057e-07	1.270212806048221e-06	1.1279146747256164e-05	6.35420633443573e-07	3.276732343238109e-07	0.0021368081215769053	5.141883434589545e-07	4.195171072751691e-07	9.89981913335214e-07	5.959014615086744e-08	8.598448175689555e-09	5.933051170359249e-07	6.707543434458785e-06	4.2103403075088863e-07	1.002076942313579e-06	2.0087473728835903e-07
KIF18B	3.9959385134125114e-08	5.662067792400194e-07	1.0695431740259664e-07	7.781476085710892e-08	2.9409552553261165e-06	5.12889073434053e-08	1.2885893738712184e-06	0.002235163003206253	4.397919894927327e-07	2.945925530184468e-07	7.410205427049732e-08	3.342150733942617e-08	6.787247208706049e-09	2.0757893537393102e-07	1.0149369700229727e-06	9.520766752757481e-08	1.3683683164344984e-07	1.3455945691021043e-07
KIF20A	2.2340074679050304e-07	1.120937099585717e-06	1.3314590319168929e-07	1.264075848439461e-07	1.4871812709316146e-05	5.489734178354411e-08	1.2168432022008346e-06	0.0021815611980855465	4.6920069962652633e-07	3.15391730509873e-07	1.0625550572740394e-07	3.827762995456396e-08	8.288486341712087e-09	2.3253113567989203e-07	1.9230135421821615e-06	1.0845938902548369e-07	3.153018894863635e-07	1.415307195884452e-07
KIF20B	1.2439008060027845e-05	0.0001158395825768821	0.0001392036210745573	0.00040877453284338117	1.7151318388641812e-05	3.8485446566483006e-05	4.230140621075407e-05	0.00110834080260247	5.599373616860248e-05	4.581439861794934e-05	0.00023183941084425896	0.00019019613682758063	0.0001299810246564448	0.00036325264954939485	0.00044543002150021493	3.3274958695983514e-05	2.9688962968066335e-05	8.785753743723035e-05
KIF22	0.00026264190091751516	0.0001364770287182182	0.00020684319315478206	0.0003130541881546378	0.0003553035785444081	7.91476049926132e-05	9.187363320961595e-05	0.0011613351525738835	0.0002530675265006721	0.00026231317315250635	0.00016728838090784848	0.0005346633843146265	0.0008444219711236656	0.0005885883001610637	0.00040518929017707705	0.0001610862382221967	0.00019628796144388616	0.00027391730691306293
KIF23	1.9603212422225624e-06	1.2719001460936852e-06	1.1634868002374787e-07	3.15848797072249e-06	0.0002176503767259419	5.1328657718840986e-05	1.3350904737308156e-06	0.0021858992986381054	4.947942215949297e-07	2.62199847611555e-07	1.133048499468714e-07	6.03052043857133e-08	5.595678089775902e-07	3.2381845471718407e-07	3.656894932646537e-06	3.0716215405846015e-05	8.406429515162017e-06	2.18537039131661e-07
KIF26A	1.137316871790972e-06	5.948715653403269e-08	1.8614279895246e-07	9.08656474507552e-08	9.246271474694367e-06	3.0416220397455618e-05	0.0009410207276232541	6.576453870366095e-07	0.004399620462208986	3.714978333846375e-07	9.723021321406122e-08	1.1104955888185941e-07	3.634368539451316e-08	5.747667728428496e-07	1.762458623488783e-07	8.629126568848733e-07	7.932995686132926e-06	6.70490917400457e-05
KIF26B	2.274478720210027e-05	7.087271114869509e-06	2.0345254597486928e-05	1.0912704055954237e-06	9.043097088579088e-05	0.0011766571551561356	1.340486278422759e-06	3.244205117880483e-06	7.895213457231876e-06	3.299207310192287e-05	1.0360792657593265e-05	6.674343921986292e-07	0.00011942550918320194	0.00018870129133574665	4.103550054423977e-06	1.6342180970241316e-05	0.0006014981772750616	3.3853063996502897e-06
KIF2A	0.0001276677066925913	0.00010039078915724531	0.00012631235586013645	0.0005999046261422336	0.00014489995373878628	9.78475873125717e-05	8.808046550257131e-05	0.0002829283766914159	0.00017330405535176396	0.0005944021395407617	0.000326989364111796	0.0009355992660857737	0.00011550013005034998	0.0006962358020246029	0.0008312208810821176	0.00010127399582415819	0.0001549534354126081	0.0002471623301971704
KIF2C	1.3611224858323112e-06	1.552451749375905e-06	1.2156917250649713e-07	3.883690453676536e-07	2.520116322557442e-05	1.025576057145372e-05	2.7160754143551458e-06	0.0022053204011172056	1.32435968680511e-06	2.83651303334409e-07	1.4169255280194193e-07	2.1544309447563137e-07	8.462598621861162e-09	2.3815054817077908e-07	3.5338318866706686e-06	2.2564651658285584e-07	1.7389949107382563e-06	9.816549209062941e-07
KIF4A	2.5799542413551535e-07	2.507308636268135e-06	1.4977439377616975e-07	8.520419783053512e-07	5.507644164026715e-05	6.528917140258272e-08	3.5894281609216705e-06	0.002319882856681943	1.0910306400546688e-06	2.5553831051183806e-07	1.2256748505024007e-07	4.6285233423759564e-08	7.343427643746736e-09	2.9131604151189094e-07	2.260708470203099e-06	2.7636535378405824e-05	1.7368655846894399e-07	1.474390387556923e-07
KIFC1	3.343762045915355e-06	9.684600627224427e-06	2.713126434628066e-07	2.98577447210846e-06	7.29823877918534e-05	4.321369942772435e-06	2.8271888368180953e-06	0.0024169774260371923	1.881501361822302e-06	8.907372262001445e-07	6.526060133182909e-06	4.948849891661666e-06	1.896329013106879e-05	2.1791406652482692e-06	5.805409455206245e-05	1.245196585841768e-06	2.186957090088981e-06	8.96507856396056e-07
KIFC3	7.635451765963808e-05	0.00042157110874541104	0.0001036932590068318	0.00016694840451236814	6.516084249597043e-05	0.000454044173238799	0.0008793441811576486	1.2445696484064683e-05	0.0002660107857082039	0.0004907528054900467	3.957901526518981e-07	2.1092762381158536e-06	1.7679936945569352e-06	0.00029991043265908957	2.7798363589681685e-05	0.00020289592794142663	0.0004921421641483903	3.47533896274399e-05
KIRREL	2.457595655869227e-06	4.753137829993648e-07	1.0398736094430205e-06	5.323800564838166e-07	9.220831998391077e-06	0.0010730760404840112	0.00014516155351884663	2.266042656628997e-06	9.41887847147882e-05	1.4146979765428114e-06	3.5808574239126756e-07	4.6734879788346007e-07	7.516779305660748e-07	5.9079415223095566e-05	4.914145392831415e-07	0.0011388515122234821	0.00011808684939751402	0.00017364913946948946
KIT	6.0321912314975634e-05	3.975565334712883e-07	0.005038687959313393	1.6473276218675892e-06	6.016610427650448e-07	1.9904706277884543e-05	5.688644523615949e-05	2.59574164829246e-07	8.956815804594953e-07	0.0001413548889104277	3.6174938031763304e-06	2.698195203265641e-06	2.195296701756888e-06	0.00014474234194494784	4.0008578139349993e-07	1.604754743311787e-06	1.5856601294217398e-06	1.8696646293392405e-06
KLF12	3.3039600566553418e-06	7.221397481771419e-06	2.003173176490236e-05	0.0004001255438197404	2.72373654297553e-06	0.00018983474001288414	2.447545739414636e-05	1.5791762052685954e-05	5.736859384342097e-05	0.0004054864984937012	0.0001944344403455034	0.0006627808324992657	7.584403647342697e-06	0.0016824092017486691	0.00022242299746721983	0.00015458934649359435	0.00020827542175538838	0.00010526240657782182
KLF4	0.00015980596072040498	0.000623868138063699	1.4459130397881381e-05	9.968065342036425e-07	6.307582225417718e-05	3.844612365355715e-05	0.0002347908157389611	3.5890716389985755e-06	0.0007951008738018572	3.0355660783243366e-05	4.091015944140963e-05	8.941867235989776e-06	0.0003137497988063842	2.8202613975736313e-05	6.777591806894634e-06	1.1656054994091392e-05	1.4485799511021469e-05	0.0009711598395369947
KLF6	0.0001350912352791056	0.0005815086187794805	0.0005394742474891245	0.0010066168615594506	1.1787818948505446e-05	0.00016716511163394898	0.0001947232522070408	0.00015245207760017365	0.0003223671519663185	0.0009791965130716562	0.0004174665082246065	0.001029059523716569	0.00036953212111257017	0.0018241798970848322	0.0005713807768188417	0.00020414641767274588	0.00038459309143945575	0.00015458212874364108
KLHDC8B	0.0003147607494611293	0.00027386960573494434	5.972553481115028e-05	5.216676527197706e-06	0.0005151788354851305	0.0003142433997709304	0.000395353912608698	2.2772948796045966e-05	0.0004790116799995303	8.572859951527789e-05	2.083305844280403e-06	1.7128535318988725e-06	0.00010340294829802588	2.1514166292035952e-05	1.7735996152623557e-05	0.0008500830736011267	0.0001229171029990539	0.00042761146323755383
KLHL23	0.0007057180046103895	5.659480848407838e-07	4.742834335047519e-06	8.91060790308984e-06	0.0003482938918750733	1.8092487152898684e-05	9.720592970552389e-07	9.965657227439806e-05	2.5549934434820898e-05	0.0004026400565635413	3.141175000109797e-07	3.4016543395409826e-06	0.0006474990514107049	6.92173489369452e-06	1.782113940862473e-05	0.0011757895117625594	7.184652076830389e-06	4.70487357233651e-05
KLHL3	4.745678779727314e-06	6.078105343476636e-06	7.686082426516805e-06	3.33040879922919e-05	2.4644313612043334e-07	0.0003088513622060418	0.00047638657269999385	3.27019415635732e-06	0.00023175410751719028	3.399265551706776e-05	6.174734880914912e-05	6.549395766342059e-05	1.3356883755477611e-05	0.0011910813627764583	2.6703826733864844e-05	4.7098601498873904e-05	5.1085371524095535e-05	3.1564613891532645e-05
KLHL6	2.0163683700502588e-07	0.00022609048755839467	0.0004440489283297211	0.0003686303098220378	2.2774723618113057e-07	3.1431559932570963e-07	0.00018685354734770954	0.0001984745467780158	8.643381988804322e-06	0.00033848939347080886	0.0005668741068802774	0.0004000163171440363	1.0877688794153073e-07	0.0006697055068798363	0.00028870621463283896	4.850007258028199e-07	5.159097781870514e-06	1.810125695556053e-06
KLRC1	1.329571830410714e-07	2.837080046447227e-07	1.8123475911124842e-06	0.0006050379015505314	9.783055077150493e-08	9.85204522407912e-08	1.5470966729935753e-07	1.6792220094430377e-06	8.440077863269835e-07	0.005431830417364836	1.3251465134089813e-06	8.972195246315096e-06	8.3648608040221e-08	6.817768280598102e-06	5.9620988395181485e-06	1.9350954971741885e-07	4.115005083349388e-07	4.795250561073772e-07
KLRD1	3.4996821796084987e-07	8.69060954755696e-07	9.564749234414194e-06	0.0016714887460693717	1.061739794749883e-06	4.483765678742202e-06	1.1511325510582537e-06	3.7933436942694243e-06	1.3428018974082079e-05	0.005208373535424471	1.7482589100836776e-06	1.990870077861473e-05	1.9185786470643507e-07	6.35295218671672e-05	1.0751952686405275e-05	8.115343348435999e-07	1.8598966562421992e-05	1.2203244068587082e-06
KMO	4.539877045317553e-05	0.0003152955323457718	2.595542412109353e-07	1.6008998500183225e-06	1.1728979188774247e-05	8.138475095620379e-06	1.1715060281858314e-05	5.2557170420186594e-05	8.962228093878366e-06	2.1370462945924373e-06	0.001193564385175705	5.687051043423708e-07	1.4424946130020544e-05	2.1475329958775546e-06	1.3783152326141135e-06	5.327301551005803e-06	4.053775683132699e-06	9.543563464831095e-06
KMT2E	0.0002153900859411806	0.000253951147897169	0.0004713553353212774	0.0012208076659590006	7.744854519842193e-05	0.00034467014484107494	0.00038009267882443964	0.00018427803297527134	0.00045625295024365187	0.0008744963561184704	0.000830238510388881	0.0011893041664734483	0.0006538238376379013	0.0024690083228051662	0.0012843352742493153	0.00035858622868545353	0.00042931316420435905	0.0006004935712553561
KNSTRN	3.40852202498354e-05	9.202126966556534e-05	5.219878221396357e-05	0.00014024869597051293	0.00034410000080242753	4.697480835602619e-05	5.4068157623987645e-05	0.0015234289458021522	1.7529280739836395e-05	4.122061363887042e-05	6.950450915610418e-05	6.589628173969686e-05	6.287559517659247e-05	0.0010774448746815324	0.00011482851550681517	0.00010033606668002903	2.95104764518328e-05	4.16249422414694e-05
KNTC1	2.39296568906866e-05	3.661350274342112e-05	2.4678060981386807e-06	0.00014912339975126088	7.74740783526795e-06	6.6415399487596e-05	5.959486588835716e-05	0.0007732993690297008	2.2066447854740545e-05	3.3051444916054606e-05	0.0001818815217120573	8.461174002150074e-05	0.00010484322410775349	0.001998353051021695	9.806080925045535e-05	6.363013380905613e-05	2.820130430336576e-05	2.88464107143227e-05
KPNA2	0.00013834211858920753	0.00019885583606082946	5.918089300394058e-05	0.00026310308021493256	0.00024718872737139463	3.9580525481142104e-05	0.00017697483417578042	0.0019753591623157263	7.841322803869843e-05	0.0001443836954422295	0.0001129046650021337	0.0001466064277337864	0.00014225885388441384	0.0001453805307392031	0.00029400354833342135	6.716054485877976e-05	5.106063326820731e-05	4.6645025577163324e-05
KREMEN1	9.478634456172585e-05	8.772158616920933e-05	0.0010221137199550867	3.510285182528605e-07	7.60542243369855e-05	0.0007714917883276939	2.3783118194842245e-06	9.581074209563667e-07	4.606719812727533e-05	1.727387598293717e-06	3.317832977245416e-07	9.9858152680099e-07	2.3063650587573647e-05	6.077317812014371e-05	2.9884781724831555e-06	2.2175549020175822e-05	4.166214421275072e-05	0.00029123949934728444
KRT14	0.00128686404787004	2.826052877935581e-06	9.12851305656659e-08	4.5373759860467544e-08	1.9485844404698582e-06	9.198576123026214e-08	4.065200087666199e-08	6.347581347654341e-06	1.1041776815545745e-05	3.202503364718723e-07	4.9449199650553055e-06	9.470728400629014e-06	3.5555763133743312e-06	2.3277423679246567e-05	6.606612856785432e-08	0.00014858899521641433	5.043888222644455e-07	1.401974856207744e-07
KRT15	0.0010323727037757635	1.260838757843885e-06	9.507498788252633e-08	1.548974353227095e-07	1.8958182863570983e-06	4.955575718668115e-07	1.1004167390638031e-06	9.247946763935033e-06	4.06982280765078e-06	9.97668848867761e-06	1.3913701479850715e-07	3.4179981867055176e-06	2.093288685500738e-06	3.648479832918383e-05	4.0911504584073555e-06	1.4036478205525782e-05	1.0444959741562343e-07	1.471897235205688e-07
KRT17	0.001101281144656241	2.6170389446633635e-06	5.162841034689336e-07	2.0564464193739695e-06	2.210694037785288e-05	7.632843335159123e-07	3.011078604231443e-07	7.182729405030841e-06	6.254393156268634e-06	9.974033673643135e-06	2.523234797990881e-06	2.64621598944359e-06	1.6608174746579607e-06	1.153570156020578e-05	1.4814028872933704e-05	8.106810128083453e-05	1.3108410712447949e-05	3.8042182950448478e-06
KRT18	0.0010183658450841904	4.746219474327518e-06	6.297017534961924e-06	1.1944497600779869e-05	0.0003558437747415155	6.07525998930214e-06	3.7528134271269664e-05	9.1717200120911e-05	7.013204594841227e-05	2.137560659321025e-05	1.614966276974883e-05	3.3421463740523905e-05	0.002313450910151005	5.6064458476612344e-05	2.5638522856752388e-05	0.00010645955626387149	7.638195711479057e-06	2.0977522581233643e-06
KRT19	0.003366828430444002	9.320291610492859e-06	6.596002640435472e-05	1.3872449926566333e-05	0.00032573912176303566	7.273193659784738e-06	6.8935755734855775e-06	0.0001397775049554184	7.1189147092809435e-06	2.412576759525109e-05	8.286784577649087e-06	1.4787854524911381e-05	0.0014461163664236665	9.648658306105062e-05	3.631050276453607e-05	3.1393690733239055e-05	3.888654191541718e-06	1.7591215737411403e-06
KRT23	0.0012326507130637765	5.802911800856236e-06	1.360180021947599e-07	5.31179637164314e-07	2.4366496290895157e-05	1.788164581739693e-06	1.0431396049170871e-06	3.160849882988259e-05	8.872721082298085e-07	7.195083071565023e-07	2.1318614926713053e-06	2.0884196771930874e-07	6.894069883855991e-06	1.3733291552853188e-06	1.2446927030396182e-05	7.551234375569038e-06	1.37088659357687e-06	4.4235068230591423e-07
KRT5	0.0009818223770707846	1.6495281442985288e-06	2.044833536274382e-06	1.3502113915819791e-06	6.225375273061218e-06	1.0944214636765537e-06	1.1098014596200301e-07	9.891954505292233e-06	1.117740339395823e-05	8.298560715047643e-05	3.267127613071352e-05	1.2482995543905417e-06	5.069514372735284e-06	2.1836585801793262e-05	8.578525694247219e-07	0.00016475518350489438	1.4615543477702886e-06	3.739373369171517e-06
KRT7	0.001969406381249428	9.470345503359567e-06	4.56467091680679e-07	9.33999581320677e-06	0.0001838602329371497	2.092678187182173e-05	1.4609012396249454e-05	0.00010736424883361906	1.4453486073762178e-05	1.1908913620573003e-05	7.78328103478998e-06	9.839274753176142e-06	0.00023110423353500664	6.111813127063215e-05	2.7236335881752893e-05	5.536376920645125e-05	3.953606938011944e-05	2.4705407213332364e-06
KRT8	0.0017971727065742016	1.0330657460144721e-05	4.804963964488707e-07	1.2336667168710846e-05	0.000734242086764425	4.593945504893782e-06	2.646002030814998e-05	0.00013026880333200097	4.5311862777452916e-05	2.4509958166163415e-05	7.987590834090952e-06	1.1501138942549005e-05	0.00136488804128021	4.704692037194036e-05	2.4648623366374522e-05	7.056876347633079e-05	8.63291097630281e-06	3.385234322195174e-06
KRT86	3.200823630322702e-05	5.478580078488449e-07	3.70054408449505e-07	0.0005837429198436439	1.1009499758074526e-05	3.1684146506449906e-07	1.475989819255119e-07	9.763706657395232e-06	6.33364038549189e-07	2.1599036699626595e-05	5.563015292864293e-07	1.912986959951013e-07	1.3223080941315857e-07	1.0053474852611544e-06	0.00012603073264472187	3.3852447245408257e-07	4.3927138904109597e-07	2.249616386507114e-07
KRTCAP3	0.002793213352560997	5.552452876145253e-06	2.0652579735269683e-07	1.517816781415604e-05	0.0012875579996034503	1.2580909242387861e-05	7.080938644321577e-07	3.840214048977941e-05	2.0807005967071746e-06	2.6155876184930094e-06	4.795820495928638e-05	0.000105427170637995	0.0009496398270130157	2.1801322873216122e-05	1.5165284821705427e-05	2.2526088287122548e-05	8.187092248590488e-07	9.525309906166513e-06
KYNU	1.6929563571466133e-05	0.000625596905592829	2.56804526088672e-07	1.3426636087388033e-06	2.910597231675638e-06	1.215408019561437e-06	0.00011855071352329105	2.121635407092981e-05	4.5542405132437125e-05	2.052289346465841e-06	0.0007790438830852509	5.858407803316368e-07	7.078549970174208e-06	7.2751222432998475e-06	4.371333488961682e-06	7.868795364629477e-06	1.5219691249512834e-06	1.3183019973439514e-06
LACTB	9.497908467892557e-05	0.0007198091479949653	0.0004239721456542611	0.00017983652651309967	8.218215953093022e-05	0.0002248857927042991	7.225523586384952e-05	0.00013948240666650236	9.465022594667971e-05	0.00022764102322980762	0.00014874945918563753	0.00012139208411099389	8.441536920145154e-05	0.00045134886750020087	0.00019570744188968092	0.0001599619718035683	0.00028946626116521657	0.00010169438610319048
LAG3	9.519337140773132e-07	3.703355832840316e-05	2.6613961381372064e-06	0.0025098170153796673	1.926414370245766e-06	5.0824423851736356e-06	4.911277756036725e-06	7.695608655922115e-05	3.0697563033754705e-06	1.5495483239647e-05	4.595805876306258e-06	3.290587483206764e-05	2.939483238151297e-05	4.696483301813714e-05	0.0007124951225705445	6.807657086937979e-07	1.8887344594986644e-06	1.8568600353319198e-05
