Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
MECOM	1.3127090596753987e-06	6.248520548979286e-06	2.883327567815286e-07	4.85335988287261e-07	1.7217757886101026e-07	5.841697543473856e-07	7.788074753989349e-07	2.2798883492214372e-06	2.0524496449070284e-06	5.0385555368848145e-05	7.365429155470338e-07	1.3642870726471301e-05	2.69925209295252e-07	4.1227914948649413e-07	1.323981706491395e-07	2.7280408176011406e-05	3.96369273403252e-07	5.7689903769642115e-06	0.0001474631135351956	1.80253834969335e-07	4.7095400077523664e-05	1.37011068090942e-06	0.0014290454564616084	8.978572623163927e-06
MED13L	0.0020825867541134357	8.36201143101789e-05	0.00016545223479624838	6.737664807587862e-05	0.0007017483585514128	0.0001657226384850219	0.000233056751312688	0.00010329337965231389	0.00020345140364952385	0.00024554121773689985	0.0001129221564042382	0.00014288336387835443	6.508561637019739e-05	0.00016395925194956362	0.00012420499115251005	7.112175808288157e-05	0.0001774595439201221	0.00032717714202590287	0.00037679544766433537	7.911047578090802e-05	0.00017371494323015213	0.00014089405885897577	0.00017879022925626487	7.650876068510115e-05
MEF2A	0.00013572038733400404	8.136115502566099e-05	0.00018646618991624564	0.0002092812501359731	0.000722645316272974	0.00031390783260576427	9.63991551543586e-05	0.0002988878695759922	0.00022445172362495214	0.00029557605739682913	0.00032412417931482196	9.262141247745603e-05	0.00011079125397372991	0.0003631749714259058	0.00020380869682412595	0.00013236618542578071	0.000604563916567713	0.00041434235754422843	0.0010430224938318133	0.00019423050980549306	0.0001555608178023249	0.0007752752862870693	0.0006189763662405312	0.00013947038678452373
MEF2C	3.451270458754152e-06	0.00025652232579886913	0.0013716636458411813	2.2409294615499675e-06	5.691991646017414e-06	4.2250239857821725e-06	8.548415280529298e-06	5.022341065341607e-05	2.6702446120907553e-05	7.1377246058546e-05	2.5255454602302052e-05	6.582177593372762e-05	2.640762431838084e-06	9.360089279653039e-06	2.6145021365664434e-06	0.000312742602545768	0.0021910443902015686	0.0012171448906883597	0.0008265312062576413	4.7817115955695044e-06	0.00012765343126375228	0.0006232224986888468	0.0009709186269901693	0.00039168429793789983
MEG3	3.567384680991381e-07	8.784198143985122e-06	2.301642098245793e-06	3.0941117756810854e-07	3.0344851893460145e-06	2.0053148830356804e-07	9.60176180342387e-07	2.6970079488819465e-05	0.0016349691431969404	0.0010210128966718912	5.017244620830752e-05	0.0004851588746532798	9.596596646588296e-05	3.6309920687926933e-06	4.83900919334701e-07	0.00010723857849370688	3.546557252320781e-07	8.183054092114617e-07	0.0010578171350061893	4.72845067633898e-06	0.000311044801492244	8.477848041366087e-07	3.4289485029148636e-06	2.226973265351262e-05
MEI1	1.1796737453551032e-07	0.0028846184723079205	4.869895747106057e-06	0.0004354709235485643	0.000731617386918515	5.00435874073446e-07	0.00018653750885277987	0.0005727302050217986	3.054654735024087e-05	9.186269380734302e-07	1.7969650798477232e-05	9.981237235479057e-05	0.0001407922973157838	0.0004385178326629102	0.0008246881770901382	0.0007390795508399606	0.00015698121569585055	0.0012967309448868036	2.1345015284168767e-06	2.9981531497469405e-06	1.8462857042322867e-05	5.8497658756095916e-05	1.1079288242399343e-06	0.00036022564745508134
MEIS2	1.8924865798908286e-05	2.259636403323384e-06	0.0003942416806239635	3.9278629060390813e-07	3.528234401528607e-06	2.892247721320018e-06	4.09544645663118e-06	1.7332400602754205e-05	0.0017017793143168092	0.0005002401303499937	0.0001696063409326598	0.00013285681779962033	0.0005510768969543278	3.941926024708664e-06	1.0064571398515909e-07	0.00010115476470673457	3.4529585946074803e-07	8.967583084995567e-07	0.0008743308717384934	3.2417756301583722e-06	0.00033488552435301244	1.9748966906263377e-07	6.808415946579771e-06	4.100883234059438e-05
MELK	4.521389485034888e-07	6.063194177841069e-07	9.658303667947621e-08	0.0002085164887830615	2.7562953164306236e-07	4.7032553993631154e-06	1.256127291071607e-07	2.2459737465396756e-06	4.34295657214534e-07	7.803300832165405e-06	2.5430349523958284e-06	9.682014024292585e-06	2.559806944191223e-07	1.2569459613587242e-05	8.065094334597234e-07	7.509015631512739e-06	1.1539216160372234e-07	9.141245755017735e-06	3.1200741545944766e-07	0.0026588907930999994	6.813718300691107e-07	7.516169262089534e-06	9.306633330652403e-08	7.834034477127716e-06
MEOX1	1.6536858993276837e-07	1.515467488388822e-06	4.106658252567286e-06	5.3949974244460464e-05	0.00013925135135650635	2.843346180725348e-07	6.628315895795822e-05	4.399898443807615e-06	4.3094139982713386e-05	6.525590947603632e-07	2.9237655326141976e-05	8.421777602052316e-05	6.323696766230569e-07	2.044097527686972e-06	0.00010432314593344927	4.2064839362865314e-05	1.2851164683524985e-06	3.868252917982318e-07	3.766280860872939e-05	1.9572833025449654e-06	0.00014384131645783782	1.7030637309289887e-06	0.0007927929982542992	1.569886808283627e-05
MEOX2	7.644813138085738e-08	1.489580199631746e-06	0.0005845434498041868	1.754444696189239e-07	5.60012608730176e-07	3.455070896052348e-07	1.1342667676217388e-06	6.742741788912099e-06	0.0007286737090907991	8.837751011014916e-06	2.673785093065817e-05	2.3717821022728458e-05	2.240848857582023e-07	1.2520800964921364e-06	6.040539801688283e-08	3.2530395401408896e-05	9.348584057988774e-07	5.11220434873394e-07	5.3144518460612744e-05	4.898582233181514e-07	3.840638601104729e-05	1.107648017750762e-06	0.0005724563961848617	2.0680328816524707e-05
MERTK	1.1840172646770952e-06	9.052284440258518e-05	0.00011699512833729386	6.141227913758485e-06	2.6009793145931326e-06	9.618731837690575e-07	5.9156927818548866e-06	1.3853843483957462e-05	0.00014977743558119982	4.844437171414029e-06	2.306616624991875e-05	1.3244110959931277e-05	7.283739978447556e-05	7.342208118643612e-05	6.628583832934964e-07	5.6151082389988005e-05	5.794490789412521e-07	0.00010232407657895237	0.00011056230869144201	4.125700797885656e-06	1.564732338010799e-05	0.0011566629400476813	0.00011684594210237265	7.69329271861352e-05
MET	1.814182360249106e-05	2.704444523260463e-05	3.7222541777737206e-06	8.854753446030372e-07	1.448614170840301e-06	1.074903593689669e-05	1.1024172863471904e-06	8.30875251267571e-06	4.580510903906543e-06	7.30855276742659e-07	6.489364750450477e-06	1.4003865544509608e-05	2.4057203518168535e-07	8.304393759317463e-07	2.4658353936501953e-07	2.4276687327073887e-05	3.2725944265621365e-07	1.9873662040481577e-06	2.375208896410186e-05	3.041142008441966e-06	2.0244599454599665e-06	8.813804015517235e-06	0.0009574422147125006	5.636600690195337e-05
METRNL	5.7798744819592685e-05	2.7387915906729177e-05	1.0495862625248265e-05	8.356852049473673e-05	0.0001534429902676493	9.411359314981382e-06	5.740553206123877e-06	0.00013013786519877613	0.000140032047056593	0.0007714667590335011	7.828148955013603e-05	0.00020935131760779768	0.0001292320666834712	0.0006711873575113714	9.414598025614396e-05	6.467583443736658e-05	1.1118120710307267e-05	1.242699090653332e-05	0.0002523669390939176	5.319304909789935e-05	0.0005934569053351879	0.0007079401984810829	0.0001226166496053338	2.523055263736751e-05
METTL21A	0.00026566439191810787	0.00023317661543842405	5.5630305723752826e-05	0.00020529011089820415	0.0006671815062873065	0.00027134898118674755	0.0004662634164560586	0.00013856891018804163	0.00012546393554657698	0.0001344317861367017	6.839616980869323e-05	0.001361320959404111	0.0003255142364650965	0.00018728383292909712	0.0003757817903533578	7.945231482153758e-05	0.0008615983533672988	0.00036148406798020005	6.432421650970355e-05	0.00015565282956231385	0.0005300415214151144	0.00021047594782430679	0.00021150022803340107	0.00018123435438610613
MFAP2	0.0002470584586262703	1.3523613233701326e-05	4.916827037959592e-06	3.0496623821818503e-06	1.3060519449936692e-05	0.0009047765051946044	3.0717753816134064e-06	5.752852666773833e-05	0.0005057590897195041	0.0020226521883159876	0.0031349211931228638	0.0003307073493488133	4.968193934473675e-06	1.1852907846332528e-05	1.2506034181569703e-06	0.00011748378892662004	1.1155110541949398e-06	2.3804350348655134e-06	0.0001512201561126858	0.0003119553148280829	0.0006059310981072485	4.896602945336781e-07	4.30322288593743e-05	3.1848903745412827e-05
MFAP4	7.452821648712415e-08	2.3855454855947755e-06	0.0001439119514543563	4.636488881715195e-07	3.4407617022225168e-06	1.3463943560054759e-07	5.767490620200988e-06	3.4831027733162045e-05	0.0028304283041507006	0.00018759342492558062	0.0002732595894485712	8.630726370029151e-05	8.852043720253278e-07	4.172275112068746e-06	3.0544109108632256e-07	8.417476055910811e-05	2.904381290136371e-06	1.3712841564483824e-06	8.80301831784891e-06	1.0045609997177962e-06	0.00010162183025386184	6.402884196177183e-07	3.4886832622760267e-07	2.518605106160976e-05
MFAP5	1.8155560610466637e-06	6.272400241869036e-06	2.411352170383907e-06	1.008685285341926e-05	5.493670869327616e-06	2.129771928593982e-05	7.888463642302668e-07	2.232325823570136e-05	0.0004928819835186005	0.001809542765840888	9.666711412137374e-05	0.00648680841550231	7.08770414803439e-07	4.63723063148791e-06	1.353509901491634e-06	0.0002195957931689918	1.4350648598338012e-06	8.95238201792381e-07	8.048280869843438e-05	0.00017559948901180178	0.0012671921867877245	7.115940661606146e-06	2.2436006474890746e-05	2.6093914129887708e-05
MFGE8	1.9014634744962677e-05	3.6697398172691464e-05	0.0015492102829739451	2.6547400921117514e-05	9.64418359217234e-05	0.00042783108074218035	2.7571011742111295e-05	6.351395131787285e-05	0.0004511159786488861	0.0006172455032356083	0.0008958816761150956	0.00017360589117743075	4.653413270716555e-06	3.5955486964667216e-05	1.9398721633479e-05	0.00010225927690044045	4.556393378152279e-06	7.480167369067203e-06	0.00057367974659428	0.00011142774019390345	7.344943878706545e-05	2.940132162621012e-06	2.2331852960633114e-05	8.000685920706019e-05
MFNG	7.969218529524369e-08	0.00023202311422210187	1.0113031976288767e-06	0.00041552053880877793	0.0004913334851153195	4.3376951452955836e-07	0.0004979624645784497	0.00016970322758425027	1.5162464706008905e-06	4.340516852607834e-07	1.4370170902111568e-06	8.349602285306901e-05	0.00024980001035146415	0.00020217290148139	0.0011809782590717077	0.00018248405831400305	0.000506563694216311	0.00020933139603585005	6.123838829807937e-06	4.41987185695325e-06	2.534787881813827e-06	0.00017097218369599432	0.0003908135986421257	9.815087105380371e-05
MFSD1	0.000276275968644768	0.0002101999125443399	0.00015212448488455266	0.00017051152826752514	0.0003080301685258746	0.00015463873569387943	0.00022948291734792292	0.00011267552326899022	0.0002999618591275066	0.00021869977354072034	0.0002772888110484928	0.00031539853080175817	0.00036700337659567595	0.00020275107817724347	0.0003660838701762259	0.00017637938435655087	0.00032005179673433304	0.00026067785802297294	7.99556146375835e-05	4.0491893742000684e-05	8.622344466857612e-05	0.0014619112480431795	0.00020496493380051106	0.00031751085771247745
MFSD12	0.000157358284923248	4.41476731793955e-05	2.0324347133282572e-05	6.639286584686488e-05	0.0004685521998908371	3.880486110574566e-05	8.958125545177609e-05	5.0430007831892e-05	5.104348383611068e-05	0.00039342319360002875	5.284112921799533e-05	0.0001641692651901394	5.8446066759643145e-06	0.0002113512164214626	0.00011169773642905056	0.0002254488063044846	8.908519521355629e-05	0.000377424992620945	0.0008969828486442566	0.0001416352461092174	0.00010694350930862129	0.0006792945205233991	0.00018598239694256335	9.650894935475662e-05
MGAT1	0.00010439686593599617	0.0007160740788094699	0.00019730051280930638	0.0007095806067809463	0.00039394217310473323	0.00017394774476997554	0.0002902067208196968	0.0003726336290128529	0.0003484075714368373	0.0005651062820106745	0.0005659176385961473	0.0003119998727925122	0.00022683036513626575	0.0008096022647805512	0.0007696642423979938	0.00034774362575262785	0.00023012657766230404	0.001111350255087018	0.00028405903140082955	0.00010893199942074716	0.0002175151603296399	0.0010976616758853197	0.0005185383488424122	0.0006778097595088184
MGAT4A	9.221388609148562e-05	2.764243799902033e-05	3.758026196010178e-06	0.00010865442891372368	0.0014710958348587155	2.0231180315022357e-05	0.0005781930522061884	0.0003008250205311924	3.583325451472774e-06	6.088492227718234e-06	2.9218736017355695e-06	0.0001815326977521181	4.874130536336452e-05	6.059370934963226e-05	0.0007406446966342628	7.848481618566439e-05	0.00013133602624293417	9.770934411790222e-05	3.281937460997142e-05	4.476183676160872e-05	1.1538571925484575e-05	0.0005904902354814112	0.000233396451221779	0.00022766627080272883
MGLL	4.9818732804851606e-05	0.00034796318504959345	0.0008568194461986423	1.1352321962476708e-05	8.450546374660917e-06	4.534367690212093e-05	3.1946176022756845e-05	7.309528882615268e-05	8.812428131932393e-05	1.0781494893308263e-05	8.101970888674259e-05	4.077741323271766e-05	6.893940008012578e-05	3.2681793527444825e-05	1.1523480679898057e-05	0.00012140205944888294	5.241833605396096e-06	0.00028580002253875136	0.00011033675400540233	3.132630081381649e-05	8.20300992927514e-05	0.0002695324074011296	0.001254226895980537	9.778228559298441e-05
MGP	0.00010208971070824191	3.9372098399326205e-06	0.00026774685829877853	5.2072800826863386e-06	1.6349098586943e-05	0.00044867864926345646	8.239258932007942e-06	2.9111142794135958e-05	0.00131119042634964	3.853629459626973e-05	0.00035656869295053184	5.076010711491108e-05	1.5871495406827307e-06	1.1273706149950158e-05	3.278410758866812e-06	5.7292803830932826e-05	4.563213678920874e-06	2.5689523681649007e-06	0.00020211450464557856	1.3299671081767883e-05	0.00011446221469668671	2.5809613362071104e-06	0.0001387906668242067	2.1422425561468117e-05
MGST1	0.0008515467052347958	9.539446182316169e-06	8.133944902510848e-06	2.441370270389598e-05	2.5546638426021673e-05	0.0013539578067138791	1.3077405128569808e-05	5.4648862715112045e-05	0.00021182387717999518	8.744428669160698e-06	2.6257273930241354e-05	2.3725033315713517e-05	3.526324007907533e-06	5.116754982736893e-05	1.000042448140448e-05	3.2624215236864984e-05	2.6239474664180307e-06	2.5134422685368918e-05	4.54689834441524e-05	0.0002373725874349475	1.1901777270395542e-06	7.813662523403764e-05	6.352810487442184e-06	2.0541239791782573e-05
MGST2	0.000729766848962754	1.36647231556708e-05	0.00023111599148251116	6.94268019287847e-05	0.00015379396791104227	0.00024907395709306	0.00017148825281765312	0.00017434425535611808	0.00010953852324746549	0.0001006204474833794	7.08212101017125e-05	9.746782598085701e-05	9.689982107374817e-05	8.023621921893209e-05	4.620676190825179e-05	7.681602437514812e-05	3.446954224273213e-06	0.0001508934365119785	0.00010849782847799361	9.365154255647212e-05	9.498825966147706e-05	0.0004304845933802426	0.0013926404062658548	5.4607484344160184e-05
MGST3	0.0005235385615378618	0.000800073379650712	0.0019088017288595438	0.0003521820472087711	0.00028093348373658955	0.0010442945640534163	0.0006133237620815635	0.0004539251094684005	0.0009162810747511685	0.0008045805152505636	0.0012215294409543276	0.00046182514051906765	0.00021607200324069709	0.0002921546110883355	0.0005258196033537388	0.0003626277612056583	0.00023771519772708416	0.00016104787937365472	0.0002011572360061109	0.00030651019187644124	0.0009289458976127207	0.0004853788414038718	0.0007497456972487271	0.0003485188353806734
MICAL2	0.00039247723179869354	7.464520876965253e-06	0.0002532689832150936	0.0007406003423966467	0.0009018743294291198	4.179654933977872e-05	4.7753135731909424e-05	4.0199771319748834e-05	3.657652632682584e-05	0.0014097922248765826	8.283765782834962e-05	0.0007319016149267554	2.0692843463621102e-05	0.000671840796712786	0.00023702438920736313	7.052320870570838e-05	1.3366413895710139e-06	8.372145202883985e-06	0.00022359138529282063	6.03896623943001e-05	0.001277629635296762	8.653185068396851e-05	7.685070886509493e-05	2.68331295956159e-05
MICAL3	5.5369182518916205e-05	4.4548040023073554e-05	5.4873973567737266e-05	0.0001517428463557735	0.0009788093157112598	4.072500087204389e-05	1.7946204025065526e-05	0.00024866292369551957	0.0001019999326672405	0.00010981648665620014	5.3195079090073705e-05	7.59103859309107e-05	0.00019368765060789883	0.0001999274973059073	0.00013483213842846453	0.00011248193186474964	0.0007457882747985423	9.491458331467584e-05	0.000612876785453409	0.00012240828073117882	0.00019721432181540877	7.717756489000749e-06	0.0003298248047940433	0.0003264719562139362
MICB	3.687898424686864e-05	8.28778138384223e-05	1.437161336070858e-05	0.0006052296375855803	0.00012145328219048679	1.0063077752420213e-05	6.322156696114689e-05	0.00010242080315947533	3.654082092907629e-06	4.260401692590676e-05	2.233590930700302e-05	0.00031466191285289824	0.00011032992915716022	2.8698619644274004e-05	0.0006163489306345582	7.23295597708784e-05	0.0003663672832772136	0.00016781811427790672	1.629185862839222e-05	9.977578156394884e-05	5.068226528237574e-05	9.208320989273489e-05	1.594404602656141e-05	0.00013990940351504833
MID1IP1	9.423355368198827e-05	3.6222107155481353e-05	0.00026172155048698187	0.00025968486443161964	0.0003900541632901877	0.00028075918089598417	0.0005487886955961585	0.00018584792269393802	0.00018148322124034166	0.00016203679842874408	0.00021225865930318832	0.00012178475299151614	0.0005675472784787416	0.00011403882672311738	0.00043675568304024637	3.143921276205219e-05	0.00014727938105352223	3.7824145692866296e-05	6.0266032960498706e-05	0.00014626466145273298	0.00018398987594991922	0.000311375770252198	7.788935181451961e-05	5.9746758779510856e-05
MIEN1	0.0006108685629442334	0.00017700501484796405	0.00010077189654111862	0.00048603274626657367	0.0002049313043244183	0.001401068759150803	0.00021704364917241037	0.0003805900050792843	5.560991485253908e-05	9.20459206099622e-05	0.00013223175483290106	7.62986164772883e-05	0.00015121483011171222	0.00022279414406511933	0.0003013659443240613	6.936479621799663e-05	0.00016904242511373013	0.00012867107579950243	4.7343641199404374e-05	0.000261395878624171	0.0002434576308587566	0.00015131750842556357	0.00010330049553886056	7.027042011031881e-05
MIF	0.0004913328448310494	0.0011936672963202	0.00037464595516212285	0.0008444276172667742	0.0002277872117701918	0.0030295813921839	0.0005527643952518702	0.0002701563644222915	0.00017547298921272159	0.0006677603232674301	0.0023267059586942196	0.0006490824744105339	0.000291808188194409	0.000860278494656086	0.0007175257778726518	0.0005001379759050906	0.00031746781314723194	0.0006127191591076553	0.00011774423910537735	0.0015005829045549035	0.0006655022734776139	0.0005750612472184002	0.0002472665219102055	0.0006005638861097395
MILR1	1.1617845530054183e-07	1.5907980923657306e-05	1.3442637282423675e-05	1.0949851230179775e-06	3.8488394693558803e-07	3.7361681393122126e-07	9.224349923897535e-07	4.960078058502404e-06	7.819287566235289e-05	6.520036549773067e-05	3.636870314949192e-05	1.9338593119755387e-05	0.0005136422114446759	6.228448910405859e-06	5.966360276943306e-07	2.9310063837328926e-05	0.0008105388260446489	0.0003341283299960196	0.00011568957415875047	4.307431481720414e-06	0.00024303927784785628	0.0009674825705587864	7.2211146289191674e-06	2.1466003090608865e-05
MIR155HG	6.229306848126726e-08	3.0272516596596688e-05	5.626088181998057e-07	0.000705623475369066	0.00011368287960067391	1.1433536428739899e-06	1.8619957700138912e-06	5.633994533127407e-06	2.469864966769819e-06	9.123489689955022e-06	1.0214973372058012e-05	1.340118978987448e-05	4.345340585132362e-06	0.0053443084470927715	0.00021150354587007314	8.708174391358625e-06	0.00022193674521986395	0.0001912741718115285	3.1516558465227718e-06	6.113260951678967e-06	5.159848569746828e-06	8.52454686537385e-05	2.9390937925199978e-05	3.702596950461157e-05
MIR4435-2HG	7.283368904609233e-05	0.00023643943131901324	0.0008102724677883089	0.0017073587514460087	8.693421841599047e-05	0.0001641180133447051	9.572043381922413e-06	6.962468614801764e-05	5.860503370058723e-05	0.0008894953643903136	0.00045652154949493706	0.00013362076424527913	0.00016548618441447616	0.0005313885631039739	0.0003406451432965696	0.00045492040226235986	6.687872428301489e-06	0.00014605825708713382	0.0017402726225554943	0.000156259469804354	0.0009913701796904206	0.00017045161803252995	0.0003404933086130768	0.0003028310020454228
MIR497HG	0.0002020562969846651	4.507272024056874e-06	0.0009550641989335418	0.0001392538979416713	8.030894241528586e-05	6.065149500500411e-05	4.9252303142566234e-05	3.452749297139235e-05	0.000524418312124908	9.38562661758624e-05	0.0013353531248867512	2.2148562493384816e-05	5.4399615692091174e-06	1.4246169484977145e-05	3.506365465000272e-05	1.893225453386549e-05	2.5907149847625988e-06	2.0607381884474307e-05	6.578632746823132e-05	9.657488408265635e-05	4.985912164556794e-05	5.74276054976508e-05	4.909255949314684e-05	1.6773945390013978e-05
MIR99AHG	4.903287390334299e-06	3.225985665267217e-06	6.37669800198637e-05	2.720145744206093e-07	4.9990640036412515e-06	9.633128001951263e-07	4.45776640844997e-06	4.3079067836515605e-05	0.0017420178046450019	0.0002924135478679091	7.475310121662915e-05	0.00016099544882308692	2.7033347578253597e-06	2.150902446373948e-06	2.9057622441541753e-07	3.658044806797989e-05	2.8639817628572928e-06	9.060021852747013e-07	0.0006267534918151796	3.1615441002941225e-06	0.0004546282289084047	4.665938377002021e-06	1.0383711241956917e-06	1.776999852154404e-05
MIS18BP1	0.00030741372029297054	0.00010536329500610009	9.269253496313468e-05	0.0007164335693232715	0.0012100536841899157	6.339773972285911e-05	0.00027354180929251015	0.00021798575471621007	0.0004437713650986552	0.00013937763287685812	0.00011981109128100798	0.00017712880799081177	0.0002498521062079817	0.00032712373649701476	0.0003759848768822849	7.14233101462014e-05	0.0006425150204449892	0.0005575048853643239	0.0004301310400478542	0.0010582406539469957	0.000193933563423343	0.00030407009762711823	0.0003434946702327579	0.00015554878336843103
MITF	7.488775008823723e-05	1.5006590729171876e-05	0.00018192546849604696	9.840570101005142e-07	7.257953257067129e-06	0.00010609642049530521	1.1534633813425899e-05	4.5703483920078725e-05	0.0013003576314076781	0.0006064733606763184	0.0005236670840531588	0.0004403961938805878	0.002265512477606535	4.710695520770969e-06	1.4171406803598074e-07	4.926915426040068e-05	8.526151873411436e-07	1.7127208593592513e-06	0.0001473163574701175	8.595683902967721e-05	0.00019099285418633372	0.00039241494960151613	3.935042059310945e-06	2.970424247905612e-05
MKI67	6.700285837268893e-08	1.1184779395989608e-06	1.692939406439109e-07	0.0003133985446766019	3.108571888787992e-07	2.633400129070651e-07	4.6522654173486444e-08	1.0447174645378254e-06	1.5546153520062944e-07	4.6914144036236394e-07	9.079092819774814e-07	6.165324066387257e-06	2.2767287077840592e-07	1.028050155582605e-05	4.12365579904872e-06	1.2652579243876971e-05	1.2443074126622378e-07	8.70521671458846e-06	1.2045550192851806e-06	0.004093301482498646	4.278552296455018e-06	3.829031356872292e-06	2.4358246264455374e-07	1.0874917279579677e-05
MKL2	0.0007023184443823993	3.636246401583776e-05	0.00030498133855871856	0.00010065232345368713	0.000574681325815618	8.26567193144001e-05	0.000109311324195005	0.00013422025949694216	0.00018751324387267232	6.826237950008363e-05	6.805777957197279e-05	4.0032122342381626e-05	2.5460447432124056e-05	6.360212864819914e-05	8.86763446033001e-05	0.00013217686500865966	7.792108226567507e-05	3.502032268443145e-05	0.000399375450797379	7.474851736333221e-05	0.00013645690341945738	4.516107219387777e-05	0.0008482992998324335	6.58156059216708e-05
MLF2	0.0009895770344883204	0.00044811051338911057	0.0006043472676537931	0.0005622378666885197	0.0002498589747119695	0.002592676319181919	0.00041668061749078333	0.0004129702574573457	0.00044415536103770137	0.0004119680670555681	0.0009611597051844001	0.000561027554795146	0.0003154836595058441	0.0009499272564426064	0.000602168554905802	0.0002796518674585968	0.00043289552559144795	0.0004903014632873237	0.000243172311456874	0.0009872815571725368	0.00035574715002439916	0.00033127411734312773	0.0002763060329016298	0.0003339062968734652
MLLT3	7.521428779000416e-05	5.044538193033077e-05	9.674912871560082e-05	0.00027925227186642587	0.0013374137924984097	3.824925806839019e-05	0.0002689029206521809	8.074765355559066e-05	0.00017857475904747844	9.988638339564204e-05	5.12198093929328e-05	0.00020517269149422646	0.00012416389654390514	0.00017427494458388537	0.0006666452391073108	7.310369255719706e-05	2.5979568818002008e-05	4.049455310450867e-05	0.00016649070312269032	1.4564160665031523e-05	0.000153607310494408	7.646013727935497e-06	9.290649177273735e-05	6.598542677238584e-05
MLLT4	0.0006690534646622837	1.100560348277213e-05	5.849404942637193e-07	2.547225813032128e-05	0.00022927802638150752	8.104744483716786e-05	3.154912337777205e-05	1.649174009799026e-05	0.0001555687776999548	0.0002275812585139647	1.8451661162544042e-05	6.99122465448454e-05	1.1694069144141395e-06	3.951420876546763e-05	2.9785425795125775e-05	7.065092358971015e-05	9.25043277675286e-05	5.253958806861192e-05	0.000561417022254318	0.00013089067942928523	0.00023705240164417773	0.00011956501111853868	0.000990046188235283	1.956155028892681e-05
MLPH	0.002535618608817458	7.085844231369265e-07	3.5734501580009237e-07	1.679610249993857e-06	3.8110754303488648e-06	7.210920739453286e-05	2.6000596335506998e-05	9.853495157585712e-07	2.2440921384259127e-05	6.4860942075029016e-06	1.8305585172129213e-06	7.1643830779066775e-06	0.0011500772088766098	1.4970017218729481e-05	2.9768139029329177e-06	1.4435869161388837e-05	1.0087102054967545e-05	4.7468836328334874e-07	3.545901563484222e-05	7.273208666447317e-06	2.8350623892947624e-07	9.52836580836447e-06	4.6257908252300695e-05	1.2433288247848395e-05
MMP11	1.0291993390865173e-07	1.5028434745545383e-06	4.026753686048323e-06	1.2564341886900365e-06	3.0362020879692864e-06	1.9048614774419548e-07	1.0891438932958408e-06	3.195067165506771e-06	6.4712374296505e-05	0.0019862339831888676	4.959646685165353e-05	9.605261584511027e-05	6.243067218747456e-07	1.0739378922153264e-05	7.748875532342936e-07	4.754041583510116e-05	4.7093712964851875e-06	3.7533609429374337e-06	5.865396451554261e-05	4.343419277574867e-06	0.0005976129905320704	5.200106443226105e-07	2.3223245193548792e-07	1.0717851182562299e-05
MMP13	1.399139648583514e-08	7.242032893373107e-07	3.3618127304180234e-07	3.3523386377964925e-07	2.442238837829791e-07	7.498391596527654e-08	3.644406376679399e-08	1.0317377245883108e-06	7.81202925281832e-06	0.0007500089122913778	1.15296070362092e-05	1.3658642274094746e-05	1.7980647726290044e-07	2.5084416392928688e-06	1.1820296208497894e-07	1.3838965060131159e-05	1.4712468043853733e-07	3.0786213756073266e-07	1.2041071386192925e-05	7.190788551270089e-07	3.9826463762437925e-05	1.1953351020110858e-07	3.8209826414004056e-08	8.822430572763551e-06
MMP14	3.278288568253629e-05	6.1432510847225785e-06	6.674179894616827e-05	1.7835643575381255e-06	4.921506388200214e-06	8.030487151700072e-06	4.799187991011422e-06	2.8345662940409966e-05	0.0004588041047099978	0.002502207411453128	0.00045300734927877784	0.00022890172840561718	1.6832004803291056e-06	4.6658215069328435e-06	9.289053082284227e-07	0.00013510798453353345	1.6971517879937892e-06	1.1575895086934906e-06	0.0008647344075143337	3.315560388728045e-05	0.0009763094712980092	0.00016895424050744623	7.726069452473894e-05	3.370599006302655e-05
MMP15	0.0001215110023622401	2.022878561547259e-06	4.568870281218551e-06	6.465681963163661e-07	7.172601499405573e-07	2.3424036044161767e-05	2.650759142852621e-06	2.7458031581772957e-06	1.8138593986805063e-06	6.13938391325064e-05	1.5996655520211789e-06	2.191560088249389e-05	7.039416800580511e-07	1.170013547380222e-06	5.43770852345915e-07	5.099870395497419e-05	1.830791660495379e-07	1.0200338692811783e-05	0.00025698254466988146	9.925452104653232e-06	4.281003930373117e-05	9.45401825447334e-06	0.0014252878027036786	3.865960024995729e-05
MMP2	6.985175673435151e-07	5.054566372564295e-06	2.8657382245000917e-06	2.4649000351928407e-06	3.7773309031763347e-06	2.7054049951402703e-06	2.029230927291792e-06	1.7730173567542806e-05	0.0010261450661346316	0.0023349167313426733	0.0003044407640118152	0.00017449684673920274	2.241944912384497e-06	7.737694431853015e-06	7.367965508819907e-07	0.00010859669419005513	2.47364869210287e-06	1.410249183209089e-06	0.0003066410426981747	8.571144462621305e-06	0.0007669985643588006	1.7714641217025928e-05	0.0002522234572097659	3.222747182007879e-05
