Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31
ROMO1	0.00034227853757329285	0.0015735733322799206	0.00037673505721613765	0.0007285211468115449	0.0008018136722967029	0.0027975309640169144	8.176294795703143e-05	0.0003524876374285668	0.0018004504963755608	0.0009500291780568659	0.00042064758599735796	0.0004091802693437785	0.0004889035481028259	0.0005070065381005406	0.0007905758684501052	0.00035241025034338236	0.0005559770506806672	0.00039386400021612644	0.0009363596909679472	0.0007957443012855947	0.0005259915487840772	0.0003653940511867404	0.0005655851564370096	0.0006825143937021494	0.0010055671446025372	0.0004986796411685646	0.0008783359080553055	0.0011517113307490945	0.0003708663280121982	0.0005765820969827473	0.0010405125794932246
ROR2	5.557221811613999e-05	3.5316988942213356e-05	0.00010797363938763738	1.2358629646769259e-05	9.756612598721404e-06	1.3267175745568238e-05	4.3125005504407454e-06	2.9196760806371458e-05	3.347187885083258e-05	1.1859019650728442e-05	4.10234633818618e-07	0.0006818674155510962	6.749572639819235e-05	3.2610216294415295e-05	6.972819619477377e-07	2.7633484478428727e-06	0.0010175900533795357	1.2952526958542876e-05	4.0671258716429293e-07	3.840939371002605e-07	4.195155270281248e-06	2.5250731141568394e-06	3.173999721184373e-05	0.001417504157871008	1.6054238585638814e-05	5.108146979182493e-06	1.958004304469796e-06	0.0007853463757783175	8.360577339772135e-06	1.2412728267463535e-07	4.780592348652135e-07
RORA	0.00016394966223742813	0.00018558894225861877	0.00037505634827539325	0.00012203139340272173	3.7087840610183775e-05	3.159421248710714e-05	0.0034581157378852367	0.0002924464934039861	3.3166994398925453e-05	7.790265954099596e-05	9.461946319788694e-05	0.00027977844001725316	4.675520904129371e-05	7.810071838321164e-05	0.000641269376501441	5.3381361794890836e-05	0.0001450920244678855	0.0001257165422430262	0.0005704989307560027	0.00039306547841988504	1.2550580095194164e-06	2.8079230105504394e-05	0.00010273198131471872	0.00012580961629282683	0.00017460719391237944	1.2497703210101463e-06	2.9587143217213452e-05	0.000605483481194824	0.00010264012234983966	0.0008036370272748172	0.00043522092164494097
RP1-313I6.12	7.452246063621715e-05	7.947487029014155e-05	0.0001261554571101442	4.5070628402754664e-05	0.00023301733017433435	6.195056630531326e-05	3.3985594200203195e-05	0.0006988245877437294	0.0001262666773982346	4.427034218679182e-05	1.417933981429087e-05	5.627732025459409e-05	0.00013783849135506898	5.065908044343814e-05	0.0003835243114735931	3.665205440483987e-05	2.6837593395612203e-05	8.241984323831275e-05	4.0101913327816874e-05	0.00020556809613481164	4.742692181025632e-05	0.0008235021377913654	6.029549695085734e-05	2.5159997676382773e-05	0.000756693072617054	0.0002019787352764979	3.6255416489439085e-05	3.862153607769869e-05	0.00019686471205204725	0.0006174730369821191	9.523219341645017e-05
RP11-1143G9.4	9.948685146810021e-06	2.0008617696021247e-07	3.4299984690733254e-05	2.7447447337181075e-07	9.13549229153432e-06	4.8577007305539155e-08	1.9377786486529658e-07	1.3284586657391628e-06	3.683770799511876e-08	3.925268174498342e-06	5.7410488807363436e-08	1.7574006960785482e-07	1.2992110498544207e-07	3.980768269684631e-06	1.7807867891406204e-07	5.267485221338575e-07	2.5983954401453957e-06	1.8230100522487191e-06	1.982290314117563e-06	8.382796323758157e-08	0.0007266422617249191	1.468492200729088e-06	6.838228614469699e-07	3.407301619517966e-06	3.3318881378363585e-06	1.0942893879928306e-07	3.83610422431957e-05	4.4098001694692357e-07	5.377473257794918e-07	1.9816818408457948e-08	2.7887372198165394e-06
RP11-14N7.2	0.0002223930205218494	0.0002668506058398634	0.0002785189135465771	0.00015803893620613962	0.0001665527670411393	6.207172555150464e-05	3.32862873619888e-05	0.00013459401088766754	0.0024453592486679554	6.503522308776155e-05	0.00019973526650574058	0.0016587739810347557	7.68855752539821e-05	0.00012006715405732393	4.201157935312949e-05	0.0002920738479588181	0.0007125772535800934	0.00013574848708231002	6.0381542425602674e-05	2.3763281205901876e-05	3.211896546417847e-05	2.335213685000781e-05	0.002223979914560914	4.804507625522092e-05	0.0001596808579051867	3.4353397495578974e-05	4.954465839546174e-05	0.0003451523371040821	0.00040359978447668254	3.9416036088368855e-06	6.966172804823145e-05
RP11-160E2.6	0.0003241493250243366	2.1133899281267077e-05	0.0006246384582482278	0.00027818128000944853	0.0011286158114671707	6.230983854038641e-05	0.0001909441052703187	0.00012737080396618694	8.365024405065924e-05	0.0015212977305054665	5.7026314607355744e-05	0.00022737561084795743	7.849443500163034e-05	7.841906335670501e-05	0.0008586556068621576	0.00011509470641613007	9.657549526309595e-06	0.0002773840678855777	0.00014334615843836218	0.0004802101757377386	0.0005049016326665878	0.0006223183590918779	0.00045074819354340434	0.00017129300977103412	0.0003871787048410624	0.0002648100780788809	3.928286241716705e-05	0.00030454754596576095	0.0012563160853460431	0.00043642992386594415	0.00011980329873040318
RP11-16E12.2	0.00020539095567073673	2.458779135849909e-07	0.0002451118198223412	2.3151437744672876e-07	0.00025706214364618063	2.687805356060835e-08	6.477164902207733e-07	1.9209528545616195e-06	5.00375350043214e-08	0.008881480433046818	1.4703455519793351e-07	7.110815403166271e-08	1.669698406203679e-07	6.790405223000562e-06	4.5349540300776425e-07	2.6835901735466905e-05	1.882374256467756e-08	2.7208809569856385e-06	1.1074095596086408e-07	7.44068273661469e-08	6.189701196035458e-08	9.296194548369385e-06	7.911613124633732e-07	1.785962922440376e-05	7.633756467839703e-06	4.882519533566665e-06	7.73951796873007e-07	1.7200403817696497e-05	5.126262525578795e-09	3.08505008206339e-08	3.4177315910710604e-07
RP11-175K6.1	3.301078686490655e-05	0.00021733813628088683	8.820478251436725e-05	0.00021956190175842494	1.6711155694792978e-06	6.054282266632072e-07	4.5874813281443494e-07	1.0107874913956039e-05	3.0013208743184805e-05	5.161384137863934e-07	7.842778722988442e-05	0.0006141160265542567	1.436480670236051e-05	3.4404471080051735e-05	3.753191037958459e-07	0.0017309972317889333	4.550564335659146e-05	7.891095265222248e-06	1.5701500899467646e-07	1.6247720679984923e-07	1.2942683724759263e-07	0.00026049709413200617	0.0001420993503415957	1.1886429092555773e-05	1.4187416127242614e-05	7.376108897005906e-07	6.90039200890169e-07	2.230473364761565e-05	2.4591247438365826e-07	1.4241257417779707e-07	5.687996349479363e-07
RP11-179A10.1	8.577047992730513e-06	1.790299819504071e-07	2.8585813197423704e-05	2.0419957991180127e-07	3.7356332427407324e-07	2.2897280516076535e-08	1.3642046781114914e-07	1.2428694162736065e-06	3.5920358243402006e-08	1.4439514472996962e-07	2.876059213008375e-08	6.839206179165558e-08	1.2277675409677613e-07	4.0819459172780626e-06	1.0358593272030703e-07	5.3922992293564675e-08	1.69796408044931e-08	1.6698199942766223e-06	3.472569076734544e-08	3.5193085778928435e-08	2.658441644598497e-08	6.00207954448706e-08	5.741405857406789e-07	5.886670805921312e-06	2.9529951461881865e-06	0.0018552052788436413	3.8291105397547653e-08	2.7211615361011354e-07	3.5287619493118427e-09	1.1726008608548e-08	7.762303511071877e-08
RP11-182L21.6	8.434303890680894e-05	0.0002171235828427598	0.00018224638188257813	3.662606832222082e-05	0.00026055521448142827	3.6990310036344454e-05	0.0008722624043002725	0.00013768005010206252	0.00015576845908071846	8.214775152737275e-05	0.00011517858365550637	0.00023034284822642803	0.00031505204970017076	0.00012625925592146814	0.0003431434161029756	0.00024544206098653376	8.574797539040446e-05	0.00023861740191932768	0.00022684739087708294	0.0005233405972830951	7.996077329153195e-05	0.00020870221487712115	0.00012899153807666153	0.00022704649018123746	2.9755241484963335e-05	0.0011255932040512562	4.160703610978089e-05	0.0002512957144062966	0.0002884822606574744	0.0002863327390514314	0.00016604075790382922
RP11-18H21.1	0.0002994902024511248	3.495162445688038e-06	0.00015104054182302207	2.2779177015763707e-06	4.1995936044259e-06	2.0608666773114237e-07	1.4917386579327285e-05	0.00040988458204083145	2.2443052216658543e-07	6.5169392655661795e-06	1.408759885634936e-06	6.266515697461728e-07	9.954530924005667e-07	3.3776406780816615e-05	0.000362570135621354	5.168411689737695e-07	6.131880070370244e-08	1.19747292046668e-05	5.3921139624435455e-05	0.00026036376948468387	1.9469206335998024e-07	4.607915343513014e-06	6.375953489623498e-06	3.308867599116638e-05	4.6097829908831045e-05	3.490716551368678e-07	8.316572461808391e-07	2.947672555819736e-06	4.2417550361051326e-08	0.001028086757287383	4.633438220480457e-05
RP11-231C14.7	2.730731648625806e-05	2.3598370262334356e-06	0.00012676413462031633	9.229408533428796e-06	1.4017459761817008e-05	2.999414391524624e-06	0.00027056277031078935	5.0218341129948385e-06	0.00021305464906618	4.225929842505138e-06	3.496188014651125e-07	6.179569027153775e-05	7.705843017902225e-06	1.107723710447317e-05	5.722281002817908e-06	2.569907155702822e-05	5.012681140215136e-05	7.862428901717067e-06	9.67004325502785e-07	9.639409199735383e-07	2.8228940209373832e-05	0.0015688928542658687	4.068915131938411e-06	2.6995456209988333e-05	1.3247034075902775e-05	2.7659718398354016e-05	4.8390793381258845e-06	2.0405894247232936e-05	4.361981336842291e-05	2.0399015738803428e-06	7.944951903482433e-06
RP11-25K19.1	9.2708294687327e-05	7.579019438708201e-05	0.00011368045670678839	9.132437298831064e-06	1.944289579114411e-05	6.337127615552163e-06	0.00022882544726599008	1.6765901818871498e-05	7.85999418440042e-06	4.7533427277812734e-05	8.963694853036941e-08	3.4386234801786486e-06	1.6814936316222884e-05	1.5594046999467537e-05	0.00029501086100935936	5.217200396145927e-07	9.028571184899192e-06	7.340412139456021e-06	0.001607026089914143	0.0009969413513317704	2.3769966617237515e-07	9.859606507234275e-05	8.157074262271635e-06	2.8509670300991274e-05	1.803746090445202e-05	0.00023317699378822	4.927405825583264e-05	0.00010791531531140208	5.5931764109118376e-08	0.00012337285443209112	0.0006820728885941207
RP11-290F5.1	0.0012835152447223663	2.2963520507346402e-07	0.00013437389861792326	2.899919309129473e-07	0.0002471359621267766	1.1597665938722912e-08	7.903780669948901e-07	1.4372819805430481e-06	7.999144457926377e-08	0.0041696070693433285	2.0382256593620696e-07	7.837832782797705e-08	1.276179801834587e-07	4.711530436907196e-06	2.3819457055651583e-06	2.2493884898722172e-05	2.180322056233308e-08	2.8757774543919368e-06	2.7538676476979163e-06	3.325629052142176e-07	1.373854274788755e-06	3.1263330129149836e-06	2.554314960434567e-06	7.81448106863536e-05	4.940598955727182e-06	2.1007183477195213e-06	2.571127652117866e-06	1.2503608559200075e-05	1.0708903985801044e-08	3.8663308998820867e-08	7.322884698623966e-07
RP11-291B21.2	4.898523911833763e-05	7.860852520025219e-07	0.00011678560258587822	1.5314541315092356e-06	5.996855179546401e-06	4.402691189397956e-08	1.106604599954153e-06	1.0609085620671976e-05	1.2845197261412977e-07	1.2856327202825923e-06	5.0925205385965455e-08	2.3798631332283549e-07	4.194063194518094e-07	9.330175089417025e-06	0.003206918016076088	1.8202869966899016e-07	3.90777579184487e-08	6.199797098815907e-06	0.0009843333391472697	0.00048823090037330985	1.3155542433196388e-07	2.584855792520102e-06	1.6570521665926208e-06	3.31113587890286e-05	3.828967601293698e-05	1.7805052721087122e-07	2.1105095584061928e-05	5.712627739740128e-07	1.0856658683167097e-08	6.238648347789422e-05	0.000101835721579846
RP11-325F22.2	0.0004709376662503928	3.2140292205440346e-06	0.0001814370189094916	6.502454652945744e-06	0.0001544384576845914	1.208389761586659e-07	0.000582209846470505	2.5584971808711998e-05	1.861685916537681e-07	0.0006354208453558385	1.0116188065012466e-07	6.088886834731966e-07	1.1837728379759938e-06	2.7416028387960978e-05	0.0013167858123779297	9.395820370627916e-07	7.132143764465582e-08	1.125724520534277e-05	0.0002484761644154787	0.0004677313263528049	4.6258872316684574e-05	0.0010446540545672178	6.1228879530972335e-06	8.995417010737583e-05	5.522596984519623e-05	1.7777516404748894e-05	3.4251036140631186e-06	1.4539424455506378e-06	6.141767698863987e-07	0.00032207666663452983	0.00047060169163160026
RP11-354E11.2	1.031168176268693e-05	1.8986176542057365e-07	5.706803858629428e-05	2.523547095734102e-07	3.193211455254641e-07	8.055849320953712e-09	1.773481983491365e-07	1.3431576917355414e-06	2.0267788158889743e-07	3.228360299090127e-07	2.623826667047524e-08	4.350389133378485e-07	1.1933389032492414e-07	4.922132120555034e-06	1.244123382093676e-07	6.799267993073954e-08	1.1786014511017129e-06	1.8048868923870032e-06	6.22465563537844e-08	4.237061546064069e-08	8.422061625878996e-08	5.60375390534773e-08	8.043002708291169e-07	1.5928006178000942e-05	3.5328755529917544e-06	0.005837110336869955	3.79308069398121e-08	3.0578462428820785e-06	4.653403884447016e-09	1.1955833656429604e-08	9.94554909539147e-08
RP11-394O4.5	3.2653584639774635e-05	6.71017778586247e-06	5.770455391029827e-05	5.577846877713455e-07	8.375190532206034e-07	3.11018268916996e-08	9.689608305052388e-06	1.2150752809247933e-05	5.115151907375548e-06	3.6897580457662116e-07	1.0243366688200695e-07	6.480776937678456e-05	7.232933421619236e-05	1.3404439414443914e-05	1.0735213891166495e-06	0.0019196162465959787	0.0004825773066841066	8.435120435024146e-06	2.1296125396474963e-07	1.0673323913579225e-07	1.1041947800549679e-07	1.364990396268695e-07	3.986692263424629e-06	1.0204437785432674e-05	1.4841159099887591e-05	3.461152005002077e-07	1.2097576984615444e-07	2.3898323888715822e-06	3.0585053423237696e-07	4.967767708308202e-08	2.0962946223335166e-07
RP11-417E7.2	0.00010800037125591189	0.00022405918571166694	0.00010883466165978462	4.528462341113482e-06	1.172797851722862e-06	3.8741681862575206e-08	6.340142135741189e-07	1.2536496797110885e-05	0.0003086606739088893	4.299739657653845e-07	1.2905744029012567e-07	6.1034948885207996e-05	1.182904497909476e-06	2.3212325686472468e-05	6.779101227039064e-07	8.750749316277506e-07	0.0011957825627177954	2.68545718427049e-05	2.769633624666312e-07	8.376060804948793e-07	1.5885899529166636e-07	1.4679520177196537e-07	8.718971366761252e-05	1.8229706256533973e-05	1.5508945580222644e-05	8.193677558665513e-07	1.6214666231917363e-07	1.4791771718591917e-05	3.275636828448114e-08	4.387239016523381e-07	2.8206807201058837e-07
RP11-428L9.2	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
RP11-431J17.1	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
RP11-444D3.1	0.00013141916133463383	1.2877227391072665e-06	4.75166343676392e-05	1.0185794963035733e-06	0.0001496810291428119	4.7746031128781397e-08	0.0009311709436587989	2.0554640286718495e-05	7.593000077577017e-07	0.00017798031331039965	1.2222789337101858e-05	0.00021406648738775402	1.2991554285690654e-05	9.141103873844258e-06	5.733283501285769e-07	0.0009917535353451967	0.00012055029947077855	4.175353296886897e-06	5.948547368461732e-06	2.972832362502231e-07	3.329998037315818e-07	8.048832387430593e-05	3.921937150153099e-06	9.432612387172412e-06	1.485005395807093e-05	2.9246390909065667e-07	4.214068212604616e-06	4.857262865698431e-06	1.368000084767118e-06	1.162272269539244e-07	1.765681531651353e-06
RP11-473L15.3	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
RP11-501J20.5	7.813050615368411e-06	1.6772987976310105e-07	2.4458853658870794e-05	1.8685270219975791e-07	3.008269402471342e-07	7.263020407322074e-09	1.2780346025920153e-07	1.1416514098527841e-06	3.275535576108268e-08	1.3632296713694814e-07	2.247381125641823e-08	5.9033599342228626e-08	1.0658530413820699e-07	3.5891966945200693e-06	8.944727625248561e-08	4.897930239167181e-08	1.6240383260424096e-08	1.4660403166999458e-06	3.28481277733772e-08	3.265179060463197e-08	1.881755196109225e-08	5.2866564459463916e-08	5.523997970158234e-07	4.476420144783333e-06	2.857751042029122e-06	0.004383969120681286	3.429522621445358e-08	2.570817230207467e-07	3.1885041273937986e-09	1.009255790052066e-08	6.01065650585042e-08
RP11-532F12.5	1.750326919136569e-05	2.0857724791767396e-07	4.040468775201589e-05	5.350926244318543e-07	3.283219484728761e-06	0.001095378422178328	1.3734603498960496e-06	1.3454850886773784e-06	3.701166662040123e-08	8.164527389453724e-05	8.318136224261252e-07	8.142799146071411e-08	0.0006012815283611417	4.503892796492437e-06	1.7994378140429035e-05	4.804107334166474e-07	5.280791810946539e-06	1.6841099750308786e-06	6.35441392660141e-06	3.0556260753655806e-05	3.12900883727707e-05	9.310641326010227e-05	6.65634331653564e-07	3.4473457617423264e-06	4.465788606466958e-06	8.765782695263624e-06	4.7339723096229136e-05	4.252835026363755e-07	0.0019508461700752378	6.578821921721101e-05	1.5664154489059e-05
RP11-536O18.1	2.8140148060629144e-05	1.8911723600467667e-06	8.607326890341938e-05	0.0028200543019920588	1.194012497762742e-06	3.279612201367854e-06	3.909773340637912e-07	4.12453300668858e-06	6.48306695438805e-07	4.5813513338544e-07	0.0005129031487740576	1.0346036106057e-05	4.688414719566936e-06	1.327217796642799e-05	6.36615993698797e-07	4.6993361024760816e-07	2.9051884666841943e-06	4.734090452984674e-06	2.459054826431384e-07	2.8546324415401614e-07	4.7566899752382596e-07	3.7312221934371337e-07	1.6480948033859022e-05	2.8557751647895202e-05	1.0073778867081273e-05	5.740101869378123e-07	1.7135238294940791e-06	5.613349458144512e-06	3.11055146084982e-08	5.998305852017438e-08	3.2295076834998326e-07
RP11-53O19.1	8.695221367815975e-06	1.7426050646918156e-07	2.1503055904759094e-05	1.1255480103500304e-06	2.9076636565150693e-07	6.04820488661062e-05	1.4867485731429042e-07	1.201474447043438e-06	3.45948976132604e-08	1.2002452365322824e-07	9.748683623911347e-06	1.622509262233507e-05	1.61264347298129e-06	3.1077663606993156e-06	2.3154319933382794e-05	1.1907239240827039e-05	2.1587808078038506e-05	1.5327262872233405e-06	4.252614758115669e-07	4.283107955416199e-06	3.231455139030004e-06	4.029703859487199e-08	6.280661750679428e-07	2.819957671817974e-06	3.026256081284373e-06	3.865489361487562e-06	4.233372408180003e-08	7.636670034116833e-07	0.0030782772228121758	1.211920448440651e-06	4.015548142888292e-07
RP11-53O19.2	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
RP11-542K23.7	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
RP11-545E17.3	3.476524943835102e-05	1.3375736671150662e-05	7.05733327777125e-05	6.994148134253919e-05	3.68453620467335e-05	0.00011174711835337803	1.7470126749685733e-06	4.729961801785976e-05	0.0004816069849766791	0.00011420994269428775	3.7141428038012236e-05	5.0580460992932785e-06	1.4420408660953399e-05	6.208606464497279e-06	3.514999843901023e-05	3.564398139133118e-05	1.3271012903715018e-05	4.74092666991055e-06	0.0009969138773158193	6.980678881518543e-05	0.00011770911805797368	6.122400372987613e-05	3.607386315707117e-05	2.109145680151414e-05	2.2392889150069095e-05	6.143199584585091e-07	0.0006663012900389731	5.603816589427879e-06	0.0003988243406638503	0.00016464570944663137	9.045610204339027e-05
RP11-557H15.4	1.0724701496656053e-05	2.736283306603582e-07	4.177878508926369e-05	6.202523650244984e-07	8.897933980733796e-07	5.582276116911089e-07	1.826567341822738e-07	1.5815090819160105e-06	6.508037841967962e-08	8.701321689841279e-07	0.00012484213220886886	7.854264794104893e-08	1.2230359970999416e-05	4.269252258382039e-06	1.1790348253271077e-07	1.1534829980064387e-07	1.4824456684436882e-07	2.156162736355327e-06	4.929422559030172e-08	4.917501428280957e-08	3.3765310945454985e-05	7.833257598122145e-08	8.233298558479873e-07	4.391927177493926e-06	4.103919764020247e-06	0.003383068600669503	1.053129494721361e-06	3.0662442895845743e-06	4.6974543010946945e-07	1.2994580522729393e-08	8.562746955931289e-08
RP11-598F7.6	1.886191421363037e-05	1.5671541859774152e-06	3.5751065297517926e-05	2.590711574157467e-07	2.3154659629653906e-06	1.6774636790728437e-08	1.8485242492261023e-07	7.813919182808604e-06	8.814432561621288e-08	2.568114325640636e-07	1.383621963668702e-07	2.3118846002034843e-06	6.147638487163931e-07	6.180127002153313e-06	1.5330876124153292e-07	0.0019421003526076674	8.650978884361393e-07	9.955560017260723e-06	6.223336157518133e-08	5.249453849387464e-08	8.114818683679914e-08	5.994084517624287e-08	1.6239650904026348e-06	7.374553661065875e-06	6.091127488616621e-06	1.9590135025282507e-07	2.5019468807840894e-07	4.299317311051709e-07	3.6939471925734324e-08	1.878170685642999e-08	1.236612234833956e-07
RP11-620J15.3	5.882946788915433e-05	0.0003070067905355245	0.00013514490274246782	0.00039072963409125805	0.0002522629511076957	0.00029026338597759604	7.081333023961633e-05	0.00015696558693889529	0.0007998287910595536	0.00025061689666472375	8.718713070265949e-05	0.0002629170776344836	0.00023144505394157022	1.695753053354565e-05	0.0002402472891844809	0.000133712004753761	0.00013592754839919508	0.000404981488827616	0.0002020373212872073	0.0002186827186960727	5.194693585508503e-05	0.00016434682765975595	0.0006856379332020879	0.0004986713756807148	6.437784031732008e-05	0.0008072041673585773	0.00037936915759928524	0.00041440740460529923	0.00021086138440296054	0.0003107351076323539	0.00012586486991494894
RP11-624C23.1	1.650060403335374e-05	3.0739622047804005e-07	5.210946983424947e-05	6.916883990015776e-07	2.24736359086819e-05	1.0763724134221775e-07	1.1580448244785657e-06	2.3048039565765066e-06	7.678941926769767e-08	4.34105604654178e-05	3.961495664839276e-08	1.3566748293669662e-06	3.9689251707386575e-07	5.675461579812691e-06	5.392987986851949e-06	8.368779731426912e-07	1.3665336950907658e-07	3.5983850921184057e-06	7.330964422180841e-07	2.916563630606106e-07	6.692394890706055e-06	0.0012032180093228817	1.1674310371745378e-06	3.4322973078815266e-05	5.289366981742205e-06	1.9145562646372127e-07	5.397727704803401e-07	5.677748049492948e-07	2.5901961464569467e-08	3.454298678207124e-07	3.763181302929297e-05
RP11-689B22.2	0.00025892851408571005	1.9322443733926775e-07	3.915594788850285e-05	2.3657544545585552e-07	0.008209830150008202	1.3306097557119756e-08	4.3296165586070856e-07	1.6716218169676722e-06	3.7666897156896084e-08	0.0015661612851545215	5.200757158263514e-08	7.086848796689083e-08	1.5453441903900966e-07	3.7761155908810906e-06	2.9738646389887435e-06	9.875375326373614e-06	1.6571434002798924e-08	1.9736835383810103e-06	1.4008222137817938e-07	1.4434957051889796e-07	2.1266977512368612e-08	7.434936560457572e-05	6.729816277584177e-07	4.068287125846837e-06	5.493996468430851e-06	2.5436663690925343e-06	1.1645854556263657e-06	6.230317239896976e-07	5.385403678559442e-09	5.088624988047741e-08	4.267892563802889e-06
RP11-693J15.5	1.8522834579925984e-05	4.427596991263272e-07	3.906456186086871e-05	3.9951865460352565e-07	0.00012960722960997373	1.0340692746524383e-08	4.0594008510197455e-07	1.8685178702071426e-06	5.974206374048663e-08	5.889821841265075e-05	5.2584450571657726e-08	2.2347940387135168e-07	2.9100550591465435e-07	4.540116151474649e-06	1.7000903085317987e-07	2.392579574461706e-07	2.4210118354517363e-08	2.391537918811082e-06	6.454652634602098e-08	6.26741325504554e-08	3.5778377878159517e-06	0.0019824423361569643	1.1123224794573616e-06	1.6500453057233244e-05	6.799793936806964e-06	1.26341674899777e-07	2.198626845029139e-07	2.87691847233873e-07	5.386633805670726e-09	3.112611679512156e-08	5.514653821592219e-06
RP11-731F5.2	3.572391142370179e-05	3.743294314517698e-07	3.0762334063183516e-05	3.6812093640037347e-07	1.0476665011083242e-05	9.119593080697541e-09	3.3769788387871813e-07	2.1641117200488225e-06	7.432582549427025e-08	4.954670657753013e-06	3.715821605965175e-08	8.392102301968407e-08	2.494476234460308e-07	6.157199095468968e-06	2.995779482262151e-07	1.1868439742102055e-07	2.5956824245554344e-08	3.17381864078925e-06	5.415302339883965e-08	7.435016868839739e-08	3.3775371832689416e-08	0.0023124804720282555	7.48012212170579e-07	6.082786512706662e-06	6.262932856770931e-06	5.954788306894443e-08	9.118114974171476e-08	2.861231962469901e-07	4.286685673093871e-09	5.5951641542151265e-08	2.979905275424244e-06
RP11-796E2.4	9.450967627344653e-05	8.021444045880344e-06	0.00016786943888291717	0.00013026781380176544	2.2571213776245713e-05	6.237535671971273e-06	0.0014024053234606981	7.35286230337806e-05	2.5220233510481194e-06	5.785774192190729e-05	4.6442703023785725e-05	4.0406244806945324e-05	0.00016049903933890164	1.5843072105781175e-05	0.000723266217391938	3.487592039164156e-05	8.404749110013654e-07	2.9597507818834856e-05	0.0002675523573998362	0.000312241492792964	0.0002131701330654323	0.0008286160882562399	0.0001007153041427955	0.00010969212598865852	3.3345422707498074e-05	7.597829153382918e-06	2.294728983542882e-05	3.5951161407865584e-05	2.8184592792968033e-06	0.0004549820732790977	0.0006064719054847956
