Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
H2AFX	0.000422773853642866	0.0004364788474049419	0.001062649069353938	0.0001491066941525787	0.00019263577996753156	9.197925101034343e-05	0.00017589387425687164	0.0015964092453941703	0.00029944011475890875	9.40920872380957e-05	6.523636693600565e-05	0.00010269579070154577	0.00040241001988761127	0.0004637839156202972	0.00015873507072683424	5.4451484174933285e-05	0.0030472869984805584	6.491570093203336e-05	9.41349208005704e-05	0.00024218476028181612	0.0006471423548646271	0.00031216710340231657	0.0002204386837547645	0.00017163180746138096	0.0001538824726594612	0.00011697076115524396	0.0003428824420552701	8.360217179870233e-05	0.00030272555886767805	0.0018454536329954863
H2AFY	0.00034225761191919446	0.0008811622392386198	0.0004813555860891938	0.00019020687614101917	0.00016804406186565757	0.000416750815929845	0.00017883557302411646	0.0003477080026641488	0.00013379317533690482	0.0008778879418969154	0.0002510081685613841	0.0008195386617444456	0.0004903966328129172	0.00027615015278570354	8.679154416313395e-05	0.0003188020782545209	0.00028546364046633244	0.00032579406979493797	0.0004258627013769001	0.00042593799298629165	0.0006330006290227175	0.0005120863788761199	0.001103124930523336	0.0007239169208332896	0.0004994304617866874	0.00029625187744386494	0.0004176764050498605	0.00025717474636621773	0.00014745464432053268	0.001210929243825376
H3F3A	0.00021198639296926558	0.001906192279420793	0.0011624685721471906	0.0009777648374438286	0.0012821783311665058	0.00019209984748158604	0.000814158353023231	0.001022137701511383	0.0005700198817066848	0.0008583859889768064	0.0004813018022105098	0.0015244376845657825	0.002848705044016242	0.0010454836301505566	0.0005921277916058898	0.0016638978850096464	0.0002960248966701329	0.0006201803334988654	0.0007047396502457559	0.0009170468547381461	0.0009857851546257734	0.0008756380993872881	0.0009969896636903286	0.0007851447444409132	0.0015831899363547564	0.0005920814583078027	0.0012281212257221341	0.0013531218282878399	0.0004650934715755284	0.0021238771732896566
H3F3B	0.0007054018788039684	0.0023845257237553596	0.0017614673124626279	0.0006206405814737082	0.001033381442539394	0.00024323260004166514	0.0015447980258613825	0.0021974407136440277	0.0006913730758242309	0.0008644167683087289	0.00040145759703591466	0.001203495659865439	0.0017818103078752756	0.0014125655870884657	0.000733430206310004	0.0005292910500429571	0.0025627794675529003	0.00035085700801573694	0.0005030731554143131	0.0008432079339399934	0.0018262568628415465	0.001616791938431561	0.0011690511601045728	0.0007663253345526755	0.0013872203417122364	0.0009811993222683668	0.0018727650167420506	0.0010188505984842777	0.0011580870486795902	0.0009011889342218637
HAAO	3.443646789946797e-07	4.679337962443242e-06	7.415738423333096e-07	3.4888820664491504e-05	0.00026021210942417383	0.0002065256703644991	0.0008830242441035807	1.1337510841258336e-06	1.9190430975868367e-05	0.000224150629946962	0.00010102726810146123	0.0001807957887649536	1.0870557161979377e-05	0.00014599401038140059	2.9476939744199626e-05	2.080532067338936e-05	1.3897961252951063e-06	0.0005617106216959655	9.839779977482976e-07	2.4679700800334103e-05	9.527993825031444e-06	3.2151654068002244e-06	4.855958832195029e-05	2.317077451152727e-05	9.129560203291476e-05	0.0007824058993719518	0.00014443496183957905	0.0001877920440165326	0.0006399978301487863	6.822888826718554e-05
HAGLROS	5.834043292907154e-08	1.7096952831252565e-07	1.991514153587559e-07	1.631377381272614e-05	1.5056943993840832e-06	8.34983256936539e-06	1.9920280180940608e-07	2.1662458493665326e-07	2.873612174880691e-07	1.7786575767786417e-07	1.7541448187330388e-06	2.263619762743474e-06	1.48744436501147e-06	1.4827925554072863e-07	1.8129741874872707e-05	0.19849924743175507	5.049946025792451e-07	1.3570944247476291e-05	0.0002504251024220139	1.8791899492498487e-05	9.037083259499923e-07	1.8918674982160155e-07	2.1281578028720105e-06	2.9834487577318214e-05	1.4918809029040858e-05	2.928447884187335e-07	2.115468305419199e-06	2.3140326447901316e-05	4.793825064552948e-05	2.978824568344862e-06
HAMP	1.8400564627540916e-08	2.3355008238468145e-07	7.335854661505437e-07	7.4402892096259166e-06	2.021507157223823e-07	1.1986489312221238e-07	6.02601062382746e-08	1.4336167453166127e-07	1.2904901325327955e-07	0.0005260760081000626	7.475432539649773e-08	3.3794160003708384e-07	0.00013453901920001954	1.0458026054038783e-06	6.174202098918613e-06	5.510878963832511e-06	8.231486248178044e-08	2.0933459381922148e-05	3.000104342731902e-08	2.1870930595468963e-06	5.889538456926857e-08	1.390025516911919e-07	3.7484372228391294e-07	1.8873682847697637e-06	1.963784939107427e-07	6.154706255756537e-08	2.560070413437643e-07	1.122646509088554e-07	7.142087099509808e-08	8.633919605927076e-06
HAVCR2	2.372594281041529e-07	0.0002213414409197867	1.4153308256936725e-05	1.6494286683155224e-05	8.461485663247004e-07	4.872128442912071e-07	0.0003628405975177884	3.902505341102369e-05	2.4987459710246185e-06	0.000741430907510221	2.600040170364082e-05	2.0315972506068647e-05	9.12151634224756e-08	9.925119229592383e-06	1.2919763321406208e-05	2.6556250304565765e-05	1.9449791466286115e-07	1.184406028187368e-05	1.4398896155398688e-06	6.628211849601939e-06	0.0020512130577117205	0.00011131412611575797	5.932403155384236e-07	5.930881798121845e-06	4.224429517307726e-07	1.3994103653658385e-07	4.486425382310699e-07	3.6645661793954787e-07	2.0540312561934115e-07	3.111539263045415e-05
HBB	8.694638040651625e-07	1.826620177780569e-06	2.1960371668683365e-05	6.795758508815197e-06	6.385814685927471e-06	8.446133392681077e-07	7.096164011954897e-08	5.334973320714198e-05	1.1698144675165167e-07	5.6925493652215664e-08	3.7166962840728957e-08	3.3676775501589873e-07	7.010211788838205e-07	2.130203938577324e-05	0.0004221792914904654	4.369766884337878e-06	1.350163501001589e-07	1.237794208464038e-06	1.419025352333847e-06	1.492631554356194e-06	4.538165754297552e-08	4.1118193621514365e-05	4.256768590948923e-07	0.1051553338766098	7.531560299867124e-07	7.844076321816829e-08	8.117939614749048e-06	8.367232595674068e-08	1.7887306285047089e-06	3.782056623435892e-08
HBEGF	4.704158484969412e-08	1.3505288734450005e-05	2.392925671301782e-05	8.590844117861707e-06	7.308235012715159e-07	4.8579979193164036e-05	7.913759958455557e-08	5.281418111735547e-07	2.1531111997319385e-05	0.0010026297532022	1.701848850643728e-05	7.428038770740386e-07	9.306874744652305e-06	1.3909087783758878e-06	9.232092452293728e-06	7.320245003938908e-06	0.0006295141065493226	4.543361228570575e-06	0.00038724052137695253	2.884289187932154e-06	1.4996467143646441e-06	2.9688910672120983e-06	4.2996100546588423e-07	2.2707454263581894e-06	3.543357161106542e-05	2.7056082672061166e-06	3.4654289038371644e-07	2.4218614271376282e-05	8.413675800511555e-07	8.244493074016646e-06
HCFC1R1	0.0003036788257304579	0.0005713725695386529	0.00026725136558525264	0.0006820889539085329	0.003531847381964326	0.00024415721418336034	0.0003907906066160649	0.00033011820050887764	0.00013751318329013884	0.00031755384407006204	0.0018235821044072509	0.0001830732508096844	0.0006274822517298162	0.0001777076395228505	0.0002741584612522274	0.000397628202335909	0.00024610667605884373	0.00024302693782374263	0.000182133459020406	0.00041952735045924783	0.00036666987580247223	0.00024193637364078313	8.890396566130221e-05	0.0006616240134462714	0.00039627793012186885	0.0009137263405136764	0.00041933453758247197	0.0011512991040945053	0.0006068617221899331	0.00030819146195426583
HCK	2.9376233001698893e-08	2.7428252451500157e-06	4.818890602109605e-07	1.1288037057965994e-05	3.798874956828513e-07	4.408197469274455e-07	2.1971465002934565e-07	2.848136375632748e-07	1.4640006156696472e-05	0.0021536974236369133	5.990975296299439e-06	0.0019313530065119267	1.7437059796066023e-06	0.00031591326114721596	1.1329198969178833e-05	1.4379622371052392e-05	1.9712926757620153e-07	5.2061463065911084e-05	2.362232862651581e-06	1.1475975952635054e-05	4.240288262735703e-07	2.8875124371552374e-06	6.59341603750363e-05	5.5947507462406065e-06	5.12142150910222e-06	1.3306895141340647e-07	4.417500178988121e-07	2.9444406663969858e-06	3.0036389375709405e-07	5.0670536438701674e-05
HDAC7	0.0006918690633028746	0.0009086344507522881	0.0004019482294097543	0.0002281744236825034	0.00011763834481826052	0.0007824273779988289	0.00011716879816958681	0.0004241342539899051	0.0001945565309142694	8.687215449754149e-05	0.0003226368280593306	5.145833347341977e-05	6.078047590563074e-05	0.0002646631619427353	0.0002130969805875793	0.00010614951315801591	0.00047145489952526987	0.0003661980736069381	0.0010593081824481487	0.00021780052338726819	0.00047612577327527106	0.00071904924698174	3.206992187188007e-05	0.0002755284949671477	0.0002714057918637991	0.00018803231068886817	0.0002879907551687211	8.090563642326742e-05	0.00038172322092577815	7.613473280798644e-05
HDAC9	9.237940503226127e-06	0.00023146816238295287	1.6419959138147533e-05	3.2436953915748745e-05	7.419107714667916e-05	0.0001654958468861878	4.092288691026624e-06	2.2049413018976338e-05	0.0004192304040770978	0.0001608522579772398	2.7734833565773442e-05	0.000896300480235368	1.0538916285440791e-05	0.0013365366030484438	0.0003822988655883819	2.074266376439482e-05	5.209921800997108e-05	1.0212321285507642e-05	0.0002185481134802103	6.438028503907844e-05	2.9504039048333652e-05	0.0001164659988717176	0.0005875428323633969	2.6961313778883778e-05	1.7333022697130218e-05	0.00014925080176908523	1.0169017514272127e-05	1.0979878425132483e-05	1.2054635590175167e-05	1.122474259318551e-05
HDC	1.7540513042035855e-08	3.182063323947659e-08	1.3138275356538998e-08	6.475771442637779e-06	1.965545379789546e-07	6.853754541680246e-08	0.01715104840695858	9.1003101942988e-08	1.1421600731864601e-07	1.936771454325026e-08	1.847647013164533e-08	3.418917344788497e-07	4.424609567621474e-09	4.0903938014480445e-08	6.379230853781337e-06	3.797715180553496e-06	7.332047857744328e-08	1.3626748796013999e-06	2.0855623006355017e-08	2.5381878003827296e-06	5.539549192690174e-07	6.095591231769504e-08	3.3100053542511887e-07	1.697531615718617e-06	1.407915704021434e-07	5.890234078265166e-08	2.507898386738816e-07	7.576176841439519e-08	7.265474977202757e-08	3.579677709808493e-08
HDLBP	0.00025022050249390304	0.00030460607376880944	0.0002340603241464123	0.0004099843790754676	0.0007530039874836802	0.00044728911598213017	0.0003475423436611891	0.00014679225569125265	0.0014473209157586098	0.00029566255398094654	0.0015101854223757982	0.00042785442201420665	0.0008930524927563965	0.0001082788294297643	0.000558274332433939	0.00032390549313277006	0.0001638311514398083	0.00046627692063339055	0.0002395950141362846	0.000463777978438884	0.0003884528123307973	0.0002821420494001359	0.00035984886926598847	0.0002509488840587437	0.0005120473797433078	0.00022751455253455788	0.000219947294681333	0.0020707331132143736	0.0004920164356008172	0.00043732469202950597
HEBP1	3.9815906347939745e-05	0.00018558783631306142	0.0001958884095074609	0.00010363663750467822	0.0006211063591763377	9.472287638345733e-05	0.00016858930757734925	0.0001736898411763832	4.1577874071663246e-05	0.00040461233584210277	0.00038046971894800663	0.00017017674690578133	0.0010456372983753681	0.00011451415048213676	5.787350164609961e-05	0.00023939646780490875	7.027359970379621e-05	0.00038739197771064937	0.0003719134838320315	0.00016535598842892796	8.047652954701334e-05	7.518283382523805e-05	0.00026123769930563867	7.201381959021091e-05	0.0005509209586307406	0.00024196830054279417	0.0003797424433287233	0.001026542973704636	0.0004239591653458774	0.00026601701392792165
HECW2	4.689698835136369e-05	5.1395407353993505e-05	8.762774996284861e-06	6.130530528025702e-05	1.5164080195972929e-06	0.0004047551192343235	2.589362395610806e-07	8.228973911172943e-07	5.347903424990363e-06	2.013633093156386e-06	6.384450534824282e-05	2.3402688384521753e-05	5.621815944323316e-06	4.159753370913677e-05	8.785157115198672e-05	0.0006668554269708693	7.68485915614292e-06	0.00021434115478768945	0.001960736233741045	2.814356776070781e-05	3.422908775974065e-05	1.0254622793581802e-05	7.840847615625535e-07	7.560261565231485e-06	7.376798748737201e-06	1.0469777862454066e-06	1.0768799256766215e-06	3.052023384952918e-05	6.6799831984099e-05	1.944447149071493e-06
HEG1	9.956360372598283e-06	5.985683674225584e-05	5.716795567423105e-05	0.0004938874044455588	2.7568850782699883e-05	0.0007236946257762611	7.706228643655777e-05	0.0005766614340245724	4.298538897273829e-06	2.9315819119801745e-05	0.0009409085032530129	2.5975703465519473e-05	3.382337752100284e-07	8.659525519760791e-06	4.166592043475248e-05	0.00023522155242972076	1.2654601960093714e-05	7.257465040311217e-05	0.0017435676418244839	9.907291678246111e-05	0.00019643989799078554	0.00011465568240964785	2.692200905585196e-05	0.0005319267511367798	2.372054586885497e-05	9.708197467261925e-05	7.885196282586548e-06	2.1895375539315864e-05	0.00015161589544732124	9.031623449118342e-06
HELB	0.00021065179316792637	0.00014222288154996932	0.00044751379755325615	0.00015277141937986016	3.3870070183184e-05	0.00013408790982794017	1.928102756210137e-05	0.0004885409725829959	0.00014011921302881092	3.83312908525113e-05	2.3079563106875867e-05	9.584922372596338e-05	2.141094046237413e-05	9.263465472031385e-05	9.786141890799627e-05	4.3880034354515374e-05	0.001072367886081338	1.375812917103758e-05	3.8370300899259746e-05	8.404874824918807e-05	0.0005008617299608886	0.0012784437276422977	0.00020248819782864302	0.00019030706607736647	8.974762022262439e-05	1.980478918994777e-05	5.2227995183784515e-05	7.695241038163658e-06	5.457754377857782e-05	6.9597954279743135e-06
HELLS	6.760998076060787e-05	0.0003088009834755212	0.0001381837937515229	5.6403925555059686e-05	2.183304059144575e-05	0.000266675982857123	5.108470872983162e-07	0.00011997719411738217	6.26012624707073e-05	3.5349669360584812e-06	2.650417445693165e-05	0.00010509860294405371	2.125269384123385e-05	0.00023374249576590955	2.0854909962508827e-05	1.3389611012826208e-05	6.796703382860869e-05	6.600486813113093e-06	3.491581082926132e-05	5.6439239415340126e-05	0.0005452223122119904	0.0006966025102883577	0.0001744349137879908	2.7603638955042697e-05	0.00018598146561998874	3.029989056813065e-05	0.00040628586430102587	3.231899972888641e-05	8.66500340634957e-05	0.0013556963531300426
HERC5	4.50375091531896e-06	0.00027626645169220865	9.679052891442552e-05	2.9471460948116146e-05	1.2136789337091614e-05	8.234828419517726e-05	4.428891770658083e-06	1.7419371943105944e-05	0.0002294882870046422	0.0002541252179071307	8.281112968688831e-05	1.3563637367042247e-05	5.012625024392037e-06	0.00012990353570785373	0.00013521425717044622	1.024327957566129e-05	7.815068784111645e-06	5.446002433018293e-06	7.367379294009879e-05	1.0733679118857253e-05	0.0015228958800435066	0.0006875311373732984	8.15142338979058e-05	1.1861150596814696e-05	1.4276039109972771e-05	5.6102937378454953e-05	4.988551154383458e-05	2.246051371912472e-05	0.00011475269275251776	0.0001065449250745587
HERPUD1	0.00014132824435364455	0.000517134612891823	0.00032048855791799724	0.00013222559937275946	0.00011672880646074191	0.00016367046919185668	0.00015847200120333582	0.0004537218774203211	0.006400551646947861	0.0005093655199743807	0.000345817330526188	0.0008343333029188216	0.0001862217322923243	0.0009102259646169841	0.0003509602101985365	0.00010009537072619423	0.00030427929596044123	0.0003226068802177906	0.0002086841268464923	0.00014682426990475506	0.00034895387943834066	0.0006082030013203621	0.003157107625156641	0.0002015580830629915	0.0002663255436345935	0.00016476331802550703	9.783956920728087e-05	0.000366014166502282	0.0002026424917858094	9.808647882891819e-05
HERPUD2	0.00026870195870287716	0.0003794622025452554	0.0006873402162455022	0.00023411832808051258	7.974346226546913e-05	0.0001510649744886905	0.00021004676818847656	0.001145950984209776	0.00017139663395937532	0.00013216615479905158	0.00010407144145574421	8.684064232511446e-05	7.410108810290694e-05	0.0002989631029777229	0.0004072772862855345	0.00017229997320100665	0.0006760620162822306	4.563959373626858e-05	0.0001369861129205674	0.00023454493202734739	0.0010439829202368855	0.0010346196359023452	0.0001412004348821938	0.000197963003301993	0.0001698382548056543	0.00013852048141416162	0.00017327527166344225	0.00010553492757026106	0.0001508718851255253	4.151665780227631e-05
HES4	7.848409950383939e-06	8.158835407812148e-05	3.2302195904776454e-06	5.05139323649928e-05	0.00032288781949318945	0.0012532183900475502	4.01093120672158e-06	4.046546109748306e-06	2.0625078832381405e-05	0.00014742699568159878	0.0005686430959030986	1.7273274352191947e-05	0.00014389192801900208	4.635569894162472e-06	0.0001299565628869459	1.169701135950163e-05	1.0367933100496884e-05	2.0699400920420885e-05	0.00014000586816109717	0.0007065344252623618	3.5360135370865464e-06	1.1029746019630693e-05	3.456298145465553e-06	1.0152318282052875e-05	0.0007081783260218799	0.001188534777611494	1.0979441867675632e-05	2.7178362870472483e-05	5.2226405387045816e-06	5.967297329334542e-05
HEXA	0.0007706256583333015	0.00016533459711354226	0.00014527913299389184	0.00011671484389808029	8.852442260831594e-05	0.00046670137089677155	8.254430576926097e-05	0.00046664505498483777	0.00014399737119674683	0.0007298095151782036	0.0005537893157452345	2.7735804906114936e-05	5.860039891558699e-05	0.00010531520092627034	8.484755380777642e-05	0.00011676520080072805	0.0001220726262545213	0.00018472121155355126	0.00028780914726667106	0.000595495046582073	0.00014009086589794606	0.0003685041156131774	0.00023873939062468708	0.0001156156649813056	0.0002659206511452794	8.685992361279204e-05	0.00024183426285162568	0.00010957668564515188	0.00021413617650978267	9.383731958223507e-05
HEXB	0.00020485885033849627	0.00042791978921741247	0.0002983671729452908	0.00015063886530697346	0.00011016489588655531	0.00030881492421031	0.0003268800210207701	0.0002901387633755803	0.0006411835784092546	0.001167269074358046	0.0004572431789711118	0.00016062949725892395	0.0003227372362744063	0.0001736943086143583	0.0004455623566173017	0.00010561725503066555	0.00025295140221714973	0.00030504309688694775	0.00027411547489464283	0.00028207016293890774	0.0003312195185571909	0.0004376478027552366	0.00039019176620058715	0.00023680028971284628	0.0003206537803635001	0.00025492304121144116	0.000277813000138849	0.0004517798952292651	0.0006506384816020727	0.00019793491810560226
HEY1	2.8152092568234366e-07	2.5912672185768315e-07	1.862619853909564e-07	2.2410311430576257e-05	0.0004335262638051063	0.00037905905628576875	4.147850631852634e-05	2.2556943690688058e-07	4.398605142341694e-06	1.046349851208106e-07	3.312831904622726e-05	3.511582690407522e-05	8.681588042236399e-06	1.0516236415014646e-07	7.464444206561893e-05	9.993662388296798e-05	3.424989017730695e-06	0.00014230675878934562	0.0008505646837875247	5.867414074600674e-05	1.405180398705852e-07	1.1706722347071263e-07	2.031509666267084e-06	2.094867522828281e-05	0.0002069433539872989	0.00019938584591727704	0.0002752343425527215	0.0006702439859509468	2.2102988168626325e-06	7.623270903422963e-07
HEY2	6.883728786988286e-08	1.4337563243316254e-06	1.4959135796743794e-07	0.00010386658686911687	0.0006316034705378115	0.000794447842054069	2.303741553077998e-07	4.5927983592264354e-05	2.851287899829913e-05	1.5964349131536437e-07	8.76919220900163e-05	1.367917207062419e-06	2.693345413717907e-05	1.2425695672391157e-07	0.00013325038889888674	3.0577841243939474e-05	5.117630280437879e-06	0.00021884209127165377	1.820640500227455e-05	5.3244726586854085e-05	6.340122808978776e-07	2.153515055169919e-07	1.4292771766122314e-06	2.0235605916241184e-05	0.0017229497898370028	0.001643370371311903	3.0871138733346015e-05	7.47243466321379e-05	4.657973931898596e-06	4.144817921769572e-06
HEYL	8.441388388291671e-08	2.5422656335649663e-07	1.8755544317627937e-07	2.7524707547854632e-05	5.234594573266804e-05	0.0022935671731829643	1.9630644487733662e-07	4.96069901601004e-07	2.724047362789861e-06	9.294663527725788e-07	4.916139369015582e-05	4.377924142318079e-06	2.7499673649344913e-08	1.7387348805186775e-07	0.00014893618936184794	1.1384932804503478e-05	2.7909689492844336e-07	1.4235944036045112e-05	1.6842666639149684e-07	1.134279682446504e-05	1.3643629870330187e-07	1.8911376287178427e-07	1.6269108300548396e-06	5.979052275506547e-06	6.174437203299021e-06	0.0024019416887313128	1.0346197996113915e-06	8.410253940382972e-05	0.00016502691141795367	1.929073079054433e-07
HGF	6.077688112782198e-07	1.9933075634526176e-07	1.4964099648295814e-07	1.7750344341038726e-05	4.083749445271678e-06	0.000314059027004987	0.00018183958309236914	4.966124720340304e-07	1.969879122043494e-05	0.0002713185967877507	8.548898040316999e-05	1.7645210164118907e-06	1.9574583731696293e-08	9.788232091523241e-07	1.752310708980076e-05	1.178657930722693e-05	1.3219189440860646e-06	6.548867531819269e-05	6.613967343582772e-06	7.773885045025963e-06	1.966548381915345e-07	4.667126916046982e-07	3.281530098320218e-06	1.5446135876118205e-05	6.584724019376154e-07	0.0007113697356544435	6.677527153442497e-07	2.013642188103404e-05	0.0007473380537703633	1.3390827007242478e-06
HHEX	1.0451807611389086e-05	7.889384505688213e-06	8.004165010788711e-07	3.5976529034087434e-05	2.596506874397164e-06	1.4376640820046305e-06	0.0005756723112426698	5.540594065678306e-05	9.417815931556106e-07	0.0003445011971052736	7.872382212781304e-08	5.721160050597973e-05	5.287452495394973e-06	0.00244717369787395	2.3124101062421687e-05	9.714414773043245e-05	7.484919478883967e-05	0.00014243506302591413	0.0006889745709486306	1.2041205081914086e-05	9.478945685259532e-06	6.556739663210465e-06	0.0004386510408949107	8.292806342069525e-06	1.639435504330322e-05	1.1953957255173009e-06	2.9088334940752247e-06	6.177634531923104e-06	1.3374485661188373e-06	2.1333598851924762e-05
HHIP-AS1	2.1579642961455647e-08	6.536208019269907e-08	1.8931926248910713e-08	1.0555856533756014e-05	3.378122812591755e-07	1.298022766604845e-06	0.0016470917034894228	9.732890049463094e-08	3.8617511677330185e-07	3.5580069379648194e-07	1.2010372074655606e-06	4.5611166569869965e-05	3.6014433657527434e-09	9.380877941111976e-07	1.460847670387011e-05	4.369274392956868e-06	1.0504091108032299e-07	2.6016857646027347e-06	4.445454138135574e-08	2.403610096735065e-06	4.8160391230567257e-08	2.2006130961926829e-07	0.00791800208389759	2.726714910750161e-06	2.3033625495827437e-07	2.5028376171576383e-07	2.9627265121234814e-06	3.827543878287543e-06	9.953246262739412e-06	1.634361979085952e-07
HIC1	7.804307642800268e-06	4.854302005696809e-06	5.528089786821511e-06	0.00015617514145560563	1.0867892342503183e-05	0.0011663308832794428	3.055138449781225e-06	0.000521787500474602	2.7259950456937077e-06	3.17593730869703e-05	0.000681619974784553	5.377743946155533e-05	9.499945576862956e-07	1.7438158465665765e-05	8.379513019463047e-05	0.00022871278633829206	5.8314617490395904e-05	0.0001935640611918643	0.00011272293340880424	2.7013364160666242e-05	4.57559508504346e-05	6.042251357030182e-07	1.0683236723707523e-05	2.1189131075516343e-05	2.8486590508691734e-06	0.0002790970611386001	2.141321374438121e-06	6.857859261799604e-05	0.0012469063512980938	8.332963830071094e-07
HIF1A	4.7822057240409777e-05	0.0005152226658537984	0.0004714999522548169	0.0002288723917445168	0.000187134079169482	0.000544913811609149	0.000382728292606771	0.00041564516141079366	0.00015096105926204473	0.0011438865913078189	0.00032215871033258736	0.0001237120886798948	2.4497929189237766e-05	0.0006631274009123445	0.00021730951266363263	0.0010318452259525657	7.151427416829392e-05	0.00022660136164631695	0.0004715457616839558	0.00028314226074144244	0.0008658366277813911	0.0007067672559060156	0.00013630879402626306	0.00022947129036765546	0.0003338887181598693	0.0004111224552616477	0.00012780691031366587	0.00016613559273537248	0.00014907993318047374	0.00020475256314966828
HIGD1B	5.546707271264495e-08	3.190151858234458e-07	4.156062871629729e-08	2.7864538424182683e-05	7.20097614248516e-06	9.870471694739535e-05	2.495206388175575e-07	9.949314971891e-07	3.073710104217753e-07	5.296035965329793e-08	1.112534775415952e-07	1.1658761422950192e-06	7.126094825338214e-09	3.9508844906777085e-07	3.530412504915148e-05	1.8078071661875583e-05	7.021372994131525e-07	1.1886333595612086e-05	2.064741693175165e-06	1.614473330846522e-05	1.1858612225523757e-07	2.6883117243414745e-07	1.0713999927247642e-06	7.3864821388269775e-06	9.646261105444864e-07	0.005039689131081104	8.163455618159787e-07	4.306916991936305e-07	1.7836462973264133e-07	1.089113297325639e-07
HILPDA	0.00016241204866673797	3.9561524317832664e-05	2.5600123990443535e-05	3.600777199608274e-05	1.931166298163589e-05	0.0001085019830497913	2.5597968488000333e-05	1.398446511302609e-05	1.4978561921452638e-05	6.26555920462124e-05	9.762137051438913e-05	2.2709133190801367e-05	0.00044329455704428256	2.063001556962263e-05	1.6228163076448254e-05	1.5964318663463928e-05	1.7142898286692798e-05	5.414052793639712e-06	3.605659367167391e-05	0.00024483189918100834	1.0932500117633026e-05	2.7343048714101315e-05	1.5264846297213808e-05	2.662788756424561e-05	0.00012086587958037853	7.051231659715995e-05	4.0382175939157605e-05	0.0015925493789836764	3.566035957192071e-05	8.485912985634059e-05
HINT2	0.00034405814949423075	0.0007653280044905841	0.0005360104842111468	0.00033467408502474427	0.0007653279462829232	0.0001071818478521891	0.0002192717365687713	0.00038960270467214286	0.0008648376679047942	0.0002645110944285989	0.00019226061704102904	0.0007510119467042387	0.0013738410780206323	0.0003071281826123595	0.00038999898242764175	0.00012908758071716875	0.000392951158573851	0.0001749241491779685	0.00013475792366079986	0.00010758514690678567	0.0007647174061276019	0.0004584436537697911	0.0006935303099453449	0.00017507313168607652	0.0005629746592603624	0.0003276335773989558	0.0005372076411731541	0.0002188132202718407	0.0002781455114018172	0.000841642904561013
HIP1	0.0010076869511976838	0.0001452097058063373	7.224249566206709e-05	0.00016824110934976488	0.00028736970853060484	0.0006578767788596451	3.287957952124998e-05	0.0009918879950419068	7.139622903196141e-05	0.00011385950347175822	0.0002748472325038165	0.00042112526716664433	0.00011272908886894584	9.745511488290504e-05	0.0004192318592686206	7.24159981473349e-05	0.0007393253617919981	6.5442975028418e-05	0.0006728150183334947	0.0002949427580460906	0.0002737574395723641	0.0001549776497995481	0.0005321685457602143	5.243896157480776e-05	0.00016775396943558007	0.0008495873189531267	0.00010308802302461118	2.5809689759626053e-05	4.406377047416754e-05	0.00014232815010473132
HIP1R	0.00037853862158954144	4.192236883682199e-05	0.0002628163783811033	0.0002307198737980798	6.1655450735997874e-06	4.3414198444224894e-05	3.674196477732039e-06	0.000407569546950981	0.00010148042201763019	1.9375374904484488e-07	1.2766357940563466e-05	3.7373456507339142e-06	7.504013774450868e-05	0.0009318027878180146	4.980705489288084e-05	2.2452841221820563e-05	0.0021273898892104626	8.35423925309442e-05	0.0004709143831860274	3.0085577236604877e-05	0.00012389225594233721	0.00034034092095680535	1.7062529877875932e-06	9.03611089597689e-06	0.0005651813698932528	1.006516868073959e-06	7.267928594956174e-05	3.2410625863121822e-06	1.4284023563959636e-05	1.2548091945063788e-05
HIRIP3	0.0002163664612453431	0.00023861569934524596	0.0004005672817584127	3.641090006567538e-05	0.0004990666639059782	4.525575786828995e-05	7.450424163835123e-05	0.0005235531134530902	0.00020356000459287316	9.413529915036634e-05	7.779647421557456e-05	0.00022681121481582522	0.00036144969635643065	0.00011321814963594079	0.00014201432350091636	0.00010819986346177757	0.00042465448495931923	8.450455061392859e-05	0.00011546503083081916	0.00017622386803850532	0.0003090279642492533	0.0002935687080025673	0.0002346300461795181	0.0004384006606414914	0.000353005132637918	0.00014654206461273134	0.00037840730510652065	0.00014431863382924348	0.00020008227147627622	0.0007713576196692884
HIST1H1B	1.8475001084539144e-08	3.999396085418994e-06	2.91842134174658e-05	7.267631644936046e-06	1.929322479554685e-06	2.9828461833858455e-07	9.640071851890752e-08	1.2413885031037353e-07	2.98966551781632e-05	3.0388528102776036e-06	3.5232467325840844e-06	3.808526116699795e-07	1.4649334843852557e-05	4.7921443183440715e-05	6.76616036798805e-06	4.374857326183701e-06	2.3767807988406275e-07	2.205016699008411e-06	1.6682240300269768e-07	1.1998578884231392e-05	7.98730761744082e-05	5.0609101890586317e-05	3.9070496882231964e-07	3.0237174541980494e-06	3.232645440220949e-07	2.0936802229698515e-06	2.872367019790545e-07	1.9683892560351524e-07	8.27910611178595e-08	0.0018385484581813216
