Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
MGLL	8.040320608415641e-06	2.2170732336235233e-05	0.0008630222291685641	1.2593395695148502e-05	0.0017059140373021364	3.7493471609195694e-05	2.7961747036897577e-05	1.6463583961012773e-05	4.3058091250713915e-05	0.0002189220249420032	0.0006694495095871389	0.00025041698245331645	0.0002973601222038269	3.8953246985329315e-05	2.804057476168964e-05	9.203284571412951e-05	5.377148772822693e-05	0.00010649598698364571	0.00015137705486267805	6.416460564651061e-06
MGP	6.517055226140656e-06	6.618339102715254e-05	0.00014976359670981765	5.672338375006802e-06	0.00013296885299496353	5.191496711631771e-06	7.365583769569639e-06	1.9976701878476888e-05	0.0002649539092089981	3.9727051444060635e-06	0.0002712804707698524	3.3725127650541253e-06	5.347143087419681e-06	4.5876884541939944e-05	4.356966201157775e-06	0.0010199000826105475	3.2043193641584367e-05	2.2621821699431166e-05	1.5729205188108608e-05	4.44855322712101e-06
MGST1	1.4249951163947117e-05	1.2418061487551313e-05	1.6070101992227137e-05	1.61345142259961e-05	1.4636832020187285e-05	1.8712747987592593e-05	0.00011750746489269659	2.008180490520317e-05	0.0013947468250989914	7.358886068686843e-05	1.042091207636986e-05	7.72127605159767e-05	2.6919806259684265e-05	5.073805368738249e-05	5.693877938028891e-06	0.0001707456394797191	0.00027152636903338134	3.255953197367489e-05	9.952543223334942e-06	9.124150892603211e-06
MGST2	0.00021528619981836528	9.689162106951699e-05	0.0012417392572388053	2.5577484848327003e-05	0.0014277180889621377	6.133458373369649e-05	9.678026253823191e-05	9.67957021202892e-05	0.0004948466084897518	0.0005784625536762178	0.0001962887035915628	0.000365348911145702	2.028178823820781e-05	0.0002696905576158315	4.07292100135237e-05	0.00011787268886109814	0.00071984704118222	0.0002856146893464029	9.04550397535786e-05	4.582860128721222e-05
MGST3	0.00040988432010635734	0.0006226784316822886	0.000747501093428582	0.0003588963591028005	0.0007073683082126081	0.0005936020752415061	0.0003116899461019784	0.00027992765535600483	0.000941603269893676	0.0003103965427726507	0.0015440919669345021	0.0005075373919680715	0.0003605589736253023	0.0006760135875083506	0.00021301343804225326	0.0012681761290878057	0.00023907775175757706	0.0004146846476942301	0.0002441908873151988	0.0005530104972422123
MICAL2	0.0010446071391925216	0.0013423884520307183	0.00011329511471558362	0.0006235138280317187	6.318975647445768e-05	0.0001848829269874841	0.0001338940637651831	0.0005248603993095458	0.00014156052202451974	0.00015759312373120338	0.0002499461988918483	7.370069943135604e-05	5.859272732777754e-06	0.00031196989584714174	1.4811412256676704e-06	0.00010862755152629688	0.00045191976823844016	0.00030007801251485944	1.7121950804721564e-05	0.00016114536265376955
MICAL3	0.00021627344540320337	0.00020103261340409517	0.0003774391661863774	0.00015290529699996114	0.0003102348418906331	0.00015190703561529517	9.526825306238607e-05	0.0008934314828366041	2.68772982963128e-05	1.0900381312239915e-05	7.369629747699946e-05	1.212971892528003e-05	6.937636499060318e-05	0.00018864715821109712	0.0006947599467821419	6.02072941546794e-05	9.795152436709031e-05	0.00010551338345976546	2.8465628929552622e-05	6.768407911295071e-05
MICB	0.0002935633820015937	3.275899143773131e-05	8.935116056818515e-06	0.00055823934962973	2.8788941563107073e-05	0.0007828156230971217	0.00016850775864440948	0.00029130594339221716	1.0711878530855756e-05	5.085127122583799e-05	8.571992111683358e-06	0.00010993679461535066	0.00013799377484247088	7.574635674245656e-05	0.00035187730100005865	5.910386789764743e-06	5.152494122739881e-05	3.635060420492664e-05	8.983052975963801e-05	0.00027639084146358073
MID1IP1	0.0003600365889724344	0.00011347427789587528	3.385668605915271e-05	0.0001927730190800503	0.00014402432134374976	0.0003557596355676651	0.00019470286497380584	0.0004634927026927471	0.00015880160208325833	0.0005601755692623556	0.00023450127628166229	0.0002944512525573373	3.024767283932306e-05	0.0002389381843386218	0.0001311523956246674	0.00024946368648670614	0.000155839734361507	7.106170960469171e-05	8.968007023213431e-05	0.0005657194415107369
MIEN1	0.0004411478294059634	5.7571731304051355e-05	9.070899977814406e-05	0.00040327163878828287	0.0001168847520602867	0.0003799425612669438	0.0004060511419083923	0.00016746172332204878	0.0011161473812535405	0.00013011650298722088	9.284056432079524e-05	0.00015930332301650196	0.00013545267574954778	0.00015594850992783904	0.00016745344328228384	8.727303065825254e-05	0.0002411767782177776	0.00017047152505256236	6.874202517792583e-05	0.00022153544705361128
MIF	0.0007189708412624896	0.00045928964391350746	0.00025463118799962103	0.0008677339646965265	0.00025759427808225155	0.0005973291699774563	0.0015123406192287803	0.0002207221114076674	0.0016846094513311982	0.00027809690800495446	0.0003555911243893206	0.0006476346170529723	0.0008902173140086234	0.00042139115976169705	0.0003077663714066148	0.0005028267041780055	0.00010969270806526765	0.0002818047069013119	0.0004815627762582153	0.0007054311572574079
MILR1	1.4000934243085794e-06	0.00011191685916855931	1.2550058272609022e-05	8.229776540247258e-07	1.0085552275995724e-05	5.483466338773724e-07	4.691121660016506e-07	8.037704901653342e-07	2.4323517777702364e-07	0.0004143140686210245	3.5594744986156e-05	0.0010378457373008132	7.766443741274998e-05	7.765756890876219e-06	0.0008997390395961702	7.359619485214353e-05	1.8756527424557135e-05	4.632559921446955e-06	4.269095734343864e-05	2.460117798364081e-07
MIR155HG	0.0006149098626337945	5.971219707134878e-06	4.830415855394676e-05	0.0014608522178605199	1.8402875866740942e-05	0.00013986013073008507	3.5916422348236665e-05	0.00023253628751263022	1.934995026431352e-07	6.90463202772662e-05	4.4459480363912007e-07	0.00010390188981546089	0.0001048417980200611	1.2747428627335466e-05	0.0002558590203989297	3.4594395401654765e-06	1.6327187779552332e-07	4.060847004438983e-06	9.882199083222076e-05	5.289654291118495e-05
MIR4435-2HG	0.0016707355389371514	0.0009187766700051725	0.0007351795211434364	0.0010299690766260028	6.16253018961288e-05	0.00037175024044699967	0.00026387584512121975	7.680706039536744e-05	0.00010941594518953934	0.00015364099817816168	0.0010854494757950306	0.00017725654470268637	0.00019493472063913941	0.00011111849016742781	1.3756267435383052e-05	0.00017946399748325348	5.848603541380726e-05	6.44485407974571e-05	0.00019036162120755762	6.0717546148225665e-05
MIR497HG	5.116442480357364e-06	0.00010582806135062128	2.732582470343914e-05	0.0001230076450156048	5.94391931372229e-05	8.517669812135864e-06	9.584911458659917e-05	2.8336422474239953e-05	0.0002467333688400686	2.428929838060867e-05	0.0007395633147098124	3.9886417653178796e-05	2.7213391149416566e-06	0.014140247367322445	9.796597623790149e-06	0.0005631890962831676	3.93028931284789e-05	0.00027138242148794234	9.697614586912096e-06	1.1074340363848023e-05
MIR99AHG	9.621109029467334e-07	0.000682489073369652	3.381898295629071e-06	3.3542679034326284e-07	2.840041133822524e-06	4.45234149992757e-07	1.025798951559409e-06	3.3906105727510294e-06	1.26705231195956e-06	1.3368917279876769e-05	0.0002007734583457932	2.696234560062294e-06	1.8262314824823989e-06	1.1229785741306841e-05	3.162290340696927e-06	0.000721307354979217	9.028242857311852e-06	8.381129009649158e-05	1.863723446149379e-05	1.9484896256471984e-06
MIS18BP1	0.0005010022432543337	0.00020537848467938602	0.0002643118205014616	0.0006511714891530573	0.0004284712777007371	0.0004033299337606877	0.0010229037143290043	0.0009241461521014571	0.00011389302380848676	0.0007388632511720061	0.00014318889589048922	0.00025801314041018486	0.0003262701793573797	0.00047436467139050364	0.0006580722401849926	0.00030678295297548175	0.0004168118175584823	0.000799133034888655	0.00022236385848373175	0.00030372399487532675
MITF	3.2061163892649347e-06	0.00058729387819767	1.1275916222075466e-05	6.517431074826163e-07	6.259436304389965e-06	8.610567761024868e-07	2.0857500203419477e-05	3.6644955798692536e-06	9.987178600567859e-06	2.2243879357120022e-05	0.000156710171722807	0.0004821083857677877	5.723585218220251e-06	2.336176112294197e-05	2.3380200673273066e-06	0.0009806723101064563	0.0003575525479391217	0.00016479167970828712	9.26026696106419e-05	5.909510605306423e-07
MKI67	4.169716703472659e-06	1.4148084801490768e-06	9.364142670165165e-07	7.999557419680059e-05	3.256016896102665e-07	3.145038499496877e-05	0.003361420938745141	1.0802132237586193e-06	4.843134888687928e-07	7.875555638747755e-07	6.134863497209153e-07	0.00010748320346465334	7.548800567747094e-06	9.030378350871615e-06	1.1041637435482698e-06	9.766396402710598e-08	7.156467063396121e-08	5.751034564127622e-07	4.456072019820567e-06	3.5657419630297227e-06
MKL2	9.298537042923272e-05	0.0001244173472514376	0.0003753803903236985	0.00011725001968443394	0.0014588384656235576	7.053997251205146e-05	7.911912689451128e-05	0.0005345675745047629	0.0001627594610909	7.14460838935338e-05	0.00032020534854382277	4.075122706126422e-05	3.1729417969472706e-05	0.00012276145571377128	7.347902283072472e-05	0.00012154057912994176	0.0009839972481131554	0.0006083946209400892	7.106466364348307e-05	9.690172737464309e-05
MLF2	0.0005674761487171054	0.00030652337591163814	0.00024917072732932866	0.0006841039285063744	0.0003229866561014205	0.0006289418670348823	0.0009236852638423443	0.00034732173662632704	0.0020268219523131847	0.00042780357762239873	0.000542994646821171	0.0003321862604934722	0.0004544285184238106	0.00039592114626429975	0.0004429306136444211	0.0005776071338914335	0.00029288316727615893	0.0005515044322237372	0.0002821634116116911	0.000469762395368889
MLLT3	0.00032736037974245846	0.00013133036554791033	6.823732837801799e-05	0.0003833361261058599	0.0001339702430414036	0.000697938958182931	9.737234358908609e-05	0.001162052620202303	2.922539715655148e-05	2.5508592443657108e-05	9.624360245652497e-05	1.1950815860473085e-05	4.323264511185698e-05	0.00018677162006497383	2.2341746443999e-05	0.00011533602810231969	0.0001178365564555861	0.00012090209929738194	6.207063415786251e-05	0.0005139950080774724
MLLT4	3.8263362512225285e-05	0.00029132774216122925	0.0013103786623105407	1.8448497939971276e-05	0.0005542709841392934	2.3122323909774423e-05	5.819323268951848e-05	0.00021683306840714067	0.00025492088752798736	0.00010821869364008307	1.6797426951598027e-06	0.00010351067612646148	4.2039544496219605e-05	0.00010249629121972248	9.034020331455395e-05	8.817965863272548e-05	0.0008171050576493144	7.576232746941969e-05	1.8714117686613463e-05	3.8365811633411795e-05
MLPH	9.326465146841656e-07	7.740070941508748e-06	1.1794056717917556e-06	6.235712248781056e-07	0.00011104530858574435	3.6730173178511905e-06	1.1023277011190658e-06	1.9842636902467348e-06	0.00016195556963793933	8.593111147092714e-07	1.8226184295144776e-07	9.294004485127516e-06	4.746186732518254e-06	1.6092479881990585e-06	1.027997313940432e-05	1.4331346392282285e-05	0.0040183113887906075	6.638991635554703e-06	5.331903139449423e-06	8.13205861049937e-06
MMP11	2.5602960249671014e-06	0.0018154541030526161	2.0212328308844008e-06	2.1462678887473885e-06	4.735001084554824e-07	1.631159079806821e-06	1.5262592114595463e-06	2.56458383773861e-06	2.9454363925651705e-07	7.915243713796372e-07	6.691319867968559e-06	6.758382937732677e-07	1.8070128362523974e-06	4.952049039275153e-06	5.95671826886246e-06	6.810302147641778e-05	3.538901864885702e-07	3.742165063158609e-06	9.26654138311278e-06	9.142175940723973e-07
MMP13	1.243478891410632e-06	0.0006375096854753792	1.1516415554524428e-07	5.928433779445186e-07	1.4500042766485421e-07	3.992059305346629e-07	2.0657930122069956e-07	4.6684465360158356e-07	2.5096744238339852e-08	2.804182486215723e-07	4.8886931836023e-07	1.8872673024361575e-07	5.434291665551427e-07	1.8986504528584192e-06	1.000320679622746e-07	3.323597411508672e-05	3.001199289087708e-08	1.159966132036061e-06	5.78432309339405e-06	8.071132384657176e-08
MMP14	3.5861748983734287e-06	0.002442537806928158	0.00023207087360788137	9.688357067716424e-07	2.7410849725129083e-05	2.1888424726057565e-06	1.6378524378524162e-05	5.390662408899516e-06	2.6389383492642082e-05	5.3525054681813344e-06	0.00011814770550699905	0.0001837282325141132	4.593980065692449e-06	3.227413253625855e-05	1.845582573878346e-06	0.0003660556103568524	3.494795601000078e-05	0.00013378937728703022	2.2685735530103557e-05	1.4185796999299782e-06
MMP15	4.487700095978653e-07	7.334677502512932e-05	0.0020659836009144783	4.788101932717836e-07	0.00037343677831813693	3.4805484006028564e-07	1.6232157804552116e-06	9.615109775040764e-07	3.730753087438643e-05	8.423330655205064e-06	4.6835489229124505e-06	4.194495886622462e-06	2.9296274988155346e-06	3.925987766706385e-05	2.817150175360439e-07	7.468286185030593e-07	0.0001550093584228307	1.6555415641050786e-05	1.8228902263217606e-05	3.640097077095561e-07
MMP2	3.3798648928495822e-06	0.0021897642873227596	0.00047961334348656237	2.2432286641560495e-06	1.5919753423077054e-05	2.595964588181232e-06	6.687793757009786e-06	2.9158068173273932e-06	1.6791983625807916e-06	8.503347089572344e-06	1.101044563256437e-05	1.752304524416104e-05	3.0760834306420293e-06	2.6125049771508202e-05	2.433843292237725e-06	0.000747367856092751	9.615304179533268e-07	2.8692173145827837e-05	3.0944665923016146e-05	9.962475360225653e-07
MMP23B	3.4733734537439886e-06	0.000536434177774936	7.0939099714451e-06	7.4009690251841675e-06	1.590222495906346e-06	0.0001753965043462813	6.16118086327333e-06	8.119286212604493e-05	2.6809400424099294e-06	7.276745691342512e-06	5.008635980630061e-06	5.90153604207444e-07	2.414302980469074e-05	0.000904200307559222	2.4667984689585865e-05	0.0012618164764717221	7.483672561647836e-06	0.00016826826322358102	0.00011236935097258538	7.939467650430743e-06
MMP28	8.993587243821821e-07	0.0002861697576008737	0.0005111006321385503	3.635736334217654e-07	0.001974126324057579	1.8244573141146248e-07	1.5033424460852984e-06	1.9699869881151244e-05	1.1007266493834322e-06	6.329914299385564e-07	7.724496390437707e-05	1.3610228677407576e-07	3.8545840652659535e-06	1.4234591617423575e-05	1.0205616490566172e-05	9.358816896565259e-05	1.0042982694358216e-06	1.946135307662189e-05	1.752186108205933e-05	2.4201850465033203e-05
MMP9	9.416593456990086e-06	0.00011958402319578454	3.0734554457012564e-06	3.0979995813140704e-07	2.177431923655604e-07	1.2998060583413462e-06	1.6872414789759205e-06	2.47157743160642e-07	1.6308896988448396e-07	4.308897985083604e-07	0.00021175410074647516	0.00023873982718214393	7.294327133422485e-07	1.674459781497717e-06	9.471504540670139e-07	8.453310442746442e-07	2.1371930358782265e-07	5.823933406645665e-07	3.2585121516603976e-06	6.544080406456487e-07
MMRN1	1.0253706932417117e-06	8.70071289682528e-07	9.529047383693978e-05	1.7811611314755282e-06	0.0015790078323334455	2.328226855752291e-06	2.533602696530579e-07	1.3197143744037021e-05	1.6786248835387596e-08	5.695644631487085e-07	3.3050113756871724e-07	9.115620969168958e-08	4.529818795617757e-07	5.638973743771203e-05	5.5845586757641286e-05	4.021955248845188e-07	5.784353334092884e-07	5.727202278649202e-06	1.2894378414785024e-05	2.3288386728381738e-05
MMRN2	7.519867608607456e-07	1.1057696610805579e-05	0.0016955203609541059	3.783763133924367e-07	0.0022031543776392937	2.7424525228525454e-07	2.5064537112484686e-06	3.7283689380274154e-06	2.2992462334059383e-07	1.3195935935073067e-06	5.266364314593375e-05	3.723660881860269e-07	7.522706937379553e-07	1.4963119610911235e-05	4.0488171748620516e-07	4.873306352237705e-06	2.26060910790693e-06	7.076620386214927e-05	1.503488965681754e-05	7.970628530529211e-07
MND1	3.641815169430629e-07	3.761160041904077e-05	1.4719283853992238e-06	3.3589063264116703e-07	1.2309098451623868e-07	2.9175117788327043e-07	0.0022537815384566784	2.5955708338187833e-07	4.580409495247295e-06	1.040302208821231e-06	1.4587632904294878e-05	3.942761759390123e-05	5.552042807721591e-07	3.6971150620956905e-06	8.389274057662988e-07	2.044052234850824e-05	4.1498140035400866e-07	6.489247539320786e-07	6.6512297962617595e-06	2.154141469645765e-07
MNDA	4.201650426693959e-06	3.078254167121486e-06	4.5555458427770645e-07	1.0119601029145997e-05	4.2881569584096724e-07	9.587331078364514e-06	2.3851202968216967e-07	1.0913712458204827e-06	3.193460145212157e-07	0.0017695606220513582	2.300689448020421e-05	0.0011995378881692886	6.755210506526055e-07	5.209280971030239e-06	0.00022600984084419906	3.597909199015703e-06	1.2126199067097332e-07	2.284056336065987e-06	6.022325578669552e-06	1.3698884231416741e-06
MOB1A	0.0007113523897714913	0.00023806601529940963	0.0002319269988220185	0.001176192774437368	0.00024209596449509263	0.0009659866918809712	0.0003944995114579797	0.00043441515299491584	0.0002777976042125374	0.0006829737103544176	0.00020533695351332426	0.0008193178218789399	0.00028856820426881313	0.0002844763221219182	0.0010199787793681026	0.00028992557781748474	0.0003211182774975896	0.000534180027898401	0.0003194889286532998	0.0005961395800113678
MOCS1	3.2886450753721874e-06	7.909972919151187e-05	0.00010711061622714624	2.2876229195389897e-06	9.93408466456458e-05	3.3227331641683122e-06	3.5544494494388346e-06	4.7238504521374125e-06	1.4416077647183556e-05	1.0151342166864197e-06	0.001477788551710546	6.083891548769316e-06	2.9441311198752373e-05	1.2238581803103443e-05	1.5833712723178905e-06	0.0001495842880103737	0.00011652160173980519	1.5205558156594634e-05	8.289805009553675e-06	2.898324055422563e-06
MORF4L2	0.00025738708791323006	0.0005295656737871468	0.0002785924298223108	0.0002489432517904788	0.000204541691346094	0.0002305794187122956	0.0005324415978975594	0.00038154012872837484	0.0009777458617463708	0.00018414418445900083	0.00035613193176686764	0.00020564260194078088	0.0004403615603223443	0.00014713176642544568	0.00016741747094783932	0.0006744881975464523	0.0003779818653129041	0.00020017230417579412	0.0002923611318692565	0.0002604722685646266
MPC2	0.0008676333818584681	0.00012701755622401834	0.00019269943004474044	0.0007773649413138628	0.00020073461928404868	0.000595336314290762	0.0008857739740051329	0.0002238359156763181	0.0018244774546474218	0.00034509043325670063	0.00022247459855861962	0.0002948319015558809	0.0004792249237652868	0.00027793788467533886	0.00023283244809135795	0.00033852571505121887	0.00025672768242657185	0.0003298203810118139	0.0002346885739825666	0.0005765323294326663
MPEG1	8.949199923335982e-07	2.544362303069647e-07	1.6047052042722498e-07	2.7476764330458536e-07	1.9566299158668699e-07	2.8713083111142623e-07	1.2915145930492145e-07	5.425193307928566e-07	1.665552851193297e-08	0.0008561876602470875	2.1340832745408989e-07	0.0012702299281954765	2.8975762234040303e-06	7.648131031601224e-06	0.0009273134637624025	8.801735020824708e-07	1.1772736741022527e-07	1.262271439372853e-06	6.023930836818181e-06	2.8755468406416185e-07
MPG	0.001283715944737196	0.00030908381449989974	0.00032827662653289735	0.0009983150521293283	0.0003041993477381766	0.0009449116769246757	0.00028615034534595907	0.0004533229221124202	0.0006410393980331719	0.0006711840396746993	0.0006069720257073641	0.00028352710069157183	0.0008541981223970652	0.0005189332296140492	0.00055458809947595	0.0005761802894994617	0.0006536446744576097	0.0003403479640837759	0.0006157823372632265	0.0005566637264564633
MPHOSPH8	0.0007606770377606153	0.00044970124145038426	0.0002726167149376124	0.0008611389785073698	0.0003604425291996449	0.0009155010338872671	0.00011822833766927943	0.00293188588693738	9.854992822511122e-05	0.0003499025187920779	0.000357507640728727	0.00021250486315693706	0.0004912238800898194	0.0004769423685502261	0.0005582186859101057	0.0004221792914904654	0.0005299337790347636	0.0009723365074023604	0.0003139812615700066	0.001039479160681367
MPHOSPH9	0.0001452067372156307	0.0001489143178332597	0.00011117929534520954	0.0006386478780768812	0.0001079602079698816	0.00041766761569306254	0.00045755907194688916	0.001098461216315627	4.33655695815105e-05	0.0001085697440430522	3.269203443778679e-05	8.561065624235198e-05	0.00016663604765199125	0.00023709307424724102	0.00010179325909120962	3.992795245721936e-05	0.0002733582223299891	6.45655018161051e-05	5.9698060795199126e-05	0.00022415890998672694
MPP1	0.00022510260168928653	5.766067624790594e-05	9.652477456256747e-05	9.079009032575414e-05	0.00038588096504099667	0.0001730192598188296	6.5048378019128e-05	9.276945638703182e-05	9.936040441971272e-06	0.0002759160997811705	7.477260805899277e-05	0.001552392146550119	8.592336234869435e-05	0.0010359828593209386	6.640279025305063e-05	0.0001549641601741314	9.982343181036413e-05	0.00011964690202148631	0.00015296005585696548	8.30772623885423e-05
MPRIP	0.0005524192238226533	0.0005772216827608645	0.0008480348042212427	0.0006559001631103456	0.00024098454741761088	0.00020178852719254792	0.00022614366025663912	0.0008474988280795515	0.00010139782534679398	7.837927842047065e-05	0.001138818683102727	9.88111351034604e-05	8.20627246866934e-05	0.0005147181800566614	0.00017842237139120698	0.00020330080587882549	0.00028086890233680606	0.000470459257485345	5.93968179600779e-05	0.0004626260488294065
MPZL1	6.023445530445315e-05	0.0009597501484677196	0.0007154135964810848	3.689376899274066e-05	0.00023595670063514262	8.687017543707043e-05	0.00010510460560908541	0.00011096958769485354	0.0004969314322806895	9.223353117704391e-05	0.00022672710474580526	0.00021810557518620044	0.00026913429610431194	0.00034296183730475605	0.00018697696214076132	0.0006438012351281941	0.0003360740374773741	0.00017202527669724077	0.0001297817361773923	3.9519443816971034e-05
MPZL2	7.098850346665131e-06	3.435733560763765e-06	0.0007480104104615748	4.901639385934686e-06	0.0007153738988563418	3.6723663470183965e-06	4.3978416215395555e-06	5.155892722541466e-06	8.325016096932814e-05	0.0001309872604906559	9.385655062033038e-07	1.9341625375091098e-05	5.06713195136399e-06	1.3438448149827309e-05	3.572048854039167e-06	7.70701490182546e-07	5.603549652732909e-05	2.937875615316443e-05	1.3621634934679605e-05	2.223313640570268e-05
MRC1	7.894650480011478e-05	3.225665921036125e-07	1.1720830116246361e-05	1.0455747769810841e-06	1.8568809537100606e-05	7.720902885921532e-07	8.519523930772266e-07	4.478183655010071e-06	8.9851056372936e-08	0.001256610732525587	3.294697137334879e-07	0.0008770315325818956	3.8047403450036654e-07	2.5547771656420082e-05	1.908922058646567e-06	1.4044660474610282e-06	3.9536675444651337e-07	7.292352165677585e-06	4.626650934369536e-06	1.3731458921029116e-06
MRC2	6.579362525371835e-05	0.002080294769257307	5.1122875447617844e-05	3.236230986658484e-05	3.440536602283828e-06	2.18375021177053e-06	6.435885006794706e-05	2.3419601347995922e-05	5.305254035192775e-06	3.22041887557134e-05	2.8662809199886397e-05	0.00011715461005223915	3.670043724923744e-06	4.8745398089522496e-05	2.45924911723705e-06	0.000657251279335469	4.224047643219819e-06	6.606156966881827e-05	3.096374712185934e-05	1.877022214102908e-06
MRGPRF	6.753453476449067e-07	0.00023384031374007463	1.1093910643467098e-06	4.397952864110266e-07	4.1727079747033713e-07	2.837697081758961e-07	1.0983224001392955e-06	7.472390848306532e-07	1.7517528760890855e-07	6.987899041632772e-07	0.001652633654884994	1.4255191160827962e-07	8.369972306354612e-07	1.4615025065722875e-05	2.8094825665903045e-07	0.00046057396684773266	8.829653097564005e-08	1.4218898286344483e-05	8.66610116645461e-06	4.099218529063364e-07
MRPL13	0.0003819714765995741	0.00011290628026472405	0.00016989439609460533	0.00041821738705039024	0.00019751908257603645	0.0003172637370880693	0.0008888543816283345	0.00020500508253462613	0.0010202362900599837	0.00021738771465606987	0.0002628010406624526	0.0001704484602669254	0.00012838016846217215	0.00016945703828241676	0.00013939412019681185	0.00020068265439476818	8.338614861713722e-05	0.00016547300037927926	0.00014774309238418937	0.00029875931795686483
MRPL14	0.0006882197340019047	0.00031640942324884236	0.0002226957876700908	0.0005030707106925547	0.00021039298735558987	0.00048753010923974216	0.0009065312333405018	0.00014022778486832976	0.0018656720640137792	0.00042646643123589456	0.00025399037986062467	0.00047517212806269526	0.00044358966988511384	0.00028589789872057736	0.00029190638451837003	0.0003732286859303713	0.00016904088261071593	0.0003219428181182593	0.0002623690234031528	0.0004754248075187206
MRPL15	0.00019550205615814775	7.31998952687718e-05	0.00011089945473941043	0.00013973284512758255	0.00015647239342797548	0.00021349421876948327	0.0007064841338433325	7.144454139051959e-05	0.0007760367006994784	0.00022329235798679292	0.0001565503334859386	0.00018963169713970274	0.00019506261742208153	0.00014866517449263483	0.00017303026106674224	0.0002044673019554466	1.6262134522548877e-05	7.358613220276311e-05	0.00031519486219622195	0.00016856340516824275
MRPL24	0.00025695955264382064	0.00012351285840850323	0.00016249963664449751	0.00030431404593400657	0.000226761243538931	0.00037873085238970816	0.0005880753742530942	0.00015096810238901526	0.0015122906770557165	0.0003056054119952023	0.00035817461321130395	0.00024193053832277656	0.00026688192156143486	0.00035429990384727716	0.00021079317957628518	0.000321167433867231	0.00033079442800953984	0.0005323417135514319	0.00019261443230789155	0.0004311244410928339
MRPL51	0.0009097798611037433	0.00034142451477237046	0.0002947029715869576	0.0008887485018931329	0.0003184457600582391	0.0007361582247540355	0.0012434956151992083	0.00013269246846903116	0.0015430275816470385	0.00043337506940588355	0.00042723387014120817	0.0003833264054264873	0.0007614925852976739	0.00047696896945126355	0.00037109077675268054	0.0005814231117255986	0.00018656310567166656	0.00039775678305886686	0.0005513819050975144	0.0005319578340277076
MRPL55	0.0005970240454189479	0.00033013997017405927	0.00023289334785658866	0.0004919322091154754	0.00023635680554434657	0.0004786087665706873	0.0008240009774453938	0.0003145169175695628	0.0013047303073108196	0.000247813732130453	0.0002782275259960443	0.00027342699468135834	0.0006339775281958282	0.0003850728098768741	0.0003123814531136304	0.00035347297671251	0.0005054930225014687	0.0005333214066922665	0.00025222531985491514	0.0005000928649678826
MRPS26	0.0005242634797468781	0.00012653975863941014	0.00022381012968253344	0.00047970048035494983	0.0002672520640771836	0.0004415193689055741	0.0006499213050119579	0.0004909366252832115	0.0013348620850592852	0.0002648074587341398	0.0004319910076446831	0.0001918186026159674	0.0002808006829582155	0.000282759458059445	0.0003179348132107407	0.00037312391214072704	0.00034033748670481145	0.000461344956420362	0.00028063234640285373	0.0006162766367197037
MRPS30	0.00027824335847981274	4.959914804203436e-05	4.5215481804916635e-05	0.00019488301768433303	0.00010513428424019367	0.000294212979497388	0.00015525260823778808	0.0003680599620565772	0.0013237007660791278	5.5055919801816344e-05	6.025076436344534e-05	5.558889824897051e-05	4.4346481445245445e-05	9.08563524717465e-05	0.00020610442152246833	0.00011495911167003214	0.002384128514677286	0.0003630926366895437	6.606795795960352e-05	0.00035788657260127366
MRVI1	2.4659648261149414e-06	0.0007879404001869261	6.601273526030127e-06	5.900564588046109e-07	1.133765181293711e-06	6.492567194982257e-07	3.7264017009874806e-06	2.245605628559133e-06	1.0558372878222144e-06	9.651989239500836e-05	0.0017116161761805415	4.577526851790026e-05	1.176832256533089e-06	1.7253854821319692e-05	1.8070196574626607e-06	0.00010369279334554449	2.7362846140022157e-06	4.051706491736695e-05	1.2484842045523692e-05	5.617578153760405e-07
MS4A1	1.2212883575557498e-06	8.199385348461874e-08	1.3958303668459848e-07	1.5559496659989236e-06	5.307298351908685e-07	9.528981172479689e-05	5.984393283142708e-07	5.210132076172158e-05	3.298121242778507e-08	2.79086384580296e-06	1.9311757171180943e-07	7.927438900878769e-07	5.566522531808005e-07	8.598362910561264e-06	0.003241165541112423	2.9852299121557735e-07	3.796347414208867e-08	3.983215719927102e-06	1.3867523193766829e-05	1.8584536519483663e-05
MS4A2	1.4816710347531625e-07	3.97807085050772e-08	6.03624172867967e-08	9.820702189244912e-07	8.771021242637289e-08	9.719549609599198e-08	1.3264566689485946e-07	2.337938269647566e-07	6.370208804895583e-09	1.3922883113082207e-07	7.297108339798797e-08	3.192320718881092e-08	2.3162384366059996e-07	1.2322209386184113e-06	7.063334095391838e-08	7.132627644068634e-08	0.000555067730601877	4.770189434566419e-07	3.980965630034916e-06	3.879640431136977e-08
MS4A3	5.1520803623361644e-08	2.6194392432898894e-08	4.443359458150553e-08	5.6177299256887636e-08	7.003967539276346e-08	3.486181299194868e-08	5.1704876824487656e-08	9.886060325925428e-08	5.327014385159146e-09	1.1186971704546522e-07	5.6549044558096284e-08	2.7643348943229284e-08	1.4848257023913902e-07	1.0247149475617334e-06	5.568421101997956e-08	5.406645087191464e-08	6.17911988243236e-09	3.9030337006806803e-07	2.2720469132764265e-06	1.5881798987038565e-08
