Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
RUNX1	0.0002505897718947381	0.00013245483569335192	0.0005491559277288616	0.00013128174759913236	0.0001613070344319567	0.0003743832348845899	0.00020248234795872122	1.9846538634737954e-06	0.0001893882581498474	0.0015692985616624355	8.233846165239811e-05	0.00028153901803307235	0.0001072475643013604	0.0006228870479390025	0.0001532071764813736	0.00044741816236637533	0.0007673826185055077	0.00031317200046032667	0.0002618367434479296	0.0005898770759813488	0.00018932438979391009	6.35820979368873e-05	0.00011103483848273754	0.0018025949830189347	0.00014100945554673672	0.0004237394605297595	0.0003298700612504035	0.0004116191703360528
RUNX1T1	0.0003847463522106409	2.51148435381765e-07	8.749656262807548e-05	4.5389529077510815e-06	0.0002242959599243477	4.287045953788038e-07	3.752930570044555e-05	0.0002196399582317099	9.527470865577925e-07	0.0013457302702590823	4.88203625081951e-07	2.3765736841596663e-05	0.0016803528415039182	2.9291717851265275e-07	7.619626671839796e-07	1.484410859120544e-06	0.00019297373364679515	3.9256016748367983e-07	4.25832604378229e-06	4.8013935156632215e-05	3.88009311791393e-07	7.592063866468379e-06	7.533676580351312e-07	5.42801035408047e-06	1.0085054782393854e-06	0.00046355536323972046	6.748479677298747e-07	2.0062425392097794e-05
RUNX2	1.4134892808215227e-05	3.248990105930716e-05	0.00011863260442623869	0.00023979514662642032	9.319848322775215e-05	2.4241757273557596e-05	9.014489478431642e-05	3.5686562682712974e-07	8.457684452878311e-05	0.0010225257137790322	1.550480419609812e-06	0.000170271479873918	8.509592589689419e-05	4.5241148427521694e-07	1.9349343347130343e-05	0.00014665971684735268	0.0009956657886505127	0.000499474466778338	0.00016746953770052642	0.0002386225387454033	0.00014476387877948582	2.4777600629022345e-05	4.7827026719460264e-05	0.0008037853403948247	0.0001015170055325143	8.76449776114896e-05	0.0002317262697033584	1.4947125237085856e-05
S100A1	4.5523563585447846e-08	1.0099665814777836e-05	6.389472218870651e-06	1.5553167997950368e-07	1.2698572504632466e-07	1.532669375592377e-05	2.695166585908737e-06	1.1649498219412635e-06	1.8005148660904524e-07	4.2294249880114876e-08	0.0012824236182495952	1.692985165391292e-06	5.211047664488433e-07	2.5325951469312713e-07	5.915443779258567e-08	3.7424886158987647e-06	2.838088519752091e-08	6.596162620553514e-06	1.545719356954578e-07	2.7439643872639863e-06	5.201359698503438e-08	1.3198520498747257e-08	7.484672437385598e-08	1.3004822108086955e-07	7.67175242799567e-06	2.4237369871116243e-06	1.0375572401244426e-06	0.0004314030520617962
S100A10	3.327616650494747e-05	0.0005335015594027936	0.00032695059780962765	0.0005567240878008306	0.0002727380197029561	0.0014246179489418864	0.0005288170068524778	0.0007438990869559348	3.628428021329455e-05	0.0001450605341233313	0.0003763404965866357	0.00013993900211062282	0.0007067743572406471	2.492904786777217e-05	0.00017291582480538636	0.0008572225924581289	0.0009625063394196332	0.0004454502195585519	0.001063589472323656	0.00018009569612331688	0.00010098495840793476	0.0002540694840718061	0.00020602917356882244	0.00021595369616989046	0.0002847299911081791	0.0003291065222583711	0.0007549474248662591	0.0019161535892635584
S100A11	0.00037288261228241026	0.0018076695268973708	0.0002932763600256294	0.0002098561672028154	0.0003837671538349241	0.0020811380818486214	0.00041326379869133234	0.0003042565076611936	0.0001266945619136095	0.00023617771512363106	0.0010691027855500579	0.00018023565644398332	0.0004574684426188469	0.0003066861245315522	0.00039559631841257215	0.0004891732824034989	0.0010237522656098008	0.0006127579836174846	0.0005121122230775654	0.0006699032383039594	8.372128650080413e-05	0.0002653812989592552	0.0002953715738840401	0.00012109662930015475	0.0004443605139385909	0.00043753485078923404	0.0005912575288675725	0.0016943111550062895
S100A13	0.0001333655382040888	0.00019979778153356165	8.713875286048278e-05	3.792991265072487e-05	0.0001654187508393079	8.05119052529335e-05	0.0001231263013323769	0.0005870862514711916	3.3166943467222154e-05	0.00036765114055015147	0.0030127267818897963	5.568858250626363e-05	0.0020300240721553564	0.0005008770967833698	6.753928028047085e-05	8.601420631748624e-06	0.0008846188429743052	8.450628229184076e-06	2.7594845960265957e-05	0.00016189116286113858	6.717662927258061e-06	0.00015038077253848314	0.00010035222658189014	4.475967580219731e-05	6.22681764070876e-05	0.00011604330211412162	3.028659875781159e-06	0.002017074730247259
S100A14	3.2843831831996795e-07	0.0002158435236196965	9.283865438192151e-06	4.055533736391226e-06	2.3748475541651715e-06	4.4824962969869375e-05	3.662092012746143e-06	3.309721705591073e-07	7.219280632853042e-06	8.932737728173379e-06	0.0017882463289424777	8.96422079676995e-06	1.2048934650010779e-06	0.000505621253978461	3.722874737377424e-07	3.943743649870157e-06	2.051343273024031e-07	3.7461613828781992e-06	1.843411610025214e-07	4.12902181778918e-06	1.052637003340351e-06	4.547353853467939e-07	4.823576546186814e-06	1.6151254840224283e-06	5.873168629477732e-05	3.233849383832421e-06	4.250218353263335e-06	0.0007767195347696543
S100A16	1.10953615148901e-05	0.0006736213690601289	0.00011951988562941551	5.948345005890587e-06	0.000496195163577795	1.7739042959874496e-05	0.00034895181306637824	0.0009898190619423985	1.6475876691401936e-05	0.00019739472190849483	0.0015597946476191282	1.9762985175475478e-05	0.0003069473314099014	0.0007320759468711913	3.5702055356523488e-06	9.958679584087804e-06	0.0010971039300784469	3.950149675802095e-06	5.952350875304546e-06	0.00015172203711699694	5.477476406667847e-06	5.761260035797022e-05	6.749984459020197e-05	2.9851395083824173e-05	0.00010557867062743753	0.00017517070227768272	3.509406496959855e-06	0.0016910553677007556
S100A6	0.00047114177141338587	0.0008302201749756932	0.0003944067284464836	0.0004247661563567817	0.00034737607347778976	0.0008892251644283533	0.0005213498370721936	0.00039281119825318456	0.00011255417484790087	0.00025850816746242344	0.0012494890252128243	0.0002097348333336413	0.0014863164396956563	0.0001288867206312716	0.0013320684665814042	0.00043402748997323215	0.0017480491660535336	0.0006000534631311893	0.0009050807566381991	0.00013358202704694122	0.00010561339877313003	0.00033417571103200316	0.000150834079249762	0.0001984091941267252	0.00021995609859004617	0.0002962858707178384	0.0005652083200402558	0.0033237342722713947
S100A8	3.301938136246463e-07	0.0002566177281551063	9.08055153558962e-06	8.258363664026547e-07	1.6878881581305905e-07	0.0009364176657982171	3.4770837373798713e-06	5.171610837351182e-07	1.8536717334427522e-06	6.403861902981589e-07	2.5307683245046064e-05	2.7771011446020566e-06	4.718288550975558e-07	7.03128250734153e-07	2.2014455680618994e-07	3.6384910799824866e-06	6.226782147678023e-07	2.32081106332771e-06	2.389840574323898e-07	7.0326841523637995e-06	3.542700142133981e-06	4.143340106566029e-07	2.683072352738236e-06	2.6863037305702164e-07	1.2024561328871641e-05	5.520309969142545e-06	1.0382301525169169e-06	3.714083868544549e-05
S100A9	7.5914141461908e-07	0.00029195594834163785	1.1527481547091156e-05	9.762973149918253e-07	1.7916635215442511e-06	0.0009094530250877142	3.824826762865996e-06	7.048728889458289e-07	2.456769834680017e-06	8.548163350496907e-07	3.831458161585033e-05	9.966276593331713e-06	4.651857921089686e-07	9.364581501358771e-07	3.179847567480465e-07	3.8686639527441e-06	4.675120237607189e-07	1.7456235354984528e-06	8.544329830328934e-06	1.1240715139138047e-05	4.304836693336256e-06	3.641242471985606e-07	2.665398369572358e-06	7.631876542291138e-06	2.1522755559999496e-05	3.736673170351423e-05	2.093162947858218e-06	5.275091825751588e-05
S100P	4.6947462806201656e-07	0.002583856228739023	9.472866622672882e-06	1.905013505165698e-06	1.7990763012676325e-07	9.681028132035863e-06	7.238600574055454e-06	1.8718002081641316e-07	3.2710536288504954e-06	2.708024567255052e-06	0.003582827979698777	2.9619411634485004e-06	1.2237420605742955e-06	0.00024379370734095573	1.5325559843404335e-07	8.421055099461228e-06	3.181626482273714e-07	2.292289309480111e-06	1.9799713868451363e-07	3.671012791528483e-06	1.0026172958532698e-07	5.304137630446348e-06	1.761962380442128e-06	3.610811836551875e-05	3.764903340197634e-06	4.05738273911993e-06	3.1472459340875503e-06	0.0009879221906885505
S1PR1	6.6418169808457606e-06	4.06057870350196e-06	9.224023960996419e-05	0.0007176964427344501	5.713170685339719e-05	1.5277530110324733e-05	0.00012747541768476367	0.0010486365063115954	8.298874490719754e-06	4.473251919989707e-06	3.0632324410362344e-07	9.347061677544843e-06	6.261176895350218e-05	8.818997088155811e-08	8.550517668481916e-05	0.00026731964317150414	4.940998223901261e-07	3.176269092364237e-05	6.376763849402778e-06	2.0221054001012817e-05	0.00034106080420315266	5.1772505685221404e-05	1.625010440875485e-06	0.000702090619597584	1.5516579878749326e-05	0.00018217560136690736	0.0015615160809829831	6.87163378643163e-07
S1PR3	0.001176868681795895	1.5300142877094913e-06	2.565774593676906e-05	2.158912366212462e-06	1.7569622286828235e-05	2.9844877644791268e-05	8.166382940544281e-06	1.3506985396816162e-07	2.7040772465625196e-07	0.00044254219392314553	1.1605138752202038e-05	2.9914859624113888e-05	4.2004481656476855e-05	0.00046930278767831624	1.6195653529393894e-07	8.132496986945625e-07	3.507606379571371e-05	4.012238719042216e-07	4.521205846685916e-05	0.0026200406718999147	3.436767315179168e-07	4.7744579205755144e-06	1.608264028618578e-05	1.3536872529584798e-06	3.890340394718805e-06	6.145275983726606e-05	4.992249387214542e-07	7.561809979961254e-06
S1PR4	7.969890702952398e-07	9.193512596539222e-06	0.0002659092133399099	0.00040542727219872177	6.483440756710479e-06	3.751493932213634e-05	0.00027538728318177164	2.9519789677578956e-05	0.00010615522478474304	5.501419764186721e-07	2.3326924747379962e-07	6.22869556536898e-05	2.490171027602628e-06	1.0636909308914255e-07	5.4390002333093435e-06	0.0004508036363404244	2.2814495537204493e-07	0.0005569838103838265	0.00014407090202439576	1.53685687109828e-05	0.00037537983735091984	1.933739986270666e-05	3.6711608117911965e-05	0.0009060759912244976	5.3260915592545643e-05	0.00020907791622448713	0.001428658957593143	5.81625386075757e-07
SAC3D1	0.0001349984377156943	0.00026628223713487387	6.69210494379513e-05	9.250995208276436e-05	5.2396691899048164e-05	0.00014711850963067263	0.00028859396115876734	6.159378244774416e-05	0.00025904824724420905	0.00010483650112291798	0.0004656167875509709	5.728243922931142e-05	0.0001071934457286261	0.0001073694002116099	8.890734193300887e-07	0.00015984333003871143	0.00021107762586325407	0.00012882260489277542	0.00020961006521247327	8.280493057100102e-05	4.6246324927778915e-05	0.00015009018534328789	0.0013349479995667934	0.00032389472471550107	0.0011383476667106152	0.00010343555914005265	0.000122213430586271	0.0003772071795538068
SAE1	0.0002267828822368756	0.0005062974523752928	8.678044832777232e-05	0.0002676131553016603	0.00010781290620798245	0.00016525181126780808	0.00018426627502776682	0.0002595653641037643	7.503343658754602e-05	8.358458580914885e-05	0.0006586317322216928	4.104669642401859e-05	0.00011332689609844238	0.00020764372311532497	0.00011219044245081022	0.0005846986314281821	0.00014117515820544213	0.0003847384359687567	0.00019038934260606766	9.182979556499049e-05	0.00017317062884103507	0.0002454971254337579	0.001139797386713326	0.0003299395611975342	0.0010895096929743886	0.0005804885295219719	0.00035089519224129617	0.0004395276482682675
SAMD9	5.3932009905111045e-05	9.467327618040144e-05	9.494967525824904e-05	0.00011642816389212385	0.00018801752594299614	0.00023579959815833718	5.4576074035139754e-05	0.00011934349458897486	7.340204319916666e-05	8.638002327643335e-05	5.208467428019503e-06	5.903461351408623e-05	7.978398207342252e-05	3.6299810744822025e-05	0.00010117122292285785	0.00032749236561357975	0.0001281524309888482	0.001050452934578061	4.3257936340523884e-05	0.0002594009565655142	0.0003266895073466003	4.7806184738874435e-05	8.839292422635481e-05	0.0002759683411568403	0.0002090346097247675	0.00019950937712565064	0.0004890838754363358	7.056765753077343e-06
SAMD9L	5.376155968406238e-05	2.9160923077142797e-05	6.640845822403207e-05	3.2535474019823596e-05	0.00019588915165513754	0.00031838545692153275	1.5793111742823385e-05	0.00014974965597502887	0.00025353944511152804	0.00033749875728972256	3.571915385691682e-06	5.515227167052217e-05	5.8453930250834674e-05	1.3205631148593966e-05	0.00016877050802577287	0.00014104630099609494	0.00013468174438457936	0.001227428438141942	2.6045716367661953e-05	0.0001374519051751122	0.0004015456070192158	3.433738584135426e-06	0.00010729707719292492	0.00020226469496265054	0.00020484995911829174	6.813256914028898e-05	0.00024903242592699826	1.0506903890927788e-05
SAMHD1	0.00023295506252907217	6.482518801931292e-05	0.00015875427925493568	0.00024288982967846096	0.00017916261276695877	0.001241288729943335	0.00043136070598848164	0.000210799858905375	0.00011603883467614651	0.0002499584516044706	1.1962735698034521e-05	6.92780376994051e-05	0.0004342945758253336	1.2028285709675401e-05	4.514010015554959e-06	0.0008830405422486365	9.276679338654503e-05	0.0005572925438173115	0.002846733434125781	0.0007007976528257132	0.0002026873844442889	5.105022864881903e-05	0.00010702888539526612	0.0007490135612897575	0.00018245680257678032	0.00011206948693143204	0.0007802642649039626	1.6413936464232393e-05
SAMSN1	1.650605190661736e-05	1.2454555871954653e-05	0.00019404542399570346	0.00014925780124031007	7.349363499997708e-07	0.00026219914434477687	2.996791954501532e-05	3.2862246257536754e-07	0.00011149287456646562	9.054453471435409e-07	1.3852367430899903e-07	0.00012437596160452813	1.1531334394021542e-06	3.761726219408956e-08	0.001966678537428379	0.0005877884104847908	2.4170830670300347e-07	0.001000006916001439	7.757266575936228e-05	2.529508674342651e-05	0.0002821129746735096	6.170001597638475e-06	4.2893647332675755e-05	0.00027802979457192123	7.759028085274622e-05	3.908960570697673e-05	0.0005121308495290577	3.718614891567995e-07
SASH1	0.0005611730739474297	1.1302882967356709e-06	2.528180630179122e-05	5.940515620750375e-06	0.00016440633044112474	0.00030806512222625315	7.948081474751234e-05	0.0011704788776114583	8.729829232834163e-07	0.0008225741912610829	4.5597207645187154e-05	8.738927135709673e-06	0.0005842101527377963	0.000388008716981858	6.130399015091825e-06	6.289140515036706e-07	0.00013567482528742403	4.021694053335523e-07	3.0540320494765183e-06	9.643056546337903e-05	7.66939228924457e-06	7.586816991533851e-06	5.229983798926696e-06	4.1461928049102426e-05	2.7477246931084665e-06	0.0002684278879314661	3.6466232700149703e-07	0.00010755442053778097
SAT1	6.517497968161479e-05	0.00017296829901169986	0.00013456810847856104	0.00013279092672746629	0.0022050354164093733	0.002079170197248459	0.0002754120505414903	0.00031042934278957546	0.0004884418449364603	0.00025752061628736556	0.0003684471594169736	0.00013848025992047042	0.0001826471125241369	0.00031837890855968	0.00026255473494529724	0.0006038247374817729	0.00014198209100868553	0.000407483777962625	0.0002131032815668732	0.0001780939637683332	0.0004346491186879575	7.10993044776842e-05	9.178720210911706e-05	0.00028392692911438644	0.0001677751715760678	8.954945224104449e-05	0.0002760358329396695	0.0004201372212264687
SBSPON	0.00024130617384798825	5.571357633016305e-07	7.722342161287088e-06	8.925217116484419e-07	1.6640034345982713e-06	2.9767277283099247e-06	8.802428055787459e-06	2.504661154034693e-07	4.435307516814646e-07	2.2138528947834857e-05	2.9202490168245276e-06	8.63227978697978e-06	0.00011894386261701584	3.342628770042211e-05	2.81464423323996e-07	2.703407346871245e-07	4.218708227199386e-07	3.511439672365668e-07	4.1961138208534976e-07	3.7795807656948455e-06	2.4781508045634837e-07	4.543275736068608e-06	4.945457021676702e-07	4.626404461305356e-06	3.693194798870536e-07	3.801021421168116e-06	1.2251878160896013e-06	0.0018030146602541208
SCARB1	4.422538404469378e-05	3.340025432407856e-05	2.3853257516748272e-05	2.6005169274867512e-05	0.0001481140498071909	0.0002891967014875263	0.00010407601075712591	0.0008802462834864855	7.122292299754918e-05	9.32554539758712e-05	0.0010513534070923924	6.478448631241918e-05	6.564800423802808e-05	0.00013006375229451805	1.4262261061048775e-07	5.922613581788028e-06	6.813745858380571e-05	1.635575608815998e-05	3.27157395076938e-05	2.6209172574453987e-05	8.095103839877993e-05	2.702027813938912e-05	0.00013346015475690365	5.372873056330718e-05	8.67593553266488e-05	9.358800161862746e-05	3.050275836358196e-06	0.0009038428543135524
SCARB2	0.000507924472913146	4.765607081935741e-05	0.00031119040795601904	0.00016576047346461564	0.0005065543227829039	0.0008040134562179446	0.00011744017683668062	0.00044127964065410197	0.0005117142572999001	0.001048136386089027	0.00010782390017993748	0.00027835031505674124	0.0005300248740240932	0.0006722192047163844	6.646911060670391e-05	9.151381527772173e-05	0.0008477017981931567	0.00016282335855066776	2.0802302969968878e-05	0.0006341634434647858	0.00012417857942637056	9.060915181180462e-05	0.00010648334864526987	0.0003345352888572961	0.00011310869740555063	0.0002578331041149795	0.00010458146425662562	0.00025385236949659884
SCARF1	5.789961141999811e-05	4.256214197084773e-06	1.8853128494811244e-05	2.953093371615978e-06	0.0010639936663210392	0.0001929098943946883	5.557674012379721e-05	0.001542211277410388	2.5116465621977113e-05	9.322752703155857e-06	1.9099961434676516e-07	3.5673736419994384e-05	5.773517386842286e-06	1.51691692735767e-05	7.023631042102352e-06	2.0320619569247356e-06	8.995370990305673e-06	7.792077099111339e-07	0.0005376984481699765	5.831019007018767e-05	3.225695400033146e-05	5.184948167880066e-05	2.509009675577545e-07	1.3751374581261189e-06	6.605614089494338e-06	0.0005228320369496942	7.314388312806841e-07	8.228962542489171e-07
SCARF2	7.720394205534831e-05	1.4983671690060874e-06	7.643365825060755e-05	4.005024675279856e-05	0.00025560217909514904	2.4241232949862024e-06	7.203954282886116e-06	3.064019256271422e-05	2.3676427645114018e-06	0.0016416875878348947	1.3953142570244381e-06	3.45857442880515e-05	6.634463352384046e-05	2.012145841945312e-06	4.349107314283174e-07	1.1705220458679833e-05	0.001579732052050531	2.516695303711458e-06	5.1151901061530225e-06	3.879447831423022e-05	8.400832030019956e-07	1.2808939573005773e-05	5.620780939352699e-06	0.00013359596778173	2.654592663020594e-06	7.876783456595149e-06	1.2831631465815008e-05	2.058222162304446e-05
SCCPDH	0.0002686081570573151	0.0004749953222926706	0.0001627432502573356	0.00013345087063498795	0.00013614031195174903	0.0003445196198299527	0.0006243929965421557	0.00020064269483555108	6.203408702276647e-05	0.00023080721439328045	0.0005121756112203002	0.00010190191096626222	0.00022795071708969772	0.00115399865899235	0.00035038794158026576	9.609538392396644e-05	0.00020743922505062073	0.00035090892924927175	5.5553089623572305e-05	0.00023609113122802228	4.486875332077034e-05	0.00023059541126713157	0.0003774662618525326	6.01929277763702e-05	0.0006378309335559607	0.0002604424662422389	6.275909254327416e-05	0.0002132739027729258
SCD	5.669668553309748e-06	0.0003684504481498152	1.3246701200841926e-05	2.68101734945958e-06	0.00011095588706666604	0.000346428802004084	5.20480307386606e-06	1.9082664948655292e-05	1.5266563423210755e-05	5.8055502449860796e-05	0.00017345855303574353	7.912846740509849e-06	1.9264068669144763e-06	0.00041034611058421433	4.417023774294648e-06	2.251236219308339e-05	0.00011736228043446317	1.900511051644571e-05	1.015523253045103e-06	2.3790898922015913e-05	8.384439752262551e-06	3.178555743943434e-06	7.879540498834103e-05	7.143243692553369e-06	0.00013100156502332538	2.0707317162305117e-05	8.657531907374505e-06	0.0016536676557734609
SCIMP	2.8760237569258607e-07	7.164713622387353e-08	1.614318898646161e-05	2.3457045017494238e-07	4.14078328958567e-07	0.0005509090260602534	8.003078619367443e-06	3.433770530136826e-07	1.3540202417061664e-06	1.3332554260614415e-07	7.067207263844466e-08	6.345766450976953e-06	1.738630572845068e-07	2.5571969430870922e-08	3.6263364222577366e-07	8.86149678080983e-07	6.308886923989121e-08	3.906992333213566e-06	0.0006517160800285637	4.988750515622087e-05	0.0019516812171787024	5.625900030281628e-07	5.688276587534347e-07	1.856556991697289e-06	9.18476507649757e-06	6.473003850260284e-06	1.0056671726488275e-06	4.6133484943311487e-07
SCIN	0.0005918692913837731	1.914714084705338e-05	1.1825633919215761e-05	2.6555921976978425e-06	0.001327361213043332	9.522322216071188e-05	5.953891104581999e-06	7.381149043794721e-05	1.6793524991953745e-05	6.62524087147176e-07	2.2000502212904394e-05	9.868773304333445e-06	2.5428175831621047e-07	3.194113014615141e-05	0.002343215746805072	1.1073908581238356e-06	2.452159151289379e-07	1.3631913020617503e-07	6.914326604601229e-07	6.392778595909476e-05	1.2587801393237896e-05	5.375725891099137e-07	4.2480069168959744e-06	2.9794583156217413e-07	2.0792493160115555e-05	5.373494332161499e-06	1.2385756065214082e-07	1.0592861144687049e-05
SCLT1	0.0002519544796086848	0.00010843054042197764	5.683198105543852e-05	0.0001357977744191885	0.00016580961528234184	0.00016421005420852453	0.000175053472048603	8.13100632512942e-05	0.00017721625044941902	0.00013166478311177343	2.9651855584234e-05	6.094946729717776e-05	7.966994598973542e-05	8.08362165116705e-05	0.00014112349890638143	0.00031136389588937163	9.814223449211568e-05	0.000531613128259778	0.00028864992782473564	6.742071855114773e-05	0.00032727737561799586	9.253356984118e-05	0.0006274018087424338	0.0004797444853466004	0.00022385349438991398	9.91773558780551e-05	0.00021004611335229129	5.40428445674479e-05
SCN4B	0.0015912128146737814	7.468364771057168e-08	2.2901893316884525e-05	3.8964975601629703e-07	5.71042164665414e-07	1.5883206572198105e-07	8.672260264575016e-06	5.5466909287815724e-08	2.4353116145903186e-07	2.9513495974242687e-05	9.024745395436184e-08	7.713134436926339e-06	8.039081876631826e-05	9.941556555759234e-08	3.800104195761378e-07	1.1153593248991456e-07	4.9212485464522615e-06	3.893967104318108e-08	9.40867030294612e-05	1.8155620637116954e-05	1.3065525195088412e-07	4.0841254644874425e-07	1.679093060147352e-07	5.228823738434585e-07	2.0930227151438885e-07	3.038111208297778e-05	4.9440675553569235e-08	3.461848245933652e-05
SCO2	0.00015039996651466936	0.00031940662302076817	8.508296014042571e-05	9.881178266368806e-05	0.00020039132505189627	0.0007103065145201981	1.5816582163097337e-05	0.00020190971554256976	0.000378402357455343	0.0003865365288220346	0.00037884199991822243	0.00018659670604392886	0.00010454194125486538	0.0001891970168799162	3.2642576115904376e-05	0.00033508954220451415	0.00023059494560584426	0.00042231506085954607	3.664174801087938e-05	0.0002324779925402254	0.00019727821927517653	6.094954733271152e-05	0.0001541380916023627	4.655092197936028e-05	0.00032950242166407406	0.0007593770860694349	0.0002920283586718142	0.00019395106937736273
SCUBE2	3.6307305890659336e-06	2.627224148454843e-06	9.244768989447039e-06	1.2475962876123958e-06	5.177010734769283e-06	4.5050822450320993e-07	3.6379415178089403e-06	3.516628930810839e-05	2.4898902211134555e-06	0.0002961166901513934	9.648520062910393e-06	2.3755392248858698e-06	8.271601109299809e-05	0.001947023207321763	7.637803633997464e-08	3.9416170238837367e-07	0.00025917761377058923	1.6467936347908108e-07	2.5299548269686056e-06	4.6794875743216835e-06	4.7506819100817665e-06	1.820317265810445e-05	8.841146126314925e-08	1.2243777746334672e-05	1.273531324841315e-07	2.895868237828836e-05	1.8170207738421595e-07	1.4716713849338703e-05
SDC1	4.4965167944610585e-06	2.9790549888275564e-05	0.00011452342732809484	2.118374368365039e-06	0.0002242005430161953	7.164756880229106e-06	0.000101313395134639	2.6129350771952886e-07	0.0010887221433222294	0.0007224388536997139	3.902541357092559e-05	0.0008082255371846259	1.4416934391192626e-05	5.216947465669364e-05	2.6809964310814394e-06	3.2824339086801047e-06	0.0023997316602617502	1.7025213310262188e-06	4.412535417941399e-06	0.00020994246006011963	3.2526961035728164e-07	2.3464094738301355e-06	2.5070658011827618e-05	1.684416019998025e-05	1.6764714018790983e-05	0.00020855263574048877	2.520694579288829e-06	0.0008368719136342406
SDC2	0.0006513836560770869	2.1965923224342987e-05	3.7833629903616384e-05	1.3064408221907797e-06	4.861088018515147e-05	0.00012444947788026184	3.743291017599404e-05	4.0287366687152826e-07	2.3498712380387587e-06	0.00022614761837758124	0.0005470626056194305	1.4402902706933673e-05	0.00012289773439988494	3.7041816085547907e-06	8.111467195703881e-07	1.535198862256948e-06	0.0007494406308978796	8.657320336169505e-07	3.348249811097048e-05	0.0001242530852323398	2.9541280355260824e-07	4.231103048368823e-06	5.6631553889019415e-05	2.1650223516189726e-06	2.04791813303018e-05	3.3746448025340214e-05	7.895800422375032e-07	0.0025703737046569586
SDC3	4.292120138416067e-05	1.169761958408344e-06	2.314299126737751e-05	1.4864569948258577e-06	0.0008740783086977899	0.0009365479345433414	2.176988527935464e-05	0.00030131021048873663	1.0397924370408873e-06	0.0004900646163150668	2.109793967974838e-05	1.0104636203323025e-05	0.0005673920386470854	0.0002539869165048003	1.0291893886460457e-05	1.0003830084315268e-06	8.246600918937474e-05	1.335558749815391e-06	2.4363396278204164e-06	6.810774357290938e-05	3.2769503377494402e-06	4.621790139935911e-06	3.4831293760362314e-06	4.137192718189908e-06	2.0261090867279563e-06	1.884617086034268e-05	6.60409909869486e-07	0.00028076322632841766
SDC4	3.51045059687749e-06	0.00015536724822595716	3.091983307967894e-05	3.401919229872874e-06	7.983157047419809e-06	0.00011522706336108968	6.682264938717708e-06	5.300991688272916e-06	5.765198238805169e-06	0.0001010872729239054	0.00022994348546490073	6.488751751021482e-06	0.0001611959742149338	0.001287040300667286	9.201539228342881e-07	0.0002677542215678841	8.481570694129914e-05	0.00017247642972506583	7.874920811445918e-06	7.729794560873415e-06	6.092230250942521e-06	8.777128641668241e-06	5.858249278389849e-05	4.1108334698947147e-05	0.0002532999205868691	1.2523385521490127e-05	1.7296080841333605e-05	0.0011525154113769531
SDCBP	0.0002987306215800345	0.00030188271193765104	0.00024469621712341905	0.0005434273043647408	0.00012167538807261735	0.0013143375981599092	0.0005193716497160494	0.0006502650794573128	3.542944250511937e-05	0.00017557824321556836	0.0003216825134586543	6.767903687432408e-05	0.0005986264441162348	7.637184899067506e-05	0.0006381996208801866	0.00047910813009366393	0.00040630222065374255	0.0003449397627264261	0.00024019888951443136	0.00039672217098996043	0.00015943284961394966	0.0004085130349267274	0.00024675679742358625	0.00017069667228497565	9.223946108249947e-05	0.00032361727789975703	0.0003337148518767208	0.000604872650001198
SDF2L1	0.0001571041502756998	0.0013863998465240002	0.000554723315872252	0.000181120602064766	0.0005048188613727689	0.0005778541672043502	0.0003732584009412676	0.00016010424587875605	0.004176518879830837	0.00012678708299063146	0.00043665379052981734	0.0015043220482766628	0.00012450525537133217	6.046572161721997e-05	0.0002998732670675963	0.00035948120057582855	0.0002998235577251762	0.0007547723944298923	0.0003887044731527567	0.0002863779664039612	9.247646812582389e-05	0.00018225752864964306	0.0002971724607050419	0.00016498309560120106	0.0007903371006250381	0.0003938187437597662	0.0004967626300640404	0.0005013325717300177
SDHC	0.00030387137667275965	0.0022796262055635452	0.00047897148760966957	0.0003650264989119023	0.00011134598753415048	0.00035562447737902403	0.00021583364286925644	0.0003130175464320928	0.0003285288403276354	0.000157201720867306	0.0017683723708614707	0.0002675928408280015	0.0004135662456974387	0.0007234229706227779	0.0001002412973321043	0.0006724525010213256	0.00024973449762910604	0.0005317566101439297	0.0003865647886414081	0.0006601204513572156	0.00027639479958452284	0.0006114689167588949	0.00038781255716457963	0.0002712710702326149	0.00055364437866956	0.0003344410506542772	0.0004970359732396901	0.0008010017336346209
SDPR	0.00043050412205047905	1.5119476870495419e-07	1.4586073120881338e-05	1.1167618140461855e-05	3.61070169674349e-06	3.48926391779969e-07	2.8975957320653833e-05	0.0009869055356830359	5.798826805403223e-06	2.749042778305011e-06	9.003828438380879e-08	1.2756196156260557e-05	2.422422039671801e-05	2.1117119786140393e-07	0.0011974471854045987	7.232816301439016e-07	7.362368137364683e-07	3.0634885206382023e-07	1.4124308108875994e-05	1.47443115565693e-05	9.379871244163951e-07	9.882450285658706e-06	2.0875249617802183e-07	1.365575599265867e-06	9.846747843766934e-07	0.00012241178774274886	2.981456646011793e-07	1.661295027588494e-05
