Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
SEC11A	0.0005725951050408185	0.0001111113524530083	0.0009650405845604837	0.0007343359757214785	0.0004250637430232018	0.0004314963589422405	0.0005551021313294768	0.0009574710275046527	0.0004718996351584792	0.0004953404422849417	0.0012956990394741297	0.0005039070383645594	0.0010133616160601377	0.001043333439156413	0.0004835125582758337	0.0006120437174104154
SEC11C	0.00026069808518514037	4.295221151551232e-05	2.1272566300467588e-05	0.000537619402166456	0.0070840539410710335	0.0001394635037286207	0.0003079359885305166	0.0006232072482816875	9.978604066418484e-05	0.0019128615967929363	0.00018129603995475918	8.647648064652458e-05	0.00018256399198435247	0.0006752395420335233	6.380237027769908e-05	0.00021056161494925618
SEC14L1	0.00016143657558131963	0.00018539036682341248	0.00016150645387824625	0.00022664650168735534	0.0016551334410905838	0.00120936322491616	0.00031357555417343974	8.671252726344392e-05	0.0001734910038067028	0.0005250555695965886	0.00018568664381746203	0.0001992539910133928	0.0006099327001720667	0.00042937303078360856	0.00020211913215462118	0.0004375569405965507
SEC24A	0.00014521481352858245	0.0002873778867069632	0.00017990778724197298	0.0002293001743964851	0.0014345661038532853	0.00026868670829571784	0.00011449031444499269	0.00012179322948213667	7.332323730224743e-05	0.0007882526842877269	0.00010218186071142554	0.0001408285170327872	0.00012408239126671106	0.0003173818113282323	0.0003428140771575272	0.00016586419951636344
SEC24D	9.914249676512554e-05	0.00040402758168056607	0.0002774371823761612	0.00017668222426436841	0.0007749784272164106	0.00018646640819497406	9.68832173384726e-05	0.00011566813191166148	0.00013040585326962173	0.00033386022550985217	0.00011964803707087412	0.0004180635733064264	0.00015674640599172562	0.0002751064603216946	0.0009015853866003454	0.00019692735804710537
SEC31A	0.00016092881560325623	0.0006272011669352651	0.0006151166162453592	0.000369120913092047	0.0005515787634067237	0.00032409792765975	0.0002671285765245557	0.00023906354908831418	0.0006188609986566007	0.0003959894529543817	0.00020028483413625509	0.0004218542599119246	0.00032622148864902556	0.0003158767067361623	0.0012582808267325163	0.0002150325453840196
SEC61B	0.0007766111521050334	0.00015838808030821383	0.0006869592471048236	0.0009741702815517783	0.003964777570217848	0.0005899861571379006	0.0006929701776243746	0.001411906909197569	0.0006106552900746465	0.0011536187957972288	0.0007035625167191029	0.0005609332001768053	0.0005907936138100922	0.0013257126556709409	0.0009789308533072472	0.00078544084681198
SEL1L	6.184569065226242e-05	0.0011305519146844745	0.00018833224021364003	0.0003099423774983734	0.002658829325810075	0.00027265623793937266	0.00022527555120177567	0.00021060278231743723	0.00015680750948376954	0.0008778447518125176	0.00033704229281283915	0.00025749451015144587	0.00021124719933141023	0.00036455877125263214	0.0004452347639016807	0.0002616243145894259
SEL1L3	8.23567679617554e-05	1.1352459296176676e-05	3.81553354600328e-06	0.0002551374782342464	0.002629335969686508	8.545428863726556e-05	0.0010579540394246578	9.265195330954157e-06	8.10756773717003e-06	0.0014214623952284455	3.7904916098341346e-05	6.927468803041847e-07	3.625508179538883e-05	0.000785954121965915	8.038005034904927e-06	5.248014349490404e-05
SELE	1.9830434894174687e-07	2.4493473915754294e-07	1.1574310292417067e-06	1.1010666867150576e-07	1.1394109833418042e-06	4.348861693870276e-05	2.0230189079484262e-07	2.545520487728936e-07	1.0790220585477073e-05	1.2615414561878424e-05	2.493286501703551e-07	1.6989964990443696e-07	0.0023265520576387644	1.003977700975156e-07	8.484011004838976e-07	3.358673268394341e-07
SELENBP1	1.2540102943603415e-05	0.001410063705407083	0.000683832389768213	3.33504112859373e-06	4.400146281113848e-06	1.591082036611624e-05	2.5792685391934356e-06	0.0010281456634402275	4.084774627699517e-05	5.016233626520261e-05	1.144785710494034e-05	0.0006031001685187221	8.788822742644697e-05	1.3388178103923565e-06	7.449157419614494e-05	1.188430360343773e-05
SELK	0.00037755630910396576	0.0002097697724821046	0.00046039687003940344	0.0009585160878486931	0.003391821635887027	0.00036345445550978184	0.0004418318276293576	0.0009304220438934863	0.0002526664757169783	0.0011542995925992727	0.0007692399667575955	0.0004173608322162181	0.000339623773470521	0.0008584618917666376	0.00031160845537669957	0.0004363720945548266
SELL	2.048250644293148e-05	3.4930496894958196e-07	3.914005901606288e-06	0.001255163224413991	2.5924235160346143e-05	3.7055697248433717e-06	0.001258924137800932	7.740681695622698e-08	2.1208431917330017e-06	6.163489888422191e-05	3.18845422953018e-06	1.2992751408091863e-06	2.849355587386526e-05	0.0001390068355249241	3.5508313089849253e-07	2.8394933906383812e-05
SELM	4.962847742717713e-05	6.980179023230448e-05	0.0018062770832329988	0.00041671274811960757	0.00134181696921587	0.0002625506022013724	0.0001603411219548434	0.0007398157613351941	0.0009809008333832026	0.000993151101283729	0.00012599151523318142	0.0010337536223232746	0.0005135713727213442	0.00018462649313732982	0.0015614326111972332	5.508539834409021e-05
SELP	7.431693802573136e-07	6.055173429331262e-08	1.0235428362648236e-06	7.431966878357343e-06	2.402776999588241e-06	1.3964353456685785e-05	1.2113242519262712e-05	1.0532419736364318e-07	7.308194653887767e-06	1.615454675629735e-05	1.2874655794803402e-06	2.2218915773919434e-07	0.0037480315659195185	2.1424557417049073e-06	2.033622195085627e-07	3.799021044414985e-07
SEMA3F	2.9281536626513116e-06	0.00043457993888296187	5.408908805293322e-07	6.762454773934223e-08	4.508161964622559e-06	0.001300802337937057	1.0472236056102702e-07	1.6868407328729518e-05	0.00019572947348933667	2.1173987988731824e-05	2.835085410879401e-07	2.6865440304391086e-05	0.0002474028442520648	7.191270157136387e-08	1.6075322491815314e-05	2.6399445687275147e-06
SEMA3G	1.1066983773844186e-07	0.00010096454207086936	1.4706900401506573e-05	1.258221118405345e-06	3.929414106096374e-06	0.0011970066698268056	1.4941745973828802e-07	3.55088945980242e-06	1.757967947924044e-05	1.427054394298466e-05	1.7450987854772393e-07	4.4439437374421686e-07	9.224641871696804e-06	1.1057754534249398e-07	8.846420769259566e-07	1.6802445088615059e-06
SEMA4A	4.5958080590935424e-05	0.00032707725767977536	1.592271109984722e-05	9.866707114269957e-05	0.0007969988510012627	8.987234650703613e-06	8.76675039762631e-05	0.00015731748135294765	8.602454181527719e-05	0.0002953110379166901	0.0001328269427176565	1.6071949175966438e-06	3.271445166319609e-05	0.00039264181395992637	1.1455364983703475e-05	0.0005713436985388398
SEMA5A	3.4283323202544125e-06	0.0002563950838521123	0.0005949749611318111	3.940134320146171e-06	4.942754458170384e-06	1.1750428257073509e-06	4.762863682117313e-06	2.5590986751922173e-06	0.0002751308202277869	2.622218380565755e-05	4.556067324301694e-06	0.0010811875108629465	8.524995109837619e-07	1.1296102684354992e-06	0.0007227924070321023	1.201912596116017e-06
SEMA5B	1.0462026693858206e-06	1.7838775647760485e-06	6.061790372768883e-06	7.278056273207767e-07	6.513723178613873e-07	1.4178756373439683e-06	5.759424084317288e-07	1.2836343330491218e-06	3.0323312785185408e-06	1.2720523045572918e-05	5.000780447517172e-07	0.0014662982430309057	1.7189500795211643e-05	4.314134912419831e-06	5.68670611755806e-06	1.1008167177806172e-07
SEMA6A	9.518050774204312e-07	4.481582436710596e-05	0.000255466002272442	5.263936486699095e-07	1.2904549748782301e-06	0.0006489388761110604	6.789472877244407e-07	1.1397985872463323e-05	0.00016005459474399686	1.3624496205011383e-05	5.417802640295122e-06	1.607286867510993e-05	0.0017106448067352176	3.934081007628265e-07	6.525237404275686e-05	8.144148750943714e-07
SEMA6B	2.042641256139177e-07	5.844615316163981e-06	4.574745980789885e-05	1.59088344275915e-07	5.373478870751569e-06	0.000997080933302641	3.892627375989832e-07	4.5403695025925117e-07	7.685412128921598e-06	1.6000156392692588e-05	7.495248155464651e-07	7.465473117918009e-06	0.0003683098475448787	1.3450036817630462e-07	4.454378358786926e-05	0.0005545993917621672
SEMA7A	3.764181747101247e-05	7.87602346008498e-07	2.917389338108478e-06	3.779395410674624e-05	6.567608215846121e-05	0.00012309769226703793	0.0007808582740835845	1.9155265817971667e-06	1.632937346585095e-05	3.0609211535193026e-05	0.00028507120441645384	6.368707659021311e-07	5.076393335912144e-06	0.0004456063616089523	6.640927313128486e-05	1.7687210856820457e-05
SENP7	3.605288657126948e-05	0.00030258632614277303	0.00014219673175830394	0.0005888617597520351	0.00014004515833221376	0.0002082624559989199	0.00023433782916981727	1.7335700249532238e-05	8.505426376359537e-05	0.00019129083375446498	0.0001236510433955118	0.00021554743580054492	0.00013694878725800663	0.0003711670869961381	0.000124241691082716	4.204964352538809e-05
SEPN1	0.00012950586096849293	0.001023501972667873	0.00029063993133604527	0.00012892116501461715	1.5683295714552514e-05	0.001252837129868567	4.226375313010067e-05	0.00031609099823981524	0.00041257977136410773	7.875421579228714e-05	7.997970533324406e-05	0.00028747599571943283	0.0006967149092815816	5.302651334204711e-05	0.0006229205173440278	0.00023699797748122364
SEPP1	1.726292794046458e-05	0.00022898413590155542	0.0019259860273450613	5.028837676945841e-06	1.768486254150048e-05	0.00017395826580468565	6.309296168183209e-06	0.00012635707389563322	0.00031248110462911427	5.294238144415431e-05	5.9478279581526294e-06	0.00024363221018575132	0.0002580627624411136	4.690547029895242e-06	0.00014805766113568097	0.0008885785355232656
SEPT10	5.674187559634447e-05	0.00016468892863485962	0.0005202484899200499	3.113143611699343e-05	8.028504089452326e-05	0.0006867246702313423	9.843627594818827e-06	0.00031823813333176076	0.0007434121216647327	0.00033879754482768476	3.395638714209781e-06	0.0004641770210582763	0.0009184410446323454	2.8268289042898687e-06	0.0003602139186114073	0.00018776528304442763
SEPT11	0.0002100909041473642	5.7343655498698354e-05	0.0006002128939144313	0.00012122964835725725	7.643217395525426e-05	0.00017086048319470137	7.260304846568033e-05	6.379251863108948e-05	0.00041175432852469385	0.00013932348520029336	0.0002922376152127981	0.0006093006813898683	0.000204094045329839	0.0002309740666532889	0.0017084080027416348	0.00013487676915246993
SEPT2	0.0004905759706161916	0.000807953008916229	0.00057555380044505	0.0006679375655949116	0.0005158361745998263	0.0006449471111409366	0.0005153390229679644	0.0005025228601880372	0.0004823357448913157	0.0004985383129678667	0.0015379819087684155	0.0006710686720907688	0.0006644008681178093	0.0008592636440880597	0.0007989640580490232	0.0004076449549756944
SEPT4	2.2436379367718473e-05	1.1612482921918854e-05	0.00036601664032787085	3.0405240067921113e-06	1.1981147508777212e-05	4.044534944114275e-05	2.2602409899263876e-06	4.592347249854356e-05	0.0002278455503983423	2.6600471755955368e-05	1.9600402083597146e-05	0.0033564928453415632	0.00010793238470796496	3.998954980488634e-06	0.00022184039698913693	1.5407105820486322e-05
SEPT5	4.7096134949242696e-05	1.6840673197293654e-05	0.0003141728520859033	2.721305918385042e-07	6.767654667783063e-06	1.4879593436489813e-05	6.874354312458308e-07	0.000249740929575637	9.418973058927804e-05	2.7281232178211212e-05	5.819000307383249e-06	0.0009724311530590057	2.4207400201703422e-05	3.0426249395532068e-06	0.0002218197623733431	1.9357655673957197e-06
SEPT7	0.0005432365578599274	0.00019960865029133856	0.0007232659263536334	0.0007825105567462742	0.00017122070130426437	0.00043104568612761796	0.0006824209121987224	0.00022626324789598584	0.00043610273860394955	0.000171798441442661	0.0004058482591062784	0.0013491128338500857	0.000447636324679479	0.0013293030206114054	0.0003741500258911401	0.0002355012547923252
SEPT8	0.00013636512449011207	0.00022503726358991116	0.00017514896171633154	5.171295197214931e-05	1.2704515938821714e-05	0.00030899737612344325	2.404726910754107e-05	7.860201003495604e-05	0.00026719042216427624	5.623311153613031e-05	0.00011125903256470338	0.0006379095138981938	0.00028065714286640286	0.000133657013066113	0.0009270948357880116	7.558114157291129e-05
SEPW1	0.0006659058853983879	0.0003727019939105958	0.0007226267480291426	0.0006868247292004526	0.00019477277237456292	0.0009759984677657485	0.00023719508317299187	0.0018507718341425061	0.0012817755341529846	0.0003936253488063812	0.0005266044172458351	0.0010390159441158175	0.0017326193628832698	0.0006533666746690869	0.0008264132775366306	0.0003859541902784258
SERF2	0.001126632560044527	0.0007248459151014686	0.0009672039304859936	0.0012993469135835767	0.0013488278491422534	0.0007386777433566749	0.0009351174812763929	0.0027965058106929064	0.0007749599171802402	0.0009241189109161496	0.0007330211810767651	0.0007577033247798681	0.0009120927425101399	0.0017067031003534794	0.0018040075665339828	0.0014906871365383267
SERHL2	1.822297917897231e-06	0.00032212617225013673	2.9191400244599208e-05	1.3185885109123774e-05	1.5377759154944215e-06	4.6145149212861725e-07	4.656988676288165e-05	0.0007184083224274218	1.2809025975002442e-05	1.3979842151456978e-05	1.0376277714385651e-05	2.831112578860484e-05	2.2458201783592813e-05	1.7601437320990954e-06	5.9395970311015844e-06	1.5321428747938626e-07
SERINC2	3.956834916607477e-05	0.0004053584998473525	4.1696703192428686e-06	2.5355529942316934e-06	1.77343263203511e-05	2.7394669814384542e-05	5.857291853317292e-06	0.0018569797975942492	0.00044948351569473743	4.589386298903264e-05	0.00012749199231620878	2.446763346597436e-06	0.00010107731213793159	4.199504928692477e-06	0.00016031651466619223	7.842671766411513e-05
SERP1	0.0004664354491978884	0.00033939353306777775	0.0003666046541184187	0.001334586413577199	0.002562207169830799	0.00020534837676677853	0.0011520684929564595	0.0026233247481286526	0.0004113656759727746	0.0012539225863292813	0.0008503085118718445	0.00024343255790881813	0.0003889526706188917	0.0007124235271476209	0.0005420194938778877	0.0007830639369785786
SERP2	6.424056482501328e-05	0.00026645383331924677	0.0005382048548199236	1.195453205582453e-05	1.5479414514629752e-06	4.2179395677521825e-05	8.608721145719755e-06	0.00010218042734777555	1.545604391139932e-05	2.577709710749332e-05	0.0010927995899692178	0.00016277245595119894	1.098899247153895e-05	0.0005275228759273887	8.612068631919101e-05	1.2877619610662805e-06
SERPINA1	4.821538368560141e-06	6.088727332098642e-06	5.735240847570822e-06	5.312985194905195e-06	1.3329215107660275e-05	9.886500720313052e-07	5.848659384355415e-06	0.00011410144361434504	8.844417607178912e-05	7.95148080214858e-05	7.614738137817767e-07	2.5795952751650475e-06	2.1320456653484143e-06	2.273824065923691e-06	1.9328192593093263e-06	0.001866755192168057
SERPINB1	0.0001737345737637952	0.00034992286236956716	0.0002748227270785719	0.000741348834708333	0.00017561946879141033	8.398875070270151e-05	0.0005974593223072588	0.00011395250476198271	0.00017553186626173556	0.00022889555839356035	0.0008499143295921385	0.00010624667629599571	0.00046703743282705545	0.0011045270366594195	0.00011516365339048207	0.0009815306402742863
SERPINE2	7.574547635158524e-05	3.254615705827746e-07	0.0006334605859592557	1.7653706890996546e-05	6.034766556695104e-06	4.254893065080978e-05	1.4691371688968502e-05	5.2929262892575935e-05	4.69910264655482e-05	3.844941238639876e-05	7.692874532949645e-06	8.548315236112103e-05	1.693685589998495e-05	4.188847742625512e-05	0.00040984826046042144	9.595153187547112e-07
SERPINF1	3.238548742956482e-06	2.152561592083657e-06	0.0015362654812633991	3.6307321806816617e-06	5.5901451560202986e-05	4.0010745578911155e-06	6.344202120089903e-05	5.65510219985299e-07	9.445484465686604e-05	7.49688406358473e-05	5.2234372560633346e-05	0.0004617020022124052	7.318124517041724e-06	2.2191304651641985e-06	0.000817443709820509	0.00022209135931916535
SERPING1	6.620639851462329e-06	9.390041668666527e-06	0.0018858463736250997	4.085313776158728e-06	1.59340379468631e-05	0.00011559751874301583	7.557335266028531e-06	6.701766778860474e-06	0.0004613986238837242	6.322231638478115e-05	2.692888847377617e-05	0.001005902886390686	0.00022144135436974466	3.7636125398421427e-06	0.001008174498565495	0.0002450502070132643
SERPINH1	8.633388642920181e-05	8.744152182771359e-06	0.0002975398092530668	2.2884194549988024e-05	1.600423638592474e-05	0.0010874399449676275	9.25548101804452e-06	8.514612272847444e-05	0.0004631569900084287	8.88153663254343e-05	2.0733115889015608e-05	0.001072259503416717	0.0004799919843208045	3.586645834730007e-05	0.0015537491999566555	4.936810728395358e-05
SERPINI1	1.3491705885826377e-06	1.3928834960097447e-05	0.0001410530967405066	4.9869358917931095e-05	0.00031005271011963487	0.00010647071758285165	6.0611058870563284e-05	1.215541396959452e-05	9.108887752518058e-05	0.07223208248615265	1.0633920282998588e-05	0.000804063631221652	8.782031363807619e-05	2.689993016247172e-05	6.0350444982759655e-05	9.486799172009341e-06
SESN3	0.00011211427045054734	0.0026228856295347214	0.0003342425625305623	0.0006113157724030316	9.289857189287432e-06	2.8686376026598737e-05	0.0003552829148247838	0.0005014446214772761	0.00046741878031753004	2.141647200915031e-05	8.307956159114838e-05	7.638303213752806e-05	0.00014231272507458925	0.00010867098899325356	0.00011007302236976102	5.715880251955241e-05
SF1	0.0003792271891143173	0.0012538931332528591	0.0004988255677744746	0.0015988890081644058	0.000254298560321331	0.0003255058836657554	0.001191203948110342	0.00018346590513829142	0.0005605375044979155	0.0004467724356800318	0.00048598938155919313	0.0003185108071193099	0.0004429960099514574	0.0008961246348917484	0.0003264034749008715	0.000247723248321563
SF3B6	0.0008529035840183496	8.949143375502899e-05	0.0006059701554477215	0.0006526395445689559	0.00037835529656149447	0.000368077598977834	0.0005051791085861623	0.0015414271038025618	0.0007933907909318805	0.0003319347742944956	0.0003725046117324382	0.0004973536124452949	0.0005230034585110843	0.0008680788450874388	0.0004134694754611701	0.0003817141114268452
SFI1	8.249115489888936e-05	0.0003346952435094863	4.839054963667877e-05	0.0007225789013318717	6.204316741786897e-05	5.628962389891967e-05	0.0002235843858215958	2.120785939041525e-05	1.9186058125342242e-05	7.083956734277308e-05	6.453626701841131e-05	4.875543891103007e-05	0.00010817001020768657	0.0004232425126247108	6.652020965702832e-05	2.87929051410174e-05
SFN	0.0003010140499100089	1.1850775649691059e-07	9.097261681745294e-06	1.3193947552281315e-06	2.8316248972259928e-06	1.2513781655343337e-07	8.108242468551907e-07	0.0003624540113378316	0.0042343041859567165	2.970770947285928e-05	3.1689154411651543e-07	3.526830823830096e-06	3.807172106462531e-06	1.2808893643523334e-06	1.1253886214035447e-06	7.963477060002333e-07
SFRP1	1.301973588851979e-05	1.1435195119702257e-06	0.0007589758024550974	3.5801378999167355e-06	1.095265270123491e-05	1.700036955298856e-05	6.994193427090067e-06	9.827385656535625e-05	0.002098432509228587	6.767720333300531e-05	1.917950612551067e-06	5.181417236599373e-06	2.2795227778260596e-05	7.733792699582409e-06	1.3288177797221579e-05	2.1456667127495166e-06
SFRP2	1.004363411993836e-06	2.169133722418337e-06	0.0010550132719799876	1.7265489304918447e-06	2.9127822926966473e-06	1.1595776641115663e-06	2.9183770493546035e-06	5.199982524572988e-07	2.181995841965545e-05	6.861121801193804e-05	5.362800948205404e-06	4.984603492630413e-06	1.3556103795053787e-06	1.3660315971719683e-06	0.001341540366411209	1.1813881428679451e-06
SFRP4	6.378025432240975e-07	8.772947808211029e-07	0.0005256528384052217	9.01638372852176e-07	1.5014421705927816e-06	3.570744979697338e-07	9.165212873085693e-07	2.3167243057287124e-07	6.252483672142262e-06	2.4674593078088947e-05	2.406355633866042e-06	2.2044871457183035e-06	9.295162044509198e-07	7.675499205106462e-07	0.00048457266530022025	3.6103475054005685e-07
SGCA	1.5268427944192808e-07	5.453817379930115e-07	2.251488513138611e-05	5.175873241114459e-08	5.362833235267317e-07	1.0586769860765344e-07	9.87089265436225e-07	2.3497078061041066e-08	6.200112238730071e-06	1.0900300367211457e-05	2.2662882770418946e-07	0.0014971564523875713	2.8342745395093516e-07	1.7703457899642672e-07	1.531497764517553e-05	1.0883694301355717e-07
SGCB	0.00013491995923686773	7.185676076915115e-05	0.0007775257108733058	0.00014420540537685156	3.580693737603724e-05	0.00033494882518425584	0.00011748639371944591	0.00013948019477538764	0.0008840565569698811	0.00010955048492178321	3.04983154819638e-06	0.0009228968410752714	0.00015023132436908782	0.00022453366545960307	0.0006898794672451913	2.6180932763963938e-06
SGCD	3.024844659194059e-07	4.0310987969860435e-06	0.0002260315086459741	8.542668297195632e-07	1.32776472128171e-06	1.1675765563268214e-06	7.086505320330616e-07	4.0355288888349605e-07	1.3707208381674718e-05	3.4941858757520095e-05	4.459328010852914e-06	1.4479458513960708e-05	1.0244046961815911e-06	3.817712013187702e-07	0.0013299699639901519	2.0989710947105777e-07
SGCE	3.1287854653783143e-06	4.604865353030618e-06	0.0021450226195156574	3.1216484330798266e-06	1.5803068890818395e-05	2.9467946660588495e-05	5.2499839512165636e-05	1.8669723431230523e-05	0.0005101044662296772	0.00011375657777534798	5.967845936538652e-06	0.0005670396494679153	1.9576700651668943e-05	1.985408744076267e-06	0.0005052518099546432	9.67923938333115e-07
SGIP1	2.8185351652609825e-07	4.84333486383548e-06	2.6719233574112877e-05	7.949588365363525e-08	1.1741138905563275e-06	4.010323391412385e-05	1.3798610609683237e-07	8.287158692610319e-08	0.00014447198191192	1.4437110621656757e-05	1.8829265172826126e-05	0.00045781658263877034	2.248686541861389e-06	3.067935949729872e-07	0.0011268574744462967	2.9028083190496545e-06
SGK1	5.1745195378316566e-05	1.9590110241551884e-05	5.5585664085811004e-05	0.00019387299835216254	0.00010891636338783428	0.0007683868752792478	7.738278509350494e-05	2.7554333428270184e-05	0.0006062575266696513	8.153801900334656e-05	0.00041620759293437004	5.426990901469253e-05	0.00012228023842908442	7.472633296856657e-05	2.105397652485408e-05	0.0012381852138787508
SGK223	1.1215684025955852e-05	0.0001825651852414012	2.2495825760415755e-05	0.0002827491844072938	8.928247552830726e-06	0.000264887697994709	0.00059937231708318	1.8115695638698526e-05	6.088253576308489e-05	2.147621489712037e-05	0.00048787385458126664	2.36294035858009e-05	8.759931370150298e-05	0.00019401658209972084	3.0448767574853264e-05	0.00012525498459581286
SGOL1	0.002759691094979644	1.612149276297714e-07	2.877258111766423e-07	1.0093943956235307e-06	5.809186404803768e-06	7.543826541223098e-07	0.00032661817385815084	2.6692766823543934e-06	5.303343755258538e-07	8.627027455077041e-06	1.1031946996808983e-05	2.59356710330394e-07	1.319979332947696e-06	4.250161055097124e-06	6.54956807011331e-07	3.89316437576781e-06
SGOL2	0.0016833726549521089	0.0003476484853308648	6.310003664111719e-05	9.466830670135096e-05	4.73448344564531e-05	6.537240551551804e-05	7.028866821201518e-05	2.405850318609737e-05	2.4189550458686426e-05	2.618977850943338e-05	8.860953676048666e-05	2.4063409000518732e-05	7.31515247025527e-05	0.00011400849325582385	3.559617107384838e-05	5.4049643949838355e-05
SH2B3	3.639503847807646e-05	0.00011622724559856579	4.631882256944664e-05	0.000252957601333037	3.4235901694046333e-05	0.0008839288493618369	0.00021698654745705426	4.881944732915144e-06	1.0743160601123236e-05	3.999233740614727e-05	0.00037284957943484187	0.0005136820254847407	0.00019238733511883765	0.00012164252257207409	9.571904956828803e-05	0.0008625839254818857
SH2D3C	3.822220605798066e-05	3.1646286515751854e-06	3.0133720429148525e-05	0.0004100069054402411	5.489503018907271e-05	0.0008198875002563	0.00039713995647616684	2.791108784094831e-07	1.1053371963498648e-05	5.699215762433596e-05	8.858735236572102e-05	0.0005084429867565632	0.0005550432251766324	0.0005899400566704571	2.5691774681035895e-06	6.064017361495644e-05
SH3BGRL	0.0002125965984305367	0.0006659188657067716	0.0005751635762862861	0.0008237484144046903	0.000269403652055189	0.0003316268848720938	0.0009432263323105872	0.00044192434870637953	0.00030272940057329834	0.0002663077611941844	0.0008238912560045719	0.0008262010524049401	0.0004671950009651482	0.001100725494325161	0.0005445040878839791	0.0007898874464444816
SH3BGRL2	3.8397032767534256e-05	1.990649980143644e-05	6.801301060477272e-05	1.842672827478964e-05	3.615781679400243e-06	0.0005175170954316854	3.972774266003398e-06	1.745079134707339e-05	3.836840915028006e-05	3.3658008760539815e-05	1.3286091871123062e-06	1.5582248806822463e-06	0.0012372264172881842	4.6398996346397325e-05	0.00014229507360141724	2.3909663013910176e-06
SH3BP2	0.00011800729407696053	0.00017891063180286437	0.00010043116344604641	0.00021589540119748563	5.558772318181582e-05	0.0004911184660159051	0.0002823269460350275	0.00010856879089260474	8.452873589703813e-05	8.401829836657271e-05	9.64244463830255e-05	0.00013958253839518875	0.0004255554231349379	0.0007235619705170393	8.610824443167076e-05	0.0007410569814965129
SH3BP5	7.317303243326023e-05	2.1070682123536244e-05	0.0007340025040321052	0.0006176927126944065	0.00021845634910278022	0.0004215908993501216	0.0008793759625405073	5.4256066505331546e-05	0.0002616181445773691	0.00028255314100533724	7.183465186244575e-06	9.87776365946047e-06	0.0011380469659343362	0.00021507759811356664	0.0003243369865231216	0.00016351010708604008
SH3D19	1.5650755813112482e-05	0.0002599962172098458	0.0010521335061639547	2.628314177854918e-05	1.5065204934217036e-05	0.00022668653400614858	1.0603996997815557e-05	4.487019032239914e-05	0.0003863782330881804	5.33864222234115e-05	3.1797178962733597e-05	0.00023056857753545046	0.00025584088871255517	1.4104302863415796e-05	0.0008541327551938593	5.454597157950047e-06
SH3PXD2A	0.00012056009290972725	0.00037558426265604794	0.0002734126173891127	7.249962800415233e-05	9.371049236506224e-05	0.0003247426066081971	3.953359919250943e-05	3.868094790959731e-05	0.0005812700255773962	0.00012490972585510463	0.00019584252731874585	0.00034371225046925247	5.040355245000683e-05	7.113914034562185e-05	0.0013166747521609068	7.006293890299276e-05
SH3PXD2B	1.1227542017877568e-05	0.00011761835048673674	0.0009088064543902874	1.674037434895581e-06	3.2813986763358116e-06	0.00014749164984095842	7.900957257334085e-07	4.842307680519298e-05	0.000224087227252312	3.3139509469037876e-05	3.394977511561592e-06	9.232954471372068e-05	6.388664041878656e-05	1.5148020793276373e-06	0.0012700676452368498	0.0001245593884959817
SH3YL1	7.730838842689991e-05	0.0015687932027503848	0.00015589768008794636	0.00048022379633039236	2.6727277145255357e-05	8.557296678191051e-05	0.00014542846474796534	0.0014561469433829188	0.00019347852503415197	7.500514766434208e-05	4.534074469120242e-05	0.00015687878476455808	8.63693276187405e-05	6.781239062547684e-05	0.0001372455881210044	4.270356294000521e-05
SHANK3	1.6360858353436925e-05	7.350242412940133e-06	8.726619853405282e-07	5.816989556706176e-08	9.583455948813935e-07	0.001805280800908804	4.297440341360925e-07	6.9934962994011585e-06	7.492594158975407e-05	9.096154826693237e-06	3.1076740469870856e-07	4.5135948312235996e-07	0.0005619051516987383	4.829522382010509e-08	1.68720398505684e-05	2.112885340466164e-06
SHC1	0.00021523474424611777	0.00028430455131456256	0.000381870282581076	0.00030910054920241237	0.00040233018808066845	0.0007208369206637144	0.0001756251003826037	0.00042811635648831725	0.0008349656709469855	0.0007084200624376535	0.00016717689868528396	0.00025543745141476393	0.001284366357140243	0.0003296112990938127	0.0006253311294130981	0.00011369764251867309
SHCBP1	0.0017884926637634635	3.720341965163243e-06	6.139551942396793e-07	2.620002703679347e-07	5.90999006817583e-05	5.922736363572767e-07	6.98540225130273e-06	1.0963597674162884e-07	2.4598120944574475e-06	1.1955925401707646e-05	9.175128639071772e-07	6.713825086990255e-07	2.897971171478275e-06	7.672205128983478e-07	1.9984752725576982e-05	8.211490785470232e-05
SHE	1.6861772564880084e-06	1.204268187393609e-07	0.00010060660861199722	1.765213681892419e-07	1.7564013887749752e-06	0.001379217952489853	2.423844591703528e-07	1.3901108104619198e-06	3.152065255562775e-05	4.644908040063456e-05	2.2056337911635637e-05	6.542073833770701e-07	0.0007361527532339096	1.8731661555193568e-07	3.381111673661508e-05	4.573097157845041e-06
SHISA5	0.0003971063706558198	0.00030084585887379944	0.00042993869283236563	0.0009657555492594838	0.0003634915628936142	0.00045037767267785966	0.0007312141824513674	0.00031027599470689893	0.0005995839019306004	0.0002932963543571532	0.0003193011216353625	0.0003810965863522142	0.000489474565256387	0.0017891967436298728	0.00044147641165181994	0.00034353294176980853
