Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17
ROMO1	0.0009436766267754138	0.0004448071413207799	0.00034978651092387736	0.0008356994367204607	0.000842771609313786	0.002531746868044138	0.0002756952599156648	0.0006233220337890089	0.00011748965334845707	0.0003941988106817007	0.0005000660894438624	0.0008258043671958148	0.0011501889675855637	0.00041211856296285987	0.0004279187705833465	0.0004136681091040373	0.00106200878508389
ROR2	2.0475599740166217e-05	2.2062686184654012e-06	1.4639070968769374e-06	0.0008204413461498916	1.6114821846713312e-05	3.675853440654464e-05	0.0001689423224888742	4.683794543325348e-07	0.0011173173552379012	4.215413810015889e-06	1.3835455320077017e-05	2.5694347982607724e-07	8.987200089904945e-06	7.423036549880635e-07	9.946997306542471e-05	1.0251068260913598e-06	7.37049219878827e-07
RORA	9.030751243699342e-05	1.476806755817961e-05	4.818645265913801e-06	0.0001242629805346951	5.087093813926913e-05	7.38949966034852e-05	0.00011850060400320217	0.0012553009437397122	0.0003601418575271964	7.906436076154932e-05	2.36609253079223e-06	0.0004720740835182369	5.629249062621966e-05	0.0007715537794865668	0.00021822183043695986	0.0001120462766266428	0.0005269261891953647
RP1-313I6.12	5.132706064614467e-05	0.00011900081881321967	0.0005494348588399589	2.5544079107930884e-05	6.758554081898183e-05	9.135661093750969e-05	2.8281601771595888e-05	0.00025709759211167693	3.794017538893968e-05	4.953790266881697e-05	2.670069625310134e-05	0.0001231427158927545	9.24791966099292e-05	0.000978304073214531	0.0003374376392457634	1.4964426554797683e-05	4.1311694076284766e-05
RP11-1143G9.4	3.0909648103261134e-06	0.0007635948713868856	2.013564142089308e-07	1.068688789018779e-06	4.75173510494642e-06	7.2067803102982e-07	6.561111831615563e-07	2.9656749234163726e-07	2.1852201825822704e-06	4.2812433775907266e-07	0.0005404895055107772	1.1584895673877327e-06	9.054801353158837e-07	2.8639533411478624e-08	2.345972092143711e-07	6.403526953135952e-08	4.949769731865672e-07
RP11-14N7.2	9.205790411215276e-05	2.886535548896063e-05	2.014174242503941e-05	0.0010115306358784437	7.385843491647393e-05	0.00019048171816393733	0.002816801890730858	3.0198571039363742e-05	0.0007790093659423292	0.0003835794050246477	4.840592737309635e-05	2.7017435058951378e-05	0.0003944786440115422	1.58728380483808e-05	0.0009363965946249664	0.00022967453696765006	9.601163037586957e-05
RP11-160E2.6	0.0014307342935353518	0.0005344097153283656	0.0006384806474670768	2.675399991858285e-05	4.265819370630197e-05	0.00010517962073208764	0.00037875527050346136	0.000259466003626585	2.558403321017977e-05	0.0001012268039630726	0.00047155609354376793	0.0004343492037151009	0.0007808311493135989	0.0007723552407696843	0.0017166802426800132	7.433177233906463e-05	0.00010638198727974668
RP11-16E12.2	0.007680859416723251	5.136485583534522e-07	0.00012722295650746673	1.042963617692294e-07	3.9036862631292024e-07	1.1732586813195667e-07	2.1608736915368354e-06	2.469493836088077e-07	9.441724557746056e-08	9.384575605508871e-07	2.1055573995454324e-07	1.6315935624788835e-07	9.589191662939811e-09	4.3976132957368463e-08	3.809485065175977e-07	1.3207066729137296e-07	5.045072271059325e-07
RP11-175K6.1	1.0628727977746166e-06	1.6893762222025543e-05	0.00020637431589420885	9.695198968984187e-05	1.7829513581091305e-06	1.1854586773552e-05	0.000610311864875257	1.3991971172799822e-06	0.00012652196164708585	0.0015155294677242637	1.310717721025867e-06	2.176814177801134e-07	1.0372629333232908e-07	1.5433666931130574e-06	0.000137645416543819	9.176179446512833e-05	2.756906951617566e-07
RP11-179A10.1	2.0800206357307616e-07	9.52207912519043e-08	0.001148484880104661	3.9745238211708056e-08	7.120030431906343e-08	4.851998482990894e-07	3.777466304200061e-07	7.738930918321785e-08	9.171831294452204e-08	7.913342869869666e-08	3.3713442348926037e-07	5.94418736454827e-07	3.6680962267610084e-08	1.9380925309064878e-08	2.434704526876885e-07	3.593482489350208e-08	3.077482233493356e-07
RP11-182L21.6	0.00010662677959771827	0.00013176834909245372	0.0007702292059548199	0.00010943622328341007	5.552986840484664e-05	4.955851545673795e-05	0.0002172328531742096	0.0004765226331073791	0.00014435379125643522	0.0002524839947000146	7.90216654422693e-05	0.00034700296237133443	0.00020525346917565912	0.0003122231864836067	0.00046950727119110525	0.00011918205564143136	0.00018363536219112575
RP11-18H21.1	1.7783491784939542e-05	3.0591211270802887e-06	8.567214422328107e-07	3.169688227444567e-07	6.21618346485775e-06	3.517019422361045e-06	6.844067229394568e-06	0.0004599304811563343	1.091555304810754e-06	5.339706490303797e-07	2.3264031767666893e-07	0.0003195027820765972	6.817806763592671e-08	0.0008638615254312754	5.765850801253691e-06	2.953112925752066e-06	1.3366851817409042e-05
RP11-231C14.7	6.509134891530266e-06	0.0002936988603323698	0.0012958316365256906	7.862232450861484e-06	1.708591116766911e-05	1.6811027307994664e-05	1.8177463516622083e-06	2.5754457965376787e-05	0.00020096109074074775	9.812640200834721e-06	8.086312845989596e-06	3.1723297979624476e-06	2.2996586267254315e-05	3.807178291026503e-05	0.0002820960071403533	4.821633865503827e-06	6.618928978241456e-07
RP11-25K19.1	4.155424903728999e-05	3.57546414306853e-05	6.96167116984725e-05	1.424239690095419e-05	4.791879473486915e-05	4.82198411191348e-05	3.1457825571123976e-06	0.0009055795380845666	2.4627468064863933e-06	2.7085475267085712e-06	2.3973231577656406e-07	0.0007496867910958827	5.261297246761387e-07	2.9594022635137662e-05	1.332442661805544e-05	9.265384051104775e-07	0.0012982748448848724
RP11-290F5.1	0.0036855963990092278	4.466031441552332e-06	5.393329047365114e-05	1.2156147022324149e-07	8.040707939471758e-07	1.836577183667032e-07	2.0494944692472927e-06	3.943933677419409e-07	1.7211128522376384e-07	1.5646816109438078e-06	1.2531988886621548e-06	9.9422493349266e-07	9.791220634269848e-08	7.003792745763349e-08	2.956886362426303e-07	3.517284881127125e-07	4.699284090747824e-06
RP11-291B21.2	4.292441190045793e-06	1.7606569599593058e-05	3.3711626201693434e-07	1.554573003659243e-07	9.93877893051831e-06	4.831601927435258e-07	1.5996587308109156e-06	2.9733742849202827e-05	1.8023955306034622e-07	3.4316994401706324e-07	1.917410514806761e-07	0.0014889556914567947	2.8875149382656673e-08	4.541616817732574e-06	1.0232620297756512e-06	2.430397785246896e-07	0.00015853506920393556
RP11-325F22.2	0.0005929044564254582	0.00013670827320311219	0.0007510968716815114	2.8262923024158226e-07	8.534210792277008e-06	2.2043543594918447e-06	2.8276147077122005e-06	0.00036047157482244074	3.5603579817689024e-07	7.595097599732981e-07	3.231954906368628e-05	0.0005254186107777059	1.2547143057872745e-07	0.0003379999252501875	1.7009164366754703e-05	3.0559431252186187e-07	0.0003774926299229264
RP11-354E11.2	2.636170677305927e-07	9.09821693539925e-08	0.0036058048717677593	4.059014372614911e-06	8.014200858497134e-08	2.760430106718559e-07	1.639585752855055e-05	9.013108126509906e-08	8.330230230058078e-06	1.121771546763739e-07	6.080919234818793e-08	9.547800345899304e-07	5.283409620915336e-08	2.1842669895022482e-08	2.87229539708278e-07	4.2069267180977477e-08	7.559953019153909e-07
RP11-394O4.5	7.974430786816811e-07	3.024486545655236e-07	1.8415639146951435e-07	7.130923040676862e-05	3.613682224568038e-07	2.395697151769127e-07	3.272614776506089e-05	2.9557330094576173e-07	0.0010340834269300103	0.0014646201161667705	8.787276897237462e-07	1.830994591500712e-07	3.2965139951102174e-08	5.9405493857411784e-08	4.358257683634292e-06	9.218158680823763e-08	3.237311716475233e-07
RP11-417E7.2	1.1447240240158862e-06	4.018754395929136e-07	3.0141265483507595e-07	0.001500569749623537	1.45310355037509e-06	1.8885644976762705e-06	8.3163913586759e-06	4.5228247813611233e-07	0.0002426629507681355	3.1018137178762117e-06	4.1699925645843905e-07	7.792684755258961e-07	4.836320854906262e-08	6.346407417368027e-07	1.304845318372827e-05	2.8754507752637437e-07	4.6962398414507334e-07
RP11-428L9.2	1.7315089451130916e-07	7.639958710115025e-08	5.4828422690889056e-08	3.389406799669814e-08	6.769392513206185e-08	3.4419510797079056e-08	3.3642029961811204e-07	5.562559124427935e-08	5.980540862537964e-08	6.989193934714422e-08	3.7174196165778994e-08	3.0858736010941357e-08	3.9445620103606416e-09	1.7737646018645137e-08	1.7990267053846765e-07	3.2895922430498103e-08	5.532089986104438e-08
RP11-431J17.1	1.7314940237156407e-07	7.639923182978237e-08	5.4825044060180517e-08	3.3891659256823914e-08	6.765903037830867e-08	3.439227924673105e-08	3.362558231856383e-07	5.562299065786647e-08	5.980136563721317e-08	6.988607026414684e-08	3.717178032047741e-08	3.085908772959556e-08	3.923594782406781e-09	1.7730254597836392e-08	1.798297972754881e-07	3.289720496013615e-08	5.532206515113103e-08
RP11-444D3.1	0.00026227571652270854	1.2984597560716793e-05	0.00010325329640181735	3.092762563028373e-05	3.639502892838209e-06	3.36151799729123e-07	0.00012502787285484374	1.7839968222688185e-06	0.00047585819265805185	0.0008194565307348967	1.521961962680507e-06	3.6834514958172804e-06	1.0818940410217692e-07	4.0565515746493475e-07	2.1082307284814306e-05	8.602699381299317e-06	1.5756331777083687e-05
RP11-473L15.3	1.7314913236532448e-07	7.63994449926031e-08	5.482838361103859e-08	3.3893645223770363e-08	6.770024896241011e-08	3.4421177019794413e-08	3.3632326790211664e-07	5.5621697470087383e-08	5.980096062785378e-08	6.988698686427597e-08	3.7172835476440014e-08	3.085796507207306e-08	3.931797110112711e-09	1.7732878276888187e-08	1.7980674726914003e-07	3.2894945434236433e-08	5.532045577183453e-08
RP11-501J20.5	1.8685490488223877e-07	7.905810406327873e-08	0.002708570798859	3.526749381421723e-08	6.876938130062626e-08	2.819902192641166e-06	3.5100612194582936e-07	7.472198149116593e-08	7.29315772218797e-08	7.324909745420882e-08	4.9437058891044217e-08	2.5196325168508338e-06	8.958333097552895e-08	2.173628921298132e-08	2.0542198342354823e-07	3.43622730269999e-08	2.701900427837245e-07
RP11-532F12.5	6.680104706902057e-05	3.531596303218976e-05	7.073972665239125e-05	4.158862793701701e-06	5.067940378467028e-07	0.00010821456089615822	6.317411020972941e-07	2.4159451641025953e-05	2.6525799512455706e-06	8.358159107046959e-07	2.6932768378173932e-05	2.4334571207873523e-05	0.0017471134196966887	8.024569979170337e-05	3.835208553937264e-05	1.8189446393535036e-07	1.4514803297061007e-05
RP11-536O18.1	8.019081292331975e-07	5.80669336613937e-07	5.461398018269392e-07	8.842156603350304e-06	1.8951647007270367e-06	1.5763265764690004e-05	4.6313198254210874e-05	5.843861003995698e-07	1.0033752005256247e-05	1.0865900321732624e-06	1.0963943850583746e-06	2.377481393978087e-07	8.957908335105458e-07	1.0310371862942702e-06	6.110767571954057e-06	0.0007191623444668949	6.967850367800565e-07
RP11-53O19.1	1.9881237278696062e-07	1.0430452590526329e-07	6.456421886014141e-08	1.307645197812235e-05	8.362615488977099e-08	1.9178671209374443e-05	1.620578404981643e-05	7.62121175057473e-08	3.699807348311879e-05	1.14496324385982e-05	1.936441321959137e-06	3.1914441933622584e-06	0.002152138389647007	2.0215185941196978e-05	4.571616227622144e-05	8.159543540386949e-06	1.0293193781762966e-06
RP11-53O19.2	1.7315080924618087e-07	7.640091581606612e-08	5.483018483687374e-08	3.3892810336055845e-08	6.768809868162862e-08	3.444062457447217e-08	3.363146277024498e-07	5.5627708661631914e-08	5.980250961101774e-08	6.9890703002784e-08	3.717536145586564e-08	3.085810718062021e-08	3.9456136136095665e-09	1.774074220861621e-08	1.7985487943406042e-07	3.2897848001312013e-08	5.5320775516065623e-08
RP11-542K23.7	1.731487770939566e-07	7.6399125248372e-08	5.50821894762521e-08	3.3891563333554586e-08	6.763855253666406e-08	3.434572093397037e-08	3.363261384947691e-07	5.5619029382114604e-08	5.980066219990476e-08	6.988409495534142e-08	3.718096053262343e-08	3.0858981148185194e-08	3.892178579434358e-09	1.77221757269308e-08	1.7961524179099797e-07	3.289433792019736e-08	5.5332229464966076e-08
RP11-545E17.3	0.00010210233449470252	0.00023894627520348877	8.568100383854471e-06	1.9785185941145755e-05	0.0006819434929639101	7.50413237255998e-05	1.3714919077756349e-05	0.0004061453801114112	5.287824933475349e-06	4.644054206437431e-05	6.70272929710336e-05	0.0002389963628957048	0.00034217178472317755	0.00010259814007440582	4.053370048495708e-06	4.789774175151251e-05	0.0005383987445384264
RP11-557H15.4	2.770558751308272e-07	4.301534772821469e-07	0.0018578391754999757	6.965091614574703e-08	1.5389321106340503e-06	3.236003294659895e-06	4.475129117054166e-06	1.0376806613976441e-07	7.350899977609515e-07	1.576051005258705e-07	0.00013438101450446993	9.833397598413285e-07	6.049750481906813e-06	3.8143131320111934e-08	2.287016741320258e-06	0.00012681727821473032	2.690669589355821e-07
RP11-598F7.6	3.8366059129657515e-07	4.7236372324732656e-07	1.2364915846774238e-07	3.915938293630461e-07	9.59015551416087e-07	7.846411165246536e-08	1.5695086403866298e-06	1.0485640444812816e-07	3.819525602466456e-07	0.0015957908472046256	4.3650857151078526e-07	6.52015614832635e-08	2.5024874616974557e-08	3.501482481738094e-08	5.509725156116474e-07	9.151286661790436e-08	1.6182232798200857e-07
RP11-620J15.3	0.0002502171555534005	0.00010226661106571555	0.0005032281624153256	0.00023091216280590743	0.00038639671402052045	0.0004877335741184652	0.0004194548528175801	0.00029855064349249005	7.556757191196084e-05	0.00016255986702162772	3.5400538763497025e-05	0.0002704400976654142	0.0002448947343509644	0.0002772559819277376	0.000609632465057075	0.00010400614701211452	0.0001246793835889548
RP11-624C23.1	2.4073158783721738e-05	0.0001193998905364424	0.0009384787990711629	2.940731178568967e-07	3.8177807937245234e-07	1.1895057241417817e-06	7.338302339121583e-07	5.363001400837675e-05	3.653704254702461e-07	5.305395802679413e-07	2.066421302515664e-06	3.078734835071373e-06	1.7816043751395227e-08	1.7058509911294095e-06	9.898248208628502e-06	7.520625189272323e-08	2.1039004423073493e-06
RP11-689B22.2	0.0021666167303919792	3.4096062790922588e-06	0.0007119205547496676	1.1135784205862365e-07	9.316445215290514e-08	5.425801319347556e-08	1.3438468613458099e-06	1.947133114299504e-06	9.062176786756027e-08	2.7931346835430304e-07	9.02825547655084e-08	2.6329169031669153e-06	1.0015777540672843e-08	3.803503290100707e-08	4.042076682253537e-07	4.397854880267005e-08	4.144783815718256e-06
RP11-693J15.5	5.742382927564904e-05	0.00032591383205726743	0.001509263413026929	5.150010551346895e-08	1.262638136267924e-07	5.915551355428761e-07	6.489889869953913e-07	4.1814500946202315e-06	1.1853990855570373e-07	2.4600586812084657e-07	9.781525989183137e-08	3.2519119486096315e-07	2.79371139555451e-08	4.652731036003388e-07	1.1446914868429303e-05	2.8029876375512686e-07	5.227542487773462e-07
RP11-731F5.2	7.4208837759215385e-06	0.00039519264828413725	0.0017201241571456194	5.8553194293153865e-08	1.168332133261174e-07	1.4899946165769506e-07	4.899467853647366e-07	5.270750079944264e-06	8.263165796051908e-08	1.3953288657830853e-07	7.807501845036313e-08	2.3676663829519384e-07	6.753772652245971e-09	1.1811462172772735e-06	2.7727899578167126e-05	6.901176874407611e-08	2.9904163056926336e-07
RP11-796E2.4	4.9027727072825655e-05	0.0004701903962995857	0.00039737625047564507	1.66886854913173e-06	2.722348835959565e-05	2.809263241942972e-05	8.279531903099269e-05	0.0008388381684198976	4.0223867472377606e-06	4.048736082040705e-05	0.00014331853890325874	0.00036078511038795114	4.5980273171153385e-06	0.0004197150410618633	0.0001449140690965578	4.8740894271759316e-05	0.0003330947074573487
RP11-834C11.4	1.9811615857179277e-05	0.00016329740174114704	4.579694632411702e-06	0.0009059246513061225	2.9585933589260094e-05	0.00016785738989710808	0.0002892899210564792	3.6286955946707167e-06	0.0002175487024942413	0.0007430819678120315	0.00019650299509521574	3.330113941046875e-06	0.0002726374950725585	2.1232767721812706e-06	0.0007887866231612861	7.997199418241507e-07	1.2956921636941843e-05
RP5-1171I10.5	9.143420902546495e-05	0.0006846854812465608	0.0006175251910462976	2.8363143655951717e-07	1.1275384167674929e-05	2.079593286907766e-06	1.7561044387548463e-06	0.0009174945298582315	5.455598852677213e-07	1.054720542015275e-06	0.00012813972716685385	0.0007603843696415424	1.5184946278168354e-07	0.00028351732180453837	2.8561360522871837e-05	1.054216227203142e-06	0.00040427769999951124
RP5-887A10.1	9.461696754442528e-05	0.00027074103127233684	0.0011542679276317358	4.3697053797586705e-07	1.1203799488157529e-07	6.71587713441113e-07	4.418248238380329e-07	1.7239888620679267e-05	1.1130817512139402e-07	1.3281467658998736e-07	5.920695045347202e-08	1.6436413829978846e-07	1.1282152101443899e-08	1.9202300336473854e-06	1.1181742593180388e-05	6.467288926614856e-08	1.975632670792038e-07
RPA3	0.0001944625546457246	0.0005910696927458048	0.00022528282715938985	0.00013759761350229383	0.0012154820142313838	0.0005356151959858835	0.0001802600600058213	0.000533084967173636	3.413551166886464e-05	0.00018088192155119032	7.32162079657428e-05	0.0005420452216640115	0.00046277136425487697	0.0005042096017859876	0.00022690372134093195	9.509761730441824e-05	0.0010561050148680806
RPL10	0.001549318665638566	0.0011768285185098648	0.0020297172013670206	0.0011811698786914349	0.00036025623558089137	0.004558234009891748	0.0009094192646443844	0.0019118983764201403	0.00019090437854174525	0.0008132723742164671	0.000443202443420887	0.0025618320796638727	0.0009389041224494576	0.005885469727218151	0.003495053853839636	0.0006127762026153505	0.0010264531010761857
RPL10A	0.0006497632712125778	0.0008824742981232703	0.001223103841766715	0.0007560559315606952	0.0003553064016159624	0.00413837656378746	0.0006309185409918427	0.0014510405017063022	0.00016591364692430943	0.000722158991266042	0.00019378360593691468	0.0015748130390420556	0.0010871679987758398	0.004111823625862598	0.0033653401769697666	0.0004278172564227134	0.0006130764377303421
RPL11	0.0008818017668090761	0.0011909431777894497	0.0023611935321241617	0.0008698891033418477	0.0004129590524826199	0.004485209472477436	0.0009217874030582607	0.0020980993285775185	0.00020930996106471866	0.0006191259017214179	0.0004239206900820136	0.001891050604172051	0.0009351352928206325	0.005888483487069607	0.0030869576148688793	0.0005527015891857445	0.0011755519080907106
RPL12	0.000780057511292398	0.0011188038624823093	0.002002737019211054	0.0010188242886215448	0.0004967604181729257	0.005624219309538603	0.0009378583636134863	0.0016838556621223688	0.00023699962184764445	0.0007074102177284658	0.0005376609042286873	0.002059598919004202	0.0015099204611033201	0.004568074364215136	0.003479019505903125	0.0004973348695784807	0.0015859949635341763
RPL13	0.0009406418539583683	0.001043409574776888	0.0013306571636348963	0.0010182445403188467	0.0003665740368887782	0.004029084462672472	0.0008268216042779386	0.0018961343448609114	0.0002480149269104004	0.000607531052082777	0.0002859105879906565	0.0020051735918968916	0.0004883114015683532	0.005025343969464302	0.0023280694149434566	0.00046030801604501903	0.0007746780756860971
RPL13A	0.0003508036315906793	0.0007032507564872503	0.0008227077778428793	0.0006301299436017871	0.0002629381197039038	0.0017633570823818445	0.00039933808147907257	0.0010570409940555692	0.00026123272255063057	0.00037289783358573914	0.00017417971685063094	0.0011028648586943746	0.0005910584586672485	0.00223621167242527	0.0018237612675875425	0.0003124771174043417	0.0003780040715355426
RPL14	0.0007216836092993617	0.0008174023823812604	0.0014168405905365944	0.0007691383361816406	0.0004671486676670611	0.004880712367594242	0.0007611330365762115	0.001581560238264501	0.00017299765022471547	0.0006250559817999601	0.0002818045613821596	0.0018446993781253695	0.0017218450084328651	0.005395790096372366	0.0029414454475045204	0.00035398389445617795	0.0008897744119167328
RPL15	0.0011550526833161712	0.0017487318255007267	0.001708239666186273	0.0011956868693232536	0.0007855221047066152	0.006272358354181051	0.000883882399648428	0.0019412440015003085	0.00018906668992713094	0.0008374928729608655	0.0005785699468106031	0.0022885126527398825	0.001395825995132327	0.004026649985462427	0.0026626030448824167	0.0007009445107541978	0.0014896080829203129
RPL17	0.0005462314584292471	0.0006479917792603374	0.0006333541823551059	0.00027340141241438687	0.0001826800435082987	0.0017353330040350556	0.00028635829221457243	0.0013132778694853187	7.667547470191494e-05	0.00017825995746534318	0.0001177621670649387	0.0008509111357852817	0.00048252590931952	0.0013003251515328884	0.000772709958255291	0.0001931627484736964	0.0004227636381983757
RPL18	0.0012458614073693752	0.0012716443743556738	0.0018880059942603111	0.0008148261695168912	0.00044374310527928174	0.004793528467416763	0.0006766289588995278	0.0018358976813033223	0.0001605695579200983	0.0007355335401371121	0.00031166450935415924	0.00198707589879632	0.0014987437753006816	0.005215083248913288	0.003661876544356346	0.0005094510270282626	0.0012846080353483558
RPL18A	0.0011306082597002387	0.0010608806042000651	0.0015512668760493398	0.0007057682378217578	0.00044703169260174036	0.004473384004086256	0.0005003329715691507	0.0015980213647708297	0.00017835838661994785	0.0005650664679706097	0.0002713820431381464	0.0018696035258471966	0.0007319827564060688	0.004094976000487804	0.001665694173425436	0.0003735202190000564	0.0010311007499694824
RPL19	0.00022302326397038996	0.00027960786246694624	0.00045640888856723905	0.00024126881908159703	0.00011108828766737133	0.0014365691458806396	0.00016949693963397294	0.0005202501779422164	7.325677142944187e-05	0.0001772988762240857	0.000115226510388311	0.0005051709595136344	0.0003780925180763006	0.001256327610462904	0.00047626320156268775	0.00012390683696139604	0.00024795113131403923
RPL22	0.0007062666118144989	0.0011195448460057378	0.0017145745223388076	0.000894661876372993	0.0005291187553666532	0.004425344988703728	0.0005967332399450243	0.0015754910418763757	0.00019813785911537707	0.0006918625440448523	0.0004492088337428868	0.0014492617920041084	0.0010197808733209968	0.004508283920586109	0.002583238063380122	0.0005946983583271503	0.001076137414202094
RPL22L1	0.0016868672100827098	0.0005691119004040956	0.0010269868653267622	0.00042289175326004624	0.0003849904169328511	0.0016344200121238828	0.0004976497730240226	0.0006965688080526888	0.00013261396088637412	0.00028848074725829065	0.0002454835339449346	0.0008894721977412701	0.000543908798135817	0.000955871888436377	0.0004961977829225361	0.00020191477960906923	0.0009866536129266024
RPL23	0.000450012506917119	0.0008897511870600283	0.0010400678729638457	0.0007129774312488735	0.00034251014585606754	0.00192958302795887	0.000495924090500921	0.0012251328444108367	0.0002522574213799089	0.00042466807644814253	0.0003968520322814584	0.0010688687907531857	0.0006093535339459777	0.0018485781038179994	0.0017955458024516702	0.00044728838838636875	0.0006921953754499555
RPL23A	0.0007442843052558601	0.0009236042969860137	0.0011926271254196763	0.0006208542617969215	0.0005781216896139085	0.0036712579894810915	0.0005179945728741586	0.0014664219925180078	0.00019332693773321807	0.0004908980918116868	0.00018443672161083668	0.0022098664194345474	0.0009369018371216953	0.0036855468060821295	0.0015064507024362683	0.00028580959769897163	0.0007718614069744945
RPL27	0.0008715882431715727	0.0012672932352870703	0.001069635502062738	0.0008399636135436594	0.0006727403379045427	0.0034408285282552242	0.0004343193140812218	0.0013986567500978708	0.00016870585386641324	0.0006274860934354365	0.0004231943457853049	0.0019849163945764303	0.0006949992384761572	0.003417079569771886	0.0014980046544224024	0.00047129185986705124	0.000958206714130938
RPL27A	0.0005295178270898759	0.000872714095748961	0.0005930615006946027	0.0007662244606763124	0.00029887937125749886	0.001752296113409102	0.00023536750813946128	0.000982327270321548	0.0002879943640436977	0.0004029611009173095	0.0003098728775512427	0.0012261595111340284	0.0003298125811852515	0.0018712010933086276	0.0010683585423976183	0.00036830728640779853	0.00036074683885090053
RPL29	0.0011982435826212168	0.0011908314190804958	0.0018087818752974272	0.0011531877098605037	0.0005808994174003601	0.005741214379668236	0.0011136542307212949	0.0017563308356329799	0.00018881760479416698	0.0008618723950348794	0.0003940365568269044	0.001966045005246997	0.0013338185381144285	0.005409483797848225	0.003197855083271861	0.000630643218755722	0.001197931356728077
RPL3	0.0010168945882469416	0.0005979034467600286	0.0010974836768582463	0.0006342141423374414	0.00043382952571846545	0.005022372584789991	0.0005337184993550181	0.001252360874786973	0.0001717409904813394	0.0006564903887920082	0.0001732336968416348	0.0013096423353999853	0.0008117081015370786	0.0039342292584478855	0.002476584631949663	0.0004911092692054808	0.0005012924084439874
RPL30	0.0004360731691122055	0.0005850349552929401	0.0012021884322166443	0.0004242736322339624	0.0004421690828166902	0.004573528189212084	0.0004018869367428124	0.0014315304579213262	7.589877350255847e-05	0.00027806652360595763	0.00016386881179641932	0.0015796079533174634	0.000676155963446945	0.003466244786977768	0.0013483376242220402	0.00022411707323044538	0.0005444024573080242
RPL32	0.000732232176233083	0.0010337099665775895	0.00171811250038445	0.0008248359081335366	0.00037360654096119106	0.004730068612843752	0.0008806603727862239	0.0017242847243323922	0.00018399815598968416	0.0005926603334955871	0.00031690375180915	0.0017960409168154001	0.0007089559221640229	0.005786288529634476	0.0027265697717666626	0.0005461328546516597	0.0010563088580965996
RPL34	0.00076813786290586	0.000994680798612535	0.0019892279524356127	0.0009510681265965104	0.0002542253059800714	0.003619047813117504	0.0006121293408796191	0.0020401240326464176	0.00020720083557534963	0.0006145312800072134	0.0003326613805256784	0.0019020135514438152	0.0007662318530492485	0.005837855860590935	0.003996477462351322	0.0006236934568732977	0.000835309736430645
RPL35	0.0013568219728767872	0.00149114103987813	0.0012772118207067251	0.0009842108702287078	0.0008788856212049723	0.004315636586397886	0.0007121030357666314	0.0015736599452793598	0.00030655160662718117	0.0008185057085938752	0.0005125357420183718	0.0020836717449128628	0.0010770084336400032	0.003526711603626609	0.0026749230455607176	0.0005500586703419685	0.001313749235123396
RPL35A	0.0009523605112917721	0.0009643732919357717	0.0016939877532422543	0.0009219639468938112	0.00037333680666051805	0.005195269361138344	0.0007282617734745145	0.0017225452465936542	0.00017933220078703016	0.0006694119074381888	0.0003095108550041914	0.002218859037384391	0.0011173421517014503	0.0051132445223629475	0.003854726906865835	0.00048557145055383444	0.001030626124702394
RPL37	0.000760016730055213	0.0012545393547043204	0.0015598443569615483	0.0011340407654643059	0.0005181918968446553	0.00508822500705719	0.000771871127653867	0.0019288338953629136	0.00031006932840682566	0.0005544792511500418	0.00033947036718018353	0.0019635935313999653	0.0008761973585933447	0.004787025507539511	0.0023101954720914364	0.0005085514858365059	0.0010755938710644841
RPL37A	0.0006659940700046718	0.0007926878170110285	0.0010583704570308328	0.0007426589145325124	0.0005687280790880322	0.004884105175733566	0.0005650520324707031	0.0012488539796322584	0.0002959705307148397	0.0005092944484204054	0.00032786140218377113	0.0014135027304291725	0.0011337448377162218	0.002316580154001713	0.0016147398855537176	0.00037840002914890647	0.0006794999353587627
RPL38	0.0004132515750825405	0.0009030450019054115	0.0008104099542833865	0.0006327521987259388	0.00041678486741147935	0.0024221620988100767	0.0004300148575566709	0.0013519746717065573	0.00024313015455845743	0.00039737409679219127	0.0003395931562408805	0.0013756478438153863	0.0008863061666488647	0.002547909738495946	0.0017672694521024823	0.0004321416199672967	0.0005325605161488056
RPL39	0.0006695715128444135	0.0012658281484618783	0.0017644967883825302	0.0008231961983256042	0.0004985760897397995	0.004086803644895554	0.0006725606508553028	0.001941073453053832	0.0001216935197589919	0.00048034967039711773	0.0003971960977651179	0.0020214549731463194	0.0009313685004599392	0.004720358643680811	0.0020653873216360807	0.00041086916462518275	0.000936249503865838
RPL39L	0.000292864948278293	0.00012582265480887145	0.00011742725473595783	0.00012573401909321547	0.002035142621025443	0.00044722549500875175	0.00010276463581249118	0.000274563702987507	2.4161554392776452e-05	0.00016811727255117148	3.079475209233351e-05	0.0004061030631419271	0.0002810680598486215	0.0001857882598415017	9.96705493889749e-05	1.7535319329908816e-06	0.00037565891398116946
RPL4	0.0007503581000491977	0.000826775562018156	0.001030777464620769	0.000603916822001338	0.000568893039599061	0.0042958930134773254	0.00041221556602977216	0.001152927870862186	0.00013992846652399749	0.00043448954238556325	0.00025682535488158464	0.0009925239719450474	0.0005956896930001676	0.0031675121281296015	0.001484110951423645	0.00033272369182668626	0.0007353824912570417
