Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
IL1RN	1.759269139256503e-07	3.1123295229917858e-06	0.001436693244613707	1.4960984628942242e-07	2.563583166192984e-06	4.257200458823718e-08	4.811144549421442e-08	2.7417243018135196e-06	1.3467746384776547e-06	2.3252143819263438e-06	3.047962673008442e-05	0.00046386782196350396
IL21R	2.920310180343222e-06	0.0005642252508550882	8.804623212199658e-05	0.0001111440869863145	0.00026657903799787164	4.368908776086755e-05	1.217986550727801e-06	5.642228279612027e-05	3.1230079002853017e-06	0.00023788653197698295	7.225040121738857e-08	0.00010468940308783203
IL2RA	1.5803016140125692e-06	0.0003745254362002015	1.3129425497027114e-05	4.701114903582493e-06	8.686224464327097e-05	1.3017422872962925e-07	2.0321418503499444e-07	0.00010940264473902062	2.163711911862265e-07	1.6266694728983566e-05	2.4518611141388647e-08	0.00014571045176126063
IL33	0.0005112937651574612	9.63144657362136e-07	2.1330045001377584e-06	2.5830327103903983e-06	1.0636074421199737e-06	4.933904347126372e-05	0.0008865688578225672	5.18250317327329e-07	6.798054073442472e-06	1.6893438896659063e-06	1.0648343504726654e-06	5.295597134136187e-07
IL3RA	2.1432413177535636e-06	2.1624335033720854e-07	9.939046140061691e-05	0.0005821933737024665	3.87158288503997e-05	2.1026176000304986e-06	0.00119452562648803	2.8152223308097746e-07	6.540660706377821e-06	6.151220759420539e-07	1.3576780588664406e-07	2.1458523406181484e-05
IL4I1	1.8351640846958617e-06	0.0001235696254298091	0.0010637041414156556	2.397005482634995e-05	2.926198794739321e-05	2.210805905633606e-05	1.20864579002955e-05	6.471381766459672e-06	5.137272637512069e-06	4.0087525121634826e-05	1.058180373547657e-06	0.000828333490062505
IL4R	6.593039142899215e-05	0.00046233140164986253	0.00023199064889922738	0.001158934785053134	0.00033919187262654305	0.00023208021593745798	0.00023004639660939574	6.66180785628967e-05	0.0002467854355927557	0.00022625236306339502	2.5469485990470275e-05	0.00027893955120816827
IL5RA	6.181621188261488e-07	1.0828911399585195e-05	3.284255569724337e-07	1.3253138604341075e-05	0.00022902622004039586	7.111595579090135e-08	9.173551518415479e-08	8.514182354701916e-07	4.542501130799792e-07	0.001367673627100885	1.0731118216256164e-08	6.1228120102896355e-06
IL6R	7.998148066690192e-05	0.0005815887125208974	0.00046264295815490186	8.25722745503299e-05	0.00018029025522992015	6.0194911384314764e-06	3.592163557186723e-05	2.8815131372539327e-05	9.950982348527759e-05	4.9532442062627524e-05	1.134420745074749e-05	0.0004224189615342766
IL7R	8.90230785444146e-06	0.0011862071696668863	4.696094401879236e-05	1.8975933926412836e-05	1.4393481251318008e-05	4.589780928654363e-06	1.288507860408572e-06	4.940487997373566e-06	1.1209909871467971e-06	3.93281843571458e-05	1.5123467278499447e-07	2.2116255422588438e-05
ILK	0.000788528413977474	0.0005428792792372406	0.0005938051035627723	0.00029107328737154603	0.00021356089564505965	0.0006871925434097648	0.00038358746678568423	0.0002662750775925815	0.001092743594199419	0.0006909696967341006	0.00024200347252190113	0.00048271758714690804
IMPDH2	0.0016278874827548862	0.00037814624374732375	0.00028043659403920174	0.0007533062598668039	0.0003228606656193733	0.000313760043354705	0.00020306640362832695	0.0005307744140736759	0.0003171799180563539	0.0001610979379620403	0.0013517008628696203	0.00011313901632092893
INAFM1	0.0008758556214161217	7.3054208769463e-05	0.00011117172107333317	0.0001591364707564935	6.639281491516158e-05	0.0007701118593104184	3.608895349316299e-05	0.00029672004166059196	0.0006344562279991806	0.00012173214054200798	0.000175832596141845	6.996058073127642e-05
INCENP	5.401964517659508e-05	0.00012753409100696445	4.8745187086751685e-05	6.420805584639311e-05	8.131747017614543e-05	5.264442370389588e-05	5.784145469078794e-05	0.0011046261060982943	6.289193697739393e-05	7.445719529641792e-05	4.4233998778508976e-05	6.0148900956846774e-05
ING2	0.00020097238302696496	0.0002574056852608919	6.794224464101717e-05	0.0001333006948698312	0.00013596483040601015	0.00013971197768114507	4.73028703709133e-05	0.0002799924404826015	0.00010085487883770838	0.0004563666880130768	0.00018034021195489913	0.00022827279462944716
INHBA	3.444542016950436e-05	2.3315967609960353e-06	0.00010683308209991083	4.801737304660492e-06	1.1311577736705658e-06	0.001677516964264214	2.9385637390078045e-07	7.168047432060121e-06	4.8383990360889584e-05	1.8996159951711888e-06	4.662261744670104e-06	3.214769822079688e-05
INPP1	0.0002346220862818882	0.00018926344637293369	0.00018775375792756677	1.8452185031492263e-05	0.00010243259748676792	0.0002955155505333096	0.00044546875869855285	0.00010395736899226904	0.0001385360665153712	0.00046335344086401165	2.465792204020545e-05	9.637692710384727e-05
INPP4B	4.5921748096589e-05	0.0009213586454279721	3.698886075653718e-06	1.4204351828084327e-05	2.179518560296856e-05	5.104711453896016e-05	1.928897836478427e-05	5.784688255516812e-05	0.0013542772503569722	0.0001118711443268694	0.00025732917129062116	4.255377916706493e-06
INPP5D	2.672899654498906e-06	0.000638055382296443	0.00024173980636987835	0.000486302946228534	0.0008089846814982593	5.6987175867107e-07	0.00017827789997681975	4.169839667156339e-05	2.234638486697804e-06	0.0002171061933040619	1.4949604576486308e-07	0.0004287658375687897
INSR	2.0681010937551036e-05	8.936594326769409e-07	4.0858969441615045e-05	9.869515452010091e-06	2.687254163902253e-05	0.00012974826677236706	0.0017975851660594344	3.7685304050683044e-06	0.00012342867557890713	1.8166016388931894e-06	0.00018112160614691675	1.954630351974629e-05
IPO11	6.334821955533698e-05	0.00015705796249676496	3.653263411251828e-05	0.0001595442881807685	9.206927643390372e-05	8.720804180484265e-05	0.0009915231494233012	0.00019471594714559615	0.00013065336679574102	3.91950634366367e-05	0.00015435168461408466	9.200141357723624e-05
IQGAP2	5.7514564105076715e-05	0.0007661980343982577	0.0001828410750022158	0.00012047893687849864	8.705183427082375e-05	4.226364762871526e-05	6.001384826959111e-05	4.795971835847013e-05	2.1248162738629617e-05	0.000335137388901785	0.0002556149265728891	0.0003942462499253452
IRAK3	0.00010822543117683381	6.236741683096625e-06	0.0008676143479533494	6.324709829641506e-05	1.7558078980073333e-05	0.00020542209676932544	0.0004075688193552196	1.026454265229404e-05	0.00013576490164268762	5.09037045048899e-06	1.0402490033811773e-06	0.00037208778667263687
IRF4	1.730409621814033e-06	0.00016885979857761413	9.134915308095515e-05	0.0002885802823584527	0.0011433777399361134	1.0905612271017162e-06	5.438870402940665e-07	4.028914190712385e-05	1.4425577319343574e-06	0.00024913219385780394	1.0216012924502138e-07	4.786928911926225e-06
IRF5	1.1514008519952768e-06	0.000289614632492885	0.0006431103101931512	0.000618885678704828	0.0006388106849044561	3.612278192122176e-07	9.720889693198842e-07	0.0001194819196825847	3.6250646644475637e-06	5.938694812357426e-05	1.8895649191108532e-05	0.0006152557325549424
IRF6	6.9325874392234255e-06	3.17814578920661e-06	3.452275905146962e-06	1.3852891243004706e-05	7.454162641806761e-06	6.344566259031126e-07	5.200156465434702e-06	9.426673204870895e-05	6.47247870801948e-05	5.269605480862083e-06	0.0014535603113472462	5.975192038931709e-07
IRF7	5.4568492487305775e-05	0.0005993854720145464	0.0006322477711364627	0.0013916086172685027	0.0007184347487054765	0.00022223482665140182	0.00013323427992872894	0.0001540934608783573	0.0001595267531229183	0.0002528824261389673	0.0001373918348690495	0.000270806165644899
IRF8	1.4665532944491133e-05	6.241192750167102e-06	0.000499754271004349	0.0026653455570340157	0.0005621754098683596	2.643290372361662e-06	1.8727973838394973e-06	1.0494914931769017e-05	1.2471442460082471e-05	5.521679486264475e-05	3.4899787237918645e-07	0.0003107857482973486
IRS2	0.0002829038130585104	0.00015364056162070483	0.0002607567876111716	0.0002183219330618158	4.0300241380464286e-05	0.0004868652322329581	4.641532541427296e-06	7.702568836975843e-05	2.1718575226259418e-05	0.000542211055289954	0.00026735017308965325	0.0003218731435481459
IRX3	1.743282518873457e-05	1.5553390539935208e-06	3.7830634482816095e-06	1.2044251889165025e-06	2.3237362256622873e-06	0.00019532923761289567	3.9624756027478725e-06	7.85292504588142e-05	0.0001045366152538918	2.3162908746598987e-06	0.0009380840929225087	1.4844171118966187e-06
ISG15	7.527453999500722e-05	0.0004656609380617738	0.0005704230279661715	1.0603877854009625e-05	0.0002971030189655721	0.00035348228993825614	0.00014953789650462568	0.000753297470510006	0.00029178487602621317	0.00011520875705173239	2.7926465918426402e-05	0.000695737253408879
ISLR	0.0006856254767626524	2.1447447124955943e-06	1.9024142829948687e-06	9.831880561250728e-06	3.1538893381366506e-06	0.0017446832498535514	9.763999514689203e-06	1.7455051420256495e-05	9.524982306174934e-05	5.36008519702591e-06	1.480072478443617e-05	1.88437309134315e-06
ISYNA1	0.0006261838716454804	0.00017970056796912104	9.233955097442959e-06	9.76529554463923e-05	4.9850394134409726e-05	7.222376734716818e-05	0.00015750668535474688	0.00026546730077825487	0.0018410820048302412	0.00017498266242910177	0.0003772591007873416	2.4487688278895803e-05
ITGA1	3.8129917811602354e-05	0.00014303476200439036	1.9829662960546557e-06	2.273371137562208e-06	9.797967322811019e-06	0.0003686475392896682	0.0006677127094008029	2.4277116608573124e-05	0.001951495185494423	0.000205776043003425	3.415401579331956e-07	2.057757910733926e-06
ITGA11	1.330281429545721e-05	1.9034317233490583e-07	4.795853669747885e-07	1.2464253131838632e-06	4.132024002956314e-07	0.0014976008096709847	2.7473248565001995e-07	6.82824349951261e-07	5.354583208827535e-06	5.110873644298408e-07	5.623421657219296e-07	3.585550757634337e-06
ITGA2B	0.0001481473009334877	2.3573977614432806e-07	2.226080141554121e-06	2.89286945189815e-05	2.5727940737851895e-06	4.457985778572038e-05	1.70803650689777e-05	0.0002638162695802748	0.0001796571450540796	0.002089239191263914	7.178863143053604e-06	7.170940807554871e-05
ITGA3	2.637906618474517e-05	8.08035911177285e-05	3.0655498903797707e-06	4.808628000319004e-05	5.399105430115014e-05	1.985289236472454e-05	0.0003437848936300725	6.362291605910286e-05	0.0010293464874848723	9.400886483490467e-05	0.0002503099967725575	0.0001282131706830114
ITGA5	3.883589306497015e-05	0.00022520122001878917	0.0004332088283263147	2.9995555451023392e-05	1.5552939657936804e-05	0.0005249298410490155	0.0014355289749801159	2.440366370137781e-05	0.00015367116429843009	0.0001646968739805743	1.0633559213601984e-05	0.00022999965585768223
ITGA6	1.626697303436231e-05	0.00024318596115335822	1.4390319847734645e-05	2.004885573114734e-06	0.000165539255249314	8.073612661974039e-06	0.001604270190000534	7.869805267546326e-05	3.9350783481495455e-05	9.979528113035485e-05	0.0002636294229887426	8.904314017854631e-05
ITGA7	1.2998149941267911e-05	2.0327436232037144e-06	7.084503522492014e-06	1.0869060815821285e-06	4.545187834992248e-07	4.280743269191589e-06	1.2157014452895964e-06	7.705529242230114e-06	0.0015562523622065783	1.6462097846670076e-05	9.467554917819143e-08	5.176125341677107e-06
ITGA9	3.0349350709002465e-05	5.966129492662731e-07	6.289575594564667e-06	1.1650013220787514e-06	1.2249297469679732e-06	4.4488249841379e-05	0.0011018216609954834	1.9360082660568878e-05	1.9445658836048096e-05	0.00010672244388842955	1.5296887795557268e-05	0.00037969264667481184
ITGAE	0.0002481547126080841	0.0006199999479576945	0.00020147577743045986	0.00019299218547530472	0.0002233536943094805	0.00012630276614800096	0.00010542026575421914	0.0005485531291924417	7.015248411335051e-05	0.000716885959263891	0.0001871575805125758	9.40635654842481e-05
ITGAM	1.8733746856014477e-06	2.788981691992376e-05	0.000984172336757183	4.840762630919926e-05	0.0002187973150284961	2.5261743985538487e-07	8.01893236257456e-07	4.2107371882593725e-06	1.181023549179372e-06	0.0009274401236325502	6.149472028482705e-06	0.001216163975186646
ITGAV	0.00011814006575150415	7.337598071899265e-05	0.00014447019202634692	8.517276728525758e-05	3.055624620174058e-05	0.0011166064068675041	0.0003189929120708257	6.809907063143328e-05	0.0008852432947605848	0.00014248283696360886	0.00021692771406378597	0.00041099824011325836
ITGAX	1.2900305819130153e-06	1.9242919734097086e-05	0.0009453808888792992	1.3310665053722914e-05	0.0001167748705483973	9.909899745252915e-07	3.8997723095235415e-07	4.906003141513793e-06	2.456065431033494e-06	0.0007914062007330358	4.9527816514682854e-08	0.0011123360600322485
ITGB1	0.0003039825242012739	0.0005372241721488535	0.00020158782717771828	8.760751370573416e-05	0.00023136063828133047	0.0014818086056038737	0.0007590848836116493	0.0002537562104407698	0.0015937556745484471	0.00022636735229752958	0.00018335931235924363	0.00021539443696383387
ITGB2-AS1	7.756879313092213e-06	0.0008243026677519083	0.00024205124645959586	0.00022410582459997386	0.0002005648275371641	2.9044735128991306e-05	7.149055818445049e-07	1.8810987967299297e-05	2.5692077088024234e-06	6.724968261551112e-05	4.579870562793076e-07	7.171209290390834e-05
ITGB3BP	0.0001996645878534764	0.0002589975483715534	7.188365998445079e-05	0.00019807522767223418	0.0002636375720612705	9.764216520125046e-05	0.00012774523929692805	0.0005628180806525052	0.0001481567305745557	0.00018655273015610874	0.0003313109336886555	6.560813199030235e-05
ITGB4	1.7123167708632536e-05	1.2092386896256357e-05	4.034709036204731e-06	2.40561075770529e-05	1.7862934328150004e-05	1.4193279639584944e-05	0.0010687061585485935	4.380571044748649e-05	6.391712668118998e-05	4.960724254488014e-06	0.00035802379716187716	4.148863808950409e-06
ITGB5	6.110409594839439e-05	2.168261062251986e-06	4.886281203653198e-06	7.1643107730778866e-06	2.6556733700999757e-06	0.0018724063411355019	5.992796286591329e-05	1.1228023140574805e-05	0.00020841494551859796	2.4321602722920943e-06	0.00013558409409597516	0.00019169796723872423
ITGBL1	7.087599078658968e-05	1.3929516171629075e-06	2.251869773317594e-06	3.4153060823882697e-06	1.1054746664740378e-06	0.0015358891105279326	7.651233318028972e-07	6.604491318285e-07	5.389164471125696e-06	3.959416062571108e-06	1.2552477528515738e-06	8.709957342034613e-07
ITIH5	0.0007726630428805947	2.666939735718188e-07	8.041067758313147e-07	1.0700083521442139e-06	5.321496701071737e-07	0.00019126629922538996	0.0004949101712554693	9.817230193220894e-07	0.0005873796180821955	5.5913301366672385e-06	7.332058657993912e-07	3.8373022448467964e-07
ITM2B	0.0010566555429250002	0.0012116386787965894	0.0009400377166457474	0.0003044127079192549	0.0003345167206134647	0.0006022264715284109	0.001038398826494813	0.00010768431820906699	0.0007851501577533782	0.0007329143118113279	0.00031461994512937963	0.0020408802665770054
ITM2C	0.0006060863961465657	0.0004069798451382667	3.0236422389862128e-05	0.00046579429181292653	0.00200466625392437	0.0002356015465920791	2.5446227027714485e-06	0.0001331675157416612	0.0002081036363961175	0.0013399425661191344	2.9183893275330774e-05	9.55029099714011e-06
ITPR1	0.00010510599531698972	0.0003675730258692056	0.0001549589360365644	0.0006697403150610626	0.00045342391240410507	9.00033483048901e-05	0.0001183461063192226	9.495676931692287e-05	0.0005696385051123798	0.0005156494444236159	0.0003647523117251694	0.00016698468243703246
ITPRIPL2	9.666589176049456e-05	2.0901661628158763e-05	0.00022231852926779538	2.055965524050407e-05	2.8127216864959337e-05	0.0008498463430441916	0.00032474633189849555	1.7759777620085515e-05	0.0005151752266101539	6.85833438183181e-05	2.7747833883040585e-05	0.000333215924911201
ITSN2	0.000141158263431862	0.0007567331194877625	0.00024479080457240343	0.0009211846045218408	0.0006001042202115059	0.0001462741056457162	0.00036220476613380015	0.00014462452963925898	0.0001675638632150367	0.0003951317339669913	0.00020718856831081212	0.00036693294532597065
JAG1	0.00018693177844397724	1.0793232831929345e-06	5.2791427151532844e-05	5.953289473836776e-06	1.4438849120779196e-06	0.0002646089415065944	0.0006950412644073367	6.8390049818845e-06	0.0019063520012423396	1.1150309546792414e-05	1.7438198483432643e-05	2.3766782760503702e-05
JAG2	3.28905161950388e-06	3.4340726415393874e-05	2.2622850792686222e-06	2.438063575027627e-06	5.297677489579655e-06	4.413365786604118e-06	0.0014329751720651984	3.669270881800912e-05	2.1450197891681455e-05	3.76915922970511e-05	4.049055860377848e-05	5.138532287674025e-06
JAKMIP1	1.6597185776845436e-06	0.0004987447755411267	2.8655329060711665e-06	7.677156759200443e-07	2.8315149393165484e-05	5.65994980661344e-07	2.9855522143407143e-07	0.00012558595335576683	8.89951309090975e-07	0.00016210276226047426	3.2683627182450437e-07	8.515627314409357e-07
JAKMIP2	3.9011538319755346e-06	0.0002973578230012208	2.3240374503075145e-05	1.2916659215989057e-05	1.3954938367533032e-05	3.582645149435848e-05	2.1840767772118852e-07	7.599147011205787e-06	7.281340685949544e-07	0.000704896345268935	1.5066770231442206e-07	7.705497409915552e-05
JAM2	0.0002448696759529412	2.24901032197522e-06	1.9557314772100653e-06	4.816748696612194e-05	4.7985013225115836e-06	0.0002998664858750999	0.0015964142512530088	6.851877060398692e-06	5.268144832371036e-06	5.545288331632037e-06	3.844826039767213e-07	1.660098678257782e-05
JAML	3.323416422063019e-06	0.0006138579919934273	0.0009741376270540059	8.823398093227297e-05	3.417166954022832e-05	6.791279929529992e-07	8.607249810665962e-07	2.7369515009922907e-05	1.551855461912055e-06	0.0001300100120715797	5.576831085818412e-08	0.00011460796667961404
JCHAIN	4.2238466448907275e-06	1.3832800505042542e-06	1.9003167608389049e-06	1.3933697118773125e-05	0.0019057095050811768	1.418222495885857e-06	5.785727807960939e-07	4.111767793801846e-06	9.151133326668059e-07	0.0001668274198891595	1.8030657145118312e-07	2.983107378895511e-07
JMJD1C	0.0001785314962035045	0.0005980872665531933	0.0003938755253329873	0.0006338618695735931	0.0005501690320670605	0.0005685671349056065	0.0004625363799277693	0.00010700449638534337	0.000541072862688452	0.00021999950695317239	0.0001544236729387194	0.0002911311748903245
JSRP1	5.850000434293179e-06	1.0238950380880851e-05	1.7384452803526074e-05	1.7823844018494128e-06	0.0025135132018476725	1.789174120858661e-06	4.2694473449955694e-06	1.184075608762214e-05	7.938967428344768e-06	0.00022992471349425614	9.670581675891299e-06	3.7299664654710796e-06
JUN	0.000740761635825038	0.0005965398158878088	0.0003863912425003946	0.00010991563613060862	0.0009695470798760653	0.00010530928557273	0.00016338296700268984	0.00010333443060517311	0.0004342269094195217	0.0010843517957255244	0.0009449917706660926	0.00038721607415936887
JUP	0.0001316732814302668	7.709043529757764e-06	0.00019258166139479727	0.0002518373366910964	9.422520088264719e-05	0.00019478432659525424	0.0007746225455775857	0.00013596740609500557	0.00014174474927131087	3.322204793221317e-05	0.0008668683003634214	8.927810995373875e-05
KANK2	0.0014136402169242501	2.9117989015503554e-06	5.670917744282633e-06	3.1578296329826117e-05	5.250480626273202e-06	0.0009584482759237289	0.00019845586211886257	8.66190021042712e-05	0.0010486079845577478	0.00012411875650286674	8.146486652549356e-05	4.8754354793345556e-05
KANK3	7.927523256512359e-06	8.461164543405175e-05	4.809106712855282e-07	8.287202604151389e-07	9.416339707968291e-07	1.2901875834359089e-06	0.0013914168812334538	7.796461432008073e-06	2.898646744142752e-05	0.00011072435154346749	6.099937195358507e-07	2.6796095653480734e-07
KANSL1-AS1	0.00012252545275259763	0.0010549513390287757	0.00013876456068828702	0.00031646888237446547	0.00019254694052506238	3.199142884113826e-05	3.722999827004969e-05	9.947108628693968e-05	5.9822526964126155e-05	0.0005544456653296947	9.660909563535824e-05	0.00012460433936212212
KAT6B	0.00020912328909616917	0.0003755925572477281	5.3594216296914965e-05	0.00022256432566791773	0.00016286119353026152	0.0001670908386586234	0.00010766317427624017	9.884960309136659e-05	0.0003536007716320455	0.00028872102848254144	0.0017736839363351464	4.707110929302871e-05
KCNA3	4.930779596179491e-06	0.0006683046813122928	1.0526108781050425e-05	2.2703781723976135e-05	0.0004165426071267575	1.5948862710501999e-06	7.1740359999239445e-06	1.746479574649129e-05	2.314669927727664e-06	0.00012427412730176002	8.475889501369238e-08	2.667012722668005e-06
KCNAB1	0.00014408965944312513	2.295631134074938e-07	5.070330189482775e-06	5.0407470553182065e-06	2.1913847376708873e-05	3.8252081139944494e-05	3.5642460716189817e-06	3.830239165836247e-06	0.0012274527689442039	2.5787719550862676e-06	5.70158272239496e-06	3.31272094626911e-05
KCNC2	1.1072850014670621e-07	1.4346345444948838e-08	8.996769196301102e-08	1.371678877148952e-07	9.707658676916253e-08	3.323577502101216e-08	4.4947814359375116e-08	6.716297917819247e-08	0.00105088553391397	1.0338053613168086e-07	0.0016073170118033886	5.628234944765609e-08
KCNE3	6.501039024442434e-05	5.54073871228411e-08	0.00048564860480837524	3.1076805839802546e-07	4.3333042754056805e-07	4.141273893765174e-05	0.0003997968742623925	1.5567084687972965e-07	2.949689132947242e-06	2.1468656541401288e-07	7.464181095429012e-08	0.001149219460785389
KCNE4	0.0006988621898926795	2.2042866021365626e-07	2.3712377128504158e-07	3.3641413210716564e-06	7.643500339327147e-07	0.0003123653004877269	9.67962660070043e-06	1.2130375580454711e-05	0.0032028956338763237	8.271917977253906e-06	0.0010995196644216776	3.714714864599955e-07
KCNH2	7.5317389018891845e-06	2.3272086764336564e-06	2.3610954258401762e-07	1.5201753740257118e-06	6.313211633823812e-05	4.705004386096334e-08	4.6139717824189574e-08	9.059751755557954e-05	9.329758654530451e-07	0.0017537882085889578	4.0913833800004795e-05	5.556937321671285e-05
KCNJ3	1.137010698926133e-07	1.4438318984844045e-08	9.137918510759846e-08	1.4305832962691056e-07	9.700301717430193e-08	3.326956488081123e-08	4.512515161536612e-08	8.390649242073778e-08	1.0055298105271504e-07	1.0716843945601795e-07	0.0007017245516180992	5.632913158137853e-08
KCNJ8	8.329175034305081e-05	6.683391262640725e-08	1.926361164805712e-06	8.314246429108607e-07	2.1482925660620822e-07	6.221720832400024e-05	7.999616968845658e-07	1.2964873121745768e-06	0.002298920415341854	5.931035502726445e-07	2.7334885999152903e-06	3.54040537331457e-07
KCNMA1	5.867621894140029e-06	1.116370185627602e-06	4.827485463465564e-05	6.670392849628115e-06	3.58490833605174e-05	0.00022190688468981534	6.87388319420279e-06	1.921588227560278e-05	0.0002497231762390584	7.215440973595832e-07	0.00047181002446450293	0.0012100444873794913
KCNMB1	0.00033416759106330574	9.33578689910064e-07	0.0004761836025863886	8.635657309241651e-07	1.5653498621759354e-06	1.9099727524007903e-06	3.039990770048462e-05	4.912079930363689e-06	0.0009454228566028178	1.1076258488174062e-06	2.2684784198645502e-05	0.00045796981430612504
KCNN3	4.3485786591190845e-05	2.3758683198593644e-07	1.2222583336551907e-06	6.511058927571867e-07	0.0005472025950439274	1.778137630026322e-05	0.0011334114242345095	2.7703742944140686e-06	1.1281665138085373e-05	6.247818964766338e-05	4.3058031451437273e-07	1.8629635860634153e-06
KCNQ1OT1	2.2284482838585973e-05	4.496588735491969e-05	2.065217267954722e-05	7.005149382166564e-05	6.699878576910123e-05	0.0008308482356369495	0.000143053664942272	3.152195495204069e-05	0.000276605918770656	0.00018819830438587815	0.00017255352577194571	3.5446435504127294e-05
KCNS3	0.0001725336187519133	1.4782323205508874e-06	4.6641471271868795e-06	1.798216430870525e-06	2.7901337489311118e-06	0.0004766286874655634	8.492806227877736e-05	3.239281795686111e-05	0.0007130087469704449	3.149889153064578e-06	0.00015670311404392123	1.2915484148834366e-06
KCTD12	0.00034989207051694393	5.065041023044614e-06	0.0007614599890075624	2.4030239728745073e-05	1.810021058190614e-05	0.00032953586196526885	0.0007581046666018665	3.2366519917559344e-06	9.962513286154717e-05	3.055726892853272e-06	1.3573618389273179e-06	0.0012241968652233481
KCTD3	8.53863384691067e-05	5.842091923113912e-06	1.997826802835334e-05	5.9507063269848004e-05	2.2755941245122813e-05	0.0003220911312382668	0.00023587180476170033	0.00012681273801717907	0.00038282727473415434	2.3564005459775217e-05	0.0010986031265929341	6.550384568981826e-05
KDELR2	0.0005983506562188268	0.0004669956397265196	0.0005008408916182816	0.00017802465299610049	0.0009206095710396767	0.000917776778806001	0.00034683747799135745	0.0005216741701588035	0.00026372296269983053	0.0008435550262220204	0.0003246096021030098	0.00038608303293585777
KDM4B	3.443639070610516e-05	0.00018674490274861455	0.0001991628232644871	0.0005672481493093073	0.000340352940838784	0.0002058766840491444	0.00012101548054488376	0.0001460044295527041	0.0002913207281380892	0.00028966477839276195	0.0012634767917916179	8.923718996811658e-05
KDR	8.30921408123686e-07	1.6948752090684138e-07	1.0163365686821635e-06	2.5780182113521732e-06	1.5153466392803239e-06	3.28970577356813e-06	0.0022266225423663855	9.514035355095984e-07	3.7807037642778596e-06	6.847981808277837e-07	2.6144919047510484e-06	2.1681580619770102e-07
KHDRBS2	4.327631813794142e-06	1.8624550079948676e-07	4.428122338140383e-06	0.0008392297313548625	0.0008543683798052371	4.748027276946232e-05	1.0899861280222467e-07	4.880861297351657e-07	3.9653485828239354e-07	1.987599915764804e-07	2.000646226463232e-08	5.495865480042994e-06
KIAA0101	6.088080226618331e-07	5.420642992248759e-06	8.69690666149836e-06	2.690196652110899e-07	5.764436536992434e-06	3.0999805744613695e-07	8.269003615168913e-07	0.002131708897650242	1.4870537370370585e-06	1.2800775266441633e-06	3.973585262428969e-05	4.755655481858412e-06
KIAA0125	1.5535174497927073e-06	3.1014715204946697e-06	1.0221783668384887e-06	0.00048741238424554467	0.0027299709618091583	2.491142083727027e-07	1.0037384754468803e-06	9.374511478199565e-07	1.1898948741873028e-06	0.0001945268304552883	4.488344984565629e-08	6.86035434682708e-07
KIAA0226L	6.786807716707699e-06	4.292621440527e-07	0.0002174003457184881	0.0018769523594528437	0.0008222844917327166	0.0001340036978945136	1.623219105795215e-07	6.193466560944216e-06	9.110363862419035e-06	1.0732003374869237e-06	1.4248615798351238e-06	0.0005066522280685604
KIAA0355	3.915659908670932e-05	0.00026399927446618676	3.391547943465412e-05	0.0002026362344622612	0.00013337572454474866	0.00037240481469780207	0.0009002054575830698	5.4666725191054866e-05	0.00020956342632416636	4.43722092313692e-05	9.668011625763029e-05	0.00013125310942996293
KIAA0922	2.587247217888944e-05	0.00047174320206977427	0.00014747565728612244	0.0008983768639154732	0.00047223787987604737	0.00010775763803394511	8.306287782033905e-05	3.1280356779461727e-05	0.00023089884780347347	6.0830028814962134e-05	1.2002995390503202e-05	2.4712644517421722e-05
KIAA0930	0.00019553868332877755	7.739987631794065e-05	0.0003629231359809637	8.586629701312631e-05	0.00010857453889911994	0.0010017241584137082	7.185399590525776e-05	0.00016874988796189427	6.485330959549174e-05	0.00011008310684701428	0.00010267835023114458	0.000445261801360175
KIAA1033	0.0001241371501237154	0.0003349122416693717	0.00034150006831623614	0.0010186844738200307	0.0005073001957498491	0.0003580319753382355	0.0002166286576539278	7.852647104300559e-05	0.0004469454288482666	0.0001399077445967123	0.00016281093121506274	0.0004989139270037413
KIAA1217	6.610805576201528e-05	6.7952250901726075e-06	3.4032188978017075e-06	1.4336850654217415e-05	5.563507329497952e-06	0.0013462124625220895	0.0003991280682384968	2.4572604161221534e-05	0.0004003507783636451	1.999351843551267e-05	0.0002475521177984774	2.196730520154233e-06
KIAA1324	1.3284354736242676e-06	0.00014523614663630724	7.88853685662616e-06	1.4122379070613533e-05	2.31257999985246e-05	6.658098300249549e-06	1.3841864756614086e-06	6.477181887021288e-05	0.00017571053467690945	3.747147275134921e-05	0.0015842594439163804	2.645945642143488e-06
KIAA1462	3.2375286536989734e-05	9.583600331097841e-07	4.7198952302096586e-07	6.248204954317771e-06	1.2685724186667358e-06	0.0007415167638100684	0.001788599882274866	1.1380685691619874e-06	7.980044756550342e-06	4.56809493698529e-06	1.144256543739175e-06	2.2671981696475996e-06
KIAA1522	6.465381829912076e-06	8.70516578288516e-06	2.3009006326901726e-05	0.0001611027109902352	4.789954800799023e-06	0.00010668222967069596	0.0001572662586113438	7.731462392257527e-05	0.00012669949501287192	0.0004901798674836755	0.0013717901892960072	0.00017865478002931923
KIAA1524	2.522713111829944e-05	0.00010141921666217968	2.926710840256419e-05	2.397570278844796e-05	0.00011644211917882785	6.037800994818099e-05	4.998297299607657e-05	0.0012515310663729906	0.00012545209028758109	7.749206270091236e-05	0.0001873349247034639	2.6539948521531187e-05
