Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
SPDEF	2.4775386009423528e-06	1.7754312864326494e-07	4.723888196167536e-06	1.3617385263842152e-07	1.6824079693833482e-06	4.0565663539382513e-07	1.7864227629615925e-05	1.187970246974146e-05	2.7143730108036834e-07	1.2948196399520384e-06	6.633933935518144e-07	3.5052332805207698e-06	3.5959956790065917e-07	2.419742713755113e-06	7.333502338724429e-08	7.010844910837477e-06	6.9989673647796735e-06	1.0577722378002363e-06	8.484929821861442e-06	4.932188858219888e-06	1.3881093536838307e-06	5.511291760740278e-07	2.5077786176552763e-06	0.0002864516281988472	1.5552228660453693e-06	7.477613962691976e-06	9.740557288751006e-06	1.153606831394427e-06	2.609284274512902e-05	8.89482066668279e-07	0.0032707133796066046	1.0456428753968794e-05
SPDL1	0.000436996080679819	0.00022360948787536472	3.4361390135018155e-05	2.2580683435080573e-05	0.00011209920194232836	4.408612585393712e-05	4.1197963582817465e-05	1.862094177340623e-05	9.990803664550185e-05	0.00015404254372697324	0.00012438412522897124	1.5255637663358357e-05	4.4307027565082535e-05	7.324282705667429e-06	6.219626811798662e-05	4.524327232502401e-05	2.9129516406101175e-05	0.00022136798361316323	0.00010706684406613931	0.0001937256456585601	0.00010483408550499007	6.575330917257816e-05	1.983483116418938e-06	6.23390224063769e-05	6.382430728990585e-05	0.0010738911805674434	1.5955376511556096e-05	2.5303337679360993e-05	1.3060777746431995e-05	6.093024057918228e-05	0.00013927648251410574	0.0001102840033126995
SPECC1	0.00027366235735826194	2.1272753656376153e-05	5.161438457434997e-05	1.0296470463799778e-05	0.00020034759654663503	0.00025558186462149024	8.718480239622295e-05	0.0004093353054486215	9.923385732690804e-06	0.0006742779514752328	8.950715709943324e-05	0.0016233717324212193	1.7924750864040107e-05	3.5673572710948065e-05	0.0009259724174626172	0.00014059319801162928	9.894684808386955e-06	6.761906115571037e-05	9.072433022083715e-05	0.0005265432992018759	5.314443478710018e-05	0.0013369987718760967	3.752123302547261e-05	5.209743540035561e-05	8.520289702573791e-05	6.0080827097408473e-05	4.3852338421856984e-05	5.682074333890341e-05	0.00011472620826680213	0.00016931105346884578	4.707767584477551e-05	2.8962471333215944e-05
SPEG	9.876487183646532e-07	2.0524234969343524e-06	2.3591085209773155e-06	1.8692260709940456e-05	7.799359082127921e-06	1.0898012305915472e-06	8.17289765109308e-06	0.003724365495145321	5.027935458201682e-06	0.00015690400323364884	9.983658628698322e-07	1.1412012099754065e-05	4.477648872125428e-06	8.613125828560442e-05	3.5803600439976435e-07	1.474007876822725e-05	1.58019429363776e-05	4.0479523022440844e-07	0.0003570351400412619	7.742277375655249e-05	0.0008140181307680905	0.0005014474154449999	1.9549045191524783e-06	0.00013292361109051853	4.475125479075359e-06	2.755179139057873e-06	1.990266900975257e-05	0.00019164917466696352	1.3400685020314995e-05	6.923433829797432e-05	0.00012290933227632195	3.4505253552197246e-06
SPHK1	1.1729477591870818e-05	1.9631647774076555e-06	1.2530605999927502e-05	6.519901944557205e-06	2.9866976547054946e-05	0.00033383758272975683	5.4912576160859317e-05	1.9536719264579006e-05	0.0002893123310059309	0.0010501930955797434	1.0676259080355521e-05	4.6511613618349656e-05	2.7852222046931274e-05	8.597471605753526e-06	4.266019004717236e-06	6.939395825611427e-05	0.00011693255510181189	1.8997125152964145e-05	0.00019408010120969266	0.0001286137121496722	0.00047777427244000137	6.453409878304228e-05	6.562674116139533e-06	0.00021628601825796068	5.1980579883093014e-05	6.861394649604335e-05	6.395633681677282e-05	0.001336636021733284	1.360194892185973e-05	0.0014035366475582123	1.1612688467721455e-05	1.7726041505738976e-06
SPI1	3.723935378729948e-06	6.992823728069197e-06	3.371408638486173e-06	0.00015979818999767303	2.9267956051626243e-05	0.0026526199653744698	0.00013239681720733643	3.5131820368405897e-06	1.9801279904640978e-07	2.4735647912166314e-06	5.115628027851926e-06	0.0007743554306216538	1.0216217560810037e-06	3.316274887765758e-05	0.0005163606256246567	3.527080116327852e-05	1.4337934771901928e-05	0.000728716142475605	5.293155845720321e-05	8.234739652834833e-06	8.475613867631182e-06	5.210845870351477e-07	2.6898574105871376e-06	9.05753859115066e-06	9.85923747975903e-07	9.119270544033498e-06	3.07035370497033e-05	1.0738657692854758e-05	1.538422475277912e-05	9.819425940804649e-06	9.93058074527653e-06	4.229409569234122e-06
SPIB	2.1210651368619438e-07	1.5953649779021362e-07	3.5418881338955543e-07	1.7955878206521447e-07	2.0412173853401328e-06	1.1217823157494422e-05	8.778943083598278e-06	9.680561561253853e-07	4.0300463410858356e-08	2.1188860443999147e-08	7.16693975277849e-08	0.0003457251295913011	1.4883640631069284e-07	3.0220385269785766e-06	8.236649051696077e-08	1.2454670468287077e-05	5.093702839076286e-06	0.0015023319283500314	1.5151837942539714e-05	3.028030050700181e-06	5.266199991638132e-07	5.5234757212474506e-08	1.0816160056492663e-06	1.8650416677701287e-05	1.0955510276744462e-07	3.7144156976864906e-06	1.1607487067522015e-05	4.530265584890003e-07	8.032611731323414e-06	1.041805035129073e-06	1.4386013162948075e-06	1.4580216145532177e-07
SPINT1	2.3386208340525627e-05	7.886045932536945e-05	6.0270787798799574e-05	1.8969340089824982e-05	1.1959235052927397e-05	0.0002350865543121472	1.184128450404387e-05	1.1900711797352415e-05	8.934517268244235e-07	1.1970325431320816e-05	1.826006882765796e-05	0.000482708855997771	4.275837000022875e-06	9.986603254219517e-05	7.443540380336344e-05	2.0316243535489775e-05	5.253399649518542e-05	0.00016654921637382358	1.8321454263059422e-05	7.193102646851912e-06	0.0005493752541951835	2.9940745207568398e-06	3.217332505300874e-06	0.0009278958896175027	1.6286950994981453e-05	2.4143333575921133e-05	1.5072334463184234e-05	7.2362586251983885e-06	6.459828910010401e-06	9.707580466056243e-05	0.001385331735946238	7.810847455402836e-05
SPINT2	0.0001306495541939512	5.258284363662824e-05	5.054007124272175e-05	0.0003002507146447897	7.721931615378708e-05	0.00030771593446843326	0.0001552409230498597	0.0002633355325087905	2.4655396373418625e-06	8.295565748994704e-06	1.6239298929576762e-05	0.0005600018776021898	3.274468326708302e-06	0.00016257952665910125	0.0003668258141260594	5.744789814343676e-05	0.00025183704565279186	0.00028317063697613776	5.6511304137529805e-05	5.980250716675073e-05	0.0008641539025120437	5.1287361202412285e-06	0.00010476503666723147	0.0017563272267580032	9.747765943757258e-06	5.0856368034146726e-05	0.0001613496569916606	1.3118451533955522e-05	0.0003446261689532548	1.6311274521285668e-05	0.002080006757751107	0.00017985216982197016
SPNS1	0.0009397479589097202	0.0004991186433471739	0.0004638325481209904	0.00014370378630701452	0.00010602131806081161	0.00037389821955002844	0.0006436222465708852	0.0005542072467505932	0.0002653816482052207	0.00028911716071888804	0.0004400764883030206	6.429647328332067e-05	0.00024696867330931127	0.0001547091087559238	0.0007375833811238408	0.00021286604169290513	0.00015265129331965	0.00023925358254928142	0.00023762088676448911	0.00043173154699616134	0.0002835714549291879	0.0002650761744007468	8.05553572718054e-05	0.00023424041864927858	0.00021973854745738208	7.55072760512121e-05	0.0007006297819316387	9.156647865893319e-05	0.0001871173590188846	0.0003322877164464444	0.00023444466933142394	0.00048288630205206573
SPNS2	2.089506779157091e-06	4.478936546092882e-07	4.330454430601094e-06	3.5780416851594055e-07	3.192687017872231e-06	5.0207204367325176e-06	4.251319751347182e-06	2.2441890905611217e-05	0.0012556810397654772	9.769888720256859e-07	1.1775809980463237e-06	5.235569460637635e-06	2.004509406106081e-05	5.813726147607667e-06	2.4704937118258385e-07	1.4950041986594442e-05	1.6011726984288543e-06	3.555069554295187e-07	3.3345746487611905e-05	3.856607145280577e-05	1.7429159925086424e-05	6.16617762716487e-05	3.482310376057285e-06	5.015128408558667e-05	0.00022510782582685351	3.2080517939903075e-06	3.890872176270932e-05	9.56146905082278e-05	1.1436343811510596e-05	9.597108146408573e-06	3.9010625187074766e-05	3.8001104485374526e-07
SPOCK1	9.329237968813686e-07	4.298038334127341e-07	2.0392621991049964e-06	9.601318424756755e-07	1.1618694770731963e-05	2.23554434342077e-06	4.943592102790717e-06	4.356966201157775e-06	8.211029580706963e-07	0.0015046250773593783	3.4631705148058245e-07	1.0398646736575756e-05	7.070746505632997e-05	6.756891252734931e-06	4.498566568145179e-07	1.4819495845586061e-05	5.082438292447478e-06	1.926344452840567e-07	0.00021138238662388176	6.723795377183706e-05	5.6348839279962704e-05	8.634444270683161e-07	8.211562999349553e-06	5.441577286546817e-06	1.642842448745796e-06	4.118991228097002e-07	3.0084263926255517e-05	0.00011352702131262049	9.31406975723803e-06	0.005182995926588774	8.007784799701767e-07	1.323894878169085e-07
SPON1	6.405614840332419e-05	1.3720135029871017e-05	0.00015619306941516697	1.3458753755912767e-06	1.560287637403235e-05	2.76671670462747e-07	9.07465728232637e-05	5.4562875448027626e-05	4.0026424130701344e-07	0.001537772943265736	1.6674697462804033e-06	6.3586971918994095e-06	0.00040590172284282744	2.3997876269277185e-05	2.178770273530972e-06	4.5644115743925795e-05	1.952733327925671e-06	9.650107131164987e-07	8.199151488952339e-05	1.627691017347388e-05	0.00012487747881095856	7.553090881629032e-07	4.316748527344316e-05	1.466593175791786e-06	8.833703191157838e-07	7.986922128111473e-07	4.276905019651167e-05	2.294805381097831e-05	1.0643010682542808e-05	9.235016477759928e-06	9.255389841200667e-07	5.2763603889616206e-05
SPON2	0.001146580558270216	3.8150796171976253e-05	1.8571594409877434e-05	2.0623216187232174e-05	4.942306986777112e-05	5.701534064428415e-06	0.00011054350761696696	0.00022229312162380666	6.958064204809489e-07	0.0012093321420252323	0.00011050508328480646	3.4727090678643435e-05	0.0015878821723163128	3.051561907341238e-05	1.4604148645958048e-06	8.124721352942288e-05	4.119811637792736e-05	1.6783815226517618e-05	0.0006874330574646592	0.00015814625658094883	0.00017643040337134153	0.00027640070766210556	7.81698981882073e-05	0.0001385546929668635	2.5645585992606357e-06	2.08611036214279e-05	0.00010089586430694908	0.0002552204532548785	5.2199109632056206e-05	0.0005449739401228726	2.229967140010558e-05	4.0471852116752416e-05
SPP1	2.878673512896057e-07	1.7653379700277583e-06	4.126347903365968e-06	1.7771911871022894e-06	1.7826836256062961e-06	0.0008631398086436093	6.627523816860048e-06	2.0215111362631433e-06	1.3546306036005262e-05	1.7852020164355054e-06	1.581233618708211e-06	2.496770775906043e-06	2.836506496350921e-07	3.024023953912547e-06	7.770508858584435e-08	8.883227565092966e-06	4.891001381679416e-08	6.880424621158454e-07	1.2885777323390357e-05	3.953813575208187e-06	8.069078830885701e-06	3.3945045174732513e-07	1.1551048828550847e-06	1.783988409442827e-06	7.003418886597501e-06	3.039708644791972e-06	9.067181963473558e-06	1.6612466424703598e-07	3.956736691179685e-06	9.40659265324939e-06	3.0287580443655315e-08	2.2801900740887504e-06
SPRED1	6.46163898636587e-05	7.0182568379095756e-06	1.662143404246308e-05	4.2382191622891696e-07	1.7291185940848663e-05	0.0009538487065583467	0.00012011172657366842	1.9677001546369866e-05	0.0004992900067009032	0.0004853370483033359	2.819779638230102e-06	1.4401724911294878e-05	0.00034092969144694507	8.230815183196682e-06	0.0006099438178353012	5.6944190873764455e-05	2.0585266611305997e-05	4.426718078320846e-06	6.88971413183026e-05	0.00020998198306187987	0.00034231244353577495	0.000509565812535584	4.485929821385071e-06	2.6576410164125264e-05	0.0003133701393380761	1.3056005627731793e-05	4.753717075800523e-05	3.423062662477605e-05	0.0007054415764287114	0.00034390701330266893	4.481041105464101e-05	4.055632416566368e-06
SPRY1	0.0001228630426339805	4.060128776472993e-05	5.73207471461501e-05	1.7491460084784194e-06	1.605895704415161e-05	2.0885663616354577e-06	6.663801468675956e-05	0.0004709682543762028	0.0009542204788886011	0.00037194741889834404	0.00019777890702243894	7.927040314825717e-06	0.002905531320720911	1.8816619558492675e-05	6.064652552595362e-05	4.663235813495703e-05	8.938744031183887e-06	8.041824185056612e-05	4.7163797717075795e-05	5.4119544074637815e-05	0.0003462734166532755	0.00037720598629675806	6.879631655465346e-06	3.60845979230362e-06	0.0006562169874086976	8.413052455580328e-06	6.58161734463647e-05	2.2884411009727046e-05	1.2910804798593745e-05	2.206202771048993e-05	2.6280080419383012e-05	4.353408075985499e-05
SPRY4	4.222129632580618e-07	5.725450478166749e-07	7.96702897787327e-06	6.283452194111305e-07	3.566715349734295e-06	2.6336465452914126e-07	7.782290595059749e-06	3.020172016476863e-06	0.0017166441539302468	0.00013526259863283485	2.8408453545125667e-07	2.7475152819533832e-05	0.0003363119612913579	1.2708855138043873e-05	1.2551790007364616e-07	3.348386599100195e-05	2.7527339625521563e-06	2.1411175055163767e-07	3.8594236684730276e-05	1.875149791885633e-05	7.176846702350304e-05	0.00078683125320822	6.410199603124056e-06	5.609171694231918e-06	0.000161469797603786	4.725785402115434e-06	3.43054452969227e-05	1.2221606084494852e-05	1.1278240890533198e-05	0.00029376536258496344	3.5194107113056816e-06	4.987939661305063e-08
SPTBN1	0.0007385567878372967	0.00022013353009242564	0.0005194579716771841	6.792852946091443e-05	0.00018193242431152612	7.690730853937566e-06	0.00028449861565604806	0.00023125935695134103	0.001999888801947236	0.0002798691566567868	0.00010537767229834571	0.0001056206165230833	0.001099583343602717	6.913713150424883e-05	0.00010808920342242345	0.0004959417856298387	0.00012795491784345359	0.00017801744979806244	0.00031562335789203644	0.0003808809269685298	0.0008425962878391147	0.000800160865765065	0.00023873793543316424	6.698155630147085e-05	0.0026033262256532907	0.00022127525880932808	0.00035419591586105525	0.0002127317275153473	0.00031677065999247134	0.0003707727591972798	0.00041974117630161345	0.00021801864204462618
SPTSSA	0.00011941285629291087	0.0001893319422379136	4.069178976351395e-05	0.0003802600549533963	0.0001687039330136031	0.00024984139599837363	0.00016376063285861164	0.00022790291404817253	0.00036088278284296393	0.00023424635583069175	0.00017872526950668544	0.00017445760022383183	0.00037353046354837716	0.00018950813682749867	0.00024083585594780743	0.000164344091899693	0.0002599859144538641	0.00016223163402173668	0.00030841564876027405	7.643955905223265e-05	0.00041805178625509143	0.0003521379258017987	5.937611422268674e-05	0.0015127492370083928	0.00017561578715685755	0.00035930710146203637	8.308735414175317e-05	0.00045682600466534495	0.00013831276737619191	0.0005050728796049953	0.00044048679410479963	0.00012303558469284326
SQRDL	4.3764197471318766e-05	0.00038395641604438424	8.230130333686247e-05	0.0001644184667384252	5.081840936327353e-05	0.0004664215666707605	5.156409679329954e-05	6.99345619068481e-05	4.5154723920859396e-05	0.00010313859820598736	0.0005839212099090219	4.8929105105344206e-05	0.00010060780914500356	0.00011090681800851598	0.00010291671060258523	0.0001154496130766347	0.00013586525165010244	0.00015822953719180077	4.009221447631717e-05	1.467661695642164e-05	1.2735438758681994e-05	8.946966408984736e-05	9.576923912391067e-05	0.00011197430285392329	8.698242163518444e-05	0.00010870832920772955	6.123859202489257e-05	1.1673631888697855e-05	0.0001295993133680895	1.8743632608675398e-05	0.0002549388154875487	0.00038319171289913356
SQSTM1	0.0005932615604251623	0.0011555684031918645	0.0007419296307489276	0.0010207545710727572	0.0012216073228046298	0.0006419933051802218	0.0005645203054882586	0.0006919767474755645	0.0002791117294691503	0.0004464928060770035	0.0006648226990364492	0.0021575712598860264	0.0011676654685288668	0.0007201535627245903	0.0008280795300379395	0.0005825452972203493	0.0005973263178020716	0.0004888098337687552	0.00046866483171470463	0.00039756260230205953	0.0007801592000760138	0.00038411765126511455	0.00026459048967808485	0.0008603526512160897	0.0004940159851685166	0.00012575469736475497	0.000288152921712026	0.00030086084734648466	0.0007906660903245211	0.0012239175848662853	0.0006932662217877805	0.0006287420401349664
SREBF1	0.00031939425389282405	0.0002502331626601517	0.0005278653698042035	2.846847928594798e-05	9.957927977666259e-05	0.0002163826284231618	0.00018533429829403758	0.0002649699163157493	8.846318814903498e-05	0.0002026830188697204	0.00020174175733700395	0.0006776758818887174	0.000202352341148071	6.940375897102058e-06	2.78055013041012e-05	2.7967031201114878e-05	1.9016710211872123e-05	9.240645886166021e-05	0.00012391370546538383	0.0003243741230107844	0.00044341073953546584	6.949459930183366e-05	0.0001561899989610538	0.00025484274374321103	0.0001152192780864425	9.034970571519807e-05	2.7957508791587315e-05	1.0952438060485292e-05	1.5212765902106185e-05	0.00017841662338469177	0.0011863725958392024	0.00024250359274446964
SRGAP3	4.6443590690614656e-05	0.0005367983249016106	0.0011720178881660104	3.8775506254751235e-05	0.0002645214553922415	9.98700998025015e-05	0.002140044467523694	0.0003355053486302495	1.79487201990014e-07	3.789903348661028e-05	0.0008467391016893089	2.6409648853586987e-05	4.4304688344709575e-05	6.300695531535894e-05	0.00014354812446981668	4.268784323357977e-05	2.0983085050829686e-05	1.8161803382099606e-05	3.7791309296153486e-05	4.760033334605396e-05	0.0005192600656300783	4.029095634905389e-06	6.639107596129179e-05	7.41607800591737e-05	3.019621999555966e-06	0.00010201403347309679	3.082813782384619e-05	5.336665253707906e-06	0.00014687434304505587	2.0411680452525616e-05	0.000221804526518099	3.666952034109272e-05
SRI	0.00033008362515829504	0.00044581847032532096	0.0003475396952126175	0.00016445062647107989	0.00018879241542890668	0.0002505947486497462	0.0004261737340129912	0.001407819101586938	0.0003328041057102382	0.00021479587303474545	0.0009104470373131335	0.0007068722625263035	0.0005137990810908377	0.0001569656451465562	0.0005946281598880887	0.0002664730418473482	0.0007108653080649674	0.0003082607581745833	0.0003236430056858808	0.00014591115177609026	0.0006330840988084674	0.0003038647409994155	0.0006389889167621732	0.0014719136524945498	0.0003668046847451478	0.000422196724684909	0.000382603844627738	0.0006616487517021596	0.0003153484722133726	0.00015211405116133392	0.0014543725410476327	0.0006796825327910483
SRP9	0.00048262765631079674	0.0007917631883174181	0.0002165085606975481	0.00040198175702244043	0.00016665083239786327	0.0002768159320112318	0.00040051256655715406	0.000808248296380043	0.00031704589491710067	0.0002652258554007858	0.0009770843898877501	0.00021809179452247918	0.0004943607491441071	0.00045812613097950816	0.0003365428710822016	0.0006332111079245806	0.0018149955430999398	0.0005924587021581829	0.000773547450080514	0.0008887029835022986	0.0003347473975736648	0.0003331085608806461	0.0009040021686814725	0.0030538819264620543	0.0003632334992289543	0.00124321598559618	0.0002455937210470438	0.0011986285680904984	0.0003359035181347281	0.0003764776629395783	0.0011754968436434865	0.001012864988297224
SRPX	1.6812588228276582e-06	7.963660095811065e-07	2.480201146681793e-05	6.743453013768885e-07	1.3958245290268678e-05	2.2140730493447336e-07	9.80188178800745e-06	1.8110740711563267e-05	4.36770596934366e-06	0.00028569824644364417	2.4566435286033084e-07	6.560554538737051e-06	0.003521308768540621	7.929094863357022e-06	3.0901426839591295e-07	2.8662961994996294e-05	2.3866114133852534e-05	3.5004336496058386e-06	0.00016796070849522948	0.00022755403188057244	0.00029587384779006243	0.00011204220936633646	3.731113793037366e-06	6.178091098263394e-06	1.0648934221535455e-05	1.2514320815171232e-06	3.3145865018013865e-05	0.00018052489031106234	1.6189593225135468e-05	0.0011746296659111977	1.7762068864612957e-06	1.3235083429208316e-07
SRPX2	7.222262183859129e-07	5.94062612435664e-07	1.203330953103432e-06	1.0530994813962025e-06	1.2474976756493561e-05	2.1670757632819004e-06	7.275667940120911e-06	0.00013658746320288628	2.328506343474146e-05	0.0012912801466882229	3.497502518712281e-07	3.921903953596484e-06	0.0001982978719752282	7.4006011345773e-06	3.250856082104292e-07	4.651972994906828e-05	6.843513347121188e-07	1.787440453426825e-07	6.77883654134348e-05	0.0002093854418490082	4.430790067999624e-05	7.690361962886527e-05	3.2039715733844787e-06	2.9642089884873712e-06	2.785068136290647e-05	1.585805421200348e-06	2.893582859542221e-05	3.379767440492287e-05	1.5514347978751175e-05	0.0006235117907635868	9.05211072677048e-06	1.9052353650295117e-07
SRSF2	0.0012751352041959763	0.0007924430537968874	0.000958847813308239	0.0005600855802185833	0.0010625383583828807	0.00035156370722688735	0.0009686757111921906	0.000591205433011055	0.00033746869303286076	0.0002892263000831008	0.0011963144643232226	0.0006931896787136793	0.00038115246570669115	0.0004440723278094083	0.00020149105694144964	0.0008997155819088221	0.0004553680191747844	0.0007159718661569059	0.0007568518631160259	0.0007281581638380885	0.0005722615751437843	0.0003057171416003257	0.0004038606712128967	0.0006242644158191979	0.0002593104145489633	0.0011952866334468126	0.0008884287090040743	0.00045193161349743605	0.0007196994265541434	0.00021339367958717048	0.0008600727887824178	0.0010479538468644023
SRSF3	0.0005895564099773765	0.0008198879659175873	0.0005042115226387978	0.0003109496901743114	0.00045129965292289853	0.00043083197670057416	0.00040472872206009924	0.0011584596941247582	0.00035598702379502356	0.000281448767054826	0.0010874379659071565	0.0009026526822708547	0.00048488014726899564	0.0001989398879231885	0.00021111368550918996	0.00036038411781191826	0.0010223648278042674	0.0006571641424670815	0.00032938530785031617	0.0008291237754747272	0.000565993832424283	0.0003542783379089087	0.0004791991086676717	0.000763987482059747	0.00031948514515534043	0.0015670513967052102	0.00024490623036399484	0.0009118204470723867	0.00018375279614701867	0.0002876351645682007	0.0008674687123857439	0.001035332796163857
SRSF5	0.002177357440814376	0.001240390818566084	0.003475754987448454	0.0003126787196379155	0.0007017694297246635	0.00027090663206763566	0.0007702932343818247	0.00123370043002069	0.00034138510818593204	0.00026632033404894173	0.0009655931498855352	0.0006566861411556602	0.0006295076454989612	0.0004563695110846311	0.0005448234733194113	0.00039268762338906527	0.00024305089027620852	0.0009726324351504445	0.00040281025576405227	0.0007424005307257175	0.0008495931979268789	0.0004221310664433986	0.0005262953927740455	0.0001281316945096478	0.0005994537496007979	0.00018958367581944913	0.0005409989971667528	0.00019969673303421587	0.00033255392918363214	0.00023700410383753479	0.0012019433779641986	0.0014342617942020297
SRSF7	0.0023500281386077404	0.0010718172416090965	0.003508926834911108	0.00018653154256753623	0.0004381811886560172	0.00027830179897136986	0.0016335638938471675	0.0011796016478911042	0.00026976896333508193	0.00017473811749368906	0.0010813868138939142	0.00039226512308232486	0.0005150237120687962	0.0003304417768958956	0.00016183783009182662	0.0004632282943930477	0.00030014014919288456	0.0008710467373020947	0.0006476009730249643	0.0003127400123048574	0.0010170353343710303	0.00028006467618979514	0.0005019667441956699	0.00040365898166783154	0.0003300283569842577	0.000622493913397193	0.00040773116052150726	0.0003158278705086559	0.00037418355350382626	0.00024261116050183773	0.0007469133706763387	0.001309553044848144
SSC5D	1.0444166946399491e-05	4.6616519284725655e-06	8.064544999797363e-06	1.5137802620301954e-06	2.85919159068726e-05	3.0558938306057826e-05	3.6879238905385137e-05	5.4797383199911565e-05	1.9222841274313396e-06	0.0011755452724173665	1.0290090131093166e-06	3.0234568839659914e-05	0.0005688128876499832	8.430037269135937e-06	7.396618002530886e-07	4.5570388465421274e-05	1.8529437511460856e-05	2.389416295045521e-05	0.0002739086630754173	2.916509947681334e-05	2.531102654756978e-05	2.2844838895252906e-05	0.0001178898019134067	8.993949904834153e-07	1.1709523732861271e-06	2.387524318692158e-06	4.3483523768372834e-05	1.0555958397162613e-05	1.654517291171942e-05	0.0005860239616595209	2.4249829948530532e-05	1.840222125792934e-06
SSFA2	0.00024628324899822474	5.365159086068161e-05	0.0002663985069375485	8.00353882368654e-05	9.280015365220606e-05	0.00021184446814004332	8.505110599799082e-05	0.00013648808817379177	0.0008130691130645573	0.00013944962120149285	8.994495146907866e-05	0.0001738294813549146	0.00016372873506043106	0.00010973157623084262	0.00016084207163657993	0.00019294950470793992	0.0002295657031936571	5.583823804045096e-05	5.341932410374284e-05	0.0002556946419645101	0.00031101357308216393	0.0002606406924314797	5.579382104770048e-06	0.0003672296297736466	0.0008900607354007661	9.436278196517378e-05	4.388201341498643e-05	5.8429810451343656e-05	0.00011571058712434024	0.00018205239030066878	0.000984535668976605	7.311577792279422e-05
SSH2	0.0014535821974277496	0.0004592179611790925	0.002410402288660407	0.00010470404231455177	0.00032016271143220365	0.00017796513566281646	0.0003528054803609848	0.00035236915573477745	0.00015122711192816496	5.181326196179725e-05	0.00044332072138786316	0.00013338093413040042	9.326291183242574e-05	0.00012391617929097265	0.00011004328553099185	0.00019213416089769453	0.0001240753335878253	0.0007474622689187527	0.00042373978067189455	0.0003553651331458241	8.275760046672076e-05	9.043250611284748e-05	0.0001271705114049837	0.0001576777285663411	0.00017965759616345167	0.00026340200565755367	0.00015272226301021874	0.00019954628078266978	0.00034597597550600767	0.00010914239101111889	0.00015822818386368454	0.0006142306956462562
SSPN	1.5251409422489814e-05	3.099102286796551e-06	9.641086762712803e-06	0.0002832382742781192	0.00018652001745067537	5.166843402548693e-05	7.994434417923912e-05	4.489218918024562e-05	1.5618484212609474e-06	0.0011374839814379811	1.0645773045325768e-06	0.00017055272473953664	0.0016135269543156028	0.00019686446466948837	5.930105544393882e-06	9.896278061205521e-05	8.029668242670596e-05	0.0003518430166877806	0.0003363484865985811	7.367246871581301e-05	0.0015150660183280706	0.00029626849573105574	7.0714918365410995e-06	2.2513810108648613e-05	1.287573923036689e-05	1.3739198948314879e-05	8.221672032959759e-05	5.860213059349917e-05	6.614461017306894e-05	2.854258673323784e-05	3.463486791588366e-05	9.269847964787914e-07
SSR3	0.0003269969020038843	0.00043969438411295414	0.00021833533537574112	0.004528720863163471	0.000884211272932589	0.0005591235822066665	0.0004245222080498934	0.0003775502264034003	0.00026428268756717443	0.0007491632713936269	0.0005999529967084527	0.0007207859307527542	0.0003759303654078394	0.000987654784694314	0.00036752564483322203	0.0004276864347048104	0.0011079644318670034	0.00029162244754843414	0.0005570777575485408	0.0004413646529428661	0.0005810442380607128	0.0002522045688237995	0.00020469824085012078	0.0010105797555297613	0.00017928992747329175	0.0004386655637063086	0.0010667586466297507	0.0009052132372744381	0.0014283503405749798	0.0020921684335917234	0.0003375259111635387	0.0005682609044015408
SSR4	0.0006159684271551669	0.0003681435191538185	0.0001732451346470043	0.011761927977204323	0.0025808047503232956	0.0003297316434327513	0.0008326584938913584	0.0005401959642767906	0.00026836199685931206	0.00025050537078641355	0.0007144698756746948	0.00026546925073489547	0.00042814129847101867	0.0070009613409638405	0.00044735646224580705	0.0005445328424684703	0.0005786773399449885	0.00030987971695140004	0.00044070291914977133	0.000570473843254149	0.00021399461547844112	0.00016914543812163174	0.0007776694255881011	0.0007144801202230155	0.00017518103413749486	0.00019775782129727304	0.0006065829657018185	0.000539171218406409	0.000676478783134371	0.0007398661109618843	0.00021536032727453858	0.000735810084734112
SSRP1	0.00024195427249651402	0.0005496005178429186	0.00024336494971066713	0.00021293832105584443	0.00010433022544020787	0.0001883315562736243	0.00034305520239286125	0.0004876728053204715	0.00022487144451588392	0.0001948825956787914	0.0005349357379600406	8.326437819050625e-05	0.0002861263928934932	0.0002428889856673777	0.0001611078332643956	0.0002723158395383507	0.0006362120620906353	0.0003964213829021901	0.0002865472051780671	0.00032151577761396766	0.00047844674554653466	0.00030533134122379124	0.0004564892442431301	0.0005702576017938554	0.00026126293232664466	0.0009153676801361144	0.00020602444419637322	0.0005534517695195973	0.00044167929445393384	0.000224553732550703	0.0002930859918706119	0.0006091216346248984
