Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
LTBP2	6.585921710211551e-06	3.515437811074662e-06	3.2811564665280457e-07	5.304822252583108e-07	1.8515374904382043e-06	1.0016464813134007e-07	2.4134460545610636e-05	1.2858107538704644e-06	0.0002643419720698148	2.29651832341915e-05	6.034527473275375e-07	0.00011447229189798236	3.325778016005643e-05	0.0011090271873399615	0.0016771877417340875	3.496006320347078e-05	8.008134318515658e-05	4.512899067776743e-06	0.0001049441852956079	8.575976607971825e-06	0.00026563016581349075	4.647930836654268e-06
LTBP3	0.0004144371778238565	0.0006025254842825234	0.00011433429608587176	0.00028978753834962845	0.000199896254343912	0.00023472354223486036	0.0005744585068896413	9.619830234441906e-05	0.00019502779468894005	0.0011802430963143706	0.0005044087884016335	4.857387830270454e-05	0.0003777523525059223	0.0009374551591463387	0.0012996047735214233	0.0005184095934964716	8.649849041830748e-05	0.0001416139566572383	0.0002679482859093696	0.00021739651856478304	0.00017599017883185297	0.00012174095900263637
LTBP4	0.00021581054897978902	0.0007037963368929923	9.269918518839404e-05	0.00032644826569594443	0.0002615590929053724	6.609756383113563e-05	0.00019442786287982017	8.443547994829714e-05	0.00036902044666931033	0.0002633602125570178	0.00028127580299042165	4.733947207569145e-05	0.00019531707221176475	0.0018506745109334588	0.0004597486986313015	0.0003557578893378377	4.28216480941046e-05	3.442824163357727e-05	0.00012101628817617893	9.401863644598052e-05	0.0001509454450570047	3.6599853046936914e-05
LTC4S	6.926017704245169e-06	4.261385402060114e-05	1.723988498270046e-05	5.2449468057602644e-05	0.00012010608770651743	0.0001907006953842938	0.00016633520135656	0.005165353417396545	7.482931778213242e-06	0.00044522740063257515	2.6618954507284798e-05	0.0007878997712396085	4.976397394784726e-05	3.54970179614611e-05	1.6269183106487617e-05	0.0002961478603538126	0.00012921106826979667	0.00010241608833894134	0.000654499395750463	0.0002200564049417153	3.3461954444646835e-05	3.855785325868055e-05
LUM	2.48801752604777e-05	5.039128609496402e-06	2.37657309298811e-06	1.9617386897152755e-06	1.964905550266849e-06	9.05546983176464e-07	1.4810741504334146e-06	2.508319084881805e-06	3.715848652063869e-05	1.1424374861235265e-05	3.136163741146447e-06	1.649326350161573e-06	4.9123282224172726e-05	0.001019176677800715	0.001972016878426075	7.913791364444478e-07	2.43567978941428e-06	8.541654210603156e-07	1.0779679087136174e-06	1.889339046101668e-06	0.00023151448112912476	9.682441941549769e-07
LURAP1L	0.0007368435035459697	3.009416559507372e-06	7.848716450098436e-07	3.446589573741221e-07	2.2465758320322493e-06	0.0013327491469681263	0.001013546367175877	3.5645148273033556e-06	0.0004785017517860979	0.00013627893349621445	4.799742896466341e-07	1.7205040592216392e-07	1.7702737750369124e-05	0.0003029273357242346	0.0001634350628592074	3.144134097965434e-05	2.1053456293884665e-06	2.452390788221237e-07	7.551635007985169e-06	1.4490864259641967e-06	0.00018237311451230198	8.132030052365735e-05
LUZP1	0.00018546624050941318	0.0003983228816650808	0.00018573345732875168	0.00033883805735968053	0.00021519899019040167	5.7011966418940574e-05	0.0002020305983023718	0.00015013931260909885	0.00017480536189395934	0.0003912645624950528	0.0004978061188012362	0.00017786079843062907	0.00023188060731627047	0.00029005532269366086	0.0005859366501681507	0.0010042679496109486	0.0001669778284849599	4.908276969217695e-05	0.0006407636101357639	4.030647687613964e-05	0.0002207261713920161	0.00010185297287534922
LY6E	0.00021901028230786324	0.00024255608150269836	0.0009872398804873228	0.002229304751381278	0.0003197185869794339	7.980540976859629e-05	3.634937456808984e-05	0.00015509359946008772	0.0003675681655295193	0.00029971051844768226	0.00036790527519769967	0.0002488949103280902	0.0004542457463685423	0.0005513804499059916	0.0005009335582144558	0.00017471160390414298	0.0010445867665112019	0.0003536097356118262	0.00047735852422192693	0.0003710261662490666	0.0012520384043455124	0.0019472173880785704
LY6K	1.4962789464334492e-05	6.384999551301007e-07	6.755876529496163e-05	4.229380010656314e-07	2.2887635964252695e-07	0.0002243401831947267	3.9115726394811645e-05	2.7968685571977403e-06	0.00019911100389435887	0.0019798181019723415	1.978193182594623e-07	2.5273521941926447e-07	5.819710622745333e-06	2.0388517441460863e-05	4.750666903419187e-06	1.3334254617802799e-05	1.018783495965181e-05	1.2883905355920433e-06	1.3099014722683933e-05	2.3892353055998683e-06	0.00033058098051697016	0.0021446547470986843
LY86	1.284192876482848e-06	6.945115273992997e-07	1.2562668416649103e-06	1.081587228668468e-07	2.8182137157273246e-07	2.976643109775523e-08	4.1195889366463234e-08	4.222354618832469e-05	6.63946082113398e-07	1.4882184586895164e-06	2.0373363440739922e-05	0.0016871769912540913	5.035365029470995e-05	6.696637910863501e-07	2.5316802521047066e-07	6.052896992514434e-07	0.0005587490159086883	0.0028365144971758127	1.594816012584488e-06	5.599798441835446e-06	1.2718602420136449e-06	1.379721879857243e-06
LY9	7.006871101111756e-07	0.0011929419124498963	1.6980407963274047e-05	0.000516605912707746	0.0005839568912051618	1.0091715552107416e-07	1.043358963670471e-07	1.458935730624944e-05	1.4839537243460654e-06	7.537218607467366e-06	0.00048746741958893836	5.397445875132689e-06	0.0002838264626916498	1.1395156889193458e-06	1.0234772673811676e-07	3.395734324840305e-07	3.543314232956618e-05	0.0004702913574874401	3.1144063541432843e-06	0.00029752118280157447	1.2041449508615187e-06	1.2303154335313593e-06
LY96	8.77383426995948e-05	0.00032927715801633894	1.2261362826393452e-05	5.3721407311968505e-05	9.661038347985595e-05	5.189505714042753e-07	2.336385591661383e-07	4.7914414608385414e-05	8.317403990076855e-05	7.597534931846894e-06	0.0006636317120864987	0.001020978786982596	0.00013523663801606745	0.0002777539484668523	0.00023533619241788983	0.00023241237795446068	0.0013325302861630917	0.00031546017271466553	0.0006145922816358507	0.0009428151533938944	0.0003090690297540277	9.126541954174172e-06
LYAR	8.467342559015378e-05	0.0009931413223966956	0.00017296704754699022	0.0006017751293256879	0.0012152647832408547	6.71034722472541e-05	3.739097519428469e-05	9.620276250643656e-05	0.0001446983078494668	0.00016903592040762305	6.708162982249632e-05	6.691572343697771e-05	0.000285492860712111	0.00013424640928860754	3.6268949770601466e-05	8.030360913835466e-05	0.00012254778994247317	3.284538252046332e-05	9.494828555034474e-05	3.7279693060554564e-05	0.00012284007971175015	0.00012925008195452392
LYL1	1.6332114682882093e-06	0.0002887049922719598	1.69051290868083e-05	3.004902828251943e-05	7.325493061216548e-05	1.0998478927604083e-07	1.329718628539922e-07	0.000479633454233408	1.0090691830555443e-05	7.504787936341017e-05	0.0003408573684282601	0.00033024849835783243	0.00010784636833705008	3.637400595835061e-06	4.5796170411449566e-07	0.0002880642132367939	0.0002453331253491342	0.0022607557475566864	0.0004345506022218615	5.196640267968178e-05	1.4447576177190058e-05	4.198664555588039e-06
LYN	3.730151729541831e-05	7.104892461029522e-07	3.482519241515547e-05	6.906203634571284e-05	2.096040770993568e-05	2.054570586551563e-06	1.5792146541571128e-06	0.0007912021246738732	2.2439638996729627e-05	0.00011797597107943147	1.3547958587878384e-05	0.0012730900198221207	0.00020643639436457306	1.046802026394289e-06	1.6484284060425125e-05	0.0002693339192774147	0.0010058305924758315	0.0028196480125188828	0.00013925113307777792	0.00016429425159003586	6.798874528612942e-05	0.000496947206556797
LYPD1	0.0024249532725661993	1.1517462183974203e-07	8.055146736296592e-07	1.498680148870335e-07	5.530523239372087e-08	4.612503289536107e-06	1.0145306987396907e-05	1.2194878706850432e-07	0.00023047895228955895	1.8799857571139e-05	4.543159946024389e-07	1.3653898349730298e-06	6.072523319744505e-06	1.2948100902576698e-06	7.612321496708319e-06	1.6163026828053262e-07	3.3170433653140208e-06	6.03546880029171e-07	1.7647063543790864e-07	8.936279982663109e-07	2.8916301744175144e-05	1.0660659427230712e-05
LYPD3	1.2066131603205577e-05	0.0005781205836683512	8.66908158059232e-06	2.3374619559035636e-05	0.00013438529276754707	0.0013869270915165544	0.0008088257745839655	9.323089034296572e-05	1.8496006305213086e-05	4.060423088958487e-05	5.137546395417303e-05	8.756882380112074e-06	7.338268915191293e-05	6.450262299040332e-05	4.443442958290689e-05	1.378225533699151e-07	1.6144069377332926e-05	5.630388841382228e-06	5.505084118340164e-06	7.007551630522357e-06	0.00011641319724731147	0.0002859349478967488
LYPD6B	8.614442492671515e-08	1.760127332772754e-07	1.3684801160707138e-05	6.558542509083054e-08	1.9128204087337508e-07	0.0016953654121607542	0.0015437937108799815	9.260691058443626e-08	1.2918846437059983e-07	1.1420383998483885e-06	5.620859155897051e-06	4.3348727274405974e-08	3.945182470488362e-06	1.0067051192663712e-07	4.119921115375291e-08	3.578634633072397e-08	4.147467222992418e-07	5.457920997287147e-05	1.5347272608323692e-07	3.580141128622927e-05	1.2695713280663767e-07	1.997285107790958e-05
LYPLA1	0.00012910713849123567	0.0002008417504839599	0.00046449521323665977	0.0003388697805348784	0.0003640428476501256	0.0025576127227395773	0.0007595434435643256	0.00038930968730710447	8.287004311569035e-05	0.0003768957103602588	0.0005164439789950848	0.00021556514548137784	0.00010140210360987112	4.835398431168869e-05	3.79012490157038e-05	0.00014748323883395642	0.00017445565026719123	0.00039126674528233707	0.00019622819672804326	0.0002593200479168445	0.0002581750159151852	0.0013632634654641151
LYSMD2	6.626356480410323e-05	0.0003241045633330941	0.00013185803254600614	0.0007456338498741388	0.0007957976195029914	2.9870643629692495e-06	3.239285888412269e-06	0.00010504626698093489	0.0001843539357651025	2.2522013750858605e-05	0.0005461023538373411	0.0003688815631903708	0.00014679257583338767	2.917456004070118e-05	2.5758778065210208e-05	0.00013936677714809775	0.0003938916197512299	0.0007360847666859627	0.0002208638470619917	1.4603684576286469e-05	4.080421422258951e-05	0.00012009852071059868
LYST	0.00019800756126642227	0.0004514420870691538	0.0002300277556059882	0.0015580914914608002	0.0002680222096387297	2.662570659595076e-05	0.00023107978631742299	0.0003442291636019945	5.7029228628380224e-05	0.0006213082233443856	0.0009602036443538964	0.000214333544136025	0.0004808824451174587	0.00016242549463640898	0.00013633316848427057	0.0002354940224904567	0.00011148946214234456	0.00017103177378885448	0.0003400531713850796	5.562220394494943e-05	6.217762711457908e-05	4.865456139668822e-05
LYZ	2.8923395802848972e-06	6.711222340527456e-06	2.4643011329317233e-06	2.59241096500773e-06	1.5671773780923104e-06	5.213003078097245e-07	3.700061768086016e-07	8.36300096125342e-05	1.152551135419344e-06	7.002714482950978e-06	2.0921822851960314e-06	0.0017003602115437388	1.9608465663623065e-05	1.2454972875275416e-06	7.629154197275057e-07	2.6126178909180453e-06	0.0005348864360712469	5.0137263315264136e-05	7.063803195705987e-07	3.82851703761844e-06	1.51527797243034e-06	8.532082915735373e-07
LZTS1	0.002844746457412839	4.5832402975065634e-05	4.306894879846368e-06	3.92600077248062e-06	2.040417712123599e-05	6.633188576188331e-08	1.4173865565680899e-06	5.194891627979814e-07	0.00017136325186584145	9.762794434209354e-06	1.1541975482032285e-06	2.0252571175660705e-07	1.4856849702482577e-05	2.6963609343511052e-05	0.0005126692703925073	3.3379330943716923e-07	6.710943125654012e-07	7.818253493496741e-07	4.344131809830287e-07	3.553490444119234e-07	0.0001905489625642076	6.08562231718679e-06
M6PR	0.0003866276238113642	0.0011877587530761957	0.00028843345353379846	0.0008678622543811798	0.0009881766745820642	0.00032384542282670736	0.00036584766348823905	0.000854221114423126	0.0002839567023329437	0.0003209346905350685	0.0009309983579441905	0.0006917294813320041	0.00030553515534847975	0.0002479747054167092	0.00015482079470530152	0.00018479111895430833	0.0009109883103519678	0.0004655010416172445	0.0002768264675978571	0.00021973229013383389	0.00018722789536695927	0.0002261963381897658
MAD2L1	2.4580886019975878e-05	0.00023729880922473967	0.0024285924155265093	0.00013519143976736814	0.0001811458932934329	5.812026574858464e-05	1.3925877283327281e-05	6.107900844654068e-05	2.1322452084859833e-05	6.1411005845002364e-06	0.00010790082887979224	2.4549551653763046e-06	8.579996938351542e-05	1.5744608390377834e-05	9.450434845348354e-06	5.319679985404946e-06	3.4785083698807284e-05	8.289425750263035e-06	2.0514513380476274e-05	2.3140140910982154e-05	2.4093942556646653e-05	0.00011584089224925265
MAD2L2	0.00010910814307862893	0.00023023075482342392	0.0008783845696598291	0.0010109160793945193	0.0003416012041270733	0.00025985666434280574	8.858855289872736e-05	0.00017844686226453632	0.0003051654784940183	0.00019646325381472707	0.0001901953510241583	0.0002241157490061596	0.00031014432897791266	0.000129480758914724	8.963014261098579e-05	0.00012228112609591335	0.00016184974811039865	0.0001779170852387324	0.0002937799727078527	0.00032803163048811257	0.0005174253601580858	0.0008325721719302237
MAFB	4.307439303374849e-05	9.219829735229723e-06	8.602166417404078e-06	1.4956382301534177e-06	2.7186267743672943e-06	8.14969971543178e-05	0.00025121073122136295	1.6387433561249054e-06	0.00016516618779860437	6.040273729013279e-05	1.9240067103964975e-06	0.0010906541720032692	5.487538510351442e-05	0.0015836585080251098	0.00023873703321442008	5.623742617899552e-05	0.0009490684024058282	1.992160287045408e-05	0.0003394998493604362	5.178170340514043e-06	0.0002893859054893255	3.553529313649051e-05
MAGED1	0.00023710714594926685	0.0002238307788502425	0.00010053633013740182	0.00016009034879971296	0.00014463371189776808	0.0006885298644192517	0.00021015520906075835	1.5225683455355465e-05	0.00023765290097799152	0.0007525710389018059	9.769320604391396e-05	3.9998612919589505e-05	0.0003590206033550203	0.00031579070491716266	0.0006971268448978662	0.00013859811588190496	3.837650365312584e-05	7.586619904031977e-05	0.00015915861877147108	0.000563025358133018	0.0012300939997658134	0.0004994354676455259
MAGED2	0.00031521779601462185	0.00017655854753684253	4.359119338914752e-05	0.00016993105236906558	0.00017870610463432968	0.002227386925369501	0.0014643458416685462	4.171357795712538e-05	0.00034265773138031363	0.0002440704993205145	9.279780351789668e-05	4.425239603733644e-05	0.0003026493068318814	0.0002541349094826728	0.0001967192074516788	0.00019270271877758205	4.3086613004561514e-05	4.9425078032072634e-05	0.00017536402447149158	0.00011372241715434939	0.0003676980559248477	0.00019398596487008035
MAGI1	0.0004796883149538189	4.694071321864612e-06	3.937372184736887e-06	2.3582226731377887e-06	2.2343540422298247e-06	2.1646195818902925e-05	0.0008013706537894905	1.218441070705012e-06	6.387552275555208e-05	5.314075679052621e-05	1.549037369841244e-05	2.484327069396386e-06	1.9762610463658348e-05	3.8732814573450014e-05	9.923314064508304e-05	0.0013354229740798473	8.731043976695219e-07	5.182558311389585e-07	0.0002894076460506767	9.433281320525566e-07	3.441924854996614e-05	0.00011552034266060218
MAL	5.639075766339374e-07	0.002271123928949237	2.4340988602489233e-05	4.232084393152036e-05	0.00047712010564282537	2.1414371076389216e-06	1.7410588952770922e-06	9.634045454731677e-07	3.04225213767495e-05	6.55896883472451e-06	0.0015760535607114434	3.272015476341039e-07	7.269489287864417e-05	1.4221451465346036e-06	4.6516575480382016e-07	3.534327106535784e-07	1.1253493994445307e-06	4.434912739270658e-07	1.7025697616190882e-06	2.7580363166634925e-06	4.0571629256191954e-07	4.428592092153849e-06
MAL2	7.262884764713817e-07	8.283325769298244e-06	1.3953048437542748e-05	2.3114762370823883e-06	1.0461052397658932e-06	0.0007934282766655087	0.00019755044195335358	2.6187586854575784e-07	4.3133360350111616e-07	2.043382301053498e-05	1.1705058113875566e-06	1.7479472091963544e-07	4.144952072238084e-06	1.2887242917258845e-07	5.728414635086665e-06	6.706960448354948e-06	7.446299150615232e-06	1.0565574939391809e-06	2.036681735262391e-06	3.54824237547291e-07	9.309146093983145e-07	0.0002426169376121834
MALAT1	0.0008578345295973122	0.0031232659239321947	0.00017213463434018195	0.0008969488553702831	0.0007328980718739331	6.198800110723823e-05	0.0021149369422346354	0.0007062235963530838	0.00021222824580036104	0.0037826551124453545	0.001405732473358512	0.00027165861683897674	0.000905216671526432	0.00048459836398251355	0.0005584825994446874	0.00047698963317088783	0.0003046224301215261	0.0008984192973002791	0.00024056695110630244	0.000695324910338968	7.205789006548002e-05	0.0001282445009564981
MALL	4.712817826657556e-06	4.0172280932893045e-06	8.227458238252439e-06	5.244904173196119e-07	5.216410272623762e-07	6.333991041174158e-05	5.6832886912161484e-06	8.813101999294304e-07	1.4469090274360497e-05	0.0008733387221582234	4.903150170321169e-07	3.433599431446055e-07	1.2590789992827922e-05	4.986776184523478e-05	2.0172801669104956e-05	0.0009971556719392538	1.8151225731344311e-06	5.601777388619666e-07	0.001791880582459271	7.317791187233524e-06	0.00018774821364786476	0.0013056870084255934
MAML1	0.00012549897655844688	0.0005777894402854145	0.00016394189151469618	0.00024243054213002324	0.0001691361831035465	0.0001093745740945451	0.0004663307627197355	0.00040005819755606353	9.133514686254784e-05	0.0008050029282458127	0.0002407721331110224	0.0002096794924000278	0.0008291940903291106	0.00011255109711783007	0.000290490424958989	0.00018592883134260774	0.00010721017315518111	0.00021428194304462522	0.0001651132624829188	8.668808004586026e-05	0.00011142445873701945	0.0001182379201054573
MAN2B1	0.00016572588356211782	0.00046278428635559976	0.0001439917687093839	0.0002374064497416839	0.0005858726217411458	0.0002575272519607097	0.00021185455261729658	0.0005373287131078541	0.00014434040349442512	7.908525003585964e-05	0.0009597477037459612	0.0014661132590845227	0.00045074010267853737	0.0001811410184018314	0.00015902487211860716	7.680101407459006e-05	0.0004354488046374172	0.0007198480889201164	0.00018265082326252013	0.001153046963736415	0.0001633207721170038	0.00020612694788724184
MANBA	0.00010339513391954824	0.0005905774887651205	6.691686576232314e-05	0.00023413437884300947	0.0002723372890613973	5.9936995967291296e-05	0.0002840778324753046	0.0003360392583999783	6.129474786575884e-05	0.0009684307151474059	0.0004149363376200199	0.0005969171179458499	0.00036666382220573723	0.0001261132420040667	0.0003024417965207249	5.432107354863547e-05	0.0003819045377895236	0.0007677277317270637	8.167212945409119e-05	8.064843132160604e-05	6.172211578814313e-05	3.932649997295812e-05
MANEA	0.0002457894152030349	0.0003720296954270452	0.00014717468002345413	0.00033830414758995175	0.00015773151244502515	6.798901449656114e-05	0.0003368294273968786	3.998711326858029e-05	0.00010729498171713203	0.00011268824891885743	0.0002709374821279198	9.160847548628226e-05	0.00015381693083327264	0.00018353169434703887	0.00015060823352541775	8.485115540679544e-05	7.285987521754578e-05	0.0001672756770858541	6.240375660127029e-05	0.0013041073689237237	5.671523467754014e-05	5.546375905396417e-05
MANF	0.0003000678843818605	0.00033548992360010743	0.0003576752496883273	0.0005831193993799388	0.0005550023633986712	0.0004439835902303457	0.0001451296266168356	0.0003322879783809185	0.0002493549254722893	0.0002747862017713487	0.00021670664136763662	0.0003413028607610613	0.0006115862634032965	0.0002718862087931484	0.0003586791572161019	0.00041007259278558195	0.00046822140575386584	0.00015726822311989963	0.00033616117434576154	0.002824789611622691	0.0009147319360636175	0.0004657077952288091
MANSC1	1.2841759598813951e-05	2.9465514671755955e-05	4.9381551434635185e-06	1.1795838190664654e-06	6.284676146606216e-06	0.0003146097296848893	0.00029053573962301016	4.858275497099385e-05	0.0001921819639392197	0.0002349734422750771	1.7070826288545504e-05	4.850922778132372e-06	1.551915738673415e-05	9.327223233412951e-05	2.259472239529714e-05	0.0008294130093418062	4.435501068655867e-06	6.2925496422394644e-06	0.0006518180016428232	1.0522415323066525e-05	4.474273737287149e-06	0.00032262669992633164
MAOB	1.6831880202516913e-05	2.3994803655114083e-07	2.7233029413764598e-06	6.936082627362339e-06	2.833034500326903e-07	3.5377695439819945e-06	5.289683031151071e-05	0.0038698744028806686	0.00011237637954764068	3.5708846553461626e-05	4.672060640587006e-06	2.4789696340121736e-07	6.721157205902273e-06	0.00015008253103587776	8.998792509373743e-06	7.562774953839835e-06	1.6454872593385517e-06	4.899005580227822e-05	4.688333865487948e-05	7.761278197904176e-07	1.7993388610193506e-05	0.0005853297188878059
MAP1A	0.0006455390248447657	4.6361587010324e-05	9.177597348752897e-06	4.397958946356084e-06	1.9312501535750926e-05	3.167449904140085e-05	1.871366475825198e-05	0.00013650603068526834	0.0004991772584617138	0.0002557661500759423	1.9995333786937408e-05	2.4462942747049965e-06	8.857748616719618e-05	0.0009773268830031157	0.0007837321609258652	4.308972165745217e-06	4.015202648588456e-06	0.00047001068014651537	1.0603830560285132e-05	1.61175867106067e-05	0.0005873151239939034	3.9652513805776834e-06
MAP1B	0.0018564092461019754	5.79655261390144e-06	6.3471857174590696e-06	7.717516155025805e-07	1.3678728691957076e-06	4.5458259592123795e-06	4.204301876598038e-05	2.059961161648971e-06	0.002292494522407651	0.00018168521637562662	2.8868564641015837e-06	2.285376240251935e-06	3.9851242036093026e-05	0.0007424483774229884	0.00031811188091523945	0.0007322155870497227	1.4141437532089185e-06	2.210386810475029e-06	8.358868944924325e-05	1.3577985100710066e-06	0.0005905564757995307	0.00015756842913106084
MAP2	0.0015638192417100072	4.5255228542373516e-07	1.7564045720064314e-06	1.808103178291276e-07	4.505103561314172e-07	6.475018835772062e-06	0.00010113637836184353	1.4579997298369562e-07	0.0004252525686752051	3.247326458222233e-05	2.162874579880736e-06	2.2873796297062654e-06	7.3702526606211904e-06	4.7203575377352536e-06	2.6091700419783592e-05	4.6052471589064226e-05	7.689991434745025e-06	1.8541706594987772e-05	1.954843901330605e-05	3.954997964683571e-07	4.661269031203119e-06	0.000127386738313362
MAP3K1	0.0001269198110094294	0.00045067170867696404	7.894042209954932e-05	0.0001652699284022674	0.00025005912175402045	7.871558045735583e-05	0.0005560408462770283	0.00022059869661461562	6.426752224797383e-05	0.0001701159490039572	0.0009006286272779107	0.00041847495594993234	0.0004377352015580982	4.428358806762844e-05	1.4651061974291224e-05	0.00018907869525719434	0.00020613556262105703	0.0009008844499476254	0.00019642512779682875	0.00011958870891248807	1.2345813047431875e-05	6.936411955393851e-05
MAP3K11	0.00010906947136390954	0.0007988112047314644	0.00025499469484202564	0.0004924124223180115	0.0003786014567594975	0.00023947202134877443	0.0004397326265461743	0.00027178190066479146	7.954626198625192e-05	0.0003072870022151619	0.0005840330268256366	0.000561916152946651	0.0001448230614187196	8.905205322662368e-05	9.699965448817238e-05	0.0010362928733229637	0.0002964319719467312	0.0003282178658992052	0.0009774115169420838	0.00014791404828429222	4.871268174611032e-05	0.00020258485164958984
MAP3K7CL	0.0014350063866004348	0.00017021718667820096	1.3363596735871397e-05	9.733244951348752e-05	5.27438496646937e-05	2.2120409539638786e-06	7.526907575083897e-05	5.332985438144533e-06	0.002870881697162986	4.577722938847728e-05	0.00019394035916775465	2.9601749702123925e-05	2.9415918106678873e-05	3.2540897336730268e-06	5.8381265262141824e-05	6.972401024540886e-05	7.466664828825742e-05	0.00013795886479783803	1.780016827979125e-05	3.0333221729961224e-05	3.659619324025698e-05	1.3978116157886689e-06
MAP3K8	0.0001709233911242336	0.0001326749479630962	0.00016117715858854353	0.0006566456868313253	0.00037750715273432434	5.3836050938116387e-05	0.0009157932945527136	0.0004095804470125586	0.0001901731448015198	0.00024703345843590796	0.00028606370324268937	0.0004943971871398389	0.00013336128904484212	9.916821727529168e-05	6.46135158604011e-05	7.961485971463844e-05	0.00035921751987189054	0.001005095662549138	0.0002253636484965682	0.00014587293844670057	5.051469634054229e-05	6.31730435998179e-05
MAP4	0.0006127000669948757	0.00029399385675787926	0.000310793548123911	0.0006714974297210574	0.0002742063661571592	0.00016716601385269314	0.00043146952521055937	0.00015629584959242493	0.000653651135507971	0.0010113611351698637	0.000352770381141454	0.0001799991587176919	0.00034558537299744785	0.00036765122786164284	0.0009497880819253623	0.0006371516501531005	0.00021863348956685513	0.00015245901886373758	0.000348527857568115	0.0001052260267897509	0.0007585814455524087	0.0001963305548997596
MAP4K2	4.769029328599572e-05	0.0010834557469934225	0.00016519073687959462	0.0002080216072499752	0.0006408542976714671	0.00013761065201833844	0.00010277509136358276	4.6251378080341965e-05	2.383349055889994e-05	0.000363852916052565	0.000967999454587698	3.741040200111456e-05	0.00017306783411186188	9.305776075052563e-06	7.996087515493855e-05	0.00019232591148465872	0.00010709989146562293	0.0005981731228530407	1.302742566622328e-05	0.00013475083687808365	3.431930235819891e-05	5.809288995806128e-05
MAP4K4	0.0006391570204868913	0.0004389089881442487	0.00015199639892671257	0.0001810483809094876	0.00016346311895176768	3.2127743907039985e-05	7.33430206310004e-05	7.110780279617757e-05	0.00010087892587762326	0.0011666278587654233	0.00038016910548321903	0.00017584794841241091	0.00040823325980454683	0.00035340606700628996	0.0008503227727487683	0.0009474019752815366	0.0001568903389852494	0.00034487282391637564	0.0003906046331394464	5.2197698096279055e-05	0.0006577866151928902	8.437650831183419e-05
MAP7	0.00012267725833225995	4.3672669562511146e-05	3.98743650293909e-05	7.52055848352029e-06	2.5865974748739973e-05	0.0011763711227104068	0.0021765511482954025	3.654518150142394e-05	3.154244404868223e-05	0.0005491323536261916	7.62997442507185e-05	6.458404823206365e-05	1.2191404493933078e-05	1.5201697351585608e-05	1.4815725990047213e-05	7.130610902095214e-05	8.070820331340656e-05	4.6540648327209055e-05	3.450373696978204e-05	2.5886070943670347e-05	1.392611284245504e-05	0.0003502045583445579
MAP7D3	0.0006133697461336851	0.00026319269090890884	0.000115894217742607	0.0003120264445897192	0.00019708770560100675	4.7221161025845504e-07	4.645815806725295e-06	0.00022530827845912427	0.00102266576141119	0.000736104033421725	0.00035061288508586586	0.00010086400288855657	0.00017870844749268144	0.00032831565476953983	0.00024164057685993612	0.00016864218923728913	6.72954847686924e-05	0.00015867453475948423	0.00022524537052959204	6.702134851366282e-05	0.00014483221457339823	0.00010279635898768902
MAPK11	7.161036137404153e-06	0.0002228347584605217	5.0722646847134456e-05	0.00021039250714238733	2.8256239602342248e-05	1.4984443623689003e-06	7.883861144364346e-06	1.0184919574385276e-06	1.000660085992422e-05	0.0001860088959801942	0.0002848849690053612	4.354462362243794e-06	2.4693974410183728e-05	3.895178815582767e-05	0.00010310087964171544	0.001058641355484724	5.847347892995458e-06	1.2354205864539836e-05	0.00048151068040169775	1.0201657460129354e-05	8.244238415500149e-05	2.3171802240540273e-05
MAPK12	2.5312516299891286e-05	2.778760426735971e-05	4.2419454985065386e-05	7.831734546925873e-05	1.852030254667625e-05	4.023158453492215e-06	9.909868822433054e-06	5.20870162290521e-06	5.17720945936162e-06	0.004470532294362783	3.089768870268017e-05	7.846910193620715e-06	2.761619907687418e-05	5.742054054280743e-05	0.0001687533367658034	0.0005450067110359669	1.2342037734924816e-05	5.5409514061466325e-06	0.00036872929194942117	3.4547800169093534e-05	0.0002445697027724236	0.00027488855994306505
MAPK3	0.0002613695396576077	0.0005716333398595452	0.0001874002773547545	0.00017775715969037265	0.00012822759163100272	0.00031191197922453284	0.00028626067796722054	6.633967132074758e-05	0.0001813951530493796	0.00016007940575946122	0.00014256962458603084	0.0001736208505462855	6.255746848182753e-05	0.0003905819321516901	0.00018443731823936105	0.0007916292524896562	0.0001881531352410093	5.083668656880036e-05	0.0008280551992356777	1.8279255527886562e-05	0.0002657653531059623	0.00017254773410968482
MAPRE1	0.0001698607811704278	0.0003314750792924315	0.0005207539070397615	0.0007394169806502759	0.0006014487007632852	0.0003795834199991077	0.00013806061178911477	0.0006966824876144528	0.0003343910211697221	0.0003216074837837368	0.0004583083209581673	0.0003892651293426752	0.0003373328363522887	0.00011997370165772736	0.0001654143852647394	0.00021982450562063605	0.0005090818740427494	0.0003083303163293749	0.00030965020414441824	0.00019559930660761893	0.0003732730692718178	0.0003140117914881557
MAPRE2	0.000452812178991735	0.0007192429038695991	0.00017117145762313157	0.0008670034003444016	0.0004350863164290786	5.033755314798327e-06	1.7258073057746515e-05	0.00023519627575296909	0.000651207403279841	0.0002606005873531103	0.00041071142186410725	0.00017081746773328632	0.00018162837659474462	0.0001243899023393169	0.00010002070484915748	0.0003483346663415432	0.00010727989865699783	0.0005240934551693499	0.00017014316108543426	2.0737668819492683e-05	0.00018960890884045511	8.931582851801068e-05
