Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14
MYH9	0.0003664015093818307	0.0008979859412647784	0.0009283717372454703	0.00020426022820174694	8.738610631553456e-05	0.0003404721792321652	0.00024917017435655	0.0014121591811999679	7.220589031931013e-05	0.0011814458994194865	0.0006993008428253233	0.0001861592463683337	0.00025952968280762434	0.0009954659035429358
MYL6	0.0010187369771301746	0.0008813855820335448	0.0010289524216204882	0.0012436779215931892	0.0008031043107621372	0.0006793263019062579	0.0017829032149165869	0.0013933945447206497	0.0005376211483962834	0.0016671712510287762	0.0011323257349431515	0.0009510974632576108	0.0013180467067286372	0.001971780089661479
MYL9	4.923304004478268e-05	1.8599754184833728e-05	7.967066630953923e-05	1.8330796592636034e-05	1.2603760296769906e-05	1.127106497733621e-05	0.0007350639207288623	0.0008128181798383594	0.00011752166028600186	0.0027427684981375933	4.913868906442076e-06	4.912478743790416e-06	3.834602921415353e-06	2.5059264316951158e-06
MYLK	0.00017960721743293107	1.1661931239359546e-05	0.00012997516023460776	7.681983697693795e-05	7.77388322603656e-06	7.886666935519315e-06	0.0010367955546826124	0.00041442314977757633	5.249590685707517e-06	0.0019273110665380955	6.4027799453469925e-06	4.714211627288023e-06	5.78476920054527e-06	2.596878630356514e-06
MYO1B	8.25630413601175e-05	2.0656550987041555e-05	0.0006983016501180828	0.0002578773710411042	9.127904377237428e-06	2.8035830837325193e-05	3.170307172695175e-05	0.00041671720100566745	0.00024655519519001245	0.002444126410409808	2.067388777504675e-05	2.1505456970771775e-06	4.394855295686284e-06	1.369645178783685e-05
MYO1C	0.0003432910598348826	0.00018308911239728332	0.0007931460859254003	0.0006130915135145187	0.00017135855159722269	0.00017129820480477065	7.17134025762789e-05	0.0008442056714557111	0.0003898476716130972	0.0009323605336248875	0.00010440382175147533	9.901965677272528e-05	0.00017701003525871783	0.00012137350131524727
MYO1D	0.0001073043022188358	0.00021607210510410368	0.00027169211534783244	8.791803702479228e-05	0.0003640324284788221	0.00010218085662927479	0.00011592417286010459	0.001293221372179687	8.608647476648912e-05	0.0002995113027282059	7.428949174936861e-05	0.00014136856771074235	8.891713514458388e-05	3.9731057768221945e-05
MYO5C	7.134464976843446e-05	5.0655213271966204e-05	0.0007788791554048657	0.0008293447317555547	2.3801068891771138e-05	1.4274675777414814e-05	1.125190010498045e-06	1.0089955821968033e-06	1.796421747712884e-05	1.9206029264751123e-06	5.005647835787386e-06	9.564503670844715e-06	3.4896606848633382e-06	5.295631126500666e-05
MYO6	7.315478433156386e-05	0.00029222978628240526	0.0004614666395355016	0.00125593482516706	3.7083602364873514e-05	1.0188051419390831e-05	1.0024620678450447e-05	0.0002891564217861742	4.582310430123471e-05	0.00020934546773787588	6.455661059590057e-05	9.224501991411671e-05	7.1430144998885226e-06	6.694991316180676e-05
MYO7A	2.4055201720329933e-05	1.956644882739056e-05	8.66297250468051e-06	1.3314627722138539e-05	1.520168279967038e-05	8.75955811352469e-06	2.2939035261515528e-05	2.487745689450094e-07	2.4574219423811883e-05	6.298232619883493e-07	9.057441729964921e-07	8.129859452310484e-07	0.00016843195771798491	0.0007758443243801594
MYO9B	0.00016146217240020633	0.0011436525965109468	0.00026182798319496214	9.470298391534016e-05	0.00011138795525766909	0.00037363485898822546	0.00012901010632049292	0.0003688168653752655	3.689838194986805e-05	0.0001895440072985366	0.0002915631339419633	0.00037726180744357407	0.0007621099357493222	0.0005570445791818202
MYOF	4.4816319132223725e-05	2.8980830393265933e-05	0.0003713547484949231	0.0006028616917319596	2.401072379143443e-05	9.76419778453419e-06	2.4358188966289163e-05	0.001177887781523168	9.651538130128756e-05	0.0003926338395103812	9.819808838074096e-06	3.285659204266267e-06	0.00030129574588499963	1.590942520124372e-05
MYOM1	2.3924327251734212e-05	0.0005235180724412203	2.0562021063597058e-07	2.2498184989672154e-05	7.997360626177397e-06	4.17312867284636e-06	2.6668785721994936e-06	5.0275339162908494e-05	0.00023343399516306818	0.0009021545993164182	6.08652544542565e-06	5.7746738093555905e-06	7.560352059954312e-06	4.6896789172024e-06
MYRIP	6.25310858595185e-05	2.231312237199745e-06	0.000760922150220722	0.00031421356834471226	5.472054544952698e-05	6.883053060846578e-07	3.189446999840584e-07	6.152457387997856e-08	2.8171720600767003e-07	1.7366600104651297e-06	6.613677783207095e-07	1.6382687135774177e-06	2.394187958998373e-07	4.024104214295221e-07
MZB1	2.1281655335769756e-06	4.214939326629974e-05	1.828750981758276e-07	7.037750037852675e-05	0.009779145009815693	0.00012846110621467233	1.7969614418689162e-06	2.1103559788571147e-07	3.6705539969261736e-05	6.37498089872679e-07	6.305867827904876e-06	1.4799062455495005e-06	1.8941732378152665e-06	9.575657895766199e-05
MZT1	0.0012716952478513122	0.00026152844657190144	0.00014326667587738484	0.0005231761606410146	0.00024627457605674863	0.0004484331584535539	0.00026380750932730734	0.00012839402188546956	0.0002745229285210371	0.00011159681162098423	0.0005681386683136225	0.0002743343648035079	0.00015506571799051017	0.000617622397840023
N4BP2L2	7.031113636912778e-05	0.003281247103586793	0.0004509701393544674	0.00045444941497407854	0.00035702166496776044	0.0005636720452457666	6.766004662495106e-05	0.0005011201137676835	0.0004120928642805666	0.000419361749663949	0.000866645248606801	0.0004216466913931072	0.0002232283732155338	0.0008567694458179176
NAA38	0.0009542591869831085	0.00033973262179642916	0.0008237367146648467	0.0013657516101375222	0.0006868148921057582	0.0004437232273630798	0.0015375643270090222	0.0004521305672824383	0.00048403191613033414	0.0002621485909912735	0.0006695888587273657	0.0003938544250559062	0.0003930327366106212	0.0006905231275595725
NAB1	8.037161023821682e-05	0.00012629639240913093	0.00022660700778942555	4.802968032890931e-05	6.312863843049854e-05	3.8323807530105114e-05	2.5588329663150944e-05	0.00018157418526243418	0.00022557553893420845	0.0006641600630246103	9.415714885108173e-05	7.315806578844786e-05	0.0001246681495103985	0.0005505223525688052
NABP1	1.187385987577727e-05	0.0008215564303100109	2.9164153602323495e-05	2.3479951778426766e-05	0.0001275854156119749	0.00020211217633914202	3.601704156608321e-05	0.00011200743756489828	0.00015175864973571151	0.00020010388107039034	0.00028360806754790246	0.0002119919372489676	0.0006985104409977794	0.0004402216582093388
NACA	0.00034286786103621125	0.0012376491213217378	0.000729694904293865	0.0016817697323858738	0.0009794937213882804	0.002164863981306553	0.0026580258272588253	0.0005535610835067928	0.0020881425589323044	0.0008805064717307687	0.004297731909900904	0.0017217814456671476	0.0007201970438472927	0.0014721404295414686
NAGA	0.0002448020677547902	0.00024163916532415897	0.0001675269304541871	8.211708336602896e-05	0.00022120009816717356	0.00010089805437019095	0.00012766722647938877	0.00023591895296704024	0.00013875821605324745	0.00010998573270626366	0.0001433421130059287	0.00010952962475130334	0.0009551710681989789	0.0002880722167901695
NAGK	0.00022177754726726562	0.0004056167381349951	0.0001577549264766276	0.00023210003564599901	0.00030996452551335096	0.00043567767716012895	0.00026340456679463387	0.0003776786325033754	0.00011303585779387504	0.00028860504971817136	0.00021443050354719162	0.0002235123683931306	0.0009608089458197355	0.0003023743338417262
NAIP	7.169561285991222e-05	0.0008345464011654258	0.0001427063689334318	0.0001887983817141503	4.2636173020582646e-05	0.00013211586338002235	1.1057283700210974e-05	0.00012472542584873736	8.005020936252549e-05	9.658533235779032e-05	0.0001483589003328234	7.483635272365063e-05	0.0013581439852714539	0.0001264371967408806
NAMPT	0.0001601301337359473	0.00012747489381581545	0.0003155046433676034	0.0004072849696967751	0.00010597615619190037	0.0001163454944617115	0.0004661204875446856	5.516604142030701e-05	0.00021566773648373783	0.00014977181854192168	0.0001151341712102294	0.00011735109001165256	0.0008974302327260375	0.00035864542587660253
NAPSA	4.7644284677517135e-06	2.9269633614603663e-06	3.369938895048108e-06	9.200506610795856e-06	1.1581782018765807e-05	0.0024453436490148306	1.7960844616027316e-06	5.194050118006999e-06	5.186242560739629e-06	4.048450591653818e-06	2.1871649096283363e-06	4.108611847186694e-06	0.00016374781262129545	5.309068001224659e-06
NASP	0.0010462653590366244	0.0006032198434695601	0.00041392320417799056	0.0002848589501809329	0.00016112354933284223	0.0004491247527766973	0.00017526566807646304	0.000186300982022658	0.0002742793585639447	0.0002481496485415846	0.00032245804322883487	7.050210842862725e-05	0.00019618545775301754	0.0005171357188373804
NAT1	1.8092026948579587e-05	2.8776963517884724e-05	2.5744833692442626e-05	0.0020715089049190283	1.1988779078819789e-05	1.925500873767305e-05	3.996201485279016e-06	1.756532037688885e-05	3.2633270166115835e-05	2.1742278477177024e-05	5.5071832321118563e-05	2.94656401820248e-05	1.8065944459522143e-05	5.41703229828272e-05
NAV1	0.00034593616146594286	5.325719030224718e-05	0.000566686037927866	0.0003163590154144913	4.733992682304233e-05	1.983537367777899e-05	0.0002907348389271647	0.0009493724792264402	0.0004304738831706345	0.0003359364054631442	3.8749174564145505e-05	0.0004942247760482132	0.00019005937792826444	5.118235549161909e-06
NBL1	4.3751253542723134e-05	3.1499817850999534e-05	4.524242103798315e-05	3.304349593236111e-05	3.2418915907328483e-06	5.823893388878787e-06	3.054823537240736e-05	0.0015686936676502228	0.00012703514948952943	0.00010602159454720095	1.637001332710497e-05	3.8327593756548595e-06	6.498054972325917e-06	0.00012357471860013902
NCAPD2	0.0017810374265536666	0.0002722304780036211	8.088374306680635e-05	0.00012271081504877657	6.435444811359048e-05	0.00019178840739186853	3.824755913228728e-05	0.00014038148219697177	6.557181768584996e-05	0.0001336930290563032	0.00020092180056963116	4.3112919229315594e-05	7.191274926299229e-05	0.0002984475577250123
NCAPD3	0.0009587126551195979	0.0007977205095812678	8.869996236171573e-05	0.00019163543765898794	0.00011491799523355439	0.00011948174505960196	1.304580564465141e-05	6.417008262360469e-05	8.525449084118009e-05	0.00012818512914236635	0.0002497897366993129	5.71506934647914e-05	8.843914838507771e-05	0.00031630415469408035
NCAPG	0.0025082663632929325	5.103339049128408e-07	7.189601092250086e-07	1.716185397526715e-05	1.3976622540212702e-05	8.490256959703402e-07	2.77842377727211e-06	5.451075821838458e-07	4.645662272650952e-07	3.446323262323858e-07	9.990422995542758e-07	2.4223652417276753e-07	6.968378329474945e-06	2.2364423784893006e-05
NCAPG2	0.001480047358199954	3.937864676117897e-05	5.166812479728833e-05	0.00012172487186035141	8.744541264604777e-05	3.749447932932526e-05	5.9037087339675054e-05	6.387798202922568e-05	0.00013023812789469957	3.7172201700741425e-05	0.00016386364586651325	6.549332465510815e-05	3.031252526852768e-05	0.00017860041407402605
NCAPH	0.0027073565870523453	2.652393504831707e-06	6.970282129259431e-07	2.469978880981216e-06	2.4455634047626518e-05	5.049722631156328e-07	6.330523660835752e-07	9.759901331563015e-07	3.838482598439441e-07	1.389956310049456e-06	1.678571425145492e-05	3.134667565518612e-07	2.4308816136908717e-05	0.00015316114877350628
NCAPH2	0.0006347349262796342	0.00043855971307493746	4.433792855706997e-05	8.367927512153983e-05	0.00023703915940131992	0.00018649245612323284	0.0002977185940835625	0.00016171780589502305	0.00018217801698483527	0.0002042173728113994	0.00030748877907171845	4.958698264090344e-05	9.412364306626841e-05	0.0003741577093023807
NCF1	6.12626672591432e-06	0.0004896436003036797	7.937223017506767e-06	1.0454340326759848e-06	0.0008977176621556282	0.0029925804119557142	1.3781816960545257e-05	5.822366233587672e-07	5.63041066925507e-06	1.4502177236863645e-06	0.0007057175971567631	0.0005593817331828177	0.0007363168406300247	0.0003097986918874085
NCF2	5.329605755832745e-06	5.176004833629122e-06	3.2050598974819877e-07	4.0525779354538827e-07	6.680517981294543e-05	0.00016854022396728396	1.7812886881074519e-06	2.198687525378773e-06	1.262164551008027e-05	3.0854538636049256e-05	1.2055427760060411e-05	2.5298200512224867e-07	0.0017416346818208694	1.3120514267939143e-05
NCF4	3.5723676319321385e-06	4.9802034482127056e-05	1.3876881439500721e-06	1.7007089070375514e-07	0.0010121259838342667	0.0011586404871195555	4.617682407115353e-06	1.8869437212742923e-07	4.293372512620408e-06	7.623872875228699e-07	0.00016493663133587688	0.0009626257815398276	0.0008166213519871235	0.000864434230607003
NCKAP1L	7.175588962127222e-06	0.0008000045781955123	7.257551146722108e-07	1.3428605427634466e-07	0.0001559741358505562	0.0006176974857226014	3.8848684198455885e-06	5.831509497511433e-07	4.011744294984965e-06	1.2552841326396447e-06	0.00034520617919042706	0.00037845326005481184	0.000778252084273845	0.0007698085391893983
NCOA3	9.999934991355985e-05	0.0008591221994720399	0.0002555530227255076	0.00018522895697969943	0.0005871885805390775	0.0008808301645331085	6.612470315303653e-05	0.00018257639021612704	0.00014613743405789137	0.00013963731180410832	0.00028418682632036507	0.00010821923206094652	0.00018674843886401504	0.0005842969403602183
NCOA4	0.00018839468248188496	0.00033756575430743396	0.00029001859365962446	0.00042987585766240954	0.0001598351518623531	0.0003319527895655483	0.0001722498855087906	0.00020284121274016798	0.0004140095552429557	0.0002894371282309294	0.0004407219821587205	0.001211325521580875	0.0007577826036140323	0.0005259583704173565
NCOR2	0.00020544553990475833	0.0003724716661963612	0.00017913350893650204	0.0004869011463597417	0.00011643546167761087	0.00016658351523801684	9.839195263339207e-05	0.001145266811363399	0.00026396766770631075	0.00024884036974981427	0.00016164967382792383	0.0002949332119897008	0.0005024098209105432	0.00036679732147604227
NCR3	2.7583980681811227e-06	0.001260934630408883	3.53581526724156e-07	4.980408263577374e-08	1.3143398064130452e-05	0.0006907425122335553	5.635728484776337e-06	1.7386359729698597e-07	9.555824362905696e-07	3.610709882195806e-07	0.00010338614083593711	2.3642367523279972e-05	8.521471386302437e-07	0.0005259431782178581
NDC80	0.0016125375404953957	5.091057118988829e-06	7.201535936474102e-06	1.8186435113420885e-07	5.973840961814858e-05	1.6696625607437454e-05	3.1866627523413626e-06	1.8922013623523526e-05	2.243822382297367e-05	0.00011758256732719019	5.0669870688579977e-05	1.8146471120417118e-05	7.204293069662526e-06	0.00030188122764229774
NDFIP2	8.630014053778723e-05	0.00010512560402275994	0.00011941575212404132	0.0002882837725337595	0.00020976514497306198	2.0902087271679193e-05	0.0001099710279959254	0.00015087611973285675	0.00015288637951016426	0.00012481676822062582	0.0001824831124395132	0.0006977921002544463	1.3244329238659702e-05	0.0007207775488495827
NDN	1.1325381819915492e-05	9.420639798918273e-06	0.00014073944475967437	6.11737789313338e-07	3.2825255402713083e-06	4.16695729654748e-06	9.503207365924027e-06	0.0005390783189795911	0.0012344358256086707	0.000592507713008672	2.13892781175673e-06	3.099245805060491e-05	2.582851448096335e-05	2.995708427988575e-06
NDRG2	0.0001518596545793116	6.217796180862933e-05	0.0002477251982782036	0.0001753086398821324	1.3961362128611654e-05	2.2048681785236113e-05	0.00014855318295303732	9.08063884708099e-05	0.0006604886730201542	0.0008526570745743811	6.797793321311474e-05	0.00019559891370590776	0.00022050175175536424	9.490407137491275e-06
NDST1	9.42736878641881e-05	2.3788894395693205e-05	0.0012773002963513136	0.0002652579278219491	5.1159873692085966e-05	1.753319702402223e-05	2.385660081927199e-05	0.0004130718298256397	0.00015898763376753777	0.0002066016459139064	1.2936166058352683e-06	5.6216580560430884e-05	0.0001682753791101277	8.6686225131416e-07
NDST2	9.706236596684903e-05	9.975564171327278e-05	3.014399226231035e-05	4.1330535168526694e-05	8.30614662845619e-05	0.00011502888082759455	1.578495721332729e-05	7.553006435045972e-05	0.000138202725793235	5.283877544570714e-05	0.0002788289566524327	0.002440208336338401	0.00017206718621309847	0.00015336806245613843
NDUFA4	0.0007834630087018013	0.00043594191083684564	0.00040313942008651793	0.0015065382467582822	0.0009729308658279479	0.0006368431495502591	0.0024250857532024384	0.0005705830408260226	0.0007262980216182768	0.0005396367632783949	0.0011077472008764744	0.0009239653591066599	0.0006412843358702958	0.0012495757546275854
NDUFA4L2	6.484750338131562e-05	2.2478805021819426e-06	3.600552645366406e-06	3.522708311720635e-06	1.509220601292327e-05	4.552312930172775e-06	0.0008733938448131084	5.60048783881939e-06	2.3950033209985122e-05	0.0030293830204755068	3.1125684927246766e-06	1.6295020941470284e-06	4.7537432124045154e-07	5.757411827289616e-07
NDUFA6	0.0010570308659225702	0.0004077267658431083	0.00031345419120043516	0.00044125624117441475	0.0007670564227737486	0.0003168341936543584	0.0017234731931239367	0.0003129849210381508	0.00040125657687895	0.0004546288400888443	0.0005053331842646003	0.00034956965828314424	0.0005005766870453954	0.0009452311787754297
NDUFAB1	0.000816616986412555	0.000297143473289907	0.00036078080302104354	0.001087021897546947	0.0008458805386908352	0.000414619455114007	0.0018856676761060953	0.00031319010304287076	0.0005024619749747217	0.000496653257869184	0.0007278489647433162	0.00029120175167918205	0.0005101063288748264	0.0008262427872978151
NDUFB2	0.0010760342702269554	0.0005523979780264199	0.0004684478335548192	0.001764912623912096	0.0006562380003742874	0.0005237277946434915	0.0023691984824836254	0.0004723464953713119	0.0005207197391428053	0.0005521822022274137	0.0008336927276104689	0.0007231241324916482	0.0009238964994437993	0.0009861422004178166
NDUFB3	0.0007840080070309341	0.00027425680309534073	0.00029118568636476994	0.0007224262808449566	0.000777695735450834	0.0004811231920029968	0.0011063572019338608	0.0002229482342954725	0.0003576585149858147	0.0003990159893874079	0.0005679831956513226	0.00032752883271314204	0.0005034442874602973	0.0009575319127179682
NDUFB4	0.0008001370588317513	0.00031149902497418225	0.0004951278679072857	0.0013566131237894297	0.0012223923113197088	0.0005490086041390896	0.001828715787269175	0.00045659710303880274	0.0008138086413964629	0.0006370343035086989	0.0008650771924294531	0.0006415876559913158	0.0005185112240724266	0.0010352109093219042
NDUFB7	0.0007074103923514485	0.0006184133817441761	0.0003975369909312576	0.0011572743533179164	0.0010850531980395317	0.0004326548078097403	0.0020837539341300726	0.0004573154146783054	0.0006863168673589826	0.0007033891160972416	0.0006753298221156001	0.00035396666498854756	0.0005349550046958029	0.0008816898916848004
NDUFB9	0.0007225496228784323	0.00046392178046517074	0.0002717283205129206	0.0014578785048797727	0.00046626810217276216	0.0004389278474263847	0.00220462866127491	0.00020066648721694946	0.0004920402425341308	0.0004104945983272046	0.000837683561258018	0.0003288743318989873	0.00034350890200585127	0.0007132685859687626
NDUFC1	0.0004609281604643911	0.0002332963194930926	0.00043165014358237386	0.0017573260702192783	0.0007253247895278037	0.0003655946347862482	0.0010511414147913456	0.00048783101374283433	0.000768941652495414	0.000416943192249164	0.0007516948389820755	0.00046925919014029205	0.00041547714499756694	0.0009007712942548096
NDUFS8	0.0008637769496999681	0.0004645198641810566	0.0002140897122444585	0.0010049304692074656	0.0007795761339366436	0.00024206758826039732	0.002525463467463851	0.00024209433468058705	0.00038033572491258383	0.00030325280386023223	0.0005467345472425222	0.00035670612123794854	0.00037780796992592514	0.0006781773990951478
NDUFV2	0.000520714616868645	0.00037444918416440487	0.00024564022896811366	0.0013220567489042878	0.0011157552944496274	0.0005599240539595485	0.0009140484035015106	0.00023657198471482843	0.0004591864126268774	0.0004613456840161234	0.0009129070094786584	0.00041320532909594476	0.0005160035216249526	0.0011877829674631357
NDUFV3	0.0002988401101902127	0.0003196219331584871	0.00017711172404233366	0.0011033423943445086	0.0006230998551473022	0.0002051063784165308	0.0008357938495464623	0.00023052480537444353	0.00034002942265942693	0.00025060155894607306	0.00032097785151563585	0.00019411543325986713	0.0004277871048543602	0.0003628147242125124
NEAT1	0.00011410858860472217	0.0008957064128480852	0.00031373658566735685	0.00032219113199971616	0.00026074034394696355	8.725091902306303e-05	4.3234180338913575e-05	0.0005179955624043941	8.694158896105364e-05	0.0001958043285412714	9.85990118351765e-05	0.00040880468441173434	0.0005206941859796643	0.00019495219748932868
NEDD4L	3.607875987654552e-05	2.529636913095601e-05	0.0001393714628648013	0.0013574179029092193	7.987742719706148e-05	5.6633703934494406e-05	2.4532159841328394e-06	5.187478382140398e-05	1.2278487702133134e-05	2.8537551770568825e-06	3.899601870216429e-05	1.712637094897218e-05	0.00012342249101493508	6.242276413104264e-06
NEGR1	3.2120449759531766e-05	1.3093397683405783e-05	4.4501499019133917e-07	1.9461935153231025e-05	2.477657290000934e-06	2.1456620743265375e-05	4.06873514293693e-05	0.0009698679787106812	0.0017751787090674043	3.449818541412242e-05	2.262860562041169e-06	2.936774080808391e-06	5.72610360904946e-06	8.212971351895249e-07
NEIL3	0.0017030761810019612	1.978566217530897e-07	9.035684911395947e-08	2.3824453521115174e-08	5.994206730974838e-06	1.5754397963974043e-07	1.6047918904860126e-07	9.794944588747967e-08	5.608986270999594e-07	1.212953577578446e-07	1.1694131671902142e-06	2.1074541223242704e-07	1.2389331232043332e-06	3.834590461337939e-05
NEK2	0.003925923723727465	2.2049681547287037e-07	4.884231330493094e-08	2.73535579253803e-06	1.3178513427192229e-06	1.218061100871637e-07	3.0097830858721863e-06	4.3704080354700636e-08	1.9160255249062175e-07	1.366208550734882e-07	1.7631927562433702e-07	1.438675241161036e-07	1.2106388567190152e-06	2.191319481426035e-06
NEK6	8.601538138464093e-05	0.0001232993381563574	7.423913484672084e-05	9.351968765258789e-05	0.00016232224879786372	0.0006815512315370142	0.0006226545665413141	0.00038618603139184415	0.00026085565332323313	3.6137895222054794e-05	7.247286703204736e-05	0.0005486945156008005	0.00075690564699471	6.789652252336964e-05
NES	0.00019826092466246337	2.675854602784966e-06	0.0013541702646762133	1.6574715118622407e-05	2.4798135200398974e-05	5.914712915000564e-07	0.0002762807998806238	0.00010684086009860039	0.00044813763815909624	0.000921545026358217	1.4854650771667366e-06	6.10533652434242e-06	5.100117505207891e-06	5.185456188883109e-07
NET1	0.00021249381825327873	2.9043168979114853e-05	0.00021784445561934263	0.00010981550440192223	0.00015439983690157533	5.1620507292682305e-05	0.00046886183554306626	0.00029694553813897073	7.809165981598198e-05	0.0011872572358697653	3.78825789084658e-05	4.645581793738529e-05	3.5069348086835817e-05	9.434122148377355e-06
NEURL1B	0.0013140917290002108	6.777752787456848e-06	0.00047500571236014366	2.678788769117091e-05	2.356539198444807e-06	9.538749736748287e-07	4.199504473945126e-06	1.712909397610929e-05	8.267875819001347e-05	0.0020207504276186228	7.285156016223482e-07	1.4720829994985252e-06	3.7767131289001554e-06	7.551723228971241e-07
NEXN	3.4263819543411955e-05	2.9284045012900606e-05	1.2440790442269645e-06	7.0782689363113604e-06	6.210767878656043e-06	9.931367821991444e-05	7.937057671369985e-05	0.000915166805498302	3.589877815102227e-05	0.0006148781394585967	8.601482477388345e-06	1.964304465218447e-05	0.00010364463378209621	3.073633342864923e-05
NFAM1	3.839580813291832e-07	1.0827524192791316e-06	1.49707616969863e-07	3.989784545410657e-06	1.735995056151296e-06	3.230062475267914e-07	6.112348728493089e-06	8.768302564021724e-07	7.874179573263973e-05	2.6641253498382866e-05	6.894612170071923e-08	1.5505388262226916e-07	0.0010445788502693176	9.535052214459938e-08
NFASC	9.293886250816286e-06	2.480321654729778e-06	6.362761268974282e-07	0.00014527802704833448	3.6986771192459855e-06	1.2441187209333293e-06	4.816952787223272e-05	9.28098143049283e-06	1.2550675819511525e-05	0.0014470509486272931	1.5809590081516944e-07	3.6860618024547875e-07	6.695815386592585e-07	1.4188738362008735e-07
NFATC3	8.89086295501329e-05	0.0013764753239229321	0.00019826844800263643	7.676475797779858e-05	0.0002066832093987614	0.00041307133506052196	8.236790745286271e-05	0.00013088008563499898	0.0002090439957100898	9.402299474459141e-05	0.0005217304569669068	0.00031533942092210054	0.00011816982441814616	0.0008417299250140786
NFATC4	8.722201164346188e-05	2.3603746740263887e-05	1.375257306790445e-05	0.00012182242062408477	1.3726560609939042e-05	8.669589078635909e-06	6.218131602508947e-05	0.0009402288706041873	0.0005441801040433347	0.0008120727725327015	1.3380034715737565e-06	1.6699461866664933e-06	5.340275492926594e-07	2.3224311007652432e-07
NFE2	8.875751689174649e-08	1.4182725749378733e-07	2.1259353388813906e-07	9.325168193186073e-09	2.2766946017327427e-07	1.7968102383747464e-07	1.4947957538424816e-07	4.268516562433433e-08	1.8955451253077626e-07	1.5480176784876676e-07	2.2367734331396605e-08	0.0020653356332331896	0.0003249575092922896	2.473285753978871e-08
NFE2L3	4.823041308554821e-05	0.0001015244924928993	0.00011166734475409612	2.474965549481567e-05	0.00024387739540543407	2.241871516162064e-05	3.6246797208150383e-06	0.00010515319445403293	5.220973434916232e-06	5.984049039398087e-06	0.00010809377999976277	0.0006213719607330859	0.0001415392616763711	0.0003302234981674701
NFIA	5.705701551050879e-05	0.000195585802430287	0.0007536892080679536	0.00022068049293011427	2.615972152852919e-05	1.4925189134373795e-05	2.9382466891547665e-05	0.00019582411914598197	0.002482074312865734	0.0005304329679347575	0.00011037421063520014	0.00032848119735717773	7.150190504034981e-05	1.664923911448568e-05
NFIB	6.131039117462933e-05	2.8232594559085555e-05	0.0013411055551841855	0.0001033288353937678	1.0530136023589876e-05	7.723752787569538e-06	3.3319531212328e-05	0.000264105387032032	0.0008178474381566048	0.0006317062652669847	4.8675651669327635e-06	7.928242666821461e-06	7.5908815233560745e-06	3.204866288797348e-06
NFIC	0.000452220207080245	0.0003484704939182848	0.000569291936699301	0.0011106915771961212	7.063953671604395e-05	7.589103915961459e-05	0.00028048738022334874	0.0011009734589606524	0.0015785193536430597	0.00046095994184724987	0.0003018442075699568	0.00016927886463236064	0.0003453713725320995	0.00017243246838916093
NFIX	0.0004941594670526683	5.245019929134287e-05	4.127301508560777e-05	0.0010859514586627483	1.2622494068637025e-05	3.208244015695527e-05	0.0005808733985759318	0.0007285763276740909	0.0014582725707441568	0.00026472966419532895	2.8841661332990043e-05	6.357950042001903e-05	2.1261745132505894e-05	4.366579560155515e-06
NFKBID	1.7556736565893516e-05	0.0003385125019121915	5.818368663312867e-05	2.3984630388440564e-05	4.4609456381294876e-05	0.0005148503696545959	2.180300907639321e-05	1.383851940772729e-05	2.398372998868581e-05	1.2716845048998948e-05	0.00011238756269449368	0.0001363331248285249	0.00024292008311022073	0.00043372204527258873
NFKBIZ	5.4462514526676387e-05	0.0013472494902089238	7.606982399011031e-05	0.001300433068536222	0.00022356169938575476	0.0002146576443919912	2.586902519396972e-05	9.954754932550713e-05	0.000384165090508759	0.00011760635970858857	0.00036491331411525607	0.0006587006500922143	0.00031446642242372036	0.0002781876246444881
NGFRAP1	0.000441339478129521	1.6872729247552343e-05	0.0005434222985059023	0.0005588629865087569	3.652706800494343e-05	9.89308682619594e-06	0.0014343955554068089	0.0007587487925775349	0.0014250671956688166	0.0006137491436675191	0.000223700946662575	0.0002546605537645519	0.00011272888514213264	0.00018365043797530234
NGLY1	0.0001190016555483453	0.0008325560484081507	0.00011226843344047666	0.00022094779706094414	0.0008354929159395397	0.0007452130666933954	9.04006083146669e-05	9.814056829782203e-05	0.00010037254105554894	0.00011969856132054701	0.00048517133109271526	0.0001564709673402831	0.00017333743744529784	0.0005095633096061647
NGRN	0.00028763001319020987	0.0003464907349552959	0.00025521754287183285	0.0009104508208110929	0.00022041337797418237	0.00034197952481918037	0.0016241392586380243	0.00027639936888590455	0.001034900895319879	0.00045808585127815604	0.0006014307728037238	0.00017848987772595137	0.00013700062118005008	0.000605904555413872
NHP2	0.00070755067281425	0.0003388055774848908	0.0002703653008211404	0.0011752988211810589	0.00036283236113376915	0.0005938710528425872	0.0017720621544867754	0.00021295348415151238	0.0005654841661453247	0.0003428313066251576	0.0007109696161933243	0.0002774501917883754	0.0003303338307887316	0.0006710840971209109
NHSL2	5.951524872216396e-05	0.00036505190655589104	0.0008415621123276651	0.00018602385534904897	4.477838956518099e-05	3.032089261978399e-05	2.5876957806758583e-05	0.00035969412419945	0.00011369973071850836	0.0002443722332827747	0.00014304544311016798	0.00013228073657955974	6.074882912798785e-05	4.331065065343864e-05
