Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11
SCLT1	0.00022169189469423145	0.0001900047209346667	0.00017457226931583136	8.879424422048032e-05	0.0005046283476985991	7.227802416309714e-05	0.0003150838310830295	0.00018494791584089398	0.00024697394110262394	0.00010667820606613532	0.00013284680608194321
SCN4B	0.0011910618050023913	8.195079317374621e-07	9.402498108102009e-06	3.5634849382404354e-07	6.234997727005975e-07	5.0451816946406325e-08	4.532835973236615e-08	6.197994480316993e-06	9.860735872280202e-07	1.8260841898154467e-05	1.3085107184451772e-06
SCO2	0.00015485276526305825	0.00039932713843882084	0.00011367884872015566	0.00019868837262038141	0.000239398650592193	0.000214219035115093	0.00030272098956629634	0.0006183856748975813	0.00010650241165421903	0.0002539419219829142	3.992373967776075e-05
SCUBE2	1.1223740330024157e-05	1.9883627828676254e-06	6.215287157829152e-06	4.014921796624549e-05	3.0720926247340685e-07	0.001287818537093699	1.7597555768134043e-07	4.860816602558771e-07	3.5396035400481196e-06	0.0002603533212095499	3.374329025973566e-05
SDC1	9.797124221222475e-06	0.0009837151737883687	0.000689562875777483	1.2395984185786801e-06	1.5764175259391777e-05	6.276963540585712e-05	3.4035276712529594e-06	2.126228082488524e-06	9.371885312248196e-07	0.0015674000605940819	5.567521839111578e-06
SDC2	0.0006348022143356502	6.186875907587819e-06	4.580432141665369e-05	1.3899217492507887e-06	5.943899304838851e-05	0.00012771121691912413	1.1800473203038564e-06	0.0001012574284686707	7.926860803308955e-07	0.0004443741636350751	4.126546173210954e-06
SDC3	5.6992139434441924e-05	1.978998989216052e-05	1.7710382962832227e-05	0.0003759159008041024	5.4255542636383325e-06	0.00017417223716620356	5.813049028802197e-07	0.0007773347897455096	3.238300791963411e-07	0.00030265707755461335	6.629482231801376e-05
SDC4	2.0689583834609948e-05	1.0188821761403233e-05	3.6224846553523093e-05	1.2718470316031016e-05	0.00023950476315803826	0.0009173439466394484	9.824634616961703e-05	9.298670920543373e-05	8.3607646956807e-06	9.745969873620197e-05	1.3530083379009739e-05
SDCBP	0.00034991384018212557	6.907623901497573e-05	0.00013583365944214165	0.0005860665114596486	0.00019984645769000053	0.00016215357754845172	0.00039939192356541753	0.0012123987544327974	0.00023989996407181025	0.0003587979299481958	0.0003479554725345224
SDF2L1	0.0001971193851204589	0.003808349836617708	0.0019230645848438144	0.00022908129903953522	0.0005468440940603614	0.00024460049462504685	0.0005439921515062451	0.0005930312909185886	0.00013523417874239385	0.00021746064885519445	0.0001642325078137219
SDHC	0.00038254374521784484	0.00034475832944735885	0.00038578727981075644	0.00030719052301719785	0.0005256213480606675	0.001011220971122384	0.0005515583325177431	0.0003600034979172051	0.00025712171918712556	0.0002251657861052081	0.00036314944736659527
SDPR	0.0003345256263855845	6.171603672555648e-06	1.678817716310732e-05	0.0009442481677979231	4.178779988706083e-07	7.619168229666684e-08	4.7211432274707477e-07	3.386397793292417e-06	0.0003460310399532318	3.471698619250674e-06	5.409743607742712e-05
SDS	3.891425990332209e-07	6.686780579912011e-06	4.518903551797848e-06	1.4641126711012475e-07	1.9708926402017823e-07	1.8163459003517346e-07	4.9089578624261776e-08	0.0010240755509585142	9.376495313517808e-08	1.7603969126867014e-07	1.3090691197703563e-07
SDSL	0.00012049582437612116	3.317206210340373e-05	2.2850746972835623e-05	3.583714351407252e-05	2.685227445908822e-05	0.0003793714859057218	7.74609702602902e-07	0.0011946491431444883	3.345910954521969e-05	6.702921382384375e-05	6.991434474912239e-06
SEC11A	0.0005552343209274113	0.0004020519554615021	0.0005089685437269509	0.000571494223549962	0.0005982164293527603	0.0006472540553659201	0.0008249659440480173	0.0006256428896449506	0.0007394551066681743	0.0005089311162009835	0.0013806830393150449
SEC11C	8.088964386843145e-05	0.006908123847097158	0.0037438494618982077	0.00015592690033372492	0.00031150152790360153	0.0004271609941497445	0.0006070957169868052	0.00021399991237558424	0.00022874421847518533	5.489469549502246e-05	0.00014983268920332193
SEC14L1	0.00019137082563247532	0.001667645643465221	0.0007291267975233495	0.0010454051662236452	0.00021811670740135014	0.00011446218559285626	0.0003117646265309304	0.0004291217483114451	0.00025857644504867494	0.00020170852076262236	0.0001253005029866472
SEC24A	0.00014501572877634317	0.0014461445389315486	0.0010280029382556677	0.00023785651137586683	0.00016509326815139502	0.00017441414820495993	0.00027487578336149454	0.00017180350550916046	8.167016494553536e-05	0.00033243620418943465	6.049443254596554e-05
SEC24D	0.0004049678100273013	0.0007521349471062422	0.0005858298973180354	0.0001831264526117593	0.00014520609693136066	0.00020756818412337452	0.0002199427835876122	0.00019803360919468105	8.70844887685962e-05	0.0008178518619388342	0.00010986033157678321
SEC31A	0.00046294511412270367	0.0005426686257123947	0.0005040975520387292	0.00032915835618041456	0.00019647007866296917	0.0003652237355709076	0.0003599525662139058	0.00021284630929585546	0.00021969538647681475	0.001193474279716611	0.0003233612806070596
SEC61B	0.0005758075276389718	0.0037914675194770098	0.0018238718621432781	0.0005714559811167419	0.0007719047134742141	0.0009534945711493492	0.0010641958797350526	0.0007626097067259252	0.0004834459105040878	0.0008698005112819374	0.0019880332984030247
SEL1L	0.0002509332844056189	0.002657315693795681	0.0012841613497585058	0.0002684037899598479	0.000115472539619077	0.0005143755115568638	0.00034793210215866566	0.00027204304933547974	0.00026472879108041525	0.00042317036422900856	0.0001721995504340157
SEL1L3	1.4622761455029831e-06	0.002682003891095519	0.0013891496928408742	7.413847197312862e-05	0.00015583685308229178	8.27404892334016e-06	0.00047689356142655015	5.526871973415837e-05	0.0007364022894762456	6.9759125835844316e-06	4.9993646825896576e-05
SELE	2.2854790415749449e-07	1.0309415756637463e-06	7.876839845266659e-06	0.0006177858449518681	1.9724937772025442e-07	3.31410291209977e-07	1.2592703058089683e-07	1.0439027420261482e-07	1.4909556966813398e-07	3.5326488614373375e-06	6.389865916389681e-07
SELENBP1	0.0007245853776112199	5.680409685737686e-06	2.9407094189082272e-05	3.7322395655792207e-05	8.300788977066986e-06	0.0011633143294602633	2.226888682343997e-06	1.0356031452829484e-05	2.655742719070986e-06	0.00011585527681745589	7.360581366810948e-05
SELK	0.00043561423080973327	0.0032930285669863224	0.0018108610529452562	0.00035875311004929245	0.00037820384022779763	0.0006713322945870459	0.0009139947942458093	0.0004560042580123991	0.0005180884036235511	0.00031482562189921737	0.0009026561165228486
SELL	1.4546066040566075e-06	3.269767694291659e-05	0.00011940764670725912	9.502821740170475e-06	2.105212479364127e-05	1.0077253875806491e-07	0.0008958688122220337	3.468877184786834e-05	0.0008356524049304426	5.4738421795264e-07	0.00025846841163001955
SELM	0.0011991204228252172	0.0012756453361362219	0.0012285277480259538	0.00032178612309508026	5.33068559889216e-05	0.0005169080686755478	0.0003194737364538014	5.308758409228176e-05	0.00013954743917565793	0.0015839613042771816	0.0004893036093562841
SELP	6.070931135582214e-07	2.521294618418324e-06	4.0189373976318166e-05	0.0008542921859771013	1.3938533811597154e-06	5.9102728044990727e-08	3.7829173379577696e-05	1.505678142166289e-07	1.2439340935088694e-05	1.990392547668307e-06	4.9190739446203224e-06
SEMA3F	2.9626866307808086e-05	3.9628957893000916e-06	1.3467762073560152e-05	0.0010680354898795485	4.227491899655433e-06	0.00015413940127473325	7.136924295991776e-08	8.612295232524048e-07	1.57120666699484e-07	2.5665023713372648e-05	1.923539940662522e-07
SEMA3G	2.8826555080740945e-06	4.189509581919992e-06	7.469991942343768e-06	0.0009333741618320346	8.44770852381771e-07	2.846776260412298e-05	4.774927333528467e-07	1.4018859246789361e-06	1.2191270570838242e-07	7.143496077333111e-06	6.115826181485318e-06
SEMA4A	5.463457455334719e-06	0.0008691221592016518	0.00017236373969353735	4.265613461029716e-05	9.651553409639746e-05	0.00020955577201675624	0.00021564266353379935	0.0005704975337721407	4.946559056406841e-05	1.4313009160105139e-05	6.974185089347884e-05
SEMA5A	0.0010811240645125508	1.2370213653412065e-06	2.5327030016342178e-05	8.658572596687009e-07	9.354772373626474e-06	5.8973764680558816e-05	7.401123411909794e-07	1.4507344303638092e-06	1.7905240383697674e-06	0.0007282658480107784	0.0003675702027976513
SEMA5B	0.0011109362822026014	6.617117378482362e-07	7.91964976087911e-06	4.488641025091056e-06	2.462444399498054e-06	1.0969632739943336e-06	5.167219683244184e-07	1.75975330307665e-07	2.635478040247108e-07	2.5654803721408825e-06	1.3496628525899723e-05
SEMA6A	2.670628782652784e-05	1.6149143675647792e-06	1.0374034900451079e-05	0.0009267839486710727	9.316371460954542e-07	1.9113958842353895e-05	3.578024632133747e-07	5.415792543317366e-07	4.45273570903737e-07	0.00013109917927067727	1.3067128747934476e-05
SEMA6B	2.237295666418504e-05	1.4079058928473387e-05	9.163441973214503e-06	0.0008026944706216455	5.370217763811524e-07	5.457246743389987e-07	1.8628860232183797e-07	0.0005236883880570531	2.076591272270889e-07	5.372552914195694e-05	4.536345841188449e-06
SEMA7A	1.4286315490608104e-06	8.20718560134992e-05	4.883421570411883e-05	8.958570833783597e-05	0.00010844610369531438	2.1083064893900882e-06	0.0001920974609674886	2.146354927390348e-05	0.0006936145946383476	5.691621481673792e-05	1.6518726624781266e-05
SENP7	0.00020398644846864045	0.00013050687266513705	0.0002681576297618449	0.00020168651826679707	7.694511441513896e-05	9.856207179836929e-05	0.0005513862706720829	5.020967364544049e-05	0.00017274751735385507	0.0001606505102245137	0.00016247217718046159
SEPN1	0.0002898587263189256	2.077945100609213e-05	7.661790732527152e-05	0.0011201691813766956	0.00015447860641870648	0.0005509802140295506	9.887629857985303e-05	0.00023359405167866498	3.44530853908509e-05	0.0005968773039057851	0.00018362900300417095
SEPP1	0.00047326210187748075	2.157530798285734e-05	7.226550951600075e-05	0.00018700695363804698	1.1187489690200891e-05	0.00015573400014545768	3.0935607355786487e-06	0.0008330206037499011	4.311944394430611e-06	0.00040279331733472645	0.0003630832361523062
SEPT10	0.0004808771191164851	6.662667874479666e-05	0.0003174276207573712	0.000743538374081254	4.504671960603446e-05	0.0002732549619395286	1.4974824807723053e-05	0.00017666412168182433	6.552159902639687e-06	0.0003909380757249892	0.00011016394273610786
SEPT11	0.000624363252427429	6.770484469598159e-05	0.00023671820235904306	0.00017426552949473262	0.0002258795138914138	6.168223626445979e-05	0.00015480215370189399	0.00013166644203010947	9.122605843003839e-05	0.0015410364139825106	0.0002839381049852818
SEPT2	0.0006660016370005906	0.0005134723032824695	0.0004410317924339324	0.0006507154903374612	0.0005540956044569612	0.0005943732103332877	0.0007484843954443932	0.0004381259495858103	0.0008835154003463686	0.0007755451370030642	0.0006743155536241829
SEPT4	0.00276096910238266	1.1906707186426502e-05	3.357131572556682e-05	6.035520345903933e-05	2.3895592676126398e-05	3.4129021514672786e-05	3.122146154055372e-06	1.495293417974608e-05	3.302906407043338e-06	0.00019351595256011933	2.529716402932536e-05
SEPT5	0.0008816448389552534	8.882428119250108e-06	1.1473996892163996e-05	1.988906842598226e-05	3.939370799344033e-05	0.0001722301240079105	4.726086615391978e-07	1.0369303709012456e-06	2.918817472163937e-07	0.00020781814237125218	5.643716576742008e-06
SEPT7	0.0012859044363722205	0.00017241724708583206	0.0003112073172815144	0.00043863162863999605	0.0006308321026153862	0.00021374973584897816	0.0010143182007595897	0.00024531062808819115	0.0005707564996555448	0.00040169814019463956	0.00032629110501147807
SEPT8	0.0005759000196121633	1.237676406162791e-05	7.903460937086493e-05	0.0003016717091668397	0.0001882268552435562	0.00012485716433729976	8.144966705003753e-05	7.834035204723477e-05	2.871514152502641e-05	0.0008211257518269122	6.722980469930917e-05
SEPW1	0.0010299712885171175	0.00019566311675589532	0.0002910683397203684	0.0011743950890377164	0.0006216808687895536	0.0013570534065365791	0.0006610492127947509	0.00040136658935807645	0.00024041601864155382	0.0007846642984077334	0.0007755208644084632
SERF2	0.0007747619529254735	0.0013321173610165715	0.0012252188753336668	0.0007800109451636672	0.0011622946476563811	0.002071188995614648	0.001426210394129157	0.0014699605526402593	0.0007274356903508306	0.0016563626704737544	0.0016340299043804407
SERHL2	2.8044831196893938e-05	1.31075648823753e-06	4.064204404130578e-06	8.744428669160698e-06	3.2177263165067416e-06	0.0005859943339601159	7.604445727338316e-06	8.122840711166646e-08	4.2708139517344534e-05	7.595697752549313e-06	3.820749043370597e-05
SERINC2	3.0332703317981213e-06	1.6463687643408775e-05	4.725185135612264e-05	5.7766985264606774e-05	2.6676392735680565e-05	0.0013818066800013185	4.955697022523964e-06	9.134977881330997e-05	1.008489834930515e-05	0.0001340411981800571	6.133660008345032e-06
SERP1	0.0002673601557034999	0.002487142803147435	0.0018044558819383383	0.0002618897124193609	0.0004338678845670074	0.0018239372875541449	0.0010681450366973877	0.0007785895140841603	0.0010733020026236773	0.000490464037284255	0.0015479777939617634
SERP2	0.00025819498114287853	7.153938668125193e-07	2.019752537307795e-05	3.2871164876269177e-05	0.00012981246982235461	0.00014706373622175306	0.00020613271044567227	1.26455142890336e-06	0.00041548535227775574	0.0001465258392272517	0.0003286964201834053
SERPINA1	3.1738738925923826e-06	4.056184843648225e-05	7.322286819544388e-06	1.3420867617242038e-06	4.9147356548928656e-06	7.90492122177966e-05	4.051449195685564e-06	0.0017552715726196766	4.832463673665188e-07	1.6560284166189376e-06	2.5029719381564064e-06
SERPINB1	0.00013490280252881348	0.000175680557731539	0.00030342527315951884	0.000185002398211509	0.00026566340238787234	0.00017936066433321685	0.000894299999345094	0.0010195368668064475	0.00063656538259238	0.00014550542982760817	0.0005255407304503024
SERPINE2	0.00013847350783180445	6.779141131119104e-06	2.117124677170068e-05	3.351822670083493e-05	7.503402594011277e-05	4.226159944664687e-05	2.711628440010827e-05	1.2674648814936518e-06	3.107674729108112e-06	0.0004246255266480148	2.5522016585455276e-05
SERPINF1	0.0005295230075716972	3.095858482993208e-05	8.22556612547487e-05	3.802140781772323e-06	4.3615655158646405e-06	1.0864303021662636e-06	1.9178391994501e-06	0.00017681706231087446	1.239246194018051e-05	0.0009515329729765654	0.00026385471574030817
SERPING1	0.0011370000429451466	2.0362853319966234e-05	0.00010626923176459968	0.000141664277180098	9.226188012689818e-06	9.67865162238013e-06	3.7033125863672467e-06	0.00023290589160751551	6.462330475187628e-06	0.0011699185706675053	4.402877311804332e-05
SERPINH1	0.0009948608931154013	1.7065724023268558e-05	8.74704128364101e-05	0.000903413281776011	7.697731052758172e-05	6.84195983922109e-05	2.463412420183886e-05	4.7869718400761485e-05	6.976963959459681e-06	0.0013103244127705693	4.290108699933626e-05
SERPINI1	0.000713420333340764	0.00034121397766284645	0.0005694149876944721	0.00010230390034848824	5.820837031933479e-06	3.9338261558441445e-05	8.153011731337756e-05	2.3165883249021135e-05	8.428918954450637e-05	5.936375237070024e-05	4.642838393920101e-05
SESN3	0.00010714730160543695	1.1279061254754197e-05	3.7230995076242834e-05	6.514124106615782e-05	0.00013548978313338012	0.0011626272462308407	0.00037636756314896047	5.4949956393102184e-05	0.000326442503137514	0.00014296638255473226	0.001669625984504819
SF1	0.00035937823122367263	0.0002499365946277976	0.00045187739306129515	0.00037568106199614704	0.0004620210384018719	0.0005007339641451836	0.0013759330613538623	0.0002637195575516671	0.0009990576654672623	0.00039632670814171433	0.0011845342814922333
SF3B6	0.000533137412276119	0.0003754993376787752	0.0003485182242002338	0.00041738266008906066	0.0008398768841288984	0.0010556618217378855	0.0007342323078773916	0.00038624275475740433	0.0004196243535261601	0.00042558310087770224	0.0005188640207052231
SFI1	6.820264388807118e-05	6.421936268452555e-05	0.00011389503197278827	8.458456431981176e-05	0.00013010582188144326	0.00010989855218213052	0.0006621619104407728	3.748099697986618e-05	0.00014489592285826802	9.598187898518518e-05	0.00015310630260501057
SFN	8.678919584781397e-06	3.893072516802931e-06	6.120141279097879e-06	6.140473487903364e-06	0.00012030151265207678	0.0003283539554104209	2.1555204057222e-06	8.285413741759839e-07	4.138653935115144e-07	1.4360794011736289e-06	2.3333434739924996e-07
SFRP1	5.9402613260317594e-05	1.072425402526278e-05	3.747742448467761e-05	1.6599120499449782e-05	1.0024629773397464e-05	0.00010512777953408659	4.453821929928381e-06	2.223526053057867e-06	4.4324556256469805e-06	0.00015088490908965468	3.759963874472305e-05
SFRP2	3.757180456886999e-05	2.6252139377902495e-06	5.5915312259458005e-05	1.2050202258251375e-06	1.8152068150811829e-06	1.2181704960312345e-06	1.3390729236562038e-06	9.818412536333199e-07	3.1029826459416654e-06	0.0013722119620069861	2.31639678531792e-05
SFRP4	2.0220308215357363e-05	1.586289386068529e-06	5.191292439121753e-05	3.7492290516638604e-07	7.912248634056596e-07	6.243097345759452e-07	6.531349185934232e-07	7.964393944348558e-07	1.5754512787680142e-06	0.0005263103521429002	6.3710899667057674e-06
SGCA	0.0011506632436066866	6.045383997843601e-07	7.997917236934882e-06	2.2167397162320412e-07	2.970592447582021e-07	2.417701594481514e-08	8.94524561090293e-08	1.0606886036157448e-07	6.497560661955504e-06	5.393118044594303e-06	5.66077062558179e-07
SGCB	0.000900466286111623	3.247835047659464e-05	0.00015941960737109184	0.00028250220930203795	0.00015090167289599776	0.00012701685773208737	0.00017784028023015708	3.3910569072759245e-06	7.664926670258865e-05	0.0007110643782652915	6.280590605456382e-05
SGCD	1.8434595403959975e-05	1.4781380741624162e-06	4.355756755103357e-05	1.003424586087931e-06	6.691773819511582e-07	1.4070028555579484e-06	4.422021220307215e-07	3.694296708545153e-07	1.5400898973894073e-06	0.001186283421702683	3.6515757528832182e-06
SGCE	0.0009406720637343824	1.400476958224317e-05	0.00010556176857789978	2.775809116428718e-05	2.3524305561295478e-06	1.6807338397484273e-05	5.226795565249631e-06	8.802803677099291e-07	4.008696123491973e-05	0.0007427263772115111	4.17154842580203e-05
SGIP1	0.00040277797961607575	1.0248887747366098e-06	2.2740099666407332e-05	2.4799368475214578e-05	5.637488129650592e-07	7.477388521692774e-07	1.0137929962183989e-07	2.8691781608358724e-06	3.6325937458059343e-07	0.0009729315061122179	6.489100314865937e-07
SGK1	5.996593608870171e-05	0.00014202698366716504	5.3589214076055214e-05	0.00059323146706447	6.561058398801833e-05	3.2178431865759194e-05	0.0001474591117585078	0.001247169217094779	0.00010763850150397047	2.754885827016551e-05	0.00012023322778986767
SGK223	3.551624467945658e-05	1.3784654584014788e-05	3.730790922418237e-05	0.00022876705043017864	3.0476268875645474e-05	6.73181057209149e-05	0.0002610094379633665	0.00012786986189894378	0.0006693478208035231	3.1345731258625165e-05	0.00014099720283411443
SGOL1	2.1563592156326195e-07	1.7858024875749834e-05	5.639179107674863e-06	1.7737451116772718e-06	0.002478156005963683	4.185765646980144e-06	7.76060187490657e-06	2.469893161105574e-06	0.0002372869203099981	1.7537550434099103e-07	6.327483674795076e-07
SGOL2	2.5085415472858585e-05	8.771564898779616e-05	2.1796169676235877e-05	8.021105168154463e-05	0.0016774701653048396	0.00012028148194076493	9.919107833411545e-05	5.504392902366817e-05	7.387192454189062e-05	4.5484790462069213e-05	0.00011521995475050062
SH2B3	0.00040975326555781066	6.834306987002492e-05	3.6856585211353377e-05	0.000694556045345962	6.782508717151359e-05	2.0408293494256213e-05	0.00019929662812501192	0.000849723641294986	0.00020576461974997073	9.057160787051544e-05	0.0004989089793525636
SH2D3C	0.0004000011249445379	6.531155668199062e-05	9.22739491215907e-05	0.0007328527281060815	6.893493991810828e-05	2.1381150361321488e-07	0.0004973693867214024	6.523679621750489e-05	0.00026351341512054205	4.4211205931787845e-06	0.00013359978038351983
SH3BGRL	0.0008165378239937127	0.0002761897339951247	0.00041898456402122974	0.00036878648097626865	0.00029284803895279765	0.0005064265569671988	0.0009490047814324498	0.000796152395196259	0.000921857834327966	0.0005354140303097665	0.0005670276004821062
SH3BGRL2	6.949116141186096e-06	3.4396321098029148e-06	2.5038558305823244e-05	0.0006816555396653712	3.8629063055850565e-05	1.7574480807525106e-05	3.2507279684068635e-05	1.5795986882949364e-06	4.1062813238568197e-07	0.0001393631100654602	1.1812405318778474e-05
SH3BP2	0.00013294983364176005	7.711977377766743e-05	5.794368917122483e-05	0.0004762106400448829	0.00018087285570800304	0.00012627728574443609	0.0004215853114146739	0.0007260316051542759	0.00019124473328702152	9.564664651406929e-05	8.161583537003025e-05
SH3BP5	4.634123251889832e-05	0.00020835120812989771	0.00038673626841045916	0.0006039802101440728	6.562181079061702e-05	4.407782762427814e-05	0.00047814386198297143	0.00016039120964705944	0.0006362531566992402	0.0004101069353055209	0.0003004359023179859
SH3D19	0.00031712636700831354	1.235539275512565e-05	0.000128125335322693	0.00023715176212135702	2.652003058756236e-05	0.00011142375296913087	1.854085348895751e-05	5.0230760280101094e-06	7.343301604123553e-06	0.000945558596868068	0.00017894746270030737
SH3PXD2A	0.0003474609402474016	8.87464193510823e-05	9.032927482621744e-05	0.00024886708706617355	0.0001868593244580552	0.00014258065493777394	6.597020546905696e-05	7.269971683854237e-05	5.4421485401690006e-05	0.0012053301325067878	0.00027812132611870766
SH3PXD2B	0.0001236477110069245	4.4095490920881275e-06	4.290551078156568e-05	0.00012195108865853399	1.5577252270304598e-05	7.162427209550515e-05	1.0570537369858357e-06	0.00011696806905092672	1.2375867299851961e-06	0.0012842798605561256	5.474556746776216e-05
SH3YL1	0.00015218084445223212	2.5176548660965636e-05	8.618709398433566e-05	9.744163980940357e-05	5.409093864727765e-05	0.0014954840298742056	0.00031903988565318286	4.615451689460315e-05	0.00011323826038278639	0.00014942798588890582	0.00039714164449833333
SHANK3	9.248295782526839e-07	7.235720431708614e-07	6.574757207999937e-06	0.0014485641149803996	1.3576993296737783e-05	6.780596777389292e-06	7.392478806877989e-08	1.2842701835324988e-07	1.0432847830088576e-06	2.0716453946079127e-05	2.311675643795752e-06
SHC1	0.00030898296972736716	0.0003927357611246407	0.000489593658130616	0.0008642634493298829	0.00021297219791449606	0.0003842001606244594	0.00031949160620570183	0.00011365226237103343	0.00015370298933703452	0.0005942127318121493	0.0002801337686832994
SHCBP1	3.9531045104013174e-07	7.977880886755884e-05	1.1210376214876305e-05	2.2712968075211393e-06	0.0016335784457623959	9.184001328321756e-07	9.425090183867724e-07	7.53615822759457e-05	1.3158718275008141e-06	1.5927185813779943e-05	1.8739639244813588e-06
SHE	1.8263700667375815e-06	1.7073508615794708e-06	2.600011066533625e-05	0.001185828703455627	1.5853850072744535e-06	1.3417804893833818e-06	1.864871705947735e-07	1.8831359511750634e-06	4.27705026595504e-06	5.242784391157329e-05	2.137881210728665e-06
SHISA5	0.0004114630864933133	0.00034979230258613825	0.00040534164872951806	0.00046792137436568737	0.0005426941206678748	0.0003092942060902715	0.0013098175404593349	0.00036005303263664246	0.0005728639662265778	0.0004584429843816906	0.00023663140018470585
SHROOM3	6.834774467279203e-06	3.1573729302181164e-06	3.9614686102140695e-05	4.3775062863460334e-07	1.958446091521182e-06	0.0015393783105537295	1.0653749313860317e-06	8.864435585564934e-07	1.642149811686977e-07	2.431599386909511e-05	8.918553930925555e-07
SHROOM4	6.01621504756622e-05	2.5576202915544854e-06	1.092341153707821e-05	0.001472711912356317	3.410906856515794e-06	9.018071978061926e-06	1.8387929401342262e-07	1.9489600617816905e-06	2.4370092432945967e-06	9.955558198271319e-05	2.8103524982725503e-06
SHTN1	2.3349375624093227e-05	3.197689147782512e-05	1.7802211004891433e-05	2.140855576726608e-05	4.591845572576858e-05	0.0007307043415494263	9.237691301677842e-06	0.000648919609375298	1.1768502190534491e-06	0.00014736558659933507	0.00020030944142490625
SIDT1	7.2415737122355495e-06	8.112366049317643e-05	0.00015233116573654115	9.969793609343469e-06	8.301331399707124e-05	0.0003465444897301495	0.000438056536950171	1.4174373063724488e-05	0.0004804021446034312	5.693544267160178e-07	0.0003422261797823012
SIGIRR	0.0002123913000104949	0.00017456109344493598	0.00035275210393592715	0.0004429524124134332	0.0001647765893721953	0.0005357193876989186	0.0013447034871205688	0.00016708609473425895	0.00031164061510935426	0.00018564480706118047	0.0010472950525581837
SIGLEC1	1.807599261383075e-07	2.3215121473185718e-05	6.767648756067501e-06	1.5697115429702535e-07	4.748420451505808e-06	4.0012309909798205e-08	1.0134768047009857e-07	0.0012046711053699255	2.42363540792212e-07	5.688613313736823e-08	1.486870786493455e-07
SIGLEC10	1.724718998730168e-07	1.2808225619664881e-05	1.021191019390244e-05	8.808624443190638e-07	1.3634497690873104e-06	8.459230116386607e-08	1.1678966984618455e-06	0.0007364440825767815	0.0009436918189749122	1.0451213228179768e-07	1.6738810018068762e-06
SIGLEC6	1.078292015677107e-07	9.897696600091876e-07	4.610053565556882e-06	5.406016612141684e-08	1.2282166039767617e-07	9.445521698125958e-09	9.947248713615409e-08	7.222454883049068e-07	0.0023795736487954855	4.4030180390564055e-08	3.353182592036319e-06
SIGLEC8	1.5235221439979796e-07	9.164007224171655e-07	4.757888746098615e-06	1.728707701431631e-07	1.2185131481601275e-07	1.0353573109966874e-08	9.397084710371928e-08	0.00044050338328815997	0.0006051991367712617	4.789201213384331e-08	1.8667735730559798e-06
SIGLEC9	5.065630261924525e-07	4.005556911579333e-05	6.180097898322856e-06	4.107407391984452e-07	1.167956497738487e-06	1.9765677095051615e-08	3.5449390907160705e-06	0.001455226563848555	3.5628903560791514e-07	1.8279853009062208e-07	3.6027033729624236e-06
SIL1	0.00022630678722634912	0.0014990128111094236	0.0009596715681254864	0.00021083733008708805	8.61811640788801e-05	0.0005444306880235672	0.0001770763919921592	0.0004260935529600829	9.877741831587628e-05	0.00035457598278298974	0.00015446577162947506
SIRPA	1.6019401300582103e-05	3.6792804166907445e-05	1.9209530364605598e-05	0.00027078902348876	1.599784445716068e-05	2.5469778847764246e-05	1.6252695331786526e-06	0.0013596074422821403	4.245200034347363e-05	0.00020661750750150532	1.592195258126594e-05
SIVA1	0.0005798914935439825	0.00048427507863380015	0.0004688864282798022	0.00032646858016960323	0.0018206783570349216	0.0007098978967405856	0.0008901148103177547	0.0004413679416757077	0.0004424211219884455	0.00044878729386255145	0.0013991197338327765
SKA1	1.1298568125539532e-07	9.998694622481707e-06	3.663444294943474e-05	1.9196586436009966e-06	0.0019507129909470677	7.332276368288149e-07	2.068335902549734e-07	2.53356074608746e-06	9.55453032247533e-08	2.779148644549423e-07	1.0008137252270899e-07
SKA2	0.00034748308826237917	0.00023676268756389618	0.0002772531006485224	0.00013556280464399606	0.00175847380887717	0.0001473673910368234	0.00047795724822208285	0.00011443633411545306	0.00016930783749558032	0.00023725109349470586	0.00013192452024668455
SKA3	1.7168781596410554e-07	1.0006383490690496e-05	2.1400885088951327e-05	6.2185500837586e-07	0.0022739151027053595	1.6128375364132808e-06	1.0246304071870327e-07	1.4451134688897582e-07	8.754455649295778e-08	6.577559474862937e-07	1.2781953273588442e-07
SKAP2	0.00029569538310170174	0.00016120100917760283	6.104789645178244e-05	0.0003406480827834457	7.468755211448297e-05	1.7597109035705216e-05	0.00018724046822171658	0.0006635471945628524	0.0005785495741292834	0.00031401021988131106	0.0002351505245314911
SKIL	6.970801769057289e-05	0.00017664868209976703	0.00013625723659060895	0.00037292996421456337	0.00017329836555290967	0.00045269756810739636	0.00034991244319826365	0.0003257713105995208	0.0005065558361820877	0.00044346906361170113	0.00023210624931380153
SLAMF7	1.1433792224124772e-06	0.0026143835857510567	0.0005126536125317216	2.4934504949669645e-07	1.7735123037709855e-05	4.208131443306229e-08	0.00044093228643760085	0.0002936608507297933	1.1530064512044191e-05	2.564915746461338e-07	6.2059800256975e-05
SLAMF8	1.4966868548071943e-05	2.785785181913525e-05	1.4826598089712206e-05	5.505252829607343e-06	1.951165177160874e-05	4.067475174451829e-07	5.59415238967631e-05	0.0009637511684559286	1.300893700317829e-06	6.499432493001223e-05	1.5833054931135848e-05
