B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono.Macro	Myofibroblasts	Plasma	Tprolif
spot_47	0.000168466981339997	0.000187570545501709	0.143793778547878	0.0048249867448355	0.39544360443511	0.0472559197411017	0.00123725029472087	0.406682051997899	0.000130039616924795	0.000130039630376214	0.000146291464312185
spot_48	0.175983231027226	0.000238487049106317	0.347154017206708	0.0001246900604124	0.0011367749945737	0.184930536724874	0.0025526033625058	0.00012469006041196	0.287505589394147	0.000124690059622174	0.000124690060412401
spot_49	8.01269648640527e-05	0.417768235865174	8.01269648640496e-05	0.179062962228326	0.0816450279059231	0.244781668056709	8.0126964745338e-05	8.01269648630594e-05	0.0762613441513893	8.01269682784444e-05	8.01269648640521e-05
spot_50	0.0442519399044432	0.38835782349543	0.0443382213768156	0.00619580001137029	0.00063119453522518	0.515934522173881	5.80997008499597e-05	5.80997004634701e-05	5.80997004515821e-05	5.8099700682439e-05	5.80997003870929e-05
spot_51	0.0191223950534353	0.0787845202429384	0.177655841400745	0.00518670859023866	0.00690181370608698	0.701983600624093	4.89183305120371e-05	4.89183305103117e-05	4.89183305140442e-05	4.8918330493921e-05	0.010169447060432
spot_52	0.075213910236151	0.000109907080167747	0.228352012082899	0.348978123419247	0.344260035339777	0.00265943423791931	8.2936684979488e-05	8.2936682818481e-05	9.48308636716173e-05	8.29366895519516e-05	8.29366828184805e-05
spot_53	0.0590738491457488	6.04637453277104e-05	0.113402215373452	0.0253861140585522	0.544252795729521	0.201861555877911	6.04637452985146e-05	0.054024509327383	0.00175710550429895	6.04637471789626e-05	6.0463745327716e-05
spot_54	6.17033257909592e-05	0.150741750560019	6.17033257902483e-05	0.118266176999618	6.17033258529287e-05	0.690826086882447	6.17033258380768e-05	6.170332540503e-05	0.0268298438079701	6.17033264338558e-05	0.0129659217948352
spot_55	0.0176611076026157	0.0511944664208628	0.0432801502458696	3.02337306966771e-05	3.0233730687347e-05	0.609604489731933	3.02337306396637e-05	0.278078383614156	3.02337307805715e-05	3.02337310619139e-05	3.02337306966694e-05
spot_56	0.00794471171086976	0.000121828033643985	0.251892256911293	0.000121828033643985	0.198889892824004	0.327104790138747	0.000121828033255518	0.21343738021407	0.000121828033643989	0.000121828032810417	0.000121828034018725
spot_57	0.114097485830236	0.20061030336003	8.91851701456881e-05	8.91851701250166e-05	0.43958469263297	0.245060797599824	0.000111609556140042	8.9185170144578e-05	8.91851701456883e-05	8.91851700932237e-05	8.91851701456905e-05
spot_58	4.21487180475665e-05	0.184825440009179	0.0696716238537741	0.0358376790860152	4.21487180402286e-05	0.709282431810714	4.21487173894476e-05	4.21487180505037e-05	4.2148718047034e-05	4.2148712727494e-05	0.000129932938015614
spot_59	0.000124517999431329	0.0728842375557477	0.000124517999431954	0.122371540276687	0.305319755072213	0.000124517999431348	0.000124517999672042	0.271226799941088	0.226662143104298	0.0001245180004064	0.000912934051593179
spot_60	5.87934166407753e-05	0.0388668793918817	0.104950930259875	0.0015868355930367	0.274117289275121	0.499801639532666	5.8793416587302e-05	5.87934165871114e-05	0.0803822732570233	5.87934154591976e-05	5.89790251220596e-05
spot_61	8.7675595011517e-05	0.567704598331298	8.76755950114894e-05	0.424057645326272	0.00628928328203076	8.76755950114979e-05	8.76755949091142e-05	8.7675595049204e-05	0.0013347438963189	8.76755940760762e-05	8.76755950115072e-05
spot_62	0.0474072501863328	0.373166337400714	0.000175338248429243	0.50715913011231	0.000175338248507069	0.000175338248451507	0.00017533824858301	0.0678904463513702	0.000175338248429247	0.00332480645844382	0.000175338248429241
spot_63	0.0311239729380326	0.092419231469497	0.0842605934006887	4.31687532487993e-05	0.396864016860944	0.116271466726095	4.31687533743662e-05	0.278842174604678	4.5868986815112e-05	4.31687533768663e-05	4.31687532487991e-05
spot_64	0.0569480160426377	0.262767380676286	8.59965589883559e-05	8.59965589883728e-05	0.194130591206378	0.0420624245050743	8.59965589967959e-05	0.404611991149232	0.0390496136250837	8.59965593471309e-05	8.59965589883699e-05
spot_65	0.0199997454337633	0.137820937937986	0.299238063453264	0.00843929118438571	0.00496511376801979	0.52014629459155	3.29300380904953e-05	0.00267528011850464	0.00661648337923292	3.29300574791493e-05	3.29300377242622e-05
spot_66	0.00347049163004252	0.0002737544492337	0.18477282267317	5.71755681462546e-05	0.46082846234	0.333568267394086	5.71755680266245e-05	0.0167946096853087	6.28895491494415e-05	5.71755746897506e-05	5.71755681462598e-05
spot_67	0.00013647345476901	0.000471230385591389	0.241509837372615	0.000136473456392077	0.263950120577972	0.424884749003579	0.0683652220859678	0.000136473456384608	0.000136473456881839	0.000136473293454058	0.000136473456392151
spot_68	0.0537777611703464	0.271074543841214	0.0823971150185419	0.00960366308076884	0.13427688609127	0.258883044216396	0.000138885350730673	0.000138885350741416	0.189431445176794	0.000138885352461509	0.000138885350735731
spot_69	9.75459612880713e-05	0.0567839678829695	9.75459612884384e-05	9.75459612884623e-05	9.75459610584779e-05	0.575188517097536	9.75459611897275e-05	0.367247147333277	9.75459612950136e-05	9.75459575400798e-05	9.75459612687875e-05
spot_70	0.00167989051227367	0.336528643097224	8.9584865504984e-05	0.000214436167007812	8.95848651676832e-05	0.634171878045597	8.95848651314711e-05	8.95848654393427e-05	0.0268676430095949	8.9584841553844e-05	8.95848655049856e-05
spot_71	0.0724096270182609	0.407189873123222	0.00143645577375098	0.000144413738978416	0.0013629888923823	0.515631886598241	0.000144413739013874	0.00014441373883279	0.000144413739262384	0.00124709989906768	0.00014441373898772
spot_72	0.00612712488050466	0.237305467690624	0.000125895937407549	0.0793541733585531	0.218357519566733	0.391114913245563	0.0596004546758829	0.000125895937400813	0.00763676283355022	0.000125895936373646	0.000125895937407549
spot_73	0.00469489076593367	7.964300823184e-05	0.129362988451592	0.0652268951144112	0.0196790146493064	0.395007188475112	7.96430082341139e-05	0.334813599361022	0.0508968511480758	7.964300984968e-05	7.96430082318373e-05
spot_74	8.8496620864599e-05	0.479060053092631	8.84966208557097e-05	0.00108087636813492	8.84966207589429e-05	0.518700046565011	8.84966205946111e-05	0.000539547628655359	8.84966207032383e-05	8.84966209344611e-05	8.84966208557163e-05
spot_75	0.0204812092953955	0.208907156869941	0.0923674803441662	0.411587383559252	9.63838568050018e-05	9.638385679256e-05	9.63838566460732e-05	0.266078466790308	9.63838567937906e-05	9.63838565247984e-05	9.6383857375963e-05
spot_76	0.154115305678712	0.0376521134031505	0.443363001291568	6.73737888897656e-05	0.0319644763508172	0.317045928699558	6.73737890628018e-05	0.01552230563158	6.73737889266992e-05	6.7373788808244e-05	6.73737889263965e-05
spot_77	9.74782230436195e-05	0.000100982863537904	0.463833634561783	9.7478223043622e-05	0.148711893252957	0.339165310277068	9.74782231069624e-05	0.0454962489805516	0.00220453894876565	9.74782230989723e-05	9.74782230435966e-05
spot_78	0.047302044478609	0.160252037386278	9.73058769038278e-05	9.73058769039775e-05	0.386729419371032	0.405019283829016	9.7305877672824e-05	9.73058768965633e-05	0.000113379669292997	9.73058805097911e-05	9.73058768847068e-05
spot_79	4.27688666126794e-05	0.0567476201019734	0.190666607247835	4.27688666126802e-05	0.496021825488072	0.0581623934416151	0.000320317218070879	0.197867392170857	4.2768866612686e-05	4.27688651259613e-05	4.27688666126895e-05
spot_80	6.05212460862454e-05	0.0966427636227803	0.080482097079727	0.410206390469685	0.230703606230391	0.17485439811498	6.0521244892474e-05	0.00680813826350448	6.05212472567848e-05	6.05212346112831e-05	6.05212460862662e-05
spot_81	0.0719125518845379	0.10350224415353	0.000221553325799419	0.0613646426302666	0.197169388716771	0.258982447067266	0.000221553325670682	0.303802693598419	0.00126169258870541	0.00133967938323157	0.000221553325802127
spot_82	0.111343693810104	0.21057208734988	0.0634243854755994	0.295987696921315	0.144221458787402	2.86213090941055e-05	0.000636672479724474	2.86213090982345e-05	2.86213090941138e-05	2.86213079107641e-05	0.173699519940779
spot_83	0.0100230347850093	8.22390266518046e-05	0.104895337711157	5.63428690868313e-05	0.102730405950945	0.705025312745763	0.00166977204890107	5.63428690868311e-05	0.0753485262513871	5.63428732884776e-05	5.63428687234058e-05
spot_84	4.50001687959384e-05	0.0406075213482726	0.0444434191628135	0.0118775180912824	0.545300873199924	0.108464758172183	4.50001685906769e-05	0.249080909185886	4.50001686843788e-05	4.50001647719503e-05	4.50001687959397e-05
spot_85	0.234131575466816	0.161811859943841	0.124166500739011	5.18183776658439e-05	5.18183776466508e-05	0.410935686491893	5.1818377589509e-05	0.0655300333606354	5.18183776458873e-05	5.18183777359242e-05	0.0031652521095192
spot_86	0.0192301353598691	0.212964272069165	0.247032106450688	6.27829336142299e-05	0.036181925633002	0.320671667637121	6.27829335975699e-05	0.15641040328118	0.00629258476064568	6.27829337849842e-05	0.00102855600733336
spot_87	0.0122811185006383	0.256044373714424	0.204694776946076	3.64676829748101e-05	3.6467682930762e-05	0.465965500759159	3.64676829945142e-05	3.64676829840214e-05	3.64676829230887e-05	3.64676830113324e-05	0.0607954239818842
spot_88	0.0362681301039904	0.000251537402469748	0.248454917915964	0.104082467936599	0.00025153740230588	0.371133615597468	0.000251537402844843	0.235191580106874	0.000251537402467803	0.00361160132654687	0.000251537402469746
spot_89	4.41552647964078e-05	0.000555505835021803	0.400800025306537	0.00315031487471992	0.432380406028024	0.154669921168967	4.41552647908944e-05	4.41552647964081e-05	0.00822305046666346	4.415526088646e-05	4.41552647964349e-05
spot_90	0.0132327321768683	0.231168122382822	0.283885983397722	0.000140043795805162	0.021847153921081	0.260463853344839	0.000140043795689348	0.000140043795883495	0.185831692831781	0.00301028676170298	0.000140043795805162
spot_91	0.0357994162963728	0.16420166429961	0.0262976151114107	0.0049893270446179	0.499986446993933	0.244548292542017	1.90836305363279e-05	1.90836305414041e-05	3.18323259664086e-05	1.90836306217291e-05	0.0240881544943722
spot_92	1.40351497788442e-05	0.330192817468116	1.40351497788455e-05	1.40351497788479e-05	0.0278393903744779	0.509112204612343	1.40351490183855e-05	1.40351497840955e-05	0.110873512237909	1.40350426189833e-05	0.0218978645163965
spot_93	0.00315800953281443	0.00806633913707597	5.78967856071433e-05	5.78967856100709e-05	0.337155236677925	0.234497471214098	5.78967840344117e-05	0.320704987970595	0.0961284715615794	5.78967650505115e-05	5.78967856100718e-05
spot_94	2.25646226601193e-05	0.0269506119398866	0.185530961022817	2.25646226620223e-05	2.25646226304162e-05	0.630900425441419	0.154930153687141	2.25646226647771e-05	0.00155246017331719	2.25646221417005e-05	2.25646226604033e-05
spot_95	0.0365454449890265	0.0183772715177319	0.237483310806963	4.1322796863901e-05	0.141038115480576	0.452765127132015	4.13227968240299e-05	0.112993590745602	4.13227968639018e-05	4.13227967202288e-05	0.000631848140814282
spot_96	0.00890534159966717	0.240428238519848	0.0937968945956503	0.0868840001583623	0.360800575168446	0.0243593039885612	0.184486558057927	8.47719797966776e-05	8.4771979796678e-05	8.47719721483155e-05	8.47719797966777e-05
spot_97	0.0186967722367015	0.151370434734595	0.0531958994836067	6.17888358837812e-05	0.0479302177371418	0.72843594279925	6.17888357702234e-05	6.17888358734198e-05	6.17888358845505e-05	6.17888294084142e-05	6.17888358845498e-05
spot_98	0.0522277612560326	0.425559271089845	0.135341929783552	8.60590670480241e-05	0.386268624403395	8.6059067090667e-05	8.60590667763078e-05	8.6059067063726e-05	8.60590665596542e-05	8.60590662022514e-05	8.60590664352116e-05
spot_99	0.0558118031664982	0.149206913558407	0.0506001213172802	0.00227606204831107	0.354404847945833	0.345978138297938	3.17534519620737e-05	0.0415950998086404	3.17534519592859e-05	3.1753501212045e-05	3.17534519592794e-05
spot_100	0.00822417492951944	0.184354027457914	0.000149871849212036	0.000149871849154853	0.0161660473296935	0.597478166666911	0.189977739522265	0.000149871849224399	0.000149871849564823	0.00305048484732666	0.000149871849214434
spot_101	6.67523626203249e-05	0.108598379506549	6.67523626203331e-05	6.67523626333486e-05	0.142956313753689	0.223888913338304	6.67523626316148e-05	0.247880746201343	6.67523626203255e-05	6.67523613324342e-05	0.276275133025657
spot_102	0.0106828636878674	0.143460030364894	0.17372181696792	4.23693570171147e-05	0.385256408624976	0.2866238509335	4.23693571380136e-05	4.2369357017115e-05	4.31826370331324e-05	4.23693556198234e-05	4.23693570171149e-05
spot_103	8.59331965081221e-05	0.293117905886536	0.00882477404978651	0.205443425252837	0.0253394381970741	0.42713498693776	8.59331959462329e-05	0.0256488682951837	0.0141468685912465	8.59332002376564e-05	8.59331968846306e-05
spot_104	4.27932651428567e-05	0.0549326543982695	0.0661059012550271	4.27932651391203e-05	0.423486631250079	0.389538133029071	0.0647982882353538	0.000924425512730287	4.27932651223913e-05	4.27932589267863e-05	4.27932651391056e-05
spot_105	0.000306220907354064	0.0834881925948113	6.05129763255506e-05	0.0627677419419328	0.166193948912791	6.05129763247754e-05	6.05129763007085e-05	0.686876138784737	6.05129763255556e-05	6.51919767718805e-05	6.05129763254976e-05
spot_106	4.5488435890366e-05	0.0748258880094689	0.105341359143394	0.000374101013102213	0.389777498775818	0.316678686408547	4.54884358642963e-05	0.112775024469061	4.54884354371112e-05	4.54884375273688e-05	4.54884358903731e-05
spot_107	0.000163793083874845	0.000133315078725163	0.231761523114424	0.274107848071018	0.099490272169238	0.292409061178499	0.000133315078936614	0.101348560357833	0.000133315078161628	0.000133315101730527	0.000185681687560175
spot_108	8.68470158313539e-05	0.388860015096247	8.68470158275972e-05	0.226138180158547	0.384291825915856	0.000102049716458123	8.68470159609075e-05	8.68470158313531e-05	8.68470158424504e-05	8.68470179311183e-05	8.68470156670153e-05
spot_109	4.25350859676955e-05	0.119134335103367	0.162164335390349	4.25350859676953e-05	0.139537596357037	0.517855769097054	4.25350854738886e-05	0.00197610724321758	0.0591191813799615	4.25350856364123e-05	4.25350859676913e-05
spot_110	0.0747063970459172	0.0352304547668771	0.000158907748182133	0.11893394167227	0.162307300811655	0.441765399153231	0.000158907748201306	0.165201795037407	0.000158907748187691	0.00121908051988555	0.000158907748185596
spot_111	0.0211517516413351	0.0173471384104689	0.143185928701697	0.0246877480715449	0.136611930450782	0.533953683232714	2.68380910739171e-06	2.68381280457583e-06	0.0304400163366393	2.68383287047782e-06	0.0926137517000363
spot_112	3.34343851108252e-05	0.235472236837523	0.0285075825916692	0.0425832218286115	3.34343832455994e-05	0.342382963704177	3.34343850445774e-05	0.188884603008968	0.0214529395652312	3.34343854374133e-05	0.140582714924981
spot_113	0.0243739488120776	0.0131511067513852	0.346578972508062	0.265343863222012	0.278173639707937	0.0472250206253492	0.00155505729669295	4.80916937836828e-05	0.00206778548631794	4.80916935121169e-05	0.0214344222028706
spot_114	0.00583611468507668	0.0438116228646171	0.0253829912365558	0.102973013947048	0.206564854036943	0.562910826928985	0.00023493337846834	0.000870780729525942	0.00810010508225477	0.00171000215027713	0.041604754960248
spot_115	0.00806597095598198	0.319986905393445	0.0010547812975581	0.00211136432008087	0.578282222826945	0.082435424564609	4.07320674749075e-05	4.07320674922243e-05	0.000188176047780233	0.00041274895432305	0.00738094150430905
spot_116	0.137792147297518	0.0614528258984793	0.22527245285953	0.00813739138558505	4.386537894153e-05	0.424459120351181	4.38653788719112e-05	0.142666735312926	4.38653789222324e-05	4.38653790900179e-05	4.38653789564299e-05
spot_117	0.0107077964683282	0.142662871176668	9.46225235592978e-05	0.0899578910588787	9.46225236008129e-05	0.434279776478326	9.46225236562253e-05	0.321823929676826	9.46225226457424e-05	9.46225239522575e-05	9.46225235585722e-05
spot_118	4.07839903711867e-05	0.228408425311554	0.0294900856743546	0.0240806972930897	0.171253812068468	0.449289130963115	4.07839903742428e-05	0.0972739287326062	4.07839903711934e-05	4.07839953248663e-05	4.07839903711772e-05
spot_119	2.19998095777668e-05	0.0474836760667256	0.13409652998024	0.00246888628036392	0.162512440928113	0.640290612703603	2.19998090679383e-05	2.19998095661243e-05	0.0130378549884112	2.19998139477351e-05	2.1999810383526e-05
spot_120	0.0746303958977789	0.0588903248042654	0.0300909660848236	4.81257932106351e-05	4.81257931657254e-05	0.828618473753311	4.81257932205096e-05	0.00694869056041729	4.81257932550732e-05	0.000580519933340467	4.81257932111128e-05
spot_121	1.49501900899086e-05	0.0655775616105214	0.470852664183932	0.00426662516839703	0.00183621977077442	0.457377228125645	1.49501901334116e-05	1.49501900775912e-05	1.49501901331014e-05	1.49501902067253e-05	1.49501900899033e-05
spot_122	9.3434297919328e-05	0.0289816262925621	0.0119037094833778	0.00056794609953198	0.247668732935295	0.556140047105982	0.154270766588876	9.34342979188724e-05	9.34342984457756e-05	9.34343021706973e-05	9.34342979208387e-05
spot_123	0.0909594230291508	0.111734174828335	0.155210245873489	0.225366085043718	6.39045332952772e-05	0.416346644041766	6.39045331168747e-05	6.39045333317532e-05	6.39045332883407e-05	6.39045172195797e-05	6.39045332883238e-05
spot_124	0.0216205518949131	0.21534692351402	0.230249505258886	0.000128188487754294	0.202574239222131	0.329439649183994	0.000128188488178158	0.000128188487786702	0.000128188487754294	0.000128188483179839	0.000128188491402313
spot_125	0.0852697511257963	8.45004839413239e-05	0.0526254572780883	0.00335758873098309	0.200139281937329	0.458080410868998	0.0399817435359055	0.0302542943747001	0.130037970694618	8.45004856995706e-05	8.45004839413228e-05
